,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-01-09 03:04:00,0.7041,36.4,1.522,413.0,2637.0,0.8435,50.32,904.25,1.3641,119.359375,92.7,63.0,0.010981,114.6,640.75,83.75,8830.0,8900.0,1247.5,436.8,499.0,1014.5,12.11,0.9153,305.6,109.00781200000002,125.328125,133.046875,42.0,619.5,8670.0,123.72,115.98,99.68,41.81,45.04,2524.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,41.85,856.5,1.52,1.523,5.625,1002.5,1.0975,11.165,339.9
2009-01-09 03:05:00,0.7043,36.4,1.5221,413.0,2637.0,0.8434,50.32,904.25,1.3641,119.359375,92.7,63.0,0.010981999999999999,114.65,640.75,83.75,8830.0,8900.0,1247.5,436.8,499.0,1014.5,12.11,0.9152,305.6,109.00781200000002,125.328125,133.0625,42.0,619.25,8671.0,123.7,115.975,99.68,41.95,45.29,2525.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,41.95,856.8,1.516,1.5233,5.625,1002.5,1.0975,11.165,339.9
2009-01-09 03:06:00,0.7041,36.4,1.5221,412.75,2637.0,0.8434,50.32,904.25,1.364,119.35156200000002,92.7,63.0,0.010985,114.7,640.75,83.75,8830.0,8900.0,1247.25,436.8,499.0,1015.75,12.11,0.9152,305.9,109.00781200000002,125.328125,133.046875,42.0,619.25,8671.0,123.72,115.98,99.62,41.97,45.24,2524.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,41.97,857.0,1.5185,1.5233,5.625,1002.5,1.0975,11.16,339.9
2009-01-09 03:07:00,0.704,36.4,1.5222,412.75,2637.0,0.8438,50.32,904.25,1.3643,119.35156200000002,92.7,63.0,0.010986,114.75,640.75,83.75,8830.0,8900.0,1247.25,436.8,499.0,1015.75,12.11,0.9156,305.9,109.00781200000002,125.328125,133.046875,42.0,619.25,8668.0,123.74,115.98,99.64,42.06,45.36,2523.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,42.1,857.3,1.519,1.5233,5.625,1002.5,1.0975,11.16,339.9
2009-01-09 03:08:00,0.704,36.4,1.5221,412.5,2637.0,0.8438,50.32,904.5,1.364,119.34375,92.7,63.0,0.010983,114.9,640.75,83.75,8830.0,8900.0,1247.25,436.8,499.0,1013.25,12.13,0.9156,304.7,109.00781200000002,125.328125,133.046875,42.0,619.25,8670.0,123.71,115.97,99.6,42.01,45.26,2524.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.01,857.2,1.514,1.5233,5.625,1002.5,1.0975,11.165,339.9
2009-01-09 03:09:00,0.7048,36.4,1.5222,412.5,2637.0,0.8441,50.32,904.25,1.3648,119.35156200000002,92.7,63.0,0.010981999999999999,115.0,640.75,83.75,8830.0,8890.0,1247.25,436.8,499.0,1013.25,12.13,0.9154,304.7,109.0,125.3125,133.0625,42.0,619.25,8668.0,123.71,115.965,99.6,42.01,45.36,2522.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.04,857.5,1.5145,1.5337,5.625,1002.5,1.0975,11.165,339.9
2009-01-09 03:10:00,0.7047,36.4,1.5223,412.5,2637.0,0.8441,50.4,904.25,1.3639,119.35156200000002,92.7,63.0,0.010983,115.05,640.75,83.75,8830.0,8885.0,1247.0,436.8,499.0,1013.25,12.13,0.9151,304.7,109.0,125.328125,133.0625,42.0,619.25,8668.0,123.73,115.975,99.6,42.02,45.44,2524.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.07,857.6,1.513,1.5337,5.625,1002.5,1.0975,11.165,339.9
2009-01-09 03:11:00,0.7048,36.4,1.5222,412.5,2637.0,0.8438,50.4,904.0,1.3645,119.359375,92.7,63.0,0.010983,115.1,640.75,83.75,8830.0,8885.0,1247.25,436.8,499.0,1013.25,12.13,0.9154,305.0,109.00781200000002,125.328125,133.0625,42.0,620.5,8668.0,123.72,115.97,99.6,41.92,45.2,2523.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,41.95,857.9,1.5085,1.5337,5.625,1002.5,1.0975,11.165,339.9
2009-01-09 03:12:00,0.7052,36.4,1.5222,412.5,2637.0,0.8442,50.4,904.25,1.3645,119.359375,92.7,63.0,0.010983,115.0,640.75,83.75,8830.0,8885.0,1246.75,436.8,499.0,1013.25,12.13,0.9154,305.0,109.00781200000002,125.34375,133.0625,42.0,620.5,8670.0,123.73,115.97,99.6,42.01,45.27,2522.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.01,858.2,1.513,1.5337,5.602,1002.5,1.0975,11.165,339.9
2009-01-09 03:13:00,0.7054,36.4,1.5222,412.75,2637.0,0.8442,50.4,904.25,1.3647,119.359375,92.7,63.0,0.010981,115.0,640.75,83.75,8830.0,8890.0,1247.25,436.8,499.0,1013.75,12.11,0.9154,305.0,109.00781200000002,125.328125,133.0625,42.0,620.5,8670.0,123.7,115.96,99.62,41.96,45.21,2523.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,41.97,858.0,1.515,1.5337,5.602,1002.5,1.0975,11.165,339.9
2009-01-09 03:14:00,0.7055,36.4,1.5223,412.75,2637.0,0.8446,50.4,904.0,1.3648,119.359375,92.7,63.0,0.010978,115.0,640.75,83.75,8830.0,8890.0,1247.0,436.8,499.0,1013.75,12.11,0.915,305.0,109.00781200000002,125.328125,133.0625,42.0,620.5,8667.0,123.72,115.965,99.62,41.97,45.25,2521.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,41.96,858.0,1.515,1.5337,5.602,1002.5,1.0975,11.16,339.9
2009-01-09 03:15:00,0.7058,36.4,1.5236,412.75,2637.0,0.8446,50.45,904.25,1.3653,119.359375,92.7,63.0,0.01098,115.0,640.75,83.75,8830.0,8890.0,1246.5,436.8,499.0,1013.75,12.11,0.9154,305.0,109.00781200000002,125.3125,133.0625,42.0,620.5,8666.0,123.72,115.96,99.62,42.0,45.29,2522.0,107.7,14572.0,10775.0,1683.0,43.98,1853.0,42.11,858.6,1.516,1.53,5.602,1002.5,1.0975,11.16,339.9
2009-01-09 03:16:00,0.7056,36.4,1.5234,412.75,2637.0,0.8446,50.45,904.0,1.3652,119.359375,92.7,63.0,0.010979000000000001,115.0,640.75,83.75,8830.0,8890.0,1246.25,436.8,499.0,1014.0,12.11,0.9152,305.0,109.00781200000002,125.3125,133.0625,42.0,620.5,8664.0,123.71,115.965,99.62,42.12,45.26,2522.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.09,858.4,1.5165,1.53,5.602,1002.5,1.0975,11.185,339.9
2009-01-09 03:17:00,0.7054,36.4,1.5237,412.75,2637.0,0.8446,50.45,904.0,1.3651,119.36718700000002,92.7,63.0,0.010981,115.0,640.75,83.75,8830.0,8900.0,1246.25,436.8,499.0,1014.0,12.13,0.9151,305.0,109.00781200000002,125.328125,133.0625,42.0,620.5,8666.0,123.72,115.965,99.62,42.18,45.42,2521.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.15,858.3,1.5165,1.53,5.602,1002.5,1.0975,11.18,339.9
2009-01-09 03:18:00,0.705,36.4,1.5241,412.75,2637.0,0.8443,50.45,904.0,1.3646,119.36718700000002,92.7,63.0,0.01098,115.0,640.75,83.75,8830.0,8900.0,1246.25,436.8,499.0,1014.0,12.13,0.9146,305.0,109.00781200000002,125.328125,133.0625,42.0,620.5,8666.0,123.72,115.98,99.62,42.15,45.41,2520.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,42.17,858.1,1.5165,1.53,5.602,1002.5,1.0975,11.18,339.9
2009-01-09 03:19:00,0.705,36.4,1.5243,412.75,2637.0,0.8444,50.45,903.75,1.3644,119.38281200000002,92.7,63.0,0.010981999999999999,115.0,640.75,83.75,8830.0,8905.0,1245.75,436.8,499.0,1014.0,12.16,0.9149,305.0,109.015625,125.296875,133.078125,42.0,620.5,8664.0,123.71,115.98,99.62,42.14,45.31,2520.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,42.08,858.4,1.5135,1.53,5.602,1002.5,1.0975,11.185,339.9
2009-01-09 03:20:00,0.7052,36.4,1.5244,412.75,2637.0,0.8444,50.45,903.5,1.3646,119.375,92.7,63.0,0.010981999999999999,115.0,640.75,83.75,8830.0,8905.0,1245.5,436.8,499.0,1014.0,12.16,0.9146,305.0,109.015625,125.3125,133.046875,42.0,620.5,8663.0,123.73,116.01,99.62,42.07,45.35,2519.0,107.73,14572.0,10775.0,1683.0,43.98,1853.0,42.1,858.3,1.512,1.53,5.602,1004.8,1.0975,11.185,339.9
2009-01-09 03:21:00,0.7047,36.4,1.5235,412.75,2637.0,0.8436,50.45,903.5,1.3643,119.375,92.7,63.0,0.010981,115.0,640.75,83.875,8830.0,8910.0,1246.0,436.8,498.2,1014.0,12.16,0.9144,305.0,109.015625,125.328125,133.046875,42.0,620.5,8659.0,123.75,116.015,99.62,42.07,45.38,2517.0,107.73,14572.0,10775.0,1683.0,43.98,1853.0,42.1,858.3,1.507,1.53,5.601,1004.8,1.0975,11.175,339.9
2009-01-09 03:22:00,0.7046,36.4,1.5239,412.75,2637.0,0.8436,50.45,903.25,1.3643,119.390625,92.7,63.0,0.010984,115.0,640.75,83.875,8830.0,8905.0,1245.0,436.8,498.1,1014.0,12.16,0.9146,305.0,109.015625,125.34375,133.0625,42.0,620.5,8660.0,123.74,116.01,99.62,42.08,45.39,2516.0,107.73,14572.0,10775.0,1683.0,43.98,1853.0,42.09,858.3,1.507,1.53,5.601,1004.8,1.0975,11.175,339.9
2009-01-09 03:23:00,0.7039,36.4,1.5236,412.75,2637.0,0.8442,50.45,903.25,1.364,119.39843700000002,92.7,63.0,0.010983,115.0,640.75,83.875,8830.0,8905.0,1244.5,436.8,498.1,1014.0,12.16,0.9144,305.0,109.02343700000002,125.328125,133.046875,42.0,620.5,8656.0,123.76,116.01,99.62,42.06,45.42,2516.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.07,858.3,1.506,1.5355,5.601,1004.8,1.0975,11.175,339.9
2009-01-09 03:24:00,0.7042,36.4,1.5236,412.75,2637.0,0.8442,50.45,902.75,1.3643,119.39843700000002,92.7,63.0,0.010981,115.15,640.75,83.875,8830.0,8905.0,1243.5,436.8,498.0,1014.0,12.16,0.9144,305.0,109.015625,125.328125,133.046875,42.0,620.5,8655.0,123.75,116.01,99.62,42.16,45.45,2516.0,107.72,14572.0,10775.0,1683.0,43.98,1853.0,42.15,858.0,1.503,1.5358,5.601,1004.8,1.0975,11.165,339.9
2009-01-09 03:25:00,0.7042,36.4,1.5234,412.75,2637.0,0.8442,50.45,902.5,1.3637,119.40625,92.7,63.0,0.010983,115.1,640.75,83.775,8830.0,8905.0,1243.25,436.8,497.7,1015.0,12.15,0.9145,305.0,109.015625,125.34375,133.0625,42.0,621.0,8653.0,123.78,116.01,99.62,42.12,45.43,2514.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.12,858.1,1.505,1.5358,5.601,1005.0,1.0975,11.165,339.9
2009-01-09 03:26:00,0.704,36.3,1.5235,412.75,2637.0,0.8442,50.45,902.25,1.3638,119.40625,92.7,63.0,0.010985,115.15,640.75,83.775,8830.0,8900.0,1242.5,436.8,497.5,1013.75,12.15,0.9149,304.8,109.02343700000002,125.34375,133.046875,42.0,621.0,8651.0,123.78,116.02,99.62,42.12,45.42,2513.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.08,858.2,1.504,1.5358,5.601,1005.0,1.0975,11.165,339.9
2009-01-09 03:27:00,0.704,36.36,1.5231,412.75,2637.0,0.8432,50.45,902.5,1.3632,119.39843700000002,92.7,63.0,0.010984,115.15,640.75,83.775,8830.0,8900.0,1243.0,436.8,497.5,1013.75,12.15,0.9145,304.8,109.015625,125.34375,133.015625,42.0,621.0,8655.0,123.77,116.025,99.62,42.11,45.5,2514.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.14,857.4,1.5035,1.5358,5.59,1005.0,1.0975,11.165,339.9
2009-01-09 03:28:00,0.704,36.36,1.5229,412.75,2637.0,0.8432,50.45,903.25,1.3634,119.390625,92.7,63.0,0.010984,115.15,640.75,83.775,8830.0,8910.0,1244.0,436.8,497.5,1013.75,12.15,0.9146,304.8,109.015625,125.328125,133.03125,42.0,621.0,8658.0,123.69,116.015,99.62,42.21,45.53,2514.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.21,857.6,1.5085,1.5358,5.59,1005.0,1.0975,11.165,339.9
2009-01-09 03:29:00,0.704,36.32,1.5228,413.0,2637.0,0.8432,50.45,902.25,1.3633,119.38281200000002,92.7,63.0,0.010981,115.2,640.75,83.775,8830.0,8910.0,1242.75,436.8,497.5,1014.0,12.15,0.9146,305.4,109.015625,125.328125,133.0625,42.0,621.0,8654.0,123.69,115.995,99.62,42.18,45.59,2513.0,107.72,14572.0,10775.0,1683.0,43.98,1853.0,42.21,857.3,1.5095,1.5358,5.59,1005.0,1.0975,11.175,339.9
2009-01-09 03:30:00,0.7042,36.32,1.5231,413.0,2637.0,0.8432,50.45,902.75,1.3637,119.38281200000002,92.7,63.0,0.01098,115.15,640.75,83.775,8830.0,8910.0,1242.75,436.8,497.5,1013.5,12.15,0.9149,305.0,109.015625,125.328125,133.078125,42.0,620.25,8655.0,123.7,116.005,99.62,42.08,45.4,2515.0,107.72,14572.0,10775.0,1683.0,43.98,1853.0,42.08,856.8,1.5065,1.5358,5.575,1005.0,1.0975,11.175,339.9
2009-01-09 03:31:00,0.7041,36.32,1.5231,413.0,2637.0,0.8432,50.45,902.5,1.3632,119.390625,92.7,63.0,0.01098,115.15,640.75,83.775,8830.0,8910.0,1242.0,436.8,497.5,1013.5,12.15,0.915,305.0,109.015625,125.328125,133.078125,42.0,620.0,8654.0,123.7,116.015,99.62,42.08,45.44,2514.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.11,856.5,1.5065,1.5314,5.575,1005.0,1.0975,11.175,339.9
2009-01-09 03:32:00,0.704,36.27,1.522,413.0,2637.0,0.8432,50.45,903.0,1.3632,119.39843700000002,92.7,63.0,0.010978,115.15,640.75,83.775,8830.0,8910.0,1242.25,436.8,497.5,1014.75,12.15,0.9148,305.0,109.015625,125.328125,133.09375,42.0,620.0,8656.0,123.7,116.02,99.62,42.03,45.4,2516.0,107.72,14572.0,10775.0,1683.0,43.98,1853.0,42.02,856.2,1.507,1.5314,5.575,1005.0,1.0975,11.165,339.9
2009-01-09 03:33:00,0.7039,36.26,1.5203,413.25,2637.0,0.8432,50.45,903.0,1.363,119.390625,92.7,63.0,0.010976999999999999,115.15,640.75,83.775,8830.0,8910.0,1242.75,436.8,497.5,1014.75,12.15,0.9147,305.0,109.015625,125.328125,133.09375,42.0,620.0,8656.0,123.71,116.015,99.62,41.81,45.3,2517.0,107.72,14572.0,10775.0,1683.0,43.98,1853.0,41.84,856.6,1.5075,1.5282,5.575,1005.0,1.0929,11.165,339.9
2009-01-09 03:34:00,0.7035,36.26,1.5202,413.25,2637.0,0.843,50.45,903.25,1.3628,119.390625,92.7,63.0,0.010976,115.0,640.75,83.775,8830.0,8910.0,1243.0,436.8,497.5,1014.75,12.15,0.9142,305.0,109.015625,125.328125,133.09375,42.0,620.0,8658.0,123.69,116.0,99.52,41.9,45.28,2515.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,41.87,856.5,1.5055,1.5282,5.575,1005.0,1.0929,11.155,339.9
2009-01-09 03:35:00,0.7035,36.26,1.5182,413.5,2637.0,0.843,50.45,903.0,1.3621,119.390625,92.7,63.0,0.010966,115.0,640.75,83.775,8830.0,8910.0,1242.5,436.8,497.5,1014.75,12.15,0.9138,305.0,109.015625,125.328125,133.09375,42.0,620.0,8660.0,123.68,116.0,99.46,41.88,45.3,2517.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,41.86,856.2,1.5055,1.5282,5.575,1005.0,1.0929,11.15,339.9
2009-01-09 03:36:00,0.7037,36.26,1.5189,413.5,2637.0,0.8425,50.45,903.25,1.3624,119.38281200000002,92.7,63.0,0.010973,115.0,640.75,83.775,8830.0,8910.0,1242.75,436.8,497.5,1014.75,12.15,0.9138,305.8,109.00781200000002,125.3125,133.046875,42.0,620.0,8662.0,123.65,116.0,99.4,41.92,45.31,2516.0,107.72,14572.0,10775.0,1683.0,43.98,1853.0,41.96,856.8,1.5065,1.5233,5.575,1005.0,1.0929,11.15,339.9
2009-01-09 03:37:00,0.7035,36.26,1.5187,413.5,2637.0,0.8425,50.45,903.0,1.3621,119.38281200000002,92.7,63.0,0.010973,114.85,640.75,83.775,8830.0,8910.0,1242.75,436.8,497.5,1015.25,12.15,0.9136,305.8,109.015625,125.328125,133.03125,42.0,620.0,8659.0,123.64,115.995,99.34,41.96,45.32,2515.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,41.96,857.0,1.5075,1.5233,5.575,1005.0,1.0929,11.15,339.9
2009-01-09 03:38:00,0.7036,36.26,1.5189,413.5,2637.0,0.8426,50.45,903.5,1.3626,119.390625,92.7,63.0,0.010971999999999999,114.85,640.75,83.775,8830.0,8910.0,1243.0,436.8,497.5,1015.25,12.14,0.9143,305.8,109.015625,125.3125,133.046875,42.0,620.0,8665.0,123.66,116.015,99.34,41.92,45.37,2518.0,107.73,14572.0,10775.0,1683.0,43.98,1853.0,41.97,857.5,1.504,1.5234,5.575,1005.0,1.0929,11.15,339.9
2009-01-09 03:39:00,0.7036,36.29,1.5183,413.5,2637.0,0.8426,50.45,904.0,1.3618,119.390625,92.7,63.0,0.010971999999999999,114.8,640.75,83.775,8830.0,8910.0,1243.25,436.8,497.5,1015.75,12.15,0.9136,305.9,109.015625,125.3125,133.046875,42.0,620.0,8668.0,123.65,116.0,99.2,42.05,45.47,2519.0,107.73,14572.0,10775.0,1683.0,43.98,1853.0,42.06,857.6,1.502,1.5234,5.575,1005.0,1.0939,11.15,339.9
2009-01-09 03:40:00,0.7037,36.29,1.519,413.5,2637.0,0.8426,50.45,904.5,1.362,119.390625,92.7,63.0,0.010976,114.85,640.75,83.775,8830.0,8910.0,1244.0,436.8,497.5,1015.5,12.17,0.9144,305.9,109.015625,125.3125,133.046875,42.0,620.0,8670.0,123.64,115.995,99.2,42.13,45.54,2521.0,107.725,14572.0,10775.0,1683.0,43.98,1853.0,42.17,857.3,1.5055,1.5271,5.575,1005.0,1.0939,11.165,339.9
2009-01-09 03:41:00,0.7047,36.29,1.5194,413.25,2637.0,0.8427,50.45,904.75,1.3625,119.375,92.7,63.0,0.010971999999999999,115.05,640.75,83.775,8830.0,8920.0,1244.5,436.8,497.5,1015.5,12.18,0.9143,305.9,109.015625,125.28125,133.09375,42.0,620.0,8677.0,123.57,115.955,99.2,42.15,45.54,2521.0,107.71,14572.0,10775.0,1683.0,43.98,1853.0,42.17,857.9,1.5065,1.5271,5.575,1005.0,1.0939,11.165,339.9
2009-01-09 03:42:00,0.7045,36.3,1.5192,413.25,2637.0,0.8427,50.45,904.0,1.3627,119.375,92.7,63.0,0.010971999999999999,115.25,640.75,83.775,8830.0,8920.0,1243.5,436.8,497.5,1015.5,12.19,0.9145,305.9,109.015625,125.296875,133.03125,42.0,620.0,8669.0,123.55,115.94,99.1,42.16,45.5,2519.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.2,857.9,1.508,1.5271,5.575,1005.0,1.0939,11.165,339.9
2009-01-09 03:43:00,0.7045,36.3,1.5194,413.25,2637.0,0.8427,50.45,904.0,1.3634,119.38281200000002,92.7,63.0,0.010976999999999999,115.25,640.75,83.775,8830.0,8920.0,1244.0,436.8,497.5,1015.5,12.18,0.9147,305.9,109.02343700000002,125.296875,133.015625,42.0,619.0,8670.0,123.57,115.96,99.1,42.15,45.5,2519.0,107.71,14572.0,10775.0,1683.0,43.98,1853.0,42.18,857.6,1.5075,1.5271,5.575,1005.0,1.0939,11.165,339.9
2009-01-09 03:44:00,0.7049,36.3,1.5193,413.25,2637.0,0.8427,50.45,904.0,1.3635,119.40625,92.7,63.0,0.010978,115.15,640.75,83.775,8830.0,8920.0,1243.5,436.8,497.5,1015.5,12.17,0.9147,305.9,109.02343700000002,125.3125,133.03125,42.0,619.0,8669.0,123.57,115.955,99.1,42.08,45.44,2520.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,42.14,857.3,1.5045,1.5271,5.575,1005.0,1.0939,11.165,339.9
2009-01-09 03:45:00,0.7049,36.3,1.5187,413.25,2637.0,0.8427,50.46,904.25,1.3629,119.41406200000002,92.7,63.0,0.010976999999999999,115.25,640.75,83.775,8830.0,8920.0,1244.25,436.8,497.5,1015.5,12.18,0.9146,305.9,109.03125,125.328125,133.046875,42.0,619.0,8670.0,123.59,115.97,99.1,42.09,45.44,2522.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,42.12,856.5,1.506,1.5271,5.575,1005.0,1.0939,11.165,339.9
2009-01-09 03:46:00,0.7046,36.3,1.5166,413.25,2637.0,0.8431,50.46,904.25,1.3623,119.41406200000002,92.7,63.0,0.010976,115.25,640.75,83.775,8830.0,8920.0,1244.5,436.8,497.5,1014.75,12.18,0.9141,305.9,109.03125,125.328125,133.0625,42.0,619.0,8670.0,123.59,115.96,99.1,42.09,45.43,2522.0,107.71,14572.0,10775.0,1683.0,43.98,1853.0,42.1,855.2,1.506,1.5271,5.575,1005.0,1.0939,11.14,339.9
2009-01-09 03:47:00,0.7046,36.3,1.517,413.25,2637.0,0.8431,50.46,904.5,1.3627,119.40625,92.7,63.0,0.010974,115.05,640.75,83.775,8830.0,8925.0,1244.5,436.8,497.5,1014.75,12.18,0.914,305.9,109.02343700000002,125.3125,133.03125,42.0,619.0,8670.0,123.59,115.955,99.1,42.09,45.42,2522.0,107.71,14572.0,10775.0,1683.0,43.98,1853.0,42.1,855.0,1.506,1.5271,5.575,1005.0,1.0939,11.14,339.9
2009-01-09 03:48:00,0.7042,36.21,1.5185,413.25,2637.0,0.8431,50.46,904.0,1.3627,119.40625,92.7,63.0,0.010976,115.05,640.75,83.775,8830.0,8925.0,1243.5,436.8,497.5,1014.75,12.17,0.9141,305.9,109.02343700000002,125.3125,133.015625,42.0,619.0,8666.0,123.59,115.965,99.1,42.09,45.41,2520.0,107.715,14572.0,10775.0,1683.0,43.98,1853.0,42.08,855.3,1.506,1.5271,5.575,1005.0,1.0939,11.155,339.9
2009-01-09 03:49:00,0.7047,36.24,1.5184,413.25,2637.0,0.8431,50.46,903.5,1.3631,119.390625,92.7,63.0,0.010975,115.25,640.75,83.775,8830.0,8925.0,1243.25,436.8,497.5,1014.75,12.19,0.9141,305.8,109.02343700000002,125.28125,132.984375,42.0,619.0,8663.0,123.57,115.945,99.0,42.1,45.47,2516.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.13,855.3,1.506,1.5271,5.575,1005.0,1.0939,11.155,339.9
2009-01-09 03:50:00,0.7046,36.24,1.5187,413.25,2637.0,0.843,50.46,903.0,1.3634,119.38281200000002,92.7,63.0,0.010976,115.25,640.75,83.775,8830.0,8910.0,1242.0,436.8,498.3,1014.75,12.2,0.9148,305.8,109.015625,125.265625,132.96875,42.0,619.0,8658.0,123.55,115.94,99.0,42.09,45.47,2515.0,107.7,14572.0,10775.0,1683.0,43.98,1853.0,42.1,855.3,1.506,1.5271,5.575,1005.0,1.0939,11.155,339.9
2009-01-09 03:51:00,0.7046,36.24,1.519,414.0,2637.0,0.843,50.46,903.0,1.3633,119.359375,92.7,63.0,0.010978,115.25,640.75,83.775,8830.0,8920.0,1242.5,436.8,498.3,1014.75,12.19,0.9148,305.8,109.015625,125.25,132.96875,42.0,619.0,8659.0,123.5,115.915,98.92,42.1,45.48,2515.0,107.69,14572.0,10775.0,1683.0,43.98,1853.0,42.13,855.3,1.5085,1.5271,5.575,1005.0,1.0939,11.145,339.9
2009-01-09 03:52:00,0.7041,36.24,1.5174,414.0,2637.0,0.8431,50.46,903.0,1.3631,119.34375,92.7,63.0,0.010974,115.25,640.75,83.775,8830.0,8920.0,1242.25,436.8,498.3,1014.75,12.19,0.9148,305.8,109.00781200000002,125.21875,132.96875,42.0,620.0,8659.0,123.5,115.91,98.9,42.1,45.48,2515.0,107.69,14572.0,10775.0,1683.0,43.98,1853.0,42.19,855.6,1.5095,1.5271,5.575,1005.0,1.0939,11.145,339.9
2009-01-09 03:53:00,0.7032,36.24,1.5169,414.0,2637.0,0.8427,50.46,902.0,1.3623,119.34375,92.7,63.0,0.010974,115.25,640.75,83.775,8830.0,8920.0,1240.75,436.8,498.3,1014.75,12.19,0.9138,305.8,109.00781200000002,125.25,132.96875,42.0,620.0,8653.0,123.51,115.93,98.9,42.1,45.46,2511.0,107.7,14572.0,10775.0,1683.0,43.98,1853.0,42.08,854.1,1.508,1.5271,5.575,1005.0,1.0939,11.14,339.9
2009-01-09 03:54:00,0.7033,36.27,1.5175,414.0,2637.0,0.8427,50.46,902.5,1.3625,119.33593700000002,92.7,63.0,0.010973,115.25,640.75,83.775,8830.0,8910.0,1241.75,436.8,497.5,1014.75,12.2,0.9138,305.5,109.00781200000002,125.25,132.96875,42.0,620.0,8655.0,123.48,115.92,98.9,42.1,45.53,2515.0,107.695,14572.0,10775.0,1683.0,43.98,1853.0,42.18,854.0,1.5095,1.5271,5.575,1005.0,1.0939,11.125,339.9
2009-01-09 03:55:00,0.7026,36.29,1.5171,414.0,2637.0,0.8427,50.46,902.0,1.3619,119.33593700000002,92.7,63.0,0.010974,115.25,640.75,83.775,8830.0,8910.0,1241.25,436.8,497.5,1014.75,12.2,0.9139,305.3,109.00781200000002,125.25,132.984375,42.0,620.0,8653.0,123.51,115.92,98.9,42.13,45.52,2511.0,107.695,14572.0,10775.0,1683.0,43.98,1853.0,42.15,854.0,1.508,1.5271,5.575,1005.0,1.0939,11.105,339.9
2009-01-09 03:56:00,0.7025,36.29,1.517,414.0,2637.0,0.8421,50.46,901.25,1.3623,119.33593700000002,92.7,63.0,0.010974,115.2,640.75,83.775,8830.0,8900.0,1240.25,436.8,497.0,1014.75,12.2,0.9139,305.3,109.00781200000002,125.25,132.96875,42.0,620.0,8646.0,123.53,115.94,98.9,42.13,45.53,2507.0,107.705,14572.0,10775.0,1683.0,43.98,1853.0,42.16,854.0,1.508,1.5271,5.575,1005.0,1.0939,11.11,339.9
2009-01-09 03:57:00,0.7024,36.29,1.5166,414.0,2637.0,0.842,50.46,901.0,1.3622,119.359375,92.7,63.0,0.010974,115.2,640.75,83.775,8830.0,8910.0,1239.75,436.8,497.0,1014.75,12.2,0.9139,305.3,109.00781200000002,125.265625,133.0,42.0,620.0,8644.0,123.53,115.94,98.9,42.2,45.63,2505.0,107.7,14572.0,10775.0,1683.0,43.98,1853.0,42.24,854.2,1.508,1.5271,5.575,1005.0,1.0985,11.12,339.9
2009-01-09 03:58:00,0.7017,36.29,1.5169,414.0,2637.0,0.8418,50.46,901.0,1.3621,119.36718700000002,92.7,63.0,0.010974,115.2,640.75,83.775,8830.0,8900.0,1239.75,436.8,496.7,1014.75,12.2,0.9139,305.3,109.015625,125.28125,133.03125,42.0,620.0,8645.0,123.53,115.94,98.9,42.2,45.65,2503.0,107.71,14572.0,10775.0,1683.0,43.98,1853.0,42.2,854.5,1.51,1.5271,5.575,1005.0,1.0985,11.12,339.9
