,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2019-09-06 03:24:00,0.6829,28.53,1.2315,10865.0,359.5,2234.0,0.75735,58.8,2981.25,1.10485,119.7578125,131.4,65.5,0.009353,95.2,392.5,97.2,1876.4,1008.7,21215.0,21075.0,7876.25,446.0,1514.5,864.0,11.0,1.0135,291.6,143.65625,107.98046875,131.265625,194.40625,163.84375,17.25,464.0,26790.0,174.82,136.29,215.44,56.28,61.0,3488.0,112.555,15.75,579.5,1.887,1.5454,170.82,60.97,1661.0,56.29,1519.6,2.627,1.8887,2.419,944.7,1.548,18.505,301.8
2019-09-06 03:25:00,0.6829,28.53,1.2315,10870.0,359.5,2234.0,0.7574,58.74,2981.75,1.1048,119.75,131.4,65.5,0.0093525,95.2,392.5,97.2,1876.4,1008.7,21215.0,21075.0,7877.25,446.0,1514.7,864.0,11.0,1.0134,291.9,143.65625,107.9765625,131.265625,194.375,163.8125,17.25,464.0,26792.0,174.81,136.28,215.44,56.3,61.01,3488.0,112.555,15.75,579.75,1.887,1.5454,170.82,61.0,1661.0,56.29,1519.5,2.626,1.8887,2.419,945.1,1.5486,18.48,301.8
2019-09-06 03:26:00,0.6828,28.53,1.2313,10870.0,359.5,2234.0,0.7575,58.75,2982.25,1.1046,119.7578125,131.4,65.5,0.009353,95.2,392.5,97.2,1876.4,1009.3,21220.0,21075.0,7879.75,446.0,1515.3,864.0,11.0,1.0135,291.9,143.671875,107.98046875,131.28125,194.40625,163.84375,17.2,464.0,26798.0,174.85,136.29,215.54,56.33,61.05,3490.0,112.555,15.75,580.0,1.887,1.5454,170.85,61.04,1661.0,56.34,1519.5,2.6275,1.8907,2.421,945.4,1.549,18.48,301.8
2019-09-06 03:27:00,0.683,28.51,1.231,10870.0,359.5,2234.0,0.75755,58.75,2982.75,1.1047,119.75,131.4,65.5,0.009352,95.2,392.5,97.2,1876.4,1009.2,21225.0,21075.0,7881.5,446.0,1515.6,864.0,11.0,1.0134,291.9,143.640625,107.98046875,131.265625,194.3125,163.8125,17.15,464.0,26803.0,174.82,136.28,215.48,56.33,61.04,3491.0,112.555,15.7,580.0,1.887,1.5454,170.83,61.03,1661.0,56.35,1518.9,2.6275,1.8903,2.421,945.6,1.5496,18.465,301.8
2019-09-06 03:28:00,0.6829,28.51,1.231,10880.0,359.5,2234.0,0.7575,58.75,2982.5,1.10475,119.75,131.4,65.5,0.0093525,95.2,392.5,97.2,1876.4,1009.0,21220.0,21075.0,7880.75,446.0,1515.3,864.25,11.0,1.0135,291.9,143.640625,107.98046875,131.265625,194.3125,163.8125,17.15,464.0,26799.0,174.8,136.27,215.4,56.36,61.04,3490.0,112.55,15.7,580.0,1.887,1.5454,170.81,61.03,1661.0,56.35,1519.6,2.6275,1.8903,2.421,944.9,1.5498,18.46,301.8
2019-09-06 03:29:00,0.6829,28.51,1.2311,10870.0,359.5,2234.0,0.75755,58.75,2982.0,1.10485,119.7421875,131.4,65.5,0.009352,95.2,392.5,97.2,1876.4,1009.2,21220.0,21075.0,7879.75,446.0,1514.8,864.25,11.0,1.0135,291.9,143.59375,107.9765625,131.234375,194.09375,163.6875,17.2,464.0,26796.0,174.77,136.26,215.34,56.36,61.0,3489.0,112.55,15.8,579.75,1.887,1.5454,170.79,61.01,1661.0,56.33,1519.3,2.627,1.8897,2.4219999999999997,945.7,1.549,18.445,301.8
2019-09-06 03:30:00,0.6828,28.5,1.2308,10865.0,359.5,2234.0,0.7575,58.82,2981.75,1.10465,119.7421875,131.4,65.5,0.009351,95.2,392.5,97.2,1879.2,1008.9,21220.0,21075.0,7879.75,446.3,1514.8,864.25,11.0,1.0135,291.9,143.578125,107.9765625,131.234375,194.03125,163.625,17.2,464.0,26795.0,174.75,136.25,215.26,56.32,60.96,3488.0,112.55,15.75,579.5,1.8893,1.5454,170.77,60.96,1661.0,56.3,1518.1,2.6265,1.8888,2.42,945.6,1.5478,18.415,301.8
2019-09-06 03:31:00,0.6828,28.5,1.2307,10865.0,359.5,2234.0,0.75735,58.85,2981.0,1.10445,119.7578125,131.4,65.5,0.0093525,95.2,392.5,97.2,1879.2,1008.5,21220.0,21075.0,7875.75,446.3,1514.2,864.25,11.0,1.0136,291.9,143.625,107.98046875,131.265625,194.21875,163.75,17.2,464.25,26784.0,174.78,136.26,215.38,56.26,60.92,3487.0,112.55,15.8,579.0,1.8893,1.5454,170.8,60.91,1661.0,56.25,1517.9,2.6265,1.8872,2.419,945.8,1.5456,18.43,301.8
2019-09-06 03:32:00,0.6828,28.51,1.2305,10875.0,359.5,2234.0,0.7574,58.86,2981.25,1.1046,119.765625,131.4,65.5,0.0093525,95.2,392.5,97.2,1878.7,1008.6,21215.0,21080.0,7877.5,446.3,1514.4,864.25,11.0,1.0137,292.1,143.625,107.984375,131.265625,194.1875,163.75,17.2,464.25,26790.0,174.78,136.26,215.36,56.26,60.93,3486.0,112.55,15.8,579.0,1.8893,1.5461,170.79,60.92,1661.0,56.26,1518.6,2.627,1.8872,2.42,946.1,1.5458,18.445,301.8
2019-09-06 03:33:00,0.6831,28.51,1.2306,10860.0,359.5,2234.0,0.7575,58.88,2981.25,1.1048,119.765625,131.4,65.5,0.009352,95.2,392.5,97.2,1878.7,1008.9,21215.0,21080.0,7877.25,446.4,1514.5,864.25,10.98,1.0137,292.1,143.609375,107.984375,131.265625,194.09375,163.6875,17.2,464.25,26791.0,174.77,136.26,215.36,56.26,60.92,3486.0,112.55,15.85,579.0,1.8893,1.5455,170.79,60.9,1661.0,56.25,1518.6,2.6285,1.8867,2.42,945.4,1.5458,18.455,301.8
2019-09-06 03:34:00,0.6832,28.51,1.2303,10855.0,359.5,2234.0,0.7575,58.88,2981.0,1.10475,119.765625,131.4,65.5,0.0093525,95.2,392.5,97.2,1878.7,1008.7,21215.0,21080.0,7876.0,446.4,1514.4,864.25,10.96,1.0137,291.9,143.625,107.98828125,131.265625,194.15625,163.75,17.2,464.25,26788.0,174.8,136.26,215.54,56.26,60.93,3485.0,112.55,15.8,579.0,1.8893,1.5455,170.81,60.9,1661.0,56.27,1518.9,2.628,1.8865,2.419,946.5,1.5456,18.46,301.8
2019-09-06 03:35:00,0.6831,28.51,1.2305,10855.0,359.5,2234.0,0.75745,58.94,2981.0,1.10475,119.7734375,131.4,65.5,0.009353499999999999,95.2,392.5,97.2,1878.7,1008.6,21210.0,21080.0,7876.75,446.4,1514.2,864.25,10.96,1.0137,291.9,143.65625,107.984375,131.28125,194.25,163.8125,17.2,464.5,26788.0,174.82,136.26,215.66,56.26,60.92,3485.0,112.55,15.8,578.75,1.8865,1.5455,170.83,60.9,1661.0,56.25,1519.7,2.627,1.8861,2.419,946.4,1.5456,18.465,301.8
2019-09-06 03:36:00,0.6834,28.51,1.2308,10855.0,359.5,2234.0,0.75745,58.95,2981.5,1.10475,119.765625,131.4,65.5,0.0093525,95.2,392.5,97.2,1878.7,1008.9,21215.0,21075.0,7877.75,446.4,1514.5,864.25,10.97,1.0137,291.9,143.640625,107.984375,131.265625,194.1875,163.75,17.2,464.5,26790.0,174.81,136.26,215.66,56.25,60.93,3485.0,112.55,15.8,578.75,1.8865,1.5455,170.84,60.9,1661.0,56.25,1518.5,2.6285,1.8861,2.419,945.1,1.5465,18.425,301.8
2019-09-06 03:37:00,0.6834,28.51,1.2311,10850.0,359.5,2234.0,0.7575,58.87,2981.25,1.10505,119.7734375,131.4,65.5,0.0093525,95.2,393.0,97.2,1879.0,1008.7,21215.0,21075.0,7877.5,446.4,1514.6,864.25,10.97,1.0138,291.9,143.640625,107.98046875,131.265625,194.21875,163.78125,17.2,464.5,26787.0,174.81,136.27,215.62,56.25,60.94,3486.0,112.55,15.8,578.75,1.8865,1.5455,170.84,60.93,1661.0,56.26,1519.0,2.6295,1.8861,2.42,944.4,1.5465,18.45,301.8
2019-09-06 03:38:00,0.6834,28.51,1.2313,10860.0,359.5,2234.0,0.7575,58.88,2981.75,1.10505,119.7578125,131.4,65.5,0.009352,95.2,393.0,97.2,1879.0,1008.8,21215.0,21075.0,7878.75,446.4,1514.8,864.0,10.96,1.0137,291.9,143.609375,107.98046875,131.25,194.15625,163.75,17.2,464.5,26792.0,174.77,136.25,215.54,56.3,60.98,3486.0,112.545,15.8,579.0,1.8865,1.5455,170.79,60.95,1661.0,56.31,1518.3,2.63,1.8872,2.42,942.8,1.5482,18.45,301.8
2019-09-06 03:39:00,0.6835,28.52,1.2314,10860.0,359.5,2234.0,0.75755,58.88,2981.75,1.10505,119.765625,131.4,65.5,0.0093515,95.2,393.0,97.2,1879.0,1008.9,21215.0,21075.0,7878.75,446.4,1514.7,864.0,10.95,1.0137,291.9,143.625,107.984375,131.25,194.15625,163.71875,17.2,464.75,26793.0,174.76,136.26,215.5,56.3,60.98,3486.0,112.545,15.8,579.0,1.8865,1.5455,170.77,60.95,1661.0,56.3,1517.9,2.629,1.8872,2.419,942.4,1.5482,18.455,301.8
2019-09-06 03:40:00,0.6834,28.52,1.2317,10860.0,359.5,2234.0,0.75755,58.88,2981.25,1.10525,119.7578125,131.4,65.5,0.009352,95.2,393.0,97.2,1879.0,1008.6,21215.0,21075.0,7877.0,446.4,1514.4,864.25,10.95,1.0137,291.9,143.59375,107.98046875,131.234375,194.0625,163.6875,17.2,464.75,26785.0,174.72,136.24,215.36,56.28,60.93,3484.0,112.54,15.75,578.75,1.8865,1.5455,170.74,60.95,1661.0,56.25,1518.3,2.6285,1.8876,2.419,941.8,1.5481,18.45,301.8
2019-09-06 03:41:00,0.6834,28.52,1.2319,10860.0,359.5,2234.0,0.7575,58.88,2981.5,1.1053,119.75,131.4,65.5,0.009352,95.2,393.0,97.2,1879.0,1008.8,21215.0,21075.0,7878.25,446.4,1514.7,864.25,10.95,1.0137,291.9,143.578125,107.9765625,131.25,193.96875,163.65625,17.2,464.75,26787.0,174.67,136.22,215.24,56.28,60.93,3486.0,112.54,15.75,579.0,1.8865,1.5455,170.72,60.93,1661.0,56.27,1518.4,2.629,1.8864,2.419,942.0,1.5473,18.46,301.8
2019-09-06 03:42:00,0.6834,28.52,1.2318,10865.0,359.5,2234.0,0.75755,58.88,2981.5,1.10545,119.7578125,131.4,65.5,0.0093525,95.2,393.0,97.2,1879.0,1008.8,21215.0,21075.0,7877.75,446.4,1514.6,864.5,10.95,1.0137,291.9,143.5625,107.98046875,131.25,193.90625,163.625,17.2,464.75,26786.0,174.68,136.23,215.24,56.28,60.93,3484.0,112.54,15.75,579.0,1.8865,1.5455,170.72,60.93,1661.0,56.26,1519.1,2.6285,1.8863,2.418,942.8,1.5473,18.47,301.8
2019-09-06 03:43:00,0.6834,28.52,1.2313,10865.0,359.5,2234.0,0.75755,58.88,2981.5,1.10545,119.7578125,131.4,65.5,0.0093515,95.2,393.0,97.2,1879.0,1008.6,21215.0,21075.0,7877.75,446.4,1514.8,864.5,10.94,1.0137,292.0,143.578125,107.98046875,131.25,193.96875,163.65625,17.2,464.75,26788.0,174.7,136.23,215.3,56.28,60.92,3484.0,112.54,15.75,578.75,1.8865,1.5455,170.75,60.93,1661.0,56.24,1518.6,2.628,1.8862,2.418,943.5,1.5472,18.46,301.8
2019-09-06 03:44:00,0.6834,28.52,1.231,10870.0,359.5,2234.0,0.75755,58.88,2981.25,1.1053,119.7578125,131.4,65.5,0.0093515,95.2,393.0,97.2,1879.0,1008.4,21215.0,21075.0,7877.0,446.4,1514.7,864.5,10.94,1.0136,292.0,143.578125,107.984375,131.234375,194.0,163.65625,17.2,464.75,26787.0,174.71,136.24,215.3,56.28,60.93,3485.0,112.54,15.75,578.75,1.8865,1.5455,170.75,60.93,1661.0,56.25,1518.6,2.628,1.8862,2.418,943.2,1.547,18.47,301.8
2019-09-06 03:45:00,0.6834,28.52,1.2313,10870.0,359.5,2234.0,0.7576,58.88,2981.0,1.10555,119.7578125,131.4,65.5,0.0093515,95.2,393.0,97.2,1879.0,1008.5,21220.0,21075.0,7875.75,446.5,1514.5,864.5,10.94,1.0136,292.0,143.578125,107.98046875,131.234375,194.0,163.65625,17.2,464.75,26785.0,174.72,136.23,215.34,56.28,60.92,3486.0,112.54,15.8,578.75,1.8865,1.5455,170.77,60.93,1661.0,56.24,1518.6,2.6265,1.886,2.418,942.6,1.547,18.465,301.8
2019-09-06 03:46:00,0.6834,28.52,1.2318,10870.0,359.75,2234.0,0.7577,58.88,2980.75,1.1057,119.7578125,131.4,65.5,0.0093515,95.2,393.0,97.2,1879.0,1008.5,21220.0,21080.0,7875.5,446.5,1514.3,864.5,10.95,1.0137,292.0,143.59375,107.98046875,131.265625,194.03125,163.6875,17.2,464.75,26782.0,174.74,136.24,215.36,56.28,60.91,3485.0,112.54,15.8,578.5,1.8865,1.5455,170.79,60.9,1661.0,56.23,1518.8,2.6275,1.8855,2.418,942.5,1.5466,18.475,301.8
2019-09-06 03:47:00,0.6834,28.52,1.2314,10870.0,359.5,2234.0,0.75765,58.88,2981.5,1.10575,119.7578125,131.4,65.5,0.0093495,95.2,393.25,97.2,1879.0,1008.6,21220.0,21080.0,7876.75,446.5,1514.8,864.5,10.94,1.0139,292.0,143.578125,107.98046875,131.234375,193.96875,163.65625,17.2,465.25,26787.0,174.7,136.24,215.18,56.24,60.92,3485.0,112.54,15.8,578.5,1.8865,1.5455,170.73,60.9,1661.0,56.24,1518.3,2.626,1.8855,2.417,942.5,1.5466,18.46,301.7
2019-09-06 03:48:00,0.6833,28.52,1.2314,10870.0,359.75,2234.0,0.75775,58.88,2981.0,1.10565,119.75,131.4,65.5,0.0093495,95.2,393.25,97.2,1879.0,1008.6,21225.0,21080.0,7876.75,446.4,1514.7,864.5,10.94,1.0136,292.0,143.5625,107.98046875,131.234375,193.9375,163.625,17.2,465.0,26785.0,174.72,136.24,215.26,56.27,60.95,3485.0,112.54,15.8,578.5,1.8865,1.5455,170.74,60.92,1661.0,56.26,1518.4,2.627,1.8857,2.418,942.1,1.5461,18.46,301.8
2019-09-06 03:49:00,0.6832,28.52,1.2313,10865.0,359.75,2234.0,0.75765,58.88,2980.5,1.10565,119.75,131.4,65.5,0.00935,95.2,393.25,97.2,1879.0,1008.2,21220.0,21080.0,7874.75,446.4,1514.3,864.5,10.94,1.0137,292.0,143.546875,107.98046875,131.21875,193.875,163.625,17.2,465.0,26780.0,174.71,136.24,215.24,56.24,60.91,3483.0,112.54,15.8,578.5,1.8854,1.5461,170.73,60.9,1661.0,56.23,1518.3,2.626,1.8852,2.417,941.9,1.5459,18.445,301.8
2019-09-06 03:50:00,0.6833,28.52,1.2315,10865.0,359.75,2234.0,0.75765,58.88,2980.25,1.1057,119.7421875,131.4,65.5,0.0093495,95.2,393.25,97.2,1879.0,1008.2,21220.0,21080.0,7874.5,446.4,1514.1,864.5,10.94,1.0138,292.0,143.53125,107.9765625,131.21875,193.8125,163.5625,17.2,465.0,26778.0,174.69,136.24,215.08,56.24,60.9,3483.0,112.54,15.8,578.5,1.8854,1.5461,170.71,60.89,1661.0,56.22,1518.3,2.627,1.8852,2.417,941.4,1.5459,18.445,301.8
2019-09-06 03:51:00,0.6833,28.52,1.2313,10870.0,359.75,2234.0,0.7576,58.88,2980.0,1.1056,119.7421875,131.4,65.5,0.009349,95.2,393.25,97.2,1879.0,1008.1,21220.0,21075.0,7873.5,446.4,1514.1,864.5,10.94,1.0135,292.1,143.53125,107.9765625,131.21875,193.84375,163.5625,17.2,465.0,26776.0,174.69,136.23,215.04,56.25,60.91,3482.0,112.54,15.8,578.5,1.8854,1.5461,170.71,60.9,1661.0,56.24,1518.2,2.6275,1.885,2.418,941.2,1.5464,18.445,301.7
2019-09-06 03:52:00,0.6835,28.53,1.2312,10885.0,359.75,2234.0,0.7577,58.88,2980.25,1.10555,119.7421875,131.4,65.5,0.0093485,95.2,393.25,97.2,1879.0,1008.2,21215.0,21075.0,7872.75,446.4,1514.0,864.25,10.94,1.0135,292.1,143.546875,107.9765625,131.21875,193.8125,163.59375,17.2,465.0,26777.0,174.68,136.23,215.04,56.25,60.92,3481.0,112.54,15.8,578.5,1.8854,1.5461,170.71,60.9,1661.0,56.25,1517.9,2.6275,1.8856,2.417,941.6,1.5462,18.45,301.6
2019-09-06 03:53:00,0.6834,28.53,1.2311,10880.0,359.75,2234.0,0.75775,58.88,2980.25,1.10545,119.75,131.4,65.5,0.0093495,95.2,393.25,97.2,1879.0,1008.4,21215.0,21075.0,7873.75,446.4,1514.1,864.5,10.94,1.0132,292.2,143.546875,107.98046875,131.21875,193.8125,163.59375,17.2,465.0,26777.0,174.68,136.23,215.02,56.28,60.93,3483.0,112.54,15.8,578.75,1.887,1.5478,170.68,60.92,1661.0,56.28,1517.2,2.629,1.8867,2.414,942.0,1.5474,18.405,301.8
2019-09-06 03:54:00,0.6832,28.53,1.2311,10880.0,359.75,2234.0,0.75765,58.88,2980.75,1.1054,119.7421875,131.4,65.5,0.00935,95.2,393.25,97.2,1879.0,1008.4,21215.0,21075.0,7875.25,446.4,1514.4,864.5,10.94,1.0131,292.2,143.53125,107.9765625,131.21875,193.75,163.5625,17.2,465.0,26782.0,174.65,136.23,214.9,56.28,60.95,3483.0,112.54,15.8,578.75,1.887,1.5478,170.65,60.92,1661.0,56.29,1517.2,2.6285,1.8863,2.414,941.3,1.5478,18.435,301.8
2019-09-06 03:55:00,0.6832,28.53,1.2313,10880.0,359.75,2234.0,0.75765,58.88,2980.5,1.1054,119.75,131.4,65.5,0.0093505,95.2,393.25,97.2,1878.6,1008.5,21215.0,21075.0,7874.75,446.4,1514.4,864.5,10.94,1.0131,292.2,143.546875,107.98046875,131.234375,193.84375,163.59375,17.2,465.0,26780.0,174.66,136.23,214.94,56.28,60.93,3482.0,112.54,15.8,578.75,1.887,1.5478,170.65,60.94,1661.0,56.28,1517.7,2.6285,1.8868,2.4130000000000003,942.0,1.5473,18.43,302.0
2019-09-06 03:56:00,0.6832,28.53,1.2318,10895.0,359.75,2234.0,0.7577,58.88,2980.5,1.10565,119.75,131.4,65.5,0.0093505,95.2,393.25,97.2,1878.6,1008.6,21215.0,21075.0,7874.75,446.4,1514.4,864.5,10.95,1.0133,292.2,143.546875,107.9765625,131.21875,193.78125,163.5625,17.2,465.0,26780.0,174.62,136.21,214.8,56.28,60.94,3481.0,112.54,15.8,579.0,1.887,1.5478,170.61,60.93,1661.0,56.28,1517.5,2.6295,1.8863,2.414,942.1,1.5473,18.405,302.1
2019-09-06 03:57:00,0.6833,28.53,1.2316,10895.0,359.75,2234.0,0.7577,58.88,2980.0,1.10555,119.75,131.4,65.5,0.00935,95.2,393.5,97.2,1878.6,1008.4,21210.0,21075.0,7873.25,446.5,1514.3,864.5,10.95,1.0134,292.2,143.546875,107.98046875,131.21875,193.78125,163.5625,17.2,465.0,26775.0,174.62,136.21,214.82,56.28,60.91,3481.0,112.54,15.8,578.25,1.886,1.5478,170.62,60.9,1661.0,56.25,1516.8,2.629,1.885,2.416,942.0,1.547,18.38,302.2
2019-09-06 03:58:00,0.6832,28.53,1.2315,10890.0,359.75,2234.0,0.7576,58.88,2979.25,1.10545,119.75,131.4,65.5,0.009352,95.2,393.25,97.2,1878.6,1007.9,21205.0,21075.0,7870.75,446.5,1513.5,864.5,10.95,1.0132,292.3,143.578125,107.984375,131.234375,193.90625,163.625,17.2,465.0,26768.0,174.65,136.23,214.84,56.21,60.86,3480.0,112.54,15.85,577.75,1.886,1.5478,170.63,60.84,1661.0,56.19,1516.8,2.628,1.8835,2.414,942.2,1.5453,18.415,302.2
2019-09-06 03:59:00,0.6833,28.53,1.2314,10885.0,359.75,2234.0,0.75765,58.88,2979.25,1.1054,119.7578125,131.4,65.5,0.0093525,95.2,393.25,97.2,1878.6,1007.9,21205.0,21075.0,7871.0,446.4,1513.6,864.5,10.95,1.0132,292.3,143.578125,107.984375,131.234375,193.9375,163.625,17.25,465.0,26768.0,174.67,136.23,214.92,56.18,60.82,3479.0,112.54,15.85,577.25,1.886,1.5478,170.65,60.85,1661.0,56.17,1517.4,2.628,1.8827,2.414,942.6,1.5449,18.41,302.1
2019-09-06 04:00:00,0.6833,28.53,1.2314,10885.0,359.75,2234.0,0.7576,58.88,2979.75,1.10535,119.75,131.4,65.5,0.009352,95.2,393.25,97.2,1878.6,1008.2,21205.0,21075.0,7871.5,446.4,1513.9,864.5,10.95,1.0131,292.1,143.578125,107.98046875,131.234375,193.90625,163.625,17.25,465.0,26769.0,174.67,136.23,214.88,56.18,60.84,3479.0,112.54,15.85,577.25,1.886,1.5478,170.62,60.83,1661.0,56.17,1517.9,2.6285,1.8828,2.415,942.8,1.5447,18.425,302.1
2019-09-06 04:01:00,0.6832,28.53,1.2314,10890.0,359.75,2234.0,0.7576,58.92,2979.0,1.1052,119.7578125,131.4,65.5,0.0093525,95.2,393.25,97.2,1878.6,1007.9,21200.0,21075.0,7870.25,446.4,1513.5,864.25,10.94,1.0131,292.1,143.59375,107.984375,131.25,194.03125,163.6875,17.25,465.25,26767.0,174.71,136.23,215.04,56.17,60.83,3479.0,112.54,15.85,577.5,1.8826,1.5442,170.67,60.79,1661.0,56.17,1518.1,2.6275,1.8826,2.415,943.0,1.5443,18.435,302.1
2019-09-06 04:02:00,0.6832,28.53,1.2315,10890.0,359.75,2234.0,0.75765,58.92,2979.0,1.10545,119.75,131.4,65.5,0.0093515,95.2,393.5,97.2,1878.6,1008.1,21200.0,21075.0,7870.5,446.3,1513.3,864.5,10.94,1.0131,292.1,143.59375,107.98046875,131.234375,194.03125,163.6875,17.25,465.25,26765.0,174.65,136.22,214.9,56.17,60.83,3478.0,112.54,15.85,577.5,1.8826,1.5446,170.62,60.83,1661.0,56.18,1518.4,2.6285,1.8828,2.415,943.6,1.5447,18.44,301.9
2019-09-06 04:03:00,0.6831,28.53,1.2312,10905.0,359.75,2234.0,0.7576,58.95,2979.0,1.1054,119.75,131.4,65.5,0.009352,95.2,393.25,97.2,1878.6,1008.1,21200.0,21060.0,7870.25,446.3,1513.4,864.25,10.94,1.013,292.1,143.609375,107.98046875,131.25,194.125,163.71875,17.25,465.25,26766.0,174.68,136.23,214.96,56.17,60.85,3480.0,112.545,15.85,577.5,1.8826,1.5446,170.65,60.83,1661.0,56.2,1517.4,2.629,1.8828,2.415,943.6,1.5452,18.435,301.8
2019-09-06 04:04:00,0.6831,28.53,1.2314,10905.0,359.75,2234.0,0.75755,58.98,2979.0,1.1054,119.7578125,131.4,65.5,0.0093515,95.2,393.25,97.2,1878.6,1008.1,21200.0,21060.0,7870.25,446.3,1513.5,864.5,10.94,1.013,292.2,143.59375,107.9765625,131.234375,194.0625,163.6875,17.25,465.25,26766.0,174.67,136.22,214.92,56.22,60.87,3480.0,112.545,15.85,577.75,1.8834,1.5451,170.63,60.86,1661.0,56.21,1516.7,2.6295,1.8835,2.414,943.1,1.5452,18.42,302.0
2019-09-06 04:05:00,0.6832,28.53,1.2311,10900.0,359.75,2234.0,0.75755,59.0,2978.75,1.1052,119.7578125,131.4,65.5,0.0093515,95.2,393.25,97.2,1878.6,1008.0,21200.0,21060.0,7868.75,446.4,1513.4,864.5,10.94,1.0128,292.2,143.609375,107.984375,131.265625,194.125,163.75,17.25,465.25,26763.0,174.71,136.24,215.04,56.21,60.88,3480.0,112.54,15.8,577.75,1.8834,1.5451,170.68,60.87,1661.0,56.22,1516.9,2.63,1.8836,2.414,943.3,1.5455,18.415,301.9
2019-09-06 04:06:00,0.6832,28.53,1.2311,10900.0,359.75,2234.0,0.75755,58.98,2978.75,1.1052,119.7578125,131.4,65.5,0.0093515,95.2,393.25,97.2,1878.6,1007.8,21195.0,21060.0,7868.75,446.4,1513.2,864.5,10.94,1.0127,292.2,143.59375,107.98046875,131.25,194.0625,163.6875,17.25,465.25,26760.0,174.69,136.23,215.0,56.24,60.9,3480.0,112.545,15.8,577.75,1.8839,1.5451,170.66,60.89,1661.0,56.25,1517.0,2.6295,1.8838,2.414,943.2,1.5457,18.415,302.1
2019-09-06 04:07:00,0.6831,28.53,1.2311,10910.0,359.75,2234.0,0.7576,58.96,2979.0,1.1053,119.75,131.4,65.5,0.0093515,95.2,393.25,97.2,1878.6,1008.1,21200.0,21060.0,7870.0,446.9,1513.6,864.5,10.94,1.0128,292.2,143.578125,107.98046875,131.234375,193.96875,163.65625,17.25,465.25,26762.0,174.64,136.22,214.84,56.26,60.91,3481.0,112.54,15.8,577.75,1.8839,1.5451,170.62,60.88,1661.0,56.26,1517.1,2.6295,1.8841,2.414,943.4,1.5457,18.425,302.1
2019-09-06 04:08:00,0.6832,28.53,1.2312,10920.0,359.75,2234.0,0.75755,58.96,2979.25,1.10525,119.7421875,131.4,65.5,0.009349,95.2,393.25,97.2,1878.6,1008.2,21210.0,21060.0,7870.75,447.6,1513.7,865.0,10.94,1.0128,292.1,143.53125,107.9765625,131.21875,193.84375,163.59375,17.2,465.5,26764.0,174.61,136.2,214.74,56.27,60.91,3482.0,112.54,15.8,578.0,1.8839,1.5451,170.58,60.92,1661.0,56.26,1516.8,2.6295,1.8845,2.414,943.8,1.5457,18.42,301.8
2019-09-06 04:09:00,0.6832,28.53,1.2312,10935.0,359.75,2234.0,0.7576,58.96,2979.0,1.1054,119.734375,131.4,65.5,0.009349,95.2,393.25,97.2,1878.6,1008.1,21205.0,21060.0,7870.0,447.6,1513.6,865.0,10.94,1.0128,292.1,143.5,107.9765625,131.203125,193.75,163.53125,17.2,465.5,26763.0,174.58,136.19,214.64,56.24,60.88,3481.0,112.535,15.8,577.5,1.8839,1.5453,170.55,60.87,1661.0,56.23,1516.6,2.6295,1.8833,2.4130000000000003,943.3,1.5452,18.415,301.9
2019-09-06 04:10:00,0.6831,28.53,1.2311,10930.0,359.75,2234.0,0.75755,58.93,2978.5,1.10525,119.7265625,131.4,65.5,0.0093485,95.2,393.25,97.2,1878.6,1007.8,21200.0,21060.0,7868.0,447.6,1513.5,865.0,10.94,1.0128,292.1,143.5,107.9765625,131.1875,193.75,163.53125,17.2,465.75,26757.0,174.59,136.2,214.7,56.22,60.84,3480.0,112.535,15.85,577.25,1.8829,1.5453,170.55,60.83,1661.0,56.19,1516.1,2.628,1.8829,2.412,942.9,1.5449,18.4,301.5
2019-09-06 04:11:00,0.6831,28.53,1.2309,10920.0,359.75,2234.0,0.7575,58.97,2978.75,1.10515,119.7265625,131.4,65.5,0.0093485,95.2,393.25,97.2,1878.6,1007.9,21205.0,21060.0,7869.5,447.6,1513.6,865.0,10.94,1.0129,292.1,143.484375,107.97265625,131.203125,193.75,163.53125,17.2,465.75,26761.0,174.59,136.2,214.68,56.22,60.88,3481.0,112.54,15.85,577.5,1.8829,1.5453,170.55,60.87,1661.0,56.21,1516.3,2.629,1.8834,2.414,943.2,1.5455,18.405,301.4
2019-09-06 04:12:00,0.6831,28.53,1.2309,10920.0,359.75,2234.0,0.7575,58.97,2979.0,1.10515,119.7265625,131.4,65.5,0.009349,95.2,393.25,97.2,1878.6,1008.0,21200.0,21060.0,7869.75,447.6,1513.5,865.0,10.94,1.0129,292.1,143.484375,107.97265625,131.1875,193.71875,163.53125,17.2,466.0,26761.0,174.6,136.2,214.74,56.22,60.8,3481.0,112.535,15.8,577.0,1.8829,1.5442,170.56,60.78,1661.0,56.16,1516.3,2.6295,1.8821,2.414,942.8,1.5441,18.41,301.4
