,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-03-06 07:01:00,0.6648,28.88,1.301,9200.0,379.25,2582.0,0.74605,62.75,2945.5,1.1334,124.2734375,131.175,65.3,0.0095025,112.1,445.5,106.075,1806.1,1000.8,20385.0,20265.0,8418.75,460.0,1445.9,893.0,13.34,1.0697,304.6,154.78125,109.80859375,137.46875,218.28125,177.3125,36.3,516.75,25503.0,176.4,136.61,224.22,43.9,47.87,3243.0,112.525,33.6,429.25,1.4327,1.4621,172.18,47.9,1841.0,43.9,1687.5,2.5585,1.4327,1.76,900.8,1.4617,17.46,379.2
2020-03-06 07:02:00,0.6647,28.89,1.3011,9200.0,379.5,2582.0,0.7462,62.77,2948.75,1.13325,124.2734375,131.175,65.3,0.0095015,112.1,445.75,106.075,1807.3,1001.4,20400.0,20280.0,8428.0,460.0,1447.8,893.25,13.35,1.0696,304.7,154.78125,109.80859375,137.484375,218.28125,177.3125,36.2,516.75,25532.0,176.39,136.6,224.26,43.85,47.83,3245.0,112.525,33.6,429.0,1.4319,1.4599,172.19,47.82,1841.0,43.87,1688.2,2.5595,1.4322,1.7619999999999998,902.8,1.4595,17.485,379.3
2020-03-06 07:03:00,0.6647,28.89,1.3012,9200.0,379.5,2582.0,0.7459,62.77,2948.25,1.1335,124.265625,131.175,65.3,0.0095025,112.1,445.75,106.075,1807.3,1001.3,20395.0,20280.0,8426.5,460.0,1447.1,893.25,13.35,1.0697,304.7,154.765625,109.80078125,137.453125,218.1875,177.28125,36.25,517.0,25523.0,176.4,136.6,224.24,43.77,47.8,3244.0,112.53,33.6,428.5,1.4319,1.4594,172.2,47.75,1841.0,43.82,1688.5,2.5585,1.4306,1.7590000000000001,903.0,1.4579,17.48,379.7
2020-03-06 07:04:00,0.6646,28.88,1.3012,9190.0,379.5,2582.0,0.74595,62.77,2947.0,1.1334,124.25,131.175,65.3,0.0095025,112.2,445.75,106.075,1807.3,1001.3,20395.0,20280.0,8423.25,460.0,1446.2,893.25,13.36,1.0696,304.7,154.734375,109.796875,137.4375,218.125,177.25,36.25,517.0,25515.0,176.38,136.59,224.22,43.91,47.88,3242.0,112.525,33.6,429.5,1.4325,1.4616,172.19,47.9,1840.0,43.91,1688.1,2.5595,1.434,1.758,902.3,1.4609,17.48,379.7
2020-03-06 07:05:00,0.6648,28.89,1.3014,9185.0,379.5,2582.0,0.7461,62.77,2949.25,1.13325,124.2421875,131.175,65.3,0.009501,112.1,445.75,106.075,1806.9,1001.9,20405.0,20285.0,8429.25,460.0,1447.3,893.0,13.35,1.0693,304.6,154.703125,109.79296875,137.421875,217.90625,177.1875,36.15,517.0,25533.0,176.4,136.6,224.3,43.96,47.93,3245.0,112.525,33.55,429.75,1.4325,1.4616,172.21,47.93,1840.0,43.95,1686.3,2.561,1.434,1.758,900.8,1.4616,17.47,379.8
2020-03-06 07:06:00,0.6647,28.88,1.3016,9185.0,379.5,2582.0,0.74595,62.84,2946.75,1.13335,124.2421875,131.175,65.3,0.009502,111.95,445.75,106.075,1806.1,1001.1,20390.0,20275.0,8422.5,460.0,1446.0,892.75,13.35,1.0695,304.5,154.703125,109.7890625,137.421875,217.84375,177.1875,36.25,517.0,25511.0,176.43,136.61,224.34,43.97,47.93,3241.0,112.525,33.65,429.25,1.4333,1.4611,172.23,47.89,1840.0,43.97,1686.3,2.5605,1.4335,1.758,900.3,1.4612,17.465,379.8
2020-03-06 07:07:00,0.6647,28.88,1.3016,9190.0,379.5,2582.0,0.746,62.81,2948.25,1.13315,124.234375,131.175,65.3,0.009501,111.8,445.75,106.075,1806.8,1001.6,20405.0,20290.0,8427.75,460.0,1446.7,893.0,13.35,1.0694,304.5,154.703125,109.78515625,137.40625,217.875,177.21875,36.25,517.0,25520.0,176.42,136.61,224.34,43.94,47.88,3245.0,112.525,33.6,429.5,1.4336,1.4605,172.24,47.88,1840.0,43.95,1685.8,2.5595,1.4322,1.7590000000000001,899.7,1.4607,17.465,379.7
2020-03-06 07:08:00,0.6647,28.88,1.3017,9195.0,379.5,2581.0,0.746,62.89,2948.0,1.133,124.2421875,131.175,65.3,0.009502,111.8,445.75,106.075,1807.6,1001.3,20405.0,20300.0,8425.75,460.0,1447.1,893.0,13.35,1.0692,304.6,154.765625,109.78515625,137.4375,218.0625,177.3125,36.2,517.0,25522.0,176.45,136.61,224.44,43.95,47.86,3246.0,112.53,33.55,429.0,1.4321,1.4609,172.28,47.87,1840.0,43.93,1686.6,2.56,1.4316,1.761,900.1,1.4609,17.47,379.7
2020-03-06 07:09:00,0.6647,28.87,1.3011,9195.0,379.5,2581.0,0.74595,62.82,2946.0,1.13285,124.265625,131.175,65.3,0.009504,111.85,445.75,106.075,1807.6,1000.8,20390.0,20300.0,8418.75,460.0,1445.4,892.75,13.34,1.0693,304.5,154.859375,109.79296875,137.484375,218.34375,177.46875,36.4,517.0,25504.0,176.49,136.63,224.5,43.89,47.86,3244.0,112.53,33.65,428.75,1.4317,1.4611,172.3,47.86,1840.0,43.91,1687.5,2.5595,1.4315,1.7590000000000001,900.7,1.462,17.48,379.5
2020-03-06 07:10:00,0.6647,28.87,1.3007,9195.0,379.5,2583.0,0.74595,62.82,2948.0,1.13295,124.2734375,131.175,65.3,0.009503,111.95,445.75,106.075,1806.9,1001.0,20405.0,20300.0,8424.5,460.0,1446.1,892.0,13.34,1.0692,304.5,154.875,109.79296875,137.5,218.46875,177.5,36.3,517.25,25523.0,176.46,136.63,224.48,43.99,47.91,3246.0,112.53,33.55,429.25,1.432,1.4611,172.31,47.91,1840.0,43.95,1686.8,2.56,1.4324,1.758,901.6,1.4629,17.47,379.1
2020-03-06 07:11:00,0.6646,28.88,1.3007,9190.0,379.25,2582.0,0.7458,62.82,2945.75,1.13285,124.28125,131.175,65.3,0.0095025,112.05,445.75,106.075,1806.9,1000.5,20395.0,20300.0,8419.0,460.0,1445.3,892.0,13.34,1.0694,304.5,154.859375,109.79296875,137.5,218.3125,177.4375,36.4,517.25,25505.0,176.44,136.62,224.42,43.96,47.93,3245.0,112.535,33.6,429.0,1.432,1.4611,172.27,47.94,1841.0,43.95,1686.8,2.56,1.4317,1.758,901.6,1.4629,17.465,379.3
2020-03-06 07:12:00,0.6645,28.88,1.3007,9190.0,379.25,2582.0,0.7457,62.82,2945.25,1.13245,124.3046875,131.175,65.3,0.009502,111.85,445.75,106.075,1806.7,1000.5,20395.0,20285.0,8416.5,460.0,1444.8,891.5,13.33,1.0691,304.4,154.921875,109.8046875,137.546875,218.5,177.53125,36.4,517.25,25504.0,176.44,136.62,224.38,44.01,47.98,3246.0,112.53,33.6,429.5,1.4316,1.4611,172.25,47.98,1841.0,44.0,1686.5,2.56,1.433,1.76,900.8,1.4641,17.465,379.4
2020-03-06 07:13:00,0.6646,28.89,1.3005,9190.0,379.25,2582.0,0.74575,62.86,2944.25,1.13265,124.3359375,131.175,65.3,0.009503,111.9,445.75,106.075,1806.7,1000.0,20380.0,20270.0,8413.0,460.0,1444.3,891.5,13.33,1.0692,304.3,154.953125,109.8203125,137.578125,218.34375,177.5,36.5,517.25,25493.0,176.46,136.62,224.4,43.98,47.95,3243.0,112.535,33.65,429.25,1.4316,1.4611,172.25,47.95,1841.0,43.97,1686.9,2.5595,1.432,1.758,901.2,1.4632,17.47,379.5
2020-03-06 07:14:00,0.6645,28.89,1.3002,9190.0,379.25,2580.0,0.74575,62.77,2946.25,1.13255,124.34375,131.175,65.3,0.0095025,111.9,445.5,106.075,1806.7,1000.4,20395.0,20270.0,8419.75,460.0,1445.3,891.5,13.33,1.0692,304.3,154.96875,109.8203125,137.578125,218.53125,177.5625,36.4,517.0,25511.0,176.46,136.62,224.54,44.01,48.03,3246.0,112.535,33.6,429.5,1.4316,1.4611,172.26,48.02,1840.0,44.04,1687.1,2.5605,1.4329,1.756,901.5,1.4643,17.475,379.6
2020-03-06 07:15:00,0.6645,28.89,1.2996,9190.0,379.25,2581.0,0.746,62.77,2946.0,1.1325,124.359375,131.175,65.3,0.009502,111.8,445.5,106.075,1806.9,1000.7,20395.0,20270.0,8419.5,460.0,1445.1,891.75,13.33,1.0692,304.3,155.0,109.828125,137.609375,218.5625,177.59375,36.45,517.25,25511.0,176.45,136.62,224.5,44.04,48.09,3248.0,112.535,33.6,430.0,1.4316,1.4611,172.27,48.09,1840.0,44.09,1687.2,2.5605,1.4351,1.755,902.3,1.4651,17.475,379.7
2020-03-06 07:16:00,0.6644,28.89,1.2996,9185.0,379.25,2581.0,0.74585,62.77,2944.5,1.13195,124.3671875,131.175,65.3,0.009502,111.9,445.5,106.075,1806.9,1000.4,20385.0,20270.0,8415.25,460.0,1444.4,891.5,13.33,1.069,304.2,155.015625,109.83203125,137.625,218.6875,177.625,36.5,517.25,25499.0,176.46,136.62,224.52,44.03,48.04,3246.0,112.535,33.65,429.75,1.434,1.4655,172.27,48.03,1840.0,44.05,1686.6,2.5605,1.4339,1.755,901.5,1.4637,17.47,379.6
2020-03-06 07:17:00,0.6645,28.89,1.2997,9185.0,379.25,2581.0,0.74595,62.8,2947.0,1.13215,124.375,131.175,65.3,0.009498999999999999,111.9,445.5,106.075,1806.5,1001.0,20400.0,20270.0,8423.0,460.0,1445.6,891.25,13.33,1.069,304.0,155.078125,109.83203125,137.640625,218.75,177.6875,36.4,517.25,25514.0,176.46,136.63,224.58,44.05,48.13,3251.0,112.53,33.55,430.0,1.434,1.4655,172.28,48.04,1840.0,44.1,1686.7,2.56,1.4355,1.754,901.9,1.4654,17.46,379.7
2020-03-06 07:18:00,0.6643,28.89,1.2999,9195.0,379.25,2581.0,0.7459,62.8,2948.25,1.1321,124.3671875,131.175,65.3,0.009498999999999999,111.95,445.5,106.075,1807.4,1001.1,20405.0,20270.0,8425.75,460.0,1446.2,891.5,13.33,1.069,304.0,155.046875,109.83203125,137.625,218.71875,177.65625,36.35,517.25,25524.0,176.46,136.62,224.56,44.18,48.16,3250.0,112.535,33.6,430.5,1.4366,1.4669,172.27,48.18,1840.0,44.16,1686.4,2.561,1.4366,1.755,901.1,1.4668,17.465,379.6
2020-03-06 07:19:00,0.6642,28.88,1.2998,9185.0,379.25,2581.0,0.74585,62.8,2947.75,1.13185,124.3828125,131.175,65.3,0.009497499999999999,111.9,445.5,106.075,1807.4,1001.2,20400.0,20290.0,8425.25,460.0,1446.1,891.5,13.33,1.0687,304.1,155.078125,109.8359375,137.65625,218.71875,177.6875,36.35,517.25,25520.0,176.5,136.64,224.62,44.22,48.2,3252.0,112.535,33.55,430.75,1.4385,1.4687,172.31,48.23,1839.0,44.19,1686.7,2.56,1.4382,1.7530000000000001,901.0,1.4683,17.47,379.7
2020-03-06 07:20:00,0.6641,28.89,1.2997,9185.0,379.5,2581.0,0.74595,62.8,2948.0,1.13125,124.375,131.175,65.3,0.0094955,111.9,445.75,106.075,1807.4,1001.2,20410.0,20290.0,8426.25,460.0,1446.1,891.5,13.34,1.0684,304.1,155.03125,109.83203125,137.625,218.625,177.59375,36.35,517.25,25520.0,176.49,136.64,224.62,44.23,48.25,3252.0,112.54,33.55,431.0,1.4385,1.468,172.31,48.24,1839.0,44.22,1686.3,2.5605,1.4385,1.754,901.3,1.4679,17.475,379.7
2020-03-06 07:21:00,0.6642,28.9,1.2997,9190.0,379.5,2581.0,0.7459,62.82,2945.75,1.13175,124.3828125,131.175,65.3,0.009495,111.9,446.0,106.075,1806.6,1001.0,20400.0,20290.0,8422.0,460.0,1445.5,891.5,13.34,1.0686,304.2,155.046875,109.8359375,137.640625,218.65625,177.59375,36.35,517.25,25506.0,176.46,136.63,224.58,44.19,48.18,3250.0,112.535,33.55,430.75,1.4385,1.468,172.3,48.19,1839.0,44.16,1686.4,2.561,1.438,1.754,902.2,1.4661,17.475,379.6
2020-03-06 07:22:00,0.6642,28.9,1.2998,9180.0,379.5,2582.0,0.74585,62.8,2946.25,1.13185,124.375,131.175,65.3,0.0094955,111.9,446.0,106.075,1806.1,1001.0,20405.0,20275.0,8422.5,460.0,1445.5,891.5,13.33,1.0686,304.2,155.015625,109.83203125,137.625,218.625,177.59375,36.3,517.5,25510.0,176.45,136.63,224.52,44.13,48.18,3251.0,112.535,33.55,430.25,1.4362,1.4658,172.28,48.17,1839.0,44.16,1686.5,2.5605,1.4372,1.754,902.8,1.4657,17.48,379.6
2020-03-06 07:23:00,0.6641,28.9,1.2995,9165.0,379.25,2583.0,0.7458,62.8,2944.75,1.1317,124.390625,131.175,65.3,0.009495,112.0,446.0,106.075,1806.1,1000.6,20395.0,20275.0,8416.75,460.0,1444.9,891.25,13.33,1.0686,304.2,155.0625,109.83203125,137.65625,218.84375,177.6875,36.5,517.5,25497.0,176.45,136.63,224.54,44.1,48.1,3250.0,112.535,33.6,430.0,1.4362,1.4637,172.29,48.08,1839.0,44.1,1685.8,2.5605,1.4359,1.7530000000000001,902.4,1.4637,17.47,379.6
2020-03-06 07:24:00,0.6642,28.9,1.2999,9170.0,379.25,2583.0,0.7458,62.8,2944.25,1.132,124.3984375,131.175,65.3,0.0094965,111.85,445.5,106.075,1806.2,1000.8,20390.0,20275.0,8413.25,460.0,1444.7,891.0,13.33,1.0689,304.0,155.078125,109.83984375,137.65625,218.8125,177.6875,36.5,517.0,25496.0,176.45,136.63,224.58,44.16,48.14,3249.0,112.535,33.65,430.5,1.4362,1.4648,172.29,48.13,1839.0,44.15,1685.6,2.561,1.4375,1.755,902.7,1.4643,17.465,379.6
2020-03-06 07:25:00,0.6642,28.91,1.2997,9170.0,379.25,2583.0,0.7457,62.8,2942.0,1.1318,124.375,131.175,65.3,0.0094955,111.95,445.25,106.075,1806.2,1000.4,20385.0,20275.0,8406.25,460.0,1443.7,891.0,13.34,1.0686,304.1,155.03125,109.83203125,137.640625,218.71875,177.625,36.7,516.75,25478.0,176.45,136.63,224.56,44.11,48.08,3247.0,112.535,33.7,430.0,1.4362,1.4639,172.28,48.06,1839.0,44.1,1685.0,2.559,1.4361,1.754,902.4,1.4639,17.455,379.5
2020-03-06 07:26:00,0.6643,28.89,1.3001,9170.0,379.25,2582.0,0.7458,62.74,2938.5,1.1321,124.421875,131.175,65.3,0.009499500000000001,112.0,445.0,106.075,1803.8,999.7,20365.0,20275.0,8397.5,460.0,1442.1,891.0,13.32,1.0689,304.0,155.15625,109.84765625,137.703125,219.0,177.8125,36.9,516.75,25445.0,176.49,136.63,224.76,44.09,48.05,3244.0,112.535,33.85,430.0,1.4358,1.4631,172.33,48.04,1839.0,44.06,1685.9,2.559,1.4355,1.7519999999999998,903.1,1.463,17.465,378.9
2020-03-06 07:27:00,0.6642,28.9,1.3001,9170.0,379.25,2582.0,0.74575,62.73,2938.5,1.1322,124.4375,131.175,65.3,0.009502,111.95,445.25,106.075,1803.8,999.7,20365.0,20255.0,8398.0,460.0,1441.8,891.0,13.31,1.0689,303.9,155.1875,109.85546875,137.71875,219.25,177.90625,36.95,516.5,25435.0,176.5,136.64,224.74,44.07,48.06,3243.0,112.54,33.95,430.0,1.4358,1.464,172.3,48.02,1839.0,44.09,1686.0,2.559,1.4358,1.7519999999999998,902.0,1.4642,17.46,378.7
2020-03-06 07:28:00,0.6642,28.9,1.3004,9170.0,379.25,2582.0,0.74565,62.73,2934.25,1.1325,124.453125,131.175,65.3,0.009505,111.9,445.0,106.075,1803.8,998.9,20345.0,20255.0,8391.5,460.0,1440.4,890.75,13.3,1.0694,303.9,155.265625,109.86328125,137.78125,219.5,178.0,37.1,515.5,25409.0,176.54,136.65,224.84,44.05,48.02,3240.0,112.545,34.05,429.5,1.4358,1.464,172.33,48.0,1839.0,44.05,1686.1,2.558,1.4355,1.7519999999999998,901.8,1.4643,17.465,378.7
2020-03-06 07:29:00,0.6642,28.9,1.3007,9170.0,379.25,2581.0,0.7459,62.7,2934.25,1.1327,124.4765625,131.175,65.3,0.009507,111.95,445.0,106.075,1803.3,999.0,20350.0,20255.0,8390.0,460.0,1440.4,890.75,13.32,1.0695,303.9,155.3125,109.86328125,137.796875,219.8125,178.09375,37.2,515.75,25410.0,176.56,136.66,224.92,44.04,48.0,3242.0,112.545,34.15,429.5,1.4358,1.4638,172.36,48.0,1839.0,44.04,1686.4,2.558,1.4339,1.751,901.4,1.4641,17.46,378.7
2020-03-06 07:30:00,0.6643,28.9,1.3007,9175.0,379.25,2581.0,0.7458,62.7,2934.25,1.13265,124.4765625,131.175,65.3,0.00951,111.95,445.0,106.075,1803.9,999.3,20345.0,20235.0,8391.0,460.0,1440.0,890.5,13.32,1.0695,303.7,155.34375,109.86328125,137.796875,220.0,178.1875,37.25,515.75,25408.0,176.55,136.65,224.9,43.97,47.95,3242.0,112.545,34.05,429.0,1.4358,1.4632,172.36,47.94,1839.0,43.97,1686.6,2.557,1.4327,1.75,900.7,1.4638,17.46,378.7
2020-03-06 07:31:00,0.6647,28.92,1.3006,9180.0,379.25,2581.0,0.74605,62.7,2938.0,1.13275,124.4375,131.175,65.3,0.009507,111.85,445.25,106.075,1803.9,1000.0,20370.0,20230.0,8400.75,460.0,1442.0,891.0,13.32,1.0698,303.9,155.203125,109.84765625,137.734375,219.5625,177.96875,37.05,516.0,25440.0,176.52,136.64,224.82,44.04,48.03,3246.0,112.545,34.0,429.5,1.4358,1.4632,172.34,48.01,1841.0,44.07,1686.1,2.557,1.4347,1.75,900.6,1.4644,17.445,378.9
2020-03-06 07:32:00,0.6646,28.91,1.3002,9185.0,379.25,2581.0,0.746,62.7,2937.5,1.13295,124.4765625,131.175,65.3,0.0095075,111.85,445.25,106.075,1803.9,999.8,20360.0,20250.0,8398.5,460.0,1441.7,890.75,13.31,1.0699,303.9,155.328125,109.859375,137.8125,219.84375,178.15625,37.1,516.25,25433.0,176.56,136.64,224.94,44.07,47.98,3245.0,112.54,34.0,429.5,1.4354,1.4637,172.37,47.98,1841.0,44.01,1686.8,2.5575,1.4341,1.7480000000000002,902.0,1.4641,17.465,378.9
2020-03-06 07:33:00,0.6646,28.9,1.3001,9185.0,379.0,2582.0,0.74595,62.7,2939.75,1.13275,124.4609375,131.175,65.3,0.0095045,111.8,445.25,106.075,1805.9,1000.5,20375.0,20255.0,8405.75,460.0,1442.9,891.0,13.31,1.0698,304.0,155.265625,109.8515625,137.765625,219.71875,178.09375,37.05,516.25,25453.0,176.55,136.65,224.92,43.96,47.95,3246.0,112.54,34.0,429.0,1.4331,1.4637,172.36,47.93,1840.0,43.96,1687.1,2.557,1.4329,1.7480000000000002,902.7,1.4619,17.47,378.5
2020-03-06 07:34:00,0.6644,28.91,1.3001,9185.0,379.0,2582.0,0.74585,62.66,2938.5,1.13235,124.4609375,131.175,65.3,0.009504,111.9,445.25,106.075,1805.9,1000.0,20380.0,20255.0,8404.5,460.0,1442.2,891.0,13.31,1.0694,304.0,155.25,109.8515625,137.765625,219.6875,178.0625,37.05,516.0,25439.0,176.58,136.65,224.92,43.99,47.96,3246.0,112.54,34.05,429.25,1.4336,1.4637,172.39,47.95,1841.0,43.98,1687.2,2.5575,1.4335,1.746,902.7,1.4621,17.465,378.5
2020-03-06 07:35:00,0.6643,28.91,1.2998,9175.0,379.25,2585.0,0.7457,62.66,2936.75,1.13225,124.4609375,131.175,65.3,0.009504,111.85,445.25,106.075,1805.9,999.5,20365.0,20255.0,8398.0,460.0,1440.7,891.0,13.3,1.0694,304.0,155.28125,109.84765625,137.765625,219.84375,178.15625,37.15,516.25,25429.0,176.59,136.65,225.0,43.96,47.93,3244.0,112.54,34.1,429.25,1.4337,1.4631,172.41,47.94,1841.0,43.96,1687.1,2.557,1.4329,1.745,902.6,1.4618,17.46,378.5
2020-03-06 07:36:00,0.6641,28.91,1.2997,9175.0,379.25,2585.0,0.74555,62.58,2936.75,1.13195,124.46875,131.175,65.3,0.009504,111.8,445.25,106.075,1804.2,999.3,20370.0,20255.0,8400.0,460.0,1440.5,891.5,13.31,1.0693,304.2,155.296875,109.8515625,137.78125,219.8125,178.15625,37.15,516.25,25429.0,176.59,136.65,225.08,43.9,47.85,3244.0,112.54,34.1,428.25,1.4337,1.4591,172.44,47.83,1841.0,43.86,1687.4,2.557,1.431,1.746,902.5,1.4591,17.46,378.3
2020-03-06 07:37:00,0.664,28.92,1.2997,9175.0,379.25,2585.0,0.7456,62.62,2939.5,1.13145,124.40625,131.175,65.3,0.009498999999999999,111.85,445.0,106.075,1804.2,1000.0,20385.0,20255.0,8409.0,460.0,1441.8,891.75,13.3,1.0688,304.3,155.109375,109.83203125,137.671875,219.3125,177.875,37.05,516.25,25450.0,176.49,136.64,224.76,43.91,47.9,3247.0,112.535,34.0,428.75,1.4315,1.46,172.36,47.89,1841.0,43.91,1686.2,2.5575,1.4327,1.7469999999999999,902.0,1.4612,17.44,378.5
2020-03-06 07:38:00,0.664,28.92,1.3001,9175.0,379.25,2585.0,0.74555,62.61,2939.0,1.13175,124.4140625,131.175,65.3,0.009501,111.85,445.0,106.075,1804.2,999.9,20375.0,20265.0,8406.5,460.0,1441.3,891.75,13.3,1.0691,304.3,155.109375,109.83984375,137.6875,219.375,177.875,37.05,516.25,25447.0,176.51,136.63,224.84,43.91,47.94,3245.0,112.54,34.0,428.75,1.4323,1.46,172.41,47.91,1841.0,43.93,1686.3,2.558,1.4328,1.7469999999999999,901.6,1.4617,17.44,378.5
2020-03-06 07:39:00,0.6639,28.92,1.3006,9170.0,379.0,2585.0,0.7453,62.61,2939.75,1.1316,124.4140625,131.175,65.3,0.0095025,111.5,445.0,106.075,1804.2,999.6,20370.0,20260.0,8406.0,460.0,1441.5,891.25,13.3,1.069,304.2,155.109375,109.8359375,137.6875,219.4375,177.875,37.05,516.25,25451.0,176.54,136.65,224.92,43.95,47.95,3245.0,112.54,34.05,429.0,1.4336,1.46,172.43,47.94,1841.0,43.95,1686.1,2.558,1.4335,1.7469999999999999,901.6,1.4621,17.44,378.5
2020-03-06 07:40:00,0.6639,28.92,1.3003,9175.0,379.5,2585.0,0.74535,62.62,2939.0,1.1313,124.4140625,131.175,65.3,0.0095015,111.4,445.0,106.075,1804.2,1000.0,20380.0,20260.0,8403.0,460.0,1441.4,891.25,13.32,1.0688,304.1,155.125,109.8359375,137.6875,219.59375,177.90625,37.05,516.25,25447.0,176.57,136.66,224.9,43.92,47.94,3246.0,112.54,34.05,429.25,1.4336,1.46,172.44,47.94,1841.0,43.91,1685.8,2.5575,1.4341,1.7469999999999999,901.6,1.4623,17.42,378.6
2020-03-06 07:41:00,0.6639,28.91,1.3004,9175.0,379.5,2585.0,0.74535,62.62,2936.0,1.1316,124.453125,131.175,65.3,0.009505,111.4,445.0,106.075,1803.7,999.2,20355.0,20260.0,8393.0,460.0,1439.8,890.75,13.32,1.0691,304.1,155.234375,109.84765625,137.75,220.0,178.125,37.3,516.5,25418.0,176.58,136.66,225.0,43.83,47.83,3242.0,112.54,34.25,428.5,1.4318,1.4608,172.44,47.83,1841.0,43.83,1686.4,2.557,1.4318,1.745,901.9,1.4602,17.44,378.7
2020-03-06 07:42:00,0.6638,28.9,1.3002,9180.0,379.25,2585.0,0.7453,62.66,2934.5,1.1318,124.46875,131.175,65.3,0.009506,111.45,444.5,106.075,1803.7,998.8,20350.0,20235.0,8391.75,460.0,1439.3,890.75,13.32,1.0693,304.0,155.3125,109.8515625,137.78125,220.59375,178.3125,37.45,516.0,25409.0,176.58,136.66,225.02,43.84,47.82,3242.0,112.54,34.3,429.0,1.432,1.4604,172.43,47.82,1841.0,43.8,1687.0,2.557,1.4316,1.7469999999999999,902.1,1.4604,17.445,378.7
2020-03-06 07:43:00,0.6638,28.91,1.3007,9180.0,379.5,2585.0,0.74525,62.62,2932.5,1.1322,124.5,131.175,65.3,0.0095095,111.1,444.5,106.075,1803.7,998.2,20335.0,20235.0,8386.25,460.0,1437.8,890.5,13.31,1.0696,303.9,155.4375,109.859375,137.84375,221.25,178.53125,37.55,516.0,25393.0,176.62,136.68,225.14,43.7,47.69,3240.0,112.54,34.45,428.0,1.4292,1.4552,172.46,47.69,1841.0,43.68,1687.6,2.5555,1.4292,1.7469999999999999,902.4,1.4561,17.46,378.4
2020-03-06 07:44:00,0.6638,28.9,1.3004,9175.0,379.25,2587.0,0.7453,62.64,2930.0,1.1323,124.484375,131.175,65.3,0.0095105,111.2,444.5,106.075,1803.7,997.7,20315.0,20205.0,8381.0,460.0,1436.7,890.75,13.31,1.0696,303.9,155.421875,109.85546875,137.8125,221.1875,178.53125,37.7,516.0,25371.0,176.61,136.67,225.06,43.71,47.7,3238.0,112.54,34.55,427.75,1.429,1.4552,172.43,47.7,1841.0,43.72,1687.1,2.5545,1.4289,1.745,902.6,1.4535,17.475,378.3
2020-03-06 07:45:00,0.6638,28.91,1.3001,9175.0,379.25,2586.0,0.74535,62.64,2932.25,1.1321,124.484375,131.175,65.3,0.009506,111.25,444.5,106.075,1803.7,998.3,20330.0,20215.0,8387.75,460.0,1437.8,890.75,13.31,1.0692,304.0,155.40625,109.8515625,137.8125,221.125,178.5,37.6,516.0,25394.0,176.6,136.66,225.08,43.72,47.69,3242.0,112.535,34.5,428.0,1.429,1.4552,172.41,47.69,1841.0,43.73,1687.3,2.555,1.4297,1.746,903.0,1.4557,17.48,378.5
2020-03-06 07:46:00,0.6637,28.92,1.2998,9175.0,379.25,2587.0,0.74525,62.64,2933.25,1.13215,124.515625,131.175,65.3,0.0095065,111.3,444.5,106.075,1803.7,997.8,20325.0,20215.0,8385.75,460.0,1438.0,890.75,13.3,1.0693,304.1,155.453125,109.86328125,137.84375,221.21875,178.5625,37.6,516.0,25397.0,176.62,136.68,225.1,43.66,47.65,3240.0,112.535,34.65,427.5,1.429,1.453,172.43,47.63,1841.0,43.66,1687.8,2.555,1.4276,1.746,902.9,1.4528,17.5,378.5
2020-03-06 07:47:00,0.6636,28.92,1.2991,9175.0,379.5,2588.0,0.7452,62.65,2936.75,1.13145,124.4765625,131.175,65.3,0.0095,111.1,444.5,106.075,1803.7,998.6,20350.0,20230.0,8397.25,460.0,1439.6,891.25,13.3,1.0685,304.1,155.359375,109.84765625,137.78125,220.96875,178.4375,37.55,515.75,25428.0,176.57,136.66,224.92,43.69,47.68,3244.0,112.535,34.45,427.75,1.429,1.4532,172.4,47.65,1841.0,43.69,1687.5,2.5555,1.4285,1.746,902.6,1.4555,17.485,378.5
2020-03-06 07:48:00,0.6636,28.92,1.2994,9170.0,379.5,2590.0,0.7452,62.62,2932.25,1.1319,124.5078125,131.175,65.3,0.0095055,111.05,444.5,106.075,1801.4,998.1,20330.0,20215.0,8383.75,460.0,1437.9,891.0,13.3,1.0687,304.0,155.453125,109.86328125,137.84375,221.21875,178.5625,37.7,515.75,25396.0,176.6,136.67,224.98,43.7,47.68,3240.0,112.54,34.6,428.0,1.429,1.4538,172.42,47.67,1841.0,43.68,1688.3,2.556,1.4291,1.746,902.6,1.4535,17.49,378.5
