,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-11-06 03:12:00,112.46875,0.9123,37.4,1.6618,376.75,3277.0,0.9405,67.71,1063.0,1.4878,116.453125,97.35,56.5,0.011053,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1719.0,578.6,982.25,22.99,0.9844,294.8,108.85156200000002,118.125,118.40625,26.45,512.25,9947.0,121.03,115.33,96.78,80.15,78.68,2785.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.15,1094.0,2.999,2.0703,4.776,1367.3,1.9958,17.56,586.7
2009-11-06 03:13:00,112.46875,0.9122,37.39,1.6615,376.75,3277.0,0.9401,67.71,1062.75,1.4877,116.46093700000002,97.35,56.5,0.011052,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1718.5,578.3,981.5,22.99,0.9842,294.7,108.859375,118.140625,118.375,26.45,512.0,9947.0,121.04,115.34,96.78,80.2,78.73,2782.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1094.0,2.9995,2.0728,4.789,1367.3,1.9958,17.555,586.7
2009-11-06 03:14:00,112.46875,0.9123,37.39,1.6615,376.75,3277.0,0.94,67.71,1062.75,1.4876,116.46093700000002,97.35,56.5,0.011052,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1718.25,578.3,981.5,22.99,0.9841,294.7,108.859375,118.140625,118.375,26.45,512.0,9945.0,121.01,115.33,96.78,80.18,78.69,2783.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.16,1093.9,2.998,2.0728,4.789,1366.7,1.9981,17.55,586.7
2009-11-06 03:15:00,112.46875,0.9124,37.38,1.662,376.75,3277.0,0.9402,67.71,1063.25,1.4877,116.46093700000002,97.35,56.5,0.011053,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1718.75,578.5,981.5,22.99,0.9842,294.0,108.859375,118.140625,118.375,26.45,512.0,9947.0,121.02,115.33,96.78,80.17,78.69,2784.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.17,1094.0,2.997,2.0728,4.794,1366.7,1.9981,17.55,586.7
2009-11-06 03:16:00,112.46875,0.9124,37.37,1.6618,376.75,3277.0,0.9401,67.71,1062.75,1.4877,116.46093700000002,97.35,56.5,0.011053,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1718.5,578.5,981.5,22.99,0.9842,294.0,108.859375,118.140625,118.375,26.45,512.0,9947.0,121.03,115.33,96.78,80.12,78.67,2782.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.13,1094.0,2.997,2.0718,4.787,1366.7,1.9981,17.55,586.7
2009-11-06 03:17:00,112.46875,0.9124,37.4,1.6614,376.75,3277.0,0.9402,67.71,1063.25,1.4875,116.46875,97.35,56.5,0.011054999999999999,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1719.25,578.6,981.5,22.99,0.9841,294.0,108.859375,118.15625,118.4375,26.45,512.0,9949.0,121.02,115.33,96.78,80.15,78.69,2784.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.14,1093.8,2.9995,2.0718,4.79,1366.7,1.9981,17.55,586.7
2009-11-06 03:18:00,112.46875,0.9124,37.4,1.6613,376.75,3277.0,0.9401,67.71,1063.0,1.4873,116.46875,97.35,56.5,0.011053,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1718.75,578.6,981.5,22.99,0.984,294.0,108.859375,118.15625,118.4375,26.45,512.0,9947.0,121.03,115.33,96.78,80.15,78.66,2782.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.13,1093.59,2.9975,2.0718,4.789,1367.4,1.9981,17.55,586.7
2009-11-06 03:19:00,112.46875,0.9122,37.4,1.6609,377.75,3277.0,0.9397,67.71,1062.5,1.4871,116.46875,97.35,56.5,0.011052,145.45,501.5,86.25,1535.8,937.7,9765.0,9785.0,1717.75,578.1,982.25,22.99,0.984,294.0,108.859375,118.15625,118.40625,26.45,512.25,9942.0,121.04,115.34,96.72,80.07,78.63,2780.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.1,1093.5,2.997,2.0705,4.787,1367.4,1.9981,17.535,586.7
2009-11-06 03:20:00,112.46875,0.9122,37.4,1.6607,377.5,3277.0,0.9396,67.71,1062.0,1.4872,116.46875,97.35,56.5,0.011054000000000001,145.45,501.5,86.25,1535.8,937.7,9765.0,9780.0,1717.25,578.1,982.0,22.99,0.984,294.0,108.859375,118.171875,118.40625,26.45,512.25,9939.0,121.04,115.35,96.72,80.07,78.64,2778.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.11,1093.7,2.996,2.0705,4.787,1367.4,1.9981,17.545,586.7
2009-11-06 03:21:00,112.46875,0.9122,37.4,1.6605,378.0,3277.0,0.9396,67.71,1062.0,1.4871,116.47656200000002,97.35,56.5,0.011054000000000001,145.45,501.5,86.25,1535.8,937.7,9765.0,9780.0,1717.0,577.8,982.0,22.99,0.9838,294.0,108.859375,118.15625,118.40625,26.45,512.0,9939.0,121.03,115.34,96.74,80.08,78.62,2778.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.09,1093.7,2.996,2.0705,4.787,1367.4,1.9981,17.545,586.7
2009-11-06 03:22:00,112.46875,0.9122,37.4,1.6607,378.0,3277.0,0.9396,67.71,1062.0,1.487,116.47656200000002,97.35,56.5,0.011054000000000001,145.45,501.5,86.25,1535.8,937.7,9765.0,9780.0,1717.25,577.8,982.0,22.99,0.9838,294.0,108.859375,118.171875,118.4375,26.45,512.0,9940.0,121.05,115.35,96.74,80.08,78.63,2779.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.09,1093.5,2.9945,2.0705,4.787,1367.4,1.9981,17.54,586.7
2009-11-06 03:23:00,112.46875,0.9122,37.4,1.6604,378.0,3277.0,0.9396,67.71,1061.5,1.487,116.484375,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9780.0,1716.75,577.6,982.0,22.99,0.9839,294.0,108.859375,118.171875,118.46875,26.45,512.5,9937.0,121.06,115.35,96.74,80.12,78.64,2778.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.11,1093.7,2.9945,2.071,4.785,1367.4,1.9981,17.54,586.7
2009-11-06 03:24:00,112.46875,0.9123,37.36,1.6604,377.5,3277.0,0.9397,67.71,1061.75,1.4869,116.46875,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9780.0,1716.75,577.6,982.0,22.99,0.9839,294.1,108.859375,118.15625,118.4375,26.45,512.5,9940.0,121.04,115.34,96.76,80.14,78.68,2778.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.14,1093.8,2.9945,2.0718,4.784,1367.4,1.9981,17.54,586.7
2009-11-06 03:25:00,112.46875,0.9124,37.4,1.6606,377.5,3277.0,0.9399,67.71,1062.25,1.4873,116.46875,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9780.0,1717.5,577.6,982.5,22.99,0.984,294.8,108.859375,118.15625,118.4375,26.45,512.5,9941.0,121.05,115.35,96.76,80.21,78.74,2779.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.21,1094.09,2.998,2.0722,4.784,1367.4,1.9981,17.545,586.7
2009-11-06 03:26:00,112.46875,0.9123,37.4,1.6606,377.5,3277.0,0.9397,67.71,1062.5,1.4873,116.46093700000002,97.35,56.5,0.011054999999999999,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1718.0,577.6,982.5,22.99,0.984,294.8,108.859375,118.15625,118.4375,26.45,512.5,9945.0,121.04,115.34,96.76,80.22,78.74,2781.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.23,1093.9,2.9985,2.0722,4.784,1367.4,1.9997,17.555,586.7
2009-11-06 03:27:00,112.46875,0.9124,37.4,1.6608,377.5,3277.0,0.9398,67.71,1062.5,1.4874,116.46875,97.35,56.5,0.011054999999999999,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1718.25,578.4,983.5,22.99,0.984,294.8,108.86718700000002,118.15625,118.46875,26.45,512.5,9946.0,121.04,115.34,96.76,80.22,78.75,2781.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.21,1093.9,2.9985,2.0731,4.784,1367.4,1.9999,17.55,586.7
2009-11-06 03:28:00,112.46875,0.9124,37.4,1.6609,377.5,3277.0,0.9399,67.71,1062.5,1.4875,116.46093700000002,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1718.0,578.2,983.5,22.99,0.9842,294.2,108.859375,118.140625,118.4375,26.45,512.5,9944.0,121.01,115.33,96.76,80.21,78.71,2781.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.21,1093.9,2.9965,2.0731,4.784,1367.4,1.9999,17.55,586.7
2009-11-06 03:29:00,112.46875,0.9124,37.4,1.6607,377.5,3277.0,0.94,67.71,1062.75,1.4874,116.46093700000002,97.35,56.5,0.011054999999999999,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1718.25,578.2,983.5,22.99,0.9842,294.2,108.859375,118.140625,118.4375,26.45,512.5,9947.0,121.02,115.32,96.76,80.2,78.71,2782.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1093.7,2.9985,2.0727,4.784,1367.4,1.9999,17.545,586.7
2009-11-06 03:30:00,112.46875,0.9122,37.4,1.6609,377.5,3277.0,0.9401,67.71,1063.0,1.4876,116.46093700000002,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1718.75,578.6,983.5,22.99,0.9842,294.2,108.859375,118.140625,118.40625,26.45,513.25,9947.0,121.02,115.33,96.76,80.2,78.72,2782.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1093.59,2.9985,2.0702,4.784,1367.4,1.9999,17.53,586.7
2009-11-06 03:31:00,112.46875,0.9124,37.4,1.661,377.5,3277.0,0.94,67.71,1063.0,1.4876,116.453125,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9790.0,1719.25,578.6,983.0,22.99,0.9842,294.2,108.859375,118.125,118.40625,26.45,513.25,9949.0,121.02,115.32,96.76,80.19,78.71,2784.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.19,1093.59,2.9985,2.0702,4.784,1367.4,1.9999,17.545,586.7
2009-11-06 03:32:00,112.46875,0.9125,37.4,1.6611,377.5,3277.0,0.9399,67.71,1063.25,1.4875,116.453125,97.35,56.5,0.011056,145.45,501.5,86.25,1535.8,937.7,9765.0,9795.0,1718.75,578.6,982.0,22.99,0.9842,294.2,108.859375,118.125,118.40625,26.45,513.25,9949.0,121.03,115.33,96.76,80.18,78.69,2783.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.19,1093.59,2.9975,2.0702,4.784,1367.4,1.9999,17.53,586.7
2009-11-06 03:33:00,112.46875,0.9124,37.4,1.6611,377.5,3277.0,0.9399,67.71,1063.0,1.4875,116.46093700000002,97.35,56.5,0.011058,145.45,501.5,86.25,1535.8,937.7,9765.0,9795.0,1719.0,578.6,982.0,23.04,0.9842,294.2,108.859375,118.140625,118.40625,26.45,513.25,9948.0,121.03,115.33,96.76,80.2,78.73,2783.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1093.8,2.9975,2.0702,4.784,1367.4,1.9999,17.54,586.7
2009-11-06 03:34:00,112.46875,0.9125,37.4,1.6611,377.25,3277.0,0.9399,67.71,1063.0,1.4875,116.453125,97.35,56.5,0.011056,145.3,501.5,86.25,1535.8,937.7,9765.0,9795.0,1719.0,578.6,982.0,23.06,0.9842,294.2,108.859375,118.140625,118.40625,26.45,513.25,9948.0,121.03,115.33,96.76,80.2,78.72,2783.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1093.7,2.9975,2.0702,4.784,1367.4,1.9999,17.535,586.7
2009-11-06 03:35:00,112.46875,0.9125,37.4,1.6612,377.5,3277.0,0.9401,67.71,1063.5,1.4877,116.46093700000002,97.35,56.5,0.011056,145.5,501.5,86.25,1535.8,937.7,9765.0,9800.0,1719.75,579.0,982.0,23.06,0.9843,294.2,108.859375,118.140625,118.40625,26.45,512.25,9951.0,121.04,115.33,96.76,80.2,78.71,2785.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1093.7,2.9985,2.0702,4.784,1367.4,1.9999,17.535,586.7
2009-11-06 03:36:00,112.46875,0.9126,37.4,1.6611,377.5,3277.0,0.9402,67.71,1063.75,1.4877,116.46093700000002,97.35,56.5,0.011054000000000001,145.75,501.5,86.25,1535.8,937.7,9765.0,9800.0,1720.5,579.1,982.0,23.0,0.9843,294.2,108.859375,118.125,118.40625,26.45,512.25,9952.0,121.03,115.33,96.74,80.2,78.7,2787.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1093.7,2.998,2.0702,4.784,1367.4,1.9999,17.535,586.7
2009-11-06 03:37:00,112.46875,0.9129,37.4,1.6615,377.5,3277.0,0.9405,67.71,1064.5,1.4878,116.46093700000002,97.35,56.5,0.011054000000000001,145.75,501.5,86.25,1535.8,937.7,9765.0,9800.0,1721.25,579.4,982.0,23.0,0.9843,294.2,108.859375,118.140625,118.40625,26.45,512.25,9956.0,121.03,115.33,96.74,80.17,78.7,2790.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1094.0,2.9985,2.0702,4.7860000000000005,1367.4,1.9999,17.545,586.7
2009-11-06 03:38:00,112.46875,0.9129,37.4,1.6615,377.5,3277.0,0.9407,67.71,1064.25,1.4877,116.46093700000002,97.35,56.5,0.011049,145.55,501.5,86.25,1535.8,937.7,9765.0,9800.0,1720.75,579.5,982.0,22.99,0.9843,294.8,108.859375,118.140625,118.40625,26.45,512.75,9957.0,121.03,115.33,96.74,80.19,78.69,2789.0,108.19,2.0529,1.9205,1412.0,77.01,2100.0,80.19,1093.8,3.001,2.0702,4.7860000000000005,1368.4,1.9988,17.54,586.7
2009-11-06 03:39:00,112.46875,0.9137,37.4,1.6617,377.5,3277.0,0.9416,67.71,1064.5,1.4884,116.46093700000002,97.35,56.5,0.011049,145.55,501.5,86.25,1535.8,937.7,9765.0,9810.0,1721.5,579.6,982.0,23.01,0.9847,294.8,108.859375,118.140625,118.40625,26.45,512.75,9961.0,121.03,115.32,96.74,80.19,78.69,2790.0,108.195,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1094.3,3.003,2.0721,4.79,1368.4,1.9988,17.555,586.7
2009-11-06 03:40:00,112.46875,0.9142,37.42,1.6617,377.25,3277.0,0.942,67.71,1064.5,1.4888,116.46093700000002,97.35,56.5,0.011049,145.5,501.5,86.25,1535.8,937.7,9765.0,9810.0,1721.5,579.6,982.0,23.02,0.985,294.8,108.859375,118.140625,118.40625,26.45,512.75,9961.0,121.04,115.33,96.74,80.24,78.7,2789.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.22,1094.5,3.0025,2.0722,4.792,1369.0,1.9999,17.56,586.7
2009-11-06 03:41:00,112.46875,0.914,37.42,1.6614,377.5,3277.0,0.9416,67.71,1064.5,1.4887,116.46875,97.35,56.5,0.01105,145.5,501.5,86.25,1535.8,937.7,9765.0,9810.0,1721.25,579.6,982.5,23.02,0.985,294.8,108.859375,118.140625,118.40625,26.45,513.25,9960.0,121.04,115.34,96.74,80.22,78.71,2789.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.2,1094.3,3.0015,2.0724,4.792,1369.0,1.9999,17.555,586.7
2009-11-06 03:42:00,112.46875,0.914,37.42,1.6617,377.5,3277.0,0.9412,67.71,1064.25,1.4887,116.46875,97.35,56.5,0.01105,145.5,501.5,86.25,1535.8,937.7,9765.0,9810.0,1720.75,579.2,983.0,23.01,0.9849,294.8,108.859375,118.140625,118.40625,26.45,513.25,9957.0,121.05,115.34,96.74,80.21,78.73,2789.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.21,1094.2,3.002,2.0724,4.792,1369.0,1.9999,17.555,586.7
2009-11-06 03:43:00,112.46875,0.9138,37.42,1.6615,377.75,3277.0,0.9413,67.71,1064.25,1.4887,116.46875,97.35,56.5,0.011053,145.5,501.5,86.25,1535.8,937.7,9765.0,9805.0,1720.75,579.0,983.0,23.03,0.9849,294.8,108.85156200000002,118.140625,118.4375,26.45,512.75,9957.0,121.05,115.34,96.74,80.21,78.71,2788.0,108.205,2.0529,1.9205,1412.0,77.01,2100.0,80.21,1094.2,3.0005,2.0724,4.792,1369.0,1.9999,17.555,586.7
2009-11-06 03:44:00,112.46875,0.9139,37.42,1.6613,377.75,3277.0,0.9416,67.71,1064.25,1.4889,116.484375,97.35,56.5,0.011052,145.5,501.5,86.25,1535.8,937.7,9765.0,9805.0,1720.25,579.1,983.0,22.99,0.9851,294.8,108.859375,118.171875,118.5,26.45,512.75,9959.0,121.05,115.35,96.74,80.2,78.74,2788.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.22,1094.4,3.0,2.0724,4.791,1369.0,1.9999,17.56,586.7
2009-11-06 03:45:00,112.46875,0.9141,37.42,1.6616,377.75,3277.0,0.9414,67.71,1064.75,1.4891,116.484375,97.35,56.5,0.011051,145.5,501.5,86.25,1535.8,937.7,9765.0,9805.0,1721.0,579.1,983.0,23.01,0.9852,294.8,108.859375,118.171875,118.4375,26.45,512.75,9960.0,121.05,115.34,96.74,80.25,78.75,2790.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.25,1094.5,2.999,2.0724,4.791,1369.0,1.9995,17.58,586.7
2009-11-06 03:46:00,112.46875,0.9142,37.42,1.6618,378.0,3277.0,0.9416,67.71,1065.0,1.4894,116.47656200000002,97.35,56.5,0.011053,145.5,501.5,86.25,1535.8,937.7,9765.0,9815.0,1721.75,579.7,983.0,23.0,0.9855,294.8,108.859375,118.171875,118.4375,26.45,512.75,9965.0,121.06,115.35,96.74,80.26,78.78,2791.0,108.2,2.0529,1.9205,1412.0,77.01,2100.0,80.29,1095.09,3.002,2.0726,4.792,1369.0,2.0,17.59,586.7
2009-11-06 03:47:00,112.46875,0.914,37.43,1.6617,378.0,3277.0,0.9413,67.71,1064.75,1.4893,116.484375,97.35,56.5,0.011051,145.5,501.5,86.25,1535.8,937.7,9765.0,9815.0,1721.5,579.7,983.5,23.03,0.9853,294.8,108.859375,118.171875,118.4375,26.45,513.25,9963.0,121.08,115.35,96.74,80.22,78.72,2789.0,108.205,2.0529,1.9205,1412.0,77.01,2100.0,80.22,1095.09,3.0015,2.0726,4.796,1369.0,2.0002,17.585,585.5
2009-11-06 03:48:00,112.46875,0.9138,37.43,1.6618,378.0,3277.0,0.9414,67.71,1064.75,1.4894,116.47656200000002,97.35,56.5,0.011049,145.5,501.5,86.25,1535.8,937.7,9765.0,9815.0,1721.5,579.7,982.75,23.02,0.9854,294.4,108.859375,118.171875,118.46875,26.45,513.25,9963.0,121.08,115.37,96.82,80.27,78.74,2790.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.27,1094.9,3.0015,2.0726,4.795,1369.0,2.0002,17.58,585.5
2009-11-06 03:49:00,112.46875,0.914,37.43,1.6619,378.0,3277.0,0.9417,67.74,1065.0,1.4895,116.484375,97.35,56.5,0.011045000000000001,145.7,501.5,86.25,1535.8,937.7,9765.0,9815.0,1721.75,579.6,982.75,22.98,0.9855,294.4,108.859375,118.171875,118.4375,26.45,513.25,9964.0,121.08,115.38,96.82,80.29,78.78,2790.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.3,1094.9,3.003,2.0734,4.795,1369.1,2.0005,17.585,585.5
2009-11-06 03:50:00,112.46875,0.9142,37.43,1.6617,378.0,3277.0,0.9419,67.74,1064.75,1.4896,116.484375,97.35,56.5,0.011043,145.7,501.5,86.25,1535.8,937.7,9765.0,9815.0,1721.25,579.5,982.75,22.95,0.9855,294.4,108.859375,118.171875,118.46875,26.45,513.25,9964.0,121.08,115.37,96.82,80.34,78.8,2788.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.33,1094.9,3.003,2.0734,4.795,1369.1,2.0005,17.585,584.6
2009-11-06 03:51:00,112.46875,0.9141,37.43,1.6615,378.0,3277.0,0.9418,67.74,1065.0,1.4896,116.484375,97.35,56.5,0.011045999999999999,145.55,501.5,86.25,1535.8,937.7,9765.0,9810.0,1721.5,579.6,982.75,22.97,0.9854,294.4,108.859375,118.171875,118.4375,26.45,513.5,9966.0,121.08,115.36,96.82,80.31,78.79,2789.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.32,1094.9,3.0015,2.0734,4.795,1369.1,2.0005,17.58,584.6
2009-11-06 03:52:00,112.46875,0.914,37.43,1.6615,378.0,3277.0,0.9417,67.74,1065.0,1.4893,116.49218700000002,97.35,56.5,0.011045000000000001,145.55,501.5,86.25,1535.8,937.7,9765.0,9810.0,1721.5,579.5,983.0,22.95,0.9853,294.4,108.859375,118.1875,118.4375,26.45,513.5,9965.0,121.13,115.38,96.88,80.28,78.74,2790.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.27,1094.7,3.0005,2.0734,4.795,1369.1,2.0005,17.57,584.6
2009-11-06 03:53:00,112.46875,0.9139,37.43,1.6612,378.0,3277.0,0.9416,67.74,1065.0,1.4892,116.5,97.35,56.5,0.011044,145.55,501.5,86.25,1535.8,937.7,9765.0,9810.0,1721.5,579.5,983.0,22.95,0.9853,294.4,108.859375,118.203125,118.46875,26.45,513.5,9966.0,121.13,115.4,96.9,80.3,78.77,2790.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.3,1094.4,3.001,2.0734,4.794,1369.1,2.0005,17.57,584.6
2009-11-06 03:54:00,112.46875,0.9139,37.43,1.6611,378.0,3277.0,0.9416,67.74,1065.25,1.4892,116.49218700000002,97.35,56.5,0.011045000000000001,145.55,501.5,86.25,1535.8,937.7,9765.0,9810.0,1722.0,579.8,983.0,22.91,0.9852,294.4,108.859375,118.203125,118.46875,26.45,513.5,9968.0,121.12,115.39,96.9,80.28,78.76,2791.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.28,1094.4,3.002,2.0733,4.794,1369.1,2.0005,17.56,583.3
2009-11-06 03:55:00,112.46875,0.9142,37.43,1.6617,378.0,3277.0,0.942,67.74,1065.5,1.4895,116.5,97.35,56.5,0.011045000000000001,145.55,501.5,86.25,1535.8,937.7,9765.0,9810.0,1722.75,579.9,983.25,22.89,0.9855,294.4,108.86718700000002,118.1875,118.4375,26.45,513.5,9969.0,121.13,115.4,96.9,80.31,78.78,2794.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.32,1094.8,3.0025,2.0722,4.794,1369.1,2.0005,17.57,583.7
2009-11-06 03:56:00,112.46875,0.9142,37.43,1.6614,378.0,3277.0,0.9421,67.74,1066.0,1.4893,116.49218700000002,97.35,56.5,0.011043,145.75,501.5,86.25,1535.8,937.7,9765.0,9810.0,1722.5,580.2,983.25,22.89,0.9854,294.4,108.859375,118.171875,118.4375,26.45,513.5,9971.0,121.13,115.39,96.9,80.3,78.77,2793.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.31,1094.59,3.002,2.0722,4.794,1369.1,2.0005,17.58,583.7
2009-11-06 03:57:00,112.46875,0.9141,37.43,1.6615,378.0,3277.0,0.9419,67.74,1065.75,1.4892,116.49218700000002,97.35,56.5,0.011043,145.75,501.5,86.25,1535.8,937.7,9765.0,9810.0,1722.5,580.0,983.25,22.88,0.9854,294.4,108.859375,118.1875,118.4375,26.45,513.5,9971.0,121.13,115.39,96.88,80.25,78.72,2793.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.24,1094.2,3.002,2.0717,4.794,1369.1,2.0005,17.57,582.6
2009-11-06 03:58:00,112.46875,0.9141,37.43,1.6614,378.0,3277.0,0.942,67.74,1066.0,1.4892,116.49218700000002,97.35,56.5,0.011043,145.75,501.5,86.25,1535.8,937.7,9765.0,9810.0,1722.75,580.3,983.25,22.9,0.9853,294.4,108.859375,118.1875,118.4375,26.45,513.5,9974.0,121.13,115.39,96.9,80.24,78.7,2794.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.22,1094.3,3.002,2.0717,4.794,1369.1,1.9972,17.57,582.6
2009-11-06 03:59:00,112.46875,0.9142,37.43,1.6615,378.0,3277.0,0.9421,67.74,1066.0,1.4894,116.49218700000002,97.35,56.5,0.011045000000000001,145.75,501.5,86.25,1535.8,937.7,9765.0,9810.0,1722.5,580.3,983.25,22.9,0.9855,294.4,108.859375,118.1875,118.4375,26.45,513.5,9972.0,121.12,115.39,96.9,80.25,78.74,2794.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.28,1094.5,3.002,2.0722,4.794,1369.1,1.9972,17.57,582.6
2009-11-06 04:00:00,112.46875,0.9141,37.43,1.6617,378.0,3277.0,0.9422,67.76,1066.0,1.4895,116.49218700000002,97.35,56.5,0.011043,145.75,501.5,86.25,1535.8,937.7,9765.0,9820.0,1722.75,580.3,983.75,22.9,0.9854,294.9,108.859375,118.1875,118.4375,26.45,513.5,9974.0,121.12,115.39,96.86,80.3,78.75,2793.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.29,1094.59,3.0025,2.0722,4.794,1369.1,1.9972,17.575,582.6
2009-11-06 04:01:00,112.46875,0.9142,37.43,1.6615,378.0,3277.0,0.9418,67.76,1066.0,1.4893,116.49218700000002,97.35,56.5,0.011044,145.5,501.5,86.25,1535.8,937.7,9765.0,9820.0,1722.5,580.0,983.75,22.91,0.9853,295.0,108.859375,118.1875,118.4375,26.45,513.5,9972.0,121.12,115.39,96.86,80.26,78.75,2793.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.26,1094.7,3.0,2.0722,4.787,1369.1,1.9972,17.57,582.6
2009-11-06 04:02:00,112.46875,0.9142,37.43,1.6614,378.25,3277.0,0.9419,67.76,1066.0,1.4893,116.49218700000002,97.35,56.5,0.011043,145.5,501.5,86.225,1535.8,937.7,9765.0,9820.0,1722.25,580.2,984.0,22.91,0.9853,295.1,108.859375,118.1875,118.4375,26.45,513.5,9973.0,121.12,115.39,96.86,80.29,78.77,2792.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.29,1094.3,2.999,2.0722,4.787,1369.1,1.9972,17.57,584.9
2009-11-06 04:03:00,112.46875,0.9142,37.43,1.6614,378.25,3277.0,0.9418,67.76,1065.75,1.4893,116.484375,97.35,56.5,0.011043,145.5,501.5,86.225,1535.8,937.7,9765.0,9820.0,1722.0,580.2,984.0,22.91,0.9852,294.8,108.859375,118.1875,118.4375,26.45,513.5,9972.0,121.11,115.38,96.86,80.23,78.7,2793.0,108.215,2.0529,1.9205,1412.0,77.01,2100.0,80.22,1094.2,2.9975,2.0722,4.787,1369.1,1.9972,17.57,584.9
2009-11-06 04:04:00,112.46875,0.9143,37.43,1.6614,377.75,3277.0,0.9418,67.76,1065.5,1.4893,116.49218700000002,97.35,56.5,0.011043,145.5,501.5,86.225,1535.8,937.7,9765.0,9820.0,1721.75,579.9,984.0,22.89,0.9852,294.8,108.859375,118.1875,118.4375,26.45,513.5,9969.0,121.12,115.38,96.86,80.24,78.75,2792.0,108.21,2.0529,1.9205,1412.0,77.01,2100.0,80.23,1094.4,2.9965,2.0722,4.789,1369.1,1.9972,17.57,584.9
