,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-06-05 04:15:00,112.046875,0.8059,40.09,1.6039,446.25,2732.0,0.9083,56.19,945.5,1.4192,114.265625,97.0,61.375,0.010343000000000001,139.3,690.0,81.425,9820.0,9900.0,1497.0,474.0,532.9,1218.5,15.11,0.9349,396.5,108.30468700000002,114.859375,114.5,30.1,625.0,8774.0,118.4,114.04,92.82,69.08,68.94,2511.0,107.515,1.808,1.9517,1546.0,68.88,1760.0,69.09,980.7,2.314,1.7922,3.843,1294.8,1.9772,15.8,444.4
2009-06-05 04:16:00,112.046875,0.8056,40.09,1.6037,446.25,2732.0,0.9081,56.19,945.25,1.419,114.265625,97.0,61.375,0.010345,139.3,690.0,81.425,9820.0,9900.0,1497.0,474.0,532.8,1218.5,15.11,0.9349,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8774.0,118.42,114.055,92.82,69.08,68.99,2511.0,107.515,1.808,1.9517,1546.0,68.88,1760.0,69.09,981.1,2.3115,1.7907,3.843,1294.8,1.9772,15.81,444.4
2009-06-05 04:17:00,112.046875,0.8054,40.09,1.6041,446.25,2732.0,0.9083,56.41,945.5,1.419,114.265625,97.0,61.375,0.010343999999999999,139.3,690.0,81.425,9820.0,9900.0,1496.75,474.0,532.8,1218.5,15.09,0.9348,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8774.0,118.42,114.045,92.82,69.1,68.97,2510.0,107.52,1.808,1.9517,1546.0,68.88,1760.0,69.09,980.9,2.312,1.789,3.844,1294.8,1.9772,15.795,444.4
2009-06-05 04:18:00,112.046875,0.8059,40.09,1.6044,446.25,2732.0,0.908,56.24,945.75,1.4192,114.265625,97.0,61.375,0.010341,139.3,690.0,81.425,9820.0,9900.0,1497.0,474.0,532.8,1218.5,15.09,0.935,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8773.0,118.41,114.035,92.82,69.1,68.98,2510.0,107.51,1.808,1.9517,1546.0,68.88,1760.0,69.08,980.9,2.314,1.7894,3.843,1294.8,1.9772,15.795,444.4
2009-06-05 04:19:00,112.046875,0.8057,40.09,1.6044,445.25,2732.0,0.9081,56.24,945.25,1.4192,114.265625,97.0,61.375,0.010341,139.3,690.0,81.425,9820.0,9900.0,1497.5,474.0,533.0,1218.5,15.1,0.9349,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8771.0,118.42,114.045,92.82,69.12,69.07,2509.0,107.515,1.808,1.9517,1546.0,68.88,1760.0,69.14,980.7,2.314,1.7902,3.844,1294.8,1.9772,15.805,444.4
2009-06-05 04:20:00,112.046875,0.8057,40.09,1.6046,445.0,2732.0,0.9077,56.24,945.5,1.4195,114.265625,97.0,61.375,0.010343000000000001,139.4,690.0,81.425,9820.0,9900.0,1497.0,474.0,533.0,1218.5,15.1,0.935,396.5,108.30468700000002,114.84375,114.484375,30.1,625.0,8772.0,118.4,114.045,92.82,69.12,69.06,2509.0,107.51,1.808,1.9517,1546.0,68.88,1760.0,69.1,980.7,2.314,1.7902,3.844,1294.8,1.9772,15.805,444.4
2009-06-05 04:21:00,112.046875,0.806,40.09,1.6045,445.5,2732.0,0.9078,56.24,945.5,1.4194,114.27343700000002,97.0,61.375,0.010346,139.4,690.0,81.425,9820.0,9900.0,1496.75,474.0,533.0,1218.5,15.11,0.935,396.5,108.30468700000002,114.84375,114.484375,30.1,625.0,8773.0,118.42,114.06,92.82,69.1,69.05,2508.0,107.515,1.808,1.9517,1546.0,68.88,1760.0,69.1,980.9,2.314,1.7902,3.844,1295.4,1.9745,15.81,444.4
2009-06-05 04:22:00,112.046875,0.806,40.09,1.6047,445.5,2732.0,0.9083,56.24,945.5,1.4194,114.27343700000002,97.0,61.375,0.010345,139.4,690.0,81.425,9820.0,9900.0,1497.0,474.0,533.0,1218.5,15.11,0.9352,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8775.0,118.41,114.055,92.82,69.1,69.09,2511.0,107.51,1.808,1.9517,1546.0,68.88,1760.0,69.16,981.0,2.313,1.7902,3.844,1295.4,1.9745,15.81,444.4
2009-06-05 04:23:00,112.046875,0.806,40.09,1.6045,445.25,2732.0,0.9083,56.24,945.5,1.4194,114.28125,97.0,61.375,0.010345,139.4,690.0,81.425,9820.0,9900.0,1496.5,474.0,533.0,1218.5,15.14,0.9351,396.5,108.30468700000002,114.859375,114.5,30.1,625.0,8772.0,118.45,114.07,92.82,69.19,69.1,2510.0,107.52,1.808,1.9517,1546.0,68.88,1760.0,69.2,980.8,2.313,1.7902,3.844,1295.4,1.9745,15.81,444.4
2009-06-05 04:24:00,112.046875,0.8061,40.09,1.6046,446.0,2732.0,0.9083,56.24,945.5,1.4195,114.27343700000002,97.0,61.375,0.010343000000000001,139.5,690.0,81.425,9820.0,9900.0,1496.5,474.0,533.0,1218.5,15.14,0.9351,396.5,108.30468700000002,114.859375,114.5,30.1,625.0,8773.0,118.45,114.07,92.82,69.16,69.1,2508.0,107.515,1.808,1.9517,1546.0,68.88,1760.0,69.17,981.0,2.313,1.7902,3.844,1295.0,1.9745,15.81,444.4
2009-06-05 04:25:00,112.046875,0.8057,40.09,1.6043,446.0,2732.0,0.908,56.24,945.25,1.4193,114.265625,97.0,61.375,0.010348999999999999,139.5,690.0,81.425,9820.0,9900.0,1496.25,474.0,533.0,1218.5,15.13,0.9351,396.5,108.3125,114.859375,114.484375,30.1,625.0,8772.0,118.45,114.07,92.82,69.16,69.12,2508.0,107.52,1.808,1.9517,1546.0,68.88,1760.0,69.17,981.0,2.3125,1.7903,3.844,1295.0,1.9745,15.81,444.4
2009-06-05 04:26:00,112.046875,0.8058,40.09,1.6044,445.25,2732.0,0.9081,56.24,944.5,1.4193,114.265625,97.0,61.375,0.010347,139.5,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.7,1218.5,15.13,0.9352,396.5,108.30468700000002,114.859375,114.515625,30.1,625.0,8767.0,118.45,114.08,92.82,69.18,69.13,2506.0,107.515,1.808,1.9517,1546.0,68.88,1760.0,69.19,981.0,2.313,1.7913,3.843,1295.0,1.9745,15.81,444.4
2009-06-05 04:27:00,112.046875,0.8058,40.09,1.6043,445.25,2732.0,0.908,56.24,944.5,1.4192,114.265625,97.0,61.375,0.010343999999999999,139.5,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.6,1218.5,15.14,0.9349,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8767.0,118.44,114.08,92.82,69.21,69.16,2507.0,107.52,1.808,1.9517,1546.0,68.88,1760.0,69.22,981.0,2.3135,1.792,3.843,1295.0,1.9771,15.8,444.4
2009-06-05 04:28:00,112.046875,0.8058,40.09,1.6042,445.25,2732.0,0.9084,56.24,945.25,1.4194,114.265625,97.0,61.375,0.010343999999999999,139.5,690.0,81.425,9820.0,9900.0,1496.5,474.0,532.6,1218.5,15.14,0.935,396.5,108.3125,114.84375,114.5,30.1,625.0,8769.0,118.42,114.07,92.82,69.21,69.17,2508.0,107.52,1.808,1.9517,1546.0,68.88,1760.0,69.21,981.0,2.3135,1.7925,3.843,1295.0,1.9772,15.8,444.4
2009-06-05 04:29:00,112.046875,0.8058,40.09,1.6045,445.25,2732.0,0.9084,56.24,944.75,1.4196,114.265625,97.0,61.375,0.010343999999999999,139.5,690.0,81.425,9820.0,9900.0,1496.0,474.0,532.7,1218.5,15.15,0.9351,396.5,108.3125,114.84375,114.5,30.1,625.0,8767.0,118.43,114.075,92.82,69.3,69.25,2506.0,107.525,1.808,1.9517,1546.0,68.88,1760.0,69.29,981.0,2.316,1.7933,3.843,1295.4,1.9785,15.81,444.4
2009-06-05 04:30:00,112.046875,0.806,40.09,1.6044,445.75,2732.0,0.9083,56.24,944.75,1.4194,114.265625,97.0,61.375,0.010346,139.5,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.6,1218.5,15.15,0.9351,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8767.0,118.43,114.075,92.82,69.28,69.23,2505.0,107.525,1.808,1.9517,1546.0,68.88,1760.0,69.27,981.1,2.3155,1.7933,3.843,1295.4,1.9785,15.815,444.4
2009-06-05 04:31:00,112.046875,0.806,40.09,1.6044,445.5,2732.0,0.9084,56.24,944.75,1.4193,114.265625,97.0,61.375,0.010343999999999999,139.5,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.8,1218.5,15.15,0.9351,396.5,108.30468700000002,114.84375,114.484375,30.1,625.0,8769.0,118.45,114.085,93.0,69.22,69.12,2506.0,107.53,1.808,1.9517,1546.0,68.88,1760.0,69.18,980.9,2.314,1.7933,3.843,1295.4,1.9755,15.815,444.4
2009-06-05 04:32:00,112.046875,0.8059,40.09,1.605,445.5,2732.0,0.9082,56.24,944.75,1.4195,114.27343700000002,97.0,61.375,0.010343999999999999,139.5,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.7,1218.5,15.14,0.9353,396.5,108.30468700000002,114.84375,114.484375,30.1,625.0,8769.0,118.45,114.08,93.0,69.1,69.03,2507.0,107.525,1.808,1.9517,1546.0,68.88,1756.0,69.07,980.5,2.3125,1.7866,3.843,1295.4,1.9713,15.8,444.4
2009-06-05 04:33:00,112.046875,0.8061,40.09,1.6053,445.5,2732.0,0.9082,56.24,944.75,1.4197,114.265625,97.0,61.375,0.010343999999999999,139.5,690.0,81.425,9820.0,9900.0,1496.0,474.0,532.7,1218.5,15.14,0.9356,396.5,108.30468700000002,114.859375,114.5,30.1,625.0,8769.0,118.45,114.075,93.0,69.07,68.97,2507.0,107.52,1.808,1.9517,1546.0,68.88,1763.0,69.04,980.8,2.3125,1.7855,3.844,1295.4,1.9713,15.81,444.4
2009-06-05 04:34:00,112.046875,0.8062,40.09,1.606,445.5,2738.0,0.9084,56.24,944.75,1.4201,114.265625,97.0,61.375,0.01034,139.3,690.0,81.425,9820.0,9900.0,1496.0,474.0,532.7,1218.5,15.14,0.9359,396.5,108.30468700000002,114.84375,114.5,30.1,625.0,8768.0,118.43,114.06,93.0,69.15,69.09,2506.0,107.52,1.808,1.9517,1546.0,68.88,1776.0,69.15,980.8,2.3135,1.7845,3.841,1295.4,1.971,15.81,444.4
2009-06-05 04:35:00,112.046875,0.8061,40.09,1.6057,445.5,2750.0,0.9085,56.24,944.5,1.4199,114.265625,97.0,61.375,0.01034,139.3,690.0,81.425,9820.0,9900.0,1495.5,474.0,532.7,1218.5,15.18,0.9356,396.5,108.296875,114.84375,114.484375,30.1,625.0,8765.0,118.43,114.06,93.0,69.2,69.14,2507.0,107.525,1.808,1.9517,1546.0,68.88,1775.0,69.21,980.9,2.3135,1.7845,3.842,1295.4,1.971,15.81,444.4
2009-06-05 04:36:00,112.046875,0.8061,40.09,1.6058,445.5,2750.0,0.9085,56.24,944.25,1.4198,114.265625,97.0,61.375,0.01034,139.3,690.0,81.425,9820.0,9900.0,1495.5,474.0,532.7,1218.5,15.18,0.9356,396.5,108.296875,114.828125,114.484375,30.1,625.0,8766.0,118.43,114.06,93.0,69.23,69.17,2505.0,107.525,1.808,1.9517,1548.0,68.88,1773.0,69.23,980.9,2.314,1.7845,3.841,1293.0,1.9752,15.81,444.4
2009-06-05 04:37:00,112.046875,0.8062,40.09,1.6055,445.5,2750.0,0.9084,56.24,944.25,1.4196,114.265625,97.0,61.375,0.01034,139.3,690.0,81.425,9820.0,9900.0,1495.0,474.0,532.7,1218.5,15.18,0.9356,396.5,108.296875,114.828125,114.46875,30.1,625.0,8769.0,118.41,114.055,93.0,69.23,69.16,2506.0,107.52,1.808,1.9517,1547.0,68.88,1773.0,69.21,980.9,2.3125,1.7896,3.842,1293.0,1.975,15.81,444.4
2009-06-05 04:38:00,112.046875,0.8059,40.09,1.6054,445.5,2746.0,0.9083,56.24,944.5,1.4195,114.25781200000002,97.0,61.375,0.010342,139.3,690.0,81.425,9820.0,9900.0,1495.5,474.0,532.4,1218.5,15.18,0.9356,396.5,108.296875,114.828125,114.46875,30.1,625.0,8767.0,118.4,114.045,93.0,69.27,69.19,2506.0,107.515,1.808,1.9517,1547.0,68.88,1772.0,69.27,980.8,2.3125,1.7896,3.842,1293.0,1.9748,15.815,444.4
2009-06-05 04:39:00,112.046875,0.806,40.09,1.6051,445.75,2746.0,0.9082,56.24,944.5,1.4197,114.25781200000002,97.0,61.375,0.010342,139.3,690.0,81.425,9820.0,9900.0,1495.25,474.0,532.5,1218.5,15.18,0.9358,396.5,108.296875,114.84375,114.484375,30.1,625.0,8767.0,118.38,114.03,93.0,69.15,69.1,2506.0,107.515,1.808,1.9517,1547.0,68.88,1772.0,69.16,981.0,2.311,1.787,3.842,1295.0,1.9748,15.805,444.4
2009-06-05 04:40:00,112.046875,0.8058,40.09,1.6041,445.75,2746.0,0.908,56.24,944.75,1.4194,114.25781200000002,97.0,61.375,0.010341,139.3,690.0,81.425,9820.0,9900.0,1495.5,474.0,532.5,1218.5,15.17,0.9355,396.5,108.296875,114.828125,114.46875,30.1,625.0,8768.0,118.36,114.015,93.0,69.22,69.15,2506.0,107.5,1.808,1.9517,1547.0,68.88,1772.0,69.22,981.2,2.3115,1.787,3.842,1295.0,1.9748,15.815,444.4
2009-06-05 04:41:00,112.046875,0.8057,40.09,1.6041,445.75,2746.0,0.9081,56.24,945.0,1.4191,114.25,97.0,61.375,0.010343999999999999,139.3,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.5,1218.5,15.19,0.9355,396.5,108.296875,114.828125,114.46875,30.1,625.0,8771.0,118.33,114.005,93.0,69.25,69.17,2508.0,107.5,1.808,1.9517,1547.0,68.88,1772.0,69.23,980.6,2.3115,1.787,3.843,1295.0,1.9748,15.815,444.4
2009-06-05 04:42:00,112.046875,0.8051,40.09,1.6033,445.75,2745.0,0.9081,56.24,945.25,1.4187,114.25781200000002,97.0,61.375,0.010343999999999999,139.3,690.0,81.425,9820.0,9900.0,1496.25,474.0,533.0,1218.5,15.19,0.9352,396.5,108.296875,114.828125,114.46875,30.1,625.0,8774.0,118.34,113.995,92.98,69.23,69.15,2509.0,107.5,1.808,1.9517,1547.0,68.88,1772.0,69.21,980.2,2.3105,1.787,3.843,1295.0,1.9748,15.805,444.4
2009-06-05 04:43:00,112.046875,0.8053,40.09,1.6036,445.75,2745.0,0.9081,56.42,945.0,1.4186,114.25781200000002,97.0,61.375,0.010346,139.3,690.0,81.425,9820.0,9900.0,1496.25,474.0,533.0,1218.5,15.19,0.9351,396.5,108.296875,114.828125,114.46875,30.1,625.0,8772.0,118.35,113.985,92.98,69.21,69.1,2508.0,107.495,1.808,1.9517,1547.0,68.88,1774.0,69.18,980.6,2.305,1.787,3.843,1295.0,1.9748,15.81,444.4
2009-06-05 04:44:00,112.046875,0.8052,40.09,1.6034,445.75,2745.0,0.9082,56.42,945.0,1.4188,114.25781200000002,97.0,61.375,0.010351,139.3,690.0,81.425,9820.0,9900.0,1496.25,474.0,533.0,1218.5,15.19,0.9352,396.5,108.296875,114.828125,114.46875,30.1,625.0,8770.0,118.33,113.98,92.98,69.2,69.1,2506.0,107.49,1.808,1.9517,1547.0,68.88,1774.0,69.22,980.7,2.308,1.787,3.843,1295.0,1.9725,15.81,444.4
2009-06-05 04:45:00,112.046875,0.8052,40.09,1.6037,445.75,2745.0,0.908,56.42,945.25,1.4187,114.265625,97.0,61.375,0.010348,139.45,690.0,81.425,9820.0,9900.0,1496.25,474.0,533.0,1218.5,15.19,0.9351,396.5,108.296875,114.84375,114.484375,30.1,625.0,8773.0,118.34,113.985,92.98,69.2,69.12,2507.0,107.495,1.808,1.9517,1547.0,68.88,1774.0,69.18,980.7,2.3075,1.787,3.843,1295.0,1.9725,15.81,444.4
2009-06-05 04:46:00,112.046875,0.8058,40.09,1.6043,445.75,2745.0,0.9082,56.42,945.25,1.419,114.25781200000002,97.0,61.375,0.010348,139.45,690.0,81.425,9820.0,9900.0,1496.25,474.0,533.0,1218.5,15.19,0.9351,396.5,108.296875,114.828125,114.5,30.1,625.0,8774.0,118.34,113.99,92.98,69.17,69.12,2508.0,107.495,1.808,1.9517,1547.0,68.88,1774.0,69.18,980.6,2.307,1.7873,3.843,1295.0,1.9725,15.82,444.4
2009-06-05 04:47:00,112.046875,0.8062,40.09,1.6053,446.0,2745.0,0.9089,56.42,945.25,1.4192,114.25781200000002,97.0,61.375,0.010345,139.45,690.0,81.425,9820.0,9900.0,1496.0,474.0,533.1,1218.5,15.19,0.9352,396.5,108.296875,114.828125,114.5,30.1,625.0,8773.0,118.35,113.995,92.98,69.17,69.12,2508.0,107.5,1.808,1.9517,1547.0,68.88,1774.0,69.2,980.9,2.3095,1.7873,3.843,1295.8,1.9725,15.82,444.4
2009-06-05 04:48:00,112.046875,0.806,40.09,1.6055,446.0,2749.0,0.9087,56.42,944.75,1.419,114.25781200000002,97.0,61.375,0.010345,139.45,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.7,1218.5,15.19,0.9351,396.5,108.296875,114.828125,114.5,30.1,625.0,8770.0,118.33,113.985,92.98,69.17,69.12,2506.0,107.5,1.808,1.9517,1547.0,68.88,1776.0,69.17,980.9,2.314,1.7877,3.844,1295.2,1.9725,15.82,444.4
2009-06-05 04:49:00,112.046875,0.8062,40.09,1.6057,446.0,2749.0,0.9086,56.42,944.75,1.419,114.25781200000002,97.0,61.375,0.010343999999999999,139.45,690.0,81.425,9820.0,9900.0,1495.5,474.0,532.7,1218.5,15.18,0.9352,396.5,108.296875,114.828125,114.5,30.1,625.0,8770.0,118.33,113.985,92.92,69.24,69.22,2507.0,107.5,1.808,1.9517,1547.0,68.88,1776.0,69.26,981.0,2.314,1.7877,3.844,1295.2,1.9759,15.82,444.2
2009-06-05 04:50:00,112.046875,0.8061,40.09,1.6055,446.25,2749.0,0.9084,56.42,945.0,1.4188,114.25781200000002,97.0,61.375,0.010342,139.45,690.0,81.425,9820.0,9900.0,1495.75,474.0,532.7,1218.5,15.18,0.9352,396.5,108.296875,114.828125,114.5,30.1,625.0,8770.0,118.3,113.975,92.92,69.24,69.21,2507.0,107.495,1.808,1.9517,1547.0,68.88,1776.0,69.26,981.1,2.3145,1.7877,3.844,1295.2,1.9759,15.825,444.1
2009-06-05 04:51:00,112.046875,0.8059,40.09,1.6054,446.25,2750.0,0.9084,56.42,944.75,1.4189,114.25781200000002,97.0,61.375,0.010342,139.45,690.0,81.4,9820.0,9900.0,1496.0,474.0,532.7,1218.5,15.18,0.9351,396.5,108.296875,114.828125,114.46875,30.1,625.0,8770.0,118.29,113.975,92.92,69.26,69.2,2506.0,107.49,1.808,1.9517,1547.0,68.88,1776.0,69.28,981.0,2.3145,1.7877,3.844,1295.2,1.9759,15.83,444.1
2009-06-05 04:52:00,112.046875,0.8057,40.09,1.6048,446.25,2750.0,0.9082,56.42,944.75,1.4186,114.25781200000002,97.0,61.375,0.010343999999999999,139.45,690.0,81.4,9820.0,9900.0,1496.25,474.0,532.7,1218.5,15.18,0.9352,396.5,108.28906200000002,114.828125,114.484375,30.1,625.0,8770.0,118.3,113.965,92.92,69.27,69.2,2505.0,107.485,1.808,1.9517,1547.0,68.88,1776.0,69.27,981.2,2.316,1.7877,3.8489999999999998,1295.2,1.9759,15.83,443.9
2009-06-05 04:53:00,112.046875,0.806,40.09,1.6048,445.75,2744.0,0.9082,56.42,944.75,1.4189,114.25781200000002,97.0,61.375,0.010343999999999999,139.45,690.0,81.4,9820.0,9905.0,1496.25,474.0,532.7,1218.5,15.16,0.9352,396.5,108.28906200000002,114.828125,114.5,30.1,625.0,8770.0,118.32,113.98,92.92,69.28,69.2,2506.0,107.485,1.808,1.9517,1547.0,68.88,1776.0,69.28,981.2,2.316,1.7877,3.8489999999999998,1295.2,1.9759,15.835,443.3
2009-06-05 04:54:00,112.046875,0.8061,40.09,1.605,445.75,2744.0,0.9082,56.42,944.75,1.4187,114.25,97.0,61.375,0.010343999999999999,139.2,690.0,81.4,9820.0,9905.0,1495.75,474.0,532.7,1218.5,15.17,0.9349,396.5,108.28906200000002,114.828125,114.5,30.1,625.0,8768.0,118.33,113.985,92.92,69.28,69.18,2504.0,107.485,1.808,1.9517,1547.0,68.88,1773.0,69.24,981.2,2.326,1.7877,3.85,1295.2,1.9759,15.83,443.5
2009-06-05 04:55:00,112.046875,0.8061,40.09,1.6046,445.75,2744.0,0.9081,56.42,944.75,1.4187,114.265625,97.0,61.375,0.010343999999999999,139.2,690.0,81.4,9820.0,9905.0,1496.0,474.0,532.6,1218.5,15.17,0.9346,396.5,108.28906200000002,114.84375,114.5,30.1,625.0,8766.0,118.36,114.0,92.92,69.28,69.2,2504.0,107.495,1.808,1.9517,1547.0,68.88,1773.0,69.27,981.4,2.333,1.7877,3.85,1295.2,1.9759,15.83,443.5
2009-06-05 04:56:00,112.046875,0.8061,40.09,1.6048,445.75,2744.0,0.9081,56.42,944.5,1.4186,114.25781200000002,97.0,61.375,0.010343999999999999,139.2,690.0,81.4,9820.0,9905.0,1495.75,474.0,532.6,1218.5,15.17,0.9346,396.5,108.28906200000002,114.828125,114.484375,30.1,625.0,8768.0,118.38,114.0,92.92,69.19,69.14,2505.0,107.49,1.808,1.9517,1547.0,68.88,1773.0,69.21,981.2,2.331,1.7877,3.858,1295.2,1.9745,15.835,443.5
2009-06-05 04:57:00,112.046875,0.8055,40.09,1.604,445.75,2740.0,0.9077,56.42,943.5,1.4185,114.25781200000002,97.0,61.375,0.010346,139.2,690.0,81.4,9820.0,9905.0,1494.75,474.0,531.8,1218.5,15.17,0.9345,396.5,108.296875,114.84375,114.515625,30.1,625.0,8757.0,118.39,114.005,92.92,69.18,69.14,2499.0,107.485,1.808,1.9517,1548.0,68.88,1777.0,69.19,981.1,2.3295,1.7877,3.858,1295.2,1.9745,15.835,443.5
2009-06-05 04:58:00,112.046875,0.805,40.09,1.6037,445.75,2740.0,0.9073,56.42,943.5,1.4185,114.25781200000002,97.0,61.375,0.010343000000000001,139.2,690.0,81.4,9820.0,9905.0,1494.0,474.0,531.6,1218.5,15.18,0.9345,396.5,108.296875,114.8125,114.484375,30.1,625.0,8756.0,118.38,113.995,92.92,69.18,69.14,2500.0,107.48,1.808,1.9517,1549.0,68.88,1777.0,69.2,981.1,2.3275,1.7877,3.8569999999999998,1297.0,1.9745,15.835,443.5
2009-06-05 04:59:00,112.046875,0.805,40.09,1.6037,445.75,2740.0,0.9075,56.42,943.5,1.4185,114.25781200000002,97.0,61.375,0.010345,139.2,690.0,81.4,9820.0,9905.0,1494.25,474.0,531.7,1218.5,15.17,0.9345,396.5,108.296875,114.828125,114.515625,30.1,625.0,8755.0,118.38,113.995,92.92,69.22,69.16,2498.0,107.485,1.808,1.9517,1549.0,68.88,1777.0,69.22,981.1,2.3265,1.7877,3.858,1297.0,1.9745,15.84,443.5
2009-06-05 05:00:00,112.046875,0.8052,40.09,1.6039,445.75,2740.0,0.9073,56.42,943.75,1.4185,114.25781200000002,97.0,61.375,0.010342,139.2,690.0,81.4,9820.0,9905.0,1494.5,474.0,531.7,1218.5,15.17,0.9346,396.5,108.28906200000002,114.828125,114.515625,30.1,625.0,8758.0,118.37,113.985,92.92,69.22,69.18,2497.0,107.485,1.808,1.9517,1549.0,68.88,1777.0,69.24,981.0,2.3255,1.7877,3.8569999999999998,1296.0,1.9745,15.83,443.4
2009-06-05 05:01:00,112.046875,0.805,40.09,1.6038,445.5,2740.0,0.9074,56.42,943.25,1.4182,114.265625,97.0,61.375,0.010346,139.2,690.0,81.4,9820.0,9905.0,1494.5,474.0,531.9,1218.5,15.16,0.9349,396.5,108.296875,114.828125,114.5,30.1,625.0,8753.0,118.39,113.99,92.92,69.22,69.13,2496.0,107.485,1.808,1.9517,1549.0,68.88,1782.0,69.19,980.7,2.323,1.7877,3.8569999999999998,1295.1,1.9745,15.78,443.3
2009-06-05 05:02:00,112.046875,0.8048,40.09,1.6035,445.5,2749.0,0.9072,56.42,943.25,1.4182,114.25781200000002,97.0,61.375,0.010343999999999999,139.2,690.0,81.4,9820.0,9905.0,1494.25,474.0,531.6,1218.5,15.16,0.9348,396.5,108.296875,114.828125,114.515625,30.1,625.0,8752.0,118.38,113.975,92.92,69.14,69.05,2497.0,107.48,1.808,1.9517,1546.0,68.88,1786.0,69.16,980.6,2.324,1.7877,3.8569999999999998,1295.0,1.9745,15.795,443.2
2009-06-05 05:03:00,112.046875,0.8045,40.09,1.6034,445.5,2749.0,0.9068,56.42,943.25,1.418,114.25781200000002,97.0,61.375,0.010347,139.2,690.0,81.4,9820.0,9905.0,1494.25,474.0,531.8,1218.5,15.16,0.9347,396.5,108.296875,114.84375,114.515625,30.1,625.0,8752.0,118.39,113.98,92.92,69.11,69.03,2496.0,107.485,1.808,1.9517,1547.0,68.88,1788.0,69.11,980.4,2.323,1.789,3.855,1295.0,1.9745,15.785,443.2
2009-06-05 05:04:00,112.046875,0.8046,40.09,1.6033,445.5,2760.0,0.907,56.42,943.25,1.4183,114.25781200000002,97.0,61.375,0.010342,139.2,690.0,81.4,9820.0,9905.0,1493.75,474.0,531.6,1218.5,15.16,0.9347,396.5,108.296875,114.84375,114.484375,30.1,625.0,8752.0,118.4,113.985,92.92,69.07,68.98,2497.0,107.485,1.808,1.9517,1547.0,68.88,1789.0,69.06,980.6,2.323,1.789,3.855,1295.0,1.9745,15.8,443.2
2009-06-05 05:05:00,112.046875,0.8052,40.09,1.6049,446.25,2760.0,0.9075,56.42,943.25,1.4187,114.25781200000002,97.0,61.375,0.010342,139.2,690.0,81.4,9820.0,9905.0,1493.5,474.0,531.4,1218.5,15.18,0.9348,396.5,108.296875,114.828125,114.484375,30.1,625.0,8750.0,118.42,113.99,92.92,69.02,68.92,2495.0,107.48,1.808,1.9517,1547.0,68.88,1790.0,69.01,980.6,2.3235,1.789,3.8569999999999998,1295.0,1.9745,15.8,443.2
2009-06-05 05:06:00,112.046875,0.8053,40.09,1.605,446.25,2758.0,0.9073,56.42,943.0,1.4185,114.25781200000002,97.0,61.375,0.010342,139.2,690.0,81.4,9820.0,9905.0,1493.75,474.0,531.4,1218.5,15.15,0.9349,396.5,108.28906200000002,114.828125,114.484375,30.1,625.0,8752.0,118.41,113.975,92.92,69.0,68.87,2495.0,107.48,1.808,1.9517,1545.0,68.88,1790.0,68.96,980.6,2.324,1.789,3.855,1295.0,1.971,15.785,443.2
2009-06-05 05:07:00,112.046875,0.805,40.09,1.6042,446.25,2758.0,0.9071,56.42,943.25,1.4184,114.25,97.0,61.375,0.010338,139.2,690.0,81.4,9820.0,9905.0,1493.75,474.0,531.4,1218.5,15.15,0.9346,396.5,108.28906200000002,114.828125,114.484375,30.1,625.0,8751.0,118.41,113.985,93.0,68.95,68.86,2495.0,107.48,1.808,1.9517,1545.0,68.88,1790.0,68.95,980.4,2.325,1.789,3.858,1297.0,1.971,15.785,443.0
2009-06-05 05:08:00,112.046875,0.8046,40.09,1.6037,446.25,2750.0,0.907,56.42,943.0,1.4184,114.24218700000002,97.0,61.375,0.010338,139.2,690.0,81.4,9820.0,9905.0,1494.0,474.0,531.5,1218.5,15.14,0.9346,396.5,108.28906200000002,114.796875,114.453125,30.1,625.0,8750.0,118.37,113.97,93.0,68.93,68.88,2495.0,107.48,1.808,1.9517,1545.0,68.88,1790.0,68.92,980.7,2.322,1.789,3.855,1297.0,1.971,15.79,442.8
