,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-12-04 03:29:00,116.38671880000001,0.7433,37.94,1.3465,19640.0,426.5,2650.0,0.7777,71.33,3677.5,1.21615,125.828125,139.6,66.075,0.009622,119.95,548.75,112.05,2093.4,1254.4,26785.0,26760.0,12514.0,590.9,1855.1,1169.25,14.75,1.1225,389.3,156.0625,110.3984375,137.6875,212.375,172.96875,22.75,583.5,30036.0,175.11,135.42,225.46,46.45,49.63,3525.0,112.32,20.55,407.0,1.4122,1.282,1349.0,169.75,49.63,1727.0,46.44,1845.9,3.5285,1.4141,2.481,1057.6,1.2816,24.375,404.3
2020-12-04 03:30:00,116.38671880000001,0.7431,37.95,1.3464,19640.0,426.5,2650.0,0.7776,71.33,3677.5,1.2161,125.828125,139.6,66.075,0.009622499999999999,119.95,548.75,112.05,2093.4,1254.4,26785.0,26760.0,12514.75,591.4,1855.7,1169.25,14.75,1.1224,389.3,156.0625,110.3984375,137.6875,212.375,172.96875,22.75,583.5,30039.0,175.13,135.43,225.56,46.46,49.67,3526.0,112.32,20.6,407.5,1.4122,1.2828,1349.0,169.76,49.68,1727.0,46.49,1845.7,3.529,1.4143,2.479,1056.8,1.2833,24.365,404.3
2020-12-04 03:31:00,116.38671880000001,0.7429,37.95,1.3458,19650.0,426.75,2650.0,0.7776,71.33,3677.75,1.21595,125.8359375,139.6,66.075,0.009621,119.95,548.75,112.05,2093.4,1254.4,26795.0,26760.0,12514.75,591.4,1856.4,1169.5,14.75,1.1223,389.3,156.0625,110.3984375,137.703125,212.375,172.96875,22.75,583.5,30039.0,175.13,135.43,225.56,46.53,49.72,3526.0,112.325,20.55,407.75,1.4141,1.2839,1349.0,169.76,49.73,1727.0,46.51,1845.8,3.5285,1.4151,2.485,1057.0,1.2837,24.36,404.3
2020-12-04 03:32:00,116.38671880000001,0.74305,37.96,1.3459,19645.0,426.75,2650.0,0.77765,71.33,3677.0,1.21635,125.828125,139.6,66.075,0.0096235,119.95,548.75,112.05,2093.4,1254.5,26790.0,26760.0,12513.25,591.4,1855.8,1169.5,14.75,1.1226,389.3,156.078125,110.39453125,137.703125,212.40625,172.96875,22.75,583.5,30034.0,175.13,135.43,225.54,46.51,49.71,3526.0,112.325,20.55,408.0,1.4141,1.2839,1349.0,169.76,49.71,1727.0,46.51,1846.0,3.528,1.4154,2.4859999999999998,1057.9,1.2842,24.37,404.3
2020-12-04 03:33:00,116.38671880000001,0.7431,37.97,1.3458,19640.0,426.5,2650.0,0.7777,71.33,3677.0,1.2164,125.8359375,139.6,66.075,0.009624500000000001,119.95,548.75,112.05,2093.4,1254.4,26785.0,26760.0,12513.75,591.4,1856.2,1169.5,14.74,1.1226,389.4,156.078125,110.39453125,137.6875,212.4375,172.96875,22.75,583.5,30033.0,175.14,135.43,225.56,46.52,49.73,3527.0,112.325,20.5,408.25,1.4141,1.2843,1349.0,169.77,49.73,1727.0,46.54,1846.0,3.528,1.4163,2.485,1058.2,1.2846,24.365,404.3
2020-12-04 03:34:00,116.38671880000001,0.74315,37.97,1.3458,19640.0,426.75,2650.0,0.7778,71.33,3677.25,1.2162,125.8359375,139.6,66.075,0.009623999999999999,119.95,548.75,112.05,2093.4,1254.6,26790.0,26760.0,12513.25,591.4,1856.5,1169.5,14.73,1.1225,389.5,156.0625,110.39453125,137.6875,212.34375,172.96875,22.75,583.5,30037.0,175.11,135.42,225.48,46.61,49.79,3528.0,112.325,20.5,408.75,1.4169,1.285,1349.0,169.76,49.79,1727.0,46.61,1846.3,3.5295,1.4182,2.483,1058.6,1.2868,24.375,404.3
2020-12-04 03:35:00,116.38671880000001,0.7434,37.97,1.3463,19640.0,426.5,2650.0,0.77795,71.33,3677.25,1.21655,125.8359375,139.6,66.075,0.009625,119.95,548.75,112.05,2101.0,1254.7,26795.0,26760.0,12513.75,591.4,1856.6,1169.5,14.73,1.1229,389.4,156.046875,110.39453125,137.6875,212.34375,172.9375,22.7,583.25,30040.0,175.11,135.42,225.42,46.64,49.83,3528.0,112.325,20.45,409.25,1.4184,1.287,1349.0,169.75,49.82,1727.0,46.63,1846.5,3.5305,1.4192,2.4859999999999998,1058.8,1.2871,24.38,404.3
2020-12-04 03:36:00,116.38671880000001,0.7433,37.97,1.3461,19655.0,426.5,2650.0,0.7779,71.3,3677.25,1.2167,125.828125,139.6,66.075,0.009625,119.95,548.75,112.05,2101.0,1254.7,26795.0,26780.0,12513.25,591.4,1856.8,1169.5,14.75,1.123,389.5,156.046875,110.39453125,137.6875,212.34375,172.9375,22.7,583.25,30035.0,175.12,135.42,225.48,46.62,49.83,3527.0,112.325,20.45,409.0,1.4184,1.287,1349.0,169.76,49.82,1727.0,46.62,1845.7,3.531,1.4188,2.483,1057.4,1.2866,24.36,404.3
2020-12-04 03:37:00,116.38671880000001,0.7431,37.99,1.3455,19650.0,426.5,2650.0,0.77785,71.3,3677.25,1.21645,125.8359375,139.6,66.075,0.009624500000000001,119.95,548.75,112.05,2101.0,1254.5,26790.0,26780.0,12512.5,591.4,1857.0,1169.5,14.75,1.1229,389.5,156.0625,110.39453125,137.6875,212.375,172.96875,22.7,583.25,30035.0,175.14,135.43,225.54,46.62,49.82,3528.0,112.325,20.45,409.0,1.419,1.287,1349.0,169.77,49.81,1727.0,46.62,1845.2,3.5315,1.4192,2.484,1057.2,1.2867,24.35,404.3
2020-12-04 03:38:00,116.38671880000001,0.74305,37.97,1.3456,19650.0,426.5,2650.0,0.7779,71.3,3677.25,1.21645,125.8359375,139.6,66.075,0.009625,119.95,548.5,112.05,2100.5,1254.4,26790.0,26770.0,12511.5,591.4,1856.6,1169.5,14.74,1.1228,389.5,156.0625,110.39453125,137.6875,212.375,172.96875,22.7,583.25,30034.0,175.14,135.43,225.56,46.57,49.75,3527.0,112.325,20.45,409.0,1.419,1.2863,1349.0,169.77,49.75,1727.0,46.56,1845.4,3.53,1.418,2.481,1055.9,1.2863,24.34,404.3
2020-12-04 03:39:00,116.38671880000001,0.7429,37.98,1.3455,19650.0,426.5,2650.0,0.7779,71.3,3676.75,1.2164,125.8359375,139.6,66.075,0.009623999999999999,119.95,548.5,112.05,2101.2,1254.2,26790.0,26770.0,12511.75,591.4,1856.6,1170.0,14.74,1.1228,389.5,156.0625,110.39453125,137.6875,212.40625,172.96875,22.7,583.0,30032.0,175.13,135.43,225.54,46.61,49.82,3527.0,112.325,20.45,409.25,1.4185,1.2863,1349.0,169.77,49.82,1727.0,46.62,1845.1,3.531,1.4195,2.4819999999999998,1054.7,1.2875,24.34,404.3
2020-12-04 03:40:00,116.38671880000001,0.74275,37.99,1.3447,19655.0,426.25,2650.0,0.77775,71.28,3676.5,1.21615,125.8359375,139.6,66.075,0.009623,119.95,548.5,112.05,2101.2,1254.4,26790.0,26770.0,12512.5,591.4,1855.6,1169.75,14.75,1.1227,389.5,156.0625,110.39453125,137.703125,212.40625,172.96875,22.7,582.75,30033.0,175.14,135.43,225.58,46.61,49.81,3527.0,112.325,20.5,409.5,1.4198,1.2876,1349.0,169.78,49.82,1727.0,46.61,1845.2,3.531,1.4198,2.484,1054.7,1.2875,24.34,404.3
2020-12-04 03:41:00,116.38671880000001,0.74255,37.97,1.3436,19675.0,426.25,2650.0,0.77765,71.28,3676.25,1.216,125.828125,139.6,66.075,0.0096205,119.95,548.5,112.05,2101.2,1254.2,26785.0,26770.0,12511.75,591.4,1855.5,1169.25,14.74,1.1225,389.4,156.0625,110.39453125,137.6875,212.40625,172.96875,22.7,582.5,30030.0,175.14,135.43,225.6,46.61,49.78,3527.0,112.325,20.45,408.75,1.4198,1.2876,1349.0,169.79,49.79,1727.0,46.6,1845.1,3.531,1.4186,2.485,1054.5,1.2866,24.335,404.3
2020-12-04 03:42:00,116.38671880000001,0.7427,37.96,1.3442,19675.0,426.25,2650.0,0.7778,71.28,3676.5,1.2164,125.8359375,139.6,66.075,0.0096215,119.95,548.5,112.05,2101.2,1254.0,26785.0,26765.0,12512.0,591.4,1855.6,1169.25,14.74,1.1227,389.4,156.046875,110.39453125,137.703125,212.34375,172.96875,22.7,582.75,30029.0,175.12,135.42,225.52,46.63,49.79,3525.0,112.325,20.5,409.0,1.4198,1.2876,1349.0,169.77,49.79,1727.0,46.6,1845.4,3.5315,1.4185,2.49,1054.7,1.2867,24.345,404.3
2020-12-04 03:43:00,116.38671880000001,0.7427,37.95,1.3444,19675.0,426.25,2650.0,0.77785,71.28,3676.75,1.21655,125.828125,139.6,66.075,0.0096215,119.95,548.5,112.05,2101.2,1254.2,26780.0,26765.0,12512.75,591.4,1855.7,1169.25,14.74,1.1231,389.4,156.046875,110.39453125,137.671875,212.28125,172.9375,22.7,582.75,30029.0,175.09,135.41,225.38,46.63,49.81,3524.0,112.325,20.5,409.0,1.4198,1.2876,1349.0,169.74,49.8,1727.0,46.62,1845.7,3.531,1.4187,2.492,1054.8,1.2867,24.355,404.3
2020-12-04 03:44:00,116.38671880000001,0.7426,37.96,1.3442,19655.0,426.25,2650.0,0.7779,71.28,3676.75,1.2164,125.828125,139.6,66.075,0.009622,119.95,548.5,112.05,2101.2,1254.1,26780.0,26765.0,12512.5,591.4,1855.4,1169.25,14.75,1.123,389.4,156.03125,110.39453125,137.671875,212.25,172.90625,22.7,582.75,30029.0,175.09,135.41,225.38,46.66,49.84,3525.0,112.32,20.5,409.25,1.4198,1.2876,1349.0,169.74,49.84,1727.0,46.65,1845.4,3.53,1.419,2.491,1055.7,1.2879,24.36,404.3
2020-12-04 03:45:00,116.38671880000001,0.74265,37.96,1.344,19655.0,426.25,2650.0,0.77785,71.29,3677.0,1.21625,125.8203125,139.6,66.075,0.009621,119.95,548.5,112.05,2101.2,1254.1,26780.0,26765.0,12513.25,591.4,1855.7,1169.25,14.75,1.1228,389.4,156.03125,110.39453125,137.671875,212.25,172.90625,22.7,582.75,30030.0,175.11,135.41,225.42,46.66,49.86,3525.0,112.325,20.5,409.25,1.4198,1.2876,1349.0,169.75,49.84,1727.0,46.67,1845.1,3.5305,1.4191,2.49,1055.6,1.2876,24.345,404.3
2020-12-04 03:46:00,116.38671880000001,0.7427,37.98,1.3441,19655.0,426.25,2650.0,0.7779,71.25,3677.0,1.2164,125.8203125,139.6,66.075,0.0096215,119.95,548.75,112.05,2101.2,1254.5,26780.0,26765.0,12515.25,591.4,1855.7,1169.5,14.75,1.1229,389.4,156.03125,110.390625,137.671875,212.25,172.90625,22.7,583.0,30032.0,175.1,135.42,225.42,46.67,49.87,3524.0,112.325,20.5,409.25,1.4198,1.2876,1349.0,169.75,49.86,1727.0,46.68,1845.1,3.532,1.4192,2.487,1055.7,1.288,24.35,404.3
2020-12-04 03:47:00,116.38671880000001,0.7426,37.98,1.344,19590.0,426.25,2650.0,0.7779,71.3,3677.25,1.21625,125.8203125,139.6,66.075,0.009622,119.95,548.75,112.05,2101.2,1254.5,26775.0,26765.0,12514.5,591.4,1855.7,1169.5,14.77,1.1229,389.4,156.03125,110.390625,137.671875,212.21875,172.875,22.7,583.0,30033.0,175.1,135.42,225.4,46.68,49.86,3524.0,112.315,20.55,409.0,1.4198,1.2876,1349.0,169.75,49.86,1727.0,46.67,1845.5,3.53,1.4194,2.488,1056.2,1.2875,24.365,404.8
2020-12-04 03:48:00,116.38671880000001,0.74255,38.03,1.3437,19605.0,426.0,2650.0,0.7778,71.26,3676.75,1.21625,125.8203125,139.6,66.075,0.0096195,119.95,548.75,112.05,2101.2,1254.1,26775.0,26765.0,12513.0,591.4,1855.5,1169.5,14.75,1.1228,389.3,156.03125,110.39453125,137.671875,212.25,172.90625,22.7,582.75,30026.0,175.12,135.42,225.42,46.65,49.84,3522.0,112.32,20.55,409.0,1.4184,1.2876,1349.0,169.76,49.83,1727.0,46.64,1845.2,3.5295,1.4185,2.4859999999999998,1056.1,1.2874,24.35,404.4
2020-12-04 03:49:00,116.38671880000001,0.74245,38.05,1.3436,19600.0,426.0,2650.0,0.77775,71.26,3676.5,1.21625,125.8203125,139.6,66.075,0.0096195,119.95,548.75,112.05,2101.2,1253.9,26775.0,26765.0,12511.5,591.4,1856.5,1169.75,14.73,1.1227,389.3,156.015625,110.3984375,137.671875,212.21875,172.90625,22.7,582.75,30028.0,175.11,135.42,225.42,46.59,49.74,3522.0,112.32,20.55,408.5,1.4184,1.2876,1349.0,169.76,49.74,1727.0,46.59,1844.9,3.5295,1.4167,2.4859999999999998,1055.7,1.2857,24.335,404.3
2020-12-04 03:50:00,116.38671880000001,0.74215,38.03,1.3421,19600.0,426.0,2650.0,0.77755,71.26,3676.5,1.21605,125.8203125,139.6,66.075,0.0096175,119.95,548.75,112.05,2101.2,1253.9,26775.0,26765.0,12512.25,591.4,1855.9,1169.5,14.75,1.1227,389.3,156.03125,110.3984375,137.671875,212.25,172.90625,22.7,582.5,30026.0,175.13,135.42,225.48,46.58,49.7,3522.0,112.32,20.55,408.0,1.4162,1.285,1349.0,169.76,49.71,1727.0,46.56,1843.9,3.5315,1.4153,2.484,1055.5,1.285,24.325,404.4
2020-12-04 03:51:00,116.38671880000001,0.74225,38.09,1.3418,19595.0,426.25,2650.0,0.77745,71.26,3676.5,1.216,125.828125,139.6,66.075,0.009618999999999999,119.95,548.75,112.05,2101.2,1253.7,26770.0,26765.0,12512.0,591.4,1855.7,1169.75,14.73,1.1226,389.3,156.03125,110.39453125,137.671875,212.28125,172.90625,22.7,582.75,30027.0,175.12,135.42,225.48,46.58,49.71,3521.0,112.32,20.55,408.0,1.4162,1.2845,1349.0,169.75,49.72,1727.0,46.58,1844.3,3.532,1.4152,2.485,1055.5,1.2845,24.335,404.2
2020-12-04 03:52:00,116.38671880000001,0.7422,38.08,1.3419,19595.0,426.25,2650.0,0.77755,71.26,3676.5,1.2162,125.828125,139.6,66.075,0.0096185,119.95,548.75,112.05,2096.9,1253.9,26770.0,26765.0,12512.5,591.4,1855.5,1169.75,14.73,1.1227,389.3,156.03125,110.39453125,137.671875,212.28125,172.90625,22.75,582.5,30028.0,175.13,135.42,225.48,46.6,49.73,3519.0,112.32,20.65,408.0,1.4162,1.2845,1349.0,169.76,49.73,1727.0,46.58,1844.3,3.5335,1.4161,2.484,1056.0,1.2845,24.345,403.9
2020-12-04 03:53:00,116.38671880000001,0.74215,38.09,1.3416,19590.0,426.25,2650.0,0.7775,71.27,3676.75,1.216,125.8203125,139.6,66.075,0.009617,119.95,548.75,112.05,2096.9,1253.9,26770.0,26765.0,12510.75,591.4,1855.8,1169.75,14.75,1.1226,389.3,156.015625,110.390625,137.65625,212.21875,172.875,22.75,582.75,30028.0,175.1,135.42,225.38,46.57,49.71,3519.0,112.32,20.6,408.0,1.4162,1.285,1349.0,169.73,49.73,1727.0,46.56,1843.7,3.532,1.4159,2.484,1056.2,1.2843,24.33,404.4
2020-12-04 03:54:00,116.38671880000001,0.742,38.11,1.3421,19575.0,426.25,2650.0,0.77745,71.27,3676.25,1.2161,125.8203125,139.6,66.075,0.009618000000000002,119.95,548.75,112.05,2096.9,1253.8,26770.0,26765.0,12510.5,591.4,1855.9,1169.75,14.75,1.1226,389.3,156.015625,110.39453125,137.65625,212.21875,172.875,22.75,582.75,30024.0,175.09,135.41,225.36,46.5,49.67,3518.0,112.32,20.6,407.75,1.4153,1.285,1349.0,169.72,49.67,1727.0,46.49,1844.0,3.534,1.4144,2.484,1056.5,1.283,24.33,404.3
2020-12-04 03:55:00,116.38671880000001,0.7421,38.07,1.3423,19575.0,425.75,2650.0,0.7775,71.27,3675.75,1.2163,125.828125,139.6,66.075,0.0096185,119.95,548.75,112.05,2096.9,1253.4,26765.0,26765.0,12510.5,591.4,1855.2,1169.25,14.74,1.1227,389.1,156.03125,110.39453125,137.671875,212.3125,172.90625,22.75,582.75,30021.0,175.11,135.41,225.4,46.55,49.7,3518.0,112.32,20.65,407.75,1.4153,1.2835,1349.0,169.73,49.69,1727.0,46.56,1844.3,3.5335,1.4144,2.485,1056.9,1.2834,24.34,404.3
2020-12-04 03:56:00,116.38671880000001,0.74195,38.11,1.3415,19575.0,425.75,2650.0,0.77745,71.25,3675.5,1.21635,125.8203125,139.6,66.075,0.0096155,119.95,548.75,112.05,2096.9,1253.7,26760.0,26765.0,12510.0,591.4,1855.1,1169.5,14.73,1.1228,389.1,156.03125,110.3984375,137.671875,212.3125,172.90625,22.75,582.5,30020.0,175.12,135.42,225.42,46.58,49.74,3518.0,112.32,20.65,408.0,1.4153,1.2835,1349.0,169.75,49.75,1727.0,46.59,1843.9,3.5325,1.4157,2.483,1056.9,1.2848,24.34,404.3
2020-12-04 03:57:00,116.38671880000001,0.7421,38.15,1.3418,19615.0,426.0,2650.0,0.7775,71.25,3676.25,1.21635,125.8203125,139.6,66.075,0.0096155,119.95,549.0,112.05,2096.9,1254.0,26770.0,26765.0,12511.5,591.4,1856.1,1169.75,14.73,1.1228,389.1,156.03125,110.3984375,137.671875,212.3125,172.90625,22.75,582.75,30026.0,175.12,135.42,225.44,46.6,49.74,3520.0,112.32,20.6,408.0,1.4153,1.2835,1349.0,169.75,49.75,1727.0,46.59,1844.2,3.5345,1.416,2.484,1056.5,1.2848,24.355,403.8
2020-12-04 03:58:00,116.38671880000001,0.7421,38.18,1.3421,19615.0,426.0,2650.0,0.77755,71.27,3676.0,1.2164,125.828125,139.6,66.075,0.009617,119.95,549.0,112.05,2096.9,1254.1,26770.0,26765.0,12512.0,591.4,1855.9,1169.75,14.73,1.1226,388.9,156.015625,110.3984375,137.671875,212.3125,172.90625,22.75,582.75,30025.0,175.12,135.42,225.44,46.61,49.77,3521.0,112.32,20.6,408.0,1.4159,1.2835,1349.0,169.76,49.76,1727.0,46.62,1844.4,3.5345,1.416,2.485,1056.5,1.2855,24.355,403.8
2020-12-04 03:59:00,116.38671880000001,0.74195,38.18,1.3418,19620.0,426.0,2650.0,0.7775,71.27,3676.5,1.21625,125.828125,139.6,66.075,0.0096165,119.95,549.0,112.05,2096.9,1254.3,26775.0,26765.0,12511.5,591.4,1856.2,1169.75,14.73,1.1228,388.9,156.03125,110.3984375,137.671875,212.3125,172.9375,22.75,582.75,30027.0,175.13,135.43,225.5,46.65,49.78,3522.0,112.32,20.6,408.25,1.4159,1.2852,1349.0,169.77,49.77,1727.0,46.64,1844.2,3.5335,1.4169,2.485,1056.5,1.2854,24.35,403.6
2020-12-04 04:00:00,116.38671880000001,0.74195,38.17,1.342,19615.0,426.25,2650.0,0.77755,71.27,3675.5,1.2163,125.8125,139.6,66.075,0.009615,119.95,549.0,112.05,2096.9,1254.1,26775.0,26765.0,12509.25,591.4,1855.7,1169.75,14.71,1.1226,388.8,156.0,110.39453125,137.671875,212.21875,172.875,22.75,582.75,30023.0,175.12,135.43,225.44,46.66,49.78,3522.0,112.32,20.55,408.25,1.4159,1.2852,1349.0,169.75,49.81,1727.0,46.65,1844.1,3.5325,1.4167,2.487,1055.2,1.2859,24.34,403.0
2020-12-04 04:01:00,116.38671880000001,0.7419,38.13,1.3422,19595.0,426.25,2650.0,0.77755,71.27,3675.0,1.2163,125.8203125,139.6,66.075,0.0096145,119.95,549.0,112.05,2096.9,1254.1,26775.0,26765.0,12509.5,591.4,1855.3,1169.5,14.71,1.1225,389.0,156.0,110.3984375,137.671875,212.21875,172.875,22.75,582.75,30022.0,175.13,135.43,225.5,46.63,49.78,3522.0,112.32,20.6,408.25,1.4159,1.2855,1349.0,169.76,49.76,1727.0,46.63,1844.2,3.5315,1.4165,2.487,1055.0,1.2854,24.345,403.0
2020-12-04 04:02:00,116.38671880000001,0.74175,38.09,1.3426,19600.0,426.0,2650.0,0.7775,71.3,3674.75,1.21655,125.8203125,139.6,66.075,0.0096145,119.95,548.5,112.05,2096.9,1254.3,26765.0,26765.0,12509.25,591.4,1855.0,1169.5,14.71,1.1227,389.0,156.015625,110.390625,137.671875,212.25,172.90625,22.8,582.75,30018.0,175.14,135.43,225.52,46.63,49.69,3522.0,112.32,20.6,407.75,1.4159,1.283,1346.0,169.77,49.7,1727.0,46.55,1844.4,3.53,1.415,2.4819999999999998,1054.5,1.2828,24.35,403.0
2020-12-04 04:03:00,116.38671880000001,0.7417,38.1,1.3424,19600.0,426.0,2650.0,0.77735,71.33,3675.25,1.21635,125.8125,139.6,66.075,0.009613,119.95,548.5,112.05,2096.9,1254.5,26770.0,26765.0,12510.0,591.4,1854.9,1169.5,14.71,1.1225,389.2,156.0,110.390625,137.671875,212.21875,172.90625,22.8,582.75,30019.0,175.12,135.42,225.44,46.56,49.71,3523.0,112.315,20.55,407.75,1.4159,1.2831,1346.0,169.76,49.7,1727.0,46.56,1843.8,3.5295,1.4158,2.483,1054.0,1.2836,24.33,402.7
2020-12-04 04:04:00,116.38671880000001,0.74155,38.1,1.3422,19620.0,426.0,2650.0,0.7773,71.33,3675.0,1.21625,125.8203125,139.6,66.075,0.009612,119.95,548.75,112.05,2096.9,1254.3,26770.0,26765.0,12510.0,591.4,1854.6,1169.75,14.7,1.1225,389.2,156.0,110.390625,137.65625,212.21875,172.90625,22.8,582.75,30017.0,175.11,135.42,225.44,46.55,49.69,3522.0,112.32,20.55,407.75,1.4157,1.2831,1346.0,169.75,49.7,1727.0,46.55,1843.2,3.528,1.4152,2.483,1054.6,1.2832,24.315,402.6
2020-12-04 04:05:00,116.38671880000001,0.7417,38.05,1.3426,19620.0,425.5,2650.0,0.77735,71.31,3675.25,1.21655,125.8203125,139.6,66.075,0.009613,119.95,548.5,112.05,2096.9,1254.6,26775.0,26765.0,12510.5,591.4,1854.6,1169.25,14.7,1.1228,389.2,156.0,110.390625,137.65625,212.21875,172.875,22.8,582.75,30025.0,175.11,135.42,225.38,46.55,49.68,3522.0,112.32,20.55,407.5,1.4157,1.2831,1346.0,169.75,49.7,1727.0,46.54,1843.9,3.5265,1.4152,2.4819999999999998,1054.4,1.2833,24.325,402.6
2020-12-04 04:06:00,116.38671880000001,0.74185,38.06,1.3432,19620.0,425.0,2650.0,0.77745,71.31,3676.0,1.21665,125.8203125,139.6,66.075,0.009615,119.95,548.5,112.05,2096.9,1254.5,26775.0,26765.0,12510.75,591.4,1855.0,1169.5,14.7,1.1229,389.2,156.0,110.390625,137.65625,212.21875,172.875,22.8,582.25,30034.0,175.1,135.42,225.4,46.53,49.69,3522.0,112.32,20.55,407.75,1.4157,1.2829,1344.0,169.75,49.67,1727.0,46.54,1844.0,3.526,1.4151,2.48,1054.4,1.2832,24.33,402.6
2020-12-04 04:07:00,116.38671880000001,0.74185,38.05,1.3426,19620.0,425.0,2650.0,0.77745,71.31,3675.5,1.2165,125.8203125,139.6,66.075,0.0096155,119.95,548.5,112.05,2096.9,1254.4,26780.0,26765.0,12509.5,591.4,1854.7,1169.5,14.73,1.1227,389.1,156.0,110.390625,137.65625,212.25,172.875,22.8,582.25,30035.0,175.11,135.42,225.42,46.53,49.68,3522.0,112.315,20.55,407.75,1.4157,1.283,1344.0,169.75,49.67,1727.0,46.52,1844.0,3.5275,1.415,2.48,1055.4,1.2838,24.33,402.7
2020-12-04 04:08:00,116.38671880000001,0.74205,38.06,1.3435,19595.0,425.75,2650.0,0.7775,71.29,3675.5,1.2166,125.828125,139.6,66.075,0.0096165,119.95,548.5,112.05,2096.9,1254.8,26785.0,26765.0,12509.75,591.4,1855.4,1169.5,14.72,1.1228,389.2,156.03125,110.390625,137.671875,212.3125,172.9375,22.8,582.25,30036.0,175.13,135.42,225.52,46.51,49.66,3523.0,112.32,20.55,407.5,1.4157,1.283,1344.0,169.76,49.66,1727.0,46.52,1844.2,3.5265,1.4137,2.477,1055.4,1.2823,24.33,402.7
2020-12-04 04:09:00,116.38671880000001,0.7421,38.0,1.3435,19600.0,425.5,2650.0,0.7775,71.31,3676.0,1.21665,125.8203125,139.6,66.075,0.009617,119.95,548.5,112.05,2096.9,1254.8,26790.0,26765.0,12510.5,591.4,1855.0,1169.25,14.71,1.1228,389.3,156.03125,110.390625,137.671875,212.28125,172.9375,22.75,582.25,30041.0,175.12,135.42,225.46,46.51,49.67,3525.0,112.32,20.55,407.25,1.4157,1.283,1344.0,169.76,49.65,1727.0,46.51,1843.9,3.5255,1.4137,2.476,1054.3,1.2827,24.33,402.6
2020-12-04 04:10:00,116.38671880000001,0.7421,37.99,1.343,19590.0,425.5,2650.0,0.77755,71.31,3676.25,1.21665,125.8203125,139.6,66.075,0.0096165,119.95,548.5,112.05,2096.9,1254.9,26805.0,26765.0,12510.5,591.4,1855.4,1169.5,14.71,1.1228,389.3,156.015625,110.390625,137.65625,212.25,172.90625,22.75,582.5,30046.0,175.1,135.43,225.44,46.54,49.68,3524.0,112.32,20.55,407.5,1.4157,1.283,1344.0,169.74,49.68,1727.0,46.53,1843.7,3.5255,1.414,2.476,1054.6,1.2829,24.325,402.6
2020-12-04 04:11:00,116.38671880000001,0.74215,38.03,1.343,19585.0,425.5,2650.0,0.77755,71.36,3676.75,1.21675,125.8125,139.6,66.075,0.0096165,119.95,548.5,112.05,2096.9,1255.1,26805.0,26765.0,12511.25,591.4,1855.4,1169.5,14.72,1.1228,389.2,156.015625,110.390625,137.65625,212.21875,172.875,22.75,582.25,30051.0,175.1,135.43,225.42,46.54,49.7,3525.0,112.32,20.55,407.75,1.4157,1.2831,1344.0,169.74,49.7,1727.0,46.55,1843.3,3.5255,1.4146,2.477,1054.1,1.2832,24.32,402.8
2020-12-04 04:12:00,116.38671880000001,0.7422,38.06,1.3427,19585.0,425.5,2650.0,0.77755,71.37,3676.5,1.2169,125.8125,139.6,66.075,0.009616,119.95,548.5,112.05,2096.9,1255.1,26805.0,26765.0,12510.0,591.4,1855.3,1169.75,14.71,1.1229,389.2,156.015625,110.390625,137.65625,212.21875,172.875,22.7,582.25,30052.0,175.1,135.42,225.42,46.54,49.69,3526.0,112.32,20.55,407.75,1.4157,1.283,1344.0,169.74,49.7,1727.0,46.53,1843.8,3.527,1.4146,2.472,1054.1,1.2827,24.325,402.7
2020-12-04 04:13:00,116.38671880000001,0.7422,38.08,1.3426,19585.0,425.75,2650.0,0.7776,71.36,3676.25,1.21705,125.8125,139.6,66.075,0.0096165,119.95,548.5,112.05,2096.9,1255.1,26800.0,26765.0,12509.5,591.4,1855.1,1169.75,14.71,1.1231,389.2,156.015625,110.390625,137.65625,212.25,172.875,22.7,582.5,30047.0,175.1,135.42,225.42,46.54,49.68,3523.0,112.32,20.55,407.75,1.4157,1.283,1344.0,169.74,49.69,1727.0,46.53,1844.0,3.527,1.4145,2.474,1054.1,1.2826,24.33,402.7
2020-12-04 04:14:00,116.38671880000001,0.74205,38.07,1.3421,19590.0,425.75,2650.0,0.77745,71.39,3675.75,1.21685,125.8125,139.6,66.075,0.009616,119.95,548.5,112.05,2096.9,1254.6,26795.0,26765.0,12506.75,591.4,1854.7,1169.75,14.7,1.1228,389.2,156.03125,110.390625,137.671875,212.25,172.90625,22.75,582.5,30041.0,175.13,135.44,225.5,46.54,49.68,3521.0,112.32,20.6,407.5,1.4157,1.2823,1344.0,169.76,49.67,1727.0,46.51,1843.9,3.526,1.414,2.4730000000000003,1054.7,1.2826,24.32,402.7
