,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-03-05 03:25:00,116.08984380000001,0.76825,50.77,1.3853,47025.0,535.5,2571.0,0.7883,86.47,3743.25,1453.75,1.193,124.0703125,138.75,87.275,0.0092295,131.35,621.5,118.775,2151.7,1331.1,28660.0,28545.0,12368.75,2131.3,1415.75,16.26,1.0748,416.4,146.359375,110.421875,132.5,186.46875,157.4375,27.7,652.75,30718.0,171.26,134.97,209.16,64.61,67.68,3657.0,112.1,24.0,542.0,1.9137,2.0163,164.09,67.69,1964.0,64.59,1689.9,4.001,1.9122,2.719,1120.8,2.0181,25.195,461.7
2021-03-05 03:26:00,116.08984380000001,0.7678,50.72,1.385,46845.0,535.25,2571.0,0.78785,86.4,3739.0,1453.75,1.19275,124.0703125,138.75,87.275,0.009228,131.35,621.5,118.775,2146.9,1329.4,28635.0,28545.0,12355.5,2128.5,1415.0,16.26,1.0748,416.3,146.375,110.421875,132.53125,186.5,157.4375,27.9,652.5,30681.0,171.25,134.97,209.18,64.52,67.61,3654.0,112.1,24.15,541.25,1.9137,2.0163,164.09,67.6,1964.0,64.53,1689.7,3.9975,1.91,2.719,1120.8,2.0162,25.17,461.7
2021-03-05 03:27:00,116.1015625,0.76825,50.74,1.3853,46860.0,535.5,2571.0,0.78825,86.53,3743.25,1456.0,1.19315,124.078125,138.75,87.275,0.00923,131.35,621.5,118.775,2146.9,1330.8,28670.0,28545.0,12364.25,2131.4,1415.25,16.26,1.0748,416.5,146.375,110.42578125,132.515625,186.5,157.46875,27.8,652.75,30716.0,171.26,134.96,209.22,64.53,67.58,3660.0,112.1,24.0,541.5,1.9137,2.0163,164.1,67.59,1964.0,64.52,1690.4,4.003,1.9099,2.719,1121.3,2.0154,25.2,461.7
2021-03-05 03:28:00,116.1015625,0.76835,50.74,1.3854,46930.0,535.5,2571.0,0.7883,86.47,3743.75,1456.0,1.19305,124.078125,138.75,87.275,0.0092295,131.35,621.5,118.775,2146.9,1330.8,28675.0,28545.0,12371.25,2132.8,1415.0,16.26,1.0746,416.4,146.34375,110.421875,132.5,186.40625,157.40625,27.75,653.0,30723.0,171.23,134.95,209.18,64.57,67.59,3661.0,112.1,23.95,541.75,1.9137,2.0163,164.08,67.57,1964.0,64.54,1691.1,4.005,1.9106,2.717,1121.8,2.016,25.215,461.7
2021-03-05 03:29:00,116.1015625,0.76835,50.74,1.3854,46910.0,535.75,2571.0,0.7883,86.52,3745.5,1456.0,1.1929,124.078125,138.75,87.275,0.009228,131.35,621.5,118.775,2146.9,1331.9,28695.0,28545.0,12379.0,2133.3,1415.5,16.26,1.0744,416.4,146.328125,110.421875,132.5,186.3125,157.34375,27.65,653.0,30736.0,171.18,134.94,209.02,64.55,67.6,3665.0,112.1,23.9,541.5,1.9137,2.0163,164.03,67.58,1964.0,64.54,1691.0,4.0075,1.9098,2.719,1121.8,2.0162,25.22,461.7
2021-03-05 03:30:00,116.09765630000001,0.76835,50.77,1.3857,46875.0,535.5,2571.0,0.7884,86.57,3747.75,1456.0,1.19295,124.0703125,138.75,87.275,0.009228499999999999,131.35,621.5,118.775,2146.9,1332.3,28705.0,28545.0,12384.0,2135.6,1415.5,16.26,1.0743,416.4,146.328125,110.421875,132.5,186.28125,157.34375,27.6,653.0,30752.0,171.17,134.94,208.98,64.62,67.67,3668.0,112.1,23.75,542.0,1.9137,2.0163,164.02,67.66,1964.0,64.6,1691.0,4.011,1.9116,2.717,1122.8,2.017,25.21,461.7
2021-03-05 03:31:00,116.10546880000001,0.76825,50.79,1.3857,46905.0,535.75,2571.0,0.7882,86.57,3746.75,1456.0,1.19315,124.0703125,138.75,87.275,0.0092295,131.35,621.75,118.775,2146.9,1332.1,28700.0,28545.0,12380.25,2134.9,1416.0,16.26,1.0747,416.5,146.328125,110.4296875,132.5,186.28125,157.34375,27.65,653.25,30743.0,171.17,134.93,208.98,64.58,67.63,3664.0,112.1,23.85,541.75,1.9137,2.0163,164.02,67.63,1964.0,64.55,1691.6,4.009,1.9106,2.718,1122.8,2.0167,25.22,461.7
2021-03-05 03:32:00,116.10546880000001,0.76825,50.79,1.3861,46930.0,536.0,2571.0,0.7883,86.59,3746.75,1456.0,1.1932,124.0625,138.75,87.275,0.009229000000000001,131.35,621.5,118.775,2146.9,1331.7,28685.0,28545.0,12379.75,2133.9,1416.25,16.23,1.0752,416.7,146.3125,110.42578125,132.5,186.21875,157.3125,27.75,653.0,30742.0,171.14,134.92,208.86,64.6,67.67,3663.0,112.09,23.95,542.0,1.9137,2.0163,163.98,67.66,1964.0,64.6,1691.8,4.0075,1.9111,2.719,1122.0,2.0168,25.22,461.7
2021-03-05 03:33:00,116.10546880000001,0.76835,50.81,1.3863,46970.0,535.75,2571.0,0.7883,86.58,3745.75,1456.0,1.19355,124.0625,138.75,87.275,0.0092305,131.35,621.5,118.775,2149.6,1331.7,28690.0,28545.0,12374.75,2132.0,1416.5,16.26,1.0754,416.7,146.296875,110.42578125,132.484375,186.28125,157.3125,27.75,653.0,30735.0,171.13,134.92,208.86,64.62,67.68,3661.0,112.09,24.0,542.25,1.9137,2.0163,163.99,67.67,1964.0,64.61,1691.9,4.0075,1.9123,2.718,1122.9,2.0177,25.23,461.7
2021-03-05 03:34:00,116.10546880000001,0.76815,50.79,1.3858,46920.0,535.75,2571.0,0.7881,86.58,3744.75,1456.0,1.1935,124.0625,138.75,87.275,0.0092305,131.35,621.5,118.775,2149.6,1331.4,28675.0,28545.0,12369.0,2132.8,1416.25,16.27,1.0755,416.7,146.28125,110.42578125,132.46875,186.15625,157.28125,27.75,653.0,30729.0,171.11,134.91,208.86,64.6,67.66,3660.0,112.09,24.05,542.0,1.9137,2.0163,163.98,67.65,1964.0,64.59,1691.4,4.0075,1.9125,2.718,1122.3,2.0168,25.22,461.7
2021-03-05 03:35:00,116.09765630000001,0.768,50.77,1.3853,46920.0,535.5,2571.0,0.78795,86.52,3743.75,1456.0,1.19335,124.0625,138.75,87.275,0.0092295,131.35,621.5,118.775,2149.6,1330.9,28670.0,28545.0,12365.0,2131.3,1415.5,16.27,1.0753,416.5,146.296875,110.42578125,132.46875,186.21875,157.3125,27.8,653.0,30720.0,171.15,134.92,208.94,64.58,67.65,3660.0,112.09,24.05,541.75,1.9137,2.0163,164.0,67.63,1964.0,64.58,1691.2,4.0065,1.9108,2.717,1121.2,2.0168,25.22,461.7
2021-03-05 03:36:00,116.09765630000001,0.7677,50.76,1.3849,46805.0,535.5,2571.0,0.7878,86.42,3742.25,1456.0,1.19315,124.0625,138.75,87.275,0.009227500000000001,131.35,621.75,118.775,2149.6,1330.0,28650.0,28545.0,12357.25,2130.9,1414.75,16.25,1.0753,416.5,146.3125,110.42578125,132.484375,186.28125,157.34375,27.9,653.0,30706.0,171.17,134.92,209.14,64.58,67.67,3656.0,112.095,24.15,541.75,1.9137,2.0163,164.03,67.65,1964.0,64.58,1691.1,4.004,1.9108,2.72,1121.1,2.0165,25.215,461.7
2021-03-05 03:37:00,116.09765630000001,0.76775,50.76,1.3849,46670.0,535.25,2571.0,0.7879,86.42,3744.0,1456.0,1.1927,124.0625,138.75,87.275,0.009227500000000001,131.35,621.0,118.775,2149.6,1330.5,28665.0,28545.0,12371.5,2131.4,1414.75,16.26,1.0749,416.4,146.328125,110.42578125,132.484375,186.40625,157.375,27.85,652.75,30714.0,171.22,134.95,209.36,64.6,67.71,3656.0,112.095,24.2,542.0,1.9137,2.0163,164.06,67.68,1964.0,64.62,1691.6,4.005,1.9121,2.721,1121.4,2.0181,25.265,461.7
2021-03-05 03:38:00,116.1015625,0.768,50.81,1.385,46555.0,535.5,2571.0,0.7881,86.38,3746.5,1456.0,1.19295,124.0625,138.75,87.275,0.009226999999999999,131.35,621.5,118.775,2149.6,1331.4,28685.0,28545.0,12380.75,2134.0,1415.25,16.24,1.075,416.6,146.28125,110.43359375,132.46875,186.25,157.3125,27.7,653.0,30738.0,171.16,134.93,209.24,64.64,67.72,3659.0,112.095,24.0,542.5,1.9137,2.0163,164.01,67.73,1964.0,64.64,1692.1,4.008,1.9134,2.72,1121.8,2.0184,25.29,461.7
2021-03-05 03:39:00,116.1015625,0.76795,50.81,1.3851,46640.0,535.5,2571.0,0.78815,86.52,3746.75,1456.0,1.193,124.0625,138.75,87.275,0.009226999999999999,131.35,621.25,118.775,2149.6,1331.4,28685.0,28545.0,12386.5,2133.5,1415.25,16.25,1.0749,416.4,146.296875,110.43359375,132.484375,186.21875,157.3125,27.7,652.75,30736.0,171.18,134.93,209.16,64.63,67.69,3660.0,112.09,23.9,542.0,1.9137,2.0174,164.01,67.67,1964.0,64.61,1692.1,4.0075,1.9116,2.719,1121.6,2.0175,25.3,461.7
2021-03-05 03:40:00,116.1015625,0.76805,50.8,1.3852,46670.0,535.5,2571.0,0.788,86.52,3747.25,1456.0,1.193,124.0546875,138.75,87.275,0.0092265,131.35,621.25,118.775,2149.6,1331.7,28685.0,28545.0,12390.25,2132.6,1414.75,16.25,1.075,416.3,146.265625,110.4296875,132.453125,186.1875,157.28125,27.65,652.75,30732.0,171.19,134.93,209.16,64.69,67.75,3660.0,112.095,23.9,542.5,1.9137,2.018,164.03,67.74,1964.0,64.69,1691.7,4.0075,1.9131,2.719,1122.2,2.0193,25.29,461.7
2021-03-05 03:41:00,116.1015625,0.76785,50.79,1.3852,46670.0,535.5,2571.0,0.78805,86.55,3747.5,1456.0,1.1931,124.046875,138.75,87.275,0.0092265,131.35,621.25,118.775,2149.6,1331.5,28680.0,28545.0,12390.5,2133.2,1415.0,16.25,1.0749,416.3,146.234375,110.4296875,132.453125,186.125,157.25,27.65,652.75,30735.0,171.15,134.93,209.0,64.68,67.76,3658.0,112.095,23.95,542.5,1.9137,2.018,164.01,67.76,1964.0,64.7,1691.8,4.0085,1.9136,2.719,1122.2,2.0198,25.295,461.7
2021-03-05 03:42:00,116.1015625,0.76785,50.84,1.3853,46650.0,535.5,2571.0,0.7881,86.47,3748.5,1456.0,1.1929,124.046875,138.75,87.275,0.0092265,131.35,621.25,118.775,2149.6,1331.7,28695.0,28545.0,12392.25,2133.2,1415.25,16.24,1.0748,416.5,146.25,110.4296875,132.453125,186.125,157.25,27.65,652.75,30745.0,171.16,134.93,209.06,64.75,67.83,3661.0,112.095,23.9,543.0,1.9137,2.018,164.0,67.82,1964.0,64.75,1691.7,4.0105,1.9151,2.719,1123.0,2.0215,25.305,461.7
2021-03-05 03:43:00,116.1015625,0.7679,50.82,1.3854,46600.0,535.75,2571.0,0.78815,86.47,3750.25,1456.0,1.19275,124.046875,138.75,87.275,0.009226999999999999,131.35,621.25,118.775,2149.6,1332.4,28710.0,28545.0,12399.25,2135.4,1415.75,16.25,1.0747,416.6,146.234375,110.4296875,132.4375,186.125,157.25,27.55,652.75,30762.0,171.16,134.92,209.0,64.78,67.86,3662.0,112.095,23.8,543.0,1.9137,2.018,164.0,67.83,1964.0,64.77,1690.8,4.011,1.9149,2.718,1122.0,2.0216,25.29,461.7
2021-03-05 03:44:00,116.1015625,0.76795,50.84,1.3851,46550.0,535.75,2571.0,0.7882,86.38,3751.75,1456.0,1.19275,124.046875,138.75,87.275,0.009226999999999999,131.35,621.25,118.775,2149.6,1333.0,28715.0,28545.0,12411.0,2135.6,1415.75,16.24,1.0746,416.4,146.28125,110.4296875,132.46875,186.21875,157.28125,27.55,652.75,30772.0,171.19,134.94,209.06,64.74,67.83,3663.0,112.095,23.75,542.75,1.9137,2.018,164.02,67.81,1964.0,64.76,1691.3,4.0115,1.915,2.719,1122.1,2.0212,25.295,461.7
2021-03-05 03:45:00,116.1015625,0.76805,50.86,1.3853,46635.0,536.0,2571.0,0.78825,86.38,3753.75,1456.0,1.1927,124.0390625,138.75,87.275,0.009224,131.35,621.25,118.775,2149.6,1333.2,28730.0,28545.0,12414.5,2138.3,1416.25,16.24,1.0746,416.6,146.234375,110.4296875,132.4375,186.09375,157.21875,27.45,653.0,30785.0,171.15,134.93,208.86,64.76,67.86,3666.0,112.09,23.7,543.5,1.9137,2.018,163.99,67.87,1964.0,64.78,1690.6,4.0145,1.9168,2.72,1122.1,2.0225,25.3,461.7
2021-03-05 03:46:00,116.09765630000001,0.7681,50.87,1.3851,46715.0,536.0,2571.0,0.7882,86.45,3754.0,1456.0,1.1927,124.0390625,138.75,87.275,0.009223,131.35,621.5,118.775,2149.6,1333.2,28725.0,28545.0,12425.0,2138.7,1416.5,16.24,1.0746,416.6,146.203125,110.4296875,132.421875,185.96875,157.1875,27.5,652.75,30783.0,171.12,134.91,208.74,64.76,67.83,3665.0,112.095,23.7,543.0,1.9137,2.022,163.97,67.82,1964.0,64.74,1691.0,4.018,1.9152,2.719,1122.1,2.0215,25.305,461.7
2021-03-05 03:47:00,116.09375,0.76795,50.85,1.3849,46905.0,536.0,2571.0,0.78805,86.44,3753.5,1456.0,1.19255,124.03125,138.75,87.275,0.009223,131.35,621.5,118.775,2149.6,1333.3,28735.0,28545.0,12418.75,2138.8,1416.5,16.24,1.0745,416.6,146.1875,110.4296875,132.40625,185.90625,157.15625,27.5,652.75,30779.0,171.09,134.91,208.64,64.73,67.82,3667.0,112.09,23.65,542.75,1.9137,2.022,163.93,67.8,1964.0,64.74,1690.7,4.0175,1.9149,2.72,1122.1,2.021,25.285,460.9
2021-03-05 03:48:00,116.09375,0.7678,50.85,1.3848,46820.0,536.0,2571.0,0.7881,86.39,3755.0,1456.0,1.1925,124.03125,138.75,87.275,0.009222,131.35,621.5,118.775,2149.6,1333.8,28740.0,28545.0,12421.25,2140.0,1416.5,16.24,1.0745,416.5,146.203125,110.4296875,132.40625,185.9375,157.15625,27.4,652.75,30788.0,171.11,134.91,208.64,64.79,67.87,3670.0,112.09,23.55,543.25,1.9137,2.022,163.94,67.83,1964.0,64.78,1690.4,4.0205,1.916,2.72,1121.1,2.0231,25.285,460.5
2021-03-05 03:49:00,116.09375,0.76745,50.84,1.3847,46820.0,536.25,2571.0,0.78795,86.42,3754.75,1456.0,1.1923,124.03125,138.75,87.275,0.009221,131.35,621.5,118.775,2149.6,1333.5,28745.0,28545.0,12420.75,2139.5,1416.25,16.24,1.0744,416.5,146.1875,110.4296875,132.421875,185.9375,157.15625,27.4,652.75,30790.0,171.11,134.91,208.66,64.79,67.87,3672.0,112.09,23.5,543.25,1.9151,2.022,163.94,67.87,1964.0,64.78,1690.1,4.0195,1.916,2.72,1121.4,2.023,25.275,460.2
2021-03-05 03:50:00,116.09375,0.76735,50.84,1.3847,46950.0,536.0,2571.0,0.78785,86.42,3755.0,1456.0,1.1923,124.0234375,138.75,87.275,0.009219,131.35,621.25,118.775,2149.6,1333.8,28755.0,28545.0,12420.75,2140.2,1416.25,16.24,1.0744,416.5,146.171875,110.4296875,132.390625,185.875,157.125,27.3,652.75,30792.0,171.09,134.91,208.62,64.78,67.87,3672.0,112.09,23.5,543.25,1.9151,2.022,163.94,67.86,1964.0,64.78,1689.5,4.0195,1.9152,2.72,1121.1,2.0228,25.265,460.4
2021-03-05 03:51:00,116.09375,0.7674,50.83,1.3842,46880.0,536.25,2571.0,0.78785,86.45,3753.75,1456.0,1.1923,124.0234375,138.75,87.275,0.0092205,131.35,621.25,118.775,2149.6,1333.3,28740.0,28545.0,12413.25,2138.3,1415.75,16.24,1.0744,416.5,146.15625,110.4296875,132.390625,185.90625,157.125,27.4,652.75,30779.0,171.08,134.9,208.58,64.73,67.81,3668.0,112.09,23.55,542.75,1.9155,2.022,163.94,67.84,1964.0,64.72,1689.9,4.0145,1.9145,2.719,1121.3,2.0217,25.27,460.4
2021-03-05 03:52:00,116.09375,0.76745,50.82,1.3841,46880.0,536.0,2571.0,0.78795,86.45,3757.75,1456.0,1.19195,124.0234375,138.75,87.275,0.009219,131.35,621.25,118.775,2149.6,1334.8,28770.0,28545.0,12432.0,2140.7,1415.75,16.24,1.0743,416.4,146.1875,110.4296875,132.390625,185.9375,157.15625,27.35,652.75,30808.0,171.11,134.91,208.68,64.74,67.86,3674.0,112.09,23.4,543.25,1.9155,2.022,163.94,67.84,1964.0,64.78,1689.4,4.0185,1.9159,2.719,1122.5,2.0233,25.27,460.4
2021-03-05 03:53:00,116.09375,0.76755,50.87,1.3838,46805.0,536.0,2571.0,0.78785,86.45,3757.0,1456.0,1.1918,124.015625,138.75,87.275,0.009219499999999999,131.35,621.25,118.775,2149.6,1334.3,28760.0,28545.0,12428.75,2140.4,1416.25,16.24,1.0743,416.6,146.171875,110.42578125,132.390625,185.90625,157.15625,27.3,652.75,30804.0,171.09,134.91,208.68,64.77,67.84,3674.0,112.09,23.4,543.25,1.9155,2.0219,163.94,67.82,1964.0,64.75,1689.1,4.0155,1.916,2.718,1121.9,2.0218,25.255,460.6
2021-03-05 03:54:00,116.09375,0.7675,50.85,1.3838,46735.0,536.0,2571.0,0.7878,86.49,3757.5,1456.0,1.19175,124.0234375,138.75,87.275,0.0092205,131.35,621.25,118.775,2149.6,1334.3,28765.0,28545.0,12429.75,2140.2,1416.0,16.24,1.0744,416.5,146.171875,110.42578125,132.40625,185.90625,157.125,27.35,652.5,30809.0,171.09,134.91,208.68,64.75,67.82,3674.0,112.09,23.45,543.0,1.9155,2.0219,163.93,67.82,1964.0,64.74,1688.9,4.015,1.9153,2.719,1121.7,2.022,25.255,460.6
2021-03-05 03:55:00,116.09375,0.7674,50.86,1.3838,46655.0,536.0,2571.0,0.78765,86.45,3755.0,1456.0,1.19165,124.0078125,138.75,87.275,0.00922,131.35,621.0,118.775,2149.6,1333.5,28750.0,28545.0,12420.75,2138.8,1416.0,16.25,1.0744,416.5,146.125,110.42578125,132.375,185.78125,157.09375,27.4,652.5,30791.0,171.07,134.89,208.56,64.74,67.82,3672.0,112.09,23.5,543.0,1.9155,2.0219,163.92,67.82,1964.0,64.73,1688.8,4.0125,1.9152,2.719,1121.7,2.0215,25.245,460.6
2021-03-05 03:56:00,116.09375,0.7677,50.85,1.3842,46680.0,536.0,2571.0,0.7878,86.4,3753.5,1456.0,1.19205,124.0078125,138.75,87.275,0.009221,131.35,621.0,118.775,2149.6,1333.2,28750.0,28545.0,12414.75,2137.6,1415.75,16.24,1.0746,416.5,146.140625,110.421875,132.375,185.78125,157.09375,27.5,652.5,30783.0,171.06,134.9,208.48,64.76,67.84,3670.0,112.09,23.6,543.0,1.9155,2.0219,163.89,67.82,1964.0,64.74,1689.7,4.0145,1.916,2.719,1122.8,2.0214,25.26,460.6
2021-03-05 03:57:00,116.09375,0.76795,50.88,1.3847,46680.0,536.0,2571.0,0.78805,86.48,3755.25,1456.0,1.19275,124.0,138.75,87.275,0.009222,131.35,621.25,118.775,2149.6,1333.9,28765.0,28545.0,12419.25,2137.9,1416.5,16.25,1.0749,416.6,146.09375,110.421875,132.359375,185.71875,157.03125,27.45,652.75,30799.0,171.02,134.89,208.36,64.76,67.89,3674.0,112.085,23.45,543.5,1.9155,2.0219,163.85,67.88,1964.0,64.8,1690.7,4.018,1.9174,2.72,1123.7,2.0226,25.295,460.9
2021-03-05 03:58:00,116.09375,0.7681,50.91,1.3847,46740.0,536.5,2571.0,0.7881,86.49,3755.0,1456.0,1.1929,124.0078125,138.75,87.275,0.009224,131.35,621.25,118.775,2149.6,1334.0,28760.0,28545.0,12416.5,2139.0,1417.25,16.24,1.0754,416.7,146.109375,110.421875,132.359375,185.75,157.0625,27.4,652.75,30800.0,171.04,134.9,208.4,64.83,67.9,3673.0,112.09,23.45,543.75,1.9155,2.0219,163.87,67.91,1964.0,64.8,1691.6,4.0165,1.9172,2.72,1125.5,2.0231,25.32,460.9
2021-03-05 03:59:00,116.09375,0.7678,50.87,1.3842,46740.0,536.25,2571.0,0.78795,86.49,3753.25,1456.0,1.19295,124.0078125,138.75,87.275,0.0092245,131.35,621.25,118.775,2149.6,1333.6,28755.0,28545.0,12412.5,2137.9,1416.75,16.24,1.0754,416.7,146.125,110.421875,132.390625,185.84375,157.09375,27.45,652.75,30784.0,171.05,134.89,208.48,64.81,67.88,3671.0,112.09,23.55,543.75,1.9155,2.0219,163.89,67.88,1964.0,64.79,1690.9,4.014,1.9168,2.719,1123.9,2.0223,25.295,460.9
2021-03-05 04:00:00,116.09375,0.76775,50.85,1.384,46725.0,536.0,2571.0,0.78785,86.49,3754.0,1456.0,1.1928,124.0078125,138.75,87.275,0.0092235,131.35,621.25,118.775,2149.6,1333.2,28755.0,28545.0,12412.0,2137.7,1416.0,16.24,1.0754,416.6,146.109375,110.421875,132.359375,185.75,157.03125,27.45,652.5,30786.0,171.02,134.89,208.42,64.78,67.86,3671.0,112.09,23.55,543.5,1.9167,2.0219,163.89,67.84,1964.0,64.77,1691.3,4.013,1.9168,2.72,1124.9,2.0217,25.3,460.9
2021-03-05 04:01:00,116.09375,0.76775,50.86,1.3839,46745.0,536.0,2571.0,0.78785,86.49,3751.5,1456.0,1.19305,124.0078125,138.75,87.275,0.009224,131.35,621.0,118.775,2149.6,1332.2,28735.0,28545.0,12402.75,2135.5,1415.75,16.24,1.0754,416.6,146.09375,110.421875,132.34375,185.71875,157.0,27.55,652.25,30764.0,170.99,134.88,208.26,64.78,67.82,3667.0,112.085,23.65,542.75,1.9167,2.0209,163.89,67.79,1964.0,64.73,1691.3,4.0125,1.9151,2.72,1124.1,2.0209,25.29,460.9
2021-03-05 04:02:00,116.09375,0.76805,50.83,1.3841,46745.0,536.0,2571.0,0.7882,86.4,3754.25,1456.0,1.19345,124.0078125,138.75,87.275,0.0092255,131.35,621.0,118.775,2149.6,1333.0,28745.0,28545.0,12420.25,2137.0,1415.75,16.25,1.0756,416.5,146.09375,110.421875,132.359375,185.75,157.03125,27.45,652.0,30780.0,171.0,134.88,208.26,64.78,67.87,3671.0,112.085,23.55,543.5,1.9154,2.0209,163.89,67.82,1964.0,64.79,1691.7,4.015,1.9168,2.721,1124.9,2.0219,25.3,461.3
2021-03-05 04:03:00,116.09375,0.7678,50.83,1.3838,46745.0,536.0,2571.0,0.78795,86.5,3752.25,1466.5,1.19315,124.0,138.75,87.275,0.009224,131.35,621.0,118.775,2149.6,1332.2,28735.0,28545.0,12414.5,2135.8,1415.5,16.25,1.0756,416.5,146.0625,110.42578125,132.328125,185.6875,156.96875,27.45,652.0,30767.0,170.96,134.87,208.2,64.77,67.84,3669.0,112.09,23.6,543.0,1.9154,2.0209,163.81,67.83,1964.0,64.75,1690.8,4.015,1.9161,2.72,1125.6,2.022,25.28,461.3
2021-03-05 04:04:00,116.09375,0.7679,50.83,1.3839,46745.0,536.0,2571.0,0.78795,86.5,3753.25,1466.5,1.1935,124.0,138.75,87.275,0.009225,131.35,621.0,118.775,2149.6,1332.8,28750.0,28545.0,12414.75,2137.0,1415.75,16.25,1.0757,416.5,146.0625,110.42578125,132.328125,185.75,157.0,27.45,652.0,30777.0,170.98,134.88,208.24,64.83,67.88,3671.0,112.09,23.55,543.25,1.9154,2.0209,163.81,67.86,1964.0,64.82,1691.5,4.018,1.9171,2.72,1125.2,2.0231,25.305,461.3
2021-03-05 04:05:00,116.09375,0.76825,50.85,1.3842,46885.0,536.25,2571.0,0.7882,86.5,3756.0,1466.5,1.1936,124.0078125,138.75,87.275,0.009225,131.35,621.5,118.775,2149.6,1333.9,28770.0,28545.0,12428.0,2139.0,1416.25,16.25,1.076,416.6,146.09375,110.421875,132.375,185.8125,157.0625,27.35,652.5,30793.0,171.05,134.9,208.44,64.91,67.97,3675.0,112.09,23.55,544.0,1.9154,2.0209,163.86,67.98,1964.0,64.9,1692.4,4.0225,1.9188,2.722,1126.4,2.025,25.34,461.3
2021-03-05 04:06:00,116.09375,0.76855,50.9,1.3844,46955.0,536.25,2571.0,0.78835,86.5,3757.5,1466.5,1.1939,124.015625,138.75,87.275,0.009224,131.35,621.5,118.775,2149.6,1334.0,28775.0,28545.0,12436.25,2139.8,1416.75,16.25,1.076,416.7,146.109375,110.42578125,132.359375,185.84375,157.0625,27.3,652.75,30802.0,171.04,134.9,208.38,64.94,67.99,3677.0,112.095,23.35,544.25,1.9154,2.0209,163.86,68.0,1964.0,64.95,1693.2,4.0325,1.9196,2.7230000000000003,1127.8,2.0255,25.36,461.3
2021-03-05 04:07:00,116.09375,0.76855,50.86,1.3844,46955.0,536.25,2571.0,0.7883,86.54,3757.25,1466.5,1.1936,124.0234375,138.75,87.275,0.0092235,131.35,621.5,118.775,2149.6,1333.8,28775.0,28545.0,12435.0,2140.2,1416.5,16.26,1.076,416.8,146.140625,110.42578125,132.390625,185.9375,157.09375,27.3,652.75,30802.0,171.07,134.91,208.52,64.96,68.0,3677.0,112.095,23.4,544.25,1.9154,2.0209,163.88,67.99,1964.0,64.95,1693.3,4.0305,1.9194,2.722,1127.6,2.0259,25.37,461.5
2021-03-05 04:08:00,116.09375,0.7685,50.84,1.3843,46980.0,536.25,2571.0,0.7883,86.49,3757.5,1467.0,1.1935,124.015625,138.75,87.275,0.0092245,131.35,621.5,118.775,2149.6,1334.2,28775.0,28545.0,12439.0,2140.6,1416.25,16.25,1.0761,416.8,146.15625,110.42578125,132.390625,185.96875,157.125,27.3,652.75,30798.0,171.07,134.91,208.52,64.94,67.98,3675.0,112.095,23.4,544.25,1.9154,2.0209,163.88,67.98,1964.0,64.92,1693.1,4.0245,1.919,2.7230000000000003,1126.4,2.0259,25.36,461.5
2021-03-05 04:09:00,116.09375,0.76835,50.85,1.3841,46860.0,536.25,2571.0,0.78825,86.49,3756.5,1467.0,1.19335,124.015625,138.75,87.275,0.0092235,131.35,621.5,118.775,2149.6,1333.9,28780.0,28545.0,12434.5,2139.7,1416.25,16.25,1.0758,416.8,146.15625,110.42578125,132.390625,185.96875,157.125,27.35,652.75,30795.0,171.08,134.91,208.52,64.91,68.01,3676.0,112.095,23.45,544.25,1.9154,2.0209,163.91,68.0,1964.0,64.94,1692.9,4.027,1.9196,2.722,1125.3,2.0259,25.355,461.1
2021-03-05 04:10:00,116.09375,0.76835,50.84,1.3844,46880.0,536.25,2571.0,0.78825,86.49,3755.75,1467.0,1.1934,124.015625,138.75,87.275,0.009223,131.35,621.5,118.775,2149.6,1333.7,28765.0,28545.0,12432.5,2139.0,1416.25,16.26,1.0758,416.8,146.171875,110.42578125,132.40625,186.0625,157.15625,27.4,652.75,30788.0,171.11,134.92,208.6,64.96,68.02,3674.0,112.095,23.45,544.25,1.9154,2.0209,163.95,68.02,1964.0,64.96,1693.2,4.026,1.9197,2.7239999999999998,1126.0,2.0262,25.355,461.1
2021-03-05 04:11:00,116.09375,0.7679,50.8,1.3839,46880.0,536.25,2571.0,0.788,86.49,3753.25,1467.0,1.1928,124.0234375,138.75,87.275,0.009221,131.35,621.5,118.775,2149.6,1332.6,28745.0,28545.0,12423.5,2137.5,1415.5,16.25,1.0757,416.7,146.1875,110.42578125,132.40625,186.125,157.1875,27.5,652.5,30766.0,171.12,134.93,208.6,64.99,68.04,3670.0,112.095,23.55,544.5,1.9154,2.0209,163.95,68.04,1964.0,64.97,1692.5,4.0205,1.9202,2.7230000000000003,1126.4,2.0268,25.34,461.5
