time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GOVT,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2021-11-05 12:34:00+00:00,150.9242,116.97,125.41,368.75,665.08,184.63,229.03,56.67,60.424,152.0,214.63,277.75,3558.65,423.01,67.965,556.47,177.43,221.83,47.14,242.83,279.36,59.13,2601.26,958.25,59.3435,288.3166,43.525,67.525,207.2,192.17,181.3228,695.925,217.8,77.45,54.265,222.01,155.85,75.08,510.55,306.12,57.1312,35.695,80.39,93.58,114.77,76.08,44.02,357.735,288.91,176.59,101.1793,139.595,230.07,50.965,81.72,97.0312,95.0497,30.035,54.17,19.6167,346.455,242.63,41.36,39.42,200.575,32.45,109.03,66.3769,59.305,3001.95,2994.0725,26.61,409.34,24.8386,368.37,224.4641,31.625,457.25,120.9684,135.965,402.07,51.095,618.015,367.16,234.855,163.179,168.26,37.8991,132.03,56.96,42.21,263.835,339.05,236.3,471.83,93.2,348.37,168.26,256.28,62.515,124.0,63.8095,160.69,181.735,45.015,64.84,82.135,100.61,336.4201,72.97,85.26,654.54,178.1,365.88,285.985,304.5118,94.35,33.68,165.65,47.245,146.06,96.07,94.3,207.55,111.45,77.45,12.45,225.14,165.275,400.14,115.2016,81.2289,319.325,33.88,63.15,170.2404,463.11,469.55,222.46,276.65,25.2343,253.56,71.1495,148.875,615.99,1235.99,53.33,193.84,458.76,240.2,207.94,60.68,216.9725,77.18,193.34,20.29,52.485,49.15,50.87,160.46,149.98,26.18,58.2442,40.12,106.57,167.26,72.865,64.116,216.625
2021-11-05 12:35:00+00:00,150.91,116.9512,125.465,368.81,665.325,184.63,229.115,56.635,60.285,152.01,214.65,277.84,3562.11,422.93,67.98,556.6,177.625,221.7999,47.15,242.93,279.25,59.14,2601.26,958.25,59.355,288.27,43.55,67.525,207.21,192.28,181.33,696.43,217.649,77.435,54.305,222.01,155.9,75.1,510.6,305.89,57.165,35.695,80.39,93.56,114.785,76.09,44.035,357.69,289.09,176.7,101.1941,139.68,229.925,50.96,81.73,97.025,95.095,30.03,54.1804,19.615,346.2701,242.73,41.43,39.425,200.6,32.455,109.06,66.3669,59.305,3001.07,2994.75,26.605,409.25,24.83,368.26,224.3645,31.6238,457.41,120.9733,135.93,402.58,51.065,618.25,367.37,234.91,163.19,168.26,37.9,132.03,56.95,42.195,263.845,339.07,236.36,472.042,93.2,348.555,168.39,256.32,62.49,124.0,63.7588,160.665,181.72,45.025,64.84,82.074,100.64,336.45,72.96,85.2759,654.765,178.105,365.97,286.08,304.48,94.335,33.71,165.64,47.25,146.01,96.02,94.2571,207.4,111.37,77.42,12.45,225.135,165.255,400.205,115.2115,81.2499,319.16,33.86,63.135,170.3412,462.98,469.62,222.44,276.755,25.235,253.59,71.2442,148.82,616.51,1236.369,53.28,193.9,458.37,240.13,207.94,60.665,217.1023,77.2,193.31,20.339,52.48,49.14,50.875,160.42,149.97,26.1962,58.26,40.125,106.58,167.27,72.855,64.1456,216.66
2021-11-05 12:36:00+00:00,150.84,116.94,125.53,368.75,665.74,184.42,229.13,56.625,60.19,152.01,214.66,277.75,3561.01,422.67,67.935,556.84,177.59,221.8499,47.15,242.99,279.21,59.14,2602.04,957.9,59.315,288.23,43.545,67.525,207.175,192.34,181.23,695.76,217.44,77.44,54.295,221.91,155.89,75.13,510.6169,305.85,57.2,35.705,80.39,93.55,114.8314,76.12,44.05,357.4156,288.945,176.665,101.1793,139.6,229.93,50.965,81.735,97.0399,95.1,30.015,54.175,19.6007,346.66,242.76,41.44,39.425,200.6,32.4499,109.05,66.33,59.3,3001.07,2994.02,26.605,409.145,24.85,368.48,224.255,31.62,457.21,121.072,135.9,402.32,51.05,618.42,367.355,234.92,163.15,168.22,37.8799,132.03,56.94,42.205,263.75,338.96,236.45,472.09,93.235,348.57,168.5,256.46,62.48,124.06,63.7003,160.58,181.7,45.045,65.249,82.03,100.56,336.62,72.93,85.29,654.575,178.26,366.15,286.07,305.0601,94.355,33.675,165.64,47.225,145.99,96.0,94.265,207.4,111.33,77.555,12.45,225.08,165.42,400.21,115.2115,81.2389,319.24,33.835,63.15,170.52,463.0,469.62,222.61,276.67,25.24,253.77,71.2342,148.83,616.5,1236.45,53.32,193.81,458.18,240.24,208.09,60.665,217.0324,77.27,193.335,20.34,52.495,49.07,50.89,160.42,149.975,26.19,58.29,40.115,106.58,167.3,72.855,64.1752,216.63
2021-11-05 12:37:00+00:00,150.81,116.94,125.52,368.56,665.62,184.37,229.04,56.62,60.21,151.87,214.59,277.79,3555.5,422.52,67.96,556.33,177.535,221.775,47.1399,242.88,279.195,59.12,2598.0,958.63,59.345,288.07,43.56,67.485,207.11,192.265,181.28,694.69,217.49,77.465,54.265,221.84,155.79,75.095,510.595,305.7,57.195,35.685,80.37,93.57,114.85,76.14,44.0099,357.04,288.87,176.66,101.2387,139.62,229.915,50.97,81.725,97.0064,95.1,30.02,54.175,19.5705,346.525,242.64,41.45,39.425,200.65,32.445,108.93,66.33,59.25,3000.6783,2992.43,26.61,409.085,24.82,368.48,224.1555,31.585,456.69,121.0276,135.89,402.25,51.035,618.08,367.36,234.84,163.21,168.23,37.895,132.11,56.96,42.23,263.71,338.92,236.53,471.97,93.175,348.435,168.305,256.3878,62.48,124.07,63.6854,160.55,181.635,45.06,65.57,81.995,100.55,336.5175,72.87,85.31,654.42,178.1,366.359,285.94,304.631,94.3018,33.67,165.66,47.2,146.05,96.04,94.28,207.36,111.34,77.52,12.45,225.1504,165.315,400.03,115.1816,81.199,319.2,33.81,63.1698,170.5059,462.87,469.49,222.505,276.61,25.2443,253.84,71.2342,148.83,616.255,1236.48,53.3,193.71,458.0,240.16,208.08,60.65,216.9825,77.27,193.46,20.335,52.515,49.045,50.85,160.42,149.99,26.15,58.285,40.104,106.54,167.23,72.87,64.1604,216.69
2021-11-05 12:38:00+00:00,150.7021,116.94,125.45,368.455,664.92,184.31,229.07,56.62,60.114,151.56,214.6,277.7,3552.244,423.26,67.92,556.005,177.54,221.69,47.12,242.87,279.26,59.1,2598.0,958.63,59.355,288.02,43.54,67.455,207.0,192.4,181.27,694.69,217.82,77.495,54.268,221.91,155.7,75.12,510.8,305.67,57.175,35.68,80.36,93.69,114.86,76.12,43.985,357.055,288.48,176.5547,101.2981,139.54,229.8,50.935,81.695,96.9355,95.05,30.0,54.18,19.5624,346.24,242.61,41.43,39.4,200.73,32.435,108.93,66.34,59.25,2998.61,2990.3109,26.61,408.9794,24.825,369.13,224.026,31.56,457.565,121.0621,135.85,401.85,51.005,617.56,367.19,234.96,163.175,168.1786,37.915,132.1424,56.97,42.235,263.825,338.76,236.58,471.58,93.22,348.32,168.22,256.435,62.495,124.08,63.6407,160.58,181.59,45.075,65.77,81.91,100.49,336.285,72.785,85.3266,653.62,178.025,366.43,285.94,304.315,94.26,33.67,165.72,47.158,146.07,96.03,94.36,207.405,111.32,77.555,12.45,225.005,165.09,399.74,115.2613,81.1953,319.25,33.805,63.16,170.41,462.72,469.27,222.685,276.59,25.25,253.81,71.2292,148.83,614.81,1233.99,53.29,193.42,458.28,240.17,208.09,60.645,216.9825,77.389,193.575,20.3581,52.5,49.06,50.86,160.43,149.9978,26.134,58.3,40.1,106.51,167.11,72.88,64.1604,216.545
2021-11-05 12:39:00+00:00,150.7487,116.98,125.32,368.36,664.665,183.97,229.06,56.64,60.09,151.63,214.63,277.66,3555.99,423.26,67.94,556.0,177.48,221.82,47.1265,242.855,279.26,59.135,2596.82,958.63,59.365,288.0792,43.535,67.48,207.02,192.44,181.22,695.61,217.98,77.515,54.265,221.98,155.685,75.0918,510.655,305.58,57.175,35.66,80.35,93.86,114.8979,76.17,44.015,357.07,288.335,176.6468,101.3179,139.63,229.69,50.95,81.69,96.9355,95.04,30.035,54.205,19.565,346.09,242.8225,41.44,39.41,200.66,32.465,108.97,66.37,59.235,2996.5775,2990.22,26.61,408.6,24.83,369.39,224.0061,31.59,458.075,121.0671,135.83,401.665,51.0126,617.13,366.505,235.0,163.2,168.16,37.92,132.225,56.99,42.285,263.71,338.68,236.515,471.665,93.3,348.39,168.2,256.395,62.49,124.0,63.6705,160.54,181.57,45.085,65.98,81.86,100.46,336.16,72.81,85.32,653.73,178.0155,366.26,285.915,304.83,94.28,33.71,165.7,47.2,146.1,96.04,94.33,207.43,111.36,77.575,12.45,224.91,164.87,399.785,115.1816,81.179,319.185,33.815,63.19,170.09,462.59,469.335,222.62,276.49,25.26,253.84,71.2292,148.81,614.17,1235.5501,53.31,193.41,458.5,240.07,208.18,60.65,217.0025,77.42,193.75,20.34,52.51,49.13,50.86,160.415,150.055,26.155,58.325,40.11,106.52,167.11,72.905,64.1703,216.46
2021-11-05 12:40:00+00:00,150.7899,117.02,125.39,368.52,664.94,184.17,229.19,56.62,60.05,151.68,214.47,277.835,3555.5034,423.26,67.955,556.02,177.48,221.75,47.12,242.75,279.0899,59.14,2599.5,959.39,59.365,288.21,43.53,67.475,207.15,192.58,181.32,695.885,217.78,77.52,54.25,222.0,155.64,75.12,510.84,305.88,57.185,35.675,80.38,93.73,114.89,76.14,44.015,357.27,288.5582,176.754,101.2981,139.6,229.715,50.95,81.705,96.9753,94.92,30.07,54.195,19.5673,346.24,242.88,41.44,39.405,200.66,32.48,108.9804,66.355,59.2458,2996.5775,2993.71,26.61,408.3662,24.83,369.26,224.026,31.585,458.075,121.0276,135.85,401.485,51.035,617.56,366.55,235.16,163.175,168.19,37.92,132.2378,56.9832,42.255,263.585,338.7167,236.48,472.09,93.28,348.15,168.23,256.53,62.49,124.0,63.6308,160.53,181.5994,45.09,65.985,81.805,100.435,336.31,72.8501,85.32,653.65,178.15,366.33,285.86,304.82,94.3037,33.725,165.68,47.175,146.025,96.07,94.359,207.39,111.335,77.54,12.43,224.89,165.15,399.93,115.2414,81.179,319.185,33.795,63.175,170.315,463.09,469.44,222.62,276.73,25.255,253.99,71.1844,148.88,615.0,1237.79,53.33,193.58,458.5872,240.115,208.09,60.65,216.8528,77.44,193.64,20.335,52.5177,49.07,50.86,160.465,150.07,26.19,58.32,40.105,106.535,167.16,72.9,64.1752,216.57
2021-11-05 12:41:00+00:00,150.7283,117.065,125.325,368.43,664.855,184.23,228.98,56.57,59.94,151.69,214.47,277.9,3554.89,423.8,67.91,556.23,177.4201,221.79,47.1,242.71,279.3,59.13,2600.34,959.39,59.395,288.12,43.5425,67.435,207.12,192.44,181.33,695.59,217.77,77.505,54.25,221.9,155.61,75.13,510.66,306.0,57.195,35.66,80.35,93.7,114.84,76.13,44.015,357.13,288.63,176.7172,101.2387,139.54,229.545,50.96,81.705,96.9753,94.845,30.08,54.2,19.54,346.3777,242.7975,41.395,39.415,200.69,32.48,109.0445,66.37,59.2,2999.14,2993.44,26.61,408.405,24.83,369.3,223.8966,31.585,458.5,120.9684,135.895,401.91,51.0,617.64,366.285,235.05,163.195,168.19,37.895,132.13,56.96,42.235,263.615,338.79,236.32,471.95,93.255,348.04,168.28,256.39,62.49,124.06,63.5514,160.46,181.555,45.09,65.89,81.925,100.385,336.22,72.822,85.28,653.24,178.045,366.48,285.78,304.34,94.27,33.73,165.63,47.194,145.98,96.035,94.2987,207.32,111.3,77.5,12.43,224.95,165.0,399.85,115.1518,81.1481,319.115,33.785,63.1607,170.24,463.0,469.325,222.62,276.62,25.245,253.84,71.1047,148.89,615.0,1239.605,53.33,193.39,458.56,240.07,208.065,60.62,216.8228,77.41,193.67,20.36,52.51,49.045,50.83,160.331,149.985,26.15,58.3062,40.09,106.51,167.085,72.875,64.1752,216.49
2021-11-05 12:42:00+00:00,150.725,117.03,125.29,368.395,665.06,184.32,229.02,56.52,59.87,151.71,214.46,277.86,3554.6104,423.69,67.905,555.965,177.29,221.74,47.0813,242.685,279.3,59.14,2596.81,958.375,59.39,288.0799,43.535,67.415,207.0108,192.51,181.36,696.44,217.9,77.55,54.275,221.89,155.53,75.125,510.79,305.965,57.19,35.65,80.365,93.71,114.84,76.1521,44.0414,357.135,288.36,176.744,101.2932,139.56,229.48,50.95,81.7,96.9703,94.95,30.1,54.2,19.53,346.351,242.8,41.39,39.41,200.655,32.4813,109.08,66.38,59.125,2998.78,2992.245,26.615,408.32,24.83,369.31,224.0459,31.565,458.585,120.9783,135.95,401.58,50.995,617.58,366.29,235.0231,163.15,168.14,37.925,132.19,56.965,42.265,263.695,338.49,236.27,471.985,93.29,347.98,168.0629,256.39,62.51,124.075,63.5514,160.46,181.52,45.125,65.89,81.96,100.295,336.23,72.83,85.3,653.265,178.04,366.14,285.85,303.325,94.239,33.7,165.69,47.175,146.03,96.06,94.36,207.2,111.29,77.51,12.43,224.85,165.09,399.8,115.1717,81.1192,318.915,33.78,63.2,170.21,463.0,469.3,222.66,276.73,25.25,253.71,71.1396,148.93,615.035,1239.24,53.33,193.44,458.41,239.96,208.03,60.58,216.9549,77.37,193.67,20.4,52.53,49.085,50.8004,160.3244,150.0,26.145,58.305,40.0823,106.5,167.07,72.9,64.1801,216.52
2021-11-05 12:43:00+00:00,150.715,117.01,125.24,368.44,664.73,184.22,228.92,56.535,59.86,151.85,214.33,277.99,3557.52,423.725,67.91,556.235,177.33,221.85,47.08,242.73,279.04,59.15,2596.81,958.82,59.385,288.045,43.535,67.4199,207.06,192.49,181.36,695.75,217.98,77.57,54.2598,221.89,155.58,75.13,510.77,305.95,57.16,35.6501,80.35,93.7,114.87,76.1213,44.0024,356.891,288.395,176.81,101.2635,139.55,229.48,50.955,81.7,96.9653,94.9155,30.04,54.195,19.52,346.13,242.68,41.39,39.415,200.65,32.485,109.14,66.3452,59.0594,2999.3,2993.56,26.615,408.2195,24.84,369.19,224.0957,31.575,458.38,120.9339,135.93,401.8,50.97,617.41,366.01,235.11,163.1577,168.14,37.9194,132.19,56.9599,42.26,263.71,338.5885,236.22,472.1,93.3,347.67,168.08,256.37,62.52,124.135,63.5415,160.46,181.5522,45.11,65.93,81.93,100.34,336.23,72.83,85.275,653.35,177.98,366.14,285.85,303.445,94.2,33.73,165.68,47.12,146.04,96.03,94.3697,207.18,111.25,77.5,12.43,224.9775,164.9544,399.87,115.1319,81.1691,319.04,33.785,63.17,170.14,462.85,469.3018,222.59,276.62,25.2501,253.8,71.1346,148.95,614.3425,1239.51,53.35,193.63,458.34,239.95,207.93,60.6,216.8827,77.37,193.64,20.38,52.525,49.06,50.805,160.3325,149.97,26.16,58.33,40.085,106.5,167.075,72.9,64.2147,216.58
2021-11-05 12:44:00+00:00,150.66,117.0,125.24,368.25,664.58,184.22,229.0731,56.535,60.05,151.7302,214.385,277.97,3556.745,423.64,67.915,556.12,177.365,221.97,47.0867,242.74,278.795,59.175,2599.98,958.82,59.385,288.08,43.6,67.42,207.0521,192.5,181.3,695.1,217.7818,77.5837,54.255,221.89,155.555,75.15,510.87,305.79,57.155,35.65,80.33,93.73,114.87,76.17,43.9663,356.4275,288.5,176.77,101.308,139.45,229.52,50.95,81.685,96.9554,94.915,30.07,54.215,19.4899,345.9401,242.5849,41.39,39.405,200.68,32.5,109.21,66.33,58.98,2999.3,2993.62,26.615,408.37,24.835,369.0,224.0858,31.555,458.81,120.8822,135.93,400.74,50.935,617.32,366.115,235.03,163.14,168.164,37.96,132.311,56.98,42.265,263.4469,338.72,236.18,471.91,93.2941,347.98,168.05,256.305,62.535,124.22,63.5911,160.455,181.555,45.115,65.85,81.9308,100.36,336.27,72.81,85.33,653.605,178.01,366.1807,285.87,303.3899,94.185,33.745,165.75,47.11,146.085,96.0366,94.32,207.23,111.3567,77.5,12.43,224.9461,164.948,399.7334,115.0721,81.219,319.04,33.805,63.2,170.13,462.95,469.26,222.59,276.7,25.255,253.64,71.1146,148.95,614.23,1237.735,53.29,193.52,458.275,240.04,207.8262,60.6184,216.9725,77.285,193.585,20.38,52.515,49.085,50.8,160.335,149.995,26.155,58.34,40.085,106.49,167.04,72.91,64.2451,216.51
2021-11-05 12:45:00+00:00,150.625,117.03,125.14,368.12,664.21,184.151,229.12,56.58,60.095,151.771,214.39,277.905,3553.77,423.53,67.87,555.855,177.46,222.15,47.0987,242.6,278.81,59.19,2599.98,958.82,59.4,288.06,43.575,67.4601,207.04,192.58,181.335,695.415,217.85,77.6,54.26,221.8,155.56,75.22,510.83,305.645,57.155,35.67,80.3329,93.73,114.91,76.19,43.985,356.34,288.18,176.8801,101.3377,139.4,229.55,50.94,81.69,96.9554,94.921,30.075,54.24,19.495,345.535,242.57,41.36,39.395,200.77,32.495,109.145,66.335,58.97,2999.085,2993.63,26.615,408.68,24.855,369.11,224.0658,31.56,458.335,120.8303,135.96,400.85,50.93,616.85,365.83,234.91,163.125,168.2,37.955,132.31,56.98,42.25,263.58,338.76,236.17,472.08,93.321,348.0,168.05,256.38,62.55,124.23,63.5961,160.39,181.55,45.11,65.8155,81.955,100.41,336.16,72.83,85.34,653.52,177.95,366.44,285.845,302.815,94.15,33.755,165.75,47.105,146.08,96.025,94.31,207.25,111.38,77.57,12.45,224.92,164.9,399.563,115.1119,81.2688,319.09,33.82,63.21,170.26,462.43,469.1962,222.59,276.69,25.255,253.8,71.1146,148.97,614.26,1236.3299,53.2843,193.42,458.395,240.135,207.845,60.62,217.0025,77.37,193.47,20.38,52.5485,49.12,50.805,160.32,149.99,26.1412,58.365,40.095,106.48,167.0,72.92,64.2722,216.38
2021-11-05 12:46:00+00:00,150.6,117.0504,125.28,368.18,664.6,183.9,229.12,56.555,60.105,151.73,214.425,277.86,3552.45,423.68,67.86,555.82,177.36,222.02,47.0923,242.58,278.7,59.17,2599.98,958.82,59.43,288.08,43.53,67.455,207.02,192.495,181.305,695.71,217.85,77.585,54.26,221.78,155.53,75.14,511.0,305.59,57.19,35.67,80.32,93.72,114.83,76.165,43.945,356.155,288.4101,176.78,101.3575,139.29,229.615,50.935,81.675,96.9852,94.82,30.06,54.26,19.5063,345.4,242.63,41.37,39.4,200.745,32.485,109.14,66.325,58.985,2999.08,2993.215,26.62,408.6,24.84,369.0,224.1654,31.54,458.18,120.8303,135.93,400.85,50.92,616.92,365.63,234.94,163.18,168.2096,37.97,132.31,56.93,42.24,263.57,338.85,235.96,472.08,93.33,347.815,167.96,256.225,62.54,124.12,63.5911,160.43,181.56,45.1041,65.77,82.03,100.39,336.3,72.75,85.3373,653.395,177.91,366.32,285.76,302.41,94.145,33.72,165.73,47.11,146.055,96.05,94.315,207.24,111.37,77.54,12.45,225.009,164.625,399.4901,115.0721,81.2838,319.02,33.8,63.22,170.16,462.53,469.1,222.54,276.51,25.2444,253.78,71.0748,149.04,614.955,1236.305,53.27,193.25,458.56,240.24,207.81,60.605,216.8627,77.31,193.56,20.4,52.535,49.115,50.815,160.3,149.9971,26.14,58.32,40.09,106.48,166.95,72.905,64.2176,216.4
2021-11-05 12:47:00+00:00,150.53,116.98,125.18,368.08,664.4585,183.88,229.13,56.54,60.06,151.815,214.31,277.81,3550.62,423.61,67.87,555.58,177.15,222.42,47.07,242.76,278.765,59.155,2599.98,957.47,59.395,287.98,43.52,67.435,206.87,192.4638,181.28,695.725,217.71,77.585,54.26,221.9,155.4274,75.18,510.89,305.41,57.225,35.655,80.305,93.63,114.85,76.135,43.985,356.06,288.455,176.9051,101.3377,139.375,229.615,50.93,81.665,96.9156,94.92,30.05,54.27,19.505,345.33,242.63,41.42,39.4,200.71,32.48,109.1955,66.33,58.925,2999.08,2991.36,26.62,408.45,24.85,368.89,224.0658,31.545,457.96,120.7809,135.88,400.74,50.955,616.73,365.75,234.9,163.17,168.15,38.03,132.2697,56.93,42.22,263.62,338.81,235.845,472.08,93.25,347.77,168.17,256.23,62.53,124.14,63.5316,160.36,181.5,45.11,65.8,82.03,100.355,336.21,72.76,85.3,652.69,177.875,365.92,285.755,302.192,94.172,33.75,165.7,47.1,146.05,96.045,94.31,207.18,111.31,77.57,12.45,225.03,164.435,399.36,115.0821,81.219,319.02,33.805,63.2,170.11,462.53,469.0092,222.56,276.68,25.255,253.74,71.0549,149.09,615.74,1235.27,53.29,193.245,458.38,240.125,207.65,60.61,216.8228,77.32,193.45,20.4101,52.5376,49.09,50.82,160.28,150.025,26.145,58.34,40.075,106.455,166.9109,72.91,64.2295,216.38
2021-11-05 12:48:00+00:00,150.5899,116.99,125.23,368.28,664.515,183.84,229.06,56.565,60.065,151.89,214.27,277.91,3549.48,423.61,67.87,556.07,177.18,222.6,47.07,242.76,278.51,59.16,2598.99,957.58,59.385,288.0175,43.56,67.45,207.0,192.54,181.16,695.96,217.62,77.585,54.27,221.98,155.4786,75.18,510.8,305.22,57.225,35.655,80.31,93.585,114.87,76.12,43.985,356.5005,288.22,176.81,101.3179,139.43,229.56,50.935,81.665,96.9653,94.88,30.05,54.24,19.505,345.86,242.62,41.45,39.395,200.72,32.465,109.275,66.3,58.95,2998.43,2992.365,26.62,408.39,24.85,369.025,224.0658,31.555,457.96,120.8697,135.92,400.505,50.96,616.81,365.62,234.93,163.15,168.1401,38.0,132.325,56.9,42.22,263.605,338.62,236.0,471.745,93.3396,347.765,168.24,256.25,62.51,124.155,63.5713,160.37,181.48,45.1,65.81,82.03,100.31,336.255,72.76,85.28,652.53,177.9,366.0425,285.71,302.625,94.17,33.745,165.68,47.04,146.08,96.04,94.345,207.18,111.37,77.585,12.45,224.95,164.24,399.43,115.092,81.2688,318.96,33.805,63.18,170.1,462.59,469.05,222.49,276.68,25.255,253.76,71.0798,149.1,615.43,1234.835,53.305,193.26,458.22,240.02,207.63,60.62,216.8877,77.32,193.39,20.4,52.54,49.065,50.835,160.33,149.99,26.18,58.34,40.085,106.475,166.95,72.9,64.2443,216.307
2021-11-05 12:49:00+00:00,150.655,116.98,125.2,368.27,664.155,183.925,229.11,56.615,60.13,151.93,214.195,277.7983,3551.365,423.42,67.84,555.85,177.23,223.24,47.1162,242.61,278.355,59.18,2597.86,957.49,59.395,288.1,43.58,67.485,206.985,192.58,181.13,695.22,217.75,77.59,54.265,222.035,155.54,75.18,510.85,305.09,57.235,35.65,80.31,93.6416,114.82,76.1,43.995,356.68,288.22,176.9,101.3328,139.405,229.56,50.93,81.68,96.9653,94.84,30.0565,54.2473,19.5399,346.0187,242.7,41.46,39.395,200.7479,32.445,109.315,66.26,58.96,2996.93,2991.539,26.62,408.79,24.885,369.21,224.1555,31.555,457.835,120.8105,135.93,400.59,50.9779,616.92,365.56,234.87,163.1,168.21,38.0019,132.31,56.89,42.23,263.41,338.584,235.965,471.63,93.4547,347.85,168.085,256.18,62.5,124.165,63.611,160.38,181.5399,45.11,65.8,81.99,100.43,336.34,72.8,85.2801,652.7,177.875,365.795,285.66,302.6299,94.16,33.77,165.655,47.025,146.06,96.07,94.3,207.28,111.42,77.64,12.45,225.04,164.32,399.495,115.107,81.2688,319.005,33.835,63.185,170.105,462.725,469.14,222.44,276.68,25.255,253.765,71.0997,149.04,614.58,1235.04,53.335,193.29,458.16,239.932,207.65,60.625,216.9626,77.41,193.26,20.38,52.545,49.1,50.835,160.325,149.97,26.1831,58.35,40.1027,106.49,166.99,72.9,64.263,216.26
2021-11-05 12:50:00+00:00,150.6215,116.94,125.04,368.25,663.65,183.86,229.13,56.605,60.055,151.985,214.18,277.54,3553.2,423.75,67.83,556.13,177.32,223.2,47.11,242.56,278.45,59.21,2599.885,957.615,59.39,288.065,43.52,67.505,207.13,192.56,181.15,695.32,217.74,77.62,54.255,222.005,155.55,75.1878,510.81,304.814,57.23,35.67,80.3,93.65,114.83,76.09,44.01,356.865,288.07,176.8601,101.3179,139.355,229.56,50.935,81.685,96.9952,94.86,30.045,54.265,19.555,345.7088,242.8,41.52,39.385,200.77,32.449,109.4058,66.23,59.025,2994.635,2989.28,26.62,408.86,24.87,369.19,224.2152,31.551,457.18,120.8007,135.93,400.425,50.98,616.61,365.3,235.055,163.045,168.19,38.045,132.27,56.8836,42.25,263.15,338.42,235.995,471.69,93.55,347.85,168.0,256.075,62.51,124.05,63.6308,160.42,181.57,45.115,65.825,81.93,100.44,336.115,72.82,85.28,652.645,177.79,365.625,285.77,302.6805,94.12,33.76,165.66,47.02,146.06,96.04,94.31,207.265,111.44,77.7,12.44,225.059,164.4,399.43,115.101,81.2688,318.91,33.83,63.22,170.26,462.67,469.07,222.5,276.6109,25.25,253.7438,71.0698,149.06,613.51,1234.935,53.32,193.24,458.32,240.0075,207.6,60.635,216.9126,77.46,193.0413,20.38,52.5468,49.125,50.82,160.3009,149.973,26.2,58.3561,40.105,106.535,166.945,72.905,64.2808,216.1225
2021-11-05 12:51:00+00:00,150.59,116.89,125.0,368.44,663.235,183.84,228.91,56.56,60.02,151.89,214.2,277.36,3551.47,423.78,67.79,555.97,177.2101,222.98,47.1,242.55,278.63,59.19,2599.885,956.96,59.3899,287.88,43.55,67.49,207.09,192.46,181.05,695.145,217.665,77.5778,54.245,221.91,155.58,75.27,510.58,304.815,57.2426,35.66,80.3,93.65,114.889,76.0897,44.002,356.988,288.1713,176.92,101.308,139.32,229.42,50.935,81.69,97.0131,94.99,30.02,54.24,19.56,345.22,242.92,41.51,39.395,200.76,32.425,109.39,66.245,59.02,2995.36,2990.16,26.615,408.77,24.905,369.01,224.2052,31.53,457.62,120.8007,135.875,400.43,50.985,616.36,365.42,235.0,163.025,168.08,38.045,132.24,56.87,42.2441,263.335,338.47,235.97,471.78,93.62,347.805,167.96,255.99,62.5,124.085,63.5913,160.42,181.5806,45.1192,65.89,81.8516,100.36,336.1,72.82,85.245,652.19,177.835,365.47,285.77,302.41,94.1299,33.825,165.61,47.0161,146.005,95.99,94.3001,207.1801,111.36,77.81,12.44,225.0123,164.545,399.32,115.102,81.2688,319.0,33.865,63.1884,170.18,462.74,469.01,222.5,276.61,25.2473,253.705,71.0648,149.015,613.45,1234.915,53.32,193.12,458.28,239.9,207.62,60.635,217.0025,77.55,192.96,20.395,52.545,49.095,50.82,160.26,149.89,26.21,58.405,40.08,106.52,166.94,72.885,64.314,216.095
