,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-12-03 03:09:00,0.9779,52.76,1.5622,561.5,2901.0,0.9975,128.55,1220.5,1.3209,118.78906200000002,118.65,76.0,0.011947,203.3,814.75,106.3,1610.5,1118.0,10205.0,10225.0,2186.5,549.4,750.8,1282.75,28.4,1.0069,348.0,109.46875,122.40625,128.78125,124.625,20.15,763.25,11276.0,126.37,119.24,111.26,87.92,90.7,2783.0,109.24,2.4523,1866.0,90.67,1938.0,87.9,1390.7,3.985,2.4494,4.337,1714.0,2.3476,28.715,729.8
2010-12-03 03:10:00,0.9778,52.77,1.5622,562.25,2901.0,0.9972,128.55,1219.5,1.3208,118.78906200000002,118.65,76.0,0.011947,203.3,814.75,106.3,1610.5,1118.0,10200.0,10225.0,2185.25,549.4,750.1,1282.75,28.4,1.0069,347.9,109.46093700000002,122.421875,128.78125,124.65625,20.15,764.0,11276.0,126.4,119.25,111.26,87.8,90.61,2781.0,109.24,2.4523,1866.0,90.67,1938.0,87.79,1390.2,3.982,2.4475,4.338,1714.0,2.3476,28.69,729.8
2010-12-03 03:11:00,0.9773,52.77,1.5619,561.75,2901.0,0.997,128.55,1219.5,1.3207,118.78906200000002,118.65,76.0,0.011949,203.3,814.75,106.3,1610.5,1118.0,10195.0,10225.0,2184.75,549.4,750.1,1282.75,28.4,1.0071,347.9,109.46093700000002,122.421875,128.78125,124.65625,20.15,763.5,11276.0,126.4,119.26,111.26,87.76,90.54,2779.0,109.24,2.4523,1866.0,90.67,1938.0,87.75,1389.5,3.98,2.4475,4.334,1712.5,2.3476,28.66,729.8
2010-12-03 03:12:00,0.9772,52.76,1.5617,561.75,2901.0,0.9969,128.55,1219.0,1.3208,118.8125,118.65,76.0,0.011949,203.3,814.75,106.3,1610.5,1118.0,10195.0,10225.0,2184.25,549.4,749.8,1282.5,28.4,1.0077,347.9,109.46093700000002,122.453125,128.78125,124.71875,20.15,763.5,11276.0,126.44,119.27,111.26,87.72,90.51,2776.0,109.245,2.4523,1866.0,90.67,1938.0,87.72,1389.8,3.9785,2.4458,4.332,1712.5,2.3476,28.665,729.8
2010-12-03 03:13:00,0.9772,52.75,1.5616,561.75,2901.0,0.9967,128.33,1219.25,1.3207,118.80468700000002,118.65,76.0,0.011949,203.3,814.75,106.3,1610.5,1118.0,10195.0,10225.0,2184.25,549.4,750.0,1282.5,28.4,1.0078,347.9,109.46093700000002,122.4375,128.78125,124.71875,20.15,764.5,11276.0,126.43,119.27,111.26,87.71,90.52,2777.0,109.245,2.4523,1866.0,90.67,1938.0,87.73,1389.6,3.9785,2.4458,4.332,1714.5,2.3476,28.67,729.8
2010-12-03 03:14:00,0.9774,52.75,1.5621,561.75,2901.0,0.9969,128.33,1219.5,1.3209,118.80468700000002,118.65,76.0,0.011951999999999999,203.3,814.75,106.3,1610.5,1118.0,10195.0,10225.0,2184.75,549.4,750.3,1282.0,28.4,1.0083,347.9,109.46093700000002,122.4375,128.78125,124.6875,20.15,764.5,11276.0,126.41,119.26,111.26,87.72,90.53,2777.0,109.245,2.4523,1866.0,90.67,1938.0,87.73,1389.8,3.9805,2.4458,4.334,1712.0,2.3476,28.67,729.8
2010-12-03 03:15:00,0.9773,52.77,1.5617,561.75,2901.0,0.9968,128.33,1219.0,1.3209,118.80468700000002,118.65,76.0,0.011951999999999999,203.3,814.75,106.3,1610.5,1118.0,10195.0,10225.0,2184.5,549.4,749.9,1282.0,28.4,1.0081,347.7,109.46093700000002,122.453125,128.78125,124.71875,20.15,764.5,11276.0,126.41,119.27,111.36,87.65,90.41,2777.0,109.245,2.4523,1866.0,90.67,1938.0,87.66,1389.7,3.9775,2.4458,4.332,1712.0,2.3476,28.655,729.8
2010-12-03 03:16:00,0.9768,52.77,1.5623,562.0,2901.0,0.9966,128.33,1219.0,1.3206,118.80468700000002,118.65,76.0,0.011953,203.3,814.75,106.3,1610.5,1118.0,10190.0,10225.0,2184.0,549.4,749.8,1282.0,28.4,1.0084,347.7,109.46093700000002,122.4375,128.78125,124.6875,20.15,764.5,11276.0,126.38,119.26,111.28,87.65,90.43,2775.0,109.245,2.4523,1866.0,90.67,1938.0,87.66,1389.7,3.976,2.4458,4.331,1712.0,2.3476,28.66,729.8
2010-12-03 03:17:00,0.977,52.84,1.562,562.25,2901.0,0.9967,128.29,1218.75,1.3204,118.796875,118.65,76.0,0.011951999999999999,203.3,814.75,106.3,1610.5,1118.0,10190.0,10225.0,2183.75,549.4,749.6,1284.0,28.4,1.0086,347.9,109.46093700000002,122.421875,128.78125,124.6875,20.15,763.5,11276.0,126.38,119.25,111.3,87.65,90.44,2775.0,109.245,2.4523,1866.0,90.67,1938.0,87.66,1389.7,3.976,2.4458,4.325,1711.4,2.3476,28.665,729.8
2010-12-03 03:18:00,0.9772,52.84,1.5616,562.0,2901.0,0.9969,128.24,1218.75,1.3202,118.796875,118.65,76.0,0.011955,203.3,814.75,106.3,1610.5,1118.0,10190.0,10225.0,2183.75,549.4,749.7,1284.0,28.4,1.0085,348.0,109.46093700000002,122.421875,128.78125,124.6875,20.15,763.5,11276.0,126.38,119.25,111.3,87.68,90.4,2777.0,109.235,2.4523,1866.0,90.67,1938.0,87.65,1389.8,3.977,2.4435,4.325,1713.4,2.3421,28.675,729.8
2010-12-03 03:19:00,0.9773,52.79,1.5618,561.75,2901.0,0.9967,128.24,1219.0,1.3204,118.796875,118.65,76.0,0.011956,203.3,814.75,106.3,1610.5,1118.0,10190.0,10225.0,2184.0,549.4,749.7,1284.0,28.4,1.009,348.0,109.46093700000002,122.421875,128.78125,124.65625,20.15,764.5,11276.0,126.4,119.26,111.3,87.62,90.33,2777.0,109.24,2.4523,1866.0,90.67,1938.0,87.62,1391.3,3.983,2.4429,4.322,1713.2,2.3421,28.725,729.8
2010-12-03 03:20:00,0.9777,52.89,1.5617,561.75,2901.0,0.9967,128.39,1219.0,1.3206,118.796875,118.65,76.0,0.011956,203.3,814.75,106.3,1610.5,1118.0,10190.0,10225.0,2183.75,549.4,749.7,1283.75,28.4,1.0087,348.0,109.46093700000002,122.4375,128.78125,124.6875,20.15,764.5,11276.0,126.4,119.26,111.3,87.58,90.29,2778.0,109.245,2.4523,1866.0,90.67,1938.0,87.59,1391.3,3.981,2.441,4.32,1713.6,2.3415,28.72,729.8
2010-12-03 03:21:00,0.9776,52.89,1.5617,562.0,2901.0,0.9967,128.39,1219.0,1.3206,118.796875,118.65,76.0,0.011954000000000001,203.3,815.25,106.25,1610.5,1118.0,10195.0,10225.0,2184.25,549.4,749.8,1283.75,28.4,1.0087,348.0,109.46875,122.4375,128.78125,124.71875,20.15,764.0,11276.0,126.39,119.26,111.34,87.57,90.33,2778.0,109.245,2.4523,1866.0,90.67,1938.0,87.62,1391.6,3.981,2.4413,4.32,1713.6,2.3415,28.73,729.8
2010-12-03 03:22:00,0.9778,52.89,1.5617,562.0,2901.0,0.9966,128.25,1219.5,1.3208,118.80468700000002,118.65,76.0,0.011953,203.3,815.25,106.25,1610.5,1118.0,10195.0,10225.0,2184.75,549.0,750.1,1283.75,28.4,1.0089,348.0,109.46875,122.453125,128.78125,124.71875,20.15,764.0,11276.0,126.4,119.26,111.34,87.61,90.31,2780.0,109.245,2.4523,1866.0,90.67,1938.0,87.61,1391.4,3.982,2.4413,4.32,1713.6,2.3415,28.725,729.8
2010-12-03 03:23:00,0.9775,52.89,1.5614,562.0,2901.0,0.9968,128.25,1219.5,1.3207,118.80468700000002,118.65,76.0,0.011953,203.3,815.25,106.25,1610.5,1118.0,10195.0,10225.0,2184.75,549.0,750.3,1283.75,28.4,1.0082,348.0,109.46093700000002,122.4375,128.78125,124.71875,20.15,764.0,11276.0,126.39,119.26,111.32,87.59,90.29,2781.0,109.24,2.4523,1866.0,90.67,1938.0,87.59,1391.4,3.9815,2.4421,4.32,1713.9,2.3419,28.72,729.8
2010-12-03 03:24:00,0.9776,52.89,1.5613,562.0,2901.0,0.997,128.25,1219.5,1.321,118.80468700000002,118.65,76.0,0.011951,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2185.0,549.0,750.3,1283.75,28.4,1.0085,348.0,109.46093700000002,122.453125,128.78125,124.71875,20.15,764.75,11276.0,126.41,119.26,111.32,87.6,90.3,2782.0,109.245,2.4523,1866.0,90.67,1938.0,87.6,1391.2,3.9815,2.4421,4.32,1714.6,2.3419,28.725,729.8
2010-12-03 03:25:00,0.9779,52.85,1.5619,562.0,2901.0,0.997,128.25,1219.5,1.3211,118.80468700000002,118.65,76.0,0.011954000000000001,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2184.5,549.0,750.0,1282.75,28.4,1.0083,347.8,109.46093700000002,122.46875,128.78125,124.75,20.15,764.0,11276.0,126.42,119.26,111.32,87.63,90.32,2782.0,109.245,2.4523,1866.0,90.67,1938.0,87.63,1391.2,3.9825,2.4421,4.325,1719.0,2.3419,28.72,729.8
2010-12-03 03:26:00,0.9776,52.87,1.5615,562.0,2901.0,0.9969,128.25,1219.0,1.3209,118.8125,118.65,76.0,0.011953,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2184.0,549.0,749.9,1282.75,28.4,1.0081,347.7,109.46093700000002,122.46875,128.78125,124.75,20.15,764.0,11272.0,126.43,119.27,111.36,87.56,90.27,2779.0,109.245,2.4523,1866.0,90.67,1938.0,87.56,1390.9,3.982,2.441,4.325,1719.0,2.3402,28.72,729.8
2010-12-03 03:27:00,0.9778,52.88,1.5613,562.0,2901.0,0.9971,128.35,1218.75,1.3208,118.84375,118.65,76.0,0.011954000000000001,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2183.5,549.0,749.8,1282.75,28.4,1.0079,347.7,109.46093700000002,122.515625,128.78125,124.8125,20.15,764.0,11272.0,126.52,119.3,111.48,87.6,90.23,2777.0,109.25,2.4523,1866.0,90.67,1938.0,87.56,1391.4,3.982,2.4403,4.323,1719.0,2.3402,28.73,729.8
2010-12-03 03:28:00,0.9778,52.88,1.5612,562.0,2901.0,0.997,128.48,1219.0,1.3209,118.84375,118.65,76.0,0.011954000000000001,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2183.5,549.0,749.8,1282.75,28.4,1.0079,347.7,109.46875,122.53125,128.78125,124.84375,20.15,764.0,11270.0,126.51,119.3,111.48,87.53,90.21,2777.0,109.25,2.4523,1866.0,90.67,1938.0,87.53,1391.2,3.9805,2.4405,4.3180000000000005,1718.1,2.3402,28.72,729.8
2010-12-03 03:29:00,0.9777,52.87,1.5613,562.0,2901.0,0.997,128.51,1219.0,1.3207,118.8125,118.65,76.0,0.011951999999999999,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2183.5,549.0,749.7,1282.75,28.4,1.0079,347.7,109.46875,122.484375,128.78125,124.78125,20.15,764.0,11270.0,126.44,119.27,111.38,87.49,90.17,2777.0,109.245,2.4523,1866.0,90.67,1938.0,87.5,1391.0,3.9805,2.4397,4.319,1718.0,2.3389,28.71,729.8
2010-12-03 03:30:00,0.9778,52.9,1.5615,562.0,2901.0,0.9972,128.51,1219.0,1.321,118.828125,118.65,76.0,0.011954000000000001,203.3,814.75,106.25,1610.5,1118.0,10195.0,10225.0,2183.75,549.0,749.8,1282.75,28.4,1.0082,347.7,109.46875,122.5,128.78125,124.78125,20.15,764.0,11270.0,126.46,119.28,111.38,87.55,90.32,2778.0,109.25,2.4523,1866.0,90.67,1938.0,87.55,1391.1,3.982,2.4406,4.323,1718.0,2.3389,28.73,729.8
2010-12-03 03:31:00,0.978,52.9,1.5622,562.0,2901.0,0.9974,128.59,1219.5,1.3218,118.8125,118.65,76.0,0.011955,203.3,814.75,106.25,1610.5,1118.0,10200.0,10225.0,2185.0,549.0,750.3,1282.75,28.4,1.0084,347.7,109.46875,122.46875,129.0,124.75,20.15,764.0,11270.0,126.42,119.26,111.38,87.55,90.36,2783.0,109.245,2.4523,1866.0,90.67,1938.0,87.59,1391.7,3.983,2.4406,4.324,1718.0,2.34,28.74,729.8
2010-12-03 03:32:00,0.9786,52.9,1.5625,562.0,2901.0,0.9977,128.62,1220.25,1.3223,118.80468700000002,118.65,76.0,0.011958,203.2,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.9,1282.75,28.42,1.0086,347.7,109.46875,122.453125,129.0,124.71875,20.15,764.25,11270.0,126.41,119.25,111.38,87.65,90.46,2785.0,109.24,2.4523,1866.0,90.67,1938.0,87.66,1392.4,3.9895,2.4446,4.329,1718.0,2.343,28.78,729.8
2010-12-03 03:33:00,0.9786,52.9,1.5625,562.5,2901.0,0.9977,128.58,1220.25,1.3222,118.796875,118.65,76.0,0.011956,203.3,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2186.0,549.0,750.7,1283.25,28.39,1.0085,347.7,109.46875,122.453125,129.0,124.71875,20.15,764.25,11270.0,126.41,119.26,111.38,87.73,90.57,2786.0,109.245,2.4523,1866.0,90.67,1938.0,87.75,1392.5,3.9875,2.4467,4.341,1718.0,2.3435,28.805,729.8
2010-12-03 03:34:00,0.9788,52.9,1.5629,562.5,2901.0,0.9977,128.58,1220.5,1.3224,118.80468700000002,118.65,76.0,0.011956,203.45,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.7,1283.5,28.51,1.0083,348.0,109.46875,122.46875,129.0,124.71875,20.15,764.25,11270.0,126.42,119.25,111.38,87.75,90.57,2785.0,109.235,2.4523,1866.0,90.67,1938.0,87.75,1392.4,3.9875,2.4467,4.348,1718.0,2.3443,28.79,729.8
2010-12-03 03:35:00,0.9786,52.87,1.5629,561.75,2901.0,0.9975,128.58,1219.75,1.3221,118.8125,118.65,76.0,0.011955,203.45,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.0,549.0,750.2,1281.75,28.52,1.0084,347.2,109.46875,122.484375,129.0,124.78125,20.15,764.25,11270.0,126.46,119.28,111.38,87.7,90.52,2783.0,109.25,2.4523,1866.0,90.67,1938.0,87.71,1392.0,3.9825,2.4468,4.342,1717.9,2.3419,28.78,729.8
2010-12-03 03:36:00,0.9787,52.87,1.563,562.5,2901.0,0.9976,128.58,1219.75,1.3224,118.82031200000002,118.65,76.0,0.011956,203.5,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.25,549.0,750.2,1282.25,28.49,1.0086,347.3,109.46875,122.5,129.0,124.78125,20.15,764.0,11270.0,126.48,119.29,111.38,87.69,90.45,2783.0,109.25,2.4523,1866.0,90.67,1938.0,87.66,1392.3,3.9835,2.4445,4.342,1717.9,2.3407,28.79,729.8
2010-12-03 03:37:00,0.979,52.85,1.5641,562.5,2901.0,0.9977,128.58,1219.75,1.3224,118.82031200000002,118.65,76.0,0.011956999999999999,203.6,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.25,549.0,750.2,1282.25,28.5,1.009,347.4,109.46875,122.484375,129.0,124.78125,20.15,764.0,11270.0,126.47,119.29,111.38,87.68,90.45,2784.0,109.25,2.4523,1866.0,90.67,1938.0,87.69,1392.3,3.9845,2.4449,4.345,1720.0,2.3407,28.795,729.8
2010-12-03 03:38:00,0.979,52.85,1.5639,562.5,2901.0,0.9977,128.58,1220.0,1.3227,118.828125,118.65,76.0,0.011956999999999999,203.7,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.5,549.0,750.6,1282.25,28.5,1.0091,347.4,109.46875,122.5,129.0,124.78125,20.15,764.0,11270.0,126.49,119.3,111.44,87.68,90.45,2785.0,109.25,2.4523,1866.0,90.67,1938.0,87.68,1392.5,3.984,2.4443,4.345,1720.0,2.3402,28.79,729.8
2010-12-03 03:39:00,0.979,52.85,1.564,562.5,2901.0,0.9977,128.89,1220.0,1.3227,118.82031200000002,118.65,76.0,0.011956999999999999,203.6,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.25,549.0,750.6,1282.25,28.5,1.0097,347.4,109.46875,122.484375,129.0,124.78125,20.15,763.75,11270.0,126.49,119.32,111.44,87.68,90.46,2783.0,109.255,2.4523,1866.0,90.67,1938.0,87.67,1392.4,3.9865,2.4458,4.337,1718.9,2.3407,28.79,729.8
2010-12-03 03:40:00,0.9795,52.85,1.5646,562.5,2901.0,0.9978,129.15,1220.5,1.3234,118.8125,118.65,76.0,0.011959000000000001,203.75,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2186.25,549.0,751.0,1283.25,28.49,1.0094,347.7,109.46093700000002,122.484375,129.0,124.75,20.15,763.75,11270.0,126.46,119.3,111.44,87.72,90.5,2785.0,109.255,2.4523,1866.0,90.67,1938.0,87.73,1392.8,3.9905,2.4459,4.342,1718.9,2.341,28.81,729.8
2010-12-03 03:41:00,0.9793,52.85,1.5641,562.5,2901.0,0.9977,129.25,1220.75,1.3232,118.82031200000002,118.65,76.0,0.011956999999999999,203.7,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2186.25,549.0,750.9,1283.25,28.47,1.0092,347.7,109.46093700000002,122.484375,129.0,124.75,20.15,763.75,11270.0,126.48,119.31,111.4,87.75,90.56,2787.0,109.255,2.4523,1866.0,90.6,1938.0,87.75,1392.6,3.991,2.4459,4.342,1720.9,2.341,28.81,729.8
2010-12-03 03:42:00,0.9786,52.85,1.5639,562.25,2901.0,0.9974,129.3,1220.25,1.3226,118.828125,118.65,76.0,0.011955,203.85,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2185.5,549.0,750.6,1283.25,28.42,1.009,347.7,109.46875,122.5,129.0,124.78125,20.15,763.75,11270.0,126.49,119.33,111.4,87.67,90.48,2785.0,109.265,2.4523,1866.0,90.6,1938.0,87.69,1392.5,3.9895,2.4459,4.3389999999999995,1720.9,2.341,28.78,729.8
2010-12-03 03:43:00,0.9788,52.85,1.5637,562.25,2901.0,0.9972,129.3,1220.25,1.3225,118.83593700000002,118.65,76.0,0.011955,203.75,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2186.0,549.0,750.7,1283.25,28.46,1.0088,347.7,109.46875,122.484375,129.0,124.78125,20.15,763.5,11270.0,126.49,119.35,111.4,87.67,90.49,2786.0,109.265,2.4523,1866.0,90.6,1938.0,87.71,1392.5,3.99,2.4452,4.3389999999999995,1718.3,2.341,28.78,729.8
2010-12-03 03:44:00,0.979,52.85,1.5638,562.25,2901.0,0.9973,129.3,1220.5,1.3225,118.8125,118.65,76.0,0.011954000000000001,203.75,814.75,106.25,1610.5,1118.0,10205.0,10225.0,2186.5,549.0,750.7,1283.25,28.49,1.0087,347.7,109.46875,122.46875,129.0,124.75,20.15,763.75,11270.0,126.45,119.32,111.36,87.67,90.48,2790.0,109.26,2.4523,1866.0,90.6,1938.0,87.73,1392.4,3.99,2.4457,4.3389999999999995,1718.0,2.341,28.79,729.8
2010-12-03 03:45:00,0.979,52.85,1.5635,562.25,2901.0,0.9974,129.3,1220.25,1.3223,118.828125,118.65,76.0,0.011956,203.75,814.75,106.275,1610.5,1118.0,10205.0,10225.0,2186.0,549.0,750.7,1283.0,28.48,1.0088,347.7,109.46875,122.5,129.0,124.78125,20.15,763.5,11270.0,126.5,119.35,111.36,87.7,90.46,2787.0,109.27,2.4523,1866.0,90.6,1938.0,87.7,1392.2,3.9905,2.4448,4.34,1717.4,2.341,28.78,729.8
2010-12-03 03:46:00,0.9788,52.85,1.5637,562.0,2901.0,0.9974,129.35,1220.0,1.3227,118.828125,118.65,75.95,0.011955,203.75,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.7,1283.0,28.53,1.009,347.7,109.47656200000002,122.5,129.0,124.75,20.15,763.75,11270.0,126.45,119.32,111.36,87.69,90.44,2786.0,109.265,2.4523,1866.0,90.6,1938.0,87.67,1391.9,3.9885,2.446,4.34,1717.1,2.34,28.765,729.8
2010-12-03 03:47:00,0.9786,52.85,1.5639,562.5,2901.0,0.9974,129.35,1220.25,1.3229,118.828125,118.65,76.05,0.011955,203.85,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.7,1283.0,28.53,1.0092,347.3,109.47656200000002,122.5,129.0,124.78125,20.15,764.0,11282.0,126.47,119.33,111.36,87.69,90.44,2786.0,109.265,2.4523,1866.0,90.6,1938.0,87.68,1392.0,3.9895,2.446,4.34,1717.1,2.34,28.78,730.3
2010-12-03 03:48:00,0.9784,52.85,1.5644,562.5,2901.0,0.9975,129.45,1220.25,1.3233,118.828125,118.65,76.05,0.011956,203.85,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2186.0,549.0,750.7,1283.0,28.53,1.0094,347.3,109.47656200000002,122.484375,129.0,124.75,20.15,763.75,11282.0,126.45,119.32,111.36,87.69,90.49,2786.0,109.26,2.4523,1866.0,90.6,1938.0,87.73,1392.2,3.9905,2.446,4.34,1717.1,2.3411,28.79,731.3
2010-12-03 03:49:00,0.978,52.85,1.5639,562.25,2901.0,0.9974,129.68,1220.25,1.3234,118.828125,118.65,76.05,0.011953,203.65,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2186.0,549.0,750.7,1283.0,28.56,1.0092,347.3,109.47656200000002,122.46875,129.0,124.75,20.15,763.75,11282.0,126.45,119.33,111.32,87.71,90.5,2786.0,109.26,2.4523,1866.0,90.6,1938.0,87.7,1392.1,3.99,2.446,4.34,1717.0,2.3411,28.785,731.7
2010-12-03 03:50:00,0.9785,52.85,1.5642,562.0,2901.0,0.9973,129.8,1220.0,1.3238,118.83593700000002,118.65,75.95,0.011953,203.65,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.7,1283.0,28.58,1.0096,347.3,109.47656200000002,122.46875,129.0,124.75,20.15,763.5,11282.0,126.45,119.33,111.32,87.72,90.5,2785.0,109.26,2.4523,1866.0,90.6,1938.0,87.74,1392.5,3.9905,2.446,4.34,1717.0,2.3411,28.795,732.1
2010-12-03 03:51:00,0.9785,52.85,1.5645,562.25,2901.0,0.9973,129.83,1220.5,1.3235,118.828125,118.65,75.95,0.011953,203.65,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.6,1283.0,28.56,1.0097,347.3,109.47656200000002,122.484375,129.0,124.75,20.15,763.75,11282.0,126.48,119.34,111.34,87.72,90.46,2785.0,109.265,2.4523,1866.0,90.6,1938.0,87.72,1392.4,3.9905,2.446,4.3389999999999995,1717.0,2.3411,28.785,732.1
2010-12-03 03:52:00,0.9788,52.81,1.5646,562.25,2901.0,0.9972,129.85,1220.5,1.3238,118.83593700000002,118.65,75.95,0.011953,203.65,814.0,106.225,1610.5,1118.0,10205.0,10225.0,2186.25,549.0,750.8,1283.0,28.57,1.0099,347.8,109.47656200000002,122.484375,129.0,124.75,20.15,764.0,11282.0,126.48,119.34,111.34,87.75,90.5,2786.0,109.265,2.4523,1866.0,90.6,1938.0,87.74,1392.5,3.9915,2.446,4.3389999999999995,1717.0,2.3419,28.8,732.1
2010-12-03 03:53:00,0.9784,52.81,1.5644,562.5,2901.0,0.9964,129.85,1220.25,1.3234,118.83593700000002,118.65,75.95,0.011955,203.8,814.75,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.5,1283.0,28.58,1.0097,348.0,109.47656200000002,122.5,129.0,124.78125,20.15,764.75,11282.0,126.49,119.35,111.34,87.67,90.44,2785.0,109.265,2.4523,1866.0,90.6,1938.0,87.69,1391.9,3.989,2.4455,4.337,1717.0,2.3403,28.79,732.1
2010-12-03 03:54:00,0.9782,52.81,1.5645,562.5,2901.0,0.9964,129.85,1220.25,1.3234,118.83593700000002,118.65,75.95,0.011955,203.8,814.5,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.4,1283.5,28.51,1.0098,348.0,109.47656200000002,122.5,129.0,124.78125,20.15,765.75,11282.0,126.5,119.35,111.34,87.67,90.44,2784.0,109.265,2.4523,1866.0,90.6,1938.0,87.68,1392.2,3.9885,2.4455,4.335,1717.0,2.34,28.765,731.1
2010-12-03 03:55:00,0.9782,52.79,1.5647,562.5,2901.0,0.9966,129.85,1220.75,1.3235,118.83593700000002,118.975,75.95,0.011955,203.95,814.5,106.225,1610.5,1118.0,10205.0,10225.0,2186.5,549.0,750.7,1283.0,28.49,1.0101,348.0,109.47656200000002,122.5,129.0,124.78125,20.15,765.5,11282.0,126.49,119.35,111.34,87.67,90.44,2787.0,109.265,2.4523,1866.0,90.6,1938.0,87.69,1392.2,3.989,2.4455,4.335,1717.0,2.34,28.79,731.0
2010-12-03 03:56:00,0.9782,52.84,1.5642,562.25,2901.0,0.9964,129.52,1220.5,1.3232,118.83593700000002,118.975,75.95,0.011951999999999999,203.95,814.5,106.225,1610.5,1118.0,10205.0,10225.0,2186.25,549.0,750.8,1283.0,28.47,1.0099,348.0,109.47656200000002,122.5,129.0,124.75,20.15,765.5,11284.0,126.47,119.34,111.34,87.67,90.45,2788.0,109.265,2.4523,1866.0,90.6,1938.0,87.69,1392.2,3.989,2.4455,4.336,1717.0,2.34,28.79,731.0
2010-12-03 03:57:00,0.9782,52.84,1.5642,562.5,2901.0,0.9962,129.52,1220.25,1.3231,118.828125,118.975,75.95,0.011953,203.85,814.5,106.225,1610.5,1118.0,10205.0,10225.0,2186.25,549.0,750.8,1283.0,28.46,1.0098,348.0,109.47656200000002,122.5,129.0,124.78125,20.15,765.5,11284.0,126.46,119.33,111.34,87.65,90.41,2787.0,109.27,2.4523,1866.0,90.6,1938.0,87.66,1392.2,3.989,2.4455,4.337,1719.3,2.34,28.77,730.2
2010-12-03 03:58:00,0.978,52.84,1.5636,562.5,2901.0,0.996,129.45,1220.25,1.323,118.83593700000002,118.975,75.95,0.011954000000000001,203.85,814.5,106.225,1610.5,1118.0,10205.0,10225.0,2185.75,549.0,750.6,1283.5,28.42,1.0097,348.0,109.47656200000002,122.5,129.0,124.78125,20.15,765.5,11284.0,126.45,119.33,111.32,87.63,90.36,2786.0,109.265,2.4523,1866.0,90.6,1938.0,87.64,1392.0,3.9865,2.4447,4.335,1718.1,2.3388,28.77,728.8
2010-12-03 03:59:00,0.9778,52.85,1.5633,562.5,2901.0,0.996,129.31,1220.5,1.3226,118.83593700000002,118.975,75.95,0.011954000000000001,204.0,814.5,106.225,1610.5,1118.0,10205.0,10225.0,2186.0,549.0,750.8,1284.0,28.41,1.0099,348.0,109.484375,122.5,129.0,124.78125,20.15,765.5,11284.0,126.45,119.32,111.32,87.63,90.36,2787.0,109.265,2.4523,1866.0,90.6,1938.0,87.64,1392.1,3.9865,2.4447,4.335,1718.1,2.3388,28.775,728.8
2010-12-03 04:00:00,0.9782,52.85,1.5636,562.5,2901.0,0.9962,129.45,1220.5,1.3232,118.83593700000002,118.975,75.95,0.011951,204.0,814.5,106.225,1610.5,1118.0,10210.0,10225.0,2186.25,549.0,750.9,1284.25,28.44,1.0097,348.0,109.484375,122.5,129.0,124.78125,20.15,765.25,11284.0,126.43,119.31,111.32,87.67,90.4,2788.0,109.27,2.4523,1866.0,90.6,1938.0,87.67,1392.2,3.987,2.4447,4.338,1718.1,2.34,28.78,729.6
