,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-05-06 01:56:00,1.0655,55.95,1.6385,703.5,3042.0,1.0357,147.0,1336.75,1.4552,118.75781200000002,131.4,92.725,0.012425,286.65,854.25,109.6,1753.5,1164.9,9860.0,9865.0,2380.5,831.0,1327.5,20.79,1.1512,348.3,109.61718700000002,121.96875,128.5625,124.3125,18.15,753.0,12587.0,123.15,115.38,103.5,100.19,111.59,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,100.15,1486.0,4.0135,2.9131,4.23,1794.8,3.1204,34.905,576.0
2011-05-06 01:57:00,1.0646,55.95,1.6386,703.75,3042.0,1.0356,147.0,1336.5,1.455,118.77343700000002,131.4,92.725,0.012425,286.65,854.25,109.6,1753.5,1164.9,9860.0,9865.0,2379.75,831.0,1328.0,20.79,1.1512,348.3,109.61718700000002,121.96875,128.5625,124.3125,18.15,753.0,12586.0,123.15,115.38,103.5,100.13,111.61,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,100.09,1486.2,4.014,2.9131,4.2330000000000005,1795.7,3.1204,34.91,576.0
2011-05-06 01:58:00,1.0647,55.95,1.6389,703.75,3042.0,1.0354,147.01,1336.25,1.4545,118.75781200000002,131.4,92.725,0.012422,286.65,854.25,109.6,1753.5,1164.9,9860.0,9865.0,2378.75,831.0,1328.0,20.79,1.1511,348.3,109.61718700000002,121.953125,128.5625,124.3125,18.15,753.0,12583.0,123.15,115.38,103.5,100.05,111.58,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,100.01,1486.2,4.016,2.9131,4.2330000000000005,1794.0,3.1204,34.9,576.0
2011-05-06 01:59:00,1.0652,55.95,1.639,703.5,3042.0,1.0355,147.01,1336.0,1.4547,118.75781200000002,131.4,92.725,0.012425,286.65,854.25,109.6,1753.5,1164.9,9860.0,9865.0,2378.75,831.0,1328.0,20.79,1.1509,348.3,109.61718700000002,121.953125,128.5625,124.3125,18.15,753.0,12582.0,123.15,115.38,103.5,100.0,111.55,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.99,1485.8,4.015,2.9131,4.231,1794.0,3.1204,34.9,576.0
2011-05-06 02:00:00,1.0649,55.95,1.6387,703.25,3042.0,1.0353,147.01,1335.5,1.4543,118.75781200000002,131.4,92.725,0.012425,286.65,854.25,109.6,1753.5,1164.9,9855.0,9865.0,2377.75,830.2,1328.0,20.79,1.1509,348.3,109.625,121.9375,128.5625,124.3125,18.15,752.25,12579.0,123.15,115.38,103.5,100.0,111.55,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.97,1485.8,4.0135,2.9131,4.231,1794.6,3.1204,34.835,576.0
2011-05-06 02:01:00,1.0648,55.87,1.6384,703.25,3042.0,1.035,146.87,1335.25,1.4541,118.75781200000002,131.4,92.725,0.012424,286.65,854.25,109.6,1753.5,1164.9,9855.0,9860.0,2377.5,829.8,1326.5,20.79,1.1508,348.3,109.61718700000002,121.953125,128.5625,124.3125,18.15,752.25,12575.0,123.15,115.38,103.5,99.88,111.49,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.87,1485.7,4.0115,2.9121,4.231,1796.0,3.1192,34.85,576.0
2011-05-06 02:02:00,1.065,55.84,1.6386,703.5,3042.0,1.0351,146.87,1335.25,1.4542,118.75781200000002,131.4,92.725,0.012426000000000001,286.65,854.25,109.6,1753.5,1164.9,9845.0,9850.0,2377.5,830.0,1326.5,20.79,1.1508,348.3,109.61718700000002,121.953125,128.5625,124.3125,18.15,752.25,12574.0,123.15,115.38,103.5,99.88,111.47,2879.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.84,1485.7,4.013,2.9108,4.23,1796.0,3.1192,34.865,576.0
2011-05-06 02:03:00,1.065,55.84,1.6387,703.75,3042.0,1.0351,146.86,1335.25,1.4548,118.75781200000002,131.4,92.725,0.012426999999999999,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2377.0,830.0,1326.5,20.79,1.1508,348.3,109.61718700000002,121.953125,128.59375,124.3125,18.15,752.25,12575.0,123.16,115.37,103.5,99.88,111.42,2879.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.85,1485.9,4.013,2.9108,4.23,1796.0,3.1185,34.92,576.0
2011-05-06 02:04:00,1.0652,55.88,1.6388,703.75,3042.0,1.0354,146.9,1334.75,1.4551,118.75,131.4,92.725,0.012426000000000001,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2377.0,829.8,1327.25,20.79,1.151,348.3,109.61718700000002,121.953125,128.53125,124.3125,18.15,752.25,12573.0,123.12,115.36,103.5,99.88,111.37,2880.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.91,1486.9,4.015,2.91,4.231,1796.0,3.1185,35.06,576.0
2011-05-06 02:05:00,1.0648,55.88,1.6392,703.25,3042.0,1.0351,146.9,1335.25,1.4551,118.74218700000002,131.4,92.725,0.012423,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2376.75,830.0,1327.25,20.79,1.1508,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,752.25,12577.0,123.13,115.38,103.5,99.91,111.3,2881.0,107.325,2.9183,3.1257,2540.0,110.0,1867.0,99.87,1486.7,4.015,2.91,4.231,1795.2,3.1181,35.12,576.0
2011-05-06 02:06:00,1.0648,55.88,1.6392,704.0,3042.0,1.0351,146.9,1335.75,1.455,118.765625,131.4,92.725,0.012422,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2377.75,830.2,1326.5,20.79,1.1509,348.3,109.61718700000002,121.953125,128.5,124.28125,18.15,752.5,12583.0,123.15,115.39,103.5,99.91,111.3,2880.0,107.33,2.9183,3.1257,2540.0,110.0,1867.0,99.91,1486.6,4.0145,2.91,4.231,1796.3,3.1208,35.105,576.0
2011-05-06 02:07:00,1.0649,55.88,1.6391,703.25,3042.0,1.0351,146.9,1335.75,1.4551,118.75781200000002,131.4,92.725,0.012421,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2377.5,829.9,1326.5,20.79,1.1505,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,752.5,12583.0,123.16,115.39,103.5,99.91,111.39,2880.0,107.33,2.9109,3.1257,2540.0,110.0,1867.0,99.88,1486.2,4.015,2.9099,4.231,1794.9,3.1208,35.035,576.0
2011-05-06 02:08:00,1.0644,55.88,1.6384,703.5,3042.0,1.0351,146.9,1335.5,1.4549,118.765625,131.4,92.725,0.012421,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2377.5,829.9,1326.5,20.79,1.1504,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,752.5,12583.0,123.16,115.39,103.5,99.91,111.4,2881.0,107.325,2.9094,3.1257,2540.0,110.0,1867.0,99.9,1485.2,4.0145,2.911,4.231,1794.9,3.1208,35.045,576.0
2011-05-06 02:09:00,1.0649,55.88,1.6388,703.5,3042.0,1.0353,146.9,1336.0,1.4557,118.75781200000002,131.4,92.725,0.012421,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2378.25,830.2,1326.5,20.79,1.1505,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,752.5,12583.0,123.15,115.37,103.5,99.92,111.4,2883.0,107.325,2.9094,3.1257,2540.0,110.0,1867.0,99.91,1485.9,4.0135,2.9109,4.231,1794.9,3.1208,35.05,576.0
2011-05-06 02:10:00,1.0646,55.88,1.639,703.5,3042.0,1.0353,146.9,1336.25,1.4556,118.75,131.4,92.725,0.012419,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2378.25,829.8,1326.75,20.79,1.1503,348.3,109.61718700000002,121.921875,128.5,124.28125,18.15,752.5,12585.0,123.14,115.37,103.5,99.92,111.52,2885.0,107.315,2.9094,3.1257,2540.0,110.0,1867.0,99.98,1486.6,4.01,2.9109,4.23,1794.5,3.1208,35.1,576.0
2011-05-06 02:11:00,1.0648,55.87,1.6388,703.0,3042.0,1.0354,146.9,1336.0,1.4557,118.74218700000002,131.4,92.725,0.012418,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2378.25,829.8,1326.5,20.79,1.1503,348.3,109.61718700000002,121.921875,128.5,124.28125,18.15,752.25,12583.0,123.16,115.38,103.5,99.94,111.4,2884.0,107.32,2.9094,3.1257,2540.0,110.0,1867.0,99.95,1486.5,4.0105,2.9109,4.234,1794.5,3.1208,35.095,576.0
2011-05-06 02:12:00,1.065,55.88,1.6391,702.5,3042.0,1.0352,146.9,1336.0,1.4558,118.74218700000002,131.4,92.725,0.01242,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2378.25,829.8,1327.5,20.79,1.1501,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,753.0,12584.0,123.15,115.38,103.5,99.94,111.47,2884.0,107.32,2.9094,3.1257,2540.0,110.0,1867.0,99.94,1486.6,4.0115,2.9109,4.237,1794.0,3.1208,35.04,576.0
2011-05-06 02:13:00,1.0649,55.88,1.6388,702.75,3042.0,1.0357,146.9,1336.0,1.4555,118.75,131.4,92.725,0.012419,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2378.25,829.8,1326.25,20.79,1.1504,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,753.0,12584.0,123.19,115.41,103.5,99.94,111.48,2883.0,107.32,2.9094,3.1257,2540.0,110.0,1867.0,99.96,1486.3,4.0125,2.9109,4.237,1794.6,3.1208,34.97,576.0
2011-05-06 02:14:00,1.0652,55.88,1.639,702.75,3042.0,1.0359,146.9,1336.0,1.4557,118.75,131.4,92.725,0.012417000000000001,286.65,854.25,109.6,1753.5,1164.9,9855.0,9850.0,2378.25,830.3,1326.25,20.79,1.1502,348.3,109.61718700000002,121.953125,128.53125,124.28125,18.15,752.5,12583.0,123.18,115.4,103.5,99.94,111.38,2883.0,107.32,2.9094,3.1257,2540.0,110.0,1867.0,99.97,1487.0,4.0125,2.9109,4.237,1794.6,3.1208,35.085,576.0
2011-05-06 02:15:00,1.0656,55.88,1.6391,702.75,3042.0,1.0359,146.9,1336.0,1.4562,118.75,131.4,92.725,0.012417000000000001,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2378.25,829.9,1326.25,20.79,1.1506,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,752.5,12583.0,123.17,115.38,103.5,99.98,111.4,2882.0,107.315,2.9094,3.1257,2540.0,110.0,1867.0,100.0,1487.2,4.0145,2.9109,4.237,1795.7,3.1208,35.035,576.0
2011-05-06 02:16:00,1.0654,55.88,1.6391,702.75,3042.0,1.0359,146.9,1336.0,1.4561,118.74218700000002,131.4,92.725,0.012417000000000001,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2378.25,830.0,1326.25,20.79,1.1508,348.3,109.61718700000002,121.9375,128.5,124.28125,18.15,752.5,12584.0,123.17,115.4,103.5,99.99,111.39,2882.0,107.315,2.9094,3.1257,2540.0,110.0,1867.0,99.97,1487.2,4.015,2.9109,4.237,1796.5,3.118,35.03,576.0
2011-05-06 02:17:00,1.0655,55.88,1.6395,702.75,3042.0,1.0359,146.9,1336.0,1.4562,118.75,131.4,92.725,0.012412000000000001,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2378.0,830.0,1326.5,20.79,1.1506,348.5,109.61718700000002,121.9375,128.5,124.28125,18.15,752.5,12584.0,123.19,115.41,103.52,99.99,111.34,2881.0,107.325,2.9094,3.1257,2540.0,110.0,1867.0,99.95,1487.1,4.0135,2.909,4.237,1796.5,3.118,35.065,576.0
2011-05-06 02:18:00,1.0654,55.8,1.6392,702.75,3042.0,1.0356,146.9,1335.75,1.4559,118.75,131.4,92.725,0.012409,286.65,854.25,109.6,1753.5,1164.9,9850.0,9850.0,2377.75,830.0,1326.0,20.79,1.1505,347.9,109.609375,121.9375,128.5,124.25,18.15,752.5,12583.0,123.18,115.39,103.52,99.91,111.23,2882.0,107.32,2.9094,3.1257,2540.0,110.0,1867.0,99.92,1487.8,4.0145,2.9099,4.237,1796.8,3.118,35.165,576.0
2011-05-06 02:19:00,1.0657,55.78,1.6398,702.5,3042.0,1.0357,146.9,1336.5,1.4566,118.74218700000002,131.4,92.725,0.012402,286.65,854.25,109.6,1753.5,1164.9,9850.0,9860.0,2378.75,830.2,1326.0,20.79,1.1506,348.0,109.61718700000002,121.90625,128.5,124.21875,18.15,752.5,12588.0,123.17,115.38,103.52,99.89,111.23,2883.0,107.315,2.9094,3.1203,2540.0,110.0,1867.0,99.94,1487.6,4.0145,2.9076,4.237,1796.8,3.119,35.2,576.0
2011-05-06 02:20:00,1.0657,55.78,1.6396,702.75,3042.0,1.0359,147.03,1336.75,1.4568,118.75,131.4,92.725,0.012407,286.65,854.25,109.6,1753.5,1164.9,9850.0,9860.0,2379.5,830.7,1326.0,20.79,1.1502,348.0,109.61718700000002,121.9375,128.5,124.25,18.15,752.25,12590.0,123.18,115.39,103.52,99.89,111.22,2883.0,107.32,2.9094,3.1203,2540.0,110.0,1867.0,99.94,1487.6,4.015,2.906,4.237,1797.8,3.1169,35.16,576.0
2011-05-06 02:21:00,1.0658,55.78,1.6395,703.0,3042.0,1.0361,147.03,1337.0,1.4568,118.74218700000002,131.4,92.725,0.012408,286.65,854.25,109.6,1753.5,1164.9,9850.0,9860.0,2380.0,830.8,1326.0,20.79,1.1508,348.2,109.61718700000002,121.921875,128.5,124.25,18.15,752.25,12594.0,123.16,115.39,103.52,99.97,111.25,2884.0,107.32,2.9094,3.1203,2540.0,110.0,1867.0,99.98,1487.8,4.014,2.906,4.239,1797.8,3.1167,35.15,576.0
2011-05-06 02:22:00,1.0656,55.78,1.6392,702.5,3042.0,1.0361,146.88,1337.25,1.4567,118.75,131.4,92.725,0.012411,286.65,854.25,109.6,1753.5,1164.9,9850.0,9860.0,2380.5,830.9,1325.25,20.79,1.151,348.2,109.61718700000002,121.9375,128.5,124.25,18.15,752.0,12594.0,123.17,115.4,103.52,99.94,111.15,2883.0,107.325,2.9094,3.1203,2540.0,110.0,1867.0,99.94,1487.5,4.015,2.9057,4.239,1799.3,3.1167,35.025,576.0
2011-05-06 02:23:00,1.0656,55.78,1.6392,702.5,3042.0,1.036,146.88,1337.25,1.4569,118.74218700000002,131.4,92.725,0.012412000000000001,286.65,854.25,109.6,1753.5,1164.9,9850.0,9860.0,2380.5,830.9,1325.25,20.79,1.1511,348.2,109.61718700000002,121.921875,128.5,124.25,18.15,752.0,12593.0,123.17,115.38,103.52,99.94,111.15,2884.0,107.32,2.9094,3.1203,2540.0,110.0,1867.0,99.88,1487.1,4.0135,2.9048,4.239,1798.6,3.1167,35.025,576.0
2011-05-06 02:24:00,1.0659,55.78,1.6394,702.5,3042.0,1.036,146.88,1337.0,1.457,118.74218700000002,131.4,92.725,0.012412000000000001,286.65,854.25,109.6,1753.5,1164.9,9855.0,9865.0,2380.0,830.8,1325.25,20.79,1.151,348.2,109.61718700000002,121.921875,128.5,124.25,18.15,752.0,12591.0,123.18,115.38,103.5,99.94,111.1,2883.0,107.325,2.9094,3.1203,2540.0,110.0,1867.0,99.91,1487.2,4.0125,2.9047,4.239,1800.2,3.1154,35.04,576.0
2011-05-06 02:25:00,1.0655,55.75,1.6388,702.5,3042.0,1.036,146.88,1336.75,1.457,118.74218700000002,131.4,92.725,0.012409,286.65,854.25,109.6,1753.5,1164.9,9855.0,9865.0,2380.0,830.8,1325.25,20.79,1.1512,348.2,109.61718700000002,121.90625,128.5,124.25,18.15,752.0,12590.0,123.17,115.38,103.5,99.94,111.08,2883.0,107.325,2.9094,3.1203,2540.0,110.0,1867.0,99.86,1486.7,4.013,2.9047,4.235,1800.0,3.1154,34.99,576.0
2011-05-06 02:26:00,1.0649,55.77,1.6386,702.5,3042.0,1.036,146.88,1336.75,1.4567,118.75,131.4,92.725,0.01241,286.65,854.25,109.6,1753.5,1164.9,9855.0,9865.0,2380.25,830.8,1325.25,20.79,1.1511,347.8,109.61718700000002,121.921875,128.5,124.25,18.15,752.0,12592.0,123.17,115.39,103.5,99.94,111.08,2883.0,107.325,2.9094,3.1203,2540.0,110.0,1867.0,99.84,1486.9,4.011,2.9047,4.235,1800.0,3.1155,34.98,576.0
2011-05-06 02:27:00,1.0648,55.74,1.6385,702.5,3042.0,1.036,146.88,1336.75,1.4564,118.75781200000002,131.4,92.725,0.012414,286.65,854.25,109.6,1753.5,1164.9,9855.0,9865.0,2380.25,830.8,1325.0,20.79,1.1507,347.8,109.61718700000002,121.921875,128.5,124.28125,18.15,752.0,12595.0,123.19,115.4,103.5,99.81,110.93,2884.0,107.33,2.9094,3.1203,2540.0,110.0,1867.0,99.82,1486.9,4.0045,2.9015,4.235,1800.0,3.1164,34.995,576.0
2011-05-06 02:28:00,1.0647,55.72,1.6384,702.0,3042.0,1.0359,146.88,1336.5,1.4564,118.75781200000002,131.3,92.725,0.012415,286.65,854.25,109.5,1753.5,1164.9,9850.0,9865.0,2379.75,830.5,1325.0,20.79,1.1506,348.1,109.61718700000002,121.9375,128.53125,124.28125,18.15,752.0,12592.0,123.2,115.4,103.56,99.73,110.96,2884.0,107.335,2.9094,3.1203,2540.0,110.0,1867.0,99.68,1487.0,4.01,2.8997,4.235,1800.0,3.1154,34.995,576.0
2011-05-06 02:29:00,1.0647,55.72,1.6386,702.0,3042.0,1.0358,146.88,1336.75,1.4563,118.75781200000002,131.3,92.725,0.012414,286.65,854.25,109.5,1753.5,1164.9,9845.0,9855.0,2380.0,830.8,1324.75,20.79,1.1507,348.1,109.61718700000002,121.921875,128.5,124.28125,18.15,752.0,12591.0,123.2,115.41,103.56,99.7,110.89,2884.0,107.33,2.9094,3.1203,2540.0,110.0,1867.0,99.7,1486.7,4.011,2.9,4.235,1799.3,3.1159,34.97,576.0
2011-05-06 02:30:00,1.0648,55.68,1.6386,702.25,3042.0,1.0358,146.88,1336.75,1.4562,118.75781200000002,131.3,92.725,0.012414,286.65,854.25,109.5,1753.5,1164.9,9850.0,9855.0,2380.0,830.8,1324.0,20.79,1.1506,347.6,109.61718700000002,121.9375,128.5,124.3125,18.15,751.75,12592.0,123.21,115.41,103.56,99.75,110.89,2883.0,107.335,2.9094,3.1203,2540.0,110.0,1867.0,99.78,1486.8,4.011,2.8984,4.235,1799.3,3.1154,34.96,576.0
2011-05-06 02:31:00,1.0651,55.6,1.6389,702.25,3042.0,1.0357,146.86,1336.5,1.4565,118.75781200000002,131.3,92.725,0.012416,286.65,854.25,109.5,1753.5,1164.9,9850.0,9855.0,2380.0,830.8,1321.75,20.79,1.1509,347.1,109.61718700000002,121.9375,128.5,124.28125,18.15,751.75,12591.0,123.23,115.44,103.56,99.77,110.9,2884.0,107.35,2.9094,3.1203,2540.0,110.0,1867.0,99.78,1486.5,4.011,2.8978,4.235,1799.3,3.1154,34.965,576.0
2011-05-06 02:32:00,1.0653,55.61,1.6385,702.0,3042.0,1.0361,146.64,1337.0,1.4562,118.75781200000002,131.3,92.725,0.012419,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.0,830.8,1321.75,20.79,1.1508,347.1,109.61718700000002,121.953125,128.5,124.28125,18.15,751.0,12591.0,123.24,115.46,103.56,99.77,110.87,2883.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.76,1486.8,4.009,2.8976,4.235,1799.3,3.1154,35.03,576.0
2011-05-06 02:33:00,1.0652,55.61,1.6387,702.0,3042.0,1.0364,146.64,1336.75,1.4559,118.765625,131.3,92.725,0.012418,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.0,830.8,1321.75,20.79,1.1507,347.1,109.625,121.953125,128.5,124.3125,18.15,750.25,12591.0,123.27,115.49,103.66,99.76,110.87,2883.0,107.37,2.9094,3.1203,2540.0,110.0,1867.0,99.74,1486.8,4.01,2.8966,4.235,1799.3,3.1154,35.035,576.0
2011-05-06 02:34:00,1.0653,55.65,1.6387,702.0,3042.0,1.0364,146.64,1337.0,1.4563,118.765625,131.3,92.725,0.012418,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.5,830.8,1321.75,20.79,1.1507,347.1,109.625,121.96875,128.5,124.34375,18.15,750.25,12592.0,123.25,115.48,103.66,99.73,110.88,2883.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.72,1486.5,4.01,2.8966,4.235,1799.3,3.1154,35.03,576.0
2011-05-06 02:35:00,1.0652,55.65,1.6389,702.0,3042.0,1.0363,146.65,1337.0,1.4562,118.765625,131.3,92.725,0.012419,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.5,830.8,1321.75,20.79,1.1508,347.1,109.625,121.96875,128.5,124.34375,18.15,750.25,12592.0,123.25,115.47,103.66,99.73,110.87,2883.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.69,1486.4,4.01,2.8981,4.234,1797.5,3.1164,34.99,576.0
2011-05-06 02:36:00,1.0653,55.7,1.6384,702.25,3042.0,1.0364,146.65,1337.0,1.456,118.77343700000002,131.3,92.725,0.012421,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.5,830.8,1324.0,20.79,1.1508,347.9,109.625,121.984375,128.5,124.34375,18.15,750.5,12591.0,123.28,115.49,103.66,99.69,110.88,2884.0,107.375,2.9094,3.1203,2540.0,110.0,1867.0,99.7,1486.4,4.0075,2.8981,4.234,1797.5,3.1164,35.01,576.0
2011-05-06 02:37:00,1.0652,55.7,1.6387,702.25,3042.0,1.0365,146.65,1337.0,1.4561,118.765625,131.3,92.725,0.012417000000000001,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.5,830.6,1324.0,20.79,1.1504,348.5,109.625,121.96875,128.5,124.34375,18.15,750.25,12591.0,123.24,115.46,103.66,99.68,110.85,2883.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.7,1486.4,4.0075,2.8978,4.234,1799.3,3.1161,35.075,576.0
2011-05-06 02:38:00,1.0654,55.67,1.6389,702.25,3042.0,1.0365,146.86,1337.0,1.4562,118.77343700000002,131.3,92.725,0.012414,286.65,854.0,109.5,1753.5,1164.9,9850.0,9855.0,2380.5,830.7,1324.25,20.79,1.1502,347.9,109.625,121.96875,128.5,124.3125,18.15,750.5,12592.0,123.25,115.47,103.62,99.72,110.85,2885.0,107.37,2.9094,3.1203,2540.0,110.0,1867.0,99.69,1486.3,4.005,2.8978,4.234,1799.3,3.1161,35.07,576.0
2011-05-06 02:39:00,1.0649,55.67,1.6384,702.25,3042.0,1.0363,146.64,1336.75,1.4557,118.77343700000002,131.35,92.725,0.012417000000000001,286.65,854.0,109.45,1753.5,1164.9,9850.0,9855.0,2380.75,830.7,1324.25,20.79,1.1501,347.9,109.625,121.96875,128.5,124.34375,18.15,750.25,12590.0,123.25,115.47,103.62,99.59,110.79,2884.0,107.37,2.9094,3.1203,2540.0,110.0,1867.0,99.6,1485.8,4.005,2.8964,4.231,1799.3,3.1154,35.05,576.0
2011-05-06 02:40:00,1.0647,55.67,1.6387,702.25,3042.0,1.0363,146.85,1336.75,1.4557,118.77343700000002,131.35,92.725,0.012418,286.65,854.0,109.45,1753.5,1164.9,9850.0,9855.0,2380.5,830.7,1325.5,20.79,1.1498,347.9,109.625,121.96875,128.625,124.34375,18.15,750.25,12590.0,123.25,115.47,103.62,99.6,110.75,2884.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.58,1485.8,4.0075,2.8964,4.231,1799.3,3.1154,35.05,576.0
2011-05-06 02:41:00,1.0649,55.65,1.6386,702.25,3042.0,1.0363,146.85,1336.75,1.4556,118.78125,131.35,92.725,0.012415,286.65,853.75,109.45,1753.5,1164.9,9850.0,9855.0,2380.0,830.4,1324.75,20.79,1.1498,348.3,109.625,121.984375,128.65625,124.375,18.15,750.25,12586.0,123.25,115.47,103.62,99.55,110.63,2882.0,107.37,2.9094,3.1203,2540.0,110.0,1867.0,99.55,1485.6,4.008,2.8946,4.231,1799.3,3.1146,35.075,576.0
2011-05-06 02:42:00,1.065,55.65,1.6386,702.25,3042.0,1.0367,146.85,1336.75,1.4557,118.78906200000002,131.425,92.725,0.012414,286.65,853.75,109.45,1753.5,1164.9,9850.0,9855.0,2380.0,830.7,1324.75,20.79,1.15,348.3,109.625,121.984375,128.65625,124.375,18.15,750.25,12586.0,123.24,115.46,103.62,99.52,110.53,2883.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.52,1485.8,4.0095,2.8926,4.232,1799.3,3.1125,35.045,576.0
2011-05-06 02:43:00,1.0651,55.74,1.6389,702.5,3042.0,1.0367,146.85,1336.5,1.4558,118.78906200000002,131.425,92.725,0.012414,286.65,853.75,109.45,1753.5,1164.9,9845.0,9855.0,2380.25,830.7,1326.0,20.79,1.1501,348.3,109.625,121.984375,128.65625,124.34375,18.15,750.25,12588.0,123.24,115.46,103.62,99.5,110.25,2882.0,107.365,2.9094,3.1203,2540.0,110.0,1867.0,99.51,1485.9,4.012,2.8869,4.232,1799.3,3.1068,35.04,576.0
2011-05-06 02:44:00,1.0648,55.71,1.6388,702.5,3042.0,1.0363,146.85,1336.25,1.4553,118.796875,131.425,92.725,0.012416,286.65,853.75,109.45,1753.5,1164.9,9845.0,9855.0,2380.0,830.7,1326.0,20.79,1.15,348.3,109.63281200000002,122.0,128.625,124.375,18.15,750.25,12585.0,123.24,115.47,103.62,99.31,110.03,2882.0,107.375,2.8841,3.1038,2540.0,110.0,1867.0,99.28,1485.7,4.0115,2.8792,4.232,1797.4,3.1018,35.0,576.0
2011-05-06 02:45:00,1.0648,55.68,1.639,702.25,3042.0,1.0364,146.85,1336.25,1.4554,118.796875,131.425,92.725,0.012417000000000001,286.65,853.75,109.45,1753.5,1164.9,9845.0,9855.0,2379.75,830.7,1323.5,20.79,1.15,347.7,109.63281200000002,122.0,128.625,124.375,18.15,750.25,12585.0,123.24,115.46,103.62,99.1,109.84,2883.0,107.37,2.8841,3.1038,2540.0,110.0,1867.0,99.12,1485.6,4.011,2.88,4.232,1797.4,3.1011,34.98,576.0
2011-05-06 02:46:00,1.0646,55.68,1.6389,702.25,3042.0,1.036,146.85,1336.25,1.4544,118.796875,131.425,92.725,0.012422,286.65,853.75,109.45,1753.5,1164.9,9845.0,9855.0,2378.5,830.7,1323.5,20.79,1.1497,347.7,109.63281200000002,122.0,128.625,124.375,18.15,749.5,12583.0,123.23,115.44,103.62,99.15,109.95,2882.0,107.36,2.8841,3.1038,2540.0,110.0,1867.0,99.13,1485.6,4.011,2.8773,4.232,1797.4,3.1004,34.98,576.0
2011-05-06 02:47:00,1.0647,55.66,1.6388,702.0,3042.0,1.0359,146.85,1335.75,1.4545,118.796875,131.425,92.725,0.012421,286.65,853.25,109.45,1753.5,1164.9,9845.0,9855.0,2378.75,830.7,1322.5,20.79,1.1496,347.4,109.63281200000002,122.0,128.625,124.375,18.15,749.75,12582.0,123.25,115.44,103.62,99.13,109.93,2883.0,107.36,2.8841,3.1038,2540.0,110.0,1867.0,99.11,1485.6,4.01,2.8779,4.232,1797.4,3.0943,34.98,576.0
