,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2015-03-06 02:25:00,0.7791,31.34,1.5235,388.5,2984.0,0.8005,63.19,2098.75,1.1018,119.0,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18995.0,18990.0,4450.25,1231.8,982.75,13.52,1.0273,324.4,109.2265625,127.09375,164.8125,158.8125,15.4,481.75,18113.0,156.97,129.21,167.74,50.89,60.81,3618.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.08,60.78,2052.0,50.9,1197.6,2.638,1.8852,2.847,1181.4,1.8981,16.15,374.4
2015-03-06 02:26:00,0.7791,31.33,1.5235,388.5,2984.0,0.8004,63.18,2098.75,1.1019,119.0078125,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18990.0,18990.0,4450.25,1232.2,982.75,13.52,1.0273,324.4,109.2265625,127.109375,164.875,158.875,15.4,481.75,18113.0,156.99,129.21,167.9,50.9,60.83,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.1,60.78,2052.0,50.89,1197.7,2.637,1.8852,2.847,1181.4,1.8981,16.15,374.4
2015-03-06 02:27:00,0.7791,31.33,1.5233,388.5,2984.0,0.8004,63.18,2098.5,1.1018,119.0078125,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18995.0,18990.0,4450.25,1232.2,982.75,13.52,1.0273,324.4,109.2265625,127.125,164.875,158.875,15.4,481.75,18113.0,157.02,129.21,167.94,50.9,60.8,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.1,60.8,2052.0,50.89,1197.6,2.638,1.8852,2.847,1181.8,1.8981,16.14,374.4
2015-03-06 02:28:00,0.7791,31.33,1.5232,388.5,2984.0,0.8002,63.18,2098.5,1.1018,119.0078125,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18995.0,18990.0,4450.5,1231.8,982.75,13.52,1.0273,324.3,109.2265625,127.109375,164.875,158.875,15.4,481.75,18113.0,157.01,129.21,167.92,50.9,60.8,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.09,60.8,2052.0,50.88,1197.8,2.638,1.8852,2.8480000000000003,1181.8,1.8981,16.15,374.4
2015-03-06 02:29:00,0.7791,31.33,1.5232,388.5,2984.0,0.8004,63.18,2098.5,1.1018,119.0078125,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18990.0,18990.0,4450.0,1231.6,982.75,13.52,1.0273,324.3,109.2265625,127.109375,164.875,158.875,15.4,481.5,18112.0,157.01,129.21,167.92,50.89,60.81,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.1,60.8,2052.0,50.89,1197.7,2.6375,1.8852,2.8480000000000003,1181.9,1.8981,16.15,374.4
2015-03-06 02:30:00,0.779,31.35,1.5232,388.5,2984.0,0.8003,63.18,2098.5,1.1016,119.0078125,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18990.0,18990.0,4450.0,1231.6,982.75,13.52,1.0272,324.3,109.2265625,127.109375,164.875,158.84375,15.4,481.5,18112.0,157.04,129.21,167.92,50.89,60.8,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.11,60.8,2052.0,50.88,1197.6,2.6365,1.8852,2.846,1181.9,1.8981,16.155,374.4
2015-03-06 02:31:00,0.7792,31.35,1.5231,388.5,2984.0,0.8005,63.16,2098.5,1.1017,119.0078125,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,19005.0,19000.0,4450.25,1231.6,982.75,13.52,1.0272,324.3,109.2265625,127.109375,164.875,158.84375,15.4,481.75,18112.0,157.03,129.22,167.84,50.87,60.79,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.11,60.79,2052.0,50.87,1197.5,2.6345,1.8852,2.846,1181.3,1.8981,16.14,374.4
2015-03-06 02:32:00,0.7792,31.33,1.523,388.5,2984.0,0.8004,63.16,2098.75,1.1015,119.0,205.675,66.25,0.008324,135.2,518.25,153.575,1866.3,974.9,19010.0,19005.0,4450.25,1231.6,982.5,13.52,1.0272,324.3,109.2265625,127.109375,164.84375,158.84375,15.4,481.75,18111.0,157.03,129.22,167.86,50.87,60.79,3616.0,111.13,18.75,569.25,1.8969,1.8959,1844.0,154.13,60.79,2052.0,50.88,1197.7,2.635,1.8852,2.846,1181.5,1.898,16.14,374.4
2015-03-06 02:33:00,0.7791,31.32,1.523,388.75,2984.0,0.8004,63.16,2098.5,1.1013,119.0,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,19010.0,19005.0,4450.25,1231.6,982.5,13.52,1.0271,324.3,109.2265625,127.09375,164.84375,158.8125,15.4,481.75,18111.0,157.01,129.21,167.84,50.89,60.81,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.16,60.79,2052.0,50.89,1197.5,2.6345,1.8852,2.845,1181.6,1.898,16.125,374.4
2015-03-06 02:34:00,0.7794,31.32,1.5231,388.75,2984.0,0.8005,63.16,2098.5,1.1015,118.984375,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,19010.0,19005.0,4450.25,1231.6,982.5,13.52,1.0271,324.3,109.2265625,127.0625,164.78125,158.75,15.4,481.75,18111.0,156.98,129.2,167.8,50.89,60.81,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.12,60.79,2052.0,50.89,1197.5,2.6365,1.8852,2.845,1181.6,1.898,16.12,374.4
2015-03-06 02:35:00,0.7796,31.32,1.5231,388.75,2984.0,0.8004,63.16,2098.5,1.1015,118.984375,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,19000.0,19005.0,4450.0,1231.6,982.5,13.52,1.0272,324.3,109.2265625,127.0625,164.78125,158.78125,15.4,481.75,18111.0,156.98,129.21,167.84,50.89,60.8,3616.0,111.13,18.75,569.25,1.8969,1.8959,1844.0,154.11,60.79,2052.0,50.89,1197.4,2.6365,1.8852,2.845,1181.9,1.898,16.12,374.4
2015-03-06 02:36:00,0.7796,31.32,1.5233,388.75,2984.0,0.8004,63.16,2098.25,1.1014,118.9921875,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,18990.0,19005.0,4449.75,1231.6,982.5,13.52,1.0272,324.3,109.2265625,127.078125,164.75,158.78125,15.4,481.75,18111.0,156.99,129.2,167.82,50.89,60.72,3616.0,111.13,18.75,568.75,1.8969,1.8959,1844.0,154.12,60.79,2052.0,50.84,1197.2,2.6365,1.8833,2.8480000000000003,1181.9,1.898,16.11,374.4
2015-03-06 02:37:00,0.7795,31.31,1.5234,388.5,2984.0,0.8005,63.18,2098.25,1.1015,118.9921875,205.675,66.25,0.008325,135.2,518.25,153.575,1866.3,974.9,19000.0,19005.0,4449.5,1231.6,982.5,13.52,1.0271,324.3,109.2265625,127.078125,164.75,158.78125,15.4,481.5,18110.0,157.0,129.21,167.8,50.87,60.73,3615.0,111.13,18.75,568.75,1.8969,1.8959,1844.0,154.13,60.73,2052.0,50.84,1197.2,2.635,1.8833,2.85,1181.4,1.8984,16.105,374.4
2015-03-06 02:38:00,0.7795,31.31,1.5236,388.5,2984.0,0.8005,63.15,2098.25,1.1015,119.0,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19000.0,19005.0,4449.75,1231.6,982.5,13.52,1.0272,324.3,109.2265625,127.078125,164.75,158.78125,15.35,481.25,18110.0,157.0,129.22,167.82,50.87,60.74,3615.0,111.135,18.75,568.75,1.8969,1.8959,1844.0,154.13,60.73,2052.0,50.86,1197.0,2.6315,1.8833,2.85,1181.3,1.8984,16.105,374.4
2015-03-06 02:39:00,0.7795,31.31,1.5232,388.5,2984.0,0.8005,63.15,2098.5,1.1015,119.0078125,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19000.0,19005.0,4449.75,1231.6,982.25,13.52,1.0272,324.3,109.2265625,127.109375,164.8125,158.8125,15.35,481.0,18110.0,156.99,129.21,167.8,50.87,60.73,3615.0,111.13,18.75,568.75,1.8969,1.8959,1844.0,154.14,60.73,2052.0,50.86,1196.8,2.6305,1.8833,2.8510000000000004,1181.2,1.8984,16.1,374.4
2015-03-06 02:40:00,0.7794,31.32,1.5234,388.5,2984.0,0.8006,63.15,2098.5,1.1014,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19010.0,19005.0,4450.0,1231.6,982.25,13.52,1.0272,324.4,109.2265625,127.078125,164.8125,158.78125,15.35,481.0,18112.0,156.97,129.2,167.7,50.86,60.71,3615.0,111.13,18.75,568.5,1.8969,1.8959,1844.0,154.1,60.71,2052.0,50.86,1196.7,2.6325,1.8829,2.85,1180.5,1.8971,16.105,374.4
2015-03-06 02:41:00,0.7797,31.31,1.5234,388.5,2984.0,0.8006,63.15,2099.0,1.1013,118.984375,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19015.0,19005.0,4450.5,1231.6,982.25,13.52,1.0271,324.4,109.2265625,127.0625,164.75,158.75,15.35,481.0,18112.0,156.96,129.21,167.6,50.88,60.75,3616.0,111.13,18.75,569.0,1.8969,1.8959,1844.0,154.09,60.71,2052.0,50.89,1197.2,2.633,1.8829,2.85,1180.6,1.8971,16.12,374.4
2015-03-06 02:42:00,0.7795,31.31,1.5234,388.5,2984.0,0.8007,63.15,2098.5,1.1014,118.984375,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19010.0,19005.0,4450.0,1231.6,982.25,13.52,1.0272,324.3,109.2265625,127.0625,164.75,158.75,15.35,480.75,18112.0,156.97,129.21,167.7,50.88,60.75,3615.0,111.13,18.75,569.0,1.8969,1.8959,1844.0,154.07,60.71,2052.0,50.91,1197.0,2.6325,1.885,2.8510000000000004,1181.0,1.8993,16.11,374.4
2015-03-06 02:43:00,0.7795,31.31,1.5235,388.5,2984.0,0.8003,63.15,2098.75,1.1015,119.0,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19010.0,19005.0,4450.25,1231.6,982.5,13.52,1.0273,324.3,109.2265625,127.078125,164.78125,158.75,15.35,480.75,18111.0,156.97,129.2,167.74,50.88,60.74,3615.0,111.13,18.75,569.0,1.8969,1.8959,1844.0,154.07,60.71,2052.0,50.91,1196.9,2.6325,1.8849,2.8510000000000004,1181.3,1.8995,16.115,374.4
2015-03-06 02:44:00,0.7795,31.31,1.5234,388.5,2984.0,0.8003,63.15,2099.0,1.1015,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19025.0,19025.0,4450.75,1231.6,982.5,13.52,1.0273,324.3,109.2265625,127.078125,164.8125,158.78125,15.35,480.75,18115.0,156.99,129.21,167.76,50.88,60.79,3616.0,111.13,18.75,569.0,1.8969,1.8959,1844.0,154.09,60.71,2052.0,50.93,1197.0,2.6325,1.8855,2.85,1181.3,1.8995,16.12,374.4
2015-03-06 02:45:00,0.7794,31.31,1.5236,388.5,2984.0,0.8003,63.15,2099.0,1.1015,118.9921875,205.675,66.25,0.008324,135.2,517.75,153.575,1866.3,974.9,19015.0,19030.0,4450.75,1231.6,982.5,13.52,1.0274,324.3,109.2265625,127.078125,164.8125,158.78125,15.35,480.75,18115.0,156.97,129.21,167.74,50.88,60.79,3616.0,111.13,18.75,569.0,1.8969,1.8959,1844.0,154.09,60.71,2052.0,50.94,1196.9,2.6325,1.8852,2.85,1181.7,1.8995,16.125,374.4
2015-03-06 02:46:00,0.7794,31.3,1.5236,388.5,2984.0,0.8003,63.15,2099.0,1.1017,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19015.0,19030.0,4450.75,1231.6,982.75,13.52,1.0285,324.3,109.2265625,127.078125,164.8125,158.78125,15.35,480.75,18115.0,156.97,129.21,167.72,50.88,60.78,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.09,60.71,2052.0,50.95,1197.0,2.6325,1.8852,2.85,1181.7,1.8995,16.13,374.4
2015-03-06 02:47:00,0.7795,31.32,1.5236,388.25,2984.0,0.8004,63.15,2099.0,1.1017,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19010.0,19030.0,4451.25,1231.6,982.5,13.52,1.0284,324.3,109.2265625,127.0625,164.8125,158.78125,15.35,480.75,18115.0,156.96,129.2,167.7,50.88,60.78,3616.0,111.13,18.75,569.25,1.8969,1.8959,1844.0,154.08,60.71,2052.0,50.93,1197.2,2.6325,1.8852,2.85,1182.0,1.9005,16.13,374.4
2015-03-06 02:48:00,0.7795,31.3,1.5235,388.25,2984.0,0.8004,63.15,2099.25,1.1019,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19005.0,19030.0,4451.25,1231.6,982.5,13.52,1.0284,324.3,109.2265625,127.078125,164.8125,158.78125,15.35,480.75,18115.0,156.97,129.21,167.72,50.88,60.8,3616.0,111.13,18.75,569.25,1.8969,1.8959,1844.0,154.07,60.71,2052.0,50.94,1197.2,2.633,1.8852,2.852,1182.0,1.9005,16.13,374.4
2015-03-06 02:49:00,0.7795,31.3,1.5233,388.25,2984.0,0.8004,63.15,2099.25,1.1018,119.0,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19005.0,19030.0,4451.25,1231.6,982.25,13.52,1.0284,324.3,109.2265625,127.078125,164.8125,158.78125,15.35,480.75,18115.0,156.96,129.21,167.7,50.88,60.87,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.07,60.71,2052.0,50.96,1197.3,2.634,1.8864,2.852,1182.0,1.9005,16.13,374.4
2015-03-06 02:50:00,0.7795,31.27,1.5234,388.25,2984.0,0.8003,63.15,2099.25,1.102,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19010.0,19005.0,4451.75,1231.6,982.25,13.52,1.0283,324.3,109.2265625,127.0625,164.75,158.75,15.35,480.75,18117.0,156.94,129.21,167.52,50.97,60.84,3618.0,111.13,18.75,569.75,1.8969,1.8959,1844.0,154.04,60.71,2052.0,50.96,1197.0,2.6365,1.8861,2.852,1182.0,1.8996,16.13,374.4
2015-03-06 02:51:00,0.7796,31.28,1.5234,388.5,2984.0,0.8004,63.15,2099.25,1.1022,118.984375,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19010.0,19005.0,4451.75,1231.6,982.25,13.52,1.0282,324.3,109.2265625,127.0625,164.71875,158.71875,15.35,480.75,18117.0,156.91,129.19,167.48,50.97,60.92,3618.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.02,1197.2,2.636,1.8875,2.853,1182.0,1.9019,16.135,374.4
2015-03-06 02:52:00,0.7797,31.3,1.5238,388.25,2984.0,0.8005,63.15,2099.5,1.1023,118.984375,205.675,66.25,0.008324,135.2,517.75,153.575,1866.3,974.9,19015.0,19005.0,4452.0,1232.4,982.5,13.52,1.0282,324.4,109.2265625,127.0625,164.71875,158.71875,15.35,480.5,18117.0,156.92,129.2,167.42,50.97,60.89,3617.0,111.13,18.75,569.75,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.02,1197.1,2.636,1.8879,2.853,1181.2,1.9023,16.135,374.4
2015-03-06 02:53:00,0.7795,31.28,1.5238,388.25,2984.0,0.8004,63.15,2099.5,1.1023,118.9921875,205.675,66.25,0.008324,135.2,517.75,153.575,1866.3,974.9,19015.0,19005.0,4452.0,1232.4,982.25,13.52,1.0283,324.4,109.2265625,127.0625,164.75,158.75,15.35,480.5,18117.0,156.92,129.21,167.46,50.97,60.9,3617.0,111.13,18.75,569.75,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.03,1197.1,2.636,1.8881,2.8539999999999996,1181.2,1.9023,16.135,374.4
2015-03-06 02:54:00,0.7796,31.27,1.5238,388.25,2984.0,0.8003,63.15,2099.5,1.1025,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19015.0,19005.0,4451.5,1232.4,982.25,13.52,1.0285,324.4,109.2265625,127.0625,164.71875,158.75,15.35,480.75,18117.0,156.9,129.2,167.42,50.97,60.92,3618.0,111.13,18.75,570.25,1.8969,1.8959,1844.0,154.0,60.71,2052.0,51.04,1197.0,2.634,1.8884,2.8539999999999996,1181.2,1.9001,16.135,374.4
2015-03-06 02:55:00,0.7796,31.28,1.5239,388.25,2984.0,0.8005,63.15,2099.75,1.1025,118.9921875,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19015.0,19005.0,4452.25,1232.8,982.0,13.52,1.0287,324.4,109.2265625,127.078125,164.71875,158.75,15.35,480.5,18120.0,156.92,129.2,167.4,50.97,60.88,3620.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.02,1197.1,2.6335,1.8884,2.853,1181.2,1.8994,16.135,374.4
2015-03-06 02:56:00,0.7796,31.29,1.5239,388.25,2984.0,0.8005,63.15,2099.5,1.1023,119.0,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19015.0,19015.0,4451.75,1232.7,982.25,13.52,1.0285,324.5,109.2265625,127.078125,164.71875,158.75,15.35,480.5,18118.0,156.94,129.2,167.46,50.97,60.91,3617.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,154.02,60.71,2052.0,51.02,1197.1,2.6335,1.8879,2.853,1181.2,1.8994,16.135,374.4
2015-03-06 02:57:00,0.7795,31.3,1.5239,388.25,2984.0,0.8005,63.15,2099.5,1.1022,119.0,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19015.0,19015.0,4452.0,1232.7,982.5,13.52,1.0281,324.5,109.2265625,127.078125,164.71875,158.75,15.35,480.5,18117.0,156.91,129.2,167.42,50.97,60.91,3618.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,153.99,60.71,2052.0,51.02,1196.8,2.634,1.8879,2.853,1181.2,1.8996,16.13,374.4
2015-03-06 02:58:00,0.7795,31.3,1.5238,388.25,2984.0,0.8005,63.15,2099.5,1.1025,119.0,205.675,66.25,0.008326,135.2,517.75,153.575,1866.3,974.9,19015.0,19015.0,4451.75,1232.7,982.5,13.52,1.028,324.4,109.2265625,127.09375,164.78125,158.78125,15.35,480.5,18117.0,156.96,129.2,167.48,50.97,60.88,3618.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.03,60.71,2052.0,51.0,1197.0,2.6345,1.8876,2.853,1181.0,1.8996,16.135,374.4
2015-03-06 02:59:00,0.7795,31.26,1.5236,388.25,2984.0,0.8004,63.15,2099.25,1.1024,119.0,205.675,66.25,0.008326,135.2,517.75,153.575,1866.3,974.9,19015.0,19015.0,4451.75,1232.7,982.25,13.52,1.0283,324.4,109.2265625,127.09375,164.78125,158.8125,15.35,480.5,18117.0,156.96,129.21,167.48,50.97,60.88,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.02,60.71,2052.0,50.98,1196.8,2.6355,1.8876,2.853,1179.7,1.8996,16.13,374.4
2015-03-06 03:00:00,0.7796,31.25,1.5235,388.25,2984.0,0.8005,63.15,2098.75,1.1026,119.0078125,205.675,66.25,0.008326,135.2,517.75,153.575,1866.3,974.9,19015.0,19015.0,4450.75,1232.2,982.25,13.52,1.0283,324.6,109.234375,127.09375,164.75,158.78125,15.35,480.5,18113.0,156.95,129.21,167.58,50.97,60.9,3616.0,111.13,18.75,569.75,1.8969,1.8959,1844.0,154.03,60.71,2052.0,51.01,1196.8,2.6355,1.888,2.853,1180.7,1.8996,16.135,374.4
2015-03-06 03:01:00,0.7794,31.25,1.5234,388.25,2984.0,0.8004,63.15,2099.25,1.1024,119.0,205.675,66.25,0.008326,135.2,517.75,153.575,1866.3,974.9,19005.0,19015.0,4451.5,1232.1,982.25,13.52,1.0282,324.6,109.234375,127.0625,164.8125,158.78125,15.4,480.75,18117.0,156.93,129.2,167.56,51.01,60.9,3619.0,111.13,18.75,569.75,1.8969,1.8959,1844.0,154.02,60.71,2052.0,51.0,1196.6,2.6345,1.8874,2.852,1179.8,1.8996,16.125,374.4
2015-03-06 03:02:00,0.7794,31.27,1.5233,388.25,2984.0,0.8004,63.15,2098.5,1.1023,119.0,205.675,66.25,0.008325,135.2,517.75,153.575,1866.3,974.9,19005.0,19015.0,4450.5,1232.1,982.25,13.52,1.0276,324.6,109.234375,127.078125,164.8125,158.78125,15.4,481.0,18113.0,156.93,129.2,167.6,51.0,60.88,3616.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.01,1196.5,2.6365,1.8879,2.8510000000000004,1179.8,1.9,16.13,374.4
2015-03-06 03:03:00,0.7795,31.28,1.5235,388.25,2984.0,0.8005,63.15,2099.0,1.1026,119.0,205.675,66.25,0.008326,135.2,517.75,153.575,1866.3,974.9,19000.0,19000.0,4451.0,1232.0,982.25,13.52,1.0277,324.6,109.234375,127.078125,164.8125,158.78125,15.4,481.0,18114.0,156.94,129.2,167.6,51.02,60.9,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.02,1196.8,2.6385,1.8879,2.853,1180.0,1.9015,16.125,374.4
2015-03-06 03:04:00,0.7794,31.26,1.5233,388.0,2984.0,0.8005,63.15,2099.0,1.1025,118.9921875,205.675,66.25,0.008324,135.2,517.75,153.575,1866.3,974.9,19010.0,19000.0,4451.0,1231.9,982.0,13.52,1.0276,324.5,109.234375,127.0625,164.75,158.75,15.4,481.0,18115.0,156.92,129.2,167.6,51.01,60.87,3617.0,111.13,18.75,569.5,1.8969,1.8959,1844.0,154.01,60.71,2052.0,51.01,1196.6,2.6375,1.888,2.8510000000000004,1179.8,1.9015,16.13,374.4
2015-03-06 03:05:00,0.7792,31.24,1.5232,388.25,2984.0,0.8004,63.15,2099.25,1.1021,118.9921875,205.675,66.25,0.008323,135.2,517.75,153.575,1866.3,974.9,19010.0,19000.0,4451.75,1232.3,982.0,13.52,1.0269,324.5,109.234375,127.0625,164.6875,158.71875,15.4,480.5,18119.0,156.91,129.19,167.5,51.02,60.91,3620.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,154.0,60.71,2052.0,51.03,1196.7,2.639,1.8887,2.8510000000000004,1179.5,1.9015,16.13,374.4
2015-03-06 03:06:00,0.7793,31.24,1.5231,388.25,2984.0,0.8005,63.15,2099.5,1.1021,118.984375,205.675,66.25,0.008323,135.2,517.75,153.575,1866.3,974.9,19010.0,19000.0,4451.5,1232.3,982.0,13.52,1.0269,324.5,109.234375,127.046875,164.71875,158.71875,15.4,480.5,18119.0,156.89,129.2,167.48,51.04,60.94,3619.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,153.98,60.71,2052.0,51.04,1196.7,2.6395,1.8898,2.852,1179.8,1.9015,16.13,374.4
2015-03-06 03:07:00,0.7793,31.24,1.5229,388.25,2984.0,0.8005,63.15,2099.5,1.102,118.984375,205.675,66.25,0.008323,135.2,517.75,153.575,1866.3,974.9,19015.0,19000.0,4452.0,1232.4,981.75,13.52,1.0267,324.5,109.234375,127.046875,164.71875,158.6875,15.4,480.5,18120.0,156.88,129.18,167.4,51.04,60.91,3618.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,153.97,60.95,2052.0,51.03,1197.0,2.6395,1.8902,2.852,1180.6,1.9015,16.14,374.4
2015-03-06 03:08:00,0.7792,31.28,1.5232,388.25,2984.0,0.8006,63.15,2099.5,1.1021,118.9765625,205.675,66.25,0.008322,135.2,517.75,153.575,1866.3,974.9,19015.0,19000.0,4451.5,1232.4,982.0,13.52,1.0271,324.4,109.234375,127.046875,164.71875,158.6875,15.4,480.5,18119.0,156.88,129.19,167.42,51.04,60.94,3617.0,111.13,18.75,570.0,1.8969,1.8959,1844.0,153.96,60.95,2052.0,51.04,1196.8,2.64,1.8901,2.8510000000000004,1180.7,1.9017,16.135,374.4
2015-03-06 03:09:00,0.7792,31.26,1.5231,388.25,2984.0,0.8005,63.15,2099.25,1.102,118.9609375,205.675,66.25,0.008322,135.2,517.75,153.575,1866.3,974.9,19015.0,19000.0,4451.25,1232.3,981.25,13.52,1.027,324.4,109.2265625,127.015625,164.65625,158.6875,15.4,480.5,18120.0,156.84,129.17,167.36,51.09,60.96,3617.0,111.13,18.75,570.5,1.8969,1.8959,1844.0,153.97,60.95,2052.0,51.07,1196.7,2.64,1.892,2.8510000000000004,1180.7,1.9027,16.14,374.4
2015-03-06 03:10:00,0.7792,31.26,1.5231,388.25,2984.0,0.8005,63.15,2099.75,1.1015,118.953125,205.675,66.25,0.008320999999999999,135.2,517.75,153.575,1866.3,974.9,19020.0,19000.0,4452.5,1232.6,981.5,13.52,1.0266,324.4,109.2265625,127.0,164.59375,158.59375,15.4,480.5,18123.0,156.82,129.16,167.3,51.04,60.92,3619.0,111.125,18.75,570.25,1.8969,1.8959,1844.0,153.94,60.94,2052.0,51.03,1196.3,2.64,1.8908,2.852,1179.6,1.9021,16.12,374.4
2015-03-06 03:11:00,0.7791,31.29,1.5232,388.0,2984.0,0.8002,63.15,2100.0,1.1016,118.9375,205.675,66.25,0.008320999999999999,135.2,517.75,153.575,1866.3,974.9,19030.0,19000.0,4453.0,1232.9,981.75,13.52,1.0264,324.5,109.21875,126.984375,164.5625,158.59375,15.4,480.5,18126.0,156.8,129.15,167.28,51.04,60.91,3621.0,111.125,18.75,570.25,1.8969,1.8959,1844.0,153.92,60.94,2052.0,51.02,1195.9,2.64,1.8906,2.8510000000000004,1179.4,1.9019,16.105,374.4
2015-03-06 03:12:00,0.779,31.28,1.5232,388.0,2984.0,0.8005,63.16,2099.5,1.1015,118.953125,205.675,66.25,0.008320999999999999,135.2,517.75,153.575,1866.3,974.9,19030.0,19000.0,4452.25,1232.6,981.75,13.52,1.0264,324.5,109.21875,127.0,164.5625,158.59375,15.4,480.5,18123.0,156.83,129.16,167.26,51.05,60.93,3619.0,111.125,18.75,570.25,1.8969,1.8959,1844.0,153.92,60.94,2052.0,51.03,1196.3,2.64,1.8911,2.8510000000000004,1179.3,1.9019,16.11,374.4
2015-03-06 03:13:00,0.779,31.28,1.523,388.0,2984.0,0.8005,63.16,2099.75,1.1017,118.9609375,205.675,66.25,0.008322,135.2,517.75,153.575,1866.3,974.9,19030.0,19000.0,4452.0,1232.7,981.5,13.52,1.0267,324.5,109.21875,127.015625,164.65625,158.625,15.4,480.5,18123.0,156.82,129.16,167.34,51.05,60.94,3618.0,111.125,18.75,570.25,1.8969,1.8959,1844.0,153.93,60.94,2052.0,51.03,1196.2,2.64,1.8907,2.852,1179.3,1.9021,16.115,374.4
2015-03-06 03:14:00,0.7789,31.29,1.523,388.0,2984.0,0.8005,63.15,2099.25,1.1014,118.96875,205.675,66.25,0.008322,135.2,517.75,153.575,1866.3,974.9,19020.0,19025.0,4451.5,1232.5,981.5,13.52,1.0266,324.5,109.21875,127.03125,164.65625,158.65625,15.35,480.75,18120.0,156.84,129.17,167.38,51.05,60.95,3616.0,111.13,18.75,570.75,1.8969,1.8959,1844.0,153.93,60.94,2052.0,51.04,1195.8,2.639,1.8913,2.852,1179.5,1.9024,16.11,374.4
