,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-02-06 04:29:00,0.6576,33.29,1.4671,374.75,2781.0,0.8064,49.6,838.75,1.2804,118.09375,94.325,60.15,0.010959,120.7,591.0,86.65,8115.0,8135.0,1234.25,428.7,450.5,993.25,13.0,0.8549,311.7,108.84375,122.453125,127.0625,42.55,564.0,7980.0,122.42,116.12,98.32,40.49,46.1,2297.0,108.035,13319.0,12530.0,1653.0,44.82,1974.0,40.52,914.2,1.556,1.3576,4.615,988.8,1.261,12.81,385.5
2009-02-06 04:30:00,0.6575,33.29,1.4669,374.75,2781.0,0.8057,49.6,838.75,1.2802,118.09375,94.325,60.15,0.010962999999999999,120.7,591.0,86.65,8115.0,8135.0,1234.75,428.7,450.5,993.25,13.0,0.8549,311.5,108.84375,122.453125,127.078125,42.55,564.0,7980.0,122.43,116.12,98.32,40.57,46.13,2296.0,108.035,13319.0,12530.0,1649.0,44.82,1974.0,40.59,914.0,1.5545,1.3576,4.615,988.8,1.261,12.8,385.5
2009-02-06 04:31:00,0.6573,33.29,1.4655,374.75,2788.0,0.8058,49.6,838.75,1.28,118.09375,94.325,60.15,0.010964,120.7,591.0,86.65,8115.0,8135.0,1233.75,428.7,450.5,993.25,13.0,0.8548,311.5,108.84375,122.453125,127.0625,42.55,564.0,7980.0,122.42,116.11,98.32,40.56,46.12,2296.0,108.03,13319.0,12530.0,1649.0,44.82,1974.0,40.58,913.9,1.553,1.3576,4.615,988.8,1.261,12.8,385.5
2009-02-06 04:32:00,0.6569,33.29,1.4664,374.75,2792.0,0.8056,49.6,838.75,1.2798,118.09375,94.325,60.15,0.010962999999999999,120.7,591.0,86.65,8115.0,8135.0,1234.0,428.7,450.5,993.25,13.0,0.8547,311.5,108.84375,122.453125,127.078125,42.55,563.75,7980.0,122.42,116.11,98.32,40.63,46.22,2297.0,108.035,13319.0,12530.0,1649.0,44.82,1983.0,40.61,914.2,1.552,1.3576,4.615,988.8,1.2615,12.795,385.5
2009-02-06 04:33:00,0.6567,33.29,1.4651,374.75,2792.0,0.8052,49.6,839.0,1.2793,118.08593700000002,94.325,60.15,0.010961,120.7,591.0,86.65,8115.0,8135.0,1235.0,428.7,450.5,993.25,13.0,0.8544,311.5,108.83593700000002,122.453125,127.078125,42.55,563.75,7980.0,122.4,116.095,98.16,40.63,46.18,2297.0,108.035,13319.0,12530.0,1649.0,44.82,1982.0,40.58,914.0,1.5545,1.3576,4.615,988.8,1.2615,12.795,385.5
2009-02-06 04:34:00,0.657,33.29,1.4646,374.75,2806.0,0.8056,49.6,839.0,1.2796,118.08593700000002,94.325,60.15,0.01096,120.7,591.0,86.65,8115.0,8135.0,1234.5,428.7,450.5,993.25,13.0,0.8549,311.5,108.84375,122.4375,127.078125,42.55,563.75,7982.0,122.42,116.1,98.16,40.58,46.21,2297.0,108.035,13319.0,12530.0,1649.0,44.82,1989.0,40.59,914.0,1.5545,1.3576,4.638,988.8,1.2615,12.795,385.5
2009-02-06 04:35:00,0.6573,33.29,1.4663,374.75,2795.0,0.8056,49.6,839.25,1.2808,118.078125,94.325,60.15,0.010957999999999999,120.7,591.0,86.65,8115.0,8140.0,1234.75,428.7,450.5,993.25,13.0,0.8555,311.5,108.84375,122.4375,127.078125,42.55,563.75,7986.0,122.41,116.09,98.16,40.58,46.23,2298.0,108.03,13319.0,12530.0,1649.0,44.82,1982.0,40.58,914.6,1.5555,1.3576,4.638,986.0,1.2615,12.81,385.5
2009-02-06 04:36:00,0.6578,33.29,1.4656,374.75,2795.0,0.8055,49.6,839.75,1.28,118.08593700000002,94.325,60.15,0.010952,120.7,591.0,86.65,8115.0,8145.0,1234.75,428.7,450.5,993.25,13.0,0.855,311.5,108.83593700000002,122.4375,127.0625,42.55,563.75,7988.0,122.4,116.09,98.2,40.55,46.22,2299.0,108.035,13319.0,12530.0,1649.0,44.82,1983.0,40.56,914.3,1.557,1.3576,4.638,986.0,1.2615,12.81,385.5
2009-02-06 04:37:00,0.6576,33.29,1.4674,374.75,2800.0,0.8054,49.6,839.25,1.2805,118.08593700000002,94.325,60.15,0.010951,120.7,591.0,86.65,8115.0,8145.0,1234.5,428.7,450.5,993.25,13.0,0.8551,311.5,108.84375,122.4375,127.0625,42.55,563.75,7986.0,122.42,116.11,98.2,40.55,46.23,2299.0,108.04,13319.0,12530.0,1651.0,44.82,1982.0,40.59,914.4,1.556,1.3576,4.638,986.0,1.2615,12.81,385.5
2009-02-06 04:38:00,0.6578,33.29,1.4676,375.0,2800.0,0.8055,49.6,839.5,1.2802,118.08593700000002,94.325,60.15,0.010951,120.7,591.0,86.65,8115.0,8145.0,1234.75,428.7,450.5,993.25,13.0,0.8549,311.5,108.84375,122.453125,127.0625,42.55,563.75,7988.0,122.43,116.115,98.2,40.55,46.16,2299.0,108.04,13319.0,12530.0,1651.0,44.82,1982.0,40.56,914.3,1.559,1.3576,4.638,986.0,1.2615,12.81,385.5
2009-02-06 04:39:00,0.6579,33.29,1.4665,374.25,2798.0,0.8057,49.6,839.25,1.2808,118.09375,94.325,60.15,0.010952,120.7,591.0,86.65,8115.0,8145.0,1234.75,428.7,450.5,993.25,13.0,0.8555,311.5,108.84375,122.453125,127.0625,42.55,563.75,7985.0,122.44,116.13,98.2,40.55,46.19,2297.0,108.045,13319.0,12530.0,1651.0,44.82,1983.0,40.57,914.7,1.5585,1.3576,4.638,987.0,1.2615,12.81,385.5
2009-02-06 04:40:00,0.6579,33.29,1.4673,374.25,2798.0,0.8058,49.6,839.0,1.2812,118.09375,94.325,60.15,0.01095,120.7,591.0,86.65,8115.0,8145.0,1234.5,428.7,450.5,993.25,13.0,0.8556,311.5,108.84375,122.453125,127.078125,42.55,563.75,7982.0,122.42,116.105,98.2,40.55,46.2,2296.0,108.04,13319.0,12530.0,1651.0,44.82,1983.0,40.58,914.4,1.5585,1.3576,4.638,987.0,1.2615,12.815,385.5
2009-02-06 04:41:00,0.6578,33.29,1.4676,374.0,2805.0,0.8058,49.6,839.25,1.2818,118.09375,94.325,60.15,0.010948999999999999,120.7,591.0,86.65,8115.0,8145.0,1234.5,428.7,450.5,993.25,13.01,0.8559,311.5,108.84375,122.4375,127.0625,42.55,563.75,7982.0,122.39,116.1,98.2,40.55,46.2,2297.0,108.035,13319.0,12530.0,1651.0,44.82,1983.0,40.6,915.2,1.5585,1.3576,4.638,987.0,1.2615,12.815,385.5
2009-02-06 04:42:00,0.6585,33.29,1.4681,373.75,2801.0,0.8061,49.6,839.5,1.282,118.09375,94.325,60.15,0.010946,120.7,591.0,86.65,8115.0,8145.0,1235.0,428.7,450.5,993.25,13.02,0.8563,311.5,108.84375,122.453125,127.0625,42.55,563.75,7986.0,122.39,116.1,98.2,40.55,46.2,2297.0,108.035,13319.0,12530.0,1651.0,44.82,1983.0,40.59,914.8,1.557,1.3576,4.638,987.0,1.2615,12.82,385.5
2009-02-06 04:43:00,0.658,33.29,1.4674,373.75,2801.0,0.8061,49.6,839.5,1.2818,118.09375,94.325,60.15,0.010948999999999999,120.7,591.0,86.65,8115.0,8145.0,1235.0,428.7,450.5,993.25,13.05,0.8562,311.9,108.84375,122.4375,127.09375,42.55,563.75,7986.0,122.39,116.085,98.2,40.55,46.17,2296.0,108.03,13319.0,12530.0,1651.0,44.82,1983.0,40.57,915.2,1.562,1.3576,4.638,987.0,1.2615,12.82,385.5
2009-02-06 04:44:00,0.6575,33.29,1.467,373.75,2801.0,0.8059,49.6,839.5,1.2817,118.09375,94.325,60.15,0.01095,120.7,591.0,86.65,8115.0,8145.0,1234.75,428.7,450.5,993.25,13.07,0.856,311.8,108.84375,122.4375,127.09375,42.55,563.75,7986.0,122.36,116.075,98.2,40.55,46.18,2297.0,108.02,13319.0,12530.0,1651.0,44.82,1983.0,40.56,914.2,1.562,1.3576,4.638,987.0,1.2615,12.82,385.5
2009-02-06 04:45:00,0.6575,33.29,1.4673,373.75,2801.0,0.806,49.6,839.5,1.2816,118.08593700000002,94.325,60.15,0.010948999999999999,120.7,591.0,86.65,8115.0,8145.0,1235.0,428.7,450.5,993.25,13.07,0.856,311.8,108.84375,122.4375,127.0625,42.55,563.75,7985.0,122.39,116.085,98.2,40.55,46.18,2298.0,108.025,13319.0,12530.0,1651.0,44.82,1984.0,40.56,913.6,1.561,1.3576,4.638,987.0,1.2615,12.82,385.5
2009-02-06 04:46:00,0.6581,33.28,1.4673,374.5,2801.0,0.806,49.6,839.75,1.2816,118.08593700000002,94.325,60.15,0.010948999999999999,120.7,591.0,86.65,8115.0,8145.0,1235.0,428.7,450.5,993.25,13.11,0.8559,311.8,108.84375,122.4375,127.0625,42.55,563.75,7988.0,122.37,116.08,98.2,40.65,46.17,2299.0,108.025,13319.0,12530.0,1651.0,44.82,1986.0,40.61,914.6,1.561,1.3576,4.638,987.0,1.2615,12.81,385.5
2009-02-06 04:47:00,0.6584,33.28,1.4672,374.5,2801.0,0.806,49.6,840.0,1.2818,118.08593700000002,94.325,60.15,0.010946,120.7,591.0,86.65,8115.0,8145.0,1235.5,428.7,450.5,993.25,13.15,0.8561,311.8,108.84375,122.453125,127.0625,42.55,563.75,7987.0,122.38,116.085,98.2,40.61,46.15,2299.0,108.025,13319.0,12530.0,1651.0,44.82,1987.0,40.61,914.7,1.561,1.3576,4.638,987.0,1.2615,12.83,385.5
2009-02-06 04:48:00,0.658,33.25,1.4676,374.5,2801.0,0.806,49.6,840.0,1.2824,118.08593700000002,94.325,60.15,0.010948999999999999,120.7,591.0,86.65,8115.0,8145.0,1236.0,428.7,450.5,993.25,13.14,0.8566,311.8,108.84375,122.4375,127.015625,42.55,563.75,7988.0,122.36,116.07,97.92,40.59,46.14,2300.0,108.015,13319.0,12530.0,1654.0,44.82,1987.0,40.65,914.5,1.561,1.3584,4.638,987.0,1.2615,12.83,385.4
2009-02-06 04:49:00,0.6583,33.25,1.4682,374.5,2801.0,0.8061,49.6,840.0,1.283,118.10156200000002,94.325,60.15,0.010946,120.8,591.0,86.65,8115.0,8145.0,1235.5,428.7,450.5,993.25,13.12,0.8568,311.8,108.85156200000002,122.453125,127.03125,42.55,565.0,7988.0,122.4,116.09,98.02,40.59,46.16,2300.0,108.015,13319.0,12530.0,1654.0,44.82,1986.0,40.63,914.1,1.56,1.3584,4.638,987.0,1.2615,12.805,385.5
2009-02-06 04:50:00,0.6583,33.25,1.468,374.5,2801.0,0.806,49.6,840.25,1.2831,118.10156200000002,94.325,60.15,0.010945,120.8,591.0,86.65,8115.0,8145.0,1235.5,428.7,450.5,993.25,13.12,0.8564,311.8,108.85156200000002,122.46875,127.0625,42.55,565.0,7988.0,122.39,116.095,98.02,40.58,46.15,2299.0,108.02,13319.0,12530.0,1655.0,44.82,1986.0,40.58,914.5,1.5595,1.3584,4.638,987.0,1.2615,12.805,386.0
2009-02-06 04:51:00,0.6583,33.27,1.4671,374.5,2817.0,0.806,49.6,840.25,1.283,118.10156200000002,94.325,60.15,0.010946,120.8,591.0,86.65,8115.0,8150.0,1236.25,428.7,450.5,993.25,13.14,0.8565,311.8,108.85156200000002,122.46875,127.0625,42.55,565.5,7993.0,122.39,116.095,98.02,40.58,46.15,2300.0,108.02,13319.0,12530.0,1655.0,44.82,1988.0,40.54,914.4,1.5595,1.3584,4.638,987.0,1.2615,12.805,386.0
2009-02-06 04:52:00,0.6583,33.24,1.4675,374.5,2816.0,0.806,49.6,840.25,1.2827,118.10156200000002,94.325,60.15,0.010948000000000001,120.8,591.0,86.65,8115.0,8150.0,1236.5,428.7,450.5,993.25,13.12,0.8564,311.8,108.85156200000002,122.453125,127.0625,42.55,565.5,7996.0,122.38,116.085,98.02,40.58,46.16,2300.0,108.02,13319.0,12530.0,1656.0,44.82,1984.0,40.58,914.4,1.5595,1.3584,4.638,987.0,1.2615,12.825,386.0
2009-02-06 04:53:00,0.6582,33.26,1.4674,374.75,2816.0,0.8061,49.6,840.25,1.2823,118.10156200000002,94.325,60.15,0.010952,120.8,591.0,86.65,8115.0,8150.0,1236.5,428.7,450.5,993.25,13.12,0.8564,311.8,108.85156200000002,122.453125,127.0625,42.55,565.5,7993.0,122.37,116.09,98.02,40.61,46.21,2300.0,108.025,13319.0,12530.0,1657.0,44.82,1984.0,40.63,914.5,1.558,1.3584,4.638,987.0,1.2615,12.825,385.7
2009-02-06 04:54:00,0.6582,33.27,1.4673,374.75,2816.0,0.8061,49.6,840.25,1.2821,118.10156200000002,94.325,60.15,0.010955,120.8,591.0,86.65,8115.0,8160.0,1236.25,428.7,450.5,993.25,13.12,0.8562,311.5,108.85156200000002,122.453125,127.0625,42.55,565.0,7991.0,122.35,116.085,98.02,40.55,46.1,2300.0,108.03,13319.0,12530.0,1657.0,44.82,1984.0,40.56,914.1,1.556,1.3584,4.638,987.1,1.2607,12.825,385.8
2009-02-06 04:55:00,0.6582,33.27,1.4675,374.75,2810.0,0.8058,49.6,839.75,1.2821,118.10156200000002,94.325,60.15,0.010954,120.8,591.0,86.65,8115.0,8150.0,1236.0,428.7,450.5,993.25,13.12,0.8562,311.5,108.85156200000002,122.453125,127.0625,42.55,565.0,7990.0,122.34,116.08,98.02,40.55,46.1,2299.0,108.03,13319.0,12530.0,1657.0,44.82,1984.0,40.54,914.0,1.559,1.3584,4.638,987.1,1.2607,12.825,385.8
2009-02-06 04:56:00,0.6582,33.27,1.4675,374.75,2810.0,0.8062,49.6,839.5,1.2825,118.09375,94.325,60.15,0.010956,120.8,591.0,86.65,8115.0,8150.0,1236.0,428.7,450.5,993.25,13.12,0.8564,312.0,108.85156200000002,122.453125,127.0625,42.55,565.0,7988.0,122.36,116.085,98.02,40.55,46.06,2299.0,108.035,13319.0,12530.0,1657.0,44.82,1984.0,40.54,913.7,1.5575,1.3584,4.638,987.1,1.2607,12.825,385.8
2009-02-06 04:57:00,0.6582,33.27,1.4668,374.75,2806.0,0.8059,49.6,839.75,1.2818,118.09375,94.325,60.15,0.010953000000000001,120.9,591.0,86.65,8115.0,8140.0,1235.25,428.7,450.5,993.25,13.1,0.8562,312.0,108.85156200000002,122.453125,127.0625,42.55,565.0,7985.0,122.37,116.1,98.02,40.5,46.03,2297.0,108.035,13319.0,12530.0,1657.0,44.82,1984.0,40.5,913.7,1.5575,1.3584,4.638,987.1,1.26,12.81,385.8
2009-02-06 04:58:00,0.6582,33.25,1.4671,376.5,2805.0,0.806,49.6,839.0,1.282,118.10156200000002,94.325,60.15,0.01095,120.95,591.0,86.65,8115.0,8140.0,1234.75,428.7,450.5,993.25,13.11,0.8563,312.0,108.85156200000002,122.453125,127.0625,42.55,565.0,7982.0,122.38,116.115,98.02,40.5,46.03,2295.0,108.035,13319.0,12530.0,1656.0,44.82,1980.0,40.45,913.5,1.5565,1.3584,4.638,987.1,1.26,12.81,385.8
2009-02-06 04:59:00,0.6582,33.27,1.4671,376.5,2805.0,0.806,49.6,839.25,1.2823,118.109375,94.325,60.15,0.010947,120.95,591.0,86.65,8115.0,8140.0,1234.75,428.7,450.5,993.25,13.08,0.8562,312.0,108.85156200000002,122.484375,127.0625,42.55,565.0,7982.0,122.41,116.135,98.02,40.42,45.97,2297.0,108.04,13319.0,12530.0,1656.0,44.82,1980.0,40.44,912.8,1.5595,1.3584,4.638,987.1,1.26,12.805,385.8
2009-02-06 05:00:00,0.6581,33.27,1.4675,376.5,2805.0,0.806,49.6,839.25,1.2822,118.125,94.325,60.15,0.010946,120.95,591.0,86.65,8115.0,8140.0,1234.75,428.7,450.5,993.25,13.11,0.8558,312.0,108.859375,122.515625,127.109375,42.55,565.0,7983.0,122.43,116.15,98.02,40.43,46.0,2297.0,108.05,13319.0,12530.0,1656.0,44.82,1980.0,40.4,913.1,1.56,1.3584,4.638,988.0,1.26,12.805,385.8
2009-02-06 05:01:00,0.6581,33.26,1.4684,376.5,2805.0,0.8054,49.6,839.5,1.2824,118.11718700000002,94.325,60.15,0.010945,120.95,591.0,86.65,8115.0,8140.0,1234.75,428.7,450.5,993.25,13.11,0.8559,312.1,108.859375,122.515625,127.09375,42.55,565.0,7985.0,122.4,116.125,98.02,40.39,45.95,2297.0,108.04,13319.0,12530.0,1656.0,44.82,1980.0,40.4,913.3,1.56,1.3584,4.638,988.0,1.2604,12.795,385.8
2009-02-06 05:02:00,0.658,33.27,1.4687,376.5,2805.0,0.806,49.6,840.25,1.2824,118.11718700000002,94.325,60.15,0.010942,120.95,591.0,86.65,8115.0,8150.0,1236.25,428.7,450.5,993.25,13.08,0.8556,312.1,108.859375,122.5,127.09375,42.55,565.0,7992.0,122.4,116.11,97.98,40.4,46.0,2299.0,108.035,13319.0,12530.0,1656.0,44.82,1980.0,40.4,913.7,1.561,1.3584,4.638,988.0,1.2604,12.805,385.8
2009-02-06 05:03:00,0.658,33.26,1.468,376.5,2805.0,0.8058,49.6,840.25,1.2822,118.11718700000002,94.325,60.15,0.010942,120.95,591.0,86.65,8115.0,8150.0,1236.25,428.7,450.5,993.25,13.08,0.8556,312.6,108.859375,122.515625,127.109375,42.55,565.0,7990.0,122.4,116.115,97.98,40.34,45.93,2300.0,108.035,13319.0,12530.0,1656.0,44.82,1980.0,40.34,913.5,1.563,1.3535,4.638,988.0,1.26,12.805,385.8
2009-02-06 05:04:00,0.6582,33.3,1.4683,376.5,2805.0,0.8058,49.6,840.5,1.2818,118.109375,94.325,60.15,0.010943000000000001,120.95,591.0,86.65,8115.0,8155.0,1236.0,432.0,450.5,993.25,13.08,0.8552,312.9,108.859375,122.5,127.109375,42.55,565.75,7994.0,122.36,116.09,97.9,40.27,45.87,2302.0,108.03,13319.0,12530.0,1656.0,44.82,1980.0,40.28,913.2,1.562,1.3506,4.638,988.0,1.26,12.805,385.8
2009-02-06 05:05:00,0.6578,33.3,1.467,376.75,2805.0,0.8058,49.6,840.5,1.2807,118.11718700000002,94.325,60.15,0.01094,120.95,592.25,86.65,8115.0,8155.0,1236.75,432.0,450.5,993.25,13.08,0.8545,312.9,108.859375,122.53125,127.125,42.55,565.75,7996.0,122.37,116.105,97.92,40.31,45.91,2302.0,108.035,13319.0,12530.0,1656.0,44.82,1980.0,40.29,912.9,1.5635,1.3506,4.638,988.0,1.2548,12.795,385.8
2009-02-06 05:06:00,0.658,33.3,1.4677,376.75,2805.0,0.8058,49.6,840.75,1.2808,118.11718700000002,94.325,60.15,0.010937,121.0,592.25,86.65,8115.0,8155.0,1236.75,432.0,450.5,993.25,13.09,0.8546,312.9,108.859375,122.515625,127.09375,42.55,566.25,7996.0,122.36,116.08,97.92,40.32,45.93,2301.0,108.025,13319.0,12530.0,1656.0,44.82,1980.0,40.31,914.2,1.5655,1.3506,4.638,988.0,1.2548,12.8,385.8
2009-02-06 05:07:00,0.658,33.3,1.4676,376.75,2805.0,0.8058,49.6,840.5,1.2809,118.11718700000002,94.325,60.15,0.010939,121.0,592.25,86.65,8115.0,8155.0,1236.5,432.0,450.5,993.25,13.09,0.8544,312.9,108.859375,122.53125,127.125,42.55,566.25,7994.0,122.36,116.085,97.92,40.31,45.9,2301.0,108.03,13319.0,12530.0,1656.0,44.82,1980.0,40.32,914.5,1.569,1.3506,4.638,988.1,1.2548,12.805,385.8
2009-02-06 05:08:00,0.6577,33.3,1.4673,377.0,2800.0,0.8058,49.74,840.75,1.281,118.11718700000002,94.325,60.15,0.010939,121.0,592.25,86.65,8115.0,8160.0,1236.5,432.0,450.5,993.25,13.09,0.8547,312.9,108.859375,122.515625,127.125,42.55,566.5,7995.0,122.34,116.08,97.9,40.31,45.95,2303.0,108.025,13319.0,12530.0,1655.0,44.82,1977.0,40.33,914.5,1.569,1.3506,4.638,988.1,1.2548,12.805,385.8
2009-02-06 05:09:00,0.6577,33.3,1.4672,377.0,2800.0,0.8056,49.74,840.5,1.2808,118.11718700000002,94.325,60.15,0.010943000000000001,121.0,592.25,86.65,8115.0,8160.0,1236.0,432.0,450.5,993.25,13.09,0.8548,312.9,108.859375,122.515625,127.125,42.55,566.5,7995.0,122.36,116.085,97.94,40.31,45.97,2302.0,108.025,13319.0,12530.0,1655.0,44.82,1974.0,40.33,914.3,1.57,1.3499,4.638,988.1,1.2548,12.805,385.8
2009-02-06 05:10:00,0.6577,33.3,1.4679,377.0,2800.0,0.8056,49.74,839.75,1.2806,118.11718700000002,94.325,60.15,0.010943000000000001,121.0,592.25,86.65,8115.0,8150.0,1236.5,432.0,450.5,993.25,13.09,0.8548,312.9,108.859375,122.53125,127.109375,42.55,566.5,7988.0,122.39,116.12,97.98,40.31,45.93,2300.0,108.035,13319.0,12530.0,1655.0,44.82,1974.0,40.34,914.2,1.5695,1.3499,4.638,988.1,1.2548,12.795,385.8
2009-02-06 05:11:00,0.6578,33.3,1.4683,377.0,2800.0,0.8055,49.74,839.5,1.2806,118.11718700000002,94.325,60.15,0.010943000000000001,121.0,592.25,86.65,8115.0,8145.0,1236.5,432.0,450.5,993.25,13.09,0.854,312.9,108.859375,122.515625,127.109375,42.55,567.0,7987.0,122.38,116.12,98.0,40.28,45.92,2298.0,108.035,13319.0,12530.0,1655.0,44.82,1975.0,40.32,914.5,1.5695,1.3497,4.638,988.1,1.2548,12.795,385.8
2009-02-06 05:12:00,0.6572,33.27,1.4678,377.0,2800.0,0.8055,49.74,839.75,1.2804,118.11718700000002,94.325,60.15,0.010947,121.0,592.25,86.65,8115.0,8145.0,1236.5,432.0,450.5,993.25,13.09,0.8538,313.4,108.859375,122.515625,127.09375,42.55,567.0,7988.0,122.39,116.12,97.98,40.27,45.9,2298.0,108.03,13319.0,12530.0,1655.0,44.82,1972.0,40.27,914.6,1.5705,1.35,4.638,988.1,1.2548,12.8,385.8
2009-02-06 05:13:00,0.6569,33.27,1.4678,377.0,2790.0,0.8052,49.74,839.75,1.2803,118.11718700000002,94.325,60.15,0.010951,121.0,592.25,86.65,8115.0,8150.0,1236.5,432.0,450.5,993.25,13.12,0.8539,313.4,108.859375,122.53125,127.125,42.55,566.0,7993.0,122.43,116.145,98.04,40.26,45.89,2300.0,108.04,13319.0,12530.0,1655.0,44.82,1972.0,40.27,914.5,1.5715,1.35,4.638,988.1,1.2535,12.8,385.8
2009-02-06 05:14:00,0.6569,33.27,1.468,376.75,2790.0,0.8052,49.74,840.0,1.2802,118.11718700000002,94.325,60.15,0.010955,121.0,592.25,86.65,8115.0,8150.0,1234.75,432.0,450.5,993.25,13.12,0.8539,313.4,108.859375,122.515625,127.125,42.55,566.0,7991.0,122.42,116.125,98.0,40.27,45.9,2301.0,108.03,13319.0,12530.0,1656.0,44.82,1972.0,40.29,914.7,1.5705,1.35,4.638,990.0,1.2535,12.805,385.8
2009-02-06 05:15:00,0.6569,33.27,1.4678,376.75,2790.0,0.8052,49.74,839.5,1.2798,118.140625,94.325,60.15,0.010947,120.95,592.25,86.65,8115.0,8150.0,1234.75,432.0,450.5,993.25,13.12,0.8539,313.4,108.86718700000002,122.5625,127.125,42.55,566.0,7991.0,122.44,116.145,98.0,40.22,45.85,2301.0,108.03,13319.0,12530.0,1656.0,44.82,1972.0,40.22,914.3,1.5705,1.35,4.638,991.0,1.2535,12.805,385.8
2009-02-06 05:16:00,0.6567,33.27,1.4681,376.75,2790.0,0.8055,49.74,840.0,1.2799,118.13281200000002,94.325,60.15,0.010946,120.95,592.25,86.65,8115.0,8150.0,1236.25,432.0,450.5,993.25,13.13,0.854,313.4,108.86718700000002,122.546875,127.15625,42.55,566.0,7992.0,122.42,116.135,98.0,40.19,45.83,2302.0,108.03,13319.0,12530.0,1656.0,44.82,1971.0,40.22,914.0,1.567,1.35,4.638,991.0,1.2535,12.795,385.8
2009-02-06 05:17:00,0.6571,33.27,1.4687,376.75,2790.0,0.8055,49.74,841.0,1.2801,118.125,94.325,60.15,0.010946,120.95,592.25,86.65,8115.0,8160.0,1238.0,432.0,451.4,993.25,13.13,0.8539,313.4,108.859375,122.53125,127.171875,42.55,566.0,8002.0,122.43,116.135,98.0,40.3,45.93,2308.0,108.03,13319.0,12530.0,1656.0,44.82,1970.0,40.32,914.5,1.567,1.3514,4.638,993.0,1.2535,12.795,385.8
2009-02-06 05:18:00,0.657,33.27,1.4688,376.75,2790.0,0.8055,49.74,841.0,1.2801,118.13281200000002,94.325,60.15,0.010947,120.95,592.25,86.65,8115.0,8160.0,1238.0,432.0,451.9,993.25,13.13,0.8544,313.4,108.859375,122.546875,127.171875,42.55,567.25,8001.0,122.42,116.125,98.0,40.23,45.85,2306.0,108.025,13319.0,12530.0,1656.0,44.82,1971.0,40.25,914.7,1.57,1.3514,4.638,993.0,1.2535,12.795,385.0
2009-02-06 05:19:00,0.657,33.3,1.4677,376.75,2790.0,0.8055,49.74,840.75,1.2797,118.13281200000002,94.325,60.15,0.010948000000000001,120.95,594.5,86.65,8115.0,8160.0,1237.0,432.0,451.9,993.25,13.12,0.8543,313.4,108.86718700000002,122.546875,127.203125,42.55,567.5,7999.0,122.42,116.13,98.0,40.23,45.87,2305.0,108.03,13319.0,12530.0,1656.0,44.82,1971.0,40.29,914.4,1.5725,1.3514,4.638,993.0,1.2535,12.795,385.0
2009-02-06 05:20:00,0.6573,33.3,1.4684,376.75,2790.0,0.8056,49.74,840.75,1.2798,118.13281200000002,94.325,60.35,0.010948999999999999,120.95,594.5,86.65,8115.0,8160.0,1237.75,432.0,451.9,993.25,13.12,0.8545,313.4,108.86718700000002,122.5625,127.1875,42.55,567.5,8003.0,122.42,116.135,98.0,40.23,45.93,2305.0,108.03,13319.0,12530.0,1656.0,44.82,1971.0,40.32,914.4,1.5745,1.3514,4.638,993.0,1.2535,12.81,385.0
2009-02-06 05:21:00,0.6575,33.32,1.4679,376.75,2790.0,0.8056,49.74,841.0,1.2798,118.13281200000002,94.325,60.35,0.010946,120.95,594.5,86.65,8115.0,8160.0,1237.75,432.0,451.9,993.25,13.11,0.8545,313.5,108.86718700000002,122.546875,127.171875,42.55,567.5,8001.0,122.4,116.13,98.0,40.23,45.95,2308.0,108.025,13319.0,12530.0,1656.0,44.82,1973.0,40.35,914.7,1.572,1.3514,4.638,993.4,1.2535,12.815,385.0
2009-02-06 05:22:00,0.6576,33.32,1.4677,376.75,2790.0,0.8056,49.74,841.5,1.2798,118.13281200000002,94.325,60.35,0.01094,120.95,594.5,86.65,8115.0,8170.0,1239.0,432.0,452.1,993.25,13.12,0.8545,313.5,108.86718700000002,122.546875,127.21875,42.55,567.5,8008.0,122.39,116.125,98.14,40.3,45.9,2311.0,108.03,13319.0,12530.0,1656.0,44.82,1973.0,40.29,914.9,1.572,1.3514,4.638,993.4,1.2535,12.815,385.0
2009-02-06 05:23:00,0.6576,33.29,1.4678,376.75,2793.0,0.8056,49.74,841.25,1.2801,118.13281200000002,94.325,60.35,0.010941,120.95,594.5,86.65,8115.0,8170.0,1239.0,432.0,452.1,993.25,13.14,0.854,313.5,108.86718700000002,122.546875,127.21875,42.55,568.0,8005.0,122.4,116.135,98.14,40.31,45.88,2309.0,108.025,13319.0,12530.0,1656.0,44.82,1973.0,40.31,915.1,1.577,1.35,4.638,993.4,1.2535,12.815,384.8
