,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-09-04 13:06:00,112.75781200000002,0.8504,33.95,1.638,307.5,2930.0,0.9218,59.29,1012.75,1.4303,115.57031200000002,98.325,50.2,0.010749,123.9,491.5,86.5,10315.0,10375.0,1634.5,404.3,566.1,926.0,21.93,0.9433,286.3,108.3125,117.15625,119.46875,27.7,474.75,9414.0,122.7,116.69,98.38,67.99,66.8,2760.0,108.615,1.7281,1.7857,1402.0,1859.0,68.03,995.4,2.8565,1.7262,2.5989999999999998,1260.0,1.7798,16.25,537.1
2009-09-04 13:07:00,112.75781200000002,0.8506,33.95,1.6383,307.25,2930.0,0.9221,59.17,1012.5,1.4305,115.57031200000002,98.3,50.2,0.010748,123.9,491.5,86.55,10315.0,10375.0,1634.5,403.5,565.9,925.75,21.95,0.9434,286.5,108.3125,117.171875,119.46875,27.7,474.75,9414.0,122.71,116.7,98.38,68.01,66.84,2760.0,108.62,1.7281,1.7857,1402.0,1859.0,68.08,995.6,2.8565,1.7279,2.602,1259.1,1.7797,16.254,537.1
2009-09-04 13:08:00,112.75781200000002,0.8505,33.95,1.6382,307.25,2932.0,0.9216,59.1,1013.25,1.4305,115.57031200000002,98.375,50.2,0.010745000000000001,123.9,491.75,86.55,10320.0,10375.0,1635.75,403.6,566.3,926.25,21.96,0.9435,286.5,108.3125,117.15625,119.4375,27.7,474.75,9416.0,122.71,116.7,98.38,68.12,66.86,2761.0,108.62,1.7281,1.7857,1402.0,1859.0,68.11,995.7,2.858,1.7282,2.6010000000000004,1259.6,1.782,16.26,537.1
2009-09-04 13:09:00,112.75781200000002,0.8505,33.95,1.6382,307.25,2935.0,0.9213,59.05,1013.25,1.4306,115.578125,98.35,50.2,0.010745000000000001,123.9,491.75,86.55,10320.0,10375.0,1635.75,403.6,566.3,926.25,21.93,0.9435,286.5,108.3125,117.15625,119.4375,27.65,474.75,9417.0,122.71,116.7,98.38,68.08,66.82,2761.0,108.62,1.7281,1.7857,1402.0,1859.0,68.05,995.6,2.8565,1.7265,2.602,1259.6,1.782,16.254,537.1
2009-09-04 13:10:00,112.75781200000002,0.8506,33.95,1.6384,307.5,2935.0,0.9211,59.05,1013.0,1.4309,115.58593700000002,98.35,50.2,0.010752,123.9,492.0,86.525,10315.0,10375.0,1635.0,404.2,565.8,926.75,21.92,0.944,286.5,108.3125,117.1875,119.5,27.6,474.75,9414.0,122.72,116.71,98.38,68.09,66.82,2760.0,108.615,1.7281,1.7857,1402.0,1859.0,68.07,995.4,2.857,1.7281,2.6060000000000003,1259.0,1.7805,16.25,537.1
2009-09-04 13:11:00,112.75781200000002,0.8507,33.95,1.6385,307.75,2935.0,0.9211,58.93,1013.0,1.431,115.59375,98.375,50.2,0.010757,123.7,492.0,86.575,10320.0,10375.0,1635.0,404.2,566.0,926.25,21.92,0.9442,286.3,108.32031200000002,117.203125,119.5,27.7,474.75,9415.0,122.74,116.71,98.38,68.03,66.86,2760.0,108.615,1.7281,1.7857,1402.0,1859.0,68.07,994.5,2.8565,1.7271,2.605,1259.0,1.7801,16.23,537.1
2009-09-04 13:12:00,112.75781200000002,0.8506,33.95,1.6385,307.25,2935.0,0.9211,58.92,1013.25,1.4308,115.58593700000002,98.375,50.25,0.010757,123.65,491.75,86.525,10320.0,10375.0,1635.25,403.5,566.1,926.25,21.93,0.9439,286.5,108.3125,117.1875,119.46875,27.7,474.75,9416.0,122.74,116.71,98.38,68.06,66.82,2760.0,108.615,1.7281,1.7857,1402.0,1859.0,68.07,994.9,2.856,1.7267,2.6039999999999996,1259.0,1.7806,16.239,537.1
2009-09-04 13:13:00,112.75781200000002,0.8508,33.95,1.6386,307.5,2935.0,0.9212,59.0,1013.5,1.4311,115.57031200000002,98.375,50.2,0.010756,123.6,492.0,86.525,10330.0,10375.0,1635.75,403.5,566.5,926.0,21.9,0.9442,286.5,108.3125,117.171875,119.4375,27.75,474.75,9420.0,122.73,116.71,98.38,68.07,66.83,2761.0,108.62,1.7281,1.7857,1402.0,1859.0,68.09,995.5,2.856,1.7274,2.602,1259.0,1.7804,16.245,537.1
2009-09-04 13:14:00,112.75781200000002,0.8508,33.95,1.6388,307.5,2936.0,0.9213,59.1,1013.25,1.4313,115.578125,98.375,50.225,0.010757,123.65,492.25,86.55,10330.0,10375.0,1635.25,403.5,566.3,926.25,21.9,0.9443,286.5,108.3125,117.171875,119.4375,27.75,474.75,9418.0,122.72,116.71,98.38,68.04,66.82,2762.0,108.62,1.7281,1.7857,1402.0,1859.0,68.04,995.8,2.8544,1.7255,2.6,1259.0,1.7785,16.245,537.1
2009-09-04 13:15:00,112.75781200000002,0.8509,33.95,1.6392,307.75,2936.0,0.9213,59.04,1013.25,1.4314,115.5625,98.475,50.275,0.010752,123.65,493.25,86.55,10330.0,10375.0,1635.75,403.5,566.5,926.5,21.92,0.9444,286.5,108.3125,117.140625,119.375,27.75,474.75,9419.0,122.72,116.72,98.38,68.05,66.85,2762.0,108.62,1.7281,1.7857,1402.0,1859.0,68.05,995.5,2.854,1.7252,2.602,1259.0,1.7785,16.239,537.1
2009-09-04 13:16:00,112.75781200000002,0.8509,33.95,1.6391,307.75,2936.0,0.9213,59.01,1013.25,1.4314,115.57031200000002,98.475,50.25,0.010751,123.7,493.25,86.525,10325.0,10375.0,1635.75,403.5,566.4,926.25,21.91,0.9443,286.3,108.3125,117.15625,119.375,27.75,474.75,9419.0,122.71,116.71,98.38,68.02,66.79,2761.0,108.62,1.7281,1.7857,1402.0,1859.0,68.03,995.5,2.8535,1.7252,2.609,1259.0,1.7784,16.25,537.1
2009-09-04 13:17:00,112.75781200000002,0.8511,33.95,1.6391,307.75,2936.0,0.9211,58.95,1013.5,1.4314,115.5625,98.45,50.275,0.010753,123.8,493.25,86.525,10330.0,10375.0,1635.75,403.5,566.5,926.0,21.9,0.9446,286.5,108.3125,117.140625,119.40625,27.75,474.75,9421.0,122.72,116.71,98.38,68.04,66.77,2762.0,108.62,1.7281,1.7857,1402.0,1859.0,68.02,995.7,2.855,1.7255,2.6239999999999997,1259.0,1.7785,16.254,537.1
2009-09-04 13:18:00,112.75781200000002,0.8515,33.95,1.6393,307.75,2936.0,0.9215,58.99,1014.0,1.4318,115.5625,98.45,50.275,0.010753,123.8,493.0,86.525,10335.0,10375.0,1636.25,403.5,566.9,927.0,21.89,0.9448,286.5,108.3125,117.140625,119.375,27.75,474.75,9425.0,122.71,116.71,98.38,68.12,66.89,2763.0,108.62,1.7281,1.7857,1402.0,1859.0,68.14,996.4,2.857,1.7274,2.616,1259.0,1.7808,16.28,537.1
2009-09-04 13:19:00,112.75781200000002,0.8515,33.95,1.6397,307.75,2936.0,0.9216,59.1,1014.25,1.432,115.57031200000002,98.45,50.3,0.010754999999999999,123.85,493.0,86.525,10340.0,10375.0,1637.75,403.5,567.8,927.5,21.89,0.945,286.5,108.3125,117.125,119.375,27.7,474.75,9430.0,122.71,116.7,98.38,68.16,66.91,2764.0,108.62,1.7281,1.7857,1402.0,1859.0,68.17,996.1,2.8575,1.7281,2.611,1259.0,1.7813,16.274,537.1
2009-09-04 13:20:00,112.75781200000002,0.8515,33.95,1.6398,307.75,2933.0,0.9214,59.1,1014.25,1.4322,115.55468700000002,98.45,50.3,0.010754999999999999,123.8,493.0,86.525,10340.0,10375.0,1637.5,403.5,567.9,928.0,21.89,0.9453,286.8,108.3125,117.140625,119.375,27.7,474.75,9427.0,122.71,116.7,98.38,68.14,66.9,2764.0,108.615,1.7281,1.7857,1402.0,1859.0,68.15,996.1,2.8575,1.7289,2.608,1259.0,1.7812,16.285,537.1
2009-09-04 13:21:00,112.75781200000002,0.8515,33.95,1.6399,307.75,2933.0,0.9215,59.1,1014.5,1.4323,115.5625,98.45,50.4,0.010756,123.95,493.0,86.525,10340.0,10375.0,1638.0,403.5,568.3,927.75,21.85,0.9451,287.1,108.3125,117.140625,119.375,27.7,474.75,9429.0,122.71,116.7,98.38,68.14,66.88,2764.0,108.615,1.7281,1.7857,1402.0,1859.0,68.16,995.9,2.8585,1.7281,2.614,1259.0,1.7811,16.29,537.1
2009-09-04 13:22:00,112.75781200000002,0.8516,33.95,1.6397,308.25,2933.0,0.9214,59.1,1014.75,1.432,115.53125,98.45,50.35,0.010753,123.95,493.25,86.525,10340.0,10375.0,1638.75,403.5,569.3,928.25,21.83,0.945,287.3,108.30468700000002,117.09375,119.34375,27.7,474.75,9432.0,122.7,116.7,98.38,68.12,66.86,2764.0,108.615,1.7281,1.7857,1402.0,1859.0,68.12,996.3,2.8575,1.7275,2.614,1259.0,1.7811,16.295,537.1
2009-09-04 13:23:00,112.75781200000002,0.8526,33.95,1.6402,308.5,2933.0,0.9217,59.05,1015.5,1.4325,115.52343700000002,98.45,50.35,0.010752,123.9,493.25,86.525,10350.0,10375.0,1639.75,403.5,569.5,929.0,21.84,0.9452,287.5,108.30468700000002,117.078125,119.28125,27.65,474.75,9440.0,122.68,116.68,98.38,68.2,66.96,2768.0,108.615,1.7281,1.7857,1402.0,1859.0,68.23,996.5,2.8605,1.7298,2.617,1260.0,1.7817,16.295,537.1
2009-09-04 13:24:00,112.75781200000002,0.8526,33.95,1.6404,309.0,2933.0,0.922,59.0,1015.5,1.4325,115.52343700000002,98.45,50.35,0.010753,124.05,493.0,86.525,10350.0,10375.0,1638.5,404.0,569.1,928.5,21.83,0.9453,287.8,108.30468700000002,117.09375,119.3125,27.65,474.75,9439.0,122.68,116.68,98.38,68.22,66.95,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.22,996.1,2.859,1.7309,2.62,1260.6,1.7817,16.274,537.1
2009-09-04 13:25:00,112.75781200000002,0.8525,33.95,1.6403,308.75,2933.0,0.922,59.0,1015.0,1.4324,115.52343700000002,98.45,50.35,0.010753,124.15,493.0,86.525,10345.0,10375.0,1637.5,404.0,568.9,929.25,21.82,0.9453,287.9,108.30468700000002,117.09375,119.28125,27.65,474.75,9438.0,122.68,116.68,98.38,68.22,66.94,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.22,997.1,2.859,1.7305,2.622,1260.5,1.7817,16.295,537.1
2009-09-04 13:26:00,112.75781200000002,0.8525,33.95,1.6401,309.0,2933.0,0.9219,59.02,1015.0,1.4322,115.52343700000002,98.5,50.175,0.010752,123.65,493.0,86.525,10345.0,10375.0,1637.5,403.6,568.7,928.75,21.8,0.9453,287.7,108.30468700000002,117.09375,119.3125,27.65,474.75,9438.0,122.68,116.68,98.38,68.19,66.93,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.19,997.2,2.86,1.7305,2.625,1260.5,1.7816,16.285,537.1
2009-09-04 13:27:00,112.75781200000002,0.8523,33.95,1.6401,309.0,2933.0,0.922,59.02,1014.75,1.432,115.53125,98.5,50.15,0.01075,123.7,493.75,86.525,10340.0,10375.0,1637.5,404.6,568.7,929.0,21.78,0.9453,287.9,108.30468700000002,117.109375,119.34375,27.65,474.75,9438.0,122.68,116.68,98.38,68.2,66.92,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.2,996.6,2.859,1.7305,2.6260000000000003,1259.5,1.7817,16.265,537.1
2009-09-04 13:28:00,112.75781200000002,0.8522,33.95,1.6402,308.75,2933.0,0.9221,59.02,1015.0,1.432,115.5,98.5,50.25,0.010749,123.95,493.0,86.55,10340.0,10375.0,1637.5,404.6,568.8,928.75,21.6,0.945,288.0,108.296875,117.0625,119.28125,27.65,474.75,9441.0,122.68,116.68,98.38,68.22,66.95,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.21,996.9,2.859,1.7304,2.636,1260.0,1.7817,16.27,537.1
2009-09-04 13:29:00,112.75781200000002,0.8519,33.95,1.6401,308.5,2933.0,0.9222,59.02,1015.0,1.4318,115.5,98.4,50.125,0.010749,124.05,493.25,86.5,10350.0,10375.0,1637.75,404.6,568.9,928.25,21.62,0.945,287.8,108.296875,117.046875,119.28125,27.65,474.75,9438.0,122.67,116.68,98.38,68.23,66.96,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.2,996.4,2.8585,1.7301,2.639,1259.2,1.781,16.254,537.1
2009-09-04 13:30:00,112.75781200000002,0.852,33.95,1.6398,308.75,2933.0,0.9221,59.01,1015.0,1.4316,115.49218700000002,98.425,50.125,0.01075,124.1,493.25,86.55,10350.0,10375.0,1638.0,404.6,568.9,928.75,21.64,0.9448,288.0,108.28906200000002,117.046875,119.28125,27.6,474.75,9439.0,122.67,116.68,98.38,68.26,66.99,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.25,997.0,2.858,1.7307,2.641,1259.2,1.7818,16.265,537.1
2009-09-04 13:31:00,112.75781200000002,0.852,33.95,1.6401,308.25,2933.0,0.9219,59.01,1015.0,1.4315,115.50781200000002,98.425,50.175,0.010749,124.1,493.25,86.5,10345.0,10375.0,1637.75,404.3,569.0,926.5,21.73,0.9446,287.5,108.296875,117.0625,119.3125,27.6,474.75,9438.0,122.68,116.67,98.38,68.25,66.94,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.24,996.3,2.858,1.7304,2.6439999999999997,1259.2,1.7811,16.25,537.1
2009-09-04 13:32:00,112.75781200000002,0.8515,33.95,1.6397,308.5,2933.0,0.9218,59.1,1015.0,1.4313,115.49218700000002,98.5,50.25,0.01075,124.0,493.0,86.5,10345.0,10375.0,1637.75,404.3,568.9,926.5,21.7,0.9445,287.8,108.296875,117.0625,119.25,27.6,474.75,9438.0,122.68,116.67,98.38,68.24,66.95,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.24,996.2,2.8565,1.7305,2.642,1259.2,1.7804,16.26,537.1
2009-09-04 13:33:00,112.75781200000002,0.8515,33.95,1.6397,308.5,2933.0,0.9217,59.1,1015.25,1.4314,115.484375,98.5,50.125,0.01075,123.95,492.75,86.5,10350.0,10375.0,1637.75,404.3,569.3,926.75,21.73,0.9445,287.5,108.296875,117.046875,119.25,27.6,474.75,9438.0,122.66,116.67,98.38,68.26,67.0,2767.0,108.61,1.7281,1.7857,1402.0,1859.0,68.26,995.4,2.8555,1.7317,2.641,1259.2,1.7819,16.239,537.1
2009-09-04 13:34:00,112.75781200000002,0.8516,33.95,1.6398,308.75,2933.0,0.9217,59.1,1015.0,1.4315,115.47656200000002,98.5,50.125,0.01075,124.0,493.25,86.5,10350.0,10375.0,1637.75,403.7,569.2,926.75,21.71,0.9445,287.4,108.28906200000002,117.046875,119.21875,27.6,474.75,9437.0,122.66,116.67,98.38,68.29,67.02,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.29,995.3,2.856,1.7325,2.641,1259.1,1.7827,16.25,537.1
2009-09-04 13:35:00,112.75781200000002,0.8516,33.95,1.6398,308.25,2933.0,0.9215,59.04,1015.0,1.4316,115.47656200000002,98.5,50.125,0.010751,123.95,493.0,86.525,10350.0,10375.0,1638.0,403.7,569.2,926.25,21.7,0.9444,287.5,108.296875,117.03125,119.21875,27.7,474.75,9438.0,122.66,116.67,98.38,68.22,66.96,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.23,995.5,2.8555,1.7315,2.6319999999999997,1259.1,1.7827,16.239,537.1
2009-09-04 13:36:00,112.75781200000002,0.8516,33.95,1.6401,308.25,2935.0,0.9214,59.1,1015.0,1.4318,115.46093700000002,98.5,50.125,0.010752,123.75,492.5,86.575,10350.0,10375.0,1638.0,403.6,569.1,926.0,21.69,0.9446,287.1,108.28906200000002,117.015625,119.15625,27.65,474.5,9437.0,122.66,116.67,98.38,68.24,67.02,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.22,994.9,2.8555,1.7314,2.6310000000000002,1259.1,1.7821,16.225,537.1
2009-09-04 13:37:00,112.75781200000002,0.8516,33.95,1.64,308.0,2935.0,0.9212,59.06,1015.0,1.4318,115.44531200000002,98.45,50.125,0.010751,123.8,492.5,86.55,10350.0,10375.0,1638.0,404.2,569.1,925.25,21.68,0.9446,287.0,108.28906200000002,117.0,119.1875,27.65,474.75,9437.0,122.64,116.67,98.38,68.21,67.0,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.2,994.9,2.8544,1.7307,2.6310000000000002,1259.1,1.7821,16.23,537.1
2009-09-04 13:38:00,112.75781200000002,0.8517,33.95,1.64,307.75,2935.0,0.9215,59.1,1015.25,1.4318,115.46875,98.5,50.125,0.010752,123.75,492.5,86.55,10345.0,10375.0,1638.25,404.2,569.2,925.5,21.7,0.9444,287.0,108.28906200000002,117.015625,119.1875,27.65,474.75,9437.0,122.64,116.67,98.38,68.21,66.97,2766.0,108.61,1.7281,1.7857,1402.0,1859.0,68.2,995.1,2.856,1.731,2.6319999999999997,1259.1,1.783,16.245,537.1
2009-09-04 13:39:00,112.75781200000002,0.8516,33.95,1.6399,307.5,2935.0,0.9216,59.1,1014.75,1.4316,115.47656200000002,98.5,50.125,0.010752,123.75,493.0,86.55,10335.0,10375.0,1637.75,404.2,569.0,925.25,21.67,0.9443,287.0,108.28906200000002,117.03125,119.21875,27.65,474.75,9433.0,122.65,116.67,98.38,68.18,66.99,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.17,995.0,2.8529,1.73,2.639,1259.1,1.7819,16.245,537.1
2009-09-04 13:40:00,112.75781200000002,0.8515,33.95,1.64,307.5,2938.0,0.9218,59.14,1014.75,1.4315,115.49218700000002,98.5,50.125,0.010754000000000001,123.75,493.25,86.55,10340.0,10375.0,1637.25,404.2,568.7,924.0,21.64,0.9443,287.0,108.28906200000002,117.0625,119.28125,27.7,474.75,9431.0,122.68,116.67,98.38,68.18,66.98,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.17,994.8,2.8535,1.7301,2.637,1259.1,1.782,16.245,537.1
2009-09-04 13:41:00,112.75781200000002,0.8511,33.95,1.6393,307.25,2940.0,0.9212,59.15,1014.25,1.4311,115.484375,98.5,50.075,0.010754999999999999,123.75,493.0,86.575,10335.0,10375.0,1636.0,403.5,567.9,923.75,21.65,0.944,286.7,108.28906200000002,117.046875,119.28125,27.75,475.25,9427.0,122.68,116.67,98.38,68.15,66.97,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.14,994.3,2.8529,1.7286,2.6319999999999997,1259.4,1.7824,16.21,537.1
2009-09-04 13:42:00,112.75781200000002,0.851,33.95,1.6391,307.5,2940.0,0.9212,59.15,1014.0,1.4311,115.47656200000002,98.5,50.05,0.010754999999999999,123.8,492.75,86.55,10335.0,10375.0,1636.0,403.5,568.0,923.25,21.65,0.944,286.9,108.28125,117.03125,119.28125,27.75,474.5,9428.0,122.68,116.67,98.38,68.14,66.98,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.17,994.4,2.8535,1.7293,2.633,1258.5,1.7829,16.195,537.1
2009-09-04 13:43:00,112.75781200000002,0.8511,33.95,1.6394,307.25,2939.0,0.9216,59.15,1014.0,1.4313,115.484375,98.475,50.05,0.010756,123.75,492.0,86.55,10330.0,10375.0,1635.0,402.5,567.7,923.0,21.64,0.9439,287.0,108.28906200000002,117.0625,119.3125,27.75,474.0,9426.0,122.68,116.67,98.38,68.18,66.99,2763.0,108.61,1.7281,1.7857,1402.0,1859.0,68.18,994.1,2.8525,1.7293,2.635,1258.5,1.7822,16.165,537.1
2009-09-04 13:44:00,112.75781200000002,0.8509,33.95,1.6393,307.25,2938.0,0.9213,59.19,1013.5,1.4311,115.49218700000002,98.475,50.175,0.010757,123.8,492.5,86.55,10320.0,10375.0,1634.5,402.4,567.4,922.0,21.65,0.9438,286.8,108.28906200000002,117.0625,119.28125,27.75,474.0,9422.0,122.69,116.67,98.38,68.12,66.94,2763.0,108.61,1.7281,1.7857,1402.0,1859.0,68.12,993.6,2.852,1.7275,2.634,1258.5,1.7804,16.17,537.1
2009-09-04 13:45:00,112.75781200000002,0.8512,33.95,1.6395,307.75,2937.0,0.9215,59.2,1014.0,1.4313,115.484375,98.475,50.1,0.010754999999999999,123.75,492.25,86.575,10325.0,10375.0,1635.25,401.7,567.7,923.5,21.68,0.944,286.9,108.28906200000002,117.0625,119.28125,27.75,474.5,9425.0,122.69,116.67,98.38,68.2,67.01,2765.0,108.61,1.7281,1.7857,1402.0,1859.0,68.21,993.8,2.852,1.73,2.6319999999999997,1258.5,1.7829,16.19,537.1
2009-09-04 13:46:00,112.75781200000002,0.8511,33.95,1.6392,307.75,2934.0,0.9213,59.27,1013.5,1.4313,115.484375,98.475,50.15,0.010757,123.8,492.75,86.575,10325.0,10375.0,1634.25,401.5,567.5,922.25,21.7,0.9439,286.4,108.28906200000002,117.0625,119.3125,27.75,474.5,9423.0,122.69,116.67,98.38,68.16,67.02,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.17,994.1,2.852,1.7285,2.625,1258.5,1.7821,16.195,537.1
2009-09-04 13:47:00,112.75781200000002,0.851,33.95,1.6392,307.5,2933.0,0.9211,59.3,1013.5,1.4311,115.484375,98.475,50.15,0.010757,123.8,492.75,86.55,10325.0,10375.0,1633.25,400.6,567.1,922.5,21.69,0.9437,286.5,108.28125,117.0625,119.28125,27.75,474.5,9420.0,122.69,116.67,98.38,68.14,66.97,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.13,993.9,2.854,1.7276,2.62,1258.5,1.7807,16.2,537.1
2009-09-04 13:48:00,112.75781200000002,0.8513,33.95,1.6396,307.75,2934.0,0.9213,59.3,1013.75,1.4313,115.484375,98.475,50.1,0.010756,123.75,492.75,86.575,10325.0,10375.0,1634.0,400.5,567.6,922.5,21.66,0.9439,286.7,108.28906200000002,117.0625,119.28125,27.75,474.25,9424.0,122.69,116.67,98.38,68.19,66.99,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.18,994.1,2.8535,1.7289,2.616,1258.5,1.7825,16.2,537.1
2009-09-04 13:49:00,112.75781200000002,0.8516,33.95,1.6397,307.5,2934.0,0.9216,59.3,1013.75,1.4314,115.47656200000002,98.55,50.15,0.010754999999999999,123.75,492.75,86.6,10325.0,10375.0,1634.25,400.6,567.8,922.5,21.65,0.9439,286.8,108.28906200000002,117.046875,119.28125,27.75,474.25,9425.0,122.69,116.67,98.38,68.25,67.05,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.25,994.0,2.854,1.73,2.6180000000000003,1258.5,1.7846,16.2,537.1
2009-09-04 13:50:00,112.75781200000002,0.8514,33.95,1.6395,307.5,2936.0,0.9214,59.3,1013.5,1.4312,115.47656200000002,98.575,50.2,0.010754999999999999,123.75,492.75,86.55,10325.0,10375.0,1633.75,400.8,567.4,923.0,21.6,0.9437,286.8,108.28906200000002,117.0625,119.28125,27.75,474.5,9421.0,122.69,116.67,98.38,68.24,67.01,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.23,994.2,2.8529,1.7298,2.62,1258.5,1.7823,16.19,537.1
2009-09-04 13:51:00,112.75781200000002,0.8513,33.95,1.6396,307.25,2936.0,0.9214,59.3,1013.5,1.4312,115.46875,98.525,50.25,0.010756,123.8,492.75,86.55,10330.0,10375.0,1634.0,401.4,567.6,923.25,21.63,0.9437,286.7,108.28906200000002,117.046875,119.25,27.75,475.0,9421.0,122.69,116.67,98.38,68.21,66.95,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.22,994.1,2.852,1.728,2.62,1258.5,1.7823,16.19,537.1
2009-09-04 13:52:00,112.75781200000002,0.8513,33.95,1.6397,306.75,2940.0,0.9212,59.3,1013.5,1.4311,115.47656200000002,98.525,50.325,0.010757,123.75,492.5,86.55,10330.0,10375.0,1633.75,401.4,567.4,922.5,21.59,0.9438,286.8,108.28906200000002,117.0625,119.25,27.75,474.25,9420.0,122.69,116.67,98.38,68.21,66.92,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.2,993.6,2.8535,1.7274,2.614,1258.5,1.7823,16.19,537.1
2009-09-04 13:53:00,112.75781200000002,0.8513,33.95,1.6394,306.75,2940.0,0.9211,59.3,1013.0,1.4309,115.5,98.525,50.4,0.010757,123.75,492.75,86.55,10320.0,10375.0,1633.25,401.0,567.1,922.5,21.61,0.9436,286.8,108.28906200000002,117.078125,119.28125,27.75,474.0,9417.0,122.69,116.67,98.38,68.18,66.9,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.18,993.4,2.854,1.7269,2.616,1258.5,1.7804,16.184,537.1
2009-09-04 13:54:00,112.75781200000002,0.8514,33.95,1.6397,306.75,2940.0,0.9212,59.3,1013.0,1.4311,115.484375,98.525,50.5,0.010757,123.8,492.75,86.55,10320.0,10375.0,1633.25,401.0,567.1,922.5,21.61,0.9437,286.8,108.296875,117.078125,119.28125,27.75,474.0,9417.0,122.69,116.67,98.38,68.19,66.9,2763.0,108.61,1.7281,1.7857,1402.0,1859.0,68.18,993.5,2.8544,1.7258,2.609,1258.5,1.7797,16.184,537.1
2009-09-04 13:55:00,112.75781200000002,0.8513,33.95,1.6397,307.0,2943.0,0.9211,59.2,1013.0,1.4312,115.5,98.525,50.45,0.010758,123.75,492.25,86.55,10320.0,10375.0,1633.25,401.0,567.0,922.5,21.61,0.9439,286.8,108.28906200000002,117.09375,119.28125,27.75,474.25,9417.0,122.69,116.67,98.38,68.19,66.91,2763.0,108.61,1.7281,1.7857,1402.0,1859.0,68.2,993.5,2.855,1.7268,2.61,1258.5,1.7808,16.19,537.1
2009-09-04 13:56:00,112.75781200000002,0.8513,33.95,1.6395,306.75,2943.0,0.9211,59.2,1012.75,1.4311,115.50781200000002,98.55,50.35,0.010757,123.75,492.25,86.675,10315.0,10375.0,1633.25,401.0,566.8,922.25,21.58,0.9437,286.7,108.28906200000002,117.09375,119.34375,27.75,473.75,9416.0,122.71,116.67,98.38,68.19,66.89,2762.0,108.61,1.7281,1.7857,1402.0,1859.0,68.19,993.4,2.855,1.7262,2.61,1258.5,1.78,16.2,537.1
2009-09-04 13:57:00,112.75781200000002,0.8513,33.95,1.6398,306.75,2937.0,0.9212,59.2,1013.25,1.4313,115.5,98.6,50.425,0.010752,123.8,492.25,86.725,10320.0,10375.0,1633.75,401.0,567.2,922.25,21.6,0.9437,286.4,108.28906200000002,117.09375,119.34375,27.75,474.0,9419.0,122.71,116.67,98.38,68.22,66.93,2763.0,108.61,1.7281,1.7857,1402.0,1859.0,68.24,993.8,2.856,1.7277,2.609,1258.5,1.7827,16.2,537.1
2009-09-04 13:58:00,112.75781200000002,0.8514,33.95,1.6398,306.75,2937.0,0.9214,59.2,1013.25,1.4314,115.52343700000002,98.575,50.35,0.010753,123.8,492.5,86.725,10320.0,10375.0,1634.0,401.0,567.2,922.75,21.6,0.944,286.7,108.296875,117.125,119.375,27.75,474.5,9421.0,122.72,116.67,98.38,68.25,66.93,2764.0,108.61,1.7281,1.7857,1402.0,1859.0,68.26,993.6,2.8565,1.7282,2.614,1258.5,1.7829,16.204,537.1
2009-09-04 13:59:00,112.75781200000002,0.8512,33.95,1.6396,306.75,2939.0,0.921,59.2,1013.0,1.4312,115.515625,98.65,50.4,0.010752,123.8,492.5,86.625,10315.0,10375.0,1633.25,401.0,566.8,922.5,21.65,0.9441,286.8,108.28906200000002,117.09375,119.34375,27.75,474.25,9417.0,122.71,116.67,98.38,68.24,66.92,2762.0,108.61,1.7281,1.7857,1402.0,1859.0,68.22,993.7,2.856,1.7277,2.611,1258.5,1.7814,16.204,537.1
