,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-12-04 12:30:00,0.9142,39.98,1.6505,391.25,3377.0,0.95,74.05,1101.75,1.4888,116.14843700000002,93.425,66.55,0.01111,140.75,549.25,83.3,1601.9,984.3,10155.0,10220.0,1783.5,411.1,597.4,1037.5,22.5,0.9863,308.5,108.609375,117.953125,118.90625,23.05,557.5,10296.0,122.72,116.2,98.86,75.79,77.91,2895.0,108.45,2.0228,1320.0,77.57,2183.0,75.82,1174.0,3.2225,2.0417,4.611000000000001,1454.0,1.9836,18.54,618.1
2009-12-04 12:31:00,0.9145,39.98,1.6508,391.0,3384.0,0.95,74.05,1102.0,1.4888,116.140625,93.475,66.55,0.011112,140.8,549.5,83.25,1601.9,985.2,10155.0,10220.0,1783.5,411.1,597.3,1037.5,22.5,0.9863,308.4,108.60156200000002,117.9375,118.875,23.0,557.5,10296.0,122.74,116.22,98.86,75.8,77.89,2895.0,108.45,2.0228,1320.0,77.57,2183.0,75.8,1175.3,3.227,2.0414,4.61,1454.0,1.983,18.565,618.1
2009-12-04 12:32:00,0.9145,40.0,1.6507,390.75,3382.0,0.95,74.02,1102.75,1.489,116.140625,93.475,66.575,0.011108,140.8,549.75,83.275,1601.9,986.1,10170.0,10225.0,1784.5,411.1,597.7,1037.75,22.51,0.9865,308.4,108.59375,117.9375,118.875,23.0,557.75,10296.0,122.74,116.22,98.86,75.83,77.91,2897.0,108.45,2.0228,1320.0,77.57,2183.0,75.86,1174.9,3.229,2.0414,4.617,1456.0,1.9829,18.56,618.1
2009-12-04 12:33:00,0.9149,40.01,1.6507,391.0,3384.0,0.9501,74.05,1103.0,1.4893,116.125,93.475,66.525,0.011108,140.75,549.25,83.25,1601.9,986.8,10180.0,10250.0,1784.5,411.5,598.0,1038.0,22.5,0.9866,308.4,108.59375,117.9375,118.875,23.0,557.5,10309.0,122.73,116.22,98.86,75.98,78.04,2898.0,108.45,2.0228,1320.0,77.57,2183.0,75.97,1176.4,3.23,2.0446,4.622,1456.1,1.9866,18.575,618.1
2009-12-04 12:34:00,0.9152,40.01,1.6506,391.0,3382.0,0.9503,74.1,1103.5,1.4894,116.11718700000002,93.4,66.55,0.011103,140.85,549.0,83.225,1601.9,986.8,10190.0,10245.0,1785.25,411.5,598.6,1038.0,22.51,0.9866,308.5,108.59375,117.9375,118.84375,22.9,557.75,10311.0,122.72,116.22,98.86,76.08,78.13,2899.0,108.45,2.0228,1320.0,77.57,2183.0,76.06,1176.3,3.229,2.0469,4.625,1457.0,1.9874,18.575,618.1
2009-12-04 12:35:00,0.9151,39.98,1.6502,390.75,3384.0,0.9502,74.05,1103.0,1.4891,116.13281200000002,93.4,66.6,0.011104000000000001,140.85,549.5,83.25,1601.9,986.8,10185.0,10245.0,1785.25,411.1,598.7,1037.5,22.5,0.9865,308.3,108.60156200000002,117.9375,118.875,22.9,557.5,10311.0,122.74,116.24,98.86,76.03,78.11,2899.0,108.45,2.0228,1320.0,77.57,2183.0,76.03,1176.5,3.229,2.0458,4.624,1457.0,1.9867,18.575,618.1
2009-12-04 12:36:00,0.9151,39.99,1.6505,390.75,3385.0,0.9503,74.02,1103.25,1.4893,116.13281200000002,93.4,66.6,0.011106999999999999,141.05,549.5,83.225,1605.3,986.8,10180.0,10245.0,1785.25,411.1,599.1,1037.5,22.51,0.9864,308.2,108.60156200000002,117.953125,118.90625,22.95,557.5,10311.0,122.74,116.23,98.86,76.08,78.17,2898.0,108.45,2.0228,1320.0,77.57,2183.0,76.09,1177.0,3.231,2.0481,4.624,1457.7,1.9879,18.59,618.1
2009-12-04 12:37:00,0.9153,40.01,1.651,391.0,3389.0,0.9504,74.05,1103.5,1.4894,116.125,93.4,66.55,0.011106,141.1,549.5,83.25,1605.0,987.7,10185.0,10245.0,1785.25,411.4,598.8,1038.75,22.51,0.9868,308.7,108.59375,117.9375,118.90625,22.95,558.0,10311.0,122.75,116.24,98.86,76.1,78.14,2898.0,108.45,2.0228,1320.0,77.57,2183.0,76.11,1177.2,3.2325,2.0464,4.624,1457.9,1.988,18.59,618.1
2009-12-04 12:38:00,0.9154,40.04,1.6506,391.0,3390.0,0.9504,74.06,1104.0,1.4894,116.11718700000002,93.4,66.6,0.011108,141.2,549.75,83.225,1605.0,987.7,10180.0,10245.0,1785.25,411.4,599.0,1039.0,22.53,0.9867,308.7,108.59375,117.921875,118.875,23.0,558.25,10311.0,122.74,116.23,98.86,76.13,78.16,2899.0,108.45,2.0228,1320.0,77.57,2183.0,76.13,1177.0,3.2325,2.0475,4.628,1457.7,1.9887,18.585,618.1
2009-12-04 12:39:00,0.9154,39.99,1.6507,390.75,3384.0,0.9502,74.1,1103.75,1.4893,116.11718700000002,93.4,66.6,0.011106999999999999,141.1,549.75,83.225,1605.0,987.8,10180.0,10245.0,1786.0,411.2,598.7,1038.5,22.53,0.9865,308.6,108.59375,117.921875,118.875,23.0,558.25,10311.0,122.74,116.23,98.86,76.08,78.17,2899.0,108.445,2.0228,1320.0,77.57,2183.0,76.08,1177.0,3.2335,2.0469,4.625,1456.5,1.9877,18.575,618.1
2009-12-04 12:40:00,0.9157,40.0,1.6517,390.75,3384.0,0.9505,74.08,1103.75,1.4894,116.11718700000002,93.45,66.6,0.011105,141.15,550.0,83.2,1605.0,988.7,10170.0,10245.0,1786.0,411.2,599.0,1039.25,22.54,0.9865,308.9,108.59375,117.921875,118.875,23.0,558.25,10310.0,122.74,116.23,98.86,76.12,78.21,2900.0,108.45,2.0228,1320.0,77.57,2183.0,76.11,1176.8,3.232,2.0484,4.626,1454.9,1.9882,18.57,618.1
2009-12-04 12:41:00,0.9158,39.99,1.6515,390.75,3383.0,0.9504,74.12,1103.25,1.4893,116.11718700000002,93.475,66.65,0.011101999999999999,140.95,550.0,83.225,1605.0,988.0,10170.0,10245.0,1786.0,411.2,598.9,1039.25,22.52,0.9864,309.0,108.59375,117.9375,118.90625,23.0,558.25,10303.0,122.76,116.24,98.98,76.06,78.19,2898.0,108.45,2.0228,1320.0,77.57,2183.0,76.08,1175.9,3.2325,2.0471,4.626,1455.0,1.9869,18.56,618.1
2009-12-04 12:42:00,0.9153,39.98,1.651,391.0,3385.0,0.9502,74.09,1103.25,1.489,116.13281200000002,93.45,66.65,0.011101,140.95,549.5,83.225,1604.6,987.6,10175.0,10245.0,1786.0,411.2,598.9,1038.25,22.52,0.9861,308.7,108.60156200000002,117.953125,118.90625,23.0,558.0,10303.0,122.77,116.24,98.98,76.0,78.15,2898.0,108.45,2.0228,1320.0,77.57,2183.0,76.0,1175.7,3.231,2.046,4.627,1455.3,1.9863,18.56,618.1
2009-12-04 12:43:00,0.9151,39.98,1.6512,391.0,3385.0,0.9502,74.1,1103.75,1.4892,116.13281200000002,93.45,66.575,0.011103,140.95,549.5,83.225,1604.6,987.6,10170.0,10245.0,1784.25,411.2,599.1,1038.75,22.51,0.9862,308.7,108.60156200000002,117.953125,118.90625,23.0,557.75,10303.0,122.77,116.25,98.98,76.05,78.19,2898.0,108.45,2.0228,1320.0,77.57,2183.0,76.05,1175.0,3.2305,2.0483,4.631,1455.2,1.9869,18.53,618.1
2009-12-04 12:44:00,0.9151,39.96,1.6511,390.5,3386.0,0.9501,74.1,1103.75,1.4893,116.13281200000002,93.45,66.55,0.011103,140.8,549.25,83.225,1604.6,988.3,10170.0,10245.0,1784.25,411.2,599.2,1037.5,22.5,0.9863,308.5,108.59375,117.953125,118.90625,23.0,557.5,10303.0,122.78,116.24,98.98,75.98,78.12,2899.0,108.45,2.0228,1320.0,77.57,2183.0,75.99,1175.6,3.2315,2.0452,4.628,1455.0,1.9848,18.545,618.1
2009-12-04 12:45:00,0.9151,39.97,1.6509,391.0,3385.0,0.9501,74.12,1104.0,1.4891,116.13281200000002,93.45,66.55,0.011103,140.95,549.25,83.225,1604.6,988.5,10170.0,10245.0,1784.5,411.2,599.7,1037.75,22.5,0.9862,308.4,108.59375,117.96875,118.9375,23.0,557.75,10303.0,122.77,116.24,98.98,75.99,78.12,2900.0,108.445,2.0228,1320.0,77.57,2183.0,75.98,1175.0,3.2335,2.046,4.611000000000001,1454.2,1.985,18.54,618.1
2009-12-04 12:46:00,0.9152,39.96,1.651,391.0,3387.0,0.9501,74.13,1104.0,1.4891,116.13281200000002,93.4,66.55,0.011103,140.95,549.25,83.225,1604.6,988.3,10170.0,10245.0,1785.5,411.2,600.0,1037.75,22.52,0.9862,308.5,108.59375,117.96875,118.9375,23.0,558.0,10303.0,122.76,116.24,98.98,75.87,78.03,2901.0,108.445,2.0228,1320.0,77.57,2183.0,75.9,1175.3,3.237,2.0434,4.615,1452.8,1.9828,18.545,618.1
2009-12-04 12:47:00,0.9153,39.96,1.6512,391.0,3387.0,0.9501,74.12,1104.25,1.4891,116.11718700000002,93.325,66.55,0.011105,141.2,549.5,83.225,1604.6,989.5,10175.0,10245.0,1786.5,411.4,600.3,1037.75,22.53,0.9862,308.5,108.59375,117.9375,118.9375,22.95,558.0,10303.0,122.76,116.24,98.98,75.88,78.01,2901.0,108.45,2.0228,1320.0,77.57,2183.0,75.89,1175.6,3.2385,2.0421,4.618,1451.3,1.9821,18.56,618.1
2009-12-04 12:48:00,0.9147,39.94,1.6508,390.75,3388.0,0.9501,74.08,1104.0,1.4887,116.125,93.35,66.55,0.011103,141.0,549.25,83.225,1604.6,989.3,10175.0,10245.0,1786.25,411.2,600.1,1037.25,22.52,0.9859,308.3,108.58593700000002,117.9375,118.90625,23.0,557.75,10303.0,122.76,116.24,98.98,75.67,77.83,2900.0,108.45,2.0228,1320.0,77.57,2183.0,75.66,1175.2,3.237,2.0378,4.617,1451.2,1.9783,18.55,618.1
2009-12-04 12:49:00,0.9147,39.98,1.651,390.75,3381.0,0.95,74.05,1104.25,1.4888,116.11718700000002,93.3,66.55,0.011104000000000001,140.9,549.75,83.175,1604.6,989.3,10175.0,10245.0,1786.25,411.3,600.2,1038.0,22.53,0.9859,308.5,108.58593700000002,117.9375,118.90625,23.0,558.0,10303.0,122.76,116.24,98.98,75.66,77.86,2900.0,108.45,2.0228,1320.0,77.57,2183.0,75.69,1174.5,3.2355,2.0379,4.624,1450.6,1.9789,18.545,618.1
2009-12-04 12:50:00,0.9146,39.95,1.6509,390.5,3381.0,0.9501,74.1,1103.25,1.4886,116.10156200000002,93.3,66.475,0.011104000000000001,141.0,549.75,83.175,1604.6,988.3,10170.0,10245.0,1784.25,411.4,599.4,1037.0,22.52,0.9857,308.3,108.58593700000002,117.9375,118.90625,23.05,557.75,10308.0,122.77,116.24,98.98,75.68,77.82,2898.0,108.445,2.0228,1320.0,77.57,2183.0,75.68,1174.9,3.235,2.0389,4.624,1450.4,1.9795,18.55,618.1
2009-12-04 12:51:00,0.9147,39.96,1.6511,390.5,3381.0,0.9504,74.14,1104.0,1.4889,116.10156200000002,93.3,66.475,0.011104000000000001,141.0,549.75,83.2,1604.6,988.8,10165.0,10245.0,1784.5,411.4,600.2,1037.5,22.51,0.9859,308.4,108.59375,117.921875,118.90625,23.05,558.0,10312.0,122.76,116.24,98.98,75.71,77.83,2899.0,108.445,2.0228,1320.0,77.57,2183.0,75.73,1175.4,3.237,2.0383,4.625,1450.4,1.979,18.55,618.1
2009-12-04 12:52:00,0.9147,40.0,1.651,391.0,3381.0,0.9504,74.14,1104.5,1.4889,116.10156200000002,93.3,66.475,0.011103,141.15,550.0,83.15,1605.4,988.8,10170.0,10245.0,1784.5,411.4,601.5,1038.5,22.52,0.986,308.9,108.58593700000002,117.921875,118.90625,22.95,558.25,10317.0,122.76,116.25,98.98,75.69,77.78,2902.0,108.45,2.0228,1320.0,77.57,2183.0,75.69,1175.7,3.2375,2.0366,4.623,1450.1,1.9786,18.575,618.1
2009-12-04 12:53:00,0.9148,39.99,1.651,390.75,3382.0,0.9505,74.14,1104.5,1.4888,116.10156200000002,93.275,66.475,0.011104000000000001,141.05,549.75,83.2,1605.4,989.6,10170.0,10245.0,1784.5,411.4,601.1,1038.25,22.53,0.9859,308.6,108.59375,117.9375,118.90625,23.0,558.0,10317.0,122.77,116.25,98.98,75.71,77.78,2900.0,108.455,2.0228,1320.0,77.57,2183.0,75.7,1175.4,3.238,2.0373,4.623,1451.0,1.9785,18.565,618.1
2009-12-04 12:54:00,0.9146,39.99,1.6509,391.0,3383.0,0.9504,74.17,1104.25,1.4888,116.109375,93.275,66.45,0.011106,141.15,550.0,83.2,1605.4,989.5,10175.0,10245.0,1784.5,411.4,601.1,1038.25,22.53,0.9858,308.5,108.58593700000002,117.9375,118.90625,23.0,558.0,10317.0,122.77,116.25,98.98,75.71,77.8,2900.0,108.455,2.0228,1320.0,77.57,2183.0,75.73,1174.1,3.2365,2.0371,4.623,1449.1,1.9793,18.53,618.1
2009-12-04 12:55:00,0.9145,39.98,1.6506,391.0,3383.0,0.9504,74.1,1104.25,1.4886,116.109375,93.275,66.45,0.011104000000000001,141.15,550.0,83.2,1605.4,989.3,10180.0,10245.0,1784.5,411.4,600.9,1038.25,22.52,0.9858,308.6,108.58593700000002,117.921875,118.90625,23.0,558.25,10317.0,122.77,116.26,98.98,75.74,77.77,2901.0,108.45,2.0228,1320.0,77.57,2183.0,75.7,1173.6,3.235,2.037,4.623,1449.2,1.9788,18.53,618.1
2009-12-04 12:56:00,0.9144,39.96,1.6505,390.5,3383.0,0.9503,74.11,1103.75,1.4886,116.11718700000002,93.275,66.5,0.011105,141.15,550.0,83.2,1605.4,988.3,10180.0,10245.0,1784.5,411.4,600.6,1037.75,22.52,0.9859,308.6,108.58593700000002,117.953125,118.9375,23.05,558.0,10317.0,122.77,116.26,98.98,75.68,77.77,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.69,1173.6,3.2355,2.0357,4.618,1450.2,1.9769,18.535,618.1
2009-12-04 12:57:00,0.9145,39.97,1.6506,390.5,3383.0,0.9502,74.1,1103.75,1.4886,116.11718700000002,93.275,66.525,0.011106999999999999,141.0,549.75,83.2,1605.4,988.8,10175.0,10245.0,1784.5,411.2,600.5,1037.75,22.53,0.9861,308.6,108.58593700000002,117.953125,118.9375,23.05,558.0,10317.0,122.78,116.26,98.98,75.65,77.75,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.68,1174.2,3.2345,2.0355,4.619,1450.3,1.9765,18.55,618.1
2009-12-04 12:58:00,0.9146,39.97,1.6507,390.75,3380.0,0.9504,74.1,1103.75,1.4887,116.11718700000002,93.225,66.475,0.011106999999999999,141.0,550.0,83.2,1605.0,988.8,10175.0,10245.0,1784.5,411.1,600.6,1038.75,22.53,0.9861,308.8,108.58593700000002,117.953125,118.90625,23.05,558.5,10317.0,122.78,116.26,98.98,75.72,77.78,2898.0,108.455,2.0228,1320.0,77.57,2183.0,75.72,1175.2,3.233,2.0355,4.624,1449.3,1.9773,18.56,618.1
2009-12-04 12:59:00,0.9146,40.0,1.6503,390.75,3380.0,0.9503,74.1,1103.5,1.4886,116.11718700000002,93.225,66.55,0.011108,141.0,550.25,83.125,1605.0,988.8,10175.0,10245.0,1784.5,411.1,600.6,1039.25,22.55,0.9861,309.1,108.59375,117.9375,118.9375,23.05,558.5,10317.0,122.78,116.26,98.98,75.7,77.73,2898.0,108.455,2.0228,1320.0,77.57,2183.0,75.69,1176.0,3.234,2.0352,4.622,1450.2,1.9765,18.575,618.1
2009-12-04 13:00:00,0.9147,40.01,1.6504,390.75,3380.0,0.9506,74.18,1103.75,1.4888,116.109375,93.225,66.55,0.011108,141.0,550.25,83.125,1605.0,989.1,10175.0,10245.0,1784.5,411.1,600.6,1039.0,22.54,0.9862,308.9,108.59375,117.9375,118.90625,23.05,559.0,10315.0,122.77,116.25,98.98,75.79,77.85,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.8,1177.1,3.2385,2.0376,4.626,1450.9,1.9778,18.585,618.1
2009-12-04 13:01:00,0.9147,40.01,1.6503,390.75,3380.0,0.9504,74.18,1103.75,1.4887,116.109375,93.225,66.525,0.011108,141.1,551.0,83.175,1605.4,988.9,10180.0,10245.0,1784.5,411.4,600.7,1039.75,22.54,0.9862,309.3,108.58593700000002,117.9375,118.90625,23.0,559.75,10315.0,122.77,116.25,98.98,75.78,77.81,2898.0,108.46,2.0228,1320.0,77.57,2183.0,75.76,1176.4,3.2375,2.0361,4.622,1450.9,1.978,18.58,618.1
2009-12-04 13:02:00,0.9148,40.03,1.6503,391.0,3380.0,0.9502,74.16,1103.75,1.4888,116.109375,93.3,66.475,0.011108,141.1,551.75,83.15,1605.2,988.9,10180.0,10245.0,1784.5,411.5,600.9,1041.75,22.52,0.9861,309.8,108.58593700000002,117.9375,118.9375,23.0,561.0,10315.0,122.77,116.26,98.98,75.83,77.86,2899.0,108.46,2.0228,1320.0,77.57,2183.0,75.83,1176.9,3.2375,2.0381,4.624,1450.6,1.9805,18.58,618.1
2009-12-04 13:03:00,0.9148,40.05,1.6503,391.0,3380.0,0.9501,74.12,1104.25,1.4889,116.09375,93.3,66.55,0.011106999999999999,141.1,551.0,83.2,1605.2,988.9,10180.0,10245.0,1784.5,411.5,601.2,1043.5,22.53,0.986,310.4,108.58593700000002,117.90625,118.875,22.9,559.75,10318.0,122.76,116.25,98.98,75.9,77.96,2900.0,108.455,2.0228,1320.0,77.57,2183.0,75.94,1176.8,3.2375,2.041,4.622,1450.0,1.9818,18.575,618.1
2009-12-04 13:04:00,0.9148,40.11,1.6503,391.25,3380.0,0.9501,74.12,1104.5,1.4887,116.09375,93.225,66.55,0.011108,141.0,551.75,83.2,1605.2,988.9,10185.0,10245.0,1784.5,411.5,601.9,1044.0,22.52,0.986,310.5,108.59375,117.90625,118.90625,22.95,560.5,10318.0,122.76,116.25,98.98,75.97,78.0,2901.0,108.455,2.0228,1320.0,77.57,2183.0,75.97,1177.0,3.239,2.0407,4.63,1450.0,1.985,18.58,618.1
2009-12-04 13:05:00,0.9153,40.17,1.6504,392.0,3381.0,0.9502,74.05,1105.5,1.489,116.078125,93.225,66.45,0.011106999999999999,141.0,552.5,83.225,1607.0,989.9,10195.0,10255.0,1786.75,412.0,602.7,1045.0,22.53,0.9861,310.6,108.58593700000002,117.90625,118.84375,22.95,561.5,10318.0,122.75,116.25,98.98,76.0,78.03,2904.0,108.455,2.0228,1320.0,77.57,2183.0,76.01,1177.2,3.2415,2.0419,4.635,1450.1,1.9857,18.59,618.1
2009-12-04 13:06:00,0.9148,40.16,1.6502,391.5,3381.0,0.9497,74.02,1105.0,1.4885,116.09375,93.225,66.45,0.011105,141.05,553.0,83.225,1607.0,989.9,10190.0,10255.0,1786.75,412.0,602.1,1044.0,22.52,0.9859,310.4,108.58593700000002,117.90625,118.875,22.95,561.75,10318.0,122.75,116.25,98.98,75.83,77.88,2901.0,108.455,2.0228,1320.0,77.57,2183.0,75.85,1175.7,3.239,2.0388,4.6419999999999995,1450.4,1.9828,18.555,618.1
2009-12-04 13:07:00,0.9141,40.15,1.65,392.25,3377.0,0.9494,73.77,1104.5,1.488,116.08593700000002,93.275,66.45,0.011103,141.05,553.0,83.25,1607.0,989.9,10185.0,10255.0,1786.75,412.4,601.7,1044.25,22.53,0.9855,310.4,108.578125,117.90625,118.84375,22.95,561.75,10318.0,122.75,116.25,98.98,75.82,77.83,2901.0,108.455,2.0228,1320.0,77.57,2183.0,75.81,1176.0,3.237,2.0376,4.646,1450.4,1.9814,18.57,618.1
2009-12-04 13:08:00,0.914,40.16,1.6505,392.25,3377.0,0.9495,73.98,1104.75,1.4881,116.08593700000002,93.225,66.425,0.011103,141.1,553.25,83.2,1607.0,989.5,10185.0,10255.0,1786.75,411.7,601.9,1045.25,22.53,0.9855,310.7,108.58593700000002,117.890625,118.84375,22.95,562.25,10318.0,122.73,116.24,98.98,75.78,77.82,2901.0,108.455,2.0228,1320.0,77.57,2183.0,75.8,1175.8,3.237,2.0381,4.641,1450.4,1.9814,18.565,618.1
2009-12-04 13:09:00,0.914,40.17,1.6503,392.75,3377.0,0.9495,73.95,1104.75,1.488,116.08593700000002,93.225,66.35,0.011105,141.05,553.5,83.2,1607.0,989.5,10180.0,10255.0,1786.75,412.4,601.9,1045.0,22.54,0.9856,310.6,108.578125,117.890625,118.84375,22.95,562.5,10318.0,122.74,116.24,98.98,75.76,77.8,2901.0,108.455,2.0228,1320.0,77.57,2183.0,75.79,1175.8,3.2375,2.0356,4.638,1450.4,1.9802,18.57,618.1
2009-12-04 13:10:00,0.9141,40.18,1.6504,392.5,3381.0,0.9495,73.86,1104.75,1.488,116.078125,93.225,66.4,0.011104000000000001,141.1,554.0,83.225,1607.0,989.5,10185.0,10255.0,1786.25,412.4,602.0,1044.25,22.57,0.9855,310.3,108.58593700000002,117.875,118.8125,22.9,563.0,10318.0,122.73,116.24,98.98,75.69,77.74,2901.0,108.455,2.0228,1320.0,77.57,2183.0,75.71,1176.3,3.238,2.0345,4.638999999999999,1450.7,1.979,18.58,618.1
2009-12-04 13:11:00,0.914,40.16,1.6503,393.25,3381.0,0.9493,73.86,1104.5,1.4879,116.078125,93.225,66.425,0.011101999999999999,141.05,554.75,83.2,1607.0,989.4,10185.0,10255.0,1786.25,412.5,602.0,1045.0,22.56,0.9854,310.6,108.58593700000002,117.890625,118.875,22.9,564.0,10318.0,122.75,116.24,98.98,75.69,77.75,2901.0,108.45,2.0228,1320.0,77.57,2183.0,75.69,1175.4,3.24,2.0331,4.64,1450.7,1.9769,18.565,618.1
2009-12-04 13:12:00,0.9137,40.12,1.65,391.75,3379.0,0.9491,73.9,1103.5,1.4877,116.078125,93.225,66.425,0.011101999999999999,141.0,553.5,83.2,1605.0,989.3,10175.0,10250.0,1786.25,412.1,601.0,1042.75,22.56,0.9852,309.8,108.59375,117.890625,118.875,22.9,562.75,10320.0,122.75,116.24,98.98,75.58,77.65,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.59,1173.7,3.238,2.0327,4.632,1450.7,1.9748,18.545,618.1
2009-12-04 13:13:00,0.9131,40.14,1.65,392.25,3379.0,0.9488,73.9,1103.0,1.4877,116.09375,93.225,66.4,0.011104000000000001,140.9,555.0,83.2,1602.8,987.8,10170.0,10250.0,1786.25,412.0,600.3,1043.5,22.54,0.9852,310.3,108.58593700000002,117.90625,118.90625,22.9,563.75,10320.0,122.75,116.25,98.98,75.6,77.68,2897.0,108.455,2.0228,1320.0,77.57,2183.0,75.62,1172.6,3.237,2.0334,4.635,1450.7,1.9757,18.525,618.1
2009-12-04 13:14:00,0.913,40.13,1.65,391.75,3379.0,0.9487,73.9,1103.25,1.4876,116.10156200000002,93.225,66.375,0.011104000000000001,141.0,553.75,83.2,1603.4,987.8,10170.0,10240.0,1783.25,411.6,600.6,1042.75,22.54,0.9851,310.0,108.59375,117.921875,118.9375,22.9,562.5,10310.0,122.75,116.25,98.98,75.6,77.66,2897.0,108.455,2.0228,1320.0,77.57,2183.0,75.61,1172.7,3.2375,2.033,4.641,1450.7,1.9752,18.55,618.1
2009-12-04 13:15:00,0.9131,40.12,1.6499,391.75,3379.0,0.9486,73.9,1103.5,1.4876,116.10156200000002,93.225,66.4,0.011104000000000001,140.9,553.5,83.2,1603.4,987.8,10170.0,10240.0,1783.5,411.6,600.8,1042.5,22.53,0.9852,309.8,108.59375,117.921875,118.9375,22.9,562.25,10309.0,122.75,116.25,98.98,75.6,77.65,2897.0,108.455,2.0228,1320.0,77.57,2183.0,75.59,1172.5,3.2405,2.0319,4.638999999999999,1450.7,1.9747,18.53,618.1
2009-12-04 13:16:00,0.9132,40.13,1.65,392.0,3378.0,0.9487,73.9,1103.75,1.4877,116.10156200000002,93.225,66.45,0.011104000000000001,140.9,553.0,83.175,1603.8,987.8,10170.0,10240.0,1783.5,411.6,601.3,1042.75,22.54,0.9853,309.9,108.59375,117.90625,118.90625,22.9,562.25,10309.0,122.75,116.25,98.98,75.59,77.64,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.59,1173.1,3.24,2.0321,4.643,1450.7,1.9746,18.545,618.1
2009-12-04 13:17:00,0.9132,40.14,1.6496,391.75,3378.0,0.9487,73.91,1104.0,1.4877,116.09375,93.225,66.45,0.011104000000000001,140.8,553.0,83.175,1603.8,987.8,10175.0,10235.0,1783.5,411.3,601.4,1043.0,22.54,0.9853,309.9,108.58593700000002,117.890625,118.90625,22.95,562.0,10309.0,122.74,116.25,98.98,75.75,77.76,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.74,1173.8,3.24,2.0365,4.644,1450.7,1.978,18.56,618.1
2009-12-04 13:18:00,0.913,40.13,1.6496,392.25,3378.0,0.9487,73.92,1104.0,1.4877,116.09375,93.225,66.45,0.011105,140.85,553.25,83.175,1603.8,987.8,10170.0,10235.0,1783.5,411.3,601.6,1043.25,22.52,0.9852,310.1,108.58593700000002,117.90625,118.875,22.95,562.25,10309.0,122.74,116.24,98.98,75.76,77.78,2900.0,108.455,2.0228,1320.0,77.57,2183.0,75.77,1173.6,3.2395,2.037,4.656000000000001,1450.7,1.9783,18.56,618.1
2009-12-04 13:19:00,0.9129,40.15,1.6496,392.0,3378.0,0.9487,73.88,1104.0,1.4875,116.10156200000002,93.225,66.35,0.011104000000000001,140.85,553.25,83.125,1603.9,987.8,10170.0,10235.0,1783.5,411.3,601.5,1043.0,22.52,0.9852,309.9,108.58593700000002,117.90625,118.90625,22.95,561.75,10309.0,122.74,116.24,98.98,75.76,77.77,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.76,1172.8,3.2385,2.0369,4.6530000000000005,1450.7,1.979,18.54,618.1
2009-12-04 13:20:00,0.913,40.13,1.6498,391.75,3377.0,0.949,73.87,1104.0,1.4875,116.10156200000002,93.225,66.325,0.011104000000000001,140.8,553.0,83.2,1603.9,987.8,10170.0,10235.0,1783.5,411.2,601.6,1043.0,22.51,0.9851,310.0,108.58593700000002,117.921875,118.9375,22.95,562.0,10309.0,122.74,116.24,98.98,75.81,77.81,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.79,1173.1,3.2395,2.0386,4.659,1450.7,1.9791,18.525,618.1
2009-12-04 13:21:00,0.913,40.13,1.6499,392.0,3377.0,0.9489,73.83,1103.5,1.4876,116.109375,93.225,66.35,0.011103,140.85,553.5,83.2,1603.9,987.7,10170.0,10240.0,1785.0,411.5,601.3,1044.75,22.5,0.9851,310.5,108.59375,117.921875,118.9375,22.95,562.75,10309.0,122.74,116.24,98.98,75.79,77.82,2899.0,108.455,2.0228,1320.0,77.57,2183.0,75.82,1173.5,3.24,2.0381,4.666,1450.7,1.9795,18.565,618.1
2009-12-04 13:22:00,0.9129,40.12,1.6498,391.75,3377.0,0.9486,73.8,1103.5,1.4874,116.109375,93.325,66.375,0.011104000000000001,140.85,553.5,83.15,1603.9,987.2,10170.0,10240.0,1785.0,411.5,600.9,1043.25,22.5,0.985,309.9,108.58593700000002,117.921875,118.90625,22.95,562.25,10309.0,122.73,116.24,98.98,75.73,77.74,2898.0,108.46,2.0228,1320.0,77.57,2183.0,75.72,1172.7,3.238,2.0357,4.669,1451.0,1.9769,18.53,618.1
