,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-09-03 01:57:00,0.907,40.08,1.5413,447.75,2744.0,0.9494,89.83,1087.25,1.2823,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1835.25,459.0,630.2,1016.5,20.72,0.9878,295.3,109.53125,124.609375,140.40625,132.71875,24.25,718.75,10293.0,132.69,122.16,120.0,74.69,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.71,1252.5,3.477,2.0528,3.772,1557.5,1.9141,19.64,589.2
2010-09-03 01:58:00,0.9071,40.08,1.5418,447.75,2744.0,0.9498,89.83,1087.5,1.2826,119.94531200000002,115.475,77.175,0.011872,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1835.25,459.0,630.2,1016.75,20.72,0.9878,295.3,109.52343700000002,124.609375,140.40625,132.75,24.25,718.75,10293.0,132.69,122.16,120.0,74.69,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.71,1252.6,3.478,2.0528,3.772,1557.0,1.9141,19.635,589.2
2010-09-03 01:59:00,0.9071,40.08,1.5418,447.75,2744.0,0.95,89.83,1087.25,1.2826,119.94531200000002,115.475,77.175,0.011872,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1835.25,459.0,630.2,1016.75,20.72,0.9879,295.3,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.75,10294.0,132.69,122.16,120.0,74.72,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.72,1252.5,3.4775,2.0532,3.772,1556.5,1.9141,19.635,589.2
2010-09-03 02:00:00,0.9073,40.08,1.5423,447.5,2744.0,0.9504,89.83,1087.5,1.2829,119.94531200000002,115.475,77.175,0.01187,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1835.75,459.0,630.2,1017.5,20.72,0.9879,295.3,109.53125,124.609375,140.40625,132.75,24.25,718.75,10296.0,132.69,122.16,120.0,74.72,76.54,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.6,3.4775,2.0532,3.772,1556.2,1.9141,19.635,589.2
2010-09-03 02:01:00,0.9073,40.08,1.5421,447.75,2744.0,0.9499,89.83,1087.5,1.2829,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1835.75,459.0,630.3,1017.5,20.72,0.9878,295.3,109.53125,124.609375,140.40625,132.71875,24.25,717.5,10294.0,132.69,122.16,120.0,74.74,76.56,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.75,1252.7,3.48,2.0532,3.772,1554.8,1.9141,19.64,589.2
2010-09-03 02:02:00,0.9072,40.08,1.5417,447.75,2744.0,0.9499,89.83,1087.75,1.2828,119.953125,115.475,77.175,0.011872,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,630.1,1018.0,20.72,0.9879,295.3,109.53125,124.609375,140.40625,132.71875,24.25,717.75,10296.0,132.69,122.16,120.0,74.75,76.56,2722.0,109.765,2.041,1607.0,76.52,1940.0,74.74,1252.6,3.479,2.0532,3.772,1554.8,1.9141,19.64,589.2
2010-09-03 02:03:00,0.9072,40.1,1.5416,447.75,2744.0,0.9499,89.83,1087.25,1.2826,119.94531200000002,115.475,77.175,0.011875,184.5,735.25,98.65,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,630.1,1017.75,20.72,0.9879,295.3,109.53125,124.609375,140.40625,132.75,24.25,717.5,10295.0,132.74,122.19,120.0,74.75,76.56,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.76,1252.7,3.479,2.0546,3.772,1554.6,1.9141,19.64,589.2
2010-09-03 02:04:00,0.9071,40.1,1.5415,447.75,2744.0,0.9499,89.83,1087.25,1.2825,119.94531200000002,115.475,77.175,0.011874,184.5,735.25,98.475,1493.1,1011.9,9140.0,9100.0,1835.75,459.0,630.1,1018.0,20.72,0.9878,295.3,109.53125,124.59375,140.40625,132.75,24.25,717.5,10292.0,132.72,122.19,120.0,74.75,76.56,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.76,1252.5,3.4785,2.055,3.772,1554.6,1.9141,19.64,589.2
2010-09-03 02:05:00,0.9072,40.1,1.542,448.0,2744.0,0.9499,89.83,1087.75,1.2826,119.94531200000002,115.475,77.175,0.011874,184.5,735.25,98.475,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,629.9,1018.0,20.72,0.9878,295.3,109.52343700000002,124.59375,140.40625,132.71875,24.25,717.5,10294.0,132.7,122.19,120.0,74.75,76.58,2721.0,109.765,2.041,1607.0,76.52,1940.0,74.75,1252.5,3.479,2.055,3.772,1554.6,1.9141,19.65,589.2
2010-09-03 02:06:00,0.9068,40.13,1.5421,448.0,2744.0,0.9497,89.83,1087.75,1.282,119.94531200000002,115.475,77.175,0.011872,184.5,735.25,98.475,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,629.9,1018.5,20.72,0.9875,296.0,109.52343700000002,124.59375,140.40625,132.71875,24.25,717.5,10295.0,132.72,122.21,120.0,74.75,76.58,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.75,1252.6,3.478,2.055,3.772,1554.3,1.9141,19.645,589.2
2010-09-03 02:07:00,0.9066,40.13,1.5417,448.0,2744.0,0.9496,89.83,1087.5,1.2818,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,630.1,1017.25,20.72,0.9873,295.9,109.52343700000002,124.59375,140.40625,132.71875,24.25,717.5,10295.0,132.73,122.21,120.0,74.75,76.58,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.69,1252.5,3.4775,2.0528,3.772,1555.0,1.9141,19.645,589.2
2010-09-03 02:08:00,0.9068,40.13,1.5421,448.0,2744.0,0.9495,89.83,1087.5,1.2821,119.94531200000002,115.475,77.175,0.011872,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.1,1017.25,20.72,0.9876,295.9,109.52343700000002,124.59375,140.40625,132.71875,24.25,717.75,10295.0,132.71,122.19,120.0,74.65,76.58,2722.0,109.765,2.041,1607.0,76.52,1940.0,74.67,1252.6,3.4775,2.0528,3.772,1555.0,1.9141,19.65,589.2
2010-09-03 02:09:00,0.9065,40.13,1.5418,447.75,2744.0,0.9494,89.83,1087.5,1.2818,119.94531200000002,115.475,77.175,0.011872,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.1,1018.0,20.72,0.9875,295.9,109.52343700000002,124.59375,140.40625,132.71875,24.25,717.75,10295.0,132.7,122.19,120.0,74.65,76.52,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.64,1252.5,3.4775,2.0528,3.772,1555.0,1.9141,19.61,589.2
2010-09-03 02:10:00,0.9064,40.13,1.5417,447.75,2744.0,0.9494,89.83,1087.25,1.2819,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.75,459.0,630.0,1018.0,20.72,0.9877,295.9,109.52343700000002,124.59375,140.40625,132.71875,24.25,718.0,10293.0,132.69,122.18,120.0,74.65,76.51,2722.0,109.765,2.041,1607.0,76.52,1940.0,74.63,1252.5,3.476,2.0528,3.772,1555.0,1.9141,19.62,589.2
2010-09-03 02:11:00,0.9066,40.13,1.5418,447.75,2744.0,0.9494,89.83,1087.25,1.2821,119.94531200000002,115.475,77.175,0.01187,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.0,1018.0,20.72,0.9877,295.9,109.52343700000002,124.59375,140.40625,132.75,24.25,718.0,10292.0,132.7,122.19,120.0,74.65,76.51,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.7,1252.5,3.476,2.0528,3.773,1555.0,1.9141,19.605,589.2
2010-09-03 02:12:00,0.9066,40.13,1.5418,447.75,2744.0,0.9494,89.83,1087.75,1.282,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.0,1018.0,20.72,0.9877,295.9,109.52343700000002,124.609375,140.40625,132.75,24.25,718.0,10292.0,132.71,122.2,120.0,74.65,76.54,2722.0,109.78,2.041,1607.0,76.52,1940.0,74.67,1252.6,3.4785,2.0528,3.773,1555.0,1.9141,19.59,589.2
2010-09-03 02:13:00,0.9063,40.13,1.5415,447.75,2744.0,0.9491,89.83,1087.5,1.2819,119.94531200000002,115.475,77.175,0.011872,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.0,1018.25,20.72,0.9875,295.9,109.52343700000002,124.59375,140.40625,132.75,24.25,719.25,10296.0,132.72,122.21,120.0,74.65,76.52,2723.0,109.78,2.041,1607.0,76.52,1940.0,74.66,1252.6,3.4785,2.0528,3.773,1555.0,1.9141,19.595,589.2
2010-09-03 02:14:00,0.906,40.13,1.5409,447.75,2744.0,0.9489,89.83,1087.75,1.2815,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.25,459.0,630.3,1018.25,20.72,0.9876,295.9,109.52343700000002,124.59375,140.40625,132.75,24.25,719.25,10297.0,132.7,122.2,120.0,74.65,76.51,2723.0,109.775,2.041,1607.0,76.52,1940.0,74.68,1252.6,3.4765,2.0528,3.773,1555.0,1.9141,19.59,589.2
2010-09-03 02:15:00,0.906,40.14,1.5411,447.75,2744.0,0.9489,89.83,1088.0,1.2815,119.94531200000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.25,459.0,630.5,1018.5,20.72,0.9872,296.0,109.52343700000002,124.59375,140.40625,132.75,24.25,719.25,10297.0,132.7,122.2,120.0,74.65,76.51,2723.0,109.77,2.041,1607.0,76.52,1940.0,74.66,1252.6,3.4765,2.0528,3.773,1555.0,1.9141,19.595,589.2
2010-09-03 02:16:00,0.9061,40.14,1.5413,447.75,2744.0,0.9492,89.79,1088.25,1.2819,119.953125,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.5,1018.5,20.72,0.987,296.0,109.52343700000002,124.609375,140.40625,132.75,24.25,719.25,10298.0,132.72,122.21,120.0,74.65,76.51,2722.0,109.775,2.041,1607.0,76.52,1940.0,74.68,1252.8,3.4765,2.0528,3.773,1555.0,1.9141,19.61,589.2
2010-09-03 02:17:00,0.9062,40.14,1.5416,447.75,2744.0,0.949,89.79,1088.0,1.2822,119.953125,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.75,459.0,630.5,1018.5,20.72,0.9871,296.0,109.52343700000002,124.625,140.40625,132.75,24.25,719.25,10298.0,132.71,122.21,120.0,74.65,76.53,2724.0,109.77,2.041,1607.0,76.52,1940.0,74.67,1252.6,3.4775,2.0528,3.773,1555.0,1.9141,19.61,589.2
2010-09-03 02:18:00,0.9062,40.14,1.5417,447.75,2744.0,0.949,89.79,1087.75,1.282,119.94531200000002,115.475,77.175,0.01187,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.5,1018.5,20.72,0.9869,296.0,109.52343700000002,124.609375,140.40625,132.75,24.25,719.25,10298.0,132.71,122.2,120.0,74.65,76.53,2724.0,109.77,2.041,1607.0,76.52,1940.0,74.66,1252.5,3.4775,2.0528,3.773,1555.0,1.9141,19.595,589.2
2010-09-03 02:19:00,0.9062,40.14,1.5416,448.0,2744.0,0.949,89.79,1088.0,1.2818,119.94531200000002,115.475,77.175,0.01187,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.4,1018.5,20.72,0.9869,296.0,109.52343700000002,124.59375,140.40625,132.75,24.25,719.25,10298.0,132.69,122.2,120.0,74.65,76.51,2724.0,109.77,2.041,1607.0,76.52,1940.0,74.65,1252.5,3.4775,2.0528,3.773,1555.0,1.9122,19.595,589.2
2010-09-03 02:20:00,0.906,40.15,1.5415,448.0,2744.0,0.9489,89.79,1087.75,1.2817,119.94531200000002,115.475,77.175,0.011869,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.4,1018.25,20.72,0.987,296.0,109.52343700000002,124.59375,140.40625,132.75,24.25,719.25,10297.0,132.7,122.2,120.0,74.65,76.51,2723.0,109.77,2.041,1607.0,76.52,1940.0,74.63,1252.5,3.478,2.0528,3.772,1555.0,1.9122,19.595,589.2
2010-09-03 02:21:00,0.906,40.15,1.5416,448.0,2744.0,0.9489,89.79,1088.0,1.2816,119.94531200000002,115.475,77.175,0.011869,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.4,1017.75,20.72,0.9869,296.0,109.52343700000002,124.59375,140.40625,132.75,24.25,719.25,10297.0,132.69,122.19,120.0,74.65,76.51,2723.0,109.765,2.041,1607.0,76.52,1940.0,74.63,1252.5,3.48,2.0528,3.772,1555.0,1.9122,19.595,589.2
2010-09-03 02:22:00,0.906,40.15,1.5415,448.0,2744.0,0.9488,89.79,1088.0,1.2817,119.94531200000002,115.475,77.175,0.011868,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.4,1017.5,20.72,0.9869,296.0,109.52343700000002,124.59375,140.40625,132.71875,24.25,719.25,10297.0,132.68,122.19,119.94,74.65,76.51,2724.0,109.765,2.041,1607.0,76.52,1940.0,74.63,1252.5,3.4805,2.0528,3.772,1554.0,1.9122,19.595,589.2
2010-09-03 02:23:00,0.9061,40.15,1.5417,448.0,2744.0,0.9487,89.79,1088.0,1.2817,119.94531200000002,115.475,77.175,0.011869,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.75,459.0,630.4,1017.5,20.72,0.9869,296.0,109.52343700000002,124.59375,140.40625,132.71875,24.25,719.25,10298.0,132.67,122.19,119.96,74.65,76.5,2724.0,109.77,2.041,1607.0,76.52,1940.0,74.63,1252.4,3.48,2.0528,3.772,1554.3,1.9122,19.595,589.2
2010-09-03 02:24:00,0.9062,40.15,1.5421,448.0,2744.0,0.949,89.79,1088.0,1.2818,119.953125,115.475,77.175,0.01187,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.4,1017.5,20.72,0.987,296.0,109.52343700000002,124.609375,140.40625,132.71875,24.25,719.25,10296.0,132.7,122.21,119.96,74.59,76.46,2724.0,109.78,2.041,1607.0,76.52,1940.0,74.64,1252.5,3.48,2.0528,3.772,1554.3,1.9122,19.595,589.2
2010-09-03 02:25:00,0.9064,40.15,1.5424,448.0,2744.0,0.949,89.79,1088.25,1.2819,119.94531200000002,115.475,77.175,0.011869,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.6,1017.5,20.72,0.987,296.0,109.52343700000002,124.609375,140.40625,132.71875,24.25,719.0,10298.0,132.71,122.21,119.98,74.59,76.46,2723.0,109.775,2.041,1607.0,76.52,1940.0,74.63,1252.5,3.48,2.0528,3.772,1554.3,1.9122,19.6,589.2
2010-09-03 02:26:00,0.9063,40.15,1.5422,448.0,2744.0,0.949,89.79,1087.25,1.2819,119.96093700000002,115.475,77.175,0.011871,184.5,735.25,98.5,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.6,1018.0,20.72,0.9869,296.0,109.52343700000002,124.640625,140.40625,132.71875,24.25,719.0,10292.0,132.72,122.22,119.98,74.59,76.47,2722.0,109.775,2.041,1607.0,76.52,1940.0,74.61,1252.7,3.479,2.0528,3.772,1553.6,1.9122,19.595,589.2
2010-09-03 02:27:00,0.9066,40.15,1.5427,448.0,2744.0,0.9493,89.75,1087.75,1.2819,119.96093700000002,115.475,77.175,0.011869,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.75,459.0,630.6,1018.0,20.72,0.9869,296.0,109.52343700000002,124.625,140.40625,132.71875,24.25,719.0,10294.0,132.74,122.23,120.0,74.6,76.47,2720.0,109.78,2.041,1607.0,76.52,1940.0,74.6,1252.7,3.476,2.0528,3.772,1553.6,1.9122,19.61,589.2
2010-09-03 02:28:00,0.9065,40.15,1.5425,448.0,2744.0,0.949,89.75,1087.5,1.2818,119.96093700000002,115.475,77.175,0.01187,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.75,459.0,630.6,1017.5,20.72,0.9869,296.0,109.52343700000002,124.625,140.40625,132.71875,24.25,719.0,10294.0,132.74,122.22,120.0,74.54,76.38,2721.0,109.775,2.041,1607.0,76.52,1940.0,74.55,1252.7,3.476,2.051,3.772,1554.0,1.9115,19.61,589.2
2010-09-03 02:29:00,0.9067,40.15,1.5425,447.75,2744.0,0.9491,89.75,1087.75,1.2821,119.96093700000002,115.475,77.175,0.011869,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,630.6,1017.5,20.72,0.9869,296.0,109.52343700000002,124.625,140.40625,132.75,24.25,719.0,10292.0,132.72,122.21,120.0,74.53,76.36,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.54,1252.9,3.477,2.051,3.772,1552.9,1.9115,19.615,589.2
2010-09-03 02:30:00,0.9066,40.15,1.5426,447.75,2744.0,0.9493,89.75,1087.75,1.2823,119.953125,115.475,77.175,0.01187,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,630.6,1017.5,20.72,0.987,296.0,109.52343700000002,124.625,140.40625,132.75,24.25,719.0,10290.0,132.72,122.21,120.0,74.53,76.38,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.57,1252.8,3.478,2.051,3.772,1553.6,1.9115,19.615,589.2
2010-09-03 02:31:00,0.9067,40.15,1.5423,447.75,2744.0,0.9494,89.75,1087.5,1.2822,119.96093700000002,115.475,77.175,0.01187,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1836.0,459.0,630.3,1017.5,20.72,0.9871,296.0,109.52343700000002,124.640625,140.40625,132.75,24.25,719.0,10292.0,132.74,122.22,120.0,74.57,76.38,2722.0,109.77,2.041,1607.0,76.52,1940.0,74.58,1252.8,3.477,2.051,3.772,1552.9,1.9115,19.615,589.2
2010-09-03 02:32:00,0.9067,40.15,1.5423,447.75,2744.0,0.9493,89.74,1087.5,1.2822,119.96093700000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.0,1017.5,20.72,0.9871,296.0,109.52343700000002,124.640625,140.40625,132.75,24.25,719.0,10291.0,132.76,122.22,119.98,74.57,76.39,2721.0,109.775,2.041,1607.0,76.52,1940.0,74.57,1253.0,3.477,2.051,3.772,1552.9,1.9115,19.615,589.2
2010-09-03 02:33:00,0.9066,40.15,1.5423,447.75,2744.0,0.949,89.74,1087.25,1.2821,119.96093700000002,115.475,77.175,0.01187,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.0,1017.5,20.72,0.987,296.0,109.52343700000002,124.640625,140.40625,132.75,24.25,719.0,10291.0,132.76,122.22,119.98,74.57,76.4,2721.0,109.775,2.041,1607.0,76.52,1940.0,74.59,1253.0,3.48,2.0513,3.772,1552.9,1.9115,19.615,589.2
2010-09-03 02:34:00,0.9066,40.15,1.5422,447.75,2744.0,0.949,89.74,1087.5,1.2821,119.96093700000002,115.475,77.175,0.011871,184.5,735.25,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.2,1017.75,20.72,0.987,296.1,109.52343700000002,124.640625,140.40625,132.75,24.25,719.0,10290.0,132.75,122.22,119.98,74.57,76.4,2721.0,109.775,2.041,1607.0,76.52,1940.0,74.59,1253.0,3.48,2.0513,3.772,1552.9,1.9115,19.615,589.2
2010-09-03 02:35:00,0.9066,40.15,1.5425,447.75,2744.0,0.9492,89.74,1087.5,1.2822,119.96093700000002,115.475,77.175,0.011871,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1835.5,459.0,630.3,1018.0,20.72,0.9872,296.1,109.52343700000002,124.625,140.46875,132.75,24.25,719.5,10290.0,132.74,122.23,120.0,74.57,76.4,2722.0,109.775,2.041,1607.0,76.52,1940.0,74.59,1253.4,3.4805,2.0513,3.772,1552.9,1.9115,19.615,589.2
2010-09-03 02:36:00,0.9066,40.1,1.5424,448.0,2744.0,0.949,89.72,1087.5,1.2821,119.96093700000002,115.475,77.175,0.01187,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1835.0,459.0,630.3,1017.75,20.72,0.9874,296.1,109.52343700000002,124.640625,140.5,132.75,24.25,719.5,10290.0,132.76,122.23,120.0,74.57,76.44,2722.0,109.78,2.041,1607.0,76.52,1940.0,74.64,1253.3,3.481,2.0513,3.772,1552.9,1.9115,19.625,589.2
2010-09-03 02:37:00,0.9069,40.1,1.5426,448.0,2744.0,0.9491,89.72,1088.0,1.2824,119.96093700000002,115.475,77.175,0.011868,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.6,1017.5,20.72,0.9875,296.1,109.52343700000002,124.640625,140.5,132.75,24.25,719.5,10296.0,132.75,122.22,120.0,74.57,76.46,2723.0,109.78,2.041,1607.0,76.52,1940.0,74.69,1253.4,3.4805,2.0513,3.772,1552.9,1.9115,19.625,589.2
2010-09-03 02:38:00,0.9066,40.1,1.5424,448.0,2744.0,0.949,89.72,1088.0,1.2824,119.953125,115.475,77.175,0.011868,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.7,1018.0,20.72,0.9874,296.1,109.52343700000002,124.625,140.5,132.75,24.25,719.5,10296.0,132.73,122.22,120.0,74.7,76.46,2723.0,109.775,2.041,1607.0,76.52,1940.0,74.66,1253.4,3.478,2.0527,3.772,1552.9,1.9134,19.625,589.2
2010-09-03 02:39:00,0.9066,40.1,1.5424,448.0,2744.0,0.9489,89.72,1088.0,1.2825,119.953125,115.475,77.175,0.011867,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.7,1018.0,20.72,0.9874,296.1,109.52343700000002,124.625,140.5,132.75,24.25,719.5,10296.0,132.73,122.22,120.0,74.7,76.46,2723.0,109.78,2.041,1607.0,76.52,1940.0,74.66,1253.1,3.4785,2.0527,3.7739999999999996,1552.9,1.9134,19.615,589.2
2010-09-03 02:40:00,0.907,40.1,1.5428,448.0,2744.0,0.9491,89.72,1088.25,1.2829,119.953125,115.475,77.175,0.011865,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1838.0,459.0,631.2,1018.0,20.72,0.9876,296.1,109.515625,124.625,140.5,132.71875,24.25,719.5,10299.0,132.74,122.22,120.0,74.72,76.5,2725.0,109.78,2.041,1607.0,76.52,1940.0,74.75,1253.3,3.4785,2.0529,3.775,1552.9,1.9134,19.625,589.2
2010-09-03 02:41:00,0.9066,40.1,1.5426,448.0,2744.0,0.9489,89.72,1088.0,1.2823,119.953125,115.475,77.175,0.011866,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1836.75,459.0,631.2,1018.25,20.72,0.9871,296.1,109.52343700000002,124.625,140.5,132.71875,24.25,719.0,10298.0,132.74,122.22,120.0,74.72,76.47,2724.0,109.785,2.041,1607.0,76.52,1940.0,74.69,1253.3,3.4785,2.0529,3.7760000000000002,1552.9,1.9134,19.625,589.2
2010-09-03 02:42:00,0.9067,40.1,1.5423,448.0,2744.0,0.9488,89.72,1088.0,1.2825,119.953125,115.475,77.175,0.011867,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1837.0,459.0,631.2,1018.25,20.72,0.9871,296.1,109.52343700000002,124.625,140.5,132.71875,24.25,719.0,10296.0,132.74,122.22,120.0,74.72,76.47,2724.0,109.785,2.041,1607.0,76.52,1940.0,74.72,1253.3,3.479,2.0529,3.7760000000000002,1552.9,1.9134,19.625,589.2
2010-09-03 02:43:00,0.9069,40.1,1.5424,448.0,2744.0,0.9489,89.72,1088.0,1.2824,119.953125,115.475,77.175,0.011865,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1837.0,459.0,631.2,1018.25,20.72,0.9871,296.1,109.52343700000002,124.625,140.5,132.75,24.25,719.0,10297.0,132.73,122.22,120.0,74.72,76.47,2724.0,109.78,2.041,1607.0,76.52,1940.0,74.68,1253.2,3.479,2.0529,3.7760000000000002,1552.9,1.9134,19.615,589.2
2010-09-03 02:44:00,0.9068,40.1,1.5423,448.0,2744.0,0.9486,89.72,1087.75,1.2821,119.953125,115.475,77.175,0.011866,184.5,736.5,98.45,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.7,1018.25,20.72,0.9869,296.1,109.52343700000002,124.625,140.5,132.75,24.25,719.0,10294.0,132.75,122.22,119.9,74.72,76.48,2723.0,109.78,2.041,1607.0,76.52,1940.0,74.68,1253.2,3.4795,2.0529,3.7760000000000002,1552.9,1.9134,19.62,589.2
2010-09-03 02:45:00,0.9069,40.1,1.5424,448.0,2744.0,0.9486,89.72,1087.75,1.2822,119.953125,115.475,77.175,0.011866,184.5,736.5,98.4,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.7,1018.0,20.72,0.9869,296.1,109.52343700000002,124.625,140.5,132.75,24.25,719.0,10293.0,132.76,122.23,119.9,74.72,76.45,2723.0,109.79,2.041,1607.0,76.52,1940.0,74.68,1253.2,3.479,2.0529,3.7760000000000002,1552.9,1.9134,19.62,589.2
2010-09-03 02:46:00,0.9068,40.1,1.5422,447.75,2744.0,0.9487,89.72,1087.75,1.282,119.96093700000002,115.475,77.175,0.011864,184.5,736.5,98.4,1493.1,1011.9,9140.0,9100.0,1836.5,459.0,630.7,1018.0,20.72,0.9869,296.1,109.52343700000002,124.640625,140.5,132.75,24.25,719.0,10295.0,132.76,122.23,119.9,74.72,76.48,2723.0,109.78,2.041,1607.0,76.52,1940.0,74.67,1253.2,3.479,2.0529,3.7760000000000002,1552.9,1.9134,19.625,589.2
2010-09-03 02:47:00,0.9071,40.1,1.5424,447.75,2744.0,0.9491,89.72,1088.25,1.2822,119.953125,115.475,77.175,0.011865,184.5,736.5,98.4,1493.1,1011.9,9140.0,9100.0,1837.25,459.0,630.7,1017.75,20.72,0.987,296.1,109.52343700000002,124.640625,140.5,132.75,24.25,719.5,10299.0,132.78,122.24,120.0,74.68,76.48,2725.0,109.785,2.041,1607.0,76.52,1940.0,74.69,1253.3,3.4775,2.0529,3.7760000000000002,1552.9,1.9134,19.625,589.2
2010-09-03 02:48:00,0.9071,40.12,1.5425,447.75,2744.0,0.9492,89.72,1088.5,1.2825,119.953125,115.475,77.175,0.011864,184.5,736.5,98.4,1493.1,1011.9,9140.0,9100.0,1837.5,459.0,631.1,1017.75,20.72,0.9871,296.1,109.52343700000002,124.640625,140.5,132.71875,24.25,719.5,10301.0,132.77,122.24,119.98,74.68,76.49,2724.0,109.79,2.041,1607.0,76.52,1940.0,74.71,1253.4,3.4795,2.0529,3.7760000000000002,1552.9,1.9134,19.635,589.2
