,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-06-03 04:02:00,1.0651,59.3,1.634,768.25,2895.0,1.0221,167.5,1309.25,1.4479,119.42968700000002,123.825,88.45,0.012401,264.95,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2320.25,598.0,817.1,1414.75,23.81,1.1867,367.7,109.640625,123.140625,129.03125,125.1875,17.9,773.25,12215.0,125.49,116.81,106.56,99.75,115.03,2790.0,107.725,3.0125,2.9595,2508.0,114.94,1793.0,99.76,1531.8,4.114,3.0321,4.785,1815.0,2.9608,35.47,701.0
2011-06-03 04:03:00,1.0653,59.3,1.6339,768.25,2895.0,1.0221,167.5,1309.0,1.4479,119.42968700000002,123.825,88.45,0.0124,264.75,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2320.0,598.0,817.1,1414.75,23.82,1.1868,367.7,109.640625,123.140625,129.03125,125.1875,17.9,773.25,12214.0,125.49,116.81,106.52,99.75,115.02,2790.0,107.72,3.0125,2.9595,2501.0,114.94,1793.0,99.75,1531.8,4.116,3.0321,4.784,1815.0,2.9608,35.435,701.0
2011-06-03 04:04:00,1.065,59.3,1.6336,768.0,2895.0,1.022,167.5,1309.0,1.4475,119.42968700000002,123.825,88.45,0.012398000000000001,265.0,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.75,598.0,817.0,1414.75,23.79,1.1866,367.7,109.640625,123.140625,129.03125,125.15625,17.9,773.5,12212.0,125.5,116.82,106.52,99.75,114.99,2789.0,107.725,3.0125,2.9595,2504.0,114.94,1793.0,99.71,1531.5,4.116,3.0321,4.789,1815.0,2.9608,35.495,700.9
2011-06-03 04:05:00,1.065,59.3,1.6339,768.0,2891.0,1.022,167.4,1308.75,1.4474,119.42968700000002,123.825,88.45,0.012397,265.05,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.5,598.0,817.0,1415.0,23.78,1.1863,367.7,109.640625,123.125,129.03125,125.15625,17.9,773.25,12211.0,125.5,116.82,106.52,99.7,114.94,2788.0,107.725,3.0125,2.9595,2504.0,114.94,1793.0,99.71,1531.7,4.1155,3.0321,4.783,1815.0,2.9608,35.6,700.0
2011-06-03 04:06:00,1.0651,59.32,1.6342,768.0,2891.0,1.0222,167.4,1308.75,1.4472,119.42968700000002,123.825,88.45,0.012398000000000001,265.0,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.75,598.0,817.0,1415.0,23.78,1.1863,367.7,109.640625,123.125,129.03125,125.1875,17.9,773.25,12212.0,125.49,116.82,106.54,99.68,114.91,2789.0,107.725,3.0125,2.9595,2502.0,114.94,1793.0,99.72,1532.2,4.119,3.0321,4.79,1814.8,2.9608,35.655,699.9
2011-06-03 04:07:00,1.0652,59.32,1.6343,767.75,2891.0,1.0222,167.4,1309.25,1.4476,119.4375,123.825,88.45,0.012397,264.7,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2320.25,598.0,817.3,1415.0,23.78,1.1863,367.7,109.640625,123.125,129.03125,125.15625,17.9,772.5,12215.0,125.5,116.82,106.54,99.77,114.94,2791.0,107.725,3.0125,2.9595,2503.0,114.94,1793.0,99.76,1532.9,4.1195,3.0321,4.792,1814.8,2.9608,35.73,699.5
2011-06-03 04:08:00,1.0651,59.3,1.6343,767.75,2893.0,1.0222,167.4,1308.75,1.4474,119.4375,123.825,88.45,0.012397,264.5,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.5,598.0,817.0,1415.0,23.8,1.1863,368.0,109.640625,123.125,129.03125,125.1875,17.9,772.5,12212.0,125.51,116.83,106.54,99.73,114.92,2790.0,107.73,3.0125,2.9595,2503.0,114.94,1793.0,99.73,1533.5,4.1165,3.0321,4.789,1815.2,2.9608,35.815,699.5
2011-06-03 04:09:00,1.0648,59.31,1.6341,768.25,2893.0,1.022,167.06,1308.75,1.4471,119.42968700000002,123.825,88.45,0.012398000000000001,264.5,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.25,598.0,816.9,1415.25,23.78,1.1861,368.0,109.640625,123.125,128.96875,125.1875,17.9,772.5,12212.0,125.52,116.83,106.5,99.67,114.82,2788.0,107.73,3.0125,2.9595,2504.0,114.94,1793.0,99.64,1532.8,4.1115,3.0321,4.794,1814.2,2.9575,35.72,699.5
2011-06-03 04:10:00,1.065,59.29,1.6342,768.25,2893.0,1.0221,167.05,1309.0,1.4475,119.42968700000002,123.825,88.45,0.012398000000000001,264.5,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.5,598.0,817.1,1415.0,23.8,1.1862,367.7,109.63281200000002,123.125,128.96875,125.15625,17.9,772.5,12212.0,125.49,116.82,106.5,99.64,114.84,2790.0,107.725,3.0125,2.9595,2496.0,114.94,1793.0,99.67,1532.8,4.1115,3.0277,4.794,1814.2,2.9574,35.72,700.0
2011-06-03 04:11:00,1.0651,59.29,1.6342,768.25,2893.0,1.0221,167.38,1309.0,1.4474,119.42968700000002,123.825,88.45,0.012395999999999999,264.5,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.75,598.0,817.1,1415.0,23.8,1.1862,367.7,109.63281200000002,123.125,128.96875,125.125,17.9,772.5,12213.0,125.5,116.83,106.48,99.69,114.89,2790.0,107.725,3.0125,2.9595,2492.0,114.94,1793.0,99.69,1532.8,4.112,3.0277,4.796,1814.2,2.9574,35.72,700.0
2011-06-03 04:12:00,1.0651,59.29,1.6344,768.25,2896.0,1.0224,167.06,1308.75,1.4474,119.42968700000002,123.825,88.45,0.012398000000000001,264.35,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.5,598.0,817.1,1415.25,23.82,1.1862,367.7,109.63281200000002,123.125,128.96875,125.125,17.9,772.5,12211.0,125.5,116.83,106.48,99.69,114.91,2788.0,107.725,3.0125,2.9595,2493.0,114.94,1793.0,99.68,1532.9,4.1125,3.0277,4.797,1814.2,2.9574,35.725,700.0
2011-06-03 04:13:00,1.065,59.3,1.6341,768.25,2900.0,1.0223,167.06,1308.75,1.4472,119.42968700000002,123.825,88.45,0.012395999999999999,264.35,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2319.5,598.0,817.0,1415.75,23.78,1.1861,367.9,109.63281200000002,123.125,128.96875,125.15625,17.9,773.25,12212.0,125.49,116.83,106.48,99.72,114.88,2788.0,107.73,3.0125,2.9595,2490.0,114.94,1793.0,99.68,1532.7,4.1125,3.0312,4.797,1814.2,2.9611,35.78,700.1
2011-06-03 04:14:00,1.0652,59.3,1.6343,768.0,2900.0,1.0225,167.05,1309.0,1.4474,119.41406200000002,123.825,88.45,0.012393000000000001,264.0,910.0,104.0,1692.5,1148.3,9505.0,9535.0,2320.25,598.0,817.4,1415.0,23.81,1.1861,367.9,109.625,123.109375,128.90625,125.125,17.9,773.25,12216.0,125.48,116.82,106.46,99.77,114.93,2790.0,107.72,3.0125,2.9595,2487.0,114.94,1793.0,99.75,1532.8,4.1125,3.0312,4.794,1814.4,2.9611,35.775,700.1
2011-06-03 04:15:00,1.065,59.35,1.6338,768.5,2900.0,1.0224,167.05,1309.0,1.4473,119.41406200000002,123.675,88.45,0.012393000000000001,263.55,910.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.0,598.0,817.1,1416.25,23.84,1.1862,368.0,109.625,123.125,128.90625,125.125,17.9,773.25,12214.0,125.48,116.82,106.46,99.76,114.95,2790.0,107.725,3.0125,2.9595,2487.0,114.94,1793.0,99.77,1532.9,4.1125,3.0312,4.796,1814.4,2.9611,35.755,700.1
2011-06-03 04:16:00,1.065,59.36,1.634,768.5,2900.0,1.0226,167.05,1309.0,1.4474,119.40625,123.675,88.45,0.012393000000000001,263.25,910.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.25,598.0,817.1,1416.5,23.82,1.1862,368.0,109.625,123.09375,128.90625,125.125,17.9,773.25,12215.0,125.44,116.79,106.4,99.84,114.97,2789.0,107.715,3.0125,2.9595,2485.0,114.94,1793.0,99.81,1533.0,4.1125,3.0319,4.796,1814.4,2.9611,35.755,700.1
2011-06-03 04:17:00,1.0652,59.36,1.6338,768.5,2898.0,1.0228,167.05,1309.25,1.4476,119.40625,123.675,88.45,0.012389,263.2,910.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.25,598.0,817.5,1416.5,23.82,1.1862,368.0,109.625,123.09375,128.90625,125.125,17.9,773.25,12215.0,125.43,116.79,106.4,99.8,114.95,2790.0,107.72,3.0125,2.9595,2489.0,114.94,1793.0,99.81,1532.9,4.1135,3.0311,4.796,1815.2,2.9611,35.735,700.4
2011-06-03 04:18:00,1.0653,59.38,1.6336,768.5,2898.0,1.0228,167.05,1309.75,1.4477,119.40625,123.675,88.45,0.01239,263.5,910.0,104.0,1692.5,1148.3,9510.0,9535.0,2321.25,598.0,818.0,1416.5,23.84,1.1865,368.0,109.625,123.09375,128.90625,125.09375,17.9,773.25,12219.0,125.44,116.8,106.42,99.82,114.93,2791.0,107.72,3.0125,2.9595,2487.0,114.94,1793.0,99.8,1532.5,4.1135,3.032,4.797,1815.0,2.9611,35.705,700.6
2011-06-03 04:19:00,1.0653,59.36,1.6335,768.5,2898.0,1.0226,167.05,1310.0,1.4476,119.40625,123.675,88.45,0.012392,263.7,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2321.0,598.0,818.0,1416.5,23.8,1.1861,368.1,109.625,123.09375,128.90625,125.09375,17.9,773.5,12219.0,125.45,116.8,106.44,99.82,114.89,2791.0,107.72,3.0125,2.9595,2486.0,114.94,1793.0,99.76,1532.5,4.1105,3.0299,4.797,1815.0,2.9611,35.675,700.3
2011-06-03 04:20:00,1.0649,59.38,1.6332,768.75,2898.0,1.0224,167.05,1309.25,1.4474,119.421875,123.675,88.45,0.012395,263.55,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.25,598.0,818.0,1416.5,23.78,1.1862,368.2,109.63281200000002,123.125,128.9375,125.125,17.9,774.0,12215.0,125.46,116.81,106.44,99.63,114.7,2788.0,107.72,3.0125,2.9595,2488.0,114.94,1793.0,99.64,1532.5,4.1085,3.0265,4.798,1815.0,2.9578,35.675,700.3
2011-06-03 04:21:00,1.0652,59.34,1.6332,768.75,2898.0,1.0226,167.05,1309.75,1.4475,119.41406200000002,123.675,88.45,0.012395999999999999,263.55,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2321.0,598.0,817.7,1416.5,23.8,1.1864,368.0,109.63281200000002,123.109375,128.9375,125.125,17.9,774.0,12219.0,125.44,116.79,106.44,99.68,114.74,2789.0,107.72,3.0125,2.9595,2488.0,114.94,1793.0,99.66,1533.0,4.11,3.0271,4.797,1815.0,2.9571,35.715,700.6
2011-06-03 04:22:00,1.065,59.34,1.6328,768.75,2898.0,1.0225,167.05,1309.5,1.4473,119.41406200000002,123.675,88.45,0.012395,263.55,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.75,598.0,817.7,1416.5,23.79,1.1864,368.0,109.63281200000002,123.09375,128.9375,125.125,17.9,774.5,12218.0,125.45,116.79,106.44,99.68,114.74,2789.0,107.725,3.0125,2.9595,2488.0,114.94,1793.0,99.66,1533.0,4.1085,3.0266,4.796,1815.0,2.9571,35.7,700.6
2011-06-03 04:23:00,1.065,59.39,1.633,768.75,2898.0,1.0226,167.05,1309.5,1.4474,119.41406200000002,123.675,88.45,0.012393000000000001,263.45,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.75,598.0,817.7,1416.5,23.8,1.1864,368.0,109.63281200000002,123.09375,128.9375,125.125,17.9,773.75,12217.0,125.45,116.8,106.44,99.75,114.8,2788.0,107.725,3.0125,2.9595,2491.0,114.94,1793.0,99.73,1533.2,4.1095,3.0262,4.798,1815.0,2.9571,35.7,701.0
2011-06-03 04:24:00,1.0651,59.39,1.633,768.75,2898.0,1.0226,167.05,1309.25,1.4475,119.421875,123.675,88.45,0.012395999999999999,263.25,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.25,598.0,817.3,1417.0,23.79,1.1864,368.0,109.63281200000002,123.125,128.9375,125.125,17.9,773.75,12215.0,125.45,116.8,106.44,99.71,114.8,2787.0,107.72,3.0125,2.9595,2492.0,114.94,1793.0,99.72,1533.0,4.1095,3.0262,4.797,1815.0,2.9571,35.715,701.0
2011-06-03 04:25:00,1.0651,59.37,1.6328,768.75,2898.0,1.0226,166.85,1309.5,1.4474,119.421875,123.675,88.45,0.012395999999999999,263.35,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.25,598.0,817.5,1416.75,23.78,1.1866,368.0,109.63281200000002,123.109375,128.9375,125.09375,17.9,773.75,12215.0,125.45,116.8,106.44,99.71,114.81,2787.0,107.72,3.0125,2.9595,2491.0,114.94,1793.0,99.7,1533.0,4.1105,3.0262,4.796,1815.0,2.9571,35.73,700.5
2011-06-03 04:26:00,1.065,59.35,1.633,768.75,2898.0,1.0225,166.75,1309.25,1.4474,119.421875,123.675,88.45,0.012398000000000001,263.35,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2319.75,598.0,817.2,1416.5,23.77,1.1865,368.0,109.63281200000002,123.09375,128.9375,125.09375,17.9,773.75,12213.0,125.44,116.8,106.44,99.74,114.88,2786.0,107.72,3.0125,2.9595,2492.0,114.94,1793.0,99.73,1533.1,4.109,3.0262,4.796,1815.2,2.9571,35.75,700.6
2011-06-03 04:27:00,1.0651,59.34,1.6326,768.75,2898.0,1.0227,166.75,1308.75,1.4474,119.41406200000002,123.675,88.45,0.012398000000000001,263.65,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2319.25,598.0,816.9,1416.25,23.75,1.1865,368.0,109.63281200000002,123.109375,128.9375,125.09375,17.9,773.75,12211.0,125.46,116.81,106.44,99.75,114.75,2785.0,107.72,3.0125,2.9595,2490.0,114.94,1793.0,99.69,1533.2,4.1075,3.0273,4.797,1815.2,2.9576,35.755,699.9
2011-06-03 04:28:00,1.0651,59.34,1.6326,768.75,2898.0,1.0227,167.0,1309.0,1.4474,119.41406200000002,123.675,88.45,0.012395999999999999,263.65,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2319.5,598.0,817.2,1416.25,23.75,1.1864,368.0,109.63281200000002,123.09375,128.875,125.09375,17.9,773.75,12213.0,125.44,116.8,106.42,99.75,114.75,2786.0,107.725,3.0125,2.9595,2490.0,114.94,1793.0,99.68,1533.0,4.109,3.0273,4.797,1815.2,2.9576,35.75,700.0
2011-06-03 04:29:00,1.0651,59.33,1.6319,768.75,2898.0,1.0225,167.0,1309.0,1.4473,119.41406200000002,123.675,88.45,0.012397,263.4,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2319.75,598.0,817.1,1416.5,23.75,1.1863,368.2,109.63281200000002,123.109375,128.875,125.0625,17.9,773.75,12211.0,125.45,116.8,106.42,99.64,114.74,2786.0,107.72,3.0125,2.9595,2493.0,114.94,1793.0,99.65,1532.8,4.1085,3.0261,4.797,1815.2,2.9576,35.755,700.0
2011-06-03 04:30:00,1.0649,59.33,1.6318,768.75,2898.0,1.0224,167.0,1309.0,1.4472,119.421875,123.675,88.45,0.012395999999999999,263.55,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2319.75,598.0,817.1,1416.5,23.74,1.1863,368.2,109.63281200000002,123.109375,128.875,125.09375,17.9,773.75,12211.0,125.46,116.8,106.42,99.62,114.67,2786.0,107.725,3.0125,2.9595,2490.0,114.94,1793.0,99.63,1532.9,4.109,3.0251,4.797,1815.2,2.9551,35.77,699.9
2011-06-03 04:31:00,1.0649,59.33,1.6319,768.5,2898.0,1.0225,167.0,1308.75,1.4475,119.421875,123.65,88.45,0.012397,263.65,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2319.75,598.0,817.1,1416.5,23.74,1.1866,368.2,109.63281200000002,123.125,128.875,125.125,17.9,773.75,12211.0,125.44,116.79,106.4,99.64,114.75,2787.0,107.715,3.0125,2.9595,2490.0,114.94,1793.0,99.65,1533.1,4.1065,3.0254,4.797,1815.2,2.955,35.755,699.9
2011-06-03 04:32:00,1.0651,59.34,1.6326,768.25,2895.0,1.0227,167.0,1309.0,1.4478,119.421875,123.65,88.45,0.012395,263.65,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.0,598.0,817.4,1416.25,23.76,1.1867,368.2,109.63281200000002,123.109375,128.875,125.09375,17.9,773.75,12212.0,125.45,116.78,106.4,99.66,114.75,2787.0,107.715,3.0125,2.9595,2490.0,114.94,1791.0,99.65,1533.2,4.1085,3.0267,4.798,1815.2,2.955,35.765,700.2
2011-06-03 04:33:00,1.065,59.34,1.6324,768.5,2895.0,1.0226,167.0,1309.25,1.4477,119.41406200000002,123.65,88.45,0.012395999999999999,263.65,911.0,104.0,1692.5,1148.3,9510.0,9535.0,2320.25,598.0,817.2,1416.25,23.75,1.1864,368.2,109.63281200000002,123.109375,128.875,125.09375,17.9,773.75,12212.0,125.44,116.79,106.46,99.66,114.76,2788.0,107.715,3.0125,2.9595,2490.0,114.94,1790.0,99.66,1532.9,4.1095,3.0267,4.798,1813.9,2.955,35.725,700.0
2011-06-03 04:34:00,1.0654,59.34,1.6322,768.25,2895.0,1.0229,167.0,1309.75,1.4479,119.41406200000002,123.65,88.45,0.012395,263.65,911.0,104.0,1692.5,1148.3,9515.0,9535.0,2321.0,598.0,817.3,1416.5,23.74,1.1865,368.2,109.63281200000002,123.109375,128.84375,125.09375,17.9,773.75,12217.0,125.43,116.78,106.42,99.66,114.76,2789.0,107.71,3.0125,2.9595,2492.0,114.94,1790.0,99.7,1533.0,4.11,3.0267,4.798,1814.4,2.955,35.73,699.9
2011-06-03 04:35:00,1.0657,59.34,1.6321,768.25,2895.0,1.023,167.0,1310.25,1.4482,119.40625,123.65,88.45,0.012395999999999999,263.65,911.0,104.0,1692.5,1148.3,9515.0,9535.0,2321.25,598.0,817.8,1416.25,23.76,1.1865,368.2,109.63281200000002,123.09375,128.84375,125.0625,17.9,773.75,12221.0,125.42,116.77,106.34,99.71,114.8,2789.0,107.71,3.0125,2.9595,2492.0,114.94,1790.0,99.73,1533.2,4.111,3.0274,4.798,1816.1,2.9583,35.755,700.8
2011-06-03 04:36:00,1.0656,59.34,1.6322,768.0,2892.0,1.0232,167.0,1310.0,1.4482,119.40625,123.65,88.45,0.012395,263.65,911.0,104.0,1692.5,1148.3,9515.0,9535.0,2321.5,598.0,817.9,1416.25,23.76,1.1866,368.2,109.625,123.078125,128.84375,125.0625,17.9,773.75,12219.0,125.4,116.75,106.38,99.71,114.79,2788.0,107.705,3.0125,2.9595,2492.0,114.94,1790.0,99.72,1533.3,4.1105,3.0272,4.794,1816.1,2.9582,35.75,700.8
2011-06-03 04:37:00,1.0655,59.34,1.6322,768.0,2892.0,1.0231,167.0,1310.25,1.4482,119.39843700000002,123.65,88.45,0.012395,263.65,911.0,104.0,1692.5,1148.3,9515.0,9535.0,2321.5,598.0,818.0,1416.25,23.75,1.1867,368.2,109.625,123.09375,128.78125,125.03125,17.9,773.75,12220.0,125.4,116.75,106.36,99.71,114.78,2789.0,107.705,3.0125,2.9595,2492.0,114.94,1792.0,99.7,1533.3,4.1105,3.0277,4.79,1816.1,2.9582,35.73,700.5
2011-06-03 04:38:00,1.0656,59.35,1.6324,768.0,2894.0,1.0229,167.0,1310.0,1.4485,119.40625,123.65,88.45,0.012395999999999999,263.8,911.0,103.95,1692.5,1148.3,9515.0,9535.0,2321.25,598.0,818.0,1416.5,23.74,1.1867,368.1,109.625,123.078125,128.78125,125.0625,17.9,773.75,12219.0,125.4,116.75,106.36,99.71,114.83,2789.0,107.705,3.0125,2.9595,2492.0,114.94,1791.0,99.75,1533.5,4.111,3.0277,4.791,1816.1,2.9582,35.745,700.2
2011-06-03 04:39:00,1.0655,59.34,1.6324,768.0,2894.0,1.0229,167.0,1310.25,1.4482,119.39843700000002,123.65,88.45,0.012398000000000001,263.8,911.0,103.95,1692.5,1148.3,9515.0,9535.0,2321.75,598.0,817.9,1416.0,23.74,1.1869,368.1,109.625,123.0625,128.75,125.03125,17.9,773.75,12219.0,125.38,116.74,106.32,99.7,114.78,2789.0,107.705,3.0125,2.9595,2496.0,114.94,1791.0,99.7,1533.3,4.1105,3.0268,4.792,1816.1,2.9578,35.73,700.2
2011-06-03 04:40:00,1.0653,59.38,1.6325,768.0,2894.0,1.0227,167.0,1310.0,1.448,119.40625,123.65,88.45,0.012399,263.8,911.0,103.95,1692.5,1148.3,9515.0,9535.0,2321.0,598.0,817.9,1416.0,23.75,1.1868,368.1,109.625,123.078125,128.78125,125.03125,17.9,773.75,12217.0,125.39,116.75,106.32,99.7,114.75,2788.0,107.71,3.0125,2.9595,2498.0,114.94,1791.0,99.68,1533.4,4.1105,3.0263,4.793,1815.8,2.9573,35.73,700.4
2011-06-03 04:41:00,1.0655,59.39,1.6326,768.5,2894.0,1.0228,167.0,1310.0,1.4481,119.40625,123.65,88.45,0.012398000000000001,263.8,911.0,103.95,1692.5,1148.3,9515.0,9535.0,2321.25,598.0,817.9,1416.25,23.74,1.1868,368.0,109.625,123.078125,128.78125,125.0625,17.9,773.75,12217.0,125.4,116.76,106.32,99.71,114.78,2788.0,107.71,3.0125,2.9595,2498.0,114.94,1791.0,99.7,1533.6,4.1125,3.0263,4.792,1815.8,2.9573,35.745,700.4
2011-06-03 04:42:00,1.0656,59.39,1.633,768.5,2895.0,1.023,167.0,1310.0,1.4484,119.39843700000002,123.65,88.45,0.0124,263.1,911.75,103.95,1692.5,1148.3,9515.0,9535.0,2321.25,598.2,817.7,1416.75,23.74,1.1869,368.0,109.625,123.078125,128.78125,125.03125,17.9,774.75,12218.0,125.4,116.75,106.32,99.77,114.84,2788.0,107.715,3.0125,2.9595,2494.0,114.94,1790.0,99.76,1534.6,4.115,3.0263,4.792,1815.8,2.958,35.83,700.4
2011-06-03 04:43:00,1.0656,59.39,1.6332,768.25,2895.0,1.0229,167.0,1310.0,1.4485,119.40625,123.65,88.45,0.012401,263.6,911.75,103.95,1692.5,1148.3,9515.0,9535.0,2321.0,598.2,817.7,1416.75,23.75,1.187,368.0,109.625,123.09375,128.78125,125.03125,17.9,774.75,12217.0,125.4,116.75,106.32,99.78,114.86,2788.0,107.71,3.0125,2.9595,2497.0,114.94,1790.0,99.78,1534.8,4.1145,3.0263,4.792,1815.8,2.958,35.9,700.4
2011-06-03 04:44:00,1.0654,59.36,1.633,768.25,2895.0,1.0226,167.0,1309.75,1.4483,119.41406200000002,123.65,88.45,0.012402,263.6,911.75,103.95,1692.5,1148.3,9515.0,9535.0,2320.75,598.2,817.7,1416.75,23.75,1.1869,368.0,109.625,123.109375,128.78125,125.09375,17.9,774.75,12216.0,125.42,116.76,106.36,99.71,114.82,2787.0,107.71,3.0125,2.9595,2497.0,114.94,1790.0,99.72,1534.6,4.114,3.0263,4.793,1815.8,2.958,35.89,700.4
2011-06-03 04:45:00,1.0654,59.36,1.6331,768.25,2894.0,1.0226,167.0,1309.25,1.4484,119.41406200000002,123.65,88.45,0.012402,263.6,911.75,103.95,1692.5,1148.3,9515.0,9535.0,2320.5,598.2,817.4,1416.75,23.74,1.1869,368.0,109.625,123.09375,128.8125,125.09375,17.9,774.75,12215.0,125.41,116.77,106.36,99.74,114.81,2787.0,107.71,3.0125,2.9595,2497.0,114.94,1791.0,99.73,1534.4,4.114,3.0263,4.79,1815.4,2.958,35.88,700.4
2011-06-03 04:46:00,1.0655,59.38,1.6332,768.75,2900.0,1.0229,167.0,1309.75,1.4489,119.41406200000002,123.65,88.475,0.012402,263.6,912.5,103.95,1692.5,1148.3,9510.0,9535.0,2320.75,599.2,817.5,1417.5,23.76,1.187,368.3,109.625,123.09375,128.8125,125.0625,17.9,775.0,12217.0,125.4,116.75,106.34,99.78,114.9,2787.0,107.705,3.0125,2.9595,2497.0,114.94,1795.0,99.79,1534.7,4.116,3.0263,4.787,1815.4,2.958,35.955,700.4
2011-06-03 04:47:00,1.0659,59.38,1.6334,769.0,2899.0,1.0231,167.0,1310.25,1.449,119.39843700000002,123.65,88.475,0.012403,263.6,912.5,103.95,1692.5,1148.3,9515.0,9535.0,2321.75,599.2,818.0,1417.5,23.76,1.1872,368.3,109.625,123.09375,128.8125,125.0625,17.9,775.0,12221.0,125.39,116.75,106.32,99.8,114.86,2790.0,107.7,3.0125,2.9595,2498.0,114.94,1793.0,99.8,1535.3,4.1165,3.0317,4.791,1817.3,2.958,36.015,700.4
2011-06-03 04:48:00,1.066,59.4,1.6329,769.0,2899.0,1.0229,167.0,1310.25,1.449,119.40625,123.65,88.475,0.012405,263.6,912.5,103.95,1692.5,1148.3,9515.0,9535.0,2322.0,599.2,818.0,1417.5,23.75,1.1871,368.3,109.625,123.078125,128.8125,125.0625,17.9,775.0,12222.0,125.39,116.75,106.34,99.83,114.9,2790.0,107.705,3.0125,2.9595,2496.0,114.94,1794.0,99.83,1535.1,4.1185,3.0313,4.79,1817.3,2.9599,36.02,700.3
2011-06-03 04:49:00,1.0662,59.38,1.6325,768.75,2899.0,1.0229,167.07,1310.5,1.4492,119.40625,123.65,88.55,0.012406,263.8,912.5,103.95,1692.5,1148.3,9515.0,9535.0,2322.0,599.2,818.2,1417.25,23.75,1.1872,368.4,109.625,123.09375,128.8125,125.0625,17.9,775.0,12221.0,125.4,116.75,106.34,99.84,114.92,2790.0,107.705,3.0125,2.9595,2495.0,114.94,1794.0,99.88,1535.0,4.118,3.0313,4.79,1817.1,2.9599,36.005,700.2
2011-06-03 04:50:00,1.0663,59.38,1.6325,769.0,2899.0,1.0231,167.07,1310.25,1.4493,119.40625,123.65,88.55,0.012406,263.85,912.5,103.95,1692.5,1148.3,9515.0,9535.0,2321.75,599.2,818.1,1417.25,23.75,1.1874,368.4,109.63281200000002,123.078125,128.8125,125.0625,17.9,775.0,12221.0,125.41,116.75,106.34,99.9,115.0,2788.0,107.705,3.0125,2.9595,2495.0,114.94,1793.0,99.91,1535.2,4.118,3.0313,4.788,1817.0,2.96,35.995,700.2
2011-06-03 04:51:00,1.0662,59.4,1.6329,768.5,2899.0,1.023,167.07,1310.0,1.4494,119.40625,123.65,88.55,0.012407,263.85,912.5,103.95,1692.5,1148.3,9515.0,9535.0,2321.75,599.2,818.0,1417.0,23.75,1.1875,368.3,109.63281200000002,123.078125,128.8125,125.0625,17.9,775.0,12219.0,125.41,116.76,106.34,99.88,114.89,2788.0,107.705,3.0125,2.9595,2495.0,114.94,1792.0,99.83,1534.7,4.117,3.0315,4.791,1816.2,2.9606,35.975,700.6
2011-06-03 04:52:00,1.0658,59.36,1.6327,768.5,2899.0,1.0227,167.07,1310.0,1.4494,119.40625,123.65,88.55,0.012404,263.75,912.5,103.95,1692.5,1148.3,9515.0,9535.0,2321.5,599.2,817.9,1417.0,23.74,1.1874,368.3,109.63281200000002,123.09375,128.8125,125.0625,17.9,775.25,12219.0,125.4,116.76,106.34,99.87,114.92,2787.0,107.705,3.0125,2.9595,2495.0,114.94,1792.0,99.86,1534.8,4.1175,3.0315,4.789,1816.2,2.9606,36.01,700.6
