,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-02-05 05:05:00,113.0625,0.8605,37.03,1.5695,351.75,3099.0,0.9282,68.87,1054.75,1.3663,116.92968700000002,97.7,66.75,0.011173,132.6,485.5,89.8,1453.5,894.8,9910.0,9970.0,1730.75,380.5,586.0,914.0,27.63,0.9299,271.9,109.09375,118.65625,124.40625,119.28125,25.1,472.75,9927.0,124.18,117.88,100.58,72.7,71.43,2656.0,108.825,1.896,1.909,1296.0,71.78,2235.0,72.71,1052.6,2.83,1.912,5.4270000000000005,1475.2,1.9309,15.095,737.1
2010-02-05 05:06:00,113.0625,0.8607,37.01,1.5697,351.75,3099.0,0.9285,68.87,1054.5,1.3668,116.92968700000002,97.7,66.75,0.011175,132.6,485.5,89.8,1453.5,894.8,9910.0,9975.0,1730.5,380.5,585.9,914.5,27.63,0.9302,271.9,109.09375,118.640625,124.40625,119.25,25.1,472.75,9931.0,124.17,117.88,100.58,72.66,71.4,2657.0,108.82,1.896,1.909,1296.0,71.78,2235.0,72.67,1053.3,2.828,1.9119,5.4270000000000005,1475.2,1.9305,15.09,737.1
2010-02-05 05:07:00,113.0625,0.8604,37.01,1.5691,351.75,3099.0,0.9284,68.87,1054.5,1.3664,116.92968700000002,97.7,66.75,0.011182,132.6,485.5,89.8,1453.5,894.8,9910.0,9975.0,1730.25,380.5,585.9,914.5,27.63,0.9301,271.9,109.09375,118.65625,124.40625,119.28125,25.1,472.75,9926.0,124.21,117.89,100.58,72.68,71.38,2656.0,108.825,1.896,1.909,1296.0,71.78,2235.0,72.67,1052.9,2.829,1.9119,5.431,1476.8,1.9305,15.085,737.1
2010-02-05 05:08:00,113.0625,0.8605,37.02,1.5689,351.75,3100.0,0.9284,68.87,1055.25,1.3663,116.92968700000002,97.7,66.75,0.011179999999999999,132.6,485.5,89.8,1453.5,894.8,9910.0,9975.0,1731.0,380.5,586.6,914.5,27.64,0.93,271.9,109.09375,118.65625,124.4375,119.28125,25.1,472.75,9930.0,124.19,117.88,100.58,72.67,71.39,2659.0,108.825,1.896,1.909,1296.0,71.78,2235.0,72.66,1053.0,2.828,1.9119,5.434,1476.8,1.9305,15.095,737.1
2010-02-05 05:09:00,113.0625,0.8605,37.0,1.5686,351.75,3100.0,0.9284,68.87,1054.75,1.3664,116.92968700000002,97.7,66.75,0.011176,132.6,485.5,89.775,1453.5,894.8,9910.0,9975.0,1731.0,380.5,586.4,914.5,27.64,0.93,271.8,109.09375,118.640625,124.4375,119.28125,25.1,472.75,9928.0,124.19,117.89,100.58,72.66,71.34,2659.0,108.825,1.896,1.909,1296.0,71.78,2235.0,72.64,1053.0,2.8275,1.9109,5.434,1476.6,1.9305,15.09,737.1
2010-02-05 05:10:00,113.0625,0.8604,36.99,1.5688,351.75,3100.0,0.9284,68.87,1054.25,1.3665,116.9375,97.7,66.75,0.011178,132.6,485.5,89.775,1453.5,894.8,9910.0,9975.0,1730.5,380.5,585.9,914.5,27.64,0.93,271.8,109.09375,118.6875,124.4375,119.3125,25.1,472.75,9924.0,124.22,117.91,100.58,72.64,71.37,2658.0,108.835,1.896,1.909,1296.0,71.78,2235.0,72.65,1052.7,2.826,1.9112,5.4270000000000005,1476.6,1.9305,15.085,737.1
2010-02-05 05:11:00,113.0625,0.8603,37.02,1.5694,351.75,3100.0,0.9282,68.95,1054.0,1.3667,116.94531200000002,97.7,66.75,0.011179999999999999,132.6,485.5,89.775,1453.5,894.8,9910.0,9970.0,1730.5,380.5,585.7,914.5,27.64,0.9301,271.8,109.109375,118.671875,124.4375,119.34375,25.1,472.5,9924.0,124.22,117.91,100.58,72.75,71.49,2657.0,108.835,1.896,1.909,1296.0,71.78,2235.0,72.74,1052.7,2.829,1.9157,5.43,1476.6,1.93,15.09,737.1
2010-02-05 05:12:00,113.0625,0.8603,37.02,1.5693,351.75,3100.0,0.9281,68.95,1053.75,1.3668,116.92968700000002,97.7,66.75,0.011179000000000001,132.6,485.5,89.775,1453.5,894.8,9910.0,9970.0,1730.0,380.5,585.5,914.75,27.64,0.9301,271.8,109.10156200000002,118.65625,124.4375,119.3125,25.1,472.5,9920.0,124.2,117.91,100.66,72.72,71.47,2654.0,108.83,1.896,1.909,1296.0,71.78,2235.0,72.72,1052.7,2.828,1.9157,5.434,1476.6,1.9309,15.08,737.1
2010-02-05 05:13:00,113.0625,0.8607,37.04,1.5697,352.0,3100.0,0.9283,68.95,1054.75,1.3671,116.921875,97.7,66.75,0.011175,132.6,485.5,89.775,1453.5,894.8,9910.0,9970.0,1731.0,380.5,586.2,914.75,27.63,0.9303,271.8,109.10156200000002,118.640625,124.4375,119.25,25.1,472.5,9927.0,124.17,117.88,100.66,72.82,71.56,2656.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.82,1053.3,2.8315,1.9135,5.434,1476.6,1.9339,15.08,737.1
2010-02-05 05:14:00,113.0625,0.8606,37.05,1.5698,352.0,3100.0,0.9283,68.95,1054.75,1.367,116.921875,97.7,66.75,0.011173,132.6,485.5,89.775,1453.5,894.8,9910.0,9970.0,1731.75,380.5,586.4,915.25,27.63,0.9302,271.9,109.09375,118.640625,124.4375,119.25,25.1,472.5,9929.0,124.19,117.89,100.66,72.83,71.57,2657.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.83,1053.5,2.831,1.9135,5.425,1474.8,1.9339,15.09,737.1
2010-02-05 05:15:00,113.0625,0.8608,37.11,1.5695,352.0,3100.0,0.9279,68.95,1054.5,1.367,116.921875,97.7,66.75,0.011175,132.6,485.5,89.775,1453.5,894.8,9910.0,9970.0,1731.25,380.5,586.1,916.0,27.63,0.9304,272.0,109.09375,118.640625,124.4375,119.25,25.1,472.5,9926.0,124.19,117.89,100.66,72.83,71.56,2654.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.84,1053.5,2.8305,1.9172,5.434,1474.8,1.9339,15.1,737.1
2010-02-05 05:16:00,113.0625,0.861,37.1,1.5698,351.75,3101.0,0.9279,68.95,1054.5,1.367,116.90625,97.7,66.75,0.011173,132.6,485.5,89.775,1453.5,894.8,9910.0,9965.0,1731.25,380.5,586.2,916.0,27.63,0.9302,272.0,109.09375,118.625,124.4375,119.25,25.1,472.5,9926.0,124.18,117.88,100.7,72.91,71.64,2653.0,108.815,1.896,1.909,1298.0,71.78,2235.0,72.9,1053.8,2.833,1.9179,5.434,1476.0,1.9349,15.1,737.1
2010-02-05 05:17:00,113.0625,0.8608,37.1,1.5696,353.25,3101.0,0.9277,68.95,1054.5,1.3669,116.90625,97.7,66.75,0.011172,132.6,485.5,89.775,1453.5,894.8,9910.0,9965.0,1731.5,380.5,586.2,916.0,27.63,0.9304,272.0,109.09375,118.625,124.34375,119.21875,25.1,472.5,9926.0,124.19,117.89,100.76,72.94,71.65,2653.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.92,1053.5,2.833,1.9179,5.434,1478.0,1.935,15.1,737.1
2010-02-05 05:18:00,113.0625,0.8611,37.1,1.5699,353.0,3100.0,0.9279,68.95,1054.75,1.3672,116.91406200000002,97.7,66.75,0.011175,132.6,485.5,89.775,1453.5,894.8,9910.0,9965.0,1731.5,380.5,586.0,916.5,27.61,0.9305,272.0,109.09375,118.609375,124.34375,119.21875,25.1,472.75,9927.0,124.19,117.89,100.8,72.88,71.63,2653.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.88,1053.4,2.832,1.9179,5.433,1478.0,1.935,15.09,737.1
2010-02-05 05:19:00,113.0625,0.8611,37.11,1.5696,353.0,3101.0,0.9279,68.9,1055.5,1.3673,116.88281200000002,97.65,66.75,0.011173,132.6,485.5,89.775,1453.5,894.8,9910.0,9970.0,1732.5,380.5,586.0,916.5,27.6,0.9303,272.0,109.09375,118.59375,124.34375,119.1875,25.1,472.5,9934.0,124.18,117.88,100.8,72.98,71.73,2656.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.97,1053.5,2.8335,1.9207,5.434,1478.0,1.9365,15.115,737.1
2010-02-05 05:20:00,113.0625,0.8605,37.12,1.5687,353.25,3101.0,0.9276,68.9,1053.75,1.3666,116.89843700000002,97.65,66.75,0.011174,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1730.5,380.5,585.6,916.0,27.59,0.9299,272.0,109.09375,118.59375,124.34375,119.21875,25.1,472.75,9920.0,124.2,117.9,100.78,72.9,71.63,2646.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.88,1052.1,2.8305,1.9182,5.433,1476.4,1.9351,15.085,736.8
2010-02-05 05:21:00,113.0625,0.8606,37.08,1.5692,352.5,3101.0,0.9277,68.9,1053.75,1.3666,116.90625,97.65,66.75,0.011175,132.7,485.5,89.775,1453.5,894.8,9910.0,9965.0,1730.5,380.5,585.9,915.25,27.61,0.9301,272.0,109.09375,118.609375,124.34375,119.21875,25.1,472.5,9921.0,124.18,117.88,100.74,72.9,71.63,2649.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.87,1052.0,2.8285,1.918,5.433,1476.4,1.9351,15.08,736.8
2010-02-05 05:22:00,113.0625,0.8604,37.06,1.5691,352.5,3101.0,0.9277,68.9,1053.75,1.3669,116.89843700000002,97.65,66.75,0.011176,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1730.5,380.5,585.8,915.25,27.59,0.9302,272.0,109.09375,118.59375,124.34375,119.1875,25.1,472.5,9919.0,124.19,117.89,100.76,72.88,71.63,2649.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.86,1052.0,2.83,1.918,5.432,1476.4,1.9351,15.075,736.8
2010-02-05 05:23:00,113.0625,0.8603,37.06,1.5689,352.75,3101.0,0.9276,68.9,1053.0,1.3667,116.91406200000002,97.65,66.75,0.011183,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1729.5,380.5,585.1,915.25,27.59,0.9301,272.0,109.09375,118.625,124.34375,119.25,25.1,472.5,9915.0,124.19,117.89,100.82,72.88,71.6,2645.0,108.815,1.896,1.909,1298.0,71.78,2235.0,72.82,1051.5,2.8285,1.9169,5.431,1474.0,1.9331,15.08,736.8
2010-02-05 05:24:00,113.0625,0.86,37.1,1.5684,352.5,3101.0,0.9277,68.9,1053.5,1.3667,116.90625,97.65,66.75,0.011179000000000001,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1729.75,380.5,585.4,915.25,27.58,0.9302,272.1,109.09375,118.625,124.34375,119.1875,25.1,472.25,9919.0,124.18,117.89,100.78,72.82,71.57,2649.0,108.815,1.896,1.909,1298.0,71.78,2235.0,72.81,1051.7,2.8175,1.9166,5.425,1474.7,1.933,15.075,736.8
2010-02-05 05:25:00,113.0625,0.8598,37.1,1.5688,352.5,3101.0,0.9277,68.83,1053.25,1.3667,116.90625,97.65,66.75,0.011182,132.7,485.5,89.775,1453.5,894.8,9910.0,9955.0,1729.25,380.5,585.3,915.25,27.58,0.9301,271.8,109.09375,118.625,124.34375,119.21875,25.1,472.5,9917.0,124.19,117.89,100.78,72.81,71.57,2649.0,108.82,1.896,1.909,1298.0,71.78,2235.0,72.8,1051.3,2.818,1.9167,5.43,1474.6,1.933,15.055,736.7
2010-02-05 05:26:00,113.0625,0.8592,37.1,1.569,352.5,3101.0,0.9276,68.83,1052.75,1.3666,116.921875,97.65,66.75,0.011184,132.7,485.5,89.775,1453.5,894.8,9910.0,9955.0,1729.25,380.5,584.9,915.25,27.56,0.93,271.8,109.09375,118.640625,124.34375,119.25,25.1,472.5,9913.0,124.21,117.9,100.8,72.81,71.56,2645.0,108.82,1.896,1.909,1297.0,71.78,2235.0,72.8,1051.4,2.816,1.9159,5.4239999999999995,1473.5,1.9326,15.04,736.7
2010-02-05 05:27:00,113.0625,0.859,37.1,1.5694,352.5,3099.0,0.9276,68.75,1052.75,1.3665,116.921875,97.65,66.75,0.011183,132.7,485.75,89.775,1453.5,894.8,9910.0,9950.0,1729.25,380.5,584.9,915.25,27.56,0.93,271.8,109.10156200000002,118.640625,124.34375,119.25,25.1,472.0,9912.0,124.22,117.9,100.8,72.82,71.57,2646.0,108.82,1.896,1.909,1297.0,71.78,2235.0,72.81,1051.2,2.816,1.9159,5.433,1473.5,1.9323,15.035,736.7
2010-02-05 05:28:00,113.0625,0.8596,37.07,1.5694,352.5,3099.0,0.9279,68.75,1053.5,1.3667,116.921875,97.65,66.75,0.011181,132.7,485.5,89.775,1453.5,894.8,9910.0,9955.0,1730.25,380.5,585.3,915.25,27.62,0.9301,271.8,109.10156200000002,118.625,124.34375,119.21875,25.1,472.0,9918.0,124.18,117.88,100.8,72.81,71.59,2649.0,108.815,1.896,1.909,1297.0,71.78,2238.0,72.8,1051.5,2.82,1.9172,5.435,1472.9,1.9326,15.04,736.7
2010-02-05 05:29:00,113.0625,0.8598,37.07,1.5696,352.5,3099.0,0.9279,68.75,1053.25,1.367,116.92968700000002,97.65,66.825,0.011179000000000001,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.3,915.25,27.64,0.9303,271.8,109.10156200000002,118.640625,124.34375,119.21875,25.1,472.0,9920.0,124.19,117.88,100.8,72.84,71.6,2649.0,108.82,1.896,1.909,1297.0,71.78,2238.0,72.82,1051.5,2.822,1.9189,5.433,1472.6,1.933,15.065,736.7
2010-02-05 05:30:00,113.0625,0.8599,37.07,1.5694,352.5,3099.0,0.928,68.73,1053.5,1.3668,116.91406200000002,97.65,66.825,0.011179000000000001,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.5,915.25,27.66,0.9304,271.8,109.09375,118.625,124.34375,119.21875,25.1,472.0,9920.0,124.22,117.9,100.8,72.83,71.59,2651.0,108.825,1.896,1.909,1297.0,71.78,2238.0,72.81,1051.5,2.8205,1.9186,5.433,1472.6,1.933,15.07,736.7
2010-02-05 05:31:00,113.0625,0.8602,37.09,1.5691,352.25,3099.0,0.9281,68.73,1053.5,1.3674,116.921875,97.65,66.825,0.011177,132.7,485.5,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.5,915.25,27.67,0.9307,271.8,109.09375,118.640625,124.34375,119.25,25.1,472.25,9921.0,124.21,117.9,100.8,72.87,71.62,2649.0,108.825,1.896,1.909,1297.0,71.78,2238.0,72.85,1051.7,2.8265,1.9186,5.433,1472.6,1.933,15.08,736.7
2010-02-05 05:32:00,113.0625,0.8606,37.09,1.57,352.25,3099.0,0.9284,68.73,1053.25,1.3682,116.91406200000002,97.65,66.825,0.011176,132.7,485.5,89.775,1453.5,894.8,9910.0,9955.0,1730.0,380.5,585.3,915.25,27.66,0.931,271.8,109.09375,118.625,124.34375,119.25,25.1,472.5,9918.0,124.2,117.9,100.8,72.87,71.64,2649.0,108.825,1.896,1.909,1297.0,71.78,2238.0,72.88,1052.4,2.828,1.9186,5.43,1472.6,1.933,15.105,736.7
2010-02-05 05:33:00,113.0625,0.8609,37.09,1.5701,353.25,3099.0,0.9284,68.73,1053.75,1.3684,116.91406200000002,97.65,66.825,0.011176,132.7,485.5,89.775,1453.5,894.8,9910.0,9955.0,1730.75,380.5,585.5,915.5,27.67,0.9311,271.8,109.09375,118.625,124.34375,119.21875,25.1,472.5,9921.0,124.21,117.91,100.8,72.99,71.72,2651.0,108.83,1.896,1.909,1297.0,71.78,2235.0,72.97,1052.7,2.827,1.9186,5.434,1474.9,1.936,15.1,736.7
2010-02-05 05:34:00,113.0625,0.8608,37.09,1.5697,353.25,3099.0,0.9285,68.73,1054.0,1.3681,116.91406200000002,97.65,66.825,0.011176,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1731.0,380.5,585.8,915.5,27.68,0.9308,271.8,109.09375,118.625,124.34375,119.1875,25.1,472.75,9925.0,124.2,117.9,100.8,72.99,71.74,2654.0,108.83,1.896,1.909,1297.0,71.78,2235.0,72.96,1052.4,2.8275,1.9215,5.428999999999999,1474.9,1.9365,15.095,736.7
2010-02-05 05:35:00,113.0625,0.8609,37.09,1.5695,353.25,3098.0,0.9287,68.73,1053.75,1.368,116.921875,97.65,66.825,0.011181,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.75,380.5,585.6,915.5,27.64,0.9308,271.8,109.09375,118.625,124.34375,119.1875,25.1,472.75,9922.0,124.21,117.9,100.8,72.99,71.71,2653.0,108.83,1.896,1.909,1298.0,71.78,2235.0,72.94,1052.6,2.8265,1.9215,5.431,1474.9,1.9365,15.09,736.7
2010-02-05 05:36:00,113.0625,0.861,37.09,1.5696,353.25,3098.0,0.9286,68.73,1053.75,1.3683,116.921875,97.65,66.825,0.011179000000000001,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.5,380.5,585.6,915.25,27.66,0.931,271.8,109.09375,118.625,124.34375,119.21875,25.1,472.75,9920.0,124.2,117.9,100.8,72.99,71.72,2652.0,108.83,1.896,1.909,1298.0,71.78,2235.0,72.95,1053.5,2.828,1.9215,5.436,1474.9,1.9365,15.1,738.7
2010-02-05 05:37:00,113.0625,0.8614,37.09,1.5695,353.25,3098.0,0.9285,68.73,1054.0,1.3684,116.921875,97.65,66.7,0.011179000000000001,132.7,486.0,89.775,1453.5,894.8,9910.0,9965.0,1731.0,380.5,585.6,915.25,27.66,0.9311,271.8,109.09375,118.625,124.34375,119.1875,25.1,472.75,9923.0,124.19,117.9,100.74,72.96,71.72,2652.0,108.83,1.896,1.909,1298.0,71.78,2235.0,72.95,1053.9,2.828,1.9198,5.438,1474.3,1.9367,15.105,738.7
2010-02-05 05:38:00,113.0625,0.8611,37.09,1.5689,353.25,3097.0,0.9279,68.73,1052.75,1.3678,116.92968700000002,97.65,66.7,0.011179000000000001,132.7,486.0,89.775,1453.5,894.8,9910.0,9955.0,1729.25,380.5,585.0,915.25,27.67,0.9308,271.8,109.10156200000002,118.640625,124.34375,119.21875,25.1,472.75,9913.0,124.2,117.91,100.74,72.9,71.64,2645.0,108.83,1.896,1.909,1298.0,71.78,2235.0,72.88,1053.2,2.8255,1.9198,5.439,1474.3,1.9363,15.095,738.9
2010-02-05 05:39:00,113.0625,0.8612,37.09,1.5697,353.0,3097.0,0.928,68.73,1053.0,1.3677,116.921875,97.65,66.7,0.011177,132.7,486.0,89.775,1453.5,894.8,9910.0,9955.0,1729.75,380.5,585.0,915.25,27.67,0.9308,271.8,109.10156200000002,118.625,124.34375,119.1875,25.1,472.75,9915.0,124.16,117.89,100.74,72.86,71.58,2645.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.85,1053.2,2.8275,1.9198,5.446000000000001,1476.0,1.9339,15.09,738.9
2010-02-05 05:40:00,113.0625,0.8614,37.09,1.5697,352.75,3097.0,0.928,68.8,1053.5,1.3679,116.921875,97.65,66.7,0.011178,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.4,915.25,27.67,0.9313,271.8,109.09375,118.609375,124.34375,119.1875,25.1,472.75,9919.0,124.15,117.88,100.74,72.93,71.66,2647.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.9,1053.4,2.827,1.9198,5.444,1476.0,1.9354,15.09,738.9
2010-02-05 05:41:00,113.0625,0.8614,37.07,1.5697,352.75,3097.0,0.9279,68.85,1053.5,1.3682,116.90625,97.65,66.7,0.011178,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.2,915.5,27.7,0.9313,271.8,109.09375,118.59375,124.34375,119.15625,25.1,472.75,9917.0,124.15,117.88,100.74,72.95,71.67,2647.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.93,1053.9,2.829,1.9198,5.445,1477.5,1.9354,15.1,738.9
2010-02-05 05:42:00,113.0625,0.8616,37.07,1.57,353.0,3097.0,0.928,68.85,1053.75,1.3681,116.890625,97.65,66.7,0.011176,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.5,380.5,585.3,916.25,27.7,0.9313,271.8,109.09375,118.5625,124.34375,119.0625,25.1,472.75,9919.0,124.15,117.88,100.72,73.0,71.72,2647.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.98,1055.2,2.8285,1.9198,5.445,1478.7,1.9369,15.13,738.9
2010-02-05 05:43:00,113.0625,0.8614,37.07,1.5699,353.25,3097.0,0.9279,68.75,1053.5,1.368,116.89843700000002,97.65,66.7,0.011178,132.7,486.0,89.775,1453.5,894.8,9910.0,9955.0,1730.0,380.5,585.5,916.0,27.71,0.9312,271.8,109.09375,118.578125,124.34375,119.125,25.1,472.75,9917.0,124.16,117.88,100.66,73.0,71.68,2645.0,108.825,1.896,1.909,1298.0,71.78,2235.0,72.95,1055.0,2.8255,1.9198,5.445,1480.0,1.9369,15.115,738.9
2010-02-05 05:44:00,113.0625,0.8615,37.07,1.5695,353.25,3097.0,0.9279,68.75,1053.25,1.3679,116.890625,97.65,66.7,0.011179000000000001,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.0,380.5,585.4,916.0,27.7,0.9312,271.8,109.09375,118.59375,124.34375,119.15625,25.1,472.75,9917.0,124.16,117.89,100.7,73.01,71.75,2646.0,108.83,1.896,1.909,1298.0,71.78,2235.0,73.0,1055.2,2.828,1.9197,5.446000000000001,1480.0,1.937,15.1,738.9
2010-02-05 05:45:00,113.0625,0.8616,37.1,1.57,353.25,3097.0,0.9281,68.75,1053.5,1.3682,116.90625,97.65,66.7,0.011179000000000001,132.7,486.0,89.775,1453.5,894.8,9910.0,9955.0,1730.0,380.5,585.2,916.0,27.71,0.9313,272.1,109.09375,118.59375,124.34375,119.15625,25.1,472.75,9916.0,124.17,117.9,100.7,73.1,71.82,2647.0,108.83,1.896,1.909,1298.0,71.78,2235.0,73.07,1055.1,2.8285,1.9232,5.445,1480.0,1.9382,15.12,738.9
2010-02-05 05:46:00,113.0625,0.8616,37.1,1.57,353.25,3098.0,0.928,68.75,1053.75,1.3681,116.89843700000002,97.65,66.7,0.011177,132.7,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.75,380.5,585.6,915.75,27.7,0.9312,272.0,109.09375,118.578125,124.34375,119.125,25.1,472.75,9923.0,124.16,117.89,100.72,73.0,71.73,2650.0,108.83,1.896,1.909,1298.0,71.78,2235.0,72.99,1054.5,2.828,1.9207,5.446000000000001,1480.0,1.937,15.12,739.9
2010-02-05 05:47:00,113.0625,0.8617,37.1,1.5701,353.25,3098.0,0.928,68.75,1053.75,1.3681,116.89843700000002,97.65,66.7,0.011177,132.65,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.6,915.75,27.71,0.9311,272.0,109.09375,118.578125,124.34375,119.125,25.1,472.75,9924.0,124.15,117.88,100.72,73.04,71.75,2649.0,108.825,1.896,1.909,1298.0,71.78,2236.0,73.04,1054.6,2.827,1.9207,5.446000000000001,1480.0,1.937,15.12,739.9
2010-02-05 05:48:00,113.0625,0.8616,37.1,1.5706,353.25,3099.0,0.9281,68.75,1054.0,1.3686,116.89843700000002,97.65,66.7,0.011177,132.65,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.25,380.5,585.6,915.75,27.71,0.9314,272.0,109.09375,118.578125,124.34375,119.125,25.1,472.75,9922.0,124.16,117.89,100.7,73.04,71.77,2649.0,108.825,1.896,1.909,1298.0,71.78,2236.0,73.04,1055.3,2.8245,1.9209,5.446000000000001,1480.0,1.9374,15.125,739.8
2010-02-05 05:49:00,113.0625,0.8616,37.09,1.5704,353.25,3099.0,0.9281,68.75,1054.0,1.3686,116.875,97.65,66.7,0.011176,132.65,486.0,89.775,1453.5,894.8,9910.0,9960.0,1730.5,380.5,585.5,915.75,27.69,0.9313,272.1,109.08593700000002,118.53125,124.34375,119.0625,25.1,472.75,9922.0,124.12,117.87,100.7,73.04,71.75,2649.0,108.825,1.896,1.909,1298.0,71.78,2236.0,73.02,1055.6,2.8275,1.9209,5.446000000000001,1480.0,1.9374,15.13,739.8
2010-02-05 05:50:00,113.0625,0.8619,37.09,1.5704,353.25,3099.0,0.9283,68.75,1053.75,1.369,116.88281200000002,97.65,66.7,0.011174,132.65,486.0,89.775,1453.5,894.8,9910.0,9955.0,1730.75,380.5,585.5,915.75,27.69,0.9318,272.1,109.08593700000002,118.5625,124.34375,119.09375,25.1,472.75,9922.0,124.11,117.86,100.66,73.06,71.79,2650.0,108.82,1.896,1.909,1296.0,71.78,2236.0,73.06,1056.3,2.8285,1.9209,5.45,1481.0,1.9374,15.145,739.8
2010-02-05 05:51:00,113.0625,0.8618,37.1,1.5707,353.0,3099.0,0.9282,68.75,1053.75,1.3693,116.875,97.65,66.7,0.011174,132.65,486.0,89.775,1453.5,894.8,9910.0,9955.0,1729.75,380.5,585.6,915.75,27.7,0.9319,272.1,109.08593700000002,118.546875,124.34375,119.09375,25.1,472.75,9920.0,124.1,117.86,100.66,73.05,71.76,2649.0,108.815,1.896,1.909,1296.0,71.78,2235.0,73.05,1056.2,2.8325,1.9219,5.45,1481.0,1.9374,15.15,739.7
2010-02-05 05:52:00,113.0625,0.862,37.1,1.5707,353.0,3099.0,0.9284,68.75,1053.5,1.3694,116.875,97.65,66.7,0.011173,132.65,486.0,89.775,1453.5,894.8,9910.0,9955.0,1729.5,380.5,585.4,915.75,27.69,0.9321,272.1,109.08593700000002,118.546875,124.34375,119.09375,25.1,472.75,9920.0,124.11,117.87,100.68,73.09,71.81,2649.0,108.815,1.896,1.909,1297.0,71.78,2235.0,73.08,1056.0,2.834,1.9219,5.452999999999999,1481.0,1.9374,15.145,739.5
2010-02-05 05:53:00,113.0625,0.8619,37.11,1.5708,353.0,3100.0,0.9286,68.75,1053.25,1.3695,116.890625,97.65,66.7,0.011172,132.65,486.0,89.775,1453.5,894.8,9910.0,9955.0,1729.25,380.5,585.1,915.75,27.72,0.9328,272.1,109.09375,118.5625,124.34375,119.09375,25.1,473.0,9917.0,124.12,117.86,100.68,73.08,71.8,2649.0,108.82,1.896,1.909,1296.0,71.78,2234.0,73.07,1055.9,2.834,1.9225,5.455,1481.0,1.9374,15.145,739.5
2010-02-05 05:54:00,113.0625,0.8616,37.11,1.5702,353.0,3100.0,0.9283,68.78,1053.0,1.3693,116.88281200000002,97.65,66.7,0.011181,132.65,486.0,89.775,1453.5,894.8,9910.0,9955.0,1729.25,380.5,585.1,915.75,27.71,0.9328,272.1,109.09375,118.5625,124.34375,119.09375,25.1,473.0,9916.0,124.12,117.86,100.68,73.07,71.78,2646.0,108.815,1.896,1.909,1296.0,71.78,2234.0,73.06,1055.8,2.8335,1.9225,5.462000000000001,1481.0,1.9392,15.15,740.0
2010-02-05 05:55:00,113.0625,0.8615,37.11,1.5698,353.25,3100.0,0.9282,68.78,1053.0,1.369,116.875,97.65,66.7,0.011183,132.65,486.0,89.75,1453.5,894.8,9910.0,9955.0,1729.5,380.5,585.0,915.75,27.75,0.9325,272.1,109.09375,118.5625,124.34375,119.0625,25.1,473.0,9915.0,124.13,117.86,100.68,73.07,71.78,2648.0,108.815,1.896,1.909,1296.0,71.78,2234.0,73.02,1055.3,2.833,1.9225,5.461,1481.0,1.939,15.135,740.0
