,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2014-11-07 03:07:00,0.8561,32.53,1.5836,369.0,2876.0,0.8734,63.15,2030.25,1.2393,119.1796875,230.975,88.55,0.008681999999999999,187.75,574.0,165.45,1802.5,984.0,16875.0,16925.0,4171.5,1173.8,1034.5,15.84,1.0295,395.0,109.6875,125.984375,155.875,140.53125,14.85,516.0,17523.0,151.09,128.12,145.1,77.62,82.23,3096.0,110.98,19.25,739.0,2.4948,2.1416,2005.0,144.86,82.27,1921.0,77.62,1142.0,3.0145,2.4467,4.402,1194.7,2.1212,15.35,420.8
2014-11-07 03:08:00,0.8563,32.53,1.5838,369.0,2876.0,0.8735,63.15,2029.75,1.2394,119.1875,230.975,88.55,0.008683,187.75,574.5,165.45,1802.5,984.8,16865.0,16915.0,4170.75,1173.4,1034.5,15.84,1.0296,394.6,109.6875,126.015625,155.9375,140.5625,14.85,516.75,17518.0,151.13,128.13,145.2,77.64,82.25,3096.0,110.975,19.2,739.0,2.4948,2.1416,2005.0,144.89,82.27,1921.0,77.64,1142.6,3.016,2.4459,4.401,1195.2,2.1215,15.36,420.8
2014-11-07 03:09:00,0.8562,32.53,1.5841,369.0,2876.0,0.8735,63.15,2030.25,1.2396,119.1796875,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.5,984.8,16875.0,16925.0,4171.0,1173.6,1034.5,15.84,1.0296,394.6,109.6875,125.984375,155.90625,140.53125,14.85,516.75,17522.0,151.1,128.13,145.16,77.64,82.23,3096.0,110.98,19.3,739.0,2.4948,2.1416,2005.0,144.87,82.24,1921.0,77.63,1142.5,3.017,2.446,4.4,1194.9,2.1215,15.36,420.8
2014-11-07 03:10:00,0.8563,32.53,1.584,369.0,2876.0,0.8735,63.15,2029.0,1.2395,119.1875,230.975,88.55,0.008683,187.75,574.5,165.45,1801.7,984.8,16865.0,16915.0,4169.0,1173.1,1034.25,15.84,1.0296,394.4,109.6875,126.0,155.9375,140.5625,14.9,516.75,17512.0,151.1,128.13,145.18,77.6,82.21,3090.0,110.98,19.35,738.75,2.4948,2.1416,2005.0,144.87,82.21,1921.0,77.61,1142.6,3.0165,2.4456,4.399,1195.1,2.1214,15.36,420.8
2014-11-07 03:11:00,0.8562,32.53,1.5839,369.25,2876.0,0.8734,63.15,2029.25,1.2393,119.1875,230.975,88.55,0.008683,187.75,574.5,165.45,1801.7,984.8,16870.0,16920.0,4170.25,1173.0,1034.25,15.84,1.0295,394.5,109.6875,126.0,155.9375,140.5625,14.9,517.0,17515.0,151.1,128.13,145.14,77.57,82.17,3090.0,110.975,19.4,739.0,2.4948,2.1416,2005.0,144.86,82.21,1921.0,77.56,1142.7,3.017,2.4446,4.401,1195.1,2.12,15.36,420.8
2014-11-07 03:12:00,0.8562,32.53,1.5837,369.25,2876.0,0.8735,63.15,2030.0,1.2396,119.1875,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1801.2,984.8,16875.0,16925.0,4171.75,1173.4,1033.75,15.84,1.0297,394.2,109.6875,126.0,155.9375,140.5625,14.9,517.0,17520.0,151.1,128.13,145.12,77.57,82.17,3092.0,110.975,19.4,739.0,2.4948,2.1416,2005.0,144.87,82.21,1921.0,77.58,1143.0,3.0175,2.445,4.398,1194.7,2.1202,15.37,420.8
2014-11-07 03:13:00,0.8562,32.53,1.5836,369.25,2876.0,0.8734,63.13,2030.5,1.2397,119.1796875,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.0,984.8,16885.0,16935.0,4173.0,1174.0,1033.75,15.84,1.0296,394.1,109.6875,126.015625,155.9375,140.5625,14.9,517.0,17526.0,151.1,128.13,145.14,77.61,82.2,3097.0,110.975,19.35,738.5,2.4948,2.1416,2005.0,144.89,82.21,1921.0,77.62,1143.1,3.0175,2.444,4.396,1195.1,2.1202,15.365,420.8
2014-11-07 03:14:00,0.8566,32.53,1.5837,369.0,2876.0,0.8735,63.13,2030.0,1.2397,119.1796875,230.975,88.55,0.008681999999999999,187.75,574.75,165.45,1802.0,983.8,16875.0,16925.0,4172.25,1173.6,1033.75,15.84,1.0297,394.0,109.6875,126.0,155.90625,140.53125,14.85,517.0,17522.0,151.09,128.13,145.12,77.64,82.24,3094.0,110.975,19.4,738.5,2.4948,2.1416,2005.0,144.88,82.21,1921.0,77.68,1143.7,3.0165,2.4459,4.401,1195.1,2.1202,15.375,420.8
2014-11-07 03:15:00,0.8565,32.51,1.5834,369.25,2876.0,0.8735,63.13,2029.25,1.2398,119.1875,230.975,88.55,0.008683,187.75,574.5,165.45,1802.0,983.8,16870.0,16920.0,4170.5,1173.4,1034.25,15.84,1.0297,394.5,109.6875,126.015625,155.9375,140.5625,14.9,517.0,17516.0,151.1,128.13,145.12,77.75,82.3,3091.0,110.975,19.5,738.5,2.4948,2.1416,2005.0,144.88,82.21,1921.0,77.74,1143.6,3.018,2.4467,4.397,1195.4,2.1226,15.375,420.8
2014-11-07 03:16:00,0.8565,32.53,1.5832,369.25,2876.0,0.8735,63.13,2030.0,1.2397,119.1875,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.0,984.0,16875.0,16925.0,4171.5,1173.4,1034.5,15.84,1.0296,394.8,109.6953125,126.015625,155.9375,140.53125,14.9,517.0,17519.0,151.11,128.13,145.12,77.71,82.26,3093.0,110.975,19.5,740.0,2.4948,2.1416,2005.0,144.88,82.21,1921.0,77.69,1143.0,3.018,2.4471,4.3919999999999995,1194.8,2.1221,15.36,420.8
2014-11-07 03:17:00,0.8563,32.53,1.5829,369.25,2876.0,0.8733,63.13,2029.75,1.2393,119.1875,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.0,984.0,16870.0,16920.0,4171.0,1173.3,1034.25,15.84,1.0293,394.6,109.6953125,126.015625,155.9375,140.5625,14.9,517.0,17517.0,151.1,128.14,145.14,77.71,82.22,3090.0,110.975,19.5,740.0,2.4948,2.1416,2005.0,144.88,82.22,1921.0,77.66,1142.4,3.0175,2.4463,4.388999999999999,1194.8,2.1217,15.35,420.8
2014-11-07 03:18:00,0.8564,32.53,1.5829,369.25,2876.0,0.8732,63.16,2029.5,1.2394,119.1953125,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.0,984.0,16870.0,16910.0,4171.0,1173.3,1034.25,15.84,1.0294,394.7,109.6953125,126.046875,156.03125,140.59375,14.9,517.0,17517.0,151.13,128.14,145.16,77.71,82.25,3089.0,110.98,19.5,739.5,2.4948,2.1416,2005.0,144.89,82.22,1921.0,77.69,1142.3,3.0215,2.4458,4.3919999999999995,1193.8,2.1217,15.365,420.8
2014-11-07 03:19:00,0.8564,32.52,1.5829,369.25,2876.0,0.8731,63.16,2029.5,1.2393,119.1953125,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.0,982.8,16865.0,16915.0,4171.25,1173.1,1034.25,15.84,1.0293,394.6,109.6953125,126.03125,156.0,140.625,14.9,517.0,17517.0,151.12,128.14,145.16,77.72,82.25,3089.0,110.98,19.5,739.75,2.4948,2.1416,2005.0,144.89,82.22,1921.0,77.69,1142.8,3.0205,2.4469,4.391,1193.9,2.1217,15.375,420.8
2014-11-07 03:20:00,0.8566,32.52,1.5829,369.25,2876.0,0.8732,63.16,2029.5,1.2395,119.1875,230.975,88.55,0.008681999999999999,187.75,574.5,165.45,1802.0,984.1,16870.0,16920.0,4171.75,1173.4,1034.0,15.84,1.0294,394.3,109.6953125,126.015625,156.0,140.59375,14.9,517.0,17520.0,151.11,128.15,145.12,77.73,82.27,3088.0,110.98,19.5,739.75,2.4948,2.1416,2005.0,144.88,82.22,1921.0,77.74,1143.2,3.022,2.4463,4.388999999999999,1195.0,2.1212,15.385,420.8
2014-11-07 03:21:00,0.8568,32.51,1.5833,369.25,2876.0,0.8734,63.16,2029.5,1.2398,119.1875,230.975,88.55,0.008683,187.75,574.5,165.45,1802.0,984.0,16865.0,16915.0,4170.75,1173.1,1034.25,15.84,1.0297,394.4,109.6953125,126.015625,156.0,140.59375,14.95,517.0,17516.0,151.11,128.15,145.14,77.73,82.21,3088.0,110.98,19.5,739.5,2.4948,2.1416,2005.0,144.88,82.22,1921.0,77.67,1143.0,3.021,2.4466,4.39,1195.2,2.1216,15.39,420.8
2014-11-07 03:22:00,0.8568,32.53,1.5833,369.25,2876.0,0.8734,63.16,2029.5,1.2398,119.1875,230.975,88.55,0.008683,187.75,574.5,165.45,1802.0,983.7,16865.0,16915.0,4171.0,1172.9,1034.0,15.84,1.0297,394.3,109.6953125,126.015625,156.0,140.59375,14.95,516.75,17517.0,151.11,128.15,145.14,77.73,82.26,3087.0,110.98,19.55,739.5,2.4948,2.1416,2005.0,144.87,82.21,1921.0,77.7,1142.4,3.021,2.4466,4.3919999999999995,1194.6,2.1219,15.38,420.8
2014-11-07 03:23:00,0.8564,32.53,1.5831,369.25,2876.0,0.8732,63.16,2029.0,1.2395,119.1875,230.975,88.55,0.008681,187.75,574.5,165.45,1802.0,982.3,16870.0,16920.0,4170.25,1173.1,1034.0,15.84,1.0294,394.6,109.6953125,126.015625,156.0,140.59375,14.95,516.75,17515.0,151.12,128.15,145.14,77.72,82.26,3086.0,110.98,19.55,739.75,2.4948,2.1416,2005.0,144.87,82.21,1921.0,77.71,1142.1,3.0205,2.4463,4.3919999999999995,1194.5,2.1226,15.37,420.8
2014-11-07 03:24:00,0.8564,32.53,1.5831,369.5,2876.0,0.8732,63.16,2029.5,1.2394,119.1796875,230.975,88.55,0.008681,187.75,574.0,165.45,1799.9,982.0,16865.0,16910.0,4170.75,1173.0,1035.25,15.84,1.0294,395.0,109.6953125,126.0,155.96875,140.59375,14.95,516.5,17518.0,151.11,128.15,145.14,77.77,82.35,3086.0,110.985,19.55,739.75,2.4948,2.1416,2005.0,144.88,82.21,1921.0,77.79,1142.3,3.0205,2.4475,4.3919999999999995,1195.6,2.123,15.37,420.8
2014-11-07 03:25:00,0.8566,32.53,1.5832,369.5,2876.0,0.8732,63.16,2030.0,1.2394,119.171875,230.975,88.55,0.00868,187.75,574.0,165.45,1799.9,982.0,16870.0,16920.0,4172.25,1173.5,1035.25,15.84,1.0293,395.0,109.6953125,125.984375,155.9375,140.5625,14.95,516.75,17522.0,151.1,128.15,145.12,77.79,82.3,3088.0,110.98,19.55,739.75,2.4948,2.1416,2005.0,144.87,82.32,1921.0,77.74,1142.5,3.0215,2.4473,4.393,1195.6,2.123,15.37,420.8
2014-11-07 03:26:00,0.8564,32.53,1.5831,369.5,2876.0,0.8732,63.14,2029.75,1.2393,119.171875,230.975,88.55,0.00868,187.75,574.0,165.45,1799.9,982.0,16870.0,16920.0,4172.25,1173.4,1035.5,15.84,1.0292,395.5,109.6953125,125.984375,155.9375,140.5625,14.95,516.75,17522.0,151.1,128.15,145.12,77.71,82.28,3088.0,110.98,19.55,740.0,2.4948,2.1416,2005.0,144.87,82.27,1921.0,77.73,1142.9,3.022,2.4463,4.394,1195.6,2.1227,15.385,420.8
2014-11-07 03:27:00,0.8563,32.53,1.5829,369.5,2876.0,0.8731,63.14,2029.75,1.2393,119.171875,230.975,88.55,0.008681,187.75,574.0,165.45,1799.9,982.2,16870.0,16915.0,4172.75,1173.4,1035.5,15.84,1.0292,395.5,109.6875,125.984375,155.96875,140.5625,14.95,516.75,17520.0,151.1,128.14,145.14,77.73,82.26,3088.0,110.98,19.45,739.5,2.4948,2.1416,2005.0,144.87,82.27,1921.0,77.73,1143.3,3.0225,2.4462,4.396,1195.6,2.1215,15.385,420.8
2014-11-07 03:28:00,0.8565,32.57,1.5828,369.5,2876.0,0.8732,63.14,2029.75,1.2395,119.171875,230.975,88.55,0.008681999999999999,187.75,574.0,165.45,1799.9,983.2,16865.0,16915.0,4172.25,1173.4,1034.5,15.84,1.0294,395.2,109.6875,126.0,155.96875,140.5625,14.95,516.5,17518.0,151.1,128.14,145.14,77.73,82.3,3087.0,110.975,19.45,739.5,2.4948,2.1416,2005.0,144.86,82.27,1921.0,77.75,1143.4,3.024,2.4467,4.394,1195.6,2.1237,15.405,420.8
2014-11-07 03:29:00,0.8566,32.55,1.5828,369.25,2876.0,0.8732,63.14,2030.0,1.2396,119.171875,230.975,88.55,0.008683,187.75,573.5,165.45,1799.9,983.2,16865.0,16915.0,4172.75,1173.5,1034.5,15.84,1.0295,394.4,109.6875,126.0,155.96875,140.5625,14.9,516.25,17522.0,151.11,128.14,145.14,77.73,82.3,3088.0,110.975,19.5,740.25,2.4948,2.1416,2005.0,144.87,82.27,1921.0,77.75,1144.0,3.0225,2.4467,4.394,1196.0,2.1233,15.415,420.8
2014-11-07 03:30:00,0.8566,32.57,1.5828,369.25,2876.0,0.8733,63.14,2029.75,1.2398,119.1796875,230.975,88.55,0.008684,187.75,573.5,165.45,1799.9,983.2,16865.0,16910.0,4172.25,1173.3,1034.25,15.84,1.0296,394.5,109.6875,125.984375,155.96875,140.59375,14.9,516.25,17520.0,151.11,128.15,145.14,77.78,82.35,3087.0,110.975,19.5,740.25,2.4948,2.1416,2005.0,144.87,82.36,1921.0,77.78,1144.4,3.0235,2.4486,4.3919999999999995,1197.3,2.1245,15.43,420.8
2014-11-07 03:31:00,0.8565,32.57,1.5828,369.5,2876.0,0.8732,63.14,2029.25,1.2396,119.171875,230.975,88.55,0.008683,187.75,573.5,165.45,1799.9,983.4,16860.0,16905.0,4170.75,1173.1,1034.0,15.84,1.0294,394.4,109.6875,125.984375,155.96875,140.59375,14.9,516.25,17515.0,151.1,128.15,145.12,77.78,82.33,3085.0,110.975,19.5,740.25,2.4948,2.1416,2005.0,144.86,82.36,1921.0,77.78,1143.8,3.022,2.4485,4.391,1196.4,2.1243,15.415,420.8
2014-11-07 03:32:00,0.8564,32.57,1.5827,369.5,2876.0,0.8731,63.14,2029.5,1.2395,119.1640625,230.975,88.55,0.008681999999999999,187.75,573.75,165.45,1799.9,983.4,16865.0,16910.0,4171.75,1173.5,1033.75,15.64,1.0293,394.2,109.6875,125.984375,155.9375,140.5625,14.9,516.25,17518.0,151.09,128.14,145.1,77.79,82.38,3087.0,110.98,19.5,740.25,2.4948,2.1416,2005.0,144.85,82.36,1921.0,77.83,1143.1,3.0245,2.45,4.39,1196.4,2.125,15.4,420.8
2014-11-07 03:33:00,0.8565,32.58,1.5827,369.25,2876.0,0.8731,63.14,2030.25,1.2397,119.1640625,230.975,88.55,0.008684,187.75,573.5,165.45,1799.9,983.4,16870.0,16920.0,4173.5,1174.0,1034.0,15.66,1.0295,394.6,109.6875,125.984375,155.9375,140.5625,14.9,516.25,17522.0,151.09,128.14,145.1,77.84,82.44,3089.0,110.98,19.5,741.25,2.4948,2.1416,2005.0,144.85,82.44,1921.0,77.85,1142.9,3.024,2.4519,4.39,1196.5,2.1261,15.395,420.8
2014-11-07 03:34:00,0.8566,32.56,1.5831,369.25,2876.0,0.8735,63.14,2030.75,1.2398,119.15625,230.975,88.55,0.008683,187.75,573.5,165.45,1799.9,983.4,16870.0,16920.0,4173.75,1174.4,1035.0,15.67,1.0296,394.5,109.6875,125.96875,155.875,140.53125,14.9,516.25,17527.0,151.07,128.13,145.04,77.92,82.51,3092.0,110.98,19.45,741.0,2.4948,2.1416,2005.0,144.84,82.54,1921.0,77.87,1143.2,3.025,2.4539,4.391,1196.5,2.1277,15.39,420.8
2014-11-07 03:35:00,0.8569,32.56,1.5835,369.25,2876.0,0.8737,63.14,2030.75,1.2399,119.15625,230.975,88.55,0.008684,187.75,574.0,165.45,1799.9,983.4,16870.0,16920.0,4173.75,1174.4,1034.25,15.7,1.0297,394.4,109.6875,125.96875,155.90625,140.53125,14.9,516.25,17527.0,151.07,128.13,145.06,77.85,82.52,3091.0,110.98,19.45,741.25,2.4948,2.1416,2005.0,144.84,82.5,1921.0,77.88,1143.4,3.023,2.453,4.39,1196.8,2.1272,15.395,420.8
2014-11-07 03:36:00,0.8569,32.56,1.5836,369.25,2876.0,0.8737,63.14,2031.0,1.2397,119.15625,230.975,88.55,0.008683,187.75,574.0,165.45,1799.9,983.4,16870.0,16920.0,4174.0,1174.4,1034.25,15.72,1.0295,394.3,109.6875,125.96875,155.875,140.5,14.9,516.25,17528.0,151.08,128.14,145.08,77.85,82.51,3092.0,110.98,19.45,741.25,2.4948,2.1416,2005.0,144.84,82.5,1921.0,77.86,1143.3,3.0225,2.454,4.391,1195.1,2.128,15.385,420.8
2014-11-07 03:37:00,0.8568,32.56,1.5835,369.25,2876.0,0.8738,63.14,2030.75,1.2397,119.1640625,230.975,88.55,0.008684,187.75,574.0,165.45,1799.9,984.0,16870.0,16915.0,4174.5,1174.4,1034.5,15.71,1.0295,394.5,109.6953125,126.0,155.9375,140.5625,14.9,516.25,17529.0,151.1,128.15,145.12,77.9,82.58,3093.0,110.98,19.45,741.25,2.4948,2.1416,2005.0,144.86,82.5,1921.0,77.93,1143.6,3.022,2.4557,4.391,1195.1,2.1281,15.4,420.8
2014-11-07 03:38:00,0.8565,32.56,1.5834,369.5,2876.0,0.8738,63.14,2031.0,1.2395,119.1640625,230.975,88.55,0.008683,187.75,574.0,165.45,1799.9,984.0,16870.0,16920.0,4175.25,1174.7,1034.25,15.71,1.0294,394.4,109.6953125,125.984375,155.875,140.53125,14.9,516.25,17530.0,151.09,128.14,145.08,77.92,82.57,3093.0,110.98,19.4,742.5,2.4948,2.1416,2005.0,144.85,82.5,1921.0,77.93,1143.8,3.0225,2.4559,4.391,1195.7,2.1285,15.41,420.8
2014-11-07 03:39:00,0.8565,32.56,1.5833,369.5,2876.0,0.8737,63.14,2030.75,1.2397,119.1640625,230.975,88.55,0.008683,187.75,574.0,165.45,1799.9,984.0,16870.0,16920.0,4174.0,1174.3,1034.25,15.73,1.0294,394.4,109.6953125,125.984375,155.90625,140.5625,14.9,516.25,17528.0,151.1,128.14,145.1,77.92,82.55,3092.0,110.98,19.4,742.5,2.4948,2.1416,2005.0,144.85,82.5,1921.0,77.9,1143.7,3.023,2.4549,4.39,1195.7,2.1284,15.42,420.8
2014-11-07 03:40:00,0.8563,32.56,1.5833,369.5,2876.0,0.8737,63.14,2031.0,1.2396,119.1640625,230.975,88.55,0.008681999999999999,187.75,574.0,165.45,1799.9,984.5,16875.0,16925.0,4174.75,1174.5,1035.0,15.77,1.0294,394.8,109.6953125,125.984375,155.9375,140.5625,14.9,516.25,17530.0,151.1,128.14,145.12,77.92,82.64,3093.0,110.98,19.4,742.5,2.4948,2.1416,2005.0,144.87,82.65,1921.0,77.95,1143.4,3.022,2.4575,4.39,1195.7,2.1305,15.405,420.8
2014-11-07 03:41:00,0.8564,32.58,1.5833,369.25,2876.0,0.8737,63.14,2031.0,1.2398,119.1640625,230.975,88.55,0.008684,187.75,574.0,165.45,1799.9,984.0,16880.0,16930.0,4175.0,1174.6,1035.75,15.75,1.0295,395.0,109.6953125,125.984375,155.96875,140.5625,14.9,516.25,17532.0,151.1,128.14,145.14,78.0,82.7,3095.0,110.98,19.4,742.5,2.4948,2.1416,2005.0,144.87,82.65,1921.0,77.99,1143.9,3.0235,2.4593,4.388,1196.0,2.1314,15.42,420.8
2014-11-07 03:42:00,0.8568,32.59,1.5831,369.25,2876.0,0.8738,63.14,2030.25,1.2399,119.171875,230.975,88.55,0.008686,187.75,574.0,165.45,1799.9,984.3,16855.0,16905.0,4173.75,1173.8,1035.5,15.77,1.0297,395.0,109.6953125,126.0,156.0,140.59375,14.9,516.25,17526.0,151.12,128.14,145.16,77.97,82.69,3090.0,110.98,19.45,743.25,2.4948,2.1416,2005.0,144.88,82.65,1921.0,77.97,1144.8,3.0235,2.4598,4.388999999999999,1197.0,2.1329,15.435,420.8
2014-11-07 03:43:00,0.8567,32.58,1.583,369.25,2876.0,0.8737,63.11,2031.0,1.2397,119.1640625,230.975,88.55,0.008685,187.75,574.0,165.45,1799.9,984.3,16870.0,16910.0,4174.75,1174.3,1035.5,15.76,1.0294,395.0,109.6953125,125.984375,155.9375,140.53125,14.9,516.5,17530.0,151.1,128.14,145.12,77.92,82.56,3093.0,110.98,19.45,742.5,2.4948,2.1416,2005.0,144.87,82.65,1921.0,77.91,1144.8,3.024,2.4567,4.388,1196.6,2.129,15.425,420.8
2014-11-07 03:44:00,0.8568,32.58,1.5831,369.5,2876.0,0.8737,63.11,2030.75,1.2398,119.1640625,230.975,88.55,0.008686,187.75,574.0,165.45,1799.9,984.4,16865.0,16915.0,4174.25,1174.3,1034.75,15.75,1.0295,394.9,109.6953125,125.984375,155.96875,140.5625,14.9,516.5,17531.0,151.09,128.14,145.12,77.92,82.57,3092.0,110.98,19.45,742.5,2.4948,2.1416,2005.0,144.86,82.65,1921.0,77.93,1145.0,3.024,2.457,4.388,1195.7,2.1296,15.435,420.8
2014-11-07 03:45:00,0.8567,32.59,1.5826,369.25,2876.0,0.8737,63.11,2031.0,1.2396,119.15625,230.975,88.55,0.008684,187.75,573.5,165.45,1799.9,984.4,16870.0,16920.0,4175.25,1174.3,1035.0,15.75,1.0294,394.9,109.6953125,125.96875,155.9375,140.5625,14.9,516.25,17533.0,151.09,128.13,145.1,77.92,82.59,3094.0,110.98,19.45,742.5,2.4948,2.1416,2005.0,144.86,82.65,1921.0,77.95,1144.4,3.024,2.4568,4.388999999999999,1196.4,2.1275,15.43,420.8
2014-11-07 03:46:00,0.8567,32.59,1.5827,369.25,2876.0,0.8736,63.11,2031.5,1.2397,119.1484375,230.975,88.55,0.008683,187.75,573.5,165.45,1799.9,984.4,16870.0,16915.0,4175.25,1174.6,1035.75,15.76,1.0294,394.9,109.6953125,125.96875,155.90625,140.53125,14.9,516.25,17535.0,151.08,128.13,145.08,77.93,82.58,3094.0,110.98,19.45,742.5,2.4948,2.1416,2005.0,144.85,82.65,1921.0,77.94,1144.4,3.0245,2.4568,4.388999999999999,1197.1,2.1275,15.43,420.8
2014-11-07 03:47:00,0.8569,32.59,1.5826,369.25,2876.0,0.8737,63.11,2031.0,1.2396,119.15625,230.975,88.55,0.008683,187.75,573.25,165.45,1799.9,984.4,16865.0,16910.0,4175.0,1174.4,1035.25,15.76,1.0294,394.9,109.6953125,125.984375,155.9375,140.5625,14.9,516.25,17532.0,151.09,128.14,145.12,77.93,82.58,3092.0,110.98,19.4,742.5,2.4948,2.1416,2005.0,144.85,82.65,1921.0,77.96,1143.8,3.024,2.4568,4.388,1195.8,2.1275,15.42,420.5
2014-11-07 03:48:00,0.857,32.59,1.5823,369.5,2876.0,0.8738,63.11,2031.0,1.2397,119.1484375,230.975,88.55,0.008683,187.75,573.5,165.45,1799.9,984.3,16860.0,16910.0,4175.0,1174.4,1036.25,15.76,1.0295,395.6,109.6953125,125.96875,155.9375,140.53125,14.9,516.25,17533.0,151.08,128.13,145.1,77.93,82.6,3092.0,110.98,19.4,742.5,2.4948,2.1416,2005.0,144.85,82.65,1921.0,77.97,1143.7,3.025,2.4576,4.388,1195.6,2.1275,15.41,420.3
2014-11-07 03:49:00,0.857,32.59,1.5822,369.25,2876.0,0.8739,63.11,2031.0,1.2399,119.1640625,230.975,88.55,0.008685,187.75,573.5,165.45,1799.9,984.3,16855.0,16900.0,4174.75,1174.2,1036.25,15.74,1.0296,395.6,109.6953125,125.984375,155.96875,140.5625,14.9,516.25,17532.0,151.1,128.14,145.14,77.97,82.58,3092.0,110.98,19.4,742.75,2.4948,2.1416,2005.0,144.87,82.65,1921.0,77.96,1143.8,3.0265,2.4571,4.387,1194.7,2.1275,15.41,419.5
2014-11-07 03:50:00,0.8569,32.6,1.5823,369.25,2876.0,0.8738,63.11,2031.0,1.24,119.15625,230.975,88.55,0.008685,187.75,573.5,165.45,1799.9,984.3,16855.0,16900.0,4174.75,1174.1,1036.0,15.75,1.0297,395.8,109.6953125,125.984375,155.96875,140.5625,14.9,516.25,17532.0,151.1,128.14,145.14,77.92,82.49,3090.0,110.98,19.4,742.75,2.4948,2.1416,2005.0,144.86,82.65,1921.0,77.92,1144.1,3.0255,2.4552,4.388,1194.7,2.128,15.41,419.8
2014-11-07 03:51:00,0.8568,32.6,1.5824,369.25,2876.0,0.8739,63.11,2030.75,1.2402,119.15625,230.975,88.55,0.008686,187.75,573.5,165.45,1799.9,984.1,16855.0,16900.0,4174.0,1174.0,1035.75,15.74,1.0298,395.5,109.6953125,125.984375,155.96875,140.5625,14.9,516.25,17530.0,151.1,128.14,145.14,77.92,82.52,3090.0,110.98,19.4,742.75,2.4948,2.1416,2005.0,144.85,82.52,1921.0,77.94,1144.7,3.0255,2.4551,4.388,1195.6,2.128,15.425,419.9
2014-11-07 03:52:00,0.8566,32.6,1.5823,369.5,2876.0,0.8738,63.1,2030.0,1.24,119.15625,230.975,88.55,0.008686,187.75,573.5,165.45,1799.9,983.9,16855.0,16905.0,4173.0,1173.5,1035.75,15.73,1.0298,395.5,109.6875,125.984375,155.96875,140.5625,14.9,516.25,17526.0,151.1,128.13,145.12,77.94,82.56,3087.0,110.98,19.4,742.75,2.4948,2.1416,2005.0,144.86,82.52,1921.0,77.94,1145.1,3.0255,2.4554,4.388,1195.6,2.128,15.435,419.4
2014-11-07 03:53:00,0.8566,32.6,1.5824,369.5,2876.0,0.8738,63.1,2030.75,1.2399,119.15625,230.975,88.55,0.008685,187.75,573.5,165.45,1801.3,984.8,16860.0,16910.0,4174.0,1173.6,1035.75,15.71,1.0297,395.5,109.6875,125.984375,155.96875,140.5625,14.9,516.25,17530.0,151.08,128.13,145.08,77.94,82.5,3089.0,110.98,19.4,742.75,2.4948,2.1416,2005.0,144.83,82.52,1921.0,77.92,1145.1,3.0255,2.4547,4.387,1196.2,2.128,15.43,419.2
2014-11-07 03:54:00,0.8566,32.6,1.5824,369.5,2876.0,0.8738,63.1,2030.75,1.2396,119.1640625,230.975,88.55,0.008685,187.75,573.5,165.45,1801.3,984.7,16860.0,16910.0,4173.5,1173.8,1035.75,15.73,1.0295,395.5,109.6953125,125.984375,156.0,140.59375,14.9,516.0,17528.0,151.08,128.13,145.08,77.95,82.53,3089.0,110.98,19.45,742.75,2.4948,2.1416,2005.0,144.84,82.52,1921.0,77.96,1145.3,3.0275,2.4554,4.388,1196.2,2.1277,15.445,418.8
2014-11-07 03:55:00,0.8565,32.6,1.5824,369.5,2876.0,0.8738,63.1,2031.0,1.2398,119.15625,230.975,88.55,0.008686,187.75,573.5,165.45,1801.3,984.9,16860.0,16910.0,4174.5,1174.1,1035.75,15.7,1.0296,395.5,109.6953125,125.984375,155.9375,140.59375,14.9,516.0,17533.0,151.07,128.13,145.06,77.95,82.58,3091.0,110.98,19.45,742.75,2.4948,2.1416,2005.0,144.84,82.52,1921.0,77.97,1144.9,3.029,2.4554,4.388,1196.2,2.1277,15.43,418.8
2014-11-07 03:56:00,0.8565,32.61,1.5823,369.5,2876.0,0.8738,63.06,2031.0,1.2398,119.1640625,230.975,88.55,0.008687,187.75,573.5,165.45,1801.3,985.4,16860.0,16910.0,4174.75,1174.1,1036.25,15.71,1.0296,396.0,109.6953125,125.984375,156.0,140.59375,14.9,516.0,17533.0,151.07,128.14,145.06,77.95,82.59,3092.0,110.98,19.45,742.75,2.4948,2.1416,2005.0,144.84,82.52,1921.0,77.98,1145.7,3.028,2.456,4.387,1197.1,2.1277,15.46,418.5
