,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-10-07 03:01:00,0.9722,49.3,1.5468,602.25,2690.0,0.9624,103.11,1157.75,1.3431,122.28125,141.875,89.15,0.013065,235.8,700.0,122.3,1406.2,870.5,8590.0,8595.0,2206.5,521.3,670.4,1159.0,24.88,1.0892,303.1,110.08593700000002,129.421875,157.71875,142.25,37.85,618.75,11046.0,135.93,121.88,122.2,82.6,105.54,2239.0,109.52,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.6,1661.8,3.3135,2.8547,3.5789999999999997,1530.0,2.6707,32.25,646.6
2011-10-07 03:02:00,0.972,49.3,1.5471,602.25,2690.0,0.962,103.11,1157.5,1.343,122.296875,141.875,89.15,0.013065,235.8,700.0,122.3,1406.2,870.5,8590.0,8600.0,2205.0,521.3,670.3,1159.0,24.88,1.0895,303.1,110.08593700000002,129.453125,157.8125,142.34375,37.85,618.75,11043.0,135.96,121.89,122.26,82.59,105.5,2239.0,109.525,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.56,1661.5,3.3105,2.8567,3.576,1530.0,2.6707,32.225,646.6
2011-10-07 03:03:00,0.9722,49.3,1.5474,602.25,2690.0,0.9621,103.11,1157.75,1.3431,122.296875,141.875,89.15,0.013065,235.8,700.0,122.3,1406.2,870.5,8595.0,8600.0,2205.0,521.3,670.2,1159.0,24.88,1.0896,303.1,110.08593700000002,129.4375,157.8125,142.3125,37.85,618.75,11042.0,135.96,121.91,122.36,82.59,105.46,2239.0,109.53,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.6,1661.0,3.3105,2.8552,3.576,1530.0,2.6712,32.2,646.6
2011-10-07 03:04:00,0.9721,49.3,1.5472,602.25,2690.0,0.9621,102.78,1157.0,1.3428,122.296875,141.875,89.15,0.013064,235.8,700.0,122.3,1406.2,870.5,8595.0,8600.0,2204.75,521.3,670.0,1159.0,24.88,1.0897,303.1,110.08593700000002,129.4375,157.8125,142.3125,37.85,619.0,11040.0,136.02,121.93,122.36,82.6,105.48,2240.0,109.545,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.59,1661.4,3.308,2.854,3.575,1529.5,2.6708,32.22,646.6
2011-10-07 03:05:00,0.9719,49.28,1.5468,601.75,2690.0,0.9618,102.78,1156.5,1.3427,122.3125,141.875,89.15,0.013064,235.8,700.0,122.3,1406.2,870.5,8590.0,8600.0,2203.5,521.3,669.6,1158.0,24.88,1.0893,302.8,110.08593700000002,129.453125,157.9375,142.34375,37.85,618.75,11033.0,136.06,121.95,122.44,82.55,105.45,2236.0,109.545,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.54,1660.1,3.3025,2.8535,3.575,1529.5,2.673,32.2,646.6
2011-10-07 03:06:00,0.9717,49.25,1.5464,602.25,2690.0,0.9618,102.78,1156.0,1.3425,122.3125,141.875,89.15,0.013064,235.8,700.0,122.3,1406.2,870.5,8585.0,8590.0,2202.75,521.3,669.2,1158.0,24.88,1.089,302.8,110.08593700000002,129.46875,157.9375,142.375,37.85,618.0,11030.0,136.08,121.96,122.44,82.51,105.43,2233.0,109.545,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.51,1659.9,3.302,2.8545,3.573,1525.9,2.673,32.215,646.6
2011-10-07 03:07:00,0.9717,49.25,1.5466,602.0,2690.0,0.9618,102.78,1156.25,1.3425,122.30468700000002,141.875,89.15,0.013064,235.8,700.0,122.3,1406.2,870.5,8585.0,8590.0,2203.0,521.3,669.6,1158.0,24.88,1.0886,302.8,110.08593700000002,129.453125,157.875,142.34375,37.85,618.0,11032.0,136.1,121.96,122.44,82.5,105.44,2234.0,109.54,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.49,1659.6,3.3025,2.8545,3.573,1525.9,2.6729,32.17,646.6
2011-10-07 03:08:00,0.9717,49.25,1.5468,602.25,2690.0,0.9617,102.78,1156.25,1.3424,122.32031200000002,141.875,89.15,0.013066,235.8,700.0,122.3,1406.2,870.5,8585.0,8590.0,2203.25,521.3,669.4,1158.0,24.88,1.0889,302.8,110.08593700000002,129.484375,157.875,142.375,37.85,618.0,11032.0,136.09,121.96,122.44,82.49,105.43,2234.0,109.54,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.47,1660.0,3.298,2.8545,3.574,1527.5,2.6729,32.145,646.6
2011-10-07 03:09:00,0.9718,49.25,1.5475,602.25,2690.0,0.9618,102.78,1156.25,1.3428,122.32031200000002,141.875,89.15,0.013066,235.8,700.0,122.3,1406.2,870.5,8585.0,8590.0,2203.5,521.3,669.4,1158.0,24.88,1.0887,302.8,110.08593700000002,129.484375,157.875,142.40625,37.85,618.0,11033.0,136.1,121.97,122.62,82.5,105.41,2235.0,109.535,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.5,1660.6,3.301,2.8545,3.574,1527.5,2.6729,32.15,646.6
2011-10-07 03:10:00,0.972,49.25,1.5474,602.5,2690.0,0.9617,102.78,1157.0,1.3431,122.3125,141.875,89.15,0.013066,235.8,700.0,122.425,1406.2,870.5,8590.0,8590.0,2205.0,521.3,669.9,1158.25,24.88,1.0889,302.8,110.08593700000002,129.46875,157.96875,142.375,37.85,618.0,11039.0,136.08,121.94,122.52,82.62,105.52,2237.0,109.53,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.58,1661.2,3.302,2.8557,3.574,1529.2,2.6729,32.19,646.6
2011-10-07 03:11:00,0.9722,49.29,1.5479,602.5,2690.0,0.9617,102.78,1157.0,1.343,122.3125,141.875,89.15,0.013066999999999999,235.8,700.0,122.425,1406.2,870.5,8585.0,8590.0,2205.0,521.3,669.9,1158.25,24.88,1.0885,302.8,110.09375,129.453125,157.96875,142.375,37.85,618.75,11040.0,136.04,121.91,122.5,82.62,105.54,2236.0,109.515,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.62,1660.7,3.303,2.8557,3.574,1529.2,2.6729,32.19,646.6
2011-10-07 03:12:00,0.9717,49.29,1.5477,602.5,2690.0,0.9617,102.78,1156.75,1.3428,122.3125,141.875,89.15,0.013066999999999999,235.8,700.0,122.425,1406.2,870.5,8590.0,8590.0,2204.25,521.3,669.7,1158.25,24.88,1.0884,302.8,110.09375,129.453125,157.96875,142.375,37.85,618.75,11039.0,136.03,121.91,122.44,82.6,105.52,2237.0,109.52,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.61,1661.2,3.3035,2.8555,3.574,1529.0,2.6729,32.205,646.6
2011-10-07 03:13:00,0.9716,49.29,1.548,602.5,2690.0,0.9615,102.78,1156.0,1.3428,122.3125,141.875,89.15,0.013066,235.8,700.0,122.425,1406.2,870.5,8585.0,8590.0,2202.75,521.3,669.2,1158.25,24.88,1.0882,302.8,110.09375,129.484375,157.96875,142.4375,37.85,618.5,11031.0,136.06,121.92,122.44,82.54,105.44,2232.0,109.515,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.55,1660.5,3.3,2.8543,3.574,1529.3,2.6716,32.185,646.6
2011-10-07 03:14:00,0.9713,49.29,1.548,602.25,2690.0,0.9613,102.78,1155.75,1.3426,122.3125,141.875,89.15,0.013066,235.8,700.0,122.425,1406.2,870.5,8585.0,8590.0,2202.75,521.3,669.1,1158.25,24.88,1.0879,303.0,110.08593700000002,129.484375,157.96875,142.46875,37.85,618.5,11030.0,136.1,121.93,122.44,82.47,105.37,2233.0,109.525,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.45,1659.6,3.2975,2.8543,3.574,1527.6,2.6716,32.13,646.6
2011-10-07 03:15:00,0.9712,49.14,1.5481,601.75,2690.0,0.9612,102.78,1156.25,1.3427,122.3125,141.875,89.15,0.013065,235.8,700.0,122.425,1406.2,870.5,8585.0,8590.0,2203.0,521.3,669.3,1156.0,24.88,1.0879,302.5,110.08593700000002,129.484375,157.96875,142.46875,37.85,617.75,11030.0,136.09,121.93,122.44,82.47,105.36,2234.0,109.515,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.45,1658.7,3.2975,2.853,3.573,1525.7,2.6681,32.055,646.6
2011-10-07 03:16:00,0.9713,49.14,1.5501,601.25,2690.0,0.9615,102.78,1155.5,1.3431,122.3125,141.875,89.15,0.013066,235.8,700.0,122.425,1406.2,870.5,8575.0,8590.0,2202.25,521.3,668.8,1156.25,24.88,1.0882,302.3,110.08593700000002,129.484375,157.96875,142.46875,37.85,617.75,11029.0,136.11,121.94,122.58,82.45,105.36,2234.0,109.515,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.46,1658.3,3.299,2.853,3.574,1524.8,2.6672,32.0,646.6
2011-10-07 03:17:00,0.9715,49.16,1.5506,601.25,2690.0,0.961,102.7,1155.25,1.3428,122.32031200000002,141.875,89.15,0.013066,235.8,700.0,122.425,1406.2,870.5,8575.0,8580.0,2202.25,521.3,669.0,1155.75,24.88,1.0879,302.3,110.08593700000002,129.484375,157.96875,142.46875,37.85,617.75,11028.0,136.13,121.95,122.6,82.41,105.32,2235.0,109.52,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.43,1657.7,3.2995,2.8519,3.57,1524.8,2.667,31.955,646.6
2011-10-07 03:18:00,0.9724,49.21,1.5512,601.5,2690.0,0.9618,102.7,1156.75,1.3439,122.296875,141.875,89.15,0.013066999999999999,235.8,700.0,122.425,1406.2,870.5,8585.0,8595.0,2204.75,521.3,669.8,1157.0,24.88,1.0882,302.5,110.08593700000002,129.46875,157.96875,142.4375,37.85,618.0,11042.0,136.06,121.91,122.6,82.47,105.34,2240.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.48,1659.4,3.3035,2.8509,3.57,1525.1,2.6674,31.985,646.6
2011-10-07 03:19:00,0.9731,49.21,1.5524,601.5,2690.0,0.9619,102.7,1157.0,1.3449,122.296875,141.875,89.15,0.013068999999999999,235.8,700.0,122.425,1406.2,870.5,8595.0,8595.0,2205.75,521.3,670.1,1157.5,24.88,1.0883,302.6,110.08593700000002,129.453125,157.96875,142.34375,37.85,618.0,11042.0,136.04,121.89,122.6,82.6,105.42,2240.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.58,1659.4,3.3085,2.8545,3.57,1525.1,2.6674,31.985,646.6
2011-10-07 03:20:00,0.9726,49.25,1.5522,602.25,2690.0,0.9617,102.7,1156.25,1.345,122.28906200000002,141.875,89.15,0.013068999999999999,235.8,700.0,122.425,1406.2,870.5,8590.0,8595.0,2204.5,521.3,669.7,1158.0,24.88,1.089,302.7,110.08593700000002,129.453125,157.96875,142.40625,37.85,618.25,11037.0,136.06,121.91,122.6,82.57,105.4,2237.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.57,1658.9,3.3045,2.8545,3.572,1524.3,2.6674,31.965,646.6
2011-10-07 03:21:00,0.9722,49.25,1.5518,602.0,2690.0,0.9616,102.75,1156.25,1.3447,122.296875,141.875,89.1,0.013068999999999999,235.8,700.0,122.4,1406.2,870.5,8590.0,8595.0,2203.75,521.3,669.6,1158.0,24.88,1.0888,302.8,110.08593700000002,129.46875,157.96875,142.40625,37.85,619.0,11034.0,136.02,121.88,122.42,82.5,105.38,2238.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.5,1656.9,3.299,2.8545,3.571,1524.0,2.6674,31.8,646.6
2011-10-07 03:22:00,0.9727,49.26,1.5521,602.0,2690.0,0.9617,102.75,1157.0,1.3451,122.28906200000002,141.875,89.1,0.013068999999999999,235.8,700.0,122.4,1406.2,870.5,8590.0,8595.0,2206.0,521.3,670.2,1157.75,24.88,1.0894,302.5,110.08593700000002,129.453125,157.96875,142.375,37.85,619.0,11041.0,135.95,121.84,122.34,82.52,105.34,2240.0,109.48,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.51,1657.6,3.302,2.8537,3.569,1524.0,2.6689,31.8,646.6
2011-10-07 03:23:00,0.9727,49.25,1.5517,602.0,2690.0,0.9616,102.75,1157.25,1.3454,122.296875,141.875,89.1,0.013068000000000001,235.8,700.0,122.4,1406.2,870.5,8595.0,8595.0,2205.75,521.3,670.3,1157.75,24.88,1.0895,302.5,110.08593700000002,129.453125,157.96875,142.375,37.85,619.0,11043.0,135.94,121.83,122.34,82.5,105.43,2242.0,109.48,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.51,1658.0,3.301,2.8517,3.569,1523.0,2.6689,31.85,646.6
2011-10-07 03:24:00,0.9727,49.25,1.5517,602.0,2690.0,0.9615,102.75,1157.5,1.3453,122.296875,141.875,89.1,0.013068000000000001,235.8,700.0,122.4,1406.2,870.5,8600.0,8605.0,2206.5,521.3,670.5,1157.75,24.88,1.0897,302.5,110.08593700000002,129.453125,157.96875,142.40625,37.85,619.0,11045.0,135.96,121.85,122.34,82.58,105.46,2242.0,109.49,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.56,1658.0,3.3035,2.8543,3.569,1525.8,2.6711,31.875,646.6
2011-10-07 03:25:00,0.9725,49.25,1.5518,601.5,2690.0,0.9618,102.75,1158.0,1.3454,122.296875,141.875,89.1,0.013066999999999999,235.8,700.0,122.4,1406.2,870.5,8600.0,8605.0,2207.0,521.3,670.6,1157.0,24.88,1.0904,302.5,110.08593700000002,129.453125,157.96875,142.40625,37.85,619.0,11047.0,135.96,121.86,122.34,82.57,105.52,2242.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.61,1658.1,3.3035,2.8561,3.57,1525.8,2.6711,31.86,646.6
2011-10-07 03:26:00,0.973,49.25,1.5518,601.75,2690.0,0.9618,102.75,1158.5,1.3454,122.296875,141.875,89.1,0.013066,235.8,700.0,122.4,1406.2,870.5,8600.0,8610.0,2208.0,521.3,671.2,1157.5,24.88,1.0906,302.5,110.08593700000002,129.453125,157.96875,142.40625,37.85,619.0,11052.0,135.99,121.87,122.34,82.57,105.57,2244.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.64,1658.7,3.308,2.8572,3.57,1524.1,2.6734,31.88,646.6
2011-10-07 03:27:00,0.9727,49.27,1.5517,601.5,2690.0,0.9619,102.75,1158.25,1.345,122.30468700000002,141.875,89.1,0.013065,235.8,700.0,122.4,1406.2,870.5,8600.0,8610.0,2207.75,521.3,671.0,1158.0,24.88,1.0903,302.3,110.08593700000002,129.46875,157.96875,142.40625,37.85,619.0,11052.0,136.01,121.89,122.34,82.63,105.58,2244.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.64,1659.6,3.3045,2.8572,3.571,1524.1,2.6734,32.015,646.6
2011-10-07 03:28:00,0.9723,49.27,1.5514,601.75,2690.0,0.9615,102.75,1157.25,1.3448,122.296875,141.875,89.1,0.013065,235.8,700.0,122.4,1406.2,870.5,8600.0,8610.0,2206.0,521.3,670.5,1158.0,24.88,1.0902,302.3,110.08593700000002,129.46875,157.96875,142.375,37.85,619.0,11043.0,136.0,121.88,122.34,82.61,105.55,2242.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.57,1658.9,3.305,2.8572,3.571,1524.1,2.6734,32.015,646.6
2011-10-07 03:29:00,0.9722,49.27,1.5512,601.75,2690.0,0.9618,102.7,1157.5,1.3447,122.28125,141.875,89.1,0.013063,235.8,700.0,122.4,1406.2,870.5,8595.0,8605.0,2206.25,521.3,670.5,1157.5,24.88,1.0904,302.5,110.08593700000002,129.421875,157.96875,142.3125,37.85,618.0,11044.0,135.97,121.86,122.3,82.65,105.62,2241.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.61,1661.0,3.3055,2.8587,3.571,1524.1,2.6749,32.08,646.6
2011-10-07 03:30:00,0.9722,49.26,1.5511,602.0,2690.0,0.9617,102.75,1157.0,1.3446,122.28125,141.875,89.15,0.013063,235.8,700.0,122.4,1406.2,870.5,8595.0,8605.0,2206.0,521.3,670.3,1157.5,24.88,1.0896,302.5,110.08593700000002,129.421875,157.96875,142.3125,37.85,618.0,11043.0,135.97,121.87,122.3,82.56,105.51,2241.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.56,1660.5,3.3075,2.8587,3.573,1526.8,2.6748,32.07,646.6
2011-10-07 03:31:00,0.9724,49.26,1.5511,602.0,2690.0,0.9619,102.75,1157.75,1.3448,122.265625,141.875,89.15,0.013062,235.8,698.75,122.4,1406.2,870.5,8595.0,8605.0,2207.0,521.3,670.7,1157.25,24.88,1.0894,302.5,110.08593700000002,129.390625,157.96875,142.25,37.85,617.75,11047.0,135.93,121.86,122.3,82.6,105.54,2242.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.63,1660.0,3.307,2.8587,3.572,1525.7,2.6748,32.065,646.6
2011-10-07 03:32:00,0.9724,49.26,1.5512,602.0,2690.0,0.9619,102.75,1158.0,1.3447,122.27343700000002,141.875,89.15,0.013061000000000001,235.85,698.75,122.4,1406.2,870.5,8595.0,8605.0,2207.25,521.3,670.8,1158.0,24.82,1.0891,302.5,110.08593700000002,129.390625,157.71875,142.21875,37.85,617.75,11049.0,135.91,121.86,122.26,82.6,105.51,2242.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.61,1660.1,3.305,2.8581,3.572,1525.7,2.6748,32.05,646.6
2011-10-07 03:33:00,0.9727,49.26,1.5512,602.0,2690.0,0.9623,102.75,1159.25,1.3451,122.28125,141.875,89.15,0.013062,235.8,698.75,122.4,1406.2,870.5,8600.0,8605.0,2209.25,521.3,671.6,1157.5,24.73,1.0892,302.5,110.08593700000002,129.40625,157.75,142.25,37.85,617.75,11057.0,135.87,121.84,122.22,82.68,105.59,2246.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.71,1661.9,3.3085,2.8581,3.572,1526.2,2.675,32.12,646.6
2011-10-07 03:34:00,0.9721,49.27,1.5508,602.0,2690.0,0.9617,102.75,1157.75,1.3443,122.28906200000002,141.875,89.15,0.013062,235.85,698.75,122.4,1406.2,870.5,8600.0,8610.0,2206.75,521.3,670.7,1157.75,24.7,1.0886,302.5,110.08593700000002,129.421875,157.75,142.25,37.85,617.75,11046.0,135.92,121.88,122.26,82.64,105.52,2242.0,109.51,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.63,1661.1,3.3075,2.8583,3.572,1526.2,2.675,32.06,646.6
2011-10-07 03:35:00,0.9726,49.3,1.5508,602.25,2690.0,0.9621,102.75,1158.75,1.3448,122.28125,141.875,89.15,0.013061000000000001,235.75,698.75,122.4,1406.2,870.5,8600.0,8610.0,2208.5,521.3,671.4,1158.5,24.7,1.0888,302.7,110.08593700000002,129.40625,157.75,142.25,37.85,617.75,11053.0,135.89,121.85,122.2,82.66,105.59,2244.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.68,1662.5,3.31,2.8584,3.573,1526.2,2.675,32.09,646.6
2011-10-07 03:36:00,0.972,49.32,1.551,602.5,2690.0,0.9618,102.75,1157.5,1.3448,122.28906200000002,141.875,89.15,0.013061000000000001,235.75,698.75,122.4,1406.2,870.5,8600.0,8610.0,2206.5,521.3,670.7,1159.75,24.7,1.0887,302.9,110.08593700000002,129.421875,157.6875,142.25,37.85,617.75,11045.0,135.92,121.87,122.22,82.62,105.58,2241.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.63,1661.5,3.306,2.8589,3.571,1527.0,2.675,32.12,646.6
2011-10-07 03:37:00,0.9722,49.34,1.5518,602.75,2690.0,0.9619,102.75,1158.0,1.3448,122.296875,141.875,89.175,0.013062,235.7,698.75,122.4,1406.2,870.5,8600.0,8610.0,2207.0,521.3,671.0,1160.0,24.7,1.0889,303.1,110.08593700000002,129.453125,157.6875,142.28125,37.85,618.25,11048.0,135.94,121.88,122.3,82.62,105.59,2243.0,109.51,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.65,1662.7,3.3085,2.8591,3.571,1527.2,2.675,32.135,646.6
2011-10-07 03:38:00,0.9722,49.32,1.5517,602.75,2690.0,0.9619,102.75,1157.75,1.3449,122.296875,141.875,89.175,0.013062,235.7,698.75,122.4,1406.2,870.5,8595.0,8605.0,2207.0,521.3,670.9,1160.0,24.7,1.0888,303.1,110.08593700000002,129.4375,157.6875,142.28125,37.85,618.75,11049.0,135.9,121.85,122.24,82.62,105.55,2243.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.59,1662.5,3.305,2.8589,3.571,1527.2,2.675,32.14,646.6
2011-10-07 03:39:00,0.9722,49.32,1.5519,602.75,2690.0,0.9618,102.75,1158.5,1.3448,122.28906200000002,141.875,89.175,0.013063,235.8,698.75,122.4,1406.2,870.5,8595.0,8605.0,2208.25,521.3,670.8,1160.25,24.7,1.0888,303.1,110.08593700000002,129.421875,157.65625,142.25,37.85,618.75,11053.0,135.89,121.85,122.22,82.58,105.57,2244.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.64,1662.6,3.307,2.8589,3.572,1527.5,2.675,32.15,646.6
2011-10-07 03:40:00,0.9723,49.36,1.5523,602.75,2690.0,0.9621,102.75,1158.75,1.3449,122.28906200000002,141.875,89.175,0.013063,235.8,698.75,122.4,1406.2,870.5,8595.0,8605.0,2208.5,521.3,671.5,1160.75,24.74,1.0889,303.3,110.08593700000002,129.40625,157.65625,142.21875,37.85,619.0,11053.0,135.9,121.85,122.22,82.62,105.56,2245.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.62,1662.5,3.3085,2.8589,3.572,1528.5,2.675,32.125,646.6
2011-10-07 03:41:00,0.9724,49.39,1.5522,602.25,2690.0,0.962,102.75,1159.0,1.3451,122.28906200000002,141.875,89.175,0.013063,235.6,700.5,122.4,1406.2,870.5,8600.0,8610.0,2209.0,521.3,671.2,1160.75,24.74,1.0885,303.6,110.08593700000002,129.421875,157.65625,142.21875,37.85,619.25,11055.0,135.9,121.85,122.22,82.62,105.56,2245.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.61,1662.5,3.307,2.8588,3.57,1528.0,2.675,32.115,646.6
2011-10-07 03:42:00,0.9722,49.36,1.5522,602.75,2690.0,0.962,102.75,1159.0,1.3451,122.28125,141.875,89.175,0.013064,235.7,700.5,122.4,1406.2,870.5,8600.0,8610.0,2209.25,521.3,671.1,1160.25,24.75,1.0885,303.2,110.08593700000002,129.40625,157.65625,142.21875,37.85,619.25,11058.0,135.87,121.83,122.2,82.62,105.57,2247.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.6,1662.4,3.308,2.8591,3.57,1527.5,2.675,32.16,646.6
2011-10-07 03:43:00,0.9725,49.39,1.5524,603.0,2690.0,0.9623,103.18,1159.5,1.3451,122.28906200000002,141.875,89.175,0.013062,235.65,700.5,122.4,1406.2,870.5,8600.0,8610.0,2210.0,521.3,671.3,1160.0,24.75,1.0884,303.2,110.08593700000002,129.421875,157.625,142.25,37.85,619.0,11061.0,135.88,121.83,122.2,82.62,105.55,2248.0,109.495,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.64,1661.3,3.3075,2.8599,3.57,1527.5,2.675,32.12,646.6
2011-10-07 03:44:00,0.9724,49.41,1.5524,603.5,2690.0,0.9622,103.21,1159.25,1.3449,122.28125,141.875,89.175,0.013062,235.6,700.5,122.4,1406.2,870.5,8605.0,8610.0,2209.25,521.3,671.2,1161.75,24.81,1.0885,303.7,110.08593700000002,129.421875,157.625,142.25,37.85,620.25,11057.0,135.91,121.85,122.22,82.58,105.53,2247.0,109.5,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.6,1661.1,3.307,2.8591,3.57,1527.5,2.675,32.11,646.6
2011-10-07 03:45:00,0.9727,49.41,1.5524,604.25,2690.0,0.9621,103.18,1159.25,1.3448,122.28906200000002,141.875,89.175,0.013059999999999999,235.6,703.0,122.4,1406.2,870.5,8605.0,8610.0,2209.5,521.3,671.2,1162.25,24.87,1.0886,303.7,110.08593700000002,129.421875,157.625,142.25,37.85,622.0,11058.0,135.93,121.86,122.22,82.56,105.54,2248.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.6,1661.4,3.308,2.8588,3.57,1527.5,2.675,32.12,646.6
2011-10-07 03:46:00,0.9727,49.43,1.5523,604.25,2690.0,0.9621,103.18,1159.25,1.3446,122.28125,141.875,89.175,0.013061000000000001,235.6,703.0,122.4,1406.2,870.5,8600.0,8610.0,2208.75,521.3,671.3,1162.75,24.9,1.0885,303.7,110.09375,129.421875,157.625,142.25,37.85,622.0,11057.0,135.92,121.86,122.24,82.56,105.52,2247.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.59,1660.4,3.3065,2.8588,3.571,1528.6,2.675,32.09,646.6
2011-10-07 03:47:00,0.9722,49.39,1.5528,604.0,2690.0,0.9619,103.18,1158.25,1.3444,122.28125,141.875,89.175,0.013059999999999999,235.65,703.0,122.4,1406.2,870.5,8600.0,8610.0,2207.5,521.3,670.7,1161.75,24.9,1.0888,303.7,110.08593700000002,129.421875,157.625,142.25,37.85,622.25,11051.0,135.93,121.86,122.2,82.52,105.43,2246.0,109.51,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.5,1659.9,3.3035,2.8575,3.571,1528.6,2.6726,32.03,646.7
2011-10-07 03:48:00,0.9721,49.37,1.5524,603.75,2690.0,0.9617,103.18,1158.25,1.3442,122.296875,141.875,89.175,0.013059000000000001,235.65,703.0,122.4,1406.2,870.5,8600.0,8610.0,2208.0,521.3,670.4,1161.25,24.89,1.0881,303.7,110.09375,129.4375,157.65625,142.25,37.85,622.0,11049.0,135.94,121.88,122.24,82.49,105.41,2246.0,109.51,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.51,1660.4,3.303,2.856,3.57,1527.5,2.6678,32.03,646.7
2011-10-07 03:49:00,0.9718,49.35,1.5519,604.0,2690.0,0.9617,103.18,1158.5,1.3438,122.28906200000002,141.875,89.175,0.013058000000000002,235.65,703.0,122.4,1406.2,870.5,8600.0,8610.0,2208.0,521.3,670.7,1160.75,24.88,1.0876,303.6,110.09375,129.4375,157.65625,142.28125,37.85,622.0,11051.0,135.96,121.88,122.24,82.5,105.4,2246.0,109.51,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.5,1660.2,3.3045,2.8559,3.57,1527.5,2.6689,32.035,647.0
2011-10-07 03:50:00,0.972,49.34,1.5527,603.75,2690.0,0.9618,103.18,1158.75,1.3438,122.296875,141.875,89.175,0.013059000000000001,235.6,703.0,122.4,1406.2,870.5,8600.0,8610.0,2208.75,521.3,670.7,1161.25,24.86,1.0877,303.6,110.09375,129.4375,157.6875,142.28125,37.85,622.0,11053.0,135.95,121.88,122.28,82.46,105.41,2247.0,109.505,42.2,2.8465,2.6526,2042.0,105.4,1737.0,82.5,1660.0,3.3045,2.8559,3.57,1525.6,2.6711,32.02,646.3
