,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-09-05 03:44:00,0.817,49.3,1.7598,555.0,2652.0,0.9366,68.46,1234.75,1.4274,113.08593700000002,110.4,69.65,0.009379,146.0,804.5,103.2,12105.0,12200.0,1776.0,523.0,719.8,1213.0,12.59,0.8983,335.0,106.546875,117.15625,119.421875,24.2,763.0,11184.0,114.84,109.325,90.96,106.87,105.36,3249.0,103.735,30056.0,27236.0,105.87,1552.0,106.94,800.0,3.2035,2.9975,7.3420000000000005,1365.2,2.725,12.805,386.9
2008-09-05 03:45:00,0.8175,49.3,1.76,554.75,2652.0,0.9368,68.46,1234.5,1.4274,113.09375,110.4,69.65,0.009382,146.0,804.5,103.2,12105.0,12200.0,1776.0,523.0,719.8,1213.0,12.59,0.8985,335.0,106.546875,117.140625,119.421875,24.2,762.75,11186.0,114.85,109.34,90.96,106.86,105.29,3249.0,103.745,30056.0,27236.0,105.87,1552.0,106.85,800.1,3.202,2.995,7.3420000000000005,1365.2,2.7205,12.805,386.9
2008-09-05 03:46:00,0.8175,49.3,1.7599,554.75,2652.0,0.9367,68.46,1234.25,1.4277,113.08593700000002,110.4,69.65,0.009382999999999999,146.0,804.5,103.2,12105.0,12200.0,1775.5,523.0,719.8,1212.5,12.59,0.8984,335.0,106.546875,117.15625,119.421875,24.2,762.5,11181.0,114.85,109.345,90.96,106.85,105.31,3245.0,103.75,30056.0,27236.0,105.87,1552.0,106.88,800.3,3.204,2.995,7.34,1365.2,2.7205,12.785,386.9
2008-09-05 03:47:00,0.8177,49.3,1.7603,554.75,2652.0,0.9371,68.46,1234.25,1.4278,113.09375,110.4,69.65,0.009387999999999999,146.0,804.5,103.2,12105.0,12200.0,1774.75,523.0,719.8,1213.0,12.59,0.8989,335.0,106.546875,117.171875,119.4375,24.2,762.5,11181.0,114.87,109.35,90.96,106.82,105.36,3245.0,103.755,30056.0,27236.0,105.87,1552.0,106.94,801.1,3.2055,2.9955,7.34,1365.2,2.7205,12.805,386.9
2008-09-05 03:48:00,0.8179,49.3,1.7604,554.75,2652.0,0.9366,68.46,1234.5,1.4278,113.10156200000002,110.4,69.65,0.00939,146.0,804.5,103.2,12105.0,12200.0,1775.5,523.0,719.8,1213.0,12.59,0.8987,335.0,106.546875,117.171875,119.46875,24.2,762.5,11183.0,114.87,109.355,90.96,106.82,105.35,3247.0,103.755,30056.0,27236.0,105.87,1552.0,106.89,801.0,3.205,3.0,7.34,1365.2,2.7185,12.805,386.9
2008-09-05 03:49:00,0.8179,49.3,1.7603,554.5,2652.0,0.937,68.46,1234.5,1.4279,113.09375,110.4,69.65,0.00939,146.0,804.5,103.2,12105.0,12200.0,1776.0,523.0,719.8,1213.0,12.59,0.8988,335.0,106.546875,117.171875,119.4375,24.2,762.5,11182.0,114.88,109.35,90.96,106.82,105.31,3247.0,103.76,30056.0,27236.0,105.87,1552.0,106.89,801.1,3.205,2.9964,7.345,1365.2,2.72,12.81,386.9
2008-09-05 03:50:00,0.8179,49.3,1.7603,554.5,2652.0,0.9365,68.46,1235.0,1.4279,113.09375,110.4,69.65,0.009394,146.0,804.5,103.2,12105.0,12200.0,1775.5,523.0,719.8,1213.0,12.59,0.8989,335.0,106.546875,117.15625,119.4375,24.2,762.0,11187.0,114.88,109.365,90.96,106.9,105.32,3249.0,103.76,30056.0,27236.0,105.87,1552.0,106.88,801.7,3.2065,2.9964,7.345,1365.2,2.72,12.84,386.9
2008-09-05 03:51:00,0.8178,49.3,1.7597,555.0,2652.0,0.9363,68.46,1235.5,1.4276,113.09375,110.4,69.65,0.009395,146.0,804.5,103.25,12105.0,12200.0,1777.25,523.0,719.8,1213.0,12.59,0.8988,335.0,106.546875,117.15625,119.421875,24.2,761.0,11194.0,114.9,109.38,90.96,106.83,105.35,3251.0,103.765,30056.0,27236.0,105.87,1552.0,106.89,801.2,3.1955,2.9991,7.345,1365.2,2.7172,12.825,386.9
2008-09-05 03:52:00,0.8178,49.3,1.7603,555.25,2652.0,0.9364,68.46,1236.25,1.4283,113.08593700000002,110.4,69.65,0.009396999999999999,146.0,804.5,103.25,12105.0,12200.0,1778.0,523.0,719.8,1212.5,12.59,0.8992,335.0,106.546875,117.15625,119.421875,24.2,761.0,11197.0,114.91,109.41,90.96,106.89,105.35,3252.0,103.77,30056.0,27236.0,105.87,1552.0,106.89,801.3,3.2,2.9991,7.345,1370.0,2.7172,12.805,386.9
2008-09-05 03:53:00,0.818,49.3,1.7603,555.5,2652.0,0.9367,68.35,1235.5,1.4284,113.08593700000002,110.4,69.65,0.009399,146.0,804.5,103.25,12105.0,12200.0,1777.0,523.0,719.8,1212.75,12.54,0.8994,335.0,106.546875,117.15625,119.40625,24.2,761.0,11192.0,114.88,109.385,90.96,106.91,105.35,3251.0,103.76,30056.0,27236.0,105.87,1552.0,106.9,801.2,3.1965,2.9958,7.345,1370.0,2.7172,12.81,386.9
2008-09-05 03:54:00,0.8181,49.3,1.7602,555.5,2652.0,0.9369,68.35,1235.5,1.4281,113.0625,110.4,69.65,0.009399,146.0,804.5,103.25,12105.0,12200.0,1776.5,523.0,719.8,1212.25,12.54,0.8992,335.0,106.53906200000002,117.125,119.375,24.2,761.0,11193.0,114.87,109.36,91.0,106.91,105.37,3250.0,103.755,30056.0,27236.0,105.87,1552.0,106.88,801.0,3.193,2.995,7.345,1370.0,2.7172,12.81,386.9
2008-09-05 03:55:00,0.8174,49.3,1.7602,555.5,2652.0,0.937,68.35,1235.0,1.4279,113.05468700000002,110.4,69.65,0.009398,146.0,804.5,103.25,12105.0,12200.0,1776.5,523.0,719.8,1213.0,12.54,0.8989,335.0,106.53125,117.109375,119.359375,24.2,762.25,11188.0,114.87,109.355,91.0,106.98,105.4,3248.0,103.755,30056.0,27236.0,105.87,1552.0,106.98,800.7,3.1915,3.0,7.345,1370.0,2.7172,12.815,386.9
2008-09-05 03:56:00,0.8174,49.3,1.7601,555.5,2652.0,0.9367,68.35,1235.25,1.4278,113.0625,110.4,69.65,0.009395,146.0,804.5,103.25,12105.0,12200.0,1776.75,523.0,719.8,1213.0,12.55,0.8989,335.0,106.53125,117.109375,119.375,24.2,762.25,11189.0,114.89,109.365,91.02,107.03,105.47,3249.0,103.765,30056.0,27236.0,105.87,1552.0,107.01,800.5,3.192,3.0,7.345,1370.0,2.7172,12.795,386.9
2008-09-05 03:57:00,0.8172,49.3,1.7599,555.5,2652.0,0.937,68.35,1235.25,1.4275,113.0625,110.4,69.65,0.009395,146.0,804.5,103.25,12105.0,12200.0,1776.25,523.0,719.8,1212.5,12.55,0.8987,335.0,106.53125,117.109375,119.375,24.2,762.25,11189.0,114.9,109.37,91.02,107.0,105.41,3249.0,103.76,30056.0,27236.0,105.87,1552.0,106.96,800.5,3.193,3.0,7.345,1370.0,2.7172,12.815,386.9
2008-09-05 03:58:00,0.8172,49.3,1.7601,555.5,2652.0,0.9371,68.35,1235.75,1.4275,113.05468700000002,110.4,69.65,0.009392,146.0,804.5,103.25,12105.0,12200.0,1777.0,521.0,719.8,1211.5,12.55,0.8985,335.0,106.53125,117.109375,119.375,24.2,761.75,11194.0,114.89,109.365,91.02,106.94,105.44,3251.0,103.755,30056.0,27236.0,105.87,1552.0,106.95,800.5,3.195,3.0,7.345,1370.0,2.718,12.815,386.9
2008-09-05 03:59:00,0.8169,49.3,1.76,555.25,2652.0,0.9366,68.35,1236.0,1.4273,113.08593700000002,110.4,69.65,0.009392,146.0,804.5,103.25,12105.0,12200.0,1777.25,521.0,719.8,1211.5,12.55,0.8982,335.0,106.546875,117.140625,119.390625,24.2,761.75,11192.0,114.91,109.36,91.02,106.94,105.37,3249.0,103.76,30056.0,27236.0,105.87,1552.0,106.91,800.3,3.195,3.0,7.345,1365.6,2.718,12.805,386.9
2008-09-05 04:00:00,0.8169,49.3,1.7602,555.25,2652.0,0.9362,68.35,1235.75,1.4275,113.078125,110.4,69.65,0.009394,146.0,804.5,103.25,12105.0,12200.0,1777.25,521.0,719.8,1211.5,12.55,0.8984,335.0,106.53906200000002,117.140625,119.390625,24.2,761.75,11193.0,114.93,109.36,91.06,106.93,105.36,3248.0,103.755,30056.0,27236.0,105.87,1552.0,106.93,800.2,3.188,3.0,7.345,1373.0,2.718,12.805,386.9
2008-09-05 04:01:00,0.817,49.27,1.7604,556.0,2652.0,0.9359,68.35,1235.75,1.4274,113.09375,110.4,69.65,0.009394,146.05,804.5,103.25,12105.0,12200.0,1777.25,521.0,719.8,1211.0,12.54,0.8983,335.1,106.546875,117.15625,119.40625,24.2,762.0,11194.0,114.99,109.375,91.06,106.86,105.4,3250.0,103.76,30056.0,27236.0,105.87,1552.0,106.9,800.3,3.175,3.0,7.358,1373.0,2.718,12.805,386.9
2008-09-05 04:02:00,0.8169,49.27,1.7602,556.0,2652.0,0.9358,68.35,1236.5,1.4275,113.08593700000002,110.4,69.65,0.00939,146.0,804.5,103.25,12105.0,12205.0,1778.5,521.0,719.8,1211.0,12.54,0.8979,335.1,106.546875,117.140625,119.40625,24.2,761.0,11199.0,114.97,109.375,91.06,106.83,105.34,3252.0,103.76,30056.0,27236.0,105.87,1552.0,106.87,800.3,3.175,3.0,7.358,1373.0,2.718,12.805,386.9
2008-09-05 04:03:00,0.8168,49.18,1.7609,556.0,2652.0,0.9362,68.44,1236.25,1.4276,113.10156200000002,110.4,69.65,0.009396,146.0,804.5,103.25,12105.0,12205.0,1778.5,521.0,719.8,1209.5,12.54,0.898,335.0,106.546875,117.15625,119.40625,24.2,761.0,11197.0,114.98,109.375,91.26,106.83,105.37,3249.0,103.755,30056.0,27236.0,105.87,1552.0,106.89,800.7,3.175,3.0,7.358,1373.0,2.718,12.805,386.9
2008-09-05 04:04:00,0.8168,49.19,1.7608,556.0,2653.0,0.9365,68.44,1236.0,1.4276,113.08593700000002,110.4,69.65,0.009396,146.0,804.5,103.25,12105.0,12205.0,1778.25,521.0,719.8,1210.0,12.54,0.8977,335.0,106.546875,117.15625,119.375,24.2,761.0,11196.0,114.98,109.38,91.26,106.89,105.37,3249.0,103.76,30056.0,27236.0,105.87,1552.0,106.89,801.3,3.175,3.0,7.358,1373.0,2.718,12.815,386.9
2008-09-05 04:05:00,0.8166,49.19,1.7614,556.0,2653.0,0.9364,68.44,1235.5,1.4276,113.08593700000002,110.4,69.65,0.009399,145.9,804.5,103.25,12105.0,12205.0,1777.75,521.0,719.8,1210.0,12.54,0.8977,335.0,106.546875,117.140625,119.359375,24.2,761.0,11194.0,114.97,109.375,91.26,106.79,105.25,3248.0,103.755,30056.0,27236.0,105.87,1552.0,106.81,800.8,3.175,3.0,7.358,1373.0,2.718,12.79,386.9
2008-09-05 04:06:00,0.816,49.19,1.761,556.0,2653.0,0.9364,68.44,1235.0,1.4275,113.078125,110.4,69.65,0.009395,145.9,804.5,103.25,12105.0,12205.0,1776.5,521.0,719.8,1210.5,12.54,0.8977,335.0,106.53906200000002,117.140625,119.34375,24.2,761.0,11184.0,114.97,109.38,91.24,106.69,105.19,3248.0,103.76,30056.0,27236.0,105.87,1552.0,106.71,800.4,3.177,2.9935,7.358,1373.0,2.718,12.79,386.9
2008-09-05 04:07:00,0.8163,49.13,1.7602,556.0,2653.0,0.9362,68.44,1235.5,1.4275,113.078125,110.4,69.65,0.009393,145.9,804.5,103.25,12105.0,12205.0,1777.5,521.0,719.8,1210.5,12.55,0.8973,335.0,106.53906200000002,117.140625,119.359375,24.2,760.25,11192.0,114.96,109.375,91.24,106.66,105.14,3249.0,103.75,30056.0,27236.0,105.87,1552.0,106.66,800.1,3.1745,2.9935,7.358,1373.0,2.7172,12.775,386.9
2008-09-05 04:08:00,0.8158,49.13,1.7602,556.0,2653.0,0.9355,68.44,1235.25,1.4271,113.07031200000002,110.4,69.65,0.009394,145.8,804.5,103.25,12105.0,12205.0,1778.0,521.0,719.8,1209.25,12.55,0.8972,335.0,106.53906200000002,117.140625,119.359375,24.2,760.25,11191.0,114.95,109.38,91.24,106.65,105.07,3248.0,103.755,30056.0,27236.0,105.87,1552.0,106.66,800.1,3.162,2.9935,7.35,1373.0,2.7172,12.77,386.9
2008-09-05 04:09:00,0.8158,49.13,1.7603,556.25,2653.0,0.9355,68.44,1235.25,1.4266,113.07031200000002,110.4,69.65,0.009394,145.75,804.5,103.25,12105.0,12205.0,1777.5,521.0,719.8,1209.5,12.54,0.8967,334.3,106.53906200000002,117.125,119.34375,24.2,760.25,11193.0,114.95,109.38,91.24,106.64,105.1,3248.0,103.755,30056.0,27236.0,105.87,1552.0,106.64,799.4,3.1605,2.9935,7.35,1373.0,2.7172,12.755,386.9
2008-09-05 04:10:00,0.8139,49.13,1.7598,555.25,2653.0,0.9353,68.44,1235.75,1.426,113.0625,110.4,69.65,0.009396999999999999,145.75,804.5,103.25,12105.0,12200.0,1778.0,521.0,719.8,1209.5,12.54,0.8967,334.3,106.53125,117.125,119.328125,24.2,761.0,11195.0,114.96,109.39,91.24,106.55,105.05,3250.0,103.755,30056.0,27236.0,105.87,1552.0,106.55,799.2,3.162,2.9925,7.35,1373.0,2.7172,12.745,386.9
2008-09-05 04:11:00,0.8141,49.13,1.7599,555.25,2653.0,0.9351,68.44,1235.5,1.4261,113.0625,110.4,69.65,0.009401000000000001,145.75,804.5,103.25,12105.0,12200.0,1777.5,521.0,719.8,1209.5,12.54,0.8966,334.3,106.53125,117.125,119.34375,24.2,761.0,11195.0,114.96,109.39,91.24,106.61,105.05,3248.0,103.755,30056.0,27236.0,105.87,1552.0,106.63,798.8,3.1605,2.992,7.35,1373.0,2.7172,12.74,386.9
2008-09-05 04:12:00,0.8148,49.13,1.761,556.0,2653.0,0.935,68.44,1235.75,1.4265,113.07031200000002,110.4,69.65,0.009401999999999999,145.75,804.0,103.25,12105.0,12200.0,1778.25,521.0,719.8,1210.0,12.55,0.8969,334.3,106.53125,117.125,119.359375,24.2,759.25,11195.0,114.97,109.4,91.24,106.59,105.0,3249.0,103.76,30056.0,27236.0,105.87,1552.0,106.6,799.0,3.154,2.9895,7.35,1366.0,2.7172,12.755,386.9
2008-09-05 04:13:00,0.814,49.13,1.7603,555.5,2650.0,0.9348,68.44,1235.0,1.4263,113.078125,110.4,69.65,0.009412,145.75,804.0,103.25,12105.0,12185.0,1777.0,521.0,719.8,1210.0,12.55,0.897,334.3,106.53906200000002,117.140625,119.375,24.2,758.75,11186.0,115.01,109.41,91.24,106.55,105.03,3245.0,103.755,30056.0,27236.0,105.87,1552.0,106.54,799.0,3.155,2.9895,7.35,1366.0,2.7172,12.74,386.9
2008-09-05 04:14:00,0.8138,49.13,1.7603,554.75,2650.0,0.9348,68.44,1234.0,1.4258,113.078125,110.4,69.65,0.009408,145.75,804.0,103.25,12105.0,12185.0,1776.0,521.0,719.8,1209.5,12.54,0.8967,334.3,106.546875,117.15625,119.390625,24.2,759.5,11180.0,115.05,109.405,91.28,106.55,105.04,3242.0,103.755,30056.0,27236.0,105.87,1552.0,106.55,799.0,3.1565,2.9895,7.35,1366.0,2.7172,12.745,386.9
2008-09-05 04:15:00,0.8139,49.13,1.7601,555.0,2650.0,0.9349,68.5,1234.0,1.4256,113.078125,110.4,69.65,0.009418000000000001,145.75,804.0,103.25,12105.0,12175.0,1774.75,521.0,719.8,1209.25,12.54,0.8966,334.3,106.53906200000002,117.15625,119.390625,24.2,758.5,11182.0,115.08,109.43,91.28,106.55,105.0,3244.0,103.76,30056.0,27236.0,105.87,1552.0,106.55,798.1,3.161,2.9895,7.354,1366.0,2.7141,12.72,386.9
2008-09-05 04:16:00,0.8134,49.13,1.7599,555.0,2650.0,0.9349,68.5,1233.75,1.4255,113.08593700000002,110.4,69.55,0.009417,145.75,804.0,103.25,12105.0,12180.0,1774.75,521.0,719.8,1209.25,12.54,0.8966,334.3,106.546875,117.15625,119.390625,24.2,758.5,11178.0,115.07,109.455,91.28,106.65,105.04,3242.0,103.765,30056.0,27236.0,105.87,1552.0,106.6,798.1,3.16,2.99,7.34,1370.0,2.7136,12.715,386.9
2008-09-05 04:17:00,0.812,49.08,1.759,554.75,2650.0,0.9346,68.5,1232.75,1.4253,113.08593700000002,110.4,69.55,0.009409,145.75,803.25,103.25,12105.0,12175.0,1772.5,521.0,719.8,1209.25,12.54,0.8964,334.3,106.546875,117.171875,119.40625,24.2,758.25,11168.0,115.11,109.465,91.32,106.61,105.0,3237.0,103.77,30056.0,27236.0,105.87,1552.0,106.62,798.1,3.1625,2.99,7.35,1370.0,2.7136,12.7,386.9
2008-09-05 04:18:00,0.8115,49.08,1.7595,554.75,2650.0,0.9346,68.5,1231.75,1.426,113.08593700000002,110.4,69.55,0.009415,145.75,803.25,103.25,12105.0,12165.0,1771.75,521.0,719.8,1209.0,12.54,0.8969,334.3,106.546875,117.171875,119.421875,24.2,758.25,11162.0,115.1,109.47,91.32,106.55,105.04,3234.0,103.77,30056.0,27236.0,105.87,1552.0,106.64,798.5,3.164,2.99,7.35,1370.0,2.7136,12.725,386.9
2008-09-05 04:19:00,0.8122,49.03,1.7595,554.5,2650.0,0.9342,68.5,1230.75,1.4259,113.08593700000002,110.4,69.55,0.009415,145.75,803.25,103.25,12105.0,12155.0,1770.0,521.0,719.8,1208.5,12.54,0.8972,334.3,106.546875,117.171875,119.421875,24.2,758.5,11152.0,115.1,109.47,91.32,106.66,105.04,3226.0,103.77,30056.0,27236.0,105.87,1552.0,106.62,798.7,3.1635,2.99,7.35,1370.0,2.7136,12.725,386.9
2008-09-05 04:20:00,0.8131,49.03,1.76,554.5,2641.0,0.9344,68.5,1230.5,1.4264,113.07031200000002,110.4,69.55,0.009422,145.75,803.0,103.25,12105.0,12155.0,1768.5,521.0,716.0,1208.25,12.53,0.8975,334.3,106.53906200000002,117.15625,119.40625,24.2,758.5,11150.0,115.09,109.465,91.32,106.66,105.1,3226.0,103.76,30056.0,27236.0,105.87,1552.0,106.7,799.2,3.1625,2.99,7.35,1370.0,2.7136,12.745,386.9
2008-09-05 04:21:00,0.8129,49.03,1.7597,554.5,2641.0,0.9345,68.37,1230.5,1.4261,113.078125,110.4,69.55,0.009420999999999999,145.75,803.0,103.1,12105.0,12150.0,1769.25,521.0,716.0,1208.0,12.52,0.8971,335.3,106.546875,117.15625,119.40625,24.2,758.25,11149.0,115.09,109.485,91.32,106.62,105.05,3225.0,103.765,30056.0,27236.0,105.87,1552.0,106.65,799.1,3.1635,2.99,7.35,1370.0,2.7136,12.74,386.9
2008-09-05 04:22:00,0.8129,49.03,1.76,554.75,2641.0,0.935,68.37,1230.75,1.426,113.07031200000002,110.4,69.55,0.00942,145.75,803.0,103.1,12105.0,12140.0,1769.5,521.0,716.0,1208.0,12.52,0.8972,335.3,106.546875,117.15625,119.390625,24.2,758.25,11152.0,115.08,109.475,91.32,106.51,104.93,3228.0,103.76,30056.0,27236.0,105.87,1552.0,106.52,798.7,3.162,2.9869,7.35,1370.0,2.7136,12.74,386.9
2008-09-05 04:23:00,0.8125,49.03,1.76,554.75,2641.0,0.9348,68.37,1231.0,1.4254,113.078125,110.4,69.55,0.009423,145.75,803.0,103.1,12105.0,12140.0,1770.0,521.0,716.0,1208.0,12.52,0.8972,335.3,106.546875,117.15625,119.40625,24.2,758.5,11152.0,115.1,109.475,91.32,106.4,104.77,3230.0,103.765,30056.0,27236.0,105.87,1552.0,106.36,798.0,3.161,2.985,7.35,1370.0,2.7132,12.705,386.9
2008-09-05 04:24:00,0.8116,49.03,1.7598,554.75,2641.0,0.9345,68.37,1232.5,1.4244,113.08593700000002,110.4,69.55,0.009419,145.75,803.0,103.1,12105.0,12140.0,1772.25,521.0,716.0,1207.0,12.51,0.8968,335.3,106.546875,117.15625,119.40625,24.2,758.0,11166.0,115.12,109.495,91.32,106.35,104.77,3232.0,103.77,30056.0,27236.0,105.87,1552.0,106.36,797.5,3.16,2.9802,7.35,1371.1,2.7101,12.705,386.9
2008-09-05 04:25:00,0.8107,49.03,1.7597,554.75,2641.0,0.9343,68.37,1231.25,1.4242,113.08593700000002,110.4,69.55,0.009415999999999999,145.9,803.0,103.1,12105.0,12140.0,1770.25,521.0,716.0,1207.0,12.51,0.8968,335.3,106.546875,117.171875,119.421875,24.2,758.0,11160.0,115.12,109.485,91.32,106.34,104.82,3228.0,103.77,30056.0,27236.0,105.87,1552.0,106.35,797.5,3.16,2.9816,7.35,1371.1,2.7102,12.705,386.9
2008-09-05 04:26:00,0.8115,49.03,1.7597,554.75,2645.0,0.9343,68.37,1231.25,1.4248,113.08593700000002,110.4,69.55,0.009422,145.75,803.0,103.1,12105.0,12155.0,1770.0,521.0,716.0,1206.5,12.51,0.8971,335.3,106.546875,117.171875,119.421875,24.2,758.0,11157.0,115.1,109.485,91.32,106.34,104.75,3230.0,103.77,30056.0,27236.0,105.87,1552.0,106.34,798.0,3.16,2.9816,7.35,1371.1,2.7101,12.72,386.9
2008-09-05 04:27:00,0.8108,49.03,1.7596,554.75,2645.0,0.9342,68.37,1231.5,1.4242,113.09375,110.4,69.55,0.009408,145.75,803.0,103.1,12105.0,12155.0,1770.0,521.0,716.0,1204.25,12.52,0.8967,333.7,106.546875,117.15625,119.421875,24.2,757.5,11157.0,115.12,109.49,91.32,106.22,104.63,3230.0,103.77,30056.0,27236.0,105.87,1552.0,106.22,797.5,3.1645,2.9782,7.35,1371.1,2.7076,12.715,386.9
2008-09-05 04:28:00,0.8114,49.03,1.7606,554.5,2645.0,0.9347,68.37,1230.5,1.4255,113.08593700000002,110.4,69.55,0.009415,145.75,803.0,103.1,12105.0,12155.0,1768.5,521.0,716.0,1204.25,12.52,0.8974,333.0,106.546875,117.171875,119.421875,24.2,758.0,11154.0,115.11,109.49,91.32,106.0,104.42,3226.0,103.77,30056.0,27236.0,105.87,1552.0,106.01,798.0,3.1715,2.9782,7.3389999999999995,1371.1,2.7076,12.73,386.9
2008-09-05 04:29:00,0.8115,49.03,1.7602,554.5,2645.0,0.9346,68.37,1229.75,1.425,113.08593700000002,110.4,69.55,0.009419,145.5,803.0,103.1,12105.0,12145.0,1767.75,521.0,715.3,1204.25,12.52,0.8975,333.0,106.546875,117.15625,119.40625,24.2,757.75,11145.0,115.12,109.49,91.32,106.0,104.4,3221.0,103.77,30056.0,27236.0,105.87,1552.0,106.02,797.7,3.1685,2.9723,7.3389999999999995,1371.1,2.7076,12.705,386.9
2008-09-05 04:30:00,0.8115,49.03,1.7602,554.75,2650.0,0.9343,68.37,1228.5,1.4248,113.078125,110.4,69.55,0.009415,145.45,803.0,103.1,12105.0,12145.0,1766.0,521.0,715.3,1204.25,12.51,0.8973,333.0,106.546875,117.15625,119.421875,24.2,757.75,11136.0,115.11,109.485,91.42,105.92,104.4,3218.0,103.77,30056.0,27236.0,105.87,1552.0,105.95,798.0,3.167,2.9695,7.34,1371.1,2.7076,12.71,386.9
2008-09-05 04:31:00,0.8113,49.03,1.76,554.75,2650.0,0.9341,68.37,1228.25,1.4243,113.08593700000002,110.4,69.55,0.009414,145.45,803.0,103.1,12105.0,12140.0,1765.5,521.0,715.3,1204.25,12.51,0.8971,333.0,106.546875,117.15625,119.421875,24.2,757.75,11133.0,115.09,109.48,91.42,105.8,104.26,3220.0,103.77,30056.0,27236.0,105.87,1552.0,105.81,797.8,3.1665,2.969,7.33,1371.1,2.6976,12.71,386.9
2008-09-05 04:32:00,0.8112,49.03,1.7607,554.5,2647.0,0.9342,68.37,1227.25,1.4238,113.08593700000002,110.4,69.55,0.009411,145.45,803.0,103.1,12105.0,12140.0,1765.0,521.0,715.3,1205.25,12.51,0.8969,333.0,106.546875,117.171875,119.421875,24.2,757.5,11128.0,115.09,109.485,91.42,105.85,104.3,3213.0,103.77,30056.0,27236.0,105.87,1552.0,105.86,797.6,3.162,2.9725,7.3260000000000005,1366.0,2.6976,12.705,386.9
2008-09-05 04:33:00,0.8109,49.03,1.7602,554.5,2652.0,0.9341,68.37,1228.0,1.4229,113.09375,110.4,69.55,0.009414,145.45,803.0,103.1,12105.0,12140.0,1765.5,521.0,715.3,1205.25,12.5,0.8969,333.0,106.55468700000002,117.171875,119.4375,24.2,758.0,11130.0,115.12,109.495,91.42,105.99,104.43,3219.0,103.775,30056.0,27236.0,105.87,1552.0,105.98,797.5,3.159,2.968,7.324,1366.0,2.6976,12.705,386.9
2008-09-05 04:34:00,0.8113,49.03,1.7599,554.5,2652.0,0.9345,68.37,1227.75,1.4229,113.09375,110.4,69.55,0.009414,145.45,803.0,103.1,12105.0,12140.0,1765.5,521.0,715.3,1205.0,12.5,0.8968,333.0,106.55468700000002,117.1875,119.4375,24.2,757.5,11127.0,115.14,109.505,91.48,106.06,104.52,3215.0,103.775,30056.0,27236.0,105.87,1552.0,106.09,797.7,3.159,2.9719,7.311,1370.0,2.6976,12.725,386.9
2008-09-05 04:35:00,0.8112,49.03,1.7601,554.5,2652.0,0.9346,68.37,1228.25,1.4223,113.10156200000002,110.4,69.55,0.009409,145.45,803.0,103.1,12105.0,12140.0,1766.0,521.0,715.3,1205.0,12.5,0.8966,333.0,106.55468700000002,117.1875,119.453125,24.2,757.5,11132.0,115.13,109.495,91.46,106.13,104.51,3216.0,103.775,30056.0,27236.0,105.87,1552.0,106.13,797.4,3.158,2.9716,7.308,1370.0,2.6976,12.705,386.9
2008-09-05 04:36:00,0.8114,49.03,1.7597,554.5,2648.0,0.9347,68.37,1228.5,1.4223,113.109375,110.4,69.55,0.009405,145.45,803.0,103.1,12105.0,12140.0,1767.0,521.0,715.3,1205.0,12.54,0.8965,333.0,106.55468700000002,117.1875,119.4375,24.2,757.5,11133.0,115.11,109.485,91.44,106.12,104.54,3218.0,103.765,30056.0,27236.0,105.87,1552.0,106.15,796.9,3.158,2.972,7.311,1361.1,2.6976,12.71,386.9
2008-09-05 04:37:00,0.8119,49.03,1.7599,554.5,2636.0,0.9348,68.37,1228.0,1.4224,113.109375,110.4,69.55,0.009406,145.45,803.0,103.1,12105.0,12140.0,1766.25,521.0,715.3,1205.25,12.54,0.8966,333.0,106.55468700000002,117.171875,119.453125,24.2,758.0,11130.0,115.11,109.485,91.44,106.16,104.59,3217.0,103.765,30056.0,27236.0,105.87,1551.0,106.21,796.9,3.161,2.972,7.311,1361.1,2.7012,12.7,386.9
2008-09-05 04:38:00,0.8114,49.03,1.7596,554.0,2636.0,0.9343,68.37,1228.5,1.4223,113.109375,110.4,69.55,0.009411,145.45,803.0,103.1,12105.0,12140.0,1767.5,521.0,715.3,1204.0,12.5,0.8966,333.0,106.55468700000002,117.1875,119.453125,24.2,757.5,11135.0,115.12,109.49,91.44,106.12,104.52,3221.0,103.77,30056.0,27236.0,105.87,1551.0,106.12,797.1,3.161,2.972,7.311,1361.1,2.6976,12.73,386.9
2008-09-05 04:39:00,0.8117,49.03,1.7599,553.25,2647.0,0.9343,68.37,1229.5,1.4217,113.109375,110.4,69.55,0.009409,145.45,803.0,103.1,12105.0,12140.0,1769.0,521.0,715.3,1204.0,12.5,0.8961,333.0,106.55468700000002,117.1875,119.453125,24.2,757.0,11138.0,115.12,109.49,91.44,106.14,104.57,3223.0,103.77,30056.0,27236.0,105.87,1551.0,106.17,796.9,3.161,2.9743,7.308,1361.1,2.6976,12.715,386.9
