,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@YM#
2012-04-06 09:00:00,1.0217,1.5872,1.0008,1376.0,1.3103,123.125,0.012284999999999999,9555.0,9575.0,2726.5,800.0,1.0919,110.10156200000002,130.859375,153.71875,139.71875,12860.0
2012-04-06 09:01:00,1.0225,1.5871,1.0015,1375.75,1.3108,123.125,0.012283,9550.0,9575.0,2726.0,800.5,1.092,110.09375,130.828125,153.625,139.65625,12865.0
2012-04-06 09:02:00,1.0218,1.5873,1.0016,1374.25,1.3103,123.109375,0.012276,9550.0,9575.0,2723.5,799.3,1.0919,110.10156200000002,130.828125,153.65625,139.65625,12848.0
2012-04-06 09:03:00,1.0214,1.5874,1.0019,1373.5,1.3103,123.109375,0.012278,9545.0,9565.0,2722.75,798.9,1.0918,110.10156200000002,130.84375,153.6875,139.6875,12845.0
2012-04-06 09:04:00,1.0204,1.5877,1.0014,1373.5,1.3104,123.10156200000002,0.012274,9550.0,9565.0,2722.5,799.0,1.0918,110.10156200000002,130.84375,153.75,139.71875,12845.0
2012-04-06 09:05:00,1.0202,1.5872,1.0022,1373.5,1.3099,123.08593700000002,0.012293,9545.0,9565.0,2722.5,798.5,1.0916,110.08593700000002,130.8125,153.65625,139.65625,12846.0
2012-04-06 09:06:00,1.0199,1.5869,1.0017,1373.5,1.3093,123.09375,0.012291,9545.0,9565.0,2722.75,798.6,1.0908,110.09375,130.84375,153.78125,139.75,12846.0
2012-04-06 09:07:00,1.0201,1.5873,1.002,1373.75,1.3096,123.09375,0.012288,9545.0,9565.0,2722.5,798.4,1.091,110.09375,130.828125,153.78125,139.71875,12846.0
2012-04-06 09:08:00,1.0204,1.5871,1.0021,1373.5,1.3093,123.10156200000002,0.012287000000000001,9540.0,9560.0,2721.0,798.2,1.0908,110.09375,130.828125,153.8125,139.78125,12846.0
2012-04-06 09:09:00,1.0207,1.5873,1.0022,1373.5,1.3102,123.10156200000002,0.012286,9535.0,9560.0,2720.25,798.2,1.0912,110.10156200000002,130.859375,153.8125,139.78125,12844.0
2012-04-06 09:10:00,1.0214,1.5873,1.0026,1373.25,1.31,123.10156200000002,0.012283,9525.0,9545.0,2721.0,798.0,1.0914,110.10156200000002,130.84375,153.71875,139.71875,12844.0
2012-04-06 09:11:00,1.0215,1.5871,1.0025,1372.75,1.3095,123.10156200000002,0.012272,9515.0,9540.0,2720.75,797.8,1.0911,110.10156200000002,130.828125,153.71875,139.75,12840.0
2012-04-06 09:12:00,1.0204,1.5871,1.0019,1373.5,1.3091,123.09375,0.012272,9520.0,9550.0,2721.5,797.6,1.091,110.10156200000002,130.84375,153.75,139.75,12840.0
2012-04-06 09:13:00,1.0204,1.5869,1.0018,1373.25,1.3087,123.10156200000002,0.012273000000000001,9520.0,9540.0,2722.25,798.0,1.0905,110.10156200000002,130.828125,153.71875,139.71875,12844.0
2012-04-06 09:14:00,1.0206,1.5867,1.0025,1372.25,1.3089,123.10156200000002,0.012265,9525.0,9545.0,2721.25,797.2,1.0907,110.10156200000002,130.828125,153.6875,139.71875,12835.0
2012-04-06 09:15:00,1.0209,1.5868,1.0028,1375.0,1.3093,123.09375,0.012268000000000001,9530.0,9545.0,2725.25,799.1,1.0907,110.09375,130.8125,153.65625,139.65625,12858.0
2012-04-06 09:16:00,1.0205,1.5864,1.0025,1375.0,1.309,123.09375,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0906,110.10156200000002,130.828125,153.59375,139.65625,12858.0
2012-04-06 09:17:00,1.0207,1.5866,1.0025,1375.0,1.3092,123.09375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.8125,153.59375,139.65625,12858.0
2012-04-06 09:18:00,1.0206,1.5865,1.0024,1375.0,1.3089,123.09375,0.01227,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.796875,153.5625,139.65625,12858.0
2012-04-06 09:19:00,1.0205,1.5865,1.0025,1375.0,1.3091,123.078125,0.012272,9530.0,9545.0,2725.25,799.1,1.0907,110.09375,130.78125,153.46875,139.59375,12858.0
2012-04-06 09:20:00,1.0207,1.5865,1.0024,1375.0,1.3091,123.09375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0907,110.09375,130.796875,153.5625,139.65625,12858.0
2012-04-06 09:21:00,1.0209,1.5867,1.0026,1375.0,1.3092,123.09375,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0908,110.09375,130.8125,153.53125,139.625,12858.0
2012-04-06 09:22:00,1.0208,1.5866,1.0022,1375.0,1.309,123.09375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0906,110.09375,130.796875,153.59375,139.625,12858.0
2012-04-06 09:23:00,1.0207,1.5865,1.0015,1375.0,1.3083,123.09375,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0902,110.10156200000002,130.8125,153.59375,139.65625,12858.0
2012-04-06 09:24:00,1.0204,1.5867,1.0011,1375.0,1.3083,123.09375,0.01227,9530.0,9545.0,2725.25,799.1,1.0899,110.09375,130.8125,153.59375,139.65625,12858.0
2012-04-06 09:25:00,1.0205,1.5869,1.0012,1375.0,1.3084,123.09375,0.01227,9530.0,9545.0,2725.25,799.1,1.0899,110.09375,130.796875,153.59375,139.65625,12858.0
2012-04-06 09:26:00,1.0205,1.5866,1.0011,1375.0,1.308,123.08593700000002,0.012269,9530.0,9545.0,2725.25,799.1,1.0897,110.09375,130.796875,153.5625,139.625,12858.0
2012-04-06 09:27:00,1.0208,1.5868,1.0013,1375.0,1.3083,123.10156200000002,0.01227,9530.0,9545.0,2725.25,799.1,1.09,110.09375,130.828125,153.6875,139.6875,12858.0
2012-04-06 09:28:00,1.0213,1.5869,1.0017,1375.0,1.3086,123.109375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0902,110.10156200000002,130.859375,153.78125,139.75,12858.0
2012-04-06 09:29:00,1.0213,1.5868,1.0018,1375.0,1.3088,123.109375,0.01227,9530.0,9545.0,2725.25,799.1,1.0903,110.10156200000002,130.859375,153.84375,139.75,12858.0
2012-04-06 09:30:00,1.0214,1.5869,1.0017,1375.0,1.3088,123.109375,0.01227,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.859375,153.875,139.78125,12858.0
2012-04-06 09:31:00,1.0214,1.5868,1.0017,1375.0,1.309,123.10156200000002,0.01227,9530.0,9545.0,2725.25,799.1,1.0905,110.09375,130.84375,153.8125,139.75,12858.0
2012-04-06 09:32:00,1.0216,1.5867,1.0017,1375.0,1.3088,123.09375,0.012272,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.828125,153.8125,139.71875,12858.0
2012-04-06 09:33:00,1.0216,1.5865,1.0017,1375.0,1.3088,123.09375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0905,110.09375,130.8125,153.78125,139.71875,12858.0
2012-04-06 09:34:00,1.0217,1.5864,1.0016,1375.0,1.3085,123.09375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0904,110.09375,130.828125,153.78125,139.71875,12858.0
2012-04-06 09:35:00,1.0217,1.586,1.0018,1375.0,1.3083,123.09375,0.012268000000000001,9530.0,9545.0,2725.25,799.1,1.0902,110.10156200000002,130.828125,153.84375,139.71875,12858.0
2012-04-06 09:36:00,1.0217,1.5862,1.0019,1375.0,1.3084,123.10156200000002,0.012263,9530.0,9545.0,2725.25,799.1,1.0902,110.09375,130.828125,153.875,139.78125,12858.0
2012-04-06 09:37:00,1.0216,1.5862,1.0022,1375.0,1.3083,123.10156200000002,0.012256999999999999,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.84375,153.84375,139.75,12858.0
2012-04-06 09:38:00,1.0218,1.5861,1.0022,1375.0,1.3084,123.09375,0.012255,9530.0,9545.0,2725.25,799.1,1.0901,110.09375,130.828125,153.84375,139.78125,12858.0
2012-04-06 09:39:00,1.022,1.5862,1.0023,1375.0,1.3088,123.09375,0.012259,9530.0,9545.0,2725.25,799.1,1.0903,110.09375,130.828125,153.875,139.78125,12858.0
2012-04-06 09:40:00,1.022,1.5861,1.0023,1375.0,1.3087,123.09375,0.01226,9530.0,9545.0,2725.25,799.1,1.0904,110.10156200000002,130.828125,153.875,139.75,12858.0
2012-04-06 09:41:00,1.0219,1.5862,1.0024,1375.0,1.3084,123.10156200000002,0.012259,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.828125,153.875,139.78125,12858.0
2012-04-06 09:42:00,1.022,1.5863,1.0027,1375.0,1.3084,123.09375,0.01226,9530.0,9545.0,2725.25,799.1,1.0901,110.09375,130.828125,153.96875,139.8125,12858.0
2012-04-06 09:43:00,1.022,1.5862,1.0026,1375.0,1.3084,123.09375,0.012256999999999999,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.84375,153.9375,139.8125,12858.0
2012-04-06 09:44:00,1.0225,1.5863,1.0027,1375.0,1.3084,123.09375,0.01226,9530.0,9545.0,2725.25,799.1,1.09,110.09375,130.84375,153.90625,139.78125,12858.0
2012-04-06 09:45:00,1.0223,1.5864,1.0027,1375.0,1.3084,123.09375,0.012263,9530.0,9545.0,2725.25,799.1,1.09,110.09375,130.828125,153.9375,139.78125,12858.0
2012-04-06 09:46:00,1.0222,1.5865,1.0023,1375.0,1.3086,123.109375,0.012267,9530.0,9545.0,2725.25,799.1,1.0901,110.09375,130.859375,154.0625,139.84375,12858.0
2012-04-06 09:47:00,1.022,1.5864,1.0023,1375.0,1.3085,123.11718700000002,0.012272,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.890625,154.0625,139.8125,12858.0
2012-04-06 09:48:00,1.022,1.5866,1.0025,1375.0,1.3086,123.11718700000002,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.890625,154.125,139.875,12858.0
2012-04-06 09:49:00,1.0221,1.5868,1.0024,1375.0,1.3086,123.125,0.012272,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.890625,154.125,139.90625,12858.0
2012-04-06 09:50:00,1.0221,1.5867,1.0023,1375.0,1.3086,123.125,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.90625,154.21875,139.9375,12858.0
2012-04-06 09:51:00,1.022,1.5868,1.0025,1375.0,1.3085,123.125,0.012272,9530.0,9545.0,2725.25,799.1,1.0901,110.10156200000002,130.921875,154.28125,139.96875,12858.0
2012-04-06 09:52:00,1.0222,1.587,1.0024,1375.0,1.3089,123.125,0.01227,9530.0,9545.0,2725.25,799.1,1.0904,110.09375,130.9375,154.34375,140.0,12858.0
2012-04-06 09:53:00,1.0221,1.5869,1.0024,1375.0,1.3088,123.11718700000002,0.01227,9530.0,9545.0,2725.25,799.1,1.0904,110.10156200000002,130.90625,154.3125,140.0,12858.0
2012-04-06 09:54:00,1.022,1.5871,1.0022,1375.0,1.3086,123.109375,0.01227,9530.0,9545.0,2725.25,799.1,1.0904,110.09375,130.90625,154.28125,140.0,12858.0
2012-04-06 09:55:00,1.0222,1.5871,1.0022,1375.0,1.3088,123.11718700000002,0.012279,9530.0,9545.0,2725.25,799.1,1.0904,110.09375,130.921875,154.3125,140.0,12858.0
2012-04-06 09:56:00,1.0222,1.5871,1.0022,1375.0,1.3091,123.109375,0.012278,9530.0,9545.0,2725.25,799.1,1.0907,110.09375,130.90625,154.3125,139.96875,12858.0
2012-04-06 09:57:00,1.0217,1.587,1.0018,1375.0,1.3092,123.109375,0.01228,9530.0,9545.0,2725.25,799.1,1.0908,110.09375,130.90625,154.34375,140.0,12858.0
2012-04-06 09:58:00,1.022,1.5868,1.0019,1375.0,1.3091,123.109375,0.012278,9530.0,9545.0,2725.25,799.1,1.0908,110.09375,130.921875,154.34375,139.96875,12858.0
2012-04-06 09:59:00,1.022,1.5867,1.0018,1375.0,1.3091,123.109375,0.01228,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.90625,154.3125,140.0,12858.0
2012-04-06 10:00:00,1.0219,1.5867,1.0018,1375.0,1.3091,123.10156200000002,0.012277,9530.0,9545.0,2725.25,799.1,1.0907,110.09375,130.890625,154.3125,140.0,12858.0
2012-04-06 10:01:00,1.0218,1.5871,1.0013,1375.0,1.3091,123.10156200000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.890625,154.28125,139.96875,12858.0
2012-04-06 10:02:00,1.0218,1.587,1.0012,1375.0,1.3091,123.10156200000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.921875,154.40625,140.03125,12858.0
2012-04-06 10:03:00,1.0223,1.5872,1.0016,1375.0,1.3096,123.109375,0.01227,9530.0,9545.0,2725.25,799.1,1.0909,110.10156200000002,130.921875,154.40625,140.0625,12858.0
2012-04-06 10:04:00,1.0224,1.5871,1.0017,1375.0,1.3094,123.109375,0.01227,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.921875,154.46875,140.0625,12858.0
2012-04-06 10:05:00,1.0223,1.5868,1.0016,1375.0,1.3093,123.109375,0.012270999999999999,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.921875,154.46875,140.0625,12858.0
2012-04-06 10:06:00,1.0224,1.5869,1.0017,1375.0,1.3094,123.11718700000002,0.012272,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.9375,154.46875,140.125,12858.0
2012-04-06 10:07:00,1.0224,1.5869,1.0013,1375.0,1.3092,123.11718700000002,0.012272,9530.0,9545.0,2725.25,799.1,1.0906,110.09375,130.953125,154.5,140.125,12858.0
2012-04-06 10:08:00,1.0224,1.5868,1.0015,1375.0,1.3093,123.125,0.012274,9530.0,9545.0,2725.25,799.1,1.0906,110.10156200000002,130.953125,154.5625,140.21875,12858.0
2012-04-06 10:09:00,1.0224,1.5866,1.0012,1375.0,1.309,123.125,0.012276,9530.0,9545.0,2725.25,799.1,1.0904,110.10156200000002,130.96875,154.59375,140.1875,12858.0
2012-04-06 10:10:00,1.0225,1.5868,1.0011,1375.0,1.3091,123.11718700000002,0.012277,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.9375,154.53125,140.15625,12858.0
2012-04-06 10:11:00,1.0225,1.5868,1.0014,1375.0,1.3089,123.125,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.09375,130.953125,154.5625,140.1875,12858.0
2012-04-06 10:12:00,1.0224,1.5869,1.0015,1375.0,1.3093,123.125,0.012275,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.96875,154.5625,140.21875,12858.0
2012-04-06 10:13:00,1.0225,1.5869,1.0013,1375.0,1.309,123.13281200000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.984375,154.625,140.21875,12858.0
2012-04-06 10:14:00,1.0224,1.5869,1.0014,1375.0,1.3091,123.13281200000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.984375,154.65625,140.21875,12858.0
2012-04-06 10:15:00,1.0224,1.587,1.0016,1375.0,1.3091,123.13281200000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.984375,154.65625,140.21875,12858.0
2012-04-06 10:16:00,1.0224,1.5868,1.0018,1375.0,1.3091,123.13281200000002,0.012279,9530.0,9545.0,2725.25,799.1,1.0906,110.10156200000002,130.96875,154.625,140.21875,12858.0
2012-04-06 10:17:00,1.0224,1.5868,1.0016,1375.0,1.3091,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0906,110.10156200000002,130.953125,154.625,140.1875,12858.0
2012-04-06 10:18:00,1.0229,1.5868,1.0015,1375.0,1.3092,123.11718700000002,0.012279,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.953125,154.5,140.15625,12858.0
2012-04-06 10:19:00,1.0227,1.5868,1.0014,1375.0,1.3092,123.125,0.012278,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.96875,154.53125,140.15625,12858.0
2012-04-06 10:20:00,1.0228,1.5869,1.0018,1375.0,1.3092,123.11718700000002,0.01228,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.96875,154.53125,140.15625,12858.0
2012-04-06 10:21:00,1.0228,1.587,1.0018,1375.0,1.3092,123.11718700000002,0.012281,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.953125,154.53125,140.125,12858.0
2012-04-06 10:22:00,1.0227,1.587,1.0019,1375.0,1.3092,123.11718700000002,0.01228,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.953125,154.53125,140.125,12858.0
2012-04-06 10:23:00,1.0227,1.5868,1.0019,1375.0,1.3092,123.11718700000002,0.01228,9530.0,9545.0,2725.25,799.1,1.0909,110.10156200000002,130.953125,154.53125,140.125,12858.0
2012-04-06 10:24:00,1.0231,1.5868,1.002,1375.0,1.3093,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0909,110.10156200000002,130.953125,154.53125,140.125,12858.0
2012-04-06 10:25:00,1.0234,1.5871,1.0019,1375.0,1.3093,123.13281200000002,0.012281,9530.0,9545.0,2725.25,799.1,1.0909,110.10156200000002,130.953125,154.5625,140.125,12858.0
2012-04-06 10:26:00,1.0234,1.5871,1.0019,1375.0,1.3093,123.125,0.012278,9530.0,9545.0,2725.25,799.1,1.0909,110.10156200000002,130.9375,154.5625,140.125,12858.0
2012-04-06 10:27:00,1.0234,1.5872,1.0019,1375.0,1.3094,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.953125,154.53125,140.125,12858.0
2012-04-06 10:28:00,1.0236,1.5871,1.0018,1375.0,1.3093,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.96875,154.59375,140.15625,12858.0
2012-04-06 10:29:00,1.0229,1.5872,1.0019,1375.0,1.3093,123.125,0.012276,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.984375,154.625,140.1875,12858.0
2012-04-06 10:30:00,1.0233,1.5871,1.0017,1375.0,1.3093,123.13281200000002,0.012277,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.984375,154.625,140.1875,12858.0
2012-04-06 10:31:00,1.0231,1.587,1.0016,1375.0,1.3092,123.13281200000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.96875,154.625,140.1875,12858.0
2012-04-06 10:32:00,1.0233,1.5872,1.0017,1375.0,1.3093,123.13281200000002,0.012278,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.984375,154.59375,140.1875,12858.0
2012-04-06 10:33:00,1.0232,1.5871,1.0015,1375.0,1.3091,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0908,110.10156200000002,130.96875,154.59375,140.15625,12858.0
2012-04-06 10:34:00,1.0232,1.5869,1.0015,1375.0,1.3089,123.11718700000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.5625,140.15625,12858.0
2012-04-06 10:35:00,1.0233,1.5869,1.0017,1375.0,1.3088,123.11718700000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.53125,140.125,12858.0
2012-04-06 10:36:00,1.0233,1.587,1.0018,1375.0,1.3087,123.11718700000002,0.01228,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.53125,140.15625,12858.0
2012-04-06 10:37:00,1.0234,1.5871,1.0015,1375.0,1.3087,123.125,0.01228,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.53125,140.15625,12858.0
2012-04-06 10:38:00,1.0234,1.5872,1.0017,1375.0,1.3087,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.96875,154.53125,140.125,12858.0
2012-04-06 10:39:00,1.0235,1.5874,1.0017,1375.0,1.3089,123.125,0.012279,9530.0,9545.0,2725.25,799.1,1.0906,110.10156200000002,130.953125,154.4375,140.09375,12858.0
2012-04-06 10:40:00,1.0233,1.5875,1.0018,1375.0,1.3089,123.11718700000002,0.01228,9530.0,9545.0,2725.25,799.1,1.0907,110.10156200000002,130.953125,154.4375,140.09375,12858.0
2012-04-06 10:41:00,1.0237,1.5874,1.0018,1375.0,1.3089,123.125,0.012278,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.4375,140.125,12858.0
2012-04-06 10:42:00,1.0235,1.5875,1.0018,1375.0,1.3088,123.125,0.012278,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.96875,154.46875,140.125,12858.0
2012-04-06 10:43:00,1.0234,1.5875,1.0017,1375.0,1.3089,123.125,0.012278,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.96875,154.46875,140.125,12858.0
2012-04-06 10:44:00,1.0235,1.5878,1.0016,1375.0,1.3089,123.11718700000002,0.012277,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.46875,140.125,12858.0
2012-04-06 10:45:00,1.0233,1.5879,1.0015,1375.0,1.3089,123.11718700000002,0.012278,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.4375,140.09375,12858.0
2012-04-06 10:46:00,1.0233,1.5875,1.0015,1375.0,1.3087,123.11718700000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.40625,140.125,12858.0
2012-04-06 10:47:00,1.0233,1.5875,1.0015,1375.0,1.3088,123.125,0.012278,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.953125,154.40625,140.09375,12858.0
2012-04-06 10:48:00,1.0233,1.5876,1.0012,1375.0,1.3087,123.125,0.012277,9530.0,9545.0,2725.25,799.1,1.0905,110.10156200000002,130.96875,154.40625,140.125,12858.0
2012-04-06 10:49:00,1.0233,1.5873,1.0011,1375.0,1.3084,123.125,0.012276,9530.0,9545.0,2725.25,799.1,1.0902,110.10156200000002,130.96875,154.40625,140.125,12858.0
2012-04-06 10:50:00,1.0232,1.5874,1.001,1375.0,1.3082,123.13281200000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0902,110.10156200000002,130.984375,154.46875,140.125,12858.0
2012-04-06 10:51:00,1.0231,1.5874,1.0011,1375.0,1.3085,123.14843700000002,0.012278,9530.0,9545.0,2725.25,799.1,1.0902,110.109375,131.0,154.53125,140.15625,12858.0
2012-04-06 10:52:00,1.0232,1.5874,1.0011,1375.0,1.3085,123.15625,0.012274,9530.0,9545.0,2725.25,799.1,1.0902,110.109375,131.03125,154.59375,140.21875,12858.0
2012-04-06 10:53:00,1.0233,1.5873,1.0013,1375.0,1.3085,123.14843700000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0902,110.109375,131.03125,154.6875,140.25,12858.0
2012-04-06 10:54:00,1.0234,1.5874,1.0012,1375.0,1.3086,123.16406200000002,0.012277,9530.0,9545.0,2725.25,799.1,1.0902,110.109375,131.046875,154.6875,140.25,12858.0
2012-04-06 10:55:00,1.0234,1.5874,1.0013,1375.0,1.3087,123.15625,0.012274,9530.0,9545.0,2725.25,799.1,1.0905,110.109375,131.03125,154.625,140.1875,12858.0
2012-04-06 10:56:00,1.0232,1.5876,1.0011,1375.0,1.3087,123.15625,0.012276,9530.0,9545.0,2725.25,799.1,1.0905,110.109375,131.03125,154.59375,140.1875,12858.0
2012-04-06 10:57:00,1.0231,1.5875,1.0011,1375.0,1.3087,123.16406200000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0908,110.109375,131.015625,154.59375,140.1875,12858.0
2012-04-06 10:58:00,1.0234,1.5874,1.0008,1375.0,1.3086,123.16406200000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0906,110.109375,131.03125,154.5625,140.1875,12858.0
2012-04-06 10:59:00,1.0234,1.5872,1.0011,1375.0,1.3086,123.16406200000002,0.012274,9530.0,9545.0,2725.25,799.1,1.0904,110.109375,131.03125,154.5625,140.1875,12858.0
2012-04-06 11:00:00,1.0233,1.5866,1.0009,1375.0,1.3085,123.17968700000002,0.012281,9530.0,9545.0,2725.25,799.1,1.0904,110.11718700000002,131.046875,154.625,140.21875,12858.0
2012-04-06 11:01:00,1.0228,1.5863,1.0009,1375.0,1.3085,123.1875,0.012276,9530.0,9545.0,2725.25,799.1,1.0903,110.109375,131.046875,154.625,140.25,12858.0
2012-04-06 11:02:00,1.0225,1.5863,1.0005,1375.0,1.3085,123.19531200000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0903,110.109375,131.046875,154.625,140.21875,12858.0
2012-04-06 11:03:00,1.0224,1.5868,1.0006,1375.0,1.309,123.1875,0.012275,9530.0,9545.0,2725.25,799.1,1.0903,110.109375,131.046875,154.625,140.21875,12858.0
2012-04-06 11:04:00,1.0225,1.5868,1.0008,1375.0,1.309,123.19531200000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0903,110.11718700000002,131.046875,154.5625,140.1875,12858.0
2012-04-06 11:05:00,1.0225,1.5869,1.0007,1375.0,1.3088,123.203125,0.012275,9530.0,9545.0,2725.25,799.1,1.0903,110.109375,131.046875,154.59375,140.21875,12858.0
2012-04-06 11:06:00,1.0225,1.5865,1.0007,1375.0,1.3089,123.19531200000002,0.012274,9530.0,9545.0,2725.25,799.1,1.0903,110.11718700000002,131.046875,154.59375,140.1875,12858.0
2012-04-06 11:07:00,1.0225,1.5865,1.0001,1375.0,1.3088,123.203125,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0902,110.11718700000002,131.046875,154.53125,140.1875,12858.0
2012-04-06 11:08:00,1.0225,1.5869,1.0006,1375.0,1.3089,123.19531200000002,0.012273000000000001,9530.0,9545.0,2725.25,799.1,1.0902,110.11718700000002,131.046875,154.5,140.15625,12858.0
2012-04-06 11:09:00,1.0226,1.5869,1.0004,1375.0,1.3089,123.203125,0.012274,9530.0,9545.0,2725.25,799.1,1.0902,110.11718700000002,131.046875,154.5,140.15625,12858.0
2012-04-06 11:10:00,1.0226,1.5869,1.0007,1375.0,1.3089,123.21093700000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0905,110.11718700000002,131.0625,154.53125,140.21875,12858.0
2012-04-06 11:11:00,1.0226,1.5864,1.0008,1375.0,1.309,123.21093700000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0905,110.11718700000002,131.078125,154.59375,140.1875,12858.0
2012-04-06 11:12:00,1.0228,1.587,1.0007,1375.0,1.3089,123.21093700000002,0.012276,9530.0,9545.0,2725.25,799.1,1.0905,110.11718700000002,131.0625,154.5625,140.1875,12858.0
2012-04-06 11:13:00,1.0228,1.5865,1.0006,1375.0,1.3089,123.21093700000002,0.012274,9530.0,9545.0,2725.25,799.1,1.0906,110.11718700000002,131.078125,154.59375,140.21875,12858.0
2012-04-06 11:14:00,1.0223,1.5868,1.0008,1375.0,1.309,123.21093700000002,0.012275,9530.0,9545.0,2725.25,799.1,1.0906,110.11718700000002,131.0625,154.5625,140.21875,12858.0
2012-04-06 11:15:00,1.0225,1.587,1.0008,1375.0,1.3086,123.203125,0.012279,9530.0,9545.0,2725.25,799.1,1.0897,110.11718700000002,131.0625,154.625,140.25,12858.0
