,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-08-06 04:07:00,0.9136,41.75,1.5903,405.5,3146.0,0.9838,80.19,1125.0,1.3188,119.99218700000002,112.8,75.175,0.011616,170.8,799.5,95.925,1514.5,1007.9,9640.0,9660.0,1904.75,472.7,655.7,1036.75,18.58,0.954,304.3,109.58593700000002,123.890625,133.6875,128.5,24.65,810.25,10645.0,129.49,120.58,112.82,82.36,81.8,2829.0,109.285,2.1768,1756.0,81.17,2284.0,82.39,1200.1,3.373,2.1955,4.6080000000000005,1572.9,2.1722,18.42,549.8
2010-08-06 04:08:00,0.9134,41.75,1.5903,403.75,3146.0,0.9836,80.19,1124.5,1.3189,119.97656200000002,112.8,75.25,0.011615,171.05,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1904.0,472.7,655.3,1036.25,18.57,0.9539,304.3,109.58593700000002,123.875,133.6875,128.5,24.65,802.0,10641.0,129.49,120.57,112.84,82.36,81.81,2827.0,109.28,2.1768,1756.0,81.17,2284.0,82.4,1199.9,3.373,2.1957,4.6080000000000005,1572.9,2.1722,18.42,549.8
2010-08-06 04:09:00,0.9134,41.75,1.5901,403.0,3146.0,0.9838,80.12,1124.5,1.319,119.96875,112.8,75.25,0.011613,171.05,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1904.0,472.7,655.2,1036.25,18.59,0.954,304.3,109.58593700000002,123.859375,133.6875,128.46875,24.65,802.5,10641.0,129.47,120.55,112.8,82.36,81.8,2828.0,109.28,2.1768,1756.0,81.17,2284.0,82.38,1199.9,3.3715,2.1943,4.606,1572.9,2.1722,18.42,550.9
2010-08-06 04:10:00,0.9133,41.66,1.5902,403.25,3146.0,0.9837,80.31,1124.5,1.3188,119.96093700000002,112.8,75.25,0.011613,171.25,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1903.75,472.7,655.4,1034.75,18.59,0.9542,303.0,109.578125,123.859375,133.6875,128.4375,24.65,803.0,10641.0,129.47,120.56,112.8,82.36,81.77,2827.0,109.28,2.1768,1756.0,81.17,2284.0,82.36,1199.8,3.3715,2.194,4.607,1572.9,2.1722,18.42,550.9
2010-08-06 04:11:00,0.9132,41.66,1.5899,403.75,3146.0,0.9837,80.31,1124.5,1.3188,119.96875,112.8,75.25,0.011613,171.35,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1903.5,472.7,655.4,1034.75,18.59,0.9543,303.0,109.58593700000002,123.875,133.6875,128.46875,24.65,805.5,10641.0,129.49,120.57,112.8,82.36,81.75,2827.0,109.285,2.1768,1753.0,81.17,2284.0,82.36,1199.6,3.3705,2.1935,4.607,1574.2,2.1711,18.405,550.9
2010-08-06 04:12:00,0.9134,41.65,1.59,403.5,3146.0,0.9837,80.3,1124.75,1.3189,119.97656200000002,112.8,75.25,0.011613,171.35,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1904.5,470.0,655.7,1034.25,18.56,0.9545,302.7,109.58593700000002,123.875,133.6875,128.46875,24.65,808.5,10645.0,129.5,120.58,112.8,82.38,81.8,2829.0,109.285,2.1768,1753.0,81.17,2284.0,82.39,1199.6,3.3705,2.1938,4.607,1574.2,2.1711,18.405,550.9
2010-08-06 04:13:00,0.9133,41.64,1.5902,403.0,3145.0,0.9838,80.3,1125.25,1.3189,119.97656200000002,112.8,75.25,0.011613,171.35,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1905.0,470.0,655.7,1033.25,18.56,0.9546,302.2,109.578125,123.875,133.6875,128.5,24.65,808.5,10647.0,129.49,120.58,112.8,82.38,81.75,2830.0,109.28,2.1768,1753.0,81.17,2284.0,82.37,1199.7,3.3705,2.1938,4.607,1574.2,2.1711,18.41,550.9
2010-08-06 04:14:00,0.9133,41.61,1.5901,402.75,3145.0,0.9837,80.3,1125.25,1.3189,119.97656200000002,112.8,75.25,0.011612,171.2,790.5,95.925,1514.5,1007.9,9640.0,9660.0,1905.0,470.0,655.9,1032.5,18.57,0.9547,301.9,109.578125,123.875,133.6875,128.5,24.65,808.25,10647.0,129.49,120.58,112.8,82.38,81.75,2831.0,109.285,2.1768,1753.0,81.17,2284.0,82.38,1199.8,3.3725,2.1933,4.607,1574.2,2.1711,18.405,550.9
2010-08-06 04:15:00,0.9134,41.61,1.5901,402.75,3138.0,0.9837,80.3,1125.25,1.319,119.96875,112.8,75.25,0.011613,171.25,798.75,95.925,1514.5,1007.9,9640.0,9660.0,1905.0,470.0,655.7,1032.0,18.55,0.9548,301.9,109.578125,123.875,133.6875,128.46875,24.65,809.25,10649.0,129.49,120.58,112.8,82.36,81.75,2831.0,109.28,2.1768,1753.0,81.17,2284.0,82.36,1199.8,3.371,2.1932,4.607,1574.2,2.1711,18.4,549.3
2010-08-06 04:16:00,0.9134,41.6,1.5901,402.75,3145.0,0.9837,80.3,1125.25,1.3189,119.97656200000002,112.8,75.25,0.011615,171.1,798.75,95.925,1514.5,1007.9,9640.0,9660.0,1905.5,470.0,655.9,1032.0,18.55,0.955,302.0,109.578125,123.875,133.6875,128.46875,24.65,808.0,10647.0,129.49,120.57,112.8,82.37,81.74,2833.0,109.28,2.1768,1753.0,81.17,2284.0,82.35,1199.8,3.371,2.193,4.607,1574.2,2.1712,18.4,548.5
2010-08-06 04:17:00,0.9135,41.61,1.59,402.5,3143.0,0.9835,80.26,1125.5,1.319,119.97656200000002,112.8,75.25,0.011618999999999999,171.1,798.75,95.925,1514.5,1007.9,9640.0,9660.0,1905.25,470.0,655.8,1032.25,18.54,0.9548,301.7,109.578125,123.875,133.6875,128.46875,24.65,808.25,10647.0,129.49,120.57,112.8,82.37,81.72,2832.0,109.28,2.1768,1753.0,81.17,2284.0,82.32,1199.8,3.37,2.1919,4.607,1574.2,2.1712,18.4,548.5
2010-08-06 04:18:00,0.9133,41.6,1.5901,402.5,3143.0,0.9832,80.26,1125.25,1.319,119.97656200000002,112.8,75.25,0.011618999999999999,171.1,798.75,95.925,1514.5,1007.9,9640.0,9660.0,1905.25,470.0,655.8,1031.75,18.52,0.9549,301.6,109.578125,123.890625,133.6875,128.46875,24.65,808.5,10648.0,129.5,120.57,112.8,82.37,81.73,2832.0,109.28,2.1768,1753.0,81.17,2284.0,82.32,1199.8,3.3695,2.1923,4.607,1574.2,2.1707,18.4,548.5
2010-08-06 04:19:00,0.9133,41.6,1.5901,402.5,3143.0,0.9832,80.26,1125.25,1.319,119.97656200000002,112.8,75.25,0.011617,171.1,798.75,95.925,1514.5,1007.9,9640.0,9660.0,1905.25,470.0,655.8,1031.75,18.55,0.9552,301.6,109.578125,123.890625,133.6875,128.46875,24.65,808.75,10647.0,129.5,120.56,112.8,82.3,81.69,2832.0,109.28,2.1768,1752.0,81.17,2284.0,82.31,1199.7,3.3695,2.1911,4.606,1574.2,2.1696,18.395,548.5
2010-08-06 04:20:00,0.9132,41.58,1.59,403.25,3143.0,0.983,80.26,1125.25,1.3191,119.984375,112.8,75.25,0.011618999999999999,171.1,798.75,95.925,1514.5,1007.9,9640.0,9660.0,1905.0,470.0,655.8,1031.5,18.55,0.9551,301.6,109.578125,123.890625,133.6875,128.5,24.65,808.75,10646.0,129.51,120.57,112.8,82.24,81.64,2831.0,109.275,2.1768,1752.0,81.17,2284.0,82.25,1199.5,3.3705,2.1892,4.606,1574.2,2.1694,18.39,548.5
2010-08-06 04:21:00,0.9129,41.57,1.5899,401.5,3143.0,0.9831,80.26,1125.25,1.319,119.984375,112.8,75.25,0.011618999999999999,171.1,798.75,95.925,1514.5,1007.9,9640.0,9665.0,1905.25,470.0,655.7,1030.5,18.55,0.9553,301.5,109.578125,123.890625,133.6875,128.5,24.65,808.0,10646.0,129.51,120.56,112.8,82.24,81.66,2832.0,109.28,2.1768,1752.0,81.17,2284.0,82.26,1199.5,3.3705,2.1906,4.606,1574.2,2.1694,18.39,548.5
2010-08-06 04:22:00,0.913,41.5,1.5897,403.0,3145.0,0.9832,80.26,1125.25,1.319,119.984375,112.8,75.25,0.01162,171.1,795.25,95.925,1514.5,1007.9,9640.0,9665.0,1905.25,470.0,655.7,1029.0,18.55,0.9551,301.1,109.578125,123.890625,133.6875,128.5,24.65,808.0,10647.0,129.5,120.56,112.88,82.26,81.66,2831.0,109.275,2.1768,1752.0,81.17,2284.0,82.29,1200.1,3.3715,2.1906,4.604,1574.2,2.1694,18.4,548.5
2010-08-06 04:23:00,0.913,41.5,1.5899,403.0,3145.0,0.9832,80.26,1125.5,1.3189,119.984375,112.8,75.25,0.011618999999999999,171.1,795.25,95.925,1514.5,1007.9,9640.0,9665.0,1905.25,470.0,655.7,1029.0,18.55,0.9551,301.1,109.578125,123.890625,133.6875,128.5,24.65,808.25,10648.0,129.5,120.55,112.88,82.26,81.66,2832.0,109.275,2.1768,1752.0,81.17,2284.0,82.26,1199.5,3.3715,2.1904,4.603,1574.2,2.1694,18.4,548.5
2010-08-06 04:24:00,0.9131,41.55,1.5898,402.25,3145.0,0.9831,80.13,1125.25,1.3189,119.97656200000002,112.8,75.25,0.01162,171.1,795.25,95.925,1514.5,1007.9,9640.0,9665.0,1905.0,470.0,655.7,1029.25,18.55,0.955,301.1,109.578125,123.890625,133.6875,128.5,24.65,808.5,10645.0,129.5,120.56,112.88,82.26,81.65,2830.0,109.275,2.1768,1752.0,81.17,2284.0,82.24,1199.5,3.371,2.1904,4.602,1574.2,2.1694,18.395,548.5
2010-08-06 04:25:00,0.9131,41.55,1.5901,402.25,3145.0,0.9832,80.13,1125.25,1.3189,119.984375,112.8,75.25,0.011621,171.2,795.25,95.925,1514.5,1007.9,9640.0,9665.0,1905.0,470.0,655.7,1029.25,18.55,0.9551,301.1,109.58593700000002,123.890625,133.6875,128.5,24.65,808.5,10646.0,129.51,120.57,112.9,82.26,81.67,2830.0,109.275,2.1768,1752.0,81.17,2284.0,82.24,1199.3,3.371,2.1905,4.603,1572.6,2.1694,18.39,548.5
2010-08-06 04:26:00,0.9131,41.63,1.59,402.5,3145.0,0.9832,80.13,1125.0,1.3189,119.984375,112.8,75.25,0.011622,171.05,795.25,95.925,1514.5,1007.9,9640.0,9665.0,1905.0,470.0,655.7,1029.25,18.55,0.9552,301.5,109.578125,123.890625,133.6875,128.5,24.65,808.75,10646.0,129.5,120.56,112.9,82.26,81.66,2830.0,109.275,2.1768,1752.0,81.17,2284.0,82.26,1199.1,3.371,2.19,4.604,1572.6,2.1694,18.39,548.5
2010-08-06 04:27:00,0.913,41.63,1.5901,402.5,3145.0,0.983,80.2,1124.5,1.3189,119.984375,112.8,75.25,0.011621,171.0,795.25,95.925,1514.5,1007.9,9640.0,9660.0,1904.0,470.0,655.1,1029.25,18.49,0.9555,301.8,109.58593700000002,123.890625,133.6875,128.5,24.65,808.5,10641.0,129.5,120.57,112.9,82.22,81.61,2827.0,109.275,2.1768,1752.0,81.17,2284.0,82.21,1199.2,3.37,2.1894,4.603,1572.6,2.1691,18.39,548.5
2010-08-06 04:28:00,0.9129,41.66,1.59,402.5,3145.0,0.983,80.2,1124.5,1.3189,119.984375,112.8,75.25,0.011621,170.75,795.25,95.925,1514.5,1007.9,9640.0,9660.0,1903.75,470.0,655.2,1029.25,18.51,0.9557,301.8,109.58593700000002,123.890625,133.6875,128.5,24.65,808.25,10641.0,129.5,120.58,112.9,82.14,81.51,2827.0,109.275,2.1768,1752.0,81.17,2284.0,82.13,1199.0,3.3695,2.1877,4.603,1573.4,2.1684,18.39,548.5
2010-08-06 04:29:00,0.913,41.66,1.59,402.75,3145.0,0.9832,80.2,1124.5,1.3189,119.97656200000002,112.8,75.25,0.011622,170.6,795.25,95.925,1514.5,1007.9,9640.0,9660.0,1903.75,470.0,655.2,1029.25,18.5,0.956,301.8,109.578125,123.890625,133.6875,128.5,24.65,808.25,10641.0,129.5,120.58,112.9,82.17,81.54,2828.0,109.275,2.1768,1752.0,81.17,2284.0,82.16,1199.3,3.3675,2.1884,4.603,1573.4,2.167,18.385,548.5
2010-08-06 04:30:00,0.9127,41.65,1.5898,402.75,3145.0,0.9829,80.2,1124.25,1.3186,119.97656200000002,112.8,75.25,0.011622,170.4,795.25,95.975,1514.5,1007.9,9640.0,9655.0,1903.75,470.0,655.2,1029.25,18.5,0.9564,301.8,109.578125,123.890625,133.6875,128.53125,24.65,807.0,10642.0,129.51,120.58,112.88,82.06,81.44,2829.0,109.275,2.1768,1752.0,81.17,2284.0,82.07,1199.1,3.366,2.1864,4.602,1573.4,2.165,18.385,548.5
2010-08-06 04:31:00,0.9127,41.65,1.5879,402.5,3145.0,0.983,80.2,1124.5,1.3186,119.97656200000002,112.8,75.25,0.011623999999999999,170.6,795.25,95.975,1514.5,1007.9,9640.0,9655.0,1903.75,470.0,655.0,1033.25,18.48,0.9561,302.0,109.578125,123.890625,133.6875,128.5,24.65,804.5,10642.0,129.52,120.59,112.88,82.13,81.54,2830.0,109.275,2.1768,1752.0,81.17,2284.0,82.13,1199.1,3.3655,2.1867,4.601,1573.4,2.1646,18.38,548.5
2010-08-06 04:32:00,0.9128,41.65,1.5871,402.5,3145.0,0.9829,80.2,1124.25,1.3185,119.96875,112.8,75.25,0.011622,170.6,795.25,95.975,1514.5,1007.9,9640.0,9655.0,1903.5,470.0,654.9,1033.25,18.46,0.9555,302.0,109.578125,123.875,133.6875,128.5,24.65,804.25,10641.0,129.51,120.57,112.88,82.13,81.53,2829.0,109.275,2.1768,1749.0,81.17,2283.0,82.15,1199.2,3.3675,2.1866,4.601,1572.7,2.1662,18.385,547.5
2010-08-06 04:33:00,0.9127,41.65,1.5875,402.5,3144.0,0.9829,80.2,1124.5,1.3184,119.97656200000002,112.8,75.25,0.01162,170.6,795.25,95.975,1514.5,1007.9,9640.0,9655.0,1903.75,472.5,654.9,1033.25,18.49,0.9554,302.0,109.578125,123.875,133.6875,128.5,24.65,804.0,10641.0,129.51,120.57,112.88,82.1,81.52,2829.0,109.275,2.1768,1749.0,81.17,2282.0,82.12,1198.9,3.366,2.1866,4.603,1572.7,2.1662,18.385,547.5
2010-08-06 04:34:00,0.9127,41.63,1.5866,402.5,3144.0,0.9828,80.2,1124.5,1.3181,119.97656200000002,112.8,75.25,0.011618999999999999,170.6,790.5,96.025,1514.5,1007.9,9640.0,9655.0,1903.25,472.5,655.1,1033.25,18.47,0.9554,302.6,109.578125,123.875,133.6875,128.5,24.65,802.5,10642.0,129.51,120.58,112.88,82.08,81.47,2830.0,109.275,2.1768,1749.0,81.17,2282.0,82.09,1198.9,3.3655,2.1851,4.603,1572.7,2.164,18.385,547.0
2010-08-06 04:35:00,0.9126,41.63,1.5863,402.5,3144.0,0.9828,80.43,1124.75,1.3182,119.97656200000002,112.8,75.25,0.011621,170.65,790.5,96.025,1514.5,1007.9,9640.0,9655.0,1903.25,472.5,655.1,1033.25,18.46,0.9557,302.6,109.578125,123.875,133.6875,128.5,24.65,804.0,10641.0,129.52,120.58,112.92,82.08,81.48,2830.0,109.275,2.1768,1749.0,81.17,2280.0,82.08,1198.9,3.364,2.1846,4.603,1571.1,2.1639,18.38,547.0
2010-08-06 04:36:00,0.9127,41.63,1.5868,403.5,3138.0,0.983,80.54,1124.5,1.3184,119.96875,112.8,75.25,0.011621,170.65,790.5,96.025,1514.5,1007.9,9640.0,9655.0,1903.0,472.5,655.1,1033.25,18.45,0.9558,302.6,109.578125,123.875,133.6875,128.5,24.65,800.5,10641.0,129.52,120.57,112.92,82.07,81.45,2830.0,109.275,2.1768,1749.0,81.17,2277.0,82.06,1198.8,3.365,2.1845,4.598,1569.3,2.164,18.375,546.8
2010-08-06 04:37:00,0.9127,41.63,1.5871,402.75,3135.0,0.9829,80.54,1124.5,1.3184,119.96875,112.8,75.25,0.011621,170.6,790.0,96.025,1514.5,1007.9,9640.0,9655.0,1903.25,472.0,655.1,1033.25,18.45,0.9553,302.6,109.578125,123.875,133.6875,128.5,24.65,800.0,10640.0,129.51,120.57,112.92,82.09,81.46,2830.0,109.275,2.1768,1749.0,81.17,2271.0,82.09,1198.8,3.366,2.1844,4.598,1569.3,2.1638,18.375,546.8
2010-08-06 04:38:00,0.9126,41.63,1.5872,403.25,3128.0,0.9829,80.54,1124.25,1.3184,119.96875,112.8,75.25,0.011618999999999999,170.6,790.0,96.025,1514.5,1007.9,9640.0,9655.0,1903.0,472.0,655.1,1033.25,18.48,0.9555,302.6,109.578125,123.859375,133.6875,128.5,24.65,799.5,10640.0,129.51,120.57,112.92,82.05,81.42,2829.0,109.28,2.1768,1749.0,81.17,2270.0,82.05,1198.8,3.3665,2.1845,4.601,1569.1,2.1638,18.375,546.7
2010-08-06 04:39:00,0.9127,41.63,1.5874,403.25,3128.0,0.9831,80.54,1124.5,1.3183,119.96875,112.8,75.25,0.011621,170.6,787.0,96.025,1514.5,1007.9,9640.0,9655.0,1903.25,472.0,655.1,1033.0,18.46,0.9555,302.6,109.578125,123.859375,133.6875,128.5,24.65,797.0,10640.0,129.51,120.57,112.92,81.98,81.32,2830.0,109.275,2.1768,1749.0,81.17,2270.0,81.98,1198.6,3.3665,2.1825,4.6,1568.4,2.1612,18.375,546.1
2010-08-06 04:40:00,0.9124,41.63,1.587,403.0,3128.0,0.983,80.23,1124.0,1.3183,119.96875,112.8,75.25,0.011621,170.6,787.0,96.025,1514.5,1007.9,9640.0,9660.0,1902.25,472.0,654.9,1033.0,18.46,0.9553,302.6,109.578125,123.859375,133.6875,128.5,24.65,796.0,10638.0,129.51,120.57,112.9,82.0,81.32,2828.0,109.28,2.1768,1749.0,81.17,2270.0,82.0,1198.6,3.366,2.1821,4.6,1568.4,2.1614,18.375,545.1
2010-08-06 04:41:00,0.9124,41.63,1.5869,402.5,3128.0,0.983,80.23,1124.5,1.3183,119.96875,112.8,75.25,0.011621,170.6,775.0,96.025,1514.5,1007.9,9640.0,9660.0,1903.0,472.0,655.0,1033.0,18.46,0.9553,302.6,109.578125,123.859375,133.6875,128.5,24.65,785.75,10640.0,129.49,120.57,112.86,82.04,81.37,2829.0,109.28,2.1768,1749.0,81.17,2270.0,82.04,1198.8,3.366,2.1833,4.601,1568.4,2.1623,18.375,545.1
2010-08-06 04:42:00,0.9121,41.5,1.587,400.0,3128.0,0.983,80.23,1124.25,1.3183,119.96875,112.8,75.25,0.01162,170.6,783.0,96.025,1514.5,1007.9,9640.0,9660.0,1902.75,472.0,655.0,1033.0,18.46,0.9556,302.6,109.578125,123.859375,133.6875,128.53125,24.65,795.25,10640.0,129.49,120.56,112.88,82.06,81.38,2828.0,109.275,2.1768,1749.0,81.17,2274.0,82.06,1198.9,3.366,2.1845,4.601,1566.9,2.1626,18.375,545.1
2010-08-06 04:43:00,0.9122,41.44,1.5869,400.0,3128.0,0.9829,80.4,1124.5,1.3185,119.96093700000002,112.8,75.25,0.011621,170.6,781.0,96.025,1514.5,1007.9,9640.0,9660.0,1902.75,472.0,655.0,1029.75,18.47,0.9558,301.1,109.578125,123.84375,133.6875,128.46875,24.65,794.5,10641.0,129.48,120.56,112.88,82.07,81.4,2830.0,109.275,2.1768,1749.0,81.17,2274.0,82.08,1198.8,3.368,2.1841,4.601,1566.6,2.1623,18.375,545.1
2010-08-06 04:44:00,0.912,41.44,1.5867,399.5,3128.0,0.9829,80.4,1124.75,1.3186,119.96093700000002,112.8,75.25,0.011621,170.6,777.5,96.025,1514.5,1007.9,9640.0,9660.0,1903.0,472.0,655.0,1029.75,18.45,0.9556,301.1,109.578125,123.859375,133.6875,128.5,24.65,792.5,10642.0,129.49,120.55,112.88,82.05,81.4,2831.0,109.28,2.1768,1749.0,81.17,2274.0,82.07,1198.6,3.367,2.1831,4.599,1567.2,2.1623,18.375,545.1
2010-08-06 04:45:00,0.912,41.44,1.5868,399.5,3128.0,0.9829,80.41,1124.75,1.3187,119.96093700000002,112.8,75.25,0.011618999999999999,170.55,778.5,96.05,1514.5,1007.9,9640.0,9660.0,1903.5,472.0,655.0,1029.75,18.45,0.9556,301.1,109.578125,123.859375,133.6875,128.5,24.65,794.0,10643.0,129.48,120.56,112.88,82.13,81.45,2831.0,109.28,2.1768,1749.0,81.17,2274.0,82.13,1198.8,3.367,2.185,4.601,1566.9,2.1641,18.375,545.1
2010-08-06 04:46:00,0.9118,41.44,1.5862,399.5,3129.0,0.9828,80.41,1124.75,1.3184,119.96875,112.8,75.25,0.011622,170.55,773.25,96.1,1514.5,1007.9,9640.0,9660.0,1903.5,472.0,655.0,1029.75,18.47,0.9554,301.1,109.578125,123.875,133.6875,128.5,24.65,793.0,10644.0,129.48,120.56,112.86,82.16,81.49,2832.0,109.28,2.1768,1748.0,81.17,2268.0,82.15,1198.8,3.368,2.1859,4.601,1567.7,2.165,18.37,545.1
2010-08-06 04:47:00,0.9121,41.44,1.5863,399.5,3129.0,0.9828,80.41,1124.75,1.3187,119.96093700000002,112.8,75.25,0.011621,170.55,774.5,96.1,1514.5,1007.9,9640.0,9660.0,1904.0,472.0,655.0,1029.75,18.47,0.9557,301.1,109.578125,123.859375,133.6875,128.46875,24.65,793.5,10644.0,129.47,120.56,112.88,82.16,81.48,2832.0,109.28,2.1768,1748.0,81.17,2265.0,82.16,1198.5,3.369,2.1857,4.601,1567.7,2.1654,18.37,545.1
2010-08-06 04:48:00,0.9123,41.52,1.5864,399.75,3127.0,0.9829,80.41,1125.0,1.3187,119.96093700000002,112.8,75.25,0.011622,170.55,773.25,96.1,1514.5,1007.9,9640.0,9665.0,1904.5,472.0,655.0,1029.5,18.47,0.9557,301.0,109.578125,123.859375,133.6875,128.46875,24.65,790.75,10645.0,129.48,120.56,112.88,82.16,81.47,2834.0,109.28,2.1768,1748.0,81.17,2263.0,82.16,1198.8,3.371,2.1864,4.602,1569.0,2.1654,18.375,545.1
2010-08-06 04:49:00,0.9122,41.52,1.5865,399.25,3127.0,0.9829,80.41,1124.75,1.3187,119.96093700000002,112.8,75.25,0.011622,170.55,773.25,96.1,1514.5,1007.9,9640.0,9665.0,1904.0,472.0,655.0,1029.5,18.47,0.9555,300.7,109.578125,123.859375,133.6875,128.5,24.65,791.5,10643.0,129.47,120.56,112.88,82.16,81.47,2833.0,109.275,2.1768,1748.0,81.17,2267.0,82.17,1199.3,3.374,2.1867,4.602,1568.5,2.1654,18.38,545.1
2010-08-06 04:50:00,0.9123,41.56,1.5863,399.25,3127.0,0.9829,80.41,1124.75,1.3186,119.96875,112.8,75.25,0.011623999999999999,170.55,773.75,96.1,1514.5,1007.9,9640.0,9665.0,1903.75,472.0,655.0,1029.5,18.47,0.9552,300.8,109.578125,123.875,133.6875,128.53125,24.65,791.75,10643.0,129.49,120.56,112.86,82.13,81.45,2832.0,109.275,2.1768,1748.0,81.17,2266.0,82.13,1198.8,3.374,2.1857,4.602,1568.5,2.165,18.38,545.1
2010-08-06 04:51:00,0.9122,41.56,1.5857,398.75,3127.0,0.9827,80.41,1124.75,1.3184,119.96093700000002,112.8,75.25,0.011622,170.55,770.5,96.1,1514.5,1007.9,9640.0,9660.0,1903.75,472.0,655.2,1029.5,18.47,0.9552,300.7,109.578125,123.859375,133.6875,128.5,24.65,787.5,10644.0,129.48,120.56,112.86,82.15,81.46,2831.0,109.275,2.1768,1748.0,81.17,2266.0,82.16,1198.9,3.3735,2.1858,4.602,1568.5,2.1655,18.375,545.1
2010-08-06 04:52:00,0.9117,41.53,1.5859,399.25,3127.0,0.9828,80.41,1124.75,1.3185,119.96093700000002,112.8,75.25,0.011623,170.55,770.5,96.1,1514.5,1007.9,9640.0,9660.0,1904.0,472.0,655.4,1029.5,18.45,0.9552,300.6,109.578125,123.859375,133.6875,128.5,24.65,787.75,10643.0,129.48,120.56,112.86,82.15,81.47,2831.0,109.275,2.1768,1747.0,81.17,2266.0,82.16,1199.1,3.374,2.1859,4.602,1568.5,2.1655,18.375,545.1
2010-08-06 04:53:00,0.9119,41.53,1.5858,398.75,3078.0,0.9827,80.41,1124.75,1.3185,119.96093700000002,112.8,75.25,0.011622,170.55,770.5,96.1,1514.5,1007.9,9640.0,9660.0,1904.0,472.0,655.4,1029.5,18.44,0.9554,300.6,109.578125,123.859375,133.6875,128.5,24.65,790.0,10643.0,129.48,120.56,112.86,82.14,81.49,2832.0,109.27,2.1768,1747.0,81.17,2256.0,82.15,1198.6,3.374,2.1859,4.603,1568.5,2.165,18.38,545.0
2010-08-06 04:54:00,0.9119,41.53,1.5858,397.75,3085.0,0.9828,80.3,1124.75,1.3184,119.96875,112.8,75.25,0.011622,170.55,770.5,96.1,1514.5,1007.9,9640.0,9660.0,1903.75,472.0,655.4,1029.5,18.47,0.9554,300.6,109.578125,123.875,133.6875,128.5,24.65,788.25,10642.0,129.49,120.56,112.86,82.14,81.47,2832.0,109.27,2.1768,1750.0,81.17,2253.0,82.14,1198.7,3.373,2.1859,4.603,1568.5,2.165,18.38,543.8
2010-08-06 04:55:00,0.9119,41.53,1.5857,398.0,3080.0,0.9829,80.3,1124.5,1.3185,119.96093700000002,112.925,75.175,0.01162,170.55,770.5,96.1,1514.5,1007.9,9640.0,9660.0,1903.75,472.0,655.4,1029.5,18.47,0.9552,300.6,109.578125,123.875,133.6875,128.5,24.65,787.75,10643.0,129.5,120.56,112.86,82.14,81.42,2833.0,109.27,2.1768,1750.0,81.17,2250.0,82.11,1198.7,3.3725,2.1853,4.603,1568.5,2.165,18.38,543.8
2010-08-06 04:56:00,0.9121,41.53,1.5849,398.0,3082.0,0.9829,80.3,1124.5,1.3183,119.96093700000002,112.925,75.15,0.011622,170.6,773.25,96.025,1514.5,1007.9,9640.0,9660.0,1903.5,472.0,655.2,1029.5,18.47,0.9552,300.6,109.578125,123.859375,133.6875,128.5,24.65,792.5,10641.0,129.5,120.56,112.88,82.09,81.43,2831.0,109.275,2.1768,1750.0,81.17,2252.0,82.1,1198.5,3.3725,2.1851,4.603,1568.5,2.165,18.37,543.8
2010-08-06 04:57:00,0.9121,41.52,1.585,398.25,3084.0,0.9829,80.3,1124.75,1.3186,119.96093700000002,112.925,75.15,0.011621,170.6,773.25,96.025,1514.5,1007.9,9640.0,9660.0,1903.5,472.0,655.2,1029.5,18.47,0.9555,300.6,109.578125,123.875,133.6875,128.5,24.65,793.5,10642.0,129.5,120.56,112.88,82.06,81.37,2831.0,109.275,2.1768,1750.0,81.17,2254.0,82.06,1198.5,3.3715,2.1845,4.603,1568.5,2.1629,18.37,543.8
2010-08-06 04:58:00,0.9123,41.52,1.5854,398.25,3075.0,0.9829,80.3,1124.75,1.3187,119.953125,112.925,75.15,0.011621,170.6,773.25,96.025,1514.5,1007.9,9640.0,9660.0,1903.75,472.0,655.3,1027.75,18.44,0.9555,300.6,109.578125,123.859375,133.6875,128.5,24.65,796.0,10642.0,129.5,120.56,112.88,82.12,81.42,2831.0,109.28,2.1768,1750.0,81.17,2252.0,82.12,1198.5,3.373,2.1851,4.603,1568.5,2.1629,18.37,543.8
2010-08-06 04:59:00,0.9123,41.52,1.5849,398.25,3082.0,0.9829,80.3,1124.75,1.3187,119.96875,112.925,75.15,0.011621,170.6,773.25,96.025,1514.5,1007.9,9640.0,9660.0,1904.0,472.0,655.3,1027.75,18.44,0.9554,300.6,109.578125,123.875,133.6875,128.5,24.65,796.75,10644.0,129.5,120.56,112.88,82.07,81.4,2833.0,109.275,2.1768,1750.0,81.17,2253.0,82.09,1198.4,3.373,2.1844,4.601,1568.5,2.1629,18.37,543.8
