,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-08-07 02:31:00,111.27343700000002,0.8358,36.78,1.6752,330.5,2848.0,0.928,60.8,995.25,1.4345,114.50781200000002,100.55,46.6,0.010487,134.3,526.0,88.8,10390.0,10380.0,1602.5,425.0,557.7,1076.0,19.93,0.9383,343.8,108.08593700000002,115.640625,116.171875,25.95,496.5,9230.0,121.27,115.23,97.58,71.8,74.77,2651.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.83,963.4,2.722,1.938,3.783,1260.0,2.0569,14.575,525.6
2009-08-07 02:32:00,111.265625,0.836,36.78,1.6751,330.5,2848.0,0.928,60.8,995.25,1.4348,114.50781200000002,100.55,46.6,0.010485,134.3,526.0,88.8,10390.0,10380.0,1602.25,425.0,557.7,1076.5,19.93,0.9384,343.8,108.08593700000002,115.625,116.15625,25.95,496.5,9231.0,121.27,115.23,97.58,71.8,74.77,2651.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.4,2.7214,1.938,3.783,1260.0,2.0569,14.575,525.6
2009-08-07 02:33:00,111.265625,0.8361,36.78,1.6755,330.5,2848.0,0.928,60.8,995.25,1.4351,114.5,100.55,46.6,0.010485,134.3,526.0,88.8,10390.0,10380.0,1602.5,425.0,557.7,1076.5,19.93,0.9385,343.8,108.08593700000002,115.609375,116.125,25.95,496.5,9231.0,121.24,115.22,97.54,71.78,74.75,2651.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.79,963.2,2.7225,1.938,3.785,1260.0,2.0569,14.58,525.6
2009-08-07 02:34:00,111.265625,0.8362,36.78,1.6755,330.5,2848.0,0.9283,60.8,995.0,1.4353,114.5,100.55,46.6,0.010485,134.3,526.0,88.8,10390.0,10380.0,1602.5,425.0,557.7,1076.5,19.93,0.9386,343.8,108.08593700000002,115.609375,116.125,25.95,496.5,9230.0,121.25,115.22,97.54,71.78,74.75,2651.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.8,963.5,2.724,1.938,3.785,1260.0,2.0569,14.58,525.6
2009-08-07 02:35:00,111.265625,0.8364,36.78,1.6767,330.5,2848.0,0.9288,60.8,995.0,1.4359,114.49218700000002,100.55,46.6,0.010486,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.939,343.8,108.08593700000002,115.609375,116.125,25.95,496.5,9231.0,121.23,115.21,97.54,71.78,74.75,2650.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.5,2.724,1.938,3.785,1260.0,2.0569,14.58,525.6
2009-08-07 02:36:00,111.265625,0.8367,36.78,1.6768,330.5,2848.0,0.9286,60.8,995.0,1.4358,114.49218700000002,100.55,46.6,0.010483,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9388,343.8,108.08593700000002,115.59375,116.125,25.95,496.5,9231.0,121.22,115.22,97.54,71.78,74.85,2651.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.7,2.724,1.9388,3.785,1260.0,2.0569,14.585,525.6
2009-08-07 02:37:00,111.265625,0.8367,36.78,1.6768,328.75,2848.0,0.9286,60.8,995.25,1.4357,114.49218700000002,100.55,46.6,0.010485,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9388,343.8,108.08593700000002,115.59375,116.125,25.95,496.5,9232.0,121.22,115.22,97.54,71.81,74.85,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.81,963.6,2.724,1.9388,3.785,1260.5,2.0569,14.59,525.6
2009-08-07 02:38:00,111.265625,0.8369,36.78,1.6769,328.75,2848.0,0.9286,60.8,995.0,1.4357,114.49218700000002,100.55,46.6,0.010487,134.3,526.0,88.8,10390.0,10380.0,1602.5,425.0,557.7,1076.5,19.93,0.9388,343.8,108.08593700000002,115.59375,116.125,25.95,496.5,9233.0,121.22,115.23,97.54,71.81,74.85,2652.0,107.77,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.6,2.724,1.9388,3.785,1260.5,2.0569,14.585,525.6
2009-08-07 02:39:00,111.32031200000002,0.8369,36.78,1.6774,328.75,2848.0,0.9286,60.8,995.25,1.4356,114.49218700000002,100.55,46.6,0.010487,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9388,343.8,108.08593700000002,115.59375,116.125,25.95,496.5,9233.0,121.23,115.23,97.54,71.81,74.8,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.7,2.722,1.9388,3.787,1260.0,2.0569,14.585,525.6
2009-08-07 02:40:00,111.32031200000002,0.8367,36.78,1.6772,328.75,2848.0,0.9285,60.8,995.0,1.4354,114.49218700000002,100.55,46.6,0.010487999999999999,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9388,343.8,108.078125,115.59375,116.125,25.95,496.5,9231.0,121.23,115.23,97.54,71.81,74.76,2651.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.81,963.5,2.722,1.9388,3.79,1260.0,2.0569,14.585,525.6
2009-08-07 02:41:00,111.32031200000002,0.8367,36.78,1.6771,328.75,2848.0,0.9283,60.8,995.25,1.4356,114.49218700000002,100.55,46.6,0.010489,134.3,526.0,88.8,10390.0,10380.0,1602.25,425.0,557.7,1076.5,19.93,0.9387,343.8,108.078125,115.59375,116.125,25.95,496.5,9233.0,121.25,115.23,97.54,71.81,74.76,2653.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.4,2.7205,1.9388,3.79,1260.0,2.0569,14.585,525.6
2009-08-07 02:42:00,111.32031200000002,0.8367,36.78,1.6767,328.5,2848.0,0.9284,60.8,995.5,1.4353,114.49218700000002,100.55,46.6,0.010489,134.3,526.0,88.8,10390.0,10380.0,1602.25,425.0,557.7,1076.5,19.93,0.9387,343.8,108.078125,115.609375,116.140625,25.95,496.5,9234.0,121.26,115.24,97.54,71.81,74.76,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.4,2.7225,1.9388,3.79,1258.0,2.0569,14.58,525.6
2009-08-07 02:43:00,111.32031200000002,0.8367,36.78,1.6767,328.5,2848.0,0.9292,60.8,995.25,1.4353,114.49218700000002,100.55,46.6,0.010490000000000001,134.3,526.0,88.8,10390.0,10380.0,1602.25,425.0,557.7,1076.5,19.93,0.9384,343.8,108.078125,115.609375,116.140625,25.95,496.5,9234.0,121.24,115.23,97.54,71.81,74.76,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.82,963.4,2.7214,1.9388,3.79,1258.0,2.0569,14.58,525.6
2009-08-07 02:44:00,111.265625,0.837,36.78,1.6772,328.5,2848.0,0.9292,60.8,995.25,1.4355,114.49218700000002,100.55,46.6,0.010492,134.3,526.0,88.8,10390.0,10380.0,1602.5,425.0,557.7,1076.5,19.93,0.9384,343.8,108.078125,115.59375,116.125,25.95,496.5,9233.0,121.21,115.22,97.54,71.77,74.68,2652.0,107.77,1.9381,2.0439,1494.0,74.47,1748.0,71.76,963.4,2.7214,1.9388,3.787,1258.0,2.0569,14.58,525.6
2009-08-07 02:45:00,111.25781200000002,0.8371,36.78,1.6771,328.5,2848.0,0.9294,60.8,995.25,1.4357,114.49218700000002,100.55,46.6,0.010492,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9385,343.8,108.078125,115.609375,116.140625,25.95,496.5,9233.0,121.23,115.23,97.46,71.77,74.68,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.77,963.5,2.723,1.9388,3.787,1258.0,2.0569,14.58,525.6
2009-08-07 02:46:00,111.25781200000002,0.8372,36.78,1.6771,328.5,2848.0,0.9295,60.8,995.0,1.4356,114.5,100.55,46.6,0.010492,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9385,343.8,108.078125,115.609375,116.140625,25.95,496.5,9233.0,121.23,115.23,97.46,71.77,74.67,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.76,963.6,2.723,1.9388,3.786,1258.0,2.0569,14.58,525.6
2009-08-07 02:47:00,111.3125,0.8371,36.78,1.6762,328.5,2848.0,0.9293,60.8,995.25,1.4355,114.5,100.55,46.6,0.010491,134.3,526.0,88.8,10390.0,10380.0,1602.0,425.0,557.7,1076.5,19.93,0.9385,343.8,108.078125,115.625,116.140625,25.95,496.5,9233.0,121.23,115.23,97.46,71.77,74.65,2652.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.74,963.5,2.723,1.9388,3.786,1258.0,2.0569,14.58,525.6
2009-08-07 02:48:00,111.265625,0.8371,36.78,1.676,328.5,2848.0,0.9293,60.8,995.25,1.4353,114.50781200000002,100.55,46.55,0.010491,134.3,526.0,88.8,10390.0,10380.0,1602.5,425.0,557.7,1076.0,19.93,0.9385,343.8,108.08593700000002,115.625,116.15625,25.95,496.5,9232.0,121.24,115.24,97.46,71.77,74.65,2653.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.75,963.4,2.7225,1.9388,3.784,1255.2,2.0569,14.585,525.6
2009-08-07 02:49:00,111.27343700000002,0.8372,36.78,1.6762,328.5,2848.0,0.9294,60.8,995.0,1.4357,114.515625,100.55,46.55,0.010492,134.3,526.0,88.8,10390.0,10380.0,1602.25,425.0,557.7,1076.0,19.93,0.9386,343.8,108.08593700000002,115.625,116.15625,25.95,496.5,9232.0,121.26,115.24,97.46,71.77,74.65,2652.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.76,963.4,2.7225,1.9388,3.784,1255.2,2.0569,14.575,525.6
2009-08-07 02:50:00,111.27343700000002,0.837,36.78,1.6758,329.0,2848.0,0.9295,60.8,994.75,1.4356,114.515625,100.55,46.55,0.010492,134.3,526.0,88.8,10390.0,10380.0,1601.75,425.0,557.5,1076.0,19.93,0.9386,343.8,108.08593700000002,115.625,116.1875,25.95,496.5,9228.0,121.27,115.25,97.46,71.77,74.7,2651.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.73,963.4,2.7225,1.9388,3.784,1257.0,2.0569,14.57,525.6
2009-08-07 02:51:00,111.28125,0.837,36.78,1.6758,329.0,2848.0,0.9295,61.0,995.0,1.4355,114.53125,100.55,46.55,0.010493,134.3,526.0,88.8,10390.0,10380.0,1601.75,425.0,557.5,1076.0,19.93,0.9387,343.8,108.08593700000002,115.65625,116.203125,25.95,496.5,9229.0,121.28,115.26,97.46,71.77,74.7,2650.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.77,963.2,2.7205,1.9388,3.783,1257.0,2.0569,14.57,525.6
2009-08-07 02:52:00,111.28125,0.8369,36.78,1.6758,329.25,2848.0,0.9295,60.89,995.0,1.4353,114.515625,100.55,46.55,0.010492,134.3,526.0,88.8,10390.0,10380.0,1601.75,425.0,557.5,1076.0,19.93,0.9387,343.8,108.09375,115.640625,116.1875,25.95,496.5,9230.0,121.27,115.25,97.46,71.77,74.69,2650.0,107.785,1.9381,2.0439,1494.0,74.47,1748.0,71.75,963.1,2.7214,1.9388,3.783,1257.0,2.0569,14.57,525.6
2009-08-07 02:53:00,111.28125,0.8364,36.78,1.6756,329.0,2848.0,0.9293,60.89,994.75,1.4351,114.52343700000002,100.55,46.55,0.010493,134.3,526.0,88.75,10390.0,10380.0,1601.75,425.0,557.5,1073.75,19.93,0.9383,343.8,108.09375,115.625,116.171875,25.95,496.5,9231.0,121.25,115.23,97.46,71.66,74.62,2650.0,107.775,1.9381,2.0439,1494.0,74.47,1748.0,71.66,963.1,2.7205,1.9387,3.783,1257.0,2.0569,14.565,525.6
2009-08-07 02:54:00,111.28125,0.8363,36.78,1.6754,328.5,2848.0,0.9293,60.89,994.75,1.4352,114.52343700000002,100.55,46.55,0.010493,134.3,526.0,88.75,10390.0,10380.0,1601.75,425.0,557.5,1073.75,19.93,0.9384,343.8,108.09375,115.640625,116.203125,25.95,496.5,9232.0,121.28,115.25,97.46,71.64,74.6,2650.0,107.785,1.9381,2.0439,1494.0,74.47,1748.0,71.64,963.0,2.717,1.9387,3.781,1257.0,2.0561,14.56,525.6
2009-08-07 02:55:00,111.27343700000002,0.8364,36.78,1.6752,328.5,2848.0,0.9292,60.89,994.75,1.4358,114.52343700000002,100.55,46.55,0.010495,134.3,526.0,88.75,10390.0,10380.0,1601.75,425.0,557.5,1075.0,19.93,0.9386,343.8,108.09375,115.640625,116.1875,25.95,496.5,9227.0,121.28,115.26,97.46,71.57,74.56,2649.0,107.79,1.9381,2.0439,1494.0,74.47,1748.0,71.57,963.0,2.717,1.9387,3.775,1257.0,2.0561,14.55,525.6
2009-08-07 02:56:00,111.27343700000002,0.8367,36.78,1.6754,328.5,2848.0,0.9293,60.95,994.75,1.4359,114.50781200000002,100.55,46.55,0.010494,134.3,526.0,88.75,10390.0,10380.0,1601.75,425.0,557.5,1075.0,19.93,0.9388,343.8,108.08593700000002,115.625,116.15625,25.95,496.5,9229.0,121.27,115.26,97.46,71.57,74.56,2648.0,107.785,1.9381,2.0439,1494.0,74.47,1748.0,71.57,963.0,2.717,1.9387,3.7760000000000002,1257.0,2.0561,14.555,525.6
2009-08-07 02:57:00,111.27343700000002,0.8368,36.78,1.6755,328.5,2848.0,0.9294,60.95,995.0,1.4362,114.50781200000002,100.55,46.55,0.010491,134.3,526.0,88.75,10390.0,10380.0,1602.5,425.0,557.5,1075.0,19.93,0.9388,343.8,108.08593700000002,115.609375,116.140625,25.95,496.5,9233.0,121.24,115.23,97.46,71.6,74.6,2652.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.6,963.2,2.717,1.9368,3.775,1256.0,2.0561,14.555,525.6
2009-08-07 02:58:00,111.328125,0.8366,36.78,1.6756,328.5,2848.0,0.929,60.95,995.0,1.4361,114.515625,100.55,46.55,0.010491,134.3,526.0,88.75,10390.0,10380.0,1602.5,425.0,557.5,1075.0,19.93,0.9388,343.8,108.08593700000002,115.640625,116.140625,25.95,496.5,9230.0,121.25,115.23,97.46,71.6,74.59,2652.0,107.78,1.9381,2.0439,1494.0,74.47,1748.0,71.6,963.1,2.7155,1.9368,3.7760000000000002,1256.0,2.0561,14.56,525.6
2009-08-07 02:59:00,111.328125,0.8364,36.78,1.6754,328.5,2848.0,0.9291,60.95,995.0,1.436,114.515625,100.55,46.55,0.010487,134.3,526.0,88.75,10390.0,10380.0,1602.0,425.0,557.7,1075.0,19.93,0.9387,343.8,108.08593700000002,115.640625,116.15625,25.95,496.5,9231.0,121.27,115.25,97.46,71.6,74.56,2653.0,107.785,1.9381,2.0439,1494.0,74.47,1748.0,71.6,963.2,2.7165,1.9368,3.7760000000000002,1256.0,2.0561,14.56,525.6
2009-08-07 03:00:00,111.328125,0.8367,36.78,1.6753,328.5,2848.0,0.9289,60.95,995.25,1.4366,114.515625,100.55,46.55,0.010490000000000001,134.3,526.0,88.75,10390.0,10380.0,1601.75,425.0,557.7,1075.0,19.93,0.9392,343.8,108.08593700000002,115.640625,116.171875,25.95,496.5,9228.0,121.27,115.25,97.46,71.58,74.58,2651.0,107.785,1.9381,2.0439,1494.0,74.47,1748.0,71.58,963.2,2.717,1.9368,3.7760000000000002,1256.0,2.056,14.56,525.6
2009-08-07 03:01:00,111.328125,0.8364,36.78,1.6751,328.75,2848.0,0.9288,60.95,994.0,1.4361,114.515625,100.55,46.55,0.010492,134.3,526.0,88.75,10390.0,10380.0,1601.5,425.0,557.4,1073.75,19.93,0.9389,343.8,108.08593700000002,115.625,116.15625,25.95,496.5,9221.0,121.27,115.26,97.46,71.63,74.6,2646.0,107.785,1.9381,2.0439,1494.0,74.47,1748.0,71.61,963.3,2.7175,1.9368,3.7760000000000002,1251.1,2.056,14.565,525.6
2009-08-07 03:02:00,111.328125,0.8365,36.78,1.6749,328.75,2848.0,0.9287,61.0,993.75,1.4363,114.515625,100.55,46.55,0.010489,134.3,526.0,88.75,10390.0,10380.0,1601.25,425.0,557.2,1073.75,19.93,0.9389,343.8,108.08593700000002,115.65625,116.15625,25.95,496.5,9220.0,121.3,115.27,97.46,71.6,74.6,2646.0,107.79,1.9381,2.0439,1494.0,74.47,1748.0,71.61,963.2,2.7185,1.9354,3.775,1246.9,2.056,14.575,525.6
2009-08-07 03:03:00,111.328125,0.8365,36.78,1.6755,328.75,2848.0,0.9288,61.0,993.75,1.4366,114.52343700000002,100.55,46.55,0.010487999999999999,134.3,526.0,88.75,10390.0,10380.0,1601.0,425.0,557.1,1073.75,19.93,0.9391,343.8,108.08593700000002,115.65625,116.15625,25.95,496.5,9218.0,121.29,115.27,97.46,71.6,74.65,2644.0,107.795,1.9381,2.0439,1494.0,74.47,1748.0,71.65,963.3,2.719,1.9354,3.7760000000000002,1247.5,2.056,14.57,525.6
2009-08-07 03:04:00,111.328125,0.8364,36.78,1.6756,328.75,2848.0,0.9287,61.0,993.5,1.4368,114.53125,100.55,46.55,0.010487999999999999,134.3,526.0,88.75,10390.0,10380.0,1600.75,425.0,557.1,1073.75,19.93,0.9393,343.8,108.08593700000002,115.65625,116.171875,25.95,496.5,9216.0,121.32,115.29,97.46,71.6,74.64,2643.0,107.805,1.9381,2.0439,1494.0,74.47,1748.0,71.64,963.3,2.723,1.9354,3.7760000000000002,1247.5,2.056,14.575,525.6
2009-08-07 03:05:00,111.328125,0.8365,36.78,1.6754,328.75,2848.0,0.9284,61.0,993.25,1.4365,114.53906200000002,100.55,46.55,0.010490000000000001,134.3,526.0,88.75,10390.0,10380.0,1599.75,425.0,556.4,1073.75,19.93,0.9391,343.8,108.09375,115.671875,116.1875,25.95,496.5,9211.0,121.35,115.32,97.6,71.6,74.59,2641.0,107.815,1.9381,2.0439,1494.0,74.47,1748.0,71.59,963.3,2.7199,1.9354,3.7760000000000002,1255.0,2.056,14.57,525.6
2009-08-07 03:06:00,111.328125,0.8365,36.78,1.6757,328.75,2848.0,0.9284,61.0,993.5,1.4368,114.55468700000002,100.55,46.6,0.010489,134.3,526.0,88.75,10390.0,10380.0,1600.25,425.0,556.4,1073.75,19.93,0.9392,343.8,108.09375,115.6875,116.21875,25.95,496.5,9214.0,121.36,115.32,97.6,71.61,74.61,2642.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.61,963.5,2.7199,1.9354,3.7760000000000002,1255.0,2.056,14.57,525.6
2009-08-07 03:07:00,111.328125,0.8366,36.78,1.675,328.75,2848.0,0.9284,60.91,993.75,1.4369,114.546875,100.55,46.6,0.010487,134.3,526.0,88.75,10390.0,10380.0,1601.25,425.0,556.9,1073.75,19.93,0.9394,343.8,108.09375,115.6875,116.21875,25.95,496.5,9216.0,121.37,115.33,97.6,71.65,74.65,2645.0,107.82,1.9381,2.0439,1494.0,74.47,1748.0,71.65,963.3,2.7199,1.9354,3.7769999999999997,1254.0,2.056,14.58,525.6
2009-08-07 03:08:00,111.328125,0.8362,36.78,1.6734,329.0,2848.0,0.928,60.91,993.0,1.4366,114.55468700000002,100.55,46.6,0.010490000000000001,134.3,526.0,88.75,10390.0,10380.0,1599.75,425.0,556.5,1073.75,19.93,0.9392,343.8,108.09375,115.703125,116.234375,25.95,496.5,9211.0,121.39,115.34,97.6,71.65,74.55,2643.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.55,963.3,2.718,1.9354,3.7769999999999997,1253.6,2.056,14.57,525.6
2009-08-07 03:09:00,111.328125,0.8366,36.78,1.6733,329.0,2848.0,0.9282,60.91,993.0,1.4367,114.5625,100.55,46.6,0.010489,134.3,526.0,88.75,10390.0,10380.0,1600.0,425.0,556.5,1073.75,19.93,0.9393,343.8,108.10156200000002,115.71875,116.265625,25.95,496.5,9212.0,121.39,115.33,97.72,71.54,74.54,2642.0,107.815,1.9381,2.0439,1494.0,74.47,1748.0,71.57,963.3,2.718,1.9354,3.7760000000000002,1253.6,2.056,14.58,525.6
2009-08-07 03:10:00,111.328125,0.8367,36.78,1.6731,328.5,2848.0,0.9283,60.9,993.5,1.4367,114.5625,100.55,46.6,0.010490000000000001,134.3,526.0,88.75,10390.0,10380.0,1600.25,425.0,556.5,1073.75,19.93,0.9394,343.8,108.10156200000002,115.734375,116.296875,25.95,496.5,9216.0,121.39,115.34,97.72,71.54,74.58,2645.0,107.815,1.9381,2.0439,1494.0,74.47,1748.0,71.59,963.3,2.719,1.9354,3.7760000000000002,1253.6,2.056,14.585,525.6
2009-08-07 03:11:00,111.328125,0.8368,36.78,1.6728,328.5,2848.0,0.928,60.9,993.25,1.4368,114.5625,100.55,46.55,0.010489,134.3,526.0,88.75,10390.0,10380.0,1600.25,425.0,556.5,1073.75,19.93,0.9394,343.8,108.10156200000002,115.71875,116.28125,25.95,496.5,9215.0,121.41,115.34,97.72,71.58,74.55,2643.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.59,963.3,2.719,1.9354,3.7760000000000002,1253.6,2.056,14.585,525.6
2009-08-07 03:12:00,111.328125,0.837,36.78,1.6727,328.5,2848.0,0.9281,60.9,993.75,1.4368,114.55468700000002,100.55,46.55,0.010487999999999999,134.3,526.0,88.75,10390.0,10380.0,1601.0,425.0,556.9,1073.75,19.93,0.9395,343.8,108.10156200000002,115.703125,116.25,25.95,496.5,9219.0,121.39,115.33,97.74,71.54,74.54,2646.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.57,963.3,2.7175,1.9327,3.7760000000000002,1253.6,2.056,14.58,525.6
2009-08-07 03:13:00,111.328125,0.8369,36.78,1.6735,328.5,2848.0,0.9281,60.9,993.75,1.4365,114.546875,100.55,46.55,0.010487,134.3,526.0,88.75,10390.0,10380.0,1601.0,425.0,557.0,1073.75,19.93,0.9393,343.8,108.10156200000002,115.671875,116.234375,25.95,496.5,9218.0,121.36,115.31,97.74,71.54,74.59,2645.0,107.805,1.9381,2.0439,1494.0,74.47,1748.0,71.58,963.4,2.718,1.9327,3.7760000000000002,1253.6,2.056,14.58,525.6
2009-08-07 03:14:00,111.328125,0.8368,36.78,1.6735,328.5,2848.0,0.9281,60.9,993.25,1.4365,114.53906200000002,100.55,46.55,0.010485,134.3,526.0,88.75,10390.0,10380.0,1600.5,425.0,556.7,1073.75,19.93,0.9393,343.8,108.10156200000002,115.671875,116.203125,25.95,496.5,9215.0,121.34,115.31,97.74,71.59,74.58,2645.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.57,963.3,2.717,1.9327,3.7769999999999997,1253.6,2.056,14.58,525.6
2009-08-07 03:15:00,111.328125,0.8372,36.78,1.6736,328.5,2848.0,0.9283,60.9,993.75,1.4367,114.53906200000002,100.55,46.55,0.010483,134.3,526.0,88.75,10390.0,10380.0,1601.25,425.0,557.0,1073.75,19.93,0.9392,343.8,108.10156200000002,115.671875,116.1875,25.95,496.5,9219.0,121.35,115.31,97.74,71.59,74.59,2647.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.62,963.3,2.718,1.9327,3.7769999999999997,1253.6,2.056,14.575,525.6
2009-08-07 03:16:00,111.328125,0.8371,36.78,1.6733,328.5,2848.0,0.9281,60.9,993.5,1.4365,114.53125,100.55,46.55,0.010481,134.3,526.0,88.75,10390.0,10380.0,1600.25,425.0,557.2,1073.75,19.93,0.9391,343.8,108.10156200000002,115.640625,116.15625,25.95,496.5,9218.0,121.34,115.3,97.74,71.61,74.63,2645.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.6,963.3,2.719,1.9327,3.7769999999999997,1254.0,2.056,14.58,525.6
2009-08-07 03:17:00,111.328125,0.8371,36.78,1.6738,328.5,2848.0,0.9282,60.9,993.25,1.4366,114.53125,100.55,46.55,0.010482,134.3,526.0,88.75,10390.0,10380.0,1600.0,425.0,557.2,1073.75,19.93,0.9393,343.8,108.10156200000002,115.65625,116.15625,25.95,496.5,9214.0,121.35,115.31,97.74,71.61,74.54,2646.0,107.815,1.9381,2.0439,1494.0,74.47,1748.0,71.58,963.3,2.7195,1.9327,3.7769999999999997,1254.0,2.056,14.58,525.6
2009-08-07 03:18:00,111.328125,0.8367,36.78,1.6738,328.75,2848.0,0.9282,60.9,993.5,1.4365,114.53906200000002,100.55,46.55,0.010484,134.3,526.0,88.75,10390.0,10380.0,1599.75,425.0,557.2,1073.75,19.93,0.9392,343.8,108.10156200000002,115.671875,116.1875,25.95,496.5,9215.0,121.36,115.31,97.74,71.54,74.52,2647.0,107.815,1.9381,2.0439,1494.0,74.47,1748.0,71.55,963.4,2.719,1.9327,3.7760000000000002,1253.5,2.058,14.58,525.6
2009-08-07 03:19:00,111.328125,0.8368,36.74,1.6736,328.75,2848.0,0.9283,60.9,993.75,1.4366,114.53906200000002,100.55,46.55,0.010486,134.3,526.0,88.75,10390.0,10380.0,1601.25,425.0,557.2,1073.75,19.93,0.9394,343.8,108.10156200000002,115.65625,116.171875,25.95,496.5,9220.0,121.35,115.31,97.74,71.54,74.54,2648.0,107.81,1.9381,2.0439,1494.0,74.47,1748.0,71.56,963.2,2.7195,1.9327,3.7769999999999997,1253.5,2.058,14.58,525.6
2009-08-07 03:20:00,111.328125,0.8371,36.74,1.6739,328.75,2848.0,0.9286,60.9,993.75,1.437,114.53125,100.55,46.55,0.010487,134.3,526.0,88.75,10390.0,10380.0,1601.25,425.0,557.2,1073.75,19.93,0.9396,343.8,108.109375,115.65625,116.171875,25.95,496.5,9219.0,121.34,115.31,97.74,71.58,74.56,2648.0,107.805,1.9381,2.0439,1494.0,74.47,1748.0,71.59,963.5,2.7165,1.9327,3.7769999999999997,1253.5,2.058,14.58,525.6
2009-08-07 03:21:00,111.328125,0.8368,36.74,1.6737,328.75,2848.0,0.9286,60.9,993.75,1.437,114.52343700000002,100.55,46.55,0.010487999999999999,134.3,526.0,88.75,10390.0,10380.0,1601.25,425.0,557.2,1073.75,19.93,0.9398,343.8,108.109375,115.640625,116.15625,25.95,496.5,9218.0,121.31,115.28,97.74,71.58,74.55,2648.0,107.8,1.9381,2.0439,1494.0,74.47,1748.0,71.59,963.5,2.7145,1.9327,3.7760000000000002,1253.5,2.058,14.58,525.6
2009-08-07 03:22:00,111.328125,0.8371,36.74,1.6739,328.75,2848.0,0.9287,60.9,994.25,1.437,114.52343700000002,100.55,46.55,0.010486,134.3,526.0,88.75,10390.0,10380.0,1602.0,425.0,557.2,1073.75,19.93,0.9398,343.8,108.109375,115.640625,116.15625,25.95,496.5,9224.0,121.31,115.29,97.74,71.62,74.62,2651.0,107.8,1.9381,2.0439,1494.0,74.47,1748.0,71.64,963.9,2.7175,1.9327,3.778,1254.0,2.058,14.595,525.6
2009-08-07 03:23:00,111.328125,0.837,36.74,1.6739,328.75,2848.0,0.9287,60.9,994.5,1.437,114.515625,100.55,46.55,0.010483,134.3,526.0,88.75,10390.0,10380.0,1602.0,425.0,557.2,1073.75,19.93,0.9397,343.8,108.10156200000002,115.609375,116.125,25.95,496.5,9222.0,121.26,115.27,97.74,71.62,74.62,2651.0,107.8,1.9381,2.0439,1494.0,74.47,1748.0,71.63,963.8,2.716,1.9327,3.778,1254.0,2.058,14.595,525.6
