,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-07-03 04:00:00,0.9528,67.22,1.9781,757.5,3261.0,0.9843,75.85,1264.0,1.5809,110.796875,112.2,71.2,0.009468,155.4,897.0,104.15,13195.0,13230.0,1818.25,684.5,669.8,1623.5,14.16,0.9864,434.5,105.74218700000002,114.28125,116.3125,878.0,11208.0,110.21,105.4,86.94,144.41,145.28,3280.0,102.16,41059.0,35510.0,146.08,1785.0,144.46,945.6,4.0275,4.1034,13.535,2085.0,3.578,18.485,404.0
2008-07-03 04:01:00,0.9528,67.29,1.9786,757.5,3261.0,0.9851,75.85,1264.75,1.5811,110.796875,112.2,71.2,0.009466,155.4,897.0,104.15,13195.0,13230.0,1819.75,684.5,669.8,1623.5,14.16,0.9862,434.5,105.74218700000002,114.28125,116.296875,878.0,11219.0,110.19,105.385,86.92,144.52,145.39,3286.0,102.16,41059.0,35510.0,146.08,1785.0,144.53,945.5,4.026,4.1077,13.535,2085.0,3.578,18.47,404.0
2008-07-03 04:02:00,0.9527,67.38,1.9791,757.5,3266.0,0.9853,75.85,1265.0,1.5811,110.796875,112.2,71.2,0.009466,155.25,897.0,104.15,13195.0,13240.0,1820.5,684.5,669.8,1624.0,14.18,0.9861,434.5,105.734375,114.28125,116.265625,878.0,11218.0,110.2,105.395,86.92,144.6,145.44,3285.0,102.155,41059.0,35510.0,146.08,1785.0,144.57,945.8,4.024,4.1125,13.535,2085.0,3.578,18.47,404.0
2008-07-03 04:03:00,0.9528,67.4,1.9788,757.5,3274.0,0.9851,75.85,1266.0,1.5811,110.796875,112.2,71.2,0.009466,155.25,897.0,104.15,13195.0,13245.0,1822.25,684.5,669.8,1625.0,14.18,0.986,434.7,105.734375,114.28125,116.265625,878.5,11225.0,110.19,105.395,86.92,144.63,145.45,3292.0,102.155,41059.0,35510.0,146.08,1785.0,144.63,946.0,4.025,4.1184,13.526,2085.0,3.578,18.485,404.0
2008-07-03 04:04:00,0.9529,67.49,1.9784,757.5,3274.0,0.9851,75.8,1265.75,1.5811,110.796875,112.2,71.2,0.009466,155.25,897.0,104.15,13195.0,13255.0,1821.75,684.5,669.8,1625.0,14.18,0.9858,434.7,105.734375,114.28125,116.265625,878.5,11221.0,110.18,105.375,86.9,144.75,145.62,3287.0,102.15,41059.0,35510.0,146.08,1785.0,144.74,946.0,4.029,4.12,13.526,2085.0,3.578,18.495,404.0
2008-07-03 04:05:00,0.9529,67.5,1.9784,757.5,3274.0,0.9851,75.8,1266.0,1.5809,110.80468700000002,112.2,71.2,0.009461,155.25,897.0,104.15,13195.0,13255.0,1822.25,684.5,669.8,1625.0,14.19,0.9857,434.5,105.734375,114.296875,116.296875,878.5,11226.0,110.2,105.39,86.9,144.69,145.51,3288.0,102.16,41059.0,35510.0,146.08,1785.0,144.63,946.0,4.029,4.1206,13.526,2085.0,3.578,18.485,404.0
2008-07-03 04:06:00,0.9529,67.47,1.9788,757.5,3274.0,0.9846,75.8,1266.0,1.5813,110.80468700000002,112.2,71.2,0.009465000000000001,155.25,897.0,104.15,13195.0,13245.0,1822.5,684.5,669.8,1625.0,14.19,0.9858,434.5,105.734375,114.28125,116.296875,878.5,11226.0,110.2,105.395,86.98,144.68,145.51,3286.0,102.16,41059.0,35510.0,146.08,1785.0,144.65,945.9,4.028,4.1206,13.526,2085.0,3.5723,18.485,404.0
2008-07-03 04:07:00,0.9531,67.47,1.9791,755.75,3274.0,0.9848,75.75,1265.5,1.5815,110.78906200000002,112.2,71.2,0.009465000000000001,155.25,897.0,104.15,13195.0,13230.0,1822.5,684.5,669.8,1625.0,14.19,0.9861,434.5,105.734375,114.28125,116.28125,878.5,11224.0,110.18,105.39,86.96,144.69,145.51,3282.0,102.165,41059.0,35510.0,146.08,1785.0,144.71,945.8,4.0295,4.1206,13.526,2085.0,3.5723,18.49,404.0
2008-07-03 04:08:00,0.9531,67.47,1.9787,755.75,3274.0,0.9849,75.75,1265.5,1.5816,110.796875,112.2,71.2,0.009464,155.25,897.0,104.15,13195.0,13240.0,1822.25,684.5,669.8,1625.0,14.19,0.9862,434.5,105.734375,114.28125,116.28125,878.5,11224.0,110.19,105.385,86.96,144.74,145.57,3284.0,102.16,41059.0,35510.0,146.08,1785.0,144.75,945.5,4.028,4.1164,13.526,2085.0,3.5723,18.485,404.0
2008-07-03 04:09:00,0.9531,67.47,1.9791,755.75,3274.0,0.9849,75.75,1265.25,1.5816,110.80468700000002,112.2,71.2,0.009465000000000001,155.55,897.0,104.15,13195.0,13240.0,1822.5,684.5,669.8,1625.0,14.21,0.9863,434.5,105.734375,114.265625,116.28125,878.5,11223.0,110.18,105.375,86.96,144.71,145.57,3286.0,102.145,41059.0,35510.0,146.08,1785.0,144.72,945.7,4.028,4.1164,13.526,2085.0,3.5723,18.48,404.0
2008-07-03 04:10:00,0.9531,67.39,1.9791,756.75,3274.0,0.9849,75.75,1265.5,1.5816,110.78906200000002,112.2,71.2,0.009461,155.65,897.0,104.15,13195.0,13245.0,1823.0,684.5,669.8,1625.25,14.22,0.9861,434.5,105.734375,114.28125,116.28125,878.5,11223.0,110.17,105.375,86.96,144.69,145.51,3287.0,102.155,41059.0,35510.0,146.08,1785.0,144.69,945.5,4.025,4.1164,13.526,2080.0,3.5723,18.48,404.0
2008-07-03 04:11:00,0.9531,67.39,1.9789,756.75,3274.0,0.9849,75.85,1267.0,1.5813,110.78906200000002,112.2,71.2,0.009461,155.65,897.0,104.15,13195.0,13250.0,1824.25,684.5,669.8,1625.25,14.24,0.9858,434.5,105.72656200000002,114.265625,116.28125,878.5,11233.0,110.18,105.37,86.96,144.7,145.52,3294.0,102.15,41059.0,35510.0,146.08,1785.0,144.68,945.2,4.025,4.1164,13.526,2080.0,3.5723,18.48,404.0
2008-07-03 04:12:00,0.9529,67.39,1.9786,756.75,3274.0,0.9842,75.85,1267.0,1.5812,110.78906200000002,112.2,71.2,0.009461,155.65,897.0,104.15,13195.0,13250.0,1824.0,684.5,669.8,1625.75,14.26,0.9858,434.5,105.72656200000002,114.265625,116.28125,878.5,11233.0,110.18,105.37,86.96,144.78,145.62,3294.0,102.15,41059.0,35510.0,146.08,1785.0,144.75,944.8,4.025,4.1164,13.526,2080.0,3.5723,18.465,404.0
2008-07-03 04:13:00,0.9528,67.44,1.9785,756.75,3274.0,0.9842,75.85,1266.5,1.5811,110.796875,112.2,71.175,0.009461,155.65,897.0,104.15,13195.0,13255.0,1824.0,684.5,671.8,1625.75,14.26,0.9857,434.5,105.734375,114.28125,116.28125,878.5,11232.0,110.18,105.37,86.96,144.84,145.72,3291.0,102.145,41059.0,35510.0,146.08,1785.0,144.85,944.9,4.025,4.1164,13.526,2080.0,3.5723,18.47,404.0
2008-07-03 04:14:00,0.9528,67.44,1.9785,756.75,3274.0,0.984,75.85,1266.25,1.5811,110.796875,112.2,71.175,0.009462,155.65,897.0,104.15,13195.0,13255.0,1824.25,684.5,671.8,1625.75,14.26,0.9857,434.5,105.734375,114.28125,116.28125,878.5,11230.0,110.17,105.375,86.96,144.84,145.69,3291.0,102.155,41059.0,35510.0,146.08,1785.0,144.84,944.8,4.024,4.1164,13.526,2080.0,3.5723,18.455,404.0
2008-07-03 04:15:00,0.9531,67.44,1.9785,756.75,3274.0,0.984,75.85,1266.5,1.5815,110.796875,112.2,71.175,0.009463,155.65,897.0,104.15,13195.0,13255.0,1824.0,684.5,671.8,1625.75,14.25,0.9859,434.5,105.734375,114.28125,116.28125,878.5,11228.0,110.16,105.36,86.96,144.8,145.7,3291.0,102.15,41059.0,35510.0,146.08,1785.0,144.83,944.7,4.024,4.1164,13.526,2080.0,3.5723,18.465,404.0
2008-07-03 04:16:00,0.9534,67.44,1.9786,756.75,3274.0,0.9847,75.85,1266.5,1.5817,110.796875,112.2,71.175,0.009464,155.65,897.0,104.15,13195.0,13240.0,1823.5,684.5,671.8,1625.75,14.25,0.9861,434.5,105.734375,114.265625,116.265625,878.25,11231.0,110.15,105.355,86.94,144.86,145.7,3291.0,102.14,41059.0,35510.0,146.08,1785.0,144.83,944.9,4.024,4.116,13.54,2080.0,3.5723,18.47,404.0
2008-07-03 04:17:00,0.9533,67.5,1.9786,756.75,3274.0,0.9841,75.85,1266.25,1.5818,110.78906200000002,112.2,71.175,0.009464,155.65,897.0,104.15,13195.0,13245.0,1823.25,684.5,671.8,1626.25,14.27,0.9863,434.5,105.734375,114.265625,116.25,878.25,11228.0,110.14,105.35,86.94,144.86,145.78,3290.0,102.135,41059.0,35510.0,146.08,1785.0,144.85,944.9,4.024,4.1186,13.54,2080.0,3.5735,18.455,404.0
2008-07-03 04:18:00,0.9534,67.5,1.9787,756.75,3274.0,0.9841,75.85,1266.5,1.5818,110.765625,112.2,71.175,0.009463,155.65,897.0,104.15,13195.0,13245.0,1823.25,684.5,671.8,1627.25,14.23,0.9864,435.4,105.72656200000002,114.234375,116.203125,878.25,11228.0,110.12,105.335,86.92,144.86,145.7,3288.0,102.135,41059.0,35510.0,146.08,1785.0,144.84,944.5,4.024,4.1196,13.54,2080.0,3.5735,18.46,404.0
2008-07-03 04:19:00,0.9537,67.5,1.9786,756.75,3274.0,0.9845,75.85,1265.75,1.5822,110.78125,112.2,71.175,0.009464,155.65,897.0,104.15,13195.0,13245.0,1822.75,684.5,671.8,1627.25,14.23,0.9866,435.4,105.72656200000002,114.25,116.21875,878.25,11222.0,110.12,105.315,86.92,144.8,145.7,3284.0,102.125,41059.0,35510.0,146.08,1785.0,144.79,944.9,4.024,4.1196,13.54,2080.0,3.5735,18.45,404.0
2008-07-03 04:20:00,0.9535,67.5,1.9781,756.75,3274.0,0.9845,75.85,1266.0,1.5818,110.78125,112.2,71.175,0.009466,155.65,897.0,104.15,13195.0,13240.0,1823.25,684.5,671.8,1627.25,14.23,0.9865,435.4,105.72656200000002,114.25,116.234375,878.25,11227.0,110.11,105.305,86.92,144.85,145.71,3284.0,102.12,41059.0,35510.0,146.08,1785.0,144.77,944.9,4.0245,4.121,13.54,2080.0,3.5735,18.45,404.0
2008-07-03 04:21:00,0.9535,67.5,1.9784,756.75,3274.0,0.9845,75.85,1265.5,1.5821,110.78906200000002,112.2,71.175,0.009469,155.65,897.0,104.15,13195.0,13240.0,1822.75,684.5,671.8,1627.25,14.23,0.9865,435.4,105.734375,114.25,116.234375,878.25,11223.0,110.13,105.305,86.92,144.85,145.7,3284.0,102.11,41059.0,35510.0,146.08,1785.0,144.78,945.1,4.0245,4.1175,13.54,2080.0,3.5735,18.46,404.0
2008-07-03 04:22:00,0.9535,67.5,1.9782,757.25,3274.0,0.9845,75.85,1265.5,1.582,110.78906200000002,112.2,71.175,0.009466,155.65,897.0,104.15,13195.0,13240.0,1822.75,684.5,671.8,1627.25,14.24,0.9865,435.4,105.734375,114.25,116.234375,878.25,11227.0,110.11,105.3,86.92,144.9,145.83,3288.0,102.11,41059.0,35510.0,146.08,1785.0,144.9,945.1,4.0245,4.1175,13.54,2080.0,3.5735,18.455,404.0
2008-07-03 04:23:00,0.9535,67.5,1.9782,757.25,3274.0,0.9845,75.85,1265.0,1.582,110.78906200000002,112.2,71.1,0.009470000000000001,155.7,897.0,104.15,13195.0,13235.0,1821.5,684.5,671.8,1627.25,14.24,0.9865,435.4,105.734375,114.234375,116.234375,878.0,11230.0,110.14,105.31,86.92,144.93,145.79,3284.0,102.115,41059.0,35510.0,146.08,1785.0,144.9,945.5,4.0245,4.1175,13.54,2080.0,3.5735,18.455,404.0
2008-07-03 04:24:00,0.9535,67.5,1.9777,757.25,3274.0,0.9842,75.85,1265.0,1.582,110.78125,112.2,71.1,0.009469,155.7,897.0,104.15,13195.0,13240.0,1822.0,684.5,671.8,1627.25,14.24,0.9866,435.4,105.734375,114.234375,116.203125,878.0,11219.0,110.12,105.305,86.84,144.88,145.8,3286.0,102.115,41059.0,35510.0,146.08,1785.0,144.88,945.5,4.0245,4.1179,13.54,2080.0,3.5735,18.455,404.0
2008-07-03 04:25:00,0.9535,67.5,1.9777,757.25,3274.0,0.9843,75.85,1265.0,1.582,110.78125,112.2,71.1,0.009469,155.7,897.0,104.15,13195.0,13240.0,1821.75,684.5,671.8,1627.25,14.24,0.9866,435.4,105.734375,114.234375,116.1875,878.0,11220.0,110.12,105.305,86.84,144.95,145.87,3286.0,102.115,41059.0,35510.0,146.08,1785.0,144.95,945.5,4.0245,4.1179,13.539000000000001,2080.0,3.5735,18.475,404.0
2008-07-03 04:26:00,0.9535,67.5,1.9777,758.5,3274.0,0.985,75.85,1265.0,1.582,110.78906200000002,112.2,71.1,0.009467,155.7,897.0,104.15,13195.0,13235.0,1821.5,684.5,671.8,1627.25,14.24,0.9864,435.4,105.734375,114.234375,116.203125,878.5,11219.0,110.12,105.3,86.84,144.93,145.82,3288.0,102.11,41059.0,35510.0,146.08,1785.0,144.91,945.8,4.025,4.122,13.539000000000001,2080.0,3.578,18.475,404.0
2008-07-03 04:27:00,0.9536,67.52,1.9776,758.75,3274.0,0.9848,75.85,1264.5,1.582,110.78125,112.2,71.1,0.009467,155.7,897.0,104.15,13195.0,13240.0,1821.0,684.5,671.8,1629.5,14.27,0.9866,435.7,105.734375,114.25,116.1875,879.5,11215.0,110.12,105.295,86.84,144.95,145.86,3288.0,102.105,41059.0,35510.0,146.08,1785.0,144.94,945.7,4.024,4.122,13.539000000000001,2080.0,3.578,18.48,404.0
2008-07-03 04:28:00,0.9536,67.52,1.9776,759.75,3274.0,0.9848,75.85,1264.5,1.5821,110.78125,112.2,71.1,0.009467,155.7,897.0,104.15,13195.0,13235.0,1820.5,684.5,671.8,1629.5,14.27,0.9866,435.7,105.734375,114.234375,116.1875,879.5,11213.0,110.11,105.285,86.84,144.98,145.9,3287.0,102.1,41059.0,35510.0,146.08,1785.0,144.97,945.9,4.024,4.1249,13.539000000000001,2080.0,3.578,18.46,404.0
2008-07-03 04:29:00,0.9537,67.5,1.9776,760.25,3274.0,0.9848,75.85,1265.5,1.5821,110.78906200000002,112.2,71.1,0.009467,155.75,897.0,104.15,13195.0,13230.0,1822.25,684.5,671.8,1629.5,14.25,0.9866,435.7,105.74218700000002,114.25,116.203125,879.5,11222.0,110.11,105.28,86.9,145.07,145.94,3289.0,102.105,41059.0,35510.0,146.08,1785.0,145.02,946.0,4.025,4.1249,13.527000000000001,2080.0,3.578,18.46,404.0
2008-07-03 04:30:00,0.9537,67.5,1.978,760.25,3264.0,0.9848,75.85,1266.0,1.5823,110.78906200000002,112.2,71.1,0.009466,155.75,897.0,104.15,13195.0,13240.0,1823.25,684.5,671.8,1629.5,14.25,0.9865,435.7,105.734375,114.234375,116.203125,880.0,11226.0,110.11,105.285,86.94,144.99,145.92,3291.0,102.105,41059.0,35510.0,146.08,1785.0,145.05,945.9,4.025,4.1249,13.527000000000001,2080.0,3.575,18.48,404.0
2008-07-03 04:31:00,0.9534,67.5,1.9755,757.75,3264.0,0.9847,75.85,1266.0,1.5822,110.78906200000002,112.2,71.1,0.009464,155.75,897.0,104.15,13195.0,13240.0,1823.25,684.5,671.8,1629.5,14.25,0.9866,435.7,105.734375,114.234375,116.203125,881.0,11229.0,110.11,105.285,86.92,144.92,145.83,3289.0,102.115,41059.0,35510.0,146.08,1785.0,144.88,945.6,4.025,4.12,13.523,2080.0,3.575,18.46,404.0
2008-07-03 04:32:00,0.9534,67.5,1.9749,757.75,3261.0,0.9845,75.8,1266.25,1.5819,110.78906200000002,112.2,71.1,0.009465000000000001,155.75,897.5,104.15,13195.0,13240.0,1823.0,684.5,671.8,1629.5,14.25,0.9864,435.7,105.734375,114.234375,116.1875,881.0,11230.0,110.1,105.29,86.88,144.98,145.89,3292.0,102.115,41059.0,35510.0,146.08,1785.0,144.97,945.6,4.0285,4.1237,13.54,2080.0,3.575,18.46,404.0
2008-07-03 04:33:00,0.9536,67.5,1.9753,757.75,3258.0,0.9846,75.8,1266.5,1.5819,110.78125,112.2,71.1,0.009464,155.75,897.5,104.15,13195.0,13245.0,1823.25,684.5,671.8,1630.0,14.25,0.9865,435.7,105.734375,114.234375,116.1875,881.0,11233.0,110.11,105.295,86.88,144.99,145.92,3292.0,102.115,41059.0,35510.0,146.08,1785.0,144.93,945.2,4.03,4.119,13.54,2080.0,3.573,18.45,404.0
2008-07-03 04:34:00,0.9536,67.5,1.9755,759.5,3274.0,0.9846,75.75,1266.75,1.5816,110.78125,112.2,71.1,0.009463,155.75,897.5,104.15,13195.0,13240.0,1823.25,684.5,671.8,1630.0,14.21,0.9863,435.7,105.734375,114.21875,116.171875,881.0,11234.0,110.1,105.285,86.9,144.91,145.83,3293.0,102.11,41059.0,35510.0,146.08,1785.0,144.91,945.0,4.03,4.119,13.54,2080.0,3.573,18.45,404.0
2008-07-03 04:35:00,0.9537,67.49,1.9758,760.25,3272.0,0.9847,75.75,1266.75,1.5819,110.78125,112.2,71.1,0.009462,155.85,897.5,104.15,13195.0,13250.0,1823.25,684.5,671.8,1629.75,14.21,0.9864,436.9,105.734375,114.21875,116.171875,881.0,11233.0,110.07,105.28,86.86,144.88,145.8,3294.0,102.11,41059.0,35510.0,146.08,1785.0,144.88,944.6,4.029,4.1224,13.54,2076.0,3.573,18.44,404.0
2008-07-03 04:36:00,0.9536,67.5,1.9756,760.25,3274.0,0.9847,75.75,1267.0,1.5817,110.78125,112.2,71.1,0.00946,155.85,897.5,104.15,13195.0,13250.0,1823.25,684.5,671.8,1629.75,14.21,0.9862,436.9,105.734375,114.21875,116.15625,881.0,11233.0,110.08,105.275,86.86,144.81,145.7,3294.0,102.105,41059.0,35510.0,146.08,1785.0,144.8,943.9,4.029,4.1224,13.54,2073.3,3.5705,18.44,404.0
2008-07-03 04:37:00,0.9534,67.5,1.9757,760.25,3269.0,0.9847,75.75,1266.5,1.5817,110.78125,112.2,71.1,0.00946,155.85,897.5,104.15,13195.0,13245.0,1822.5,684.5,671.8,1629.25,14.21,0.9862,436.9,105.734375,114.21875,116.15625,880.75,11234.0,110.07,105.27,86.86,144.79,145.64,3293.0,102.105,41059.0,35510.0,146.08,1785.0,144.78,942.6,4.029,4.1167,13.54,2073.3,3.5705,18.415,404.0
2008-07-03 04:38:00,0.9536,67.52,1.976,760.25,3269.0,0.9847,75.75,1267.25,1.5818,110.78125,112.2,71.1,0.00946,155.85,897.5,104.15,13195.0,13250.0,1824.25,684.5,671.8,1629.25,14.23,0.9862,436.9,105.734375,114.21875,116.171875,880.75,11235.0,110.05,105.27,86.86,144.82,145.7,3297.0,102.1,41059.0,35510.0,146.08,1785.0,144.77,942.1,4.029,4.116,13.54,2073.3,3.5705,18.38,404.0
2008-07-03 04:39:00,0.9537,67.52,1.9761,759.75,3270.0,0.9847,75.75,1267.0,1.582,110.78125,112.2,71.1,0.009457,155.85,897.5,104.15,13195.0,13250.0,1823.75,684.5,671.8,1629.25,14.21,0.9864,436.9,105.72656200000002,114.21875,116.171875,880.75,11232.0,110.06,105.27,86.86,144.82,145.66,3294.0,102.095,41059.0,35510.0,146.08,1787.0,144.75,942.5,4.022,4.116,13.54,2073.3,3.5705,18.41,404.0
2008-07-03 04:40:00,0.9535,67.52,1.9763,759.75,3274.0,0.9847,75.75,1266.75,1.5821,110.78125,112.2,71.1,0.009457,155.85,897.5,104.15,13195.0,13250.0,1823.25,684.5,671.8,1629.25,14.21,0.9866,436.9,105.734375,114.21875,116.15625,880.5,11230.0,110.05,105.26,86.86,144.8,145.73,3292.0,102.085,41059.0,35510.0,146.08,1794.0,144.83,942.6,4.024,4.116,13.54,2073.3,3.5705,18.375,404.0
2008-07-03 04:41:00,0.9534,67.56,1.976,759.0,3279.0,0.9847,75.75,1267.0,1.5821,110.77343700000002,112.2,71.1,0.009459,155.85,897.5,104.15,13195.0,13255.0,1824.0,684.5,671.8,1629.25,14.21,0.9866,436.9,105.72656200000002,114.203125,116.15625,880.0,11234.0,110.06,105.255,86.86,144.82,145.72,3292.0,102.085,41059.0,35510.0,146.08,1794.0,144.8,942.3,4.0225,4.116,13.54,2073.3,3.5705,18.37,404.0
2008-07-03 04:42:00,0.9534,67.56,1.9756,759.25,3285.0,0.9847,75.75,1267.25,1.5818,110.765625,112.2,71.1,0.009459,155.85,897.5,104.15,13195.0,13255.0,1824.0,684.5,671.8,1629.25,14.22,0.9863,436.9,105.72656200000002,114.203125,116.15625,880.0,11235.0,110.05,105.26,86.86,144.84,145.71,3294.0,102.09,41059.0,35510.0,146.08,1794.0,144.81,942.9,4.023,4.1142,13.54,2073.3,3.5705,18.365,404.0
2008-07-03 04:43:00,0.9533,67.65,1.9755,759.25,3285.0,0.9844,75.75,1267.5,1.5818,110.77343700000002,112.2,71.1,0.009459,155.75,897.5,104.15,13195.0,13250.0,1824.25,684.5,671.8,1629.25,14.23,0.9865,436.0,105.72656200000002,114.21875,116.15625,879.5,11236.0,110.07,105.28,86.86,144.86,145.73,3297.0,102.105,41059.0,35510.0,146.08,1794.0,144.85,943.3,4.0225,4.1142,13.54,2073.3,3.5705,18.385,404.0
2008-07-03 04:44:00,0.9534,67.58,1.9756,759.25,3288.0,0.9841,75.75,1267.75,1.5822,110.765625,112.2,71.1,0.009458,155.75,897.5,104.15,13195.0,13260.0,1824.75,684.5,671.8,1628.25,14.23,0.9866,436.0,105.72656200000002,114.203125,116.140625,879.5,11238.0,110.04,105.255,86.86,144.81,145.69,3299.0,102.095,41059.0,35510.0,146.08,1794.0,144.81,943.7,4.0225,4.1142,13.54,2073.3,3.5705,18.395,404.0
2008-07-03 04:45:00,0.9536,67.58,1.9758,759.25,3288.0,0.9842,75.75,1268.0,1.5824,110.75781200000002,112.2,71.1,0.009457,155.85,897.5,104.15,13195.0,13260.0,1825.0,684.5,671.8,1628.25,14.23,0.9868,436.0,105.72656200000002,114.1875,116.125,879.5,11239.0,110.0,105.23,86.86,144.86,145.74,3301.0,102.08,41059.0,35510.0,146.08,1794.0,144.87,943.5,4.02,4.1142,13.54,2073.3,3.5705,18.4,404.0
2008-07-03 04:46:00,0.9537,67.58,1.9764,760.25,3282.0,0.9845,75.75,1267.5,1.5824,110.75781200000002,112.2,71.1,0.009453,155.85,897.5,104.15,13195.0,13260.0,1825.0,684.5,671.8,1628.25,14.2,0.9869,436.0,105.72656200000002,114.203125,116.125,879.5,11238.0,110.01,105.23,86.86,144.9,145.8,3300.0,102.09,41059.0,35510.0,146.08,1794.0,144.88,943.8,4.02,4.1164,13.54,2073.3,3.5735,18.4,404.0
2008-07-03 04:47:00,0.9536,67.58,1.9765,760.25,3282.0,0.9843,75.75,1267.5,1.5824,110.75781200000002,112.2,71.1,0.009451000000000001,155.85,897.5,104.15,13195.0,13265.0,1824.5,684.5,671.8,1628.25,14.2,0.9867,436.0,105.72656200000002,114.1875,116.125,879.5,11238.0,110.0,105.235,86.86,144.94,145.84,3300.0,102.09,41059.0,35510.0,146.08,1794.0,144.94,943.9,4.017,4.1172,13.54,2073.3,3.5735,18.43,403.7
2008-07-03 04:48:00,0.9536,67.58,1.9761,760.25,3282.0,0.984,75.75,1267.25,1.5821,110.75,112.2,71.1,0.00945,155.85,897.5,104.15,13195.0,13265.0,1824.25,684.5,671.8,1628.5,14.21,0.9866,436.0,105.72656200000002,114.1875,116.125,879.5,11236.0,109.98,105.21,86.86,145.01,145.9,3297.0,102.08,41059.0,35510.0,146.08,1794.0,145.0,943.8,4.018,4.1172,13.54,2071.1,3.574,18.425,403.0
2008-07-03 04:49:00,0.9535,67.58,1.976,760.25,3282.0,0.9838,75.75,1267.0,1.582,110.75,112.2,71.1,0.009444,155.85,897.5,104.15,13195.0,13270.0,1824.5,684.5,671.8,1628.5,14.25,0.9865,436.0,105.72656200000002,114.1875,116.109375,881.0,11235.0,109.93,105.17,86.86,145.0,145.79,3299.0,102.055,41059.0,35510.0,146.08,1794.0,144.93,943.2,4.014,4.1155,13.54,2071.1,3.574,18.405,403.0
2008-07-03 04:50:00,0.9534,67.56,1.9759,760.25,3282.0,0.9841,75.75,1266.75,1.5821,110.75,112.2,71.1,0.009445,155.85,897.5,104.15,13195.0,13270.0,1823.75,684.5,671.8,1628.5,14.25,0.9864,436.0,105.72656200000002,114.1875,116.09375,881.0,11234.0,109.9,105.15,86.86,144.93,145.81,3299.0,102.055,41059.0,35510.0,146.08,1794.0,144.9,943.0,4.014,4.1155,13.54,2071.1,3.574,18.4,403.0
2008-07-03 04:51:00,0.9534,67.56,1.9757,760.75,3282.0,0.9838,75.75,1266.75,1.5817,110.75,112.2,71.1,0.009445,155.85,897.5,104.15,13195.0,13260.0,1823.75,684.5,671.8,1628.5,14.25,0.9856,436.0,105.71875,114.171875,116.109375,881.0,11233.0,109.9,105.135,86.86,144.93,145.78,3298.0,102.045,41059.0,35510.0,146.08,1794.0,144.89,942.6,4.0125,4.115,13.54,2069.2,3.574,18.39,403.0
2008-07-03 04:52:00,0.9532,67.56,1.9761,760.75,3282.0,0.9839,75.75,1267.0,1.5818,110.75781200000002,112.2,71.1,0.009441,155.85,897.5,104.15,13195.0,13260.0,1823.75,684.5,671.8,1628.5,14.26,0.9857,436.0,105.71875,114.1875,116.109375,881.0,11235.0,109.92,105.155,86.62,144.87,145.8,3298.0,102.055,41059.0,35510.0,146.08,1794.0,144.9,942.3,4.012,4.115,13.54,2069.2,3.574,18.39,402.9
2008-07-03 04:53:00,0.9531,67.56,1.9764,760.0,3282.0,0.9837,75.75,1266.75,1.582,110.75781200000002,112.2,71.1,0.009443,155.9,897.5,104.15,13195.0,13260.0,1823.5,684.5,671.8,1628.5,14.26,0.9857,436.0,105.71093700000002,114.1875,116.109375,881.0,11233.0,109.94,105.16,86.68,144.9,145.78,3299.0,102.055,41059.0,35510.0,146.08,1794.0,144.89,943.1,4.0105,4.1154,13.54,2069.2,3.574,18.405,402.9
2008-07-03 04:54:00,0.9532,67.56,1.9768,759.75,3282.0,0.9839,75.75,1266.25,1.5823,110.75781200000002,112.2,71.1,0.009445,155.95,897.5,104.15,13195.0,13260.0,1823.25,684.5,671.8,1629.75,14.26,0.986,435.9,105.71093700000002,114.1875,116.125,881.0,11231.0,109.94,105.18,86.68,144.95,145.82,3296.0,102.065,41059.0,35510.0,146.08,1794.0,144.92,943.8,4.012,4.1149,13.54,2069.2,3.574,18.41,402.9
2008-07-03 04:55:00,0.953,67.56,1.9767,759.75,3282.0,0.984,75.75,1265.75,1.5822,110.75,112.2,71.1,0.009445,155.95,897.5,104.15,13195.0,13255.0,1821.75,684.5,671.8,1629.75,14.25,0.986,435.9,105.71093700000002,114.1875,116.125,881.0,11224.0,109.94,105.18,86.7,144.96,145.8,3293.0,102.06,41059.0,35510.0,146.08,1789.0,144.93,943.8,4.012,4.1155,13.54,2069.2,3.574,18.41,402.9
2008-07-03 04:56:00,0.953,67.56,1.9767,760.75,3282.0,0.9838,75.75,1265.75,1.582,110.75,112.2,71.1,0.009443,155.95,897.5,104.15,13195.0,13255.0,1822.0,684.5,671.8,1629.75,14.25,0.9858,435.9,105.71093700000002,114.1875,116.109375,881.0,11224.0,109.96,105.205,86.8,144.97,145.82,3291.0,102.07,41059.0,35510.0,146.08,1789.0,144.96,943.5,4.011,4.1155,13.54,2069.2,3.574,18.405,402.9
