,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-02-05 07:30:00,0.7173,31.53,1.454,368.25,2768.0,0.7281,60.38,1910.75,1.1204,121.2109375,155.45,70.25,0.008567,123.9,459.0,135.1,1579.9,16740.0,16765.0,4165.0,468.6,1011.5,878.0,13.18,1.009,268.6,140.75,109.453125,130.5,168.34375,163.09375,22.85,472.0,16357.0,163.7,132.47,163.92,32.12,34.73,2917.0,111.825,29.1,318.0,1.0787,1.021,1422.0,154.53,34.76,1969.0,32.12,1159.9,2.118,1.0819,2.055,907.5,1.0309,14.9,393.9
2016-02-05 07:31:00,0.7173,31.51,1.4542,368.0,2768.0,0.7281,60.38,1910.25,1.12025,121.203125,155.45,70.25,0.008567,124.0,459.0,135.1,1579.9,16735.0,16760.0,4163.75,468.6,1011.4,878.25,13.18,1.009,268.6,140.75,109.4453125,130.5,168.34375,163.125,22.85,472.0,16356.0,163.7,132.47,163.94,32.12,34.74,2916.0,111.825,29.1,318.0,1.0787,1.021,1422.0,154.54,34.76,1969.0,32.12,1159.9,2.118,1.0822,2.057,907.5,1.0296,14.9,393.9
2016-02-05 07:32:00,0.7172,31.51,1.4539,368.0,2768.0,0.7277,60.35,1910.5,1.12015,121.2109375,155.45,70.25,0.008567,124.0,459.0,135.1,1579.9,16740.0,16760.0,4164.25,468.6,1011.4,878.25,13.18,1.009,268.6,140.765625,109.453125,130.515625,168.375,163.15625,22.85,472.0,16357.0,163.72,132.48,163.94,32.15,34.77,2915.0,111.825,29.1,318.0,1.0787,1.021,1422.0,154.54,34.79,1969.0,32.13,1159.7,2.1185,1.0825,2.06,907.3,1.0309,14.895,394.2
2016-02-05 07:33:00,0.7172,31.53,1.4539,368.0,2768.0,0.7277,60.35,1910.75,1.12,121.21875,155.45,70.25,0.008565999999999999,124.0,459.0,135.1,1579.9,16740.0,16765.0,4165.25,468.6,1011.6,878.5,13.17,1.0089,268.6,140.78125,109.453125,130.515625,168.40625,163.15625,22.85,472.0,16361.0,163.72,132.48,163.96,32.15,34.77,2915.0,111.825,29.1,317.5,1.0787,1.021,1423.0,154.55,34.79,1969.0,32.15,1159.5,2.117,1.0818,2.057,907.6,1.0309,14.895,394.0
2016-02-05 07:34:00,0.7172,31.52,1.454,368.25,2768.0,0.7277,60.36,1911.25,1.11985,121.203125,155.45,70.25,0.0085655,124.0,459.0,135.1,1579.9,16745.0,16770.0,4165.25,468.6,1011.7,878.5,13.17,1.009,268.6,140.765625,109.453125,130.5,168.3125,163.09375,22.85,472.0,16365.0,163.71,132.48,163.94,32.15,34.77,2917.0,111.825,29.1,317.5,1.0787,1.021,1423.0,154.54,34.79,1969.0,32.16,1159.2,2.1175,1.0816,2.059,907.0,1.0309,14.885,394.0
2016-02-05 07:35:00,0.7171,31.52,1.4539,368.25,2768.0,0.7277,60.36,1910.75,1.12005,121.2109375,155.45,70.25,0.008566500000000001,123.8,459.0,135.1,1579.9,16745.0,16765.0,4164.25,468.6,1011.7,878.5,13.16,1.0094,268.6,140.78125,109.453125,130.53125,168.375,163.15625,22.85,472.0,16359.0,163.73,132.48,164.0,32.15,34.73,2915.0,111.825,29.1,317.25,1.0787,1.021,1423.0,154.57,34.79,1969.0,32.12,1159.4,2.115,1.0808,2.063,907.0,1.03,14.89,393.8
2016-02-05 07:36:00,0.717,31.5,1.4539,368.25,2766.0,0.7275,60.34,1910.25,1.12005,121.2109375,155.45,70.25,0.008566500000000001,123.8,459.0,135.1,1579.9,16740.0,16765.0,4163.5,468.6,1011.2,878.25,13.16,1.0093,268.6,140.78125,109.453125,130.515625,168.375,163.15625,22.85,472.0,16354.0,163.74,132.48,164.0,32.1,34.72,2912.0,111.825,29.1,317.0,1.0787,1.021,1422.0,154.57,34.7,1965.0,32.11,1159.4,2.1145,1.0802,2.059,907.0,1.028,14.895,393.8
2016-02-05 07:37:00,0.7171,31.49,1.4539,368.25,2766.0,0.7275,60.34,1910.25,1.12005,121.2109375,155.45,70.25,0.008567,124.0,459.0,135.1,1577.0,16740.0,16765.0,4163.5,468.6,1011.0,878.25,13.16,1.0091,268.6,140.78125,109.4453125,130.515625,168.34375,163.125,22.85,472.0,16353.0,163.74,132.48,164.0,32.09,34.72,2913.0,111.825,29.1,317.0,1.0787,1.021,1423.0,154.57,34.7,1967.0,32.12,1159.4,2.1145,1.0805,2.06,906.3,1.0282,14.89,393.8
2016-02-05 07:38:00,0.7171,31.49,1.4541,368.5,2766.0,0.7275,60.34,1910.25,1.11995,121.2109375,155.45,70.25,0.008566500000000001,124.0,459.0,135.1,1577.0,16740.0,16765.0,4163.75,468.6,1010.9,878.25,13.16,1.0092,268.6,140.765625,109.4453125,130.5,168.28125,163.0625,22.85,472.0,16354.0,163.72,132.48,163.98,32.09,34.7,2913.0,111.825,29.1,317.0,1.0787,1.021,1423.0,154.56,34.7,1966.0,32.09,1159.1,2.1155,1.0802,2.0580000000000003,906.2,1.0272,14.89,393.8
2016-02-05 07:39:00,0.717,31.48,1.4541,368.5,2766.0,0.7274,60.35,1909.5,1.11995,121.2109375,155.45,70.25,0.0085675,123.85,459.0,135.1,1577.0,16735.0,16755.0,4162.0,468.6,1010.5,878.25,13.15,1.0093,268.6,140.765625,109.453125,130.515625,168.3125,163.09375,22.9,472.0,16348.0,163.74,132.48,164.04,31.95,34.6,2911.0,111.825,29.1,316.0,1.0787,1.021,1423.0,154.57,34.59,1966.0,31.94,1158.9,2.1155,1.0776,2.057,906.4,1.0252,14.885,393.8
2016-02-05 07:40:00,0.717,31.48,1.4539,368.5,2766.0,0.7271,60.34,1908.75,1.12,121.21875,155.45,70.25,0.0085685,123.75,459.0,135.1,1577.0,16725.0,16750.0,4160.25,468.6,1009.8,878.0,13.16,1.0093,268.6,140.796875,109.453125,130.515625,168.3125,163.09375,22.9,472.0,16343.0,163.73,132.48,164.04,31.9,34.61,2909.0,111.825,29.1,315.75,1.0787,1.021,1423.0,154.57,34.6,1966.0,31.91,1159.2,2.114,1.0775,2.059,906.4,1.0257,14.885,393.8
2016-02-05 07:41:00,0.717,31.48,1.4539,368.5,2765.0,0.7273,60.34,1908.5,1.11995,121.2265625,155.45,70.25,0.008568000000000001,123.7,459.0,135.1,1577.0,16725.0,16750.0,4159.75,468.6,1009.7,878.0,13.18,1.0092,268.6,140.8125,109.4609375,130.546875,168.34375,163.15625,22.95,472.0,16343.0,163.75,132.49,164.1,31.9,34.63,2911.0,111.825,29.1,316.0,1.0787,1.021,1422.0,154.59,34.6,1966.0,31.94,1159.1,2.1135,1.0786,2.06,905.6,1.0245,14.885,394.0
2016-02-05 07:42:00,0.7167,31.48,1.4538,368.5,2762.0,0.7271,60.34,1908.0,1.12005,121.2265625,155.45,70.25,0.008569499999999999,123.7,459.0,135.1,1577.0,16720.0,16745.0,4158.0,468.6,1009.3,877.75,13.18,1.0093,268.5,140.84375,109.453125,130.546875,168.4375,163.21875,22.95,472.0,16337.0,163.76,132.49,164.08,31.93,34.61,2909.0,111.825,29.1,315.75,1.0787,1.021,1422.0,154.59,34.6,1964.0,31.93,1159.1,2.114,1.077,2.056,905.6,1.0245,14.885,394.0
2016-02-05 07:43:00,0.7167,31.47,1.4537,368.25,2765.0,0.7271,60.35,1908.25,1.11995,121.2421875,155.45,70.25,0.0085705,123.8,459.0,135.1,1577.0,16720.0,16745.0,4158.25,468.6,1009.4,877.75,13.18,1.0093,268.5,140.84375,109.453125,130.5625,168.4375,163.25,22.95,472.0,16339.0,163.76,132.5,164.1,31.89,34.6,2910.0,111.825,29.35,315.25,1.0787,1.021,1423.0,154.59,34.6,1964.0,31.9,1159.1,2.1135,1.075,2.059,905.3,1.0238,14.88,394.0
2016-02-05 07:44:00,0.7169,31.47,1.4539,368.25,2765.0,0.7273,60.35,1908.75,1.12005,121.234375,155.45,70.25,0.008569499999999999,123.85,459.0,135.1,1577.0,16725.0,16750.0,4159.25,468.6,1009.8,877.75,13.18,1.0093,268.4,140.859375,109.453125,130.546875,168.5,163.28125,22.95,472.0,16340.0,163.76,132.5,164.08,31.89,34.65,2910.0,111.825,29.35,315.5,1.0787,1.021,1423.0,154.59,34.65,1964.0,31.94,1159.1,2.1135,1.0759,2.059,905.5,1.0252,14.885,394.0
2016-02-05 07:45:00,0.717,31.47,1.454,368.5,2765.0,0.7273,60.35,1909.75,1.12005,121.2109375,155.45,70.25,0.0085685,123.85,459.0,135.1,1577.0,16735.0,16755.0,4162.25,468.6,1010.4,877.75,13.18,1.0093,268.4,140.828125,109.4453125,130.53125,168.40625,163.25,22.9,472.0,16350.0,163.73,132.49,164.02,31.89,34.67,2914.0,111.825,29.35,316.0,1.0787,1.021,1423.0,154.57,34.67,1964.0,31.97,1159.0,2.1145,1.0772,2.0540000000000003,905.5,1.026,14.885,394.4
2016-02-05 07:46:00,0.717,31.48,1.4545,368.25,2767.0,0.7273,60.38,1910.0,1.1202,121.1953125,155.45,70.25,0.0085675,123.9,459.25,135.1,1577.0,16735.0,16765.0,4162.5,468.6,1010.6,877.75,13.19,1.0094,268.5,140.796875,109.4453125,130.5,168.40625,163.21875,22.9,472.25,16353.0,163.71,132.48,163.96,31.89,34.68,2916.0,111.82,29.35,316.25,1.0787,1.021,1424.0,154.54,34.67,1966.0,31.96,1159.2,2.115,1.0782,2.055,905.5,1.0259,14.89,394.8
2016-02-05 07:47:00,0.717,31.48,1.4546,368.25,2767.0,0.7274,60.38,1910.25,1.12,121.1953125,155.45,70.25,0.008567,123.9,459.5,135.1,1577.0,16740.0,16765.0,4163.75,468.6,1011.0,877.75,13.19,1.0093,268.5,140.78125,109.4375,130.5,168.375,163.15625,22.85,472.5,16358.0,163.71,132.47,163.92,31.99,34.7,2918.0,111.82,29.2,316.5,1.0787,1.021,1423.0,154.53,34.7,1967.0,31.97,1159.0,2.1145,1.0783,2.0580000000000003,905.7,1.0266,14.89,394.8
2016-02-05 07:48:00,0.7171,31.47,1.4548,368.25,2772.0,0.7276,60.35,1910.0,1.12,121.1875,155.45,70.25,0.008566500000000001,123.9,459.5,135.1,1577.0,16735.0,16765.0,4163.0,468.6,1010.8,877.75,13.19,1.0092,268.4,140.765625,109.4375,130.484375,168.34375,163.125,22.85,472.5,16353.0,163.7,132.47,163.9,31.99,34.7,2916.0,111.82,29.2,316.5,1.0787,1.021,1423.0,154.54,34.7,1968.0,31.97,1158.9,2.1145,1.0786,2.059,905.7,1.0266,14.89,395.2
2016-02-05 07:49:00,0.7171,31.48,1.4549,368.25,2768.0,0.7276,60.35,1910.0,1.12005,121.1796875,155.45,70.25,0.008566500000000001,123.9,459.5,135.1,1577.0,16740.0,16765.0,4162.75,468.6,1010.7,877.75,13.2,1.0092,268.4,140.75,109.4375,130.46875,168.3125,163.125,22.9,472.25,16353.0,163.7,132.48,163.88,31.96,34.64,2917.0,111.825,29.2,315.75,1.0787,1.021,1423.0,154.53,34.67,1966.0,31.94,1158.9,2.1145,1.0754,2.059,905.7,1.0252,14.895,394.7
2016-02-05 07:50:00,0.717,31.49,1.4551,368.5,2768.0,0.7274,60.34,1909.5,1.12,121.1796875,155.45,70.25,0.0085675,124.0,459.5,135.1,1577.0,16735.0,16760.0,4162.0,468.6,1010.5,877.75,13.19,1.0093,268.3,140.75,109.4375,130.484375,168.3125,163.125,22.9,472.25,16348.0,163.69,132.48,163.88,31.94,34.65,2914.0,111.825,29.2,315.75,1.0787,1.021,1423.0,154.53,34.67,1967.0,31.95,1158.9,2.1145,1.0754,2.056,905.9,1.0249,14.895,394.7
2016-02-05 07:51:00,0.717,31.48,1.4554,368.25,2769.0,0.7275,60.37,1910.0,1.12015,121.1953125,155.45,70.25,0.008568000000000001,124.05,459.5,135.1,1577.0,16735.0,16755.0,4162.5,468.6,1010.7,877.25,13.19,1.0094,268.1,140.78125,109.4453125,130.484375,168.34375,163.15625,22.9,472.25,16353.0,163.72,132.49,163.92,31.94,34.65,2916.0,111.825,29.2,315.75,1.0787,1.021,1423.0,154.55,34.66,1969.0,31.95,1158.8,2.116,1.0766,2.052,905.9,1.026,14.89,394.7
2016-02-05 07:52:00,0.7171,31.48,1.4552,368.25,2772.0,0.7275,60.39,1909.5,1.1203,121.1875,155.45,70.25,0.0085685,124.0,459.5,135.1,1577.0,16740.0,16760.0,4162.0,468.6,1010.6,877.0,13.19,1.0094,268.2,140.78125,109.4453125,130.484375,168.34375,163.15625,22.9,472.25,16350.0,163.69,132.47,163.86,31.93,34.6,2914.0,111.825,29.2,315.25,1.0787,1.021,1424.0,154.51,34.61,1968.0,31.91,1158.5,2.1155,1.075,2.057,905.0,1.0249,14.89,394.7
2016-02-05 07:53:00,0.717,31.48,1.4551,368.25,2770.0,0.7276,60.39,1910.25,1.12025,121.1953125,155.45,70.25,0.0085645,124.1,459.5,135.1,1577.0,16745.0,16765.0,4163.5,468.6,1011.0,877.0,13.19,1.0092,268.1,140.78125,109.4375,130.484375,168.34375,163.1875,22.9,472.25,16355.0,163.69,132.47,163.86,31.92,34.61,2914.0,111.82,29.2,315.5,1.0787,1.021,1424.0,154.52,34.61,1968.0,31.92,1158.7,2.116,1.0764,2.057,904.9,1.0249,14.885,394.8
2016-02-05 07:54:00,0.7171,31.48,1.4551,368.25,2775.0,0.7276,60.39,1909.5,1.1203,121.1953125,155.45,70.25,0.008568000000000001,124.2,459.5,135.1,1577.0,16745.0,16760.0,4161.25,468.6,1010.3,877.0,13.19,1.0092,268.1,140.78125,109.4375,130.484375,168.40625,163.1875,22.9,472.25,16346.0,163.7,132.48,163.92,31.94,34.62,2909.0,111.825,29.2,315.5,1.0787,1.021,1424.0,154.52,34.61,1971.0,31.93,1158.7,2.1155,1.0759,2.0580000000000003,904.8,1.0248,14.885,394.8
2016-02-05 07:55:00,0.7171,31.48,1.4552,368.25,2780.0,0.7276,60.39,1909.0,1.1203,121.1875,155.45,70.25,0.008568000000000001,124.2,459.5,135.1,1577.0,16730.0,16755.0,4160.5,468.6,1010.2,877.0,13.18,1.0093,268.1,140.765625,109.4375,130.484375,168.375,163.15625,22.9,472.0,16343.0,163.69,132.48,163.9,31.94,34.59,2908.0,111.82,29.35,315.25,1.0787,1.021,1424.0,154.51,34.59,1971.0,31.9,1158.6,2.1155,1.075,2.0580000000000003,904.9,1.0238,14.89,394.6
2016-02-05 07:56:00,0.7171,31.48,1.4554,368.25,2778.0,0.7275,60.39,1909.5,1.12045,121.1953125,155.45,70.25,0.008569499999999999,124.2,459.5,135.1,1577.0,16725.0,16745.0,4161.0,468.6,1010.2,877.0,13.17,1.0094,268.1,140.796875,109.4375,130.484375,168.40625,163.1875,22.9,472.0,16346.0,163.7,132.47,163.9,31.91,34.64,2908.0,111.825,29.35,315.5,1.0787,1.021,1425.0,154.52,34.61,1974.0,31.93,1158.6,2.116,1.0761,2.056,904.9,1.0244,14.89,394.6
2016-02-05 07:57:00,0.7172,31.48,1.4554,368.25,2778.0,0.7275,60.39,1909.5,1.12055,121.1953125,155.45,70.25,0.008569499999999999,124.25,459.5,135.1,1577.0,16725.0,16750.0,4161.75,468.6,1010.4,877.25,13.18,1.0094,268.2,140.78125,109.4375,130.484375,168.40625,163.1875,22.9,472.25,16350.0,163.7,132.47,163.9,31.98,34.68,2908.0,111.825,29.35,316.0,1.0787,1.021,1427.0,154.52,34.67,1974.0,31.99,1158.8,2.116,1.0779,2.057,904.8,1.0259,14.89,394.6
2016-02-05 07:58:00,0.7173,31.48,1.455,368.25,2778.0,0.7276,60.47,1909.25,1.1206,121.1953125,155.45,70.25,0.00857,124.15,459.5,135.1,1577.0,16720.0,16745.0,4161.25,468.6,1010.2,877.0,13.17,1.0095,268.2,140.765625,109.4375,130.484375,168.40625,163.15625,22.9,472.25,16347.0,163.68,132.48,163.88,31.98,34.71,2908.0,111.825,29.4,316.25,1.0787,1.021,1427.0,154.51,34.71,1974.0,31.97,1159.0,2.117,1.0788,2.056,904.8,1.027,14.895,394.6
2016-02-05 07:59:00,0.7175,31.48,1.4554,368.25,2776.0,0.7276,60.38,1909.25,1.1207,121.1953125,155.45,70.25,0.0085705,124.15,459.5,135.1,1577.0,16720.0,16740.0,4160.75,468.6,1009.9,877.25,13.17,1.0095,268.1,140.765625,109.4375,130.484375,168.375,163.15625,22.95,472.25,16345.0,163.69,132.48,163.88,31.97,34.71,2908.0,111.825,29.45,316.25,1.0787,1.021,1428.0,154.52,34.71,1974.0,31.99,1159.1,2.1165,1.0787,2.0580000000000003,905.0,1.0273,14.89,394.6
2016-02-05 08:00:00,0.7175,31.48,1.455,368.25,2775.0,0.7276,60.39,1909.75,1.12065,121.203125,155.45,70.25,0.008569499999999999,124.2,459.5,135.1,1577.0,16720.0,16750.0,4161.5,469.0,1010.4,877.5,13.17,1.0094,268.2,140.796875,109.4453125,130.5,168.46875,163.21875,22.9,472.25,16350.0,163.71,132.49,163.92,31.97,34.72,2910.0,111.825,29.4,316.25,1.0787,1.021,1428.0,154.54,34.71,1973.0,32.0,1159.0,2.1175,1.0788,2.059,905.0,1.0273,14.895,394.0
2016-02-05 08:01:00,0.7178,31.49,1.4555,368.25,2781.0,0.7277,60.38,1909.5,1.12065,121.21875,155.45,70.25,0.008570999999999999,124.1,459.5,135.1,1577.0,16725.0,16745.0,4161.5,469.0,1010.7,877.25,13.15,1.0095,268.1,140.78125,109.4453125,130.5,168.46875,163.21875,22.9,472.25,16349.0,163.71,132.49,163.9,32.02,34.75,2910.0,111.825,29.35,316.25,1.0787,1.021,1428.0,154.54,34.77,1974.0,32.02,1159.4,2.119,1.0788,2.056,906.1,1.0262,14.9,393.7
2016-02-05 08:02:00,0.7177,31.49,1.4552,368.25,2776.0,0.7278,60.38,1909.25,1.12075,121.2109375,155.45,70.25,0.008571500000000001,124.05,459.25,135.1,1577.0,16720.0,16745.0,4161.0,469.0,1010.2,877.0,13.15,1.0095,268.0,140.796875,109.4453125,130.5,168.4375,163.1875,22.9,472.25,16350.0,163.72,132.49,163.92,32.03,34.75,2910.0,111.825,29.35,316.5,1.0787,1.021,1430.0,154.53,34.77,1974.0,32.04,1159.1,2.1185,1.0799,2.0580000000000003,905.8,1.0259,14.9,393.7
2016-02-05 08:03:00,0.7177,31.48,1.4551,368.25,2776.0,0.7278,60.4,1908.75,1.12075,121.203125,155.45,70.25,0.0085725,123.95,459.25,135.1,1575.7,16710.0,16735.0,4158.75,469.0,1009.8,877.0,13.16,1.0093,268.1,140.796875,109.4453125,130.5,168.4375,163.1875,22.95,472.25,16344.0,163.72,132.49,163.92,32.08,34.75,2906.0,111.825,29.5,316.5,1.0787,1.021,1432.0,154.53,34.73,1972.0,32.06,1159.4,2.1195,1.0799,2.0580000000000003,907.5,1.0261,14.915,393.7
2016-02-05 08:04:00,0.7178,31.48,1.4554,368.25,2773.0,0.7278,60.42,1908.75,1.1206,121.203125,155.45,70.25,0.008572,124.25,459.25,135.1,1575.7,16710.0,16735.0,4158.5,469.0,1009.7,877.0,13.18,1.0093,268.1,140.796875,109.4453125,130.5,168.46875,163.1875,22.95,472.25,16346.0,163.72,132.49,163.92,32.08,34.78,2908.0,111.825,29.5,316.5,1.0787,1.021,1433.0,154.53,34.73,1971.0,32.07,1159.5,2.1205,1.0795,2.06,907.7,1.0256,14.915,394.1
2016-02-05 08:05:00,0.7178,31.48,1.4554,368.5,2771.0,0.7279,60.43,1908.75,1.1207,121.1953125,155.45,70.25,0.008573,124.6,459.25,135.1,1577.1,16715.0,16740.0,4159.25,469.0,1009.8,877.0,13.21,1.0093,268.2,140.78125,109.4453125,130.484375,168.40625,163.15625,22.95,472.25,16346.0,163.71,132.49,163.9,32.1,34.81,2910.0,111.825,29.4,317.0,1.0787,1.021,1436.0,154.52,34.73,1971.0,32.1,1159.1,2.122,1.0817,2.051,906.3,1.0256,14.91,394.9
2016-02-05 08:06:00,0.7177,31.49,1.4558,368.25,2772.0,0.7276,60.42,1909.0,1.12055,121.1875,155.45,70.25,0.0085675,124.7,459.25,135.1,1577.1,16725.0,16750.0,4160.25,469.0,1009.9,877.25,13.24,1.0092,268.1,140.75,109.4453125,130.46875,168.375,163.125,22.95,472.0,16349.0,163.69,132.48,163.86,32.03,34.77,2911.0,111.825,29.4,316.75,1.0787,1.021,1436.0,154.51,34.79,1971.0,32.02,1158.8,2.1225,1.0803,2.044,906.4,1.0258,14.9,395.2
2016-02-05 08:07:00,0.7177,31.49,1.456,368.25,2772.0,0.7277,60.38,1908.75,1.12065,121.203125,155.45,70.25,0.008572,124.7,459.25,135.1,1577.1,16715.0,16740.0,4159.5,469.0,1009.7,877.25,13.22,1.0094,268.1,140.78125,109.4453125,130.484375,168.40625,163.15625,22.95,472.0,16343.0,163.69,132.49,163.86,32.02,34.76,2909.0,111.825,29.4,316.5,1.0787,1.021,1436.0,154.5,34.75,1971.0,32.03,1158.8,2.122,1.0801,2.045,906.7,1.0248,14.905,394.4
2016-02-05 08:08:00,0.718,31.49,1.4562,368.5,2773.0,0.7279,60.35,1909.75,1.12065,121.203125,155.45,70.25,0.008570999999999999,124.75,459.25,135.1,1576.1,16725.0,16745.0,4161.5,469.0,1010.3,877.5,13.21,1.0095,268.2,140.765625,109.453125,130.484375,168.34375,163.0625,22.9,472.0,16351.0,163.68,132.48,163.84,32.15,34.9,2910.0,111.825,29.45,317.75,1.0787,1.021,1437.0,154.5,34.9,1971.0,32.16,1159.0,2.1235,1.0834,2.045,907.0,1.0277,14.915,394.4
2016-02-05 08:09:00,0.7179,31.52,1.456,368.5,2771.0,0.7278,60.29,1909.25,1.1209,121.203125,155.45,70.25,0.0085735,124.9,459.25,135.1,1576.1,16720.0,16740.0,4160.5,469.0,1010.3,877.5,13.21,1.0096,268.1,140.78125,109.453125,130.484375,168.34375,163.125,22.9,472.0,16348.0,163.7,132.49,163.88,32.2,34.9,2911.0,111.825,29.45,317.5,1.0787,1.021,1438.0,154.52,34.92,1970.0,32.18,1159.0,2.123,1.0837,2.046,906.9,1.0276,14.915,394.4
2016-02-05 08:10:00,0.7179,31.5,1.4557,368.75,2767.0,0.7276,60.3,1908.75,1.12085,121.2109375,155.45,70.25,0.0085755,124.8,459.25,135.1,1576.1,16715.0,16735.0,4158.75,469.0,1009.9,877.5,13.19,1.0094,268.1,140.78125,109.453125,130.484375,168.34375,163.125,22.9,472.25,16343.0,163.72,132.49,163.92,32.13,34.89,2910.0,111.825,29.4,317.5,1.0787,1.021,1436.0,154.53,34.9,1969.0,32.14,1159.0,2.123,1.0834,2.0469999999999997,906.6,1.026,14.91,394.4
2016-02-05 08:11:00,0.7178,31.5,1.4555,368.5,2768.0,0.7275,60.29,1908.25,1.1208,121.234375,155.45,70.25,0.008573,124.75,459.25,135.1,1576.1,16715.0,16740.0,4157.75,469.1,1009.9,877.5,13.18,1.0094,268.1,140.828125,109.453125,130.53125,168.46875,163.21875,22.95,472.25,16341.0,163.74,132.5,163.96,32.14,34.88,2909.0,111.825,29.4,317.5,1.0787,1.021,1437.0,154.55,34.84,1969.0,32.13,1159.0,2.1245,1.0832,2.046,906.3,1.0252,14.91,393.5
2016-02-05 08:12:00,0.7177,31.5,1.455,368.5,2767.0,0.7274,60.31,1908.5,1.12085,121.234375,155.45,70.25,0.008574,124.85,459.25,135.1,1576.1,16710.0,16735.0,4156.75,469.1,1009.6,877.5,13.16,1.0097,268.1,140.859375,109.4609375,130.546875,168.53125,163.25,22.95,472.25,16339.0,163.76,132.5,164.0,32.1,34.84,2906.0,111.83,29.4,317.5,1.0787,1.021,1437.0,154.58,34.85,1969.0,32.1,1158.7,2.124,1.0824,2.0469999999999997,906.5,1.0252,14.905,393.5
2016-02-05 08:13:00,0.7178,31.5,1.4553,368.5,2767.0,0.7273,60.32,1907.5,1.12105,121.2421875,155.45,70.25,0.0085745,124.85,459.25,135.1,1576.1,16700.0,16730.0,4154.75,469.2,1009.0,877.5,13.17,1.01,268.1,140.859375,109.4609375,130.546875,168.53125,163.28125,23.0,472.25,16333.0,163.76,132.5,164.0,32.11,34.83,2902.0,111.83,29.6,317.5,1.0787,1.021,1437.0,154.57,34.86,1969.0,32.07,1159.5,2.1245,1.0818,2.045,906.9,1.0249,14.91,393.5
2016-02-05 08:14:00,0.7177,31.5,1.4551,368.5,2769.0,0.7272,60.29,1907.0,1.12125,121.234375,155.45,70.25,0.008577,124.9,459.25,135.1,1573.4,16695.0,16720.0,4154.0,469.6,1008.7,877.25,13.15,1.0102,268.2,140.859375,109.4609375,130.546875,168.5,163.28125,23.0,472.25,16329.0,163.75,132.5,163.96,32.08,34.84,2899.0,111.825,29.6,317.5,1.0787,1.021,1438.0,154.56,34.86,1969.0,32.08,1159.4,2.124,1.0824,2.044,906.6,1.0252,14.91,393.2
2016-02-05 08:15:00,0.7177,31.5,1.4553,368.5,2766.0,0.7272,60.3,1906.75,1.1211,121.234375,155.45,70.25,0.0085775,124.9,459.25,135.1,1573.4,16690.0,16720.0,4152.75,470.6,1008.6,877.25,13.14,1.0105,268.1,140.859375,109.4609375,130.546875,168.46875,163.25,23.05,472.25,16326.0,163.73,132.49,163.92,32.03,34.78,2898.0,111.83,29.6,317.0,1.0787,1.021,1438.0,154.54,34.86,1969.0,32.03,1159.8,2.1225,1.0805,2.043,906.7,1.0241,14.91,393.3
2016-02-05 08:16:00,0.7178,31.49,1.4551,368.5,2769.0,0.7272,60.29,1906.0,1.12145,121.25,155.45,70.25,0.008579,124.7,459.25,135.1,1571.9,16680.0,16705.0,4151.0,471.0,1008.1,877.25,13.14,1.0105,268.1,140.875,109.46875,130.578125,168.5625,163.3125,23.05,472.25,16321.0,163.76,132.5,164.02,31.97,34.72,2895.0,111.83,29.65,316.5,1.0787,1.021,1437.0,154.58,34.72,1969.0,31.96,1160.3,2.1225,1.0795,2.042,907.6,1.0223,14.93,393.1
2016-02-05 08:17:00,0.7177,31.48,1.455,368.75,2769.0,0.7273,60.31,1905.5,1.12105,121.265625,155.45,70.25,0.008579,124.85,459.0,135.1,1572.6,16680.0,16705.0,4150.75,471.0,1007.9,877.0,13.15,1.0103,268.1,140.90625,109.46875,130.59375,168.59375,163.34375,23.05,472.25,16318.0,163.77,132.5,164.02,31.96,34.7,2894.0,111.825,29.65,316.25,1.0787,1.021,1438.0,154.58,34.71,1969.0,31.94,1160.2,2.1225,1.0779,2.041,907.7,1.0229,14.925,393.3
2016-02-05 08:18:00,0.7174,31.48,1.4548,368.5,2768.0,0.7274,60.31,1906.0,1.12115,121.2578125,155.45,70.25,0.008577,125.15,459.0,135.1,1572.6,16685.0,16710.0,4151.75,471.0,1008.2,877.0,13.12,1.0099,268.0,140.921875,109.453125,130.578125,168.625,163.375,23.05,472.25,16322.0,163.77,132.51,164.04,31.95,34.72,2897.0,111.83,29.7,316.5,1.0787,1.021,1440.0,154.58,34.74,1969.0,31.97,1159.8,2.1225,1.0787,2.044,907.0,1.0226,14.925,393.0
