,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-03-05 04:54:00,0.9017,40.18,1.5038,384.75,2840.0,0.9689,82.0,1124.5,1.3596,115.953125,105.0,73.925,0.011204,131.15,508.5,92.875,1539.3,974.7,10385.0,10375.0,1859.25,653.1,946.75,21.77,0.9295,259.6,108.66406200000002,117.609375,122.40625,117.84375,19.3,504.0,10389.0,122.79,116.82,100.9,80.68,79.01,2827.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.68,1136.3,3.4025,2.0749,4.575,1578.8,2.2433,17.305,599.9
2010-03-05 04:55:00,0.9019,40.18,1.5039,384.75,2840.0,0.9688,82.0,1124.5,1.3598,115.953125,105.0,73.925,0.011204,131.15,508.5,92.875,1539.3,974.7,10385.0,10375.0,1859.25,653.1,946.75,21.77,0.9296,259.6,108.66406200000002,117.59375,122.40625,117.8125,19.3,504.0,10389.0,122.79,116.83,100.9,80.67,79.01,2827.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.66,1136.4,3.403,2.0749,4.572,1578.8,2.2448,17.3,599.9
2010-03-05 04:56:00,0.9019,40.18,1.5041,384.75,2840.0,0.9687,82.0,1124.5,1.3598,115.96093700000002,105.0,73.925,0.011207,131.2,508.5,92.875,1539.3,974.7,10385.0,10375.0,1859.25,653.1,946.75,21.75,0.9296,259.6,108.65625,117.59375,122.40625,117.84375,19.3,504.0,10389.0,122.81,116.84,100.9,80.67,79.0,2827.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.66,1136.4,3.4025,2.0749,4.572,1579.7,2.2448,17.3,599.9
2010-03-05 04:57:00,0.9019,40.18,1.5038,384.75,2840.0,0.9687,82.0,1124.5,1.3595,115.96093700000002,105.0,73.925,0.011206,131.2,508.5,92.875,1539.3,974.7,10385.0,10375.0,1859.25,653.1,946.75,21.75,0.9294,259.7,108.65625,117.59375,122.40625,117.875,19.3,504.0,10389.0,122.81,116.84,100.88,80.67,79.0,2826.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.67,1136.3,3.4015,2.0749,4.572,1579.7,2.2448,17.31,599.9
2010-03-05 04:58:00,0.9017,40.18,1.5039,384.75,2834.0,0.9687,82.0,1124.5,1.3595,115.96093700000002,105.0,73.925,0.011205,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.1,946.75,21.75,0.9293,259.5,108.65625,117.59375,122.40625,117.875,19.3,504.0,10389.0,122.81,116.84,100.88,80.65,78.95,2826.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.64,1136.1,3.4015,2.0749,4.575,1579.7,2.2448,17.31,598.9
2010-03-05 04:59:00,0.9016,40.18,1.5038,384.75,2830.0,0.9687,82.0,1124.25,1.3589,115.96093700000002,105.0,73.925,0.011206,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.75,0.929,259.5,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.81,116.84,100.88,80.61,78.95,2826.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.61,1136.0,3.401,2.073,4.575,1578.7,2.2435,17.3,598.9
2010-03-05 05:00:00,0.9015,40.18,1.5035,384.75,2829.0,0.9686,82.0,1124.0,1.3591,115.96093700000002,105.0,73.925,0.011207,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.77,0.9291,259.5,108.65625,117.59375,122.40625,117.84375,19.3,504.0,10389.0,122.81,116.84,100.88,80.6,78.94,2827.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.6,1136.0,3.3995,2.073,4.5760000000000005,1578.7,2.2435,17.3,599.3
2010-03-05 05:01:00,0.9015,40.18,1.5035,384.75,2829.0,0.9687,82.0,1124.25,1.3589,115.96875,105.0,73.925,0.011205,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.76,0.9289,259.4,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.84,116.85,100.88,80.6,78.95,2827.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.61,1136.0,3.4005,2.073,4.574,1579.0,2.2435,17.29,599.3
2010-03-05 05:02:00,0.9015,40.18,1.5037,384.75,2830.0,0.9686,82.0,1124.25,1.359,115.96875,105.0,73.925,0.011206,131.25,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.76,0.9291,259.4,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.85,100.88,80.6,78.95,2828.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.62,1136.0,3.402,2.073,4.573,1578.9,2.2419,17.29,599.3
2010-03-05 05:03:00,0.9016,40.18,1.5037,384.75,2830.0,0.9687,82.0,1124.25,1.3591,115.96875,105.0,73.925,0.011206,131.25,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.75,0.9291,259.4,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.85,100.9,80.62,78.98,2828.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.65,1135.9,3.403,2.073,4.571000000000001,1578.9,2.242,17.295,599.3
2010-03-05 05:04:00,0.9014,40.18,1.5037,384.75,2830.0,0.9686,82.0,1124.25,1.3589,115.96093700000002,105.0,73.925,0.011207,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.75,0.929,259.4,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.86,100.9,80.61,78.97,2827.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.61,1135.8,3.4015,2.073,4.5680000000000005,1578.9,2.242,17.29,599.3
2010-03-05 05:05:00,0.9017,40.18,1.5039,384.75,2830.0,0.9687,82.0,1124.5,1.3591,115.96093700000002,105.0,73.925,0.011207,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.75,0.9291,259.4,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.82,116.86,100.9,80.61,78.95,2827.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.61,1135.9,3.4015,2.073,4.566,1578.9,2.242,17.295,599.5
2010-03-05 05:06:00,0.9016,40.18,1.5038,384.75,2830.0,0.9686,82.0,1124.25,1.3589,115.96875,105.0,73.925,0.011206,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.75,0.9289,259.3,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.86,100.9,80.62,78.97,2827.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.63,1135.9,3.403,2.073,4.5760000000000005,1578.9,2.242,17.29,599.5
2010-03-05 05:07:00,0.9017,40.2,1.5041,384.75,2830.0,0.9686,82.0,1124.5,1.3589,115.96093700000002,105.0,73.925,0.011207,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.5,21.76,0.9291,259.3,108.65625,117.59375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.85,100.9,80.62,78.97,2828.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.65,1136.0,3.4015,2.073,4.5760000000000005,1578.9,2.242,17.295,599.4
2010-03-05 05:08:00,0.9016,40.17,1.5035,384.75,2830.0,0.9686,82.0,1124.5,1.3588,115.96875,105.0,73.925,0.011205,131.2,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.76,0.9289,259.4,108.65625,117.59375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.86,100.9,80.63,78.97,2828.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.63,1135.9,3.4035,2.073,4.5760000000000005,1578.9,2.242,17.295,599.4
2010-03-05 05:09:00,0.9017,40.17,1.5036,384.75,2830.0,0.9687,82.0,1124.5,1.3589,115.96875,105.0,73.925,0.011206,131.0,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.76,0.929,259.4,108.66406200000002,117.59375,122.40625,117.875,19.3,503.75,10389.0,122.83,116.86,100.9,80.63,78.97,2829.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.64,1135.7,3.4035,2.073,4.5760000000000005,1578.9,2.242,17.29,599.4
2010-03-05 05:10:00,0.9016,40.17,1.5036,384.75,2830.0,0.9687,82.0,1124.5,1.359,115.96875,105.0,73.925,0.011205,131.1,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.76,0.9289,259.4,108.66406200000002,117.59375,122.40625,117.875,19.3,503.75,10389.0,122.83,116.85,100.9,80.65,78.99,2828.0,108.63,2.1037,2.254,1219.0,79.69,2149.0,80.66,1135.8,3.4035,2.073,4.5680000000000005,1578.9,2.242,17.29,599.4
2010-03-05 05:11:00,0.9016,40.17,1.5035,384.75,2830.0,0.9687,82.0,1124.5,1.359,115.96875,105.0,73.925,0.011202,131.15,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.76,0.9289,259.4,108.66406200000002,117.59375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.85,100.9,80.64,78.97,2828.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.64,1135.8,3.402,2.073,4.565,1578.9,2.242,17.285,599.6
2010-03-05 05:12:00,0.9017,40.17,1.5034,385.0,2830.0,0.9687,82.0,1124.25,1.3591,115.96875,105.0,73.925,0.011201000000000001,131.15,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,946.75,21.76,0.9289,259.4,108.66406200000002,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.85,100.9,80.64,78.99,2828.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.65,1135.6,3.401,2.073,4.565,1578.9,2.242,17.29,599.6
2010-03-05 05:13:00,0.9018,40.2,1.5032,384.75,2830.0,0.9687,82.0,1124.5,1.3591,115.96875,105.0,73.925,0.011202,131.15,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.0,947.25,21.75,0.9289,259.4,108.66406200000002,117.609375,122.40625,117.875,19.3,503.75,10389.0,122.83,116.85,100.9,80.66,78.99,2829.0,108.625,2.1037,2.254,1219.0,79.69,2149.0,80.65,1135.8,3.4,2.073,4.565,1578.9,2.242,17.29,599.6
2010-03-05 05:14:00,0.9019,40.2,1.5032,385.0,2830.0,0.9687,82.0,1124.5,1.3591,115.96875,105.0,73.925,0.011202,131.1,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.1,947.5,21.77,0.929,259.4,108.66406200000002,117.609375,122.40625,117.875,19.3,503.75,10389.0,122.83,116.85,100.9,80.63,78.97,2829.0,108.63,2.1037,2.254,1219.0,79.69,2143.0,80.64,1135.3,3.3995,2.0746,4.567,1578.9,2.242,17.285,599.6
2010-03-05 05:15:00,0.9019,40.2,1.5031,385.0,2833.0,0.9687,82.0,1124.5,1.359,115.96875,105.0,73.925,0.0112,131.1,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.1,947.25,21.78,0.929,259.4,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.82,116.84,100.9,80.65,78.99,2828.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.66,1135.5,3.4,2.0746,4.565,1578.9,2.242,17.28,599.6
2010-03-05 05:16:00,0.9018,40.21,1.5031,385.0,2833.0,0.9687,82.0,1124.75,1.3589,115.96093700000002,105.0,73.925,0.0112,131.1,508.5,92.85,1539.3,974.7,10385.0,10375.0,1859.25,653.2,947.75,21.77,0.9289,259.7,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.83,116.85,100.9,80.66,78.97,2829.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.65,1135.6,3.399,2.0746,4.565,1578.6,2.242,17.28,599.6
2010-03-05 05:17:00,0.9017,40.21,1.5029,385.0,2833.0,0.9685,82.0,1124.75,1.3588,115.96875,105.0,73.925,0.0112,131.1,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.3,947.75,21.75,0.9287,259.7,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.83,116.84,100.88,80.66,78.98,2831.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.63,1135.2,3.398,2.0746,4.565,1578.5,2.242,17.275,599.7
2010-03-05 05:18:00,0.9019,40.21,1.503,385.0,2833.0,0.9687,82.0,1124.75,1.3589,115.96875,105.0,73.925,0.011201000000000001,131.1,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.2,947.75,21.75,0.9289,259.7,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.83,116.84,100.88,80.66,78.99,2831.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.65,1135.5,3.398,2.0746,4.565,1578.5,2.242,17.27,599.6
2010-03-05 05:19:00,0.9019,40.21,1.5029,385.0,2833.0,0.9687,82.0,1124.75,1.3588,115.96093700000002,105.0,73.925,0.011201000000000001,131.1,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.2,947.75,21.75,0.9288,259.7,108.66406200000002,117.609375,122.40625,117.90625,19.3,504.25,10389.0,122.83,116.85,100.88,80.63,78.97,2830.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.65,1135.4,3.398,2.0746,4.565,1578.5,2.2433,17.27,599.6
2010-03-05 05:20:00,0.9019,40.21,1.503,385.0,2833.0,0.9687,82.0,1124.75,1.3588,115.96875,105.0,73.925,0.011202,130.85,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.2,947.5,21.76,0.9288,259.7,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.83,116.85,100.88,80.63,78.97,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.63,1135.4,3.398,2.0746,4.566,1578.5,2.2433,17.28,599.7
2010-03-05 05:21:00,0.9019,40.21,1.503,385.0,2833.0,0.9687,82.0,1124.75,1.3589,115.96875,105.0,73.925,0.011202,130.85,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.2,947.75,21.76,0.9288,259.7,108.66406200000002,117.609375,122.40625,117.90625,19.3,504.25,10389.0,122.84,116.85,100.88,80.63,78.98,2829.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.64,1135.3,3.3975,2.0746,4.566,1578.5,2.2433,17.28,599.7
2010-03-05 05:22:00,0.9019,40.21,1.5031,385.0,2833.0,0.969,82.0,1124.5,1.359,115.96875,105.0,73.925,0.011203,130.85,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.2,947.75,21.76,0.9289,259.7,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.84,116.86,100.88,80.63,78.98,2830.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.64,1135.2,3.394,2.0746,4.566,1578.5,2.2433,17.285,599.7
2010-03-05 05:23:00,0.902,40.21,1.5035,385.0,2833.0,0.9691,82.0,1124.75,1.359,115.96875,105.0,73.925,0.011204,131.0,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.2,947.75,21.77,0.929,259.7,108.66406200000002,117.609375,122.40625,117.90625,19.3,504.25,10389.0,122.83,116.86,100.86,80.63,78.98,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.63,1135.3,3.394,2.0746,4.566,1578.2,2.2433,17.28,599.7
2010-03-05 05:24:00,0.902,40.21,1.5036,385.0,2833.0,0.9692,82.0,1124.75,1.3591,115.96093700000002,105.0,73.925,0.011204,130.9,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.4,947.75,21.77,0.929,259.7,108.66406200000002,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.83,116.86,100.86,80.63,79.0,2829.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.64,1135.5,3.3955,2.0746,4.566,1578.2,2.2433,17.275,599.7
2010-03-05 05:25:00,0.9018,40.18,1.5033,385.0,2833.0,0.9692,82.0,1125.0,1.3591,115.96093700000002,105.0,73.925,0.011201000000000001,130.9,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.3,947.75,21.78,0.9291,259.7,108.65625,117.609375,122.40625,117.90625,19.3,504.25,10389.0,122.83,116.86,100.86,80.63,78.99,2829.0,108.63,2.1037,2.254,1219.0,79.69,2143.0,80.63,1135.4,3.394,2.0746,4.566,1578.4,2.2433,17.275,599.7
2010-03-05 05:26:00,0.9018,40.17,1.5033,385.0,2833.0,0.9693,82.0,1125.0,1.359,115.96093700000002,105.0,73.925,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10385.0,1859.25,653.3,947.5,21.78,0.9291,259.7,108.65625,117.625,122.40625,117.90625,19.3,504.0,10389.0,122.83,116.85,100.86,80.63,78.98,2830.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.63,1135.5,3.3945,2.0747,4.566,1578.4,2.2439,17.28,599.7
2010-03-05 05:27:00,0.9019,40.17,1.5033,384.75,2833.0,0.9692,82.0,1125.0,1.3589,115.96875,105.0,73.925,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.3,947.25,21.76,0.929,259.8,108.65625,117.625,122.40625,117.875,19.3,504.0,10389.0,122.83,116.86,100.86,80.63,78.99,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.62,1135.3,3.3945,2.0747,4.565,1578.2,2.2439,17.28,599.7
2010-03-05 05:28:00,0.9018,40.17,1.5029,385.0,2830.0,0.9693,81.97,1124.75,1.3588,115.96875,105.0,73.925,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.3,947.5,21.77,0.9289,259.8,108.65625,117.609375,122.40625,117.875,19.3,504.25,10389.0,122.83,116.86,100.88,80.64,78.99,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.64,1135.3,3.393,2.0747,4.565,1578.2,2.2433,17.28,599.7
2010-03-05 05:29:00,0.9018,40.17,1.5029,385.0,2830.0,0.9692,81.97,1124.5,1.3587,115.96875,105.0,73.925,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.5,21.77,0.9287,259.8,108.65625,117.625,122.40625,117.90625,19.3,504.5,10389.0,122.83,116.86,100.88,80.64,79.0,2829.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.65,1135.2,3.392,2.0747,4.565,1578.2,2.2451,17.275,599.7
2010-03-05 05:30:00,0.902,40.17,1.5029,384.75,2830.0,0.9694,81.97,1124.75,1.3588,115.96093700000002,105.0,73.925,0.011201000000000001,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.5,21.77,0.929,259.8,108.65625,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.86,100.88,80.66,79.03,2830.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.66,1135.4,3.3935,2.0747,4.564,1578.4,2.2452,17.28,599.7
2010-03-05 05:31:00,0.902,40.17,1.5029,384.75,2830.0,0.9693,81.97,1125.0,1.359,115.96093700000002,105.0,73.9,0.011201000000000001,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.77,0.929,259.8,108.65625,117.625,122.40625,117.875,19.3,504.0,10389.0,122.82,116.86,100.88,80.67,79.03,2830.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.67,1135.3,3.394,2.0747,4.564,1578.4,2.2452,17.285,599.0
2010-03-05 05:32:00,0.9021,40.17,1.5031,384.75,2830.0,0.9694,81.97,1124.75,1.359,115.96875,105.0,73.9,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.77,0.929,259.8,108.65625,117.625,122.40625,117.90625,19.3,504.0,10389.0,122.83,116.86,100.88,80.67,79.04,2829.0,108.63,2.1037,2.254,1219.0,79.69,2145.0,80.67,1135.4,3.394,2.0747,4.564,1578.4,2.2452,17.285,599.0
2010-03-05 05:33:00,0.9022,40.17,1.5031,384.75,2830.0,0.9694,81.97,1125.25,1.3592,115.96875,105.0,73.9,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.78,0.9291,259.8,108.66406200000002,117.625,122.40625,117.90625,19.3,504.0,10389.0,122.83,116.85,100.88,80.68,79.05,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.69,1135.5,3.397,2.0747,4.564,1579.1,2.2452,17.285,599.0
2010-03-05 05:34:00,0.9023,40.17,1.5034,385.0,2830.0,0.9695,82.0,1125.25,1.3593,115.96875,105.0,73.9,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.78,0.9292,259.8,108.66406200000002,117.609375,122.40625,117.90625,19.3,504.0,10389.0,122.83,116.85,100.88,80.68,79.04,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.68,1135.7,3.3975,2.0747,4.564,1579.1,2.2452,17.295,599.0
2010-03-05 05:35:00,0.9023,40.17,1.5037,385.0,2830.0,0.9694,81.95,1125.25,1.3594,115.96875,105.0,73.9,0.0112,130.9,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.78,0.9293,259.8,108.66406200000002,117.609375,122.40625,117.875,19.3,504.0,10389.0,122.83,116.86,100.88,80.73,79.09,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.75,1136.0,3.401,2.0771,4.565,1579.1,2.2452,17.3,599.9
2010-03-05 05:36:00,0.9022,40.17,1.5035,385.0,2830.0,0.9694,82.0,1125.25,1.3593,115.96875,105.0,73.9,0.011201000000000001,131.05,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.77,0.9292,259.8,108.66406200000002,117.625,122.40625,117.875,19.3,504.0,10389.0,122.83,116.85,100.88,80.7,79.03,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.69,1135.8,3.4005,2.076,4.565,1579.1,2.247,17.295,599.9
2010-03-05 05:37:00,0.9022,40.17,1.5034,385.75,2830.0,0.9694,82.0,1125.25,1.3593,115.96875,105.0,73.9,0.011202,131.05,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.77,0.9292,259.8,108.66406200000002,117.625,122.40625,117.90625,19.3,504.5,10389.0,122.83,116.86,100.88,80.7,79.03,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.69,1135.8,3.398,2.0758,4.565,1579.1,2.247,17.3,599.9
2010-03-05 05:38:00,0.9022,40.16,1.5035,386.0,2830.0,0.9693,82.0,1125.25,1.3594,115.96875,105.0,73.9,0.011201000000000001,131.05,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.0,21.77,0.9293,259.8,108.66406200000002,117.625,122.40625,117.90625,19.3,504.5,10389.0,122.83,116.85,100.88,80.7,79.03,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.7,1135.7,3.4,2.0758,4.5680000000000005,1579.1,2.2462,17.3,599.9
2010-03-05 05:39:00,0.9022,40.16,1.5034,385.75,2830.0,0.9693,82.0,1125.25,1.3594,115.96875,105.0,73.9,0.011202,131.0,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.0,21.77,0.9293,259.8,108.66406200000002,117.625,122.40625,117.875,19.3,504.5,10389.0,122.82,116.85,100.88,80.7,79.07,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.72,1135.6,3.4015,2.0767,4.5680000000000005,1579.1,2.2462,17.295,599.9
2010-03-05 05:40:00,0.9021,40.16,1.5034,386.5,2834.0,0.9693,82.0,1125.0,1.3594,115.96875,105.0,73.9,0.011201000000000001,131.0,508.5,92.85,1539.3,974.7,10385.0,10390.0,1859.25,653.2,947.25,21.78,0.9292,259.8,108.66406200000002,117.625,122.40625,117.875,19.3,504.75,10389.0,122.83,116.85,100.88,80.7,79.09,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.74,1135.7,3.4035,2.0767,4.574,1579.1,2.2462,17.295,599.9
2010-03-05 05:41:00,0.9023,40.17,1.5036,386.75,2834.0,0.9694,82.0,1125.25,1.3594,115.96875,105.0,73.9,0.0112,131.0,508.5,92.875,1539.3,974.7,10385.0,10390.0,1859.25,653.5,947.5,21.78,0.9293,259.8,108.66406200000002,117.625,122.40625,117.90625,19.3,505.5,10389.0,122.83,116.84,100.88,80.75,79.12,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.75,1135.8,3.4075,2.0775,4.573,1579.1,2.2462,17.295,599.9
2010-03-05 05:42:00,0.9026,40.17,1.5039,386.75,2835.0,0.9693,82.0,1125.5,1.3595,115.96875,105.0,73.9,0.0112,131.0,508.5,92.875,1539.3,974.7,10385.0,10390.0,1859.25,653.5,947.25,21.78,0.9294,259.8,108.66406200000002,117.625,122.40625,117.90625,19.3,505.25,10389.0,122.82,116.84,100.88,80.74,79.1,2831.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.73,1135.7,3.4065,2.0777,4.573,1579.1,2.2462,17.295,599.9
2010-03-05 05:43:00,0.9029,40.17,1.5037,387.0,2835.0,0.9694,82.0,1125.5,1.3595,115.96875,105.0,73.9,0.011198999999999999,131.05,508.5,92.875,1539.3,974.7,10385.0,10390.0,1859.25,653.6,947.5,21.78,0.9294,259.8,108.65625,117.625,122.40625,117.90625,19.3,505.25,10389.0,122.81,116.84,100.88,80.73,79.12,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.75,1135.9,3.405,2.0777,4.573,1579.1,2.2481,17.295,599.9
2010-03-05 05:44:00,0.9025,40.17,1.5036,386.75,2837.0,0.9693,81.93,1125.5,1.3592,115.96875,105.0,73.9,0.011197,131.0,508.5,92.875,1539.3,974.7,10385.0,10390.0,1859.25,653.5,947.0,21.78,0.9292,259.8,108.65625,117.625,122.40625,117.90625,19.3,505.25,10389.0,122.82,116.84,100.88,80.74,79.11,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.74,1135.5,3.405,2.0777,4.573,1579.6,2.2481,17.295,599.9
2010-03-05 05:45:00,0.9024,40.17,1.5034,386.5,2837.0,0.969,81.93,1125.5,1.3591,115.96875,105.0,73.9,0.011198,131.0,508.5,92.875,1539.3,974.7,10385.0,10390.0,1859.25,653.5,947.25,21.78,0.929,259.8,108.65625,117.625,122.40625,117.90625,19.3,505.0,10389.0,122.82,116.83,100.88,80.76,79.13,2830.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.76,1135.5,3.4045,2.0777,4.572,1579.6,2.2481,17.295,599.9
2010-03-05 05:46:00,0.9023,40.17,1.5034,386.75,2837.0,0.9691,81.93,1125.75,1.359,115.96875,105.0,73.9,0.011198,131.05,510.0,92.875,1539.3,974.7,10385.0,10390.0,1859.25,653.5,947.75,21.78,0.929,259.8,108.65625,117.625,122.40625,117.90625,19.3,505.0,10389.0,122.82,116.84,100.88,80.75,79.13,2829.0,108.625,2.1037,2.254,1219.0,79.69,2145.0,80.75,1135.5,3.403,2.0777,4.572,1579.6,2.2481,17.295,599.9
