,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-03-06 13:50:00,0.6383,31.02,1.4103,363.25,2265.0,0.7763,41.55,670.5,1.2657,117.32031200000002,90.75,62.025,0.010223000000000001,107.2,578.5,82.3,6990.0,7025.0,1049.5,344.1,867.0,12.77,0.8661,266.1,108.55468700000002,121.984375,127.4375,47.6,532.75,6507.0,125.26,117.16,100.82,44.64,44.22,1795.0,108.33,12066.0,13319.0,1508.0,44.11,1813.0,44.66,944.6,1.6865,1.2151,3.929,1077.0,1.3128,13.38,383.0
2009-03-06 13:51:00,0.6384,31.03,1.4102,363.25,2265.0,0.7761,41.54,670.5,1.2655,117.3125,90.775,62.0,0.010214,107.2,578.5,82.35,6990.0,7025.0,1049.5,344.1,867.0,12.76,0.866,266.1,108.55468700000002,121.984375,127.40625,47.6,532.5,6506.0,125.26,117.16,100.82,44.72,44.28,1794.0,108.325,12066.0,13319.0,1508.0,44.04,1813.0,44.7,944.6,1.6865,1.2152,3.9389999999999996,1076.4,1.3153,13.39,383.0
2009-03-06 13:52:00,0.6383,31.0,1.41,363.25,2264.0,0.7762,41.54,669.5,1.2658,117.30468700000002,91.025,62.1,0.010217,107.2,578.75,82.4,6980.0,7025.0,1048.25,344.0,866.75,12.76,0.8661,266.0,108.546875,121.984375,127.40625,47.6,533.0,6500.0,125.24,117.16,100.82,44.8,44.37,1792.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.8,944.1,1.687,1.2168,3.943,1076.4,1.3169,13.39,383.0
2009-03-06 13:53:00,0.6382,31.04,1.4102,363.75,2264.0,0.7765,41.58,670.5,1.266,117.28906200000002,91.05,62.125,0.010209000000000001,107.2,579.0,82.4,6985.0,7025.0,1050.0,344.5,868.25,12.75,0.866,266.7,108.546875,121.9375,127.3125,47.6,532.75,6507.0,125.24,117.14,100.82,44.84,44.44,1794.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.85,943.0,1.6875,1.217,3.9410000000000003,1076.4,1.32,13.38,383.0
2009-03-06 13:54:00,0.6382,31.07,1.4098,363.75,2264.0,0.7761,41.54,670.75,1.2661,117.28125,91.05,62.15,0.010211,107.2,578.0,82.425,6985.0,7025.0,1050.5,344.8,869.75,12.76,0.8659,266.9,108.53906200000002,121.9375,127.328125,47.6,532.25,6506.0,125.25,117.13,100.82,44.87,44.46,1795.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.85,943.0,1.685,1.216,3.945,1076.4,1.3193,13.37,383.0
2009-03-06 13:55:00,0.6383,31.1,1.4098,363.5,2264.0,0.7762,41.55,671.25,1.2663,117.27343700000002,91.05,62.15,0.010205,107.2,578.25,82.5,7000.0,7025.0,1051.25,344.8,869.25,12.76,0.8659,266.8,108.53906200000002,121.921875,127.3125,47.65,532.0,6512.0,125.24,117.13,100.82,44.85,44.47,1796.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.84,942.8,1.685,1.2118,3.9389999999999996,1076.4,1.3191,13.37,383.0
2009-03-06 13:56:00,0.6381,31.07,1.4097,363.25,2264.0,0.7761,41.55,670.75,1.2659,117.265625,91.025,62.175,0.010206999999999999,107.2,578.0,82.55,7000.0,7025.0,1050.25,344.9,868.25,12.76,0.8657,266.4,108.53906200000002,121.921875,127.265625,47.65,531.75,6506.0,125.24,117.13,100.82,44.8,44.41,1794.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.8,942.2,1.685,1.2113,3.951,1076.4,1.315,13.365,383.0
2009-03-06 13:57:00,0.6382,31.05,1.4101,363.25,2264.0,0.7763,41.47,671.5,1.2664,117.25,91.05,62.25,0.010208,107.2,578.0,82.5,7000.0,7025.0,1051.25,345.0,867.5,12.76,0.8658,266.3,108.53906200000002,121.890625,127.1875,47.65,532.0,6513.0,125.23,117.125,100.82,44.94,44.52,1796.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.91,942.1,1.685,1.2152,3.9539999999999997,1076.4,1.317,13.365,383.0
2009-03-06 13:58:00,0.6385,31.03,1.4105,363.0,2264.0,0.7764,41.56,671.25,1.2662,117.24218700000002,90.85,62.25,0.010206999999999999,107.2,578.5,82.55,7000.0,7025.0,1051.0,344.9,867.25,12.76,0.8658,266.3,108.53906200000002,121.875,127.171875,47.7,532.0,6511.0,125.22,117.125,100.82,44.81,44.46,1797.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.78,942.7,1.685,1.2139,3.94,1076.4,1.3138,13.36,383.0
2009-03-06 13:59:00,0.639,31.03,1.4102,362.75,2268.0,0.7766,41.56,671.5,1.2661,117.24218700000002,90.7,62.3,0.010206999999999999,107.2,577.25,82.55,7000.0,7040.0,1051.5,345.0,866.75,12.76,0.8657,266.3,108.53906200000002,121.875,127.109375,47.65,531.25,6515.0,125.23,117.125,100.82,44.81,44.51,1798.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.83,941.8,1.685,1.2143,3.944,1076.4,1.315,13.345,383.0
2009-03-06 14:00:00,0.6393,30.99,1.4105,362.75,2268.0,0.7769,41.55,671.5,1.2665,117.22656200000002,90.4,62.5,0.010206999999999999,107.2,577.25,82.45,7005.0,7040.0,1052.0,344.9,866.25,12.76,0.866,265.9,108.53125,121.859375,127.078125,47.75,530.5,6515.0,125.21,117.12,100.82,44.82,44.44,1798.0,108.33,12066.0,13319.0,1508.0,44.04,1813.0,44.83,941.1,1.6835,1.2136,3.945,1075.0,1.3146,13.34,383.0
2009-03-06 14:01:00,0.6394,31.02,1.4106,363.25,2268.0,0.7772,41.62,674.25,1.2668,117.19531200000002,90.45,62.5,0.010205,107.2,576.75,82.575,7030.0,7040.0,1055.0,346.5,867.0,12.76,0.8658,266.4,108.53125,121.78125,126.9375,47.45,530.0,6538.0,125.19,117.115,100.82,44.95,44.62,1802.0,108.325,12066.0,13319.0,1508.0,44.04,1813.0,44.97,940.7,1.6815,1.2175,3.947,1075.0,1.3178,13.32,383.0
2009-03-06 14:02:00,0.6394,31.0,1.4107,363.25,2268.0,0.7775,41.55,674.75,1.2667,117.15625,90.6,62.6,0.010204000000000001,107.15,577.0,82.55,7030.0,7040.0,1056.0,346.7,867.25,12.76,0.8659,266.1,108.52343700000002,121.703125,126.828125,47.4,530.0,6540.0,125.16,117.105,100.82,44.94,44.57,1803.0,108.325,12066.0,13319.0,1508.0,44.04,1813.0,44.94,940.9,1.684,1.2159,3.946,1075.0,1.3162,13.335,383.0
2009-03-06 14:03:00,0.6397,31.01,1.4107,363.0,2264.0,0.7775,41.56,674.0,1.2671,117.14843700000002,90.7,62.55,0.010201,107.15,577.25,82.55,7025.0,7040.0,1055.0,346.6,867.25,12.77,0.866,266.3,108.515625,121.703125,126.875,47.2,530.0,6535.0,125.14,117.1,100.82,44.88,44.59,1802.0,108.32,12066.0,13319.0,1508.0,44.04,1813.0,44.86,940.8,1.683,1.2152,3.946,1075.0,1.3168,13.325,383.0
2009-03-06 14:04:00,0.6397,31.0,1.4109,363.25,2263.0,0.7773,41.58,674.0,1.2672,117.125,90.75,62.55,0.010201,107.2,577.5,82.55,7020.0,7065.0,1054.75,346.5,867.5,12.77,0.8659,266.4,108.515625,121.671875,126.8125,47.2,530.75,6534.0,125.15,117.115,100.82,44.86,44.55,1802.0,108.32,12066.0,13319.0,1508.0,44.04,1813.0,44.86,940.0,1.683,1.2143,3.947,1075.0,1.313,13.32,383.0
2009-03-06 14:05:00,0.6395,31.01,1.4102,363.0,2257.0,0.7772,41.53,672.5,1.267,117.11718700000002,90.75,62.6,0.0102,107.2,577.25,82.625,7010.0,7060.0,1053.0,345.7,867.25,12.78,0.8658,266.3,108.515625,121.6875,126.84375,47.5,529.75,6521.0,125.15,117.11,100.82,44.71,44.43,1798.0,108.32,12066.0,13319.0,1508.0,44.04,1813.0,44.72,939.9,1.68,1.2127,3.928,1075.0,1.313,13.31,383.0
2009-03-06 14:06:00,0.6395,30.99,1.4108,363.0,2261.0,0.7772,41.52,673.0,1.2676,117.140625,90.75,62.55,0.010201,107.15,577.0,82.65,7000.0,7060.0,1054.5,346.1,867.25,12.78,0.8664,266.2,108.515625,121.71875,126.90625,47.5,530.0,6525.0,125.16,117.11,100.82,44.61,44.52,1800.0,108.32,12066.0,13319.0,1508.0,44.04,1813.0,44.75,940.6,1.677,1.2145,3.93,1075.0,1.3103,13.33,383.0
2009-03-06 14:07:00,0.6397,30.98,1.4107,363.0,2261.0,0.777,41.47,674.0,1.2675,117.13281200000002,90.825,62.525,0.010201,107.2,577.0,82.625,7025.0,7060.0,1056.25,346.5,866.0,12.79,0.8662,265.8,108.515625,121.703125,126.921875,47.3,530.0,6531.0,125.16,117.11,100.82,44.78,44.52,1802.0,108.32,12066.0,13319.0,1508.0,44.04,1813.0,44.81,940.6,1.675,1.217,3.935,1075.0,1.3128,13.33,383.0
2009-03-06 14:08:00,0.6398,31.0,1.4108,362.5,2262.0,0.777,41.45,674.0,1.2677,117.14843700000002,90.825,62.525,0.010201,107.2,576.25,82.575,7025.0,7060.0,1056.5,346.5,865.75,12.79,0.8664,265.6,108.515625,121.75,126.953125,47.3,528.75,6531.0,125.15,117.11,100.82,44.77,44.47,1803.0,108.32,12066.0,13319.0,1508.0,44.04,1813.0,44.76,940.2,1.675,1.218,3.932,1075.0,1.3115,13.33,383.0
2009-03-06 14:09:00,0.6404,31.03,1.4112,363.0,2262.0,0.7773,41.46,674.5,1.2682,117.14843700000002,90.825,62.525,0.010201,107.2,576.0,82.6,7030.0,7080.0,1056.75,346.6,866.5,12.79,0.8666,265.6,108.515625,121.75,127.0,47.2,528.75,6535.0,125.18,117.11,100.82,45.06,44.75,1804.0,108.325,12066.0,13319.0,1508.0,44.04,1813.0,45.02,939.9,1.676,1.2265,3.94,1075.0,1.3188,13.33,383.0
2009-03-06 14:10:00,0.6401,31.07,1.4118,363.25,2262.0,0.7773,41.45,674.75,1.2682,117.15625,90.825,62.525,0.010199,107.2,576.0,82.6,7035.0,7080.0,1057.5,347.0,867.75,12.79,0.8666,266.1,108.515625,121.765625,127.0,47.2,529.25,6539.0,125.18,117.11,100.82,44.94,44.69,1805.0,108.325,12066.0,13319.0,1508.0,44.72,1813.0,44.95,939.7,1.676,1.2272,3.9360000000000004,1075.0,1.316,13.315,383.0
2009-03-06 14:11:00,0.6404,31.1,1.4114,363.0,2261.0,0.7774,41.43,674.5,1.2682,117.16406200000002,90.825,62.55,0.0102,107.25,575.25,82.6,7025.0,7080.0,1057.25,346.8,868.75,12.79,0.8665,266.3,108.52343700000002,121.78125,127.0625,47.3,528.75,6538.0,125.18,117.115,100.82,45.11,44.85,1804.0,108.325,12066.0,13319.0,1508.0,44.72,1813.0,45.1,939.1,1.6785,1.2338,3.937,1075.0,1.3222,13.31,383.0
2009-03-06 14:12:00,0.6404,31.05,1.4112,362.75,2261.0,0.7772,41.39,673.25,1.2677,117.17968700000002,90.825,62.6,0.010193,107.25,575.5,82.6,7030.0,7070.0,1055.75,346.1,867.5,12.79,0.8662,265.9,108.52343700000002,121.8125,127.21875,47.35,529.0,6530.0,125.23,117.11,100.82,44.97,44.75,1802.0,108.325,12066.0,13319.0,1508.0,44.72,1813.0,44.97,939.5,1.6795,1.2312,3.9339999999999997,1075.0,1.3188,13.31,383.0
2009-03-06 14:13:00,0.6399,31.1,1.4107,363.0,2261.0,0.7772,41.4,672.0,1.2677,117.1875,90.825,62.575,0.010193,107.25,575.5,82.6,7015.0,7065.0,1053.5,345.3,868.5,12.79,0.8661,266.1,108.52343700000002,121.828125,127.234375,47.45,529.0,6518.0,125.23,117.11,100.82,45.14,44.88,1796.0,108.33,12066.0,13319.0,1508.0,44.72,1813.0,45.14,938.0,1.6795,1.233,3.932,1074.0,1.3238,13.3,383.0
2009-03-06 14:14:00,0.6402,31.08,1.411,362.0,2261.0,0.7772,41.4,672.75,1.2678,117.19531200000002,90.825,62.575,0.010197,107.25,575.75,82.625,7020.0,7065.0,1054.5,345.8,867.5,12.79,0.8663,266.0,108.52343700000002,121.84375,127.21875,47.5,528.25,6524.0,125.23,117.11,100.82,45.15,44.92,1800.0,108.33,12066.0,13319.0,1508.0,44.72,1813.0,45.16,938.3,1.6795,1.2334,3.937,1074.0,1.3238,13.3,383.0
2009-03-06 14:15:00,0.6404,31.14,1.4113,361.5,2261.0,0.7775,41.46,673.25,1.2679,117.14843700000002,90.7,62.6,0.010194,107.25,572.0,82.625,7025.0,7065.0,1055.5,346.1,867.75,12.78,0.8663,265.5,108.515625,121.78125,127.109375,47.4,525.25,6530.0,125.2,117.11,100.82,45.2,44.93,1800.0,108.33,12066.0,13319.0,1508.0,44.72,1813.0,45.2,937.6,1.6795,1.2333,3.93,1072.2,1.325,13.3,383.0
2009-03-06 14:16:00,0.64,31.03,1.4109,361.5,2261.0,0.7771,41.5,672.25,1.2673,117.16406200000002,90.7,62.6,0.010194,107.25,572.0,82.6,7010.0,7065.0,1053.75,345.4,868.0,12.78,0.8661,265.5,108.50781200000002,121.8125,127.171875,47.4,528.0,6516.0,125.2,117.11,100.82,45.13,44.84,1796.0,108.325,12310.0,13319.0,1508.0,44.88,1813.0,45.15,937.8,1.6795,1.2326,3.929,1072.2,1.3233,13.3,383.0
2009-03-06 14:17:00,0.64,31.03,1.4107,361.5,2261.0,0.7771,41.6,671.75,1.2674,117.17968700000002,90.7,62.575,0.010197,107.25,572.0,82.575,7010.0,7065.0,1053.75,345.4,868.0,12.79,0.866,265.5,108.52343700000002,121.828125,127.1875,47.6,528.0,6515.0,125.22,117.11,100.82,45.2,44.87,1796.0,108.325,12310.0,13319.0,1508.0,44.88,1813.0,45.2,938.8,1.6775,1.2335,3.9339999999999997,1072.2,1.3231,13.31,383.0
2009-03-06 14:18:00,0.6401,31.03,1.4107,361.5,2264.0,0.7767,41.66,671.0,1.2672,117.1875,90.7,62.575,0.010199,107.2,572.0,82.525,7000.0,7065.0,1052.25,345.0,868.0,12.79,0.8661,265.5,108.52343700000002,121.859375,127.265625,47.85,528.0,6506.0,125.25,117.11,100.82,45.07,44.78,1794.0,108.33,12310.0,13319.0,1508.0,44.86,1813.0,45.02,938.9,1.6775,1.2296,3.93,1074.0,1.3205,13.315,383.0
2009-03-06 14:19:00,0.6396,31.03,1.4108,361.5,2264.0,0.7766,41.67,670.75,1.2673,117.19531200000002,90.7,62.575,0.010203,107.2,572.0,82.525,7000.0,7065.0,1051.75,344.8,868.0,12.79,0.8663,265.0,108.52343700000002,121.875,127.34375,47.85,528.0,6503.0,125.24,117.11,100.82,44.89,44.63,1793.0,108.335,12310.0,13319.0,1508.0,44.86,1813.0,44.9,939.0,1.676,1.2205,3.925,1074.0,1.3141,13.32,383.0
2009-03-06 14:20:00,0.6395,31.03,1.4108,361.5,2264.0,0.7764,41.68,670.25,1.2673,117.1875,90.7,62.575,0.010204000000000001,107.2,572.0,82.525,6995.0,7065.0,1051.75,344.8,868.0,12.79,0.8663,265.0,108.53125,121.859375,127.3125,47.7,528.0,6500.0,125.24,117.11,100.82,44.7,44.45,1792.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,44.71,939.1,1.675,1.2169,3.924,1074.0,1.311,13.31,383.0
2009-03-06 14:21:00,0.6395,31.03,1.4106,361.5,2263.0,0.7766,41.67,670.5,1.2671,117.1875,90.7,62.575,0.010206,107.25,572.0,82.475,6995.0,7065.0,1051.25,344.8,868.0,12.79,0.8662,265.5,108.53125,121.859375,127.28125,47.7,528.0,6503.0,125.24,117.14,100.82,44.72,44.43,1792.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,44.78,939.4,1.6725,1.2177,3.923,1074.0,1.3118,13.31,383.0
2009-03-06 14:22:00,0.6394,31.03,1.4105,361.5,2263.0,0.7766,41.67,670.5,1.2672,117.203125,90.7,62.55,0.010203,107.2,572.0,82.475,6995.0,7065.0,1051.0,344.9,868.0,12.79,0.8661,265.5,108.52343700000002,121.890625,127.3125,47.7,528.0,6500.0,125.23,117.14,100.82,44.85,44.7,1792.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,44.96,939.2,1.6725,1.2236,3.924,1074.0,1.3152,13.31,383.0
2009-03-06 14:23:00,0.6393,31.03,1.4108,361.5,2263.0,0.7764,41.67,670.5,1.2674,117.17968700000002,90.7,62.55,0.010204000000000001,107.2,572.0,82.475,7000.0,7065.0,1050.5,344.9,868.0,12.78,0.8662,265.5,108.52343700000002,121.859375,127.265625,47.7,528.0,6501.0,125.21,117.14,100.82,45.06,44.8,1792.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,45.06,939.4,1.6725,1.228,3.929,1074.0,1.3194,13.31,383.0
2009-03-06 14:24:00,0.6393,31.03,1.4107,361.5,2263.0,0.7769,41.61,671.25,1.2674,117.19531200000002,90.9,62.525,0.010203,107.2,572.0,82.475,6990.0,7065.0,1051.5,345.3,868.0,12.77,0.8662,265.5,108.53125,121.84375,127.25,47.55,526.0,6509.0,125.21,117.14,100.82,44.92,44.67,1794.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,44.95,939.2,1.6725,1.221,3.9210000000000003,1074.0,1.3167,13.31,383.0
2009-03-06 14:25:00,0.6391,31.03,1.4107,361.5,2263.0,0.7769,41.61,670.0,1.2669,117.203125,90.9,62.5,0.010205,107.2,571.0,82.525,7000.0,7065.0,1049.5,344.8,868.0,12.77,0.866,265.5,108.53125,121.875,127.3125,47.55,525.0,6498.0,125.21,117.14,100.82,45.02,44.69,1793.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,45.02,939.0,1.675,1.2238,3.926,1074.2,1.3173,13.3,383.0
2009-03-06 14:26:00,0.639,31.03,1.4105,361.5,2263.0,0.7767,41.61,670.25,1.2668,117.17968700000002,90.9,62.525,0.010205,107.2,571.0,82.575,7000.0,7065.0,1050.5,344.8,868.0,12.77,0.8661,265.5,108.53125,121.828125,127.234375,47.55,525.5,6501.0,125.21,117.14,100.82,45.12,44.73,1793.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,45.13,939.2,1.6725,1.2217,3.926,1076.3,1.322,13.305,383.0
2009-03-06 14:27:00,0.639,31.03,1.4106,361.5,2263.0,0.7768,41.74,669.75,1.2668,117.22656200000002,90.9,62.55,0.010205,107.2,571.0,82.475,7000.0,7065.0,1049.75,344.8,868.0,12.77,0.8659,265.5,108.53906200000002,121.921875,127.4375,47.65,525.5,6498.0,125.21,117.14,100.82,45.26,44.62,1791.0,108.335,12310.0,13319.0,1508.0,44.49,1813.0,45.28,939.9,1.6725,1.223,3.925,1076.3,1.3217,13.305,383.0
2009-03-06 14:28:00,0.6395,31.03,1.4111,361.5,2263.0,0.7768,41.74,670.5,1.2668,117.203125,90.9,62.55,0.010204000000000001,107.2,571.0,82.475,7005.0,7065.0,1050.75,344.9,868.0,12.78,0.8659,265.5,108.53125,121.875,127.34375,47.6,525.5,6502.0,125.25,117.14,100.82,45.43,44.69,1792.0,108.335,12310.0,13319.0,1508.0,44.79,1813.0,45.4,940.5,1.67,1.227,3.94,1076.3,1.3263,13.32,383.0
2009-03-06 14:29:00,0.6398,31.03,1.4109,361.5,2263.0,0.7771,41.65,671.0,1.2665,117.203125,90.9,62.525,0.010203,107.25,571.0,82.475,7010.0,7065.0,1051.75,345.4,868.0,12.78,0.8661,265.5,108.53125,121.859375,127.265625,47.5,525.5,6508.0,125.25,117.14,100.82,45.46,44.84,1795.0,108.335,12310.0,13319.0,1508.0,44.92,1813.0,45.47,940.1,1.668,1.2295,3.945,1076.3,1.3302,13.32,383.0
2009-03-06 14:30:00,0.6404,31.03,1.4111,361.5,2263.0,0.7773,41.73,673.5,1.267,117.14843700000002,90.9,62.525,0.010195000000000001,107.25,571.0,82.55,7030.0,7065.0,1054.5,346.6,868.0,12.78,0.8661,265.5,108.52343700000002,121.78125,127.140625,47.5,525.5,6529.0,125.2,117.14,100.82,45.56,44.93,1801.0,108.325,12310.0,13319.0,1508.0,44.92,1813.0,45.55,939.3,1.6705,1.2308,3.946,1076.3,1.3327,13.305,383.0
2009-03-06 14:31:00,0.6401,31.03,1.4113,361.0,2263.0,0.7771,41.73,673.5,1.2675,117.13281200000002,90.9,62.525,0.010199,107.3,571.0,82.55,7030.0,7065.0,1054.25,346.5,868.0,12.8,0.866,265.5,108.515625,121.765625,127.109375,47.25,525.5,6527.0,125.19,117.12,100.82,45.55,44.87,1799.0,108.325,12310.0,13319.0,1508.0,44.92,1813.0,45.56,939.0,1.672,1.2292,3.935,1076.3,1.3319,13.31,383.0
2009-03-06 14:32:00,0.6399,31.05,1.4114,361.25,2263.0,0.7773,41.7,673.0,1.2675,117.15625,90.9,62.525,0.010197,107.25,571.0,82.525,7030.0,7065.0,1053.5,346.3,866.5,12.81,0.8659,265.5,108.515625,121.78125,127.1875,47.25,525.5,6524.0,125.19,117.125,100.82,45.76,45.0,1799.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.74,939.2,1.667,1.2295,3.931,1076.3,1.336,13.315,383.0
2009-03-06 14:33:00,0.6397,31.02,1.4114,361.5,2268.0,0.7774,41.7,672.75,1.2674,117.140625,90.9,62.575,0.010197,107.35,571.0,82.55,7020.0,7065.0,1053.25,346.2,866.0,12.81,0.8661,265.3,108.515625,121.78125,127.125,47.5,525.5,6521.0,125.2,117.125,100.82,45.73,44.96,1797.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.72,939.0,1.6655,1.2303,3.9389999999999996,1076.3,1.3333,13.31,383.0
2009-03-06 14:34:00,0.6396,31.02,1.411,361.5,2265.0,0.7772,41.7,671.25,1.2669,117.16406200000002,90.9,62.525,0.010198,107.4,571.0,82.55,7010.0,7065.0,1051.0,345.2,866.0,12.77,0.8655,265.3,108.515625,121.859375,127.21875,47.5,525.5,6508.0,125.21,117.125,100.82,45.67,44.92,1794.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.65,939.8,1.666,1.2288,3.935,1076.3,1.333,13.3,383.0
2009-03-06 14:35:00,0.6398,31.05,1.4112,361.5,2268.0,0.7775,41.56,672.0,1.267,117.15625,90.9,62.525,0.0102,107.4,571.0,82.5,7015.0,7065.0,1052.75,345.9,866.0,12.77,0.8658,265.3,108.515625,121.828125,127.171875,47.5,525.5,6515.0,125.22,117.125,100.82,45.7,44.97,1796.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.7,939.9,1.6705,1.2295,3.938,1076.3,1.3325,13.31,383.0
2009-03-06 14:36:00,0.6396,31.05,1.411,361.5,2268.0,0.7771,41.56,671.25,1.2668,117.15625,90.9,62.5,0.010201,107.3,571.0,82.525,7005.0,7065.0,1050.75,344.9,866.0,12.77,0.8657,265.3,108.515625,121.828125,127.1875,47.45,525.5,6508.0,125.21,117.125,100.82,45.65,44.89,1794.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.67,940.0,1.6705,1.229,3.9389999999999996,1076.3,1.3327,13.31,383.0
2009-03-06 14:37:00,0.64,31.05,1.4112,361.5,2268.0,0.7772,41.56,673.25,1.2671,117.140625,90.9,62.5,0.010199,107.3,571.0,82.525,7025.0,7065.0,1053.75,346.3,866.0,12.78,0.8656,265.3,108.515625,121.78125,127.09375,47.4,525.5,6526.0,125.21,117.125,100.82,45.73,44.92,1798.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.72,939.7,1.6705,1.2302,3.9389999999999996,1076.3,1.333,13.31,383.0
2009-03-06 14:38:00,0.6395,31.05,1.411,361.5,2260.0,0.7769,41.55,672.25,1.2668,117.15625,90.9,62.5,0.010201,107.3,571.0,82.525,7015.0,7065.0,1052.0,345.5,866.0,12.78,0.8655,265.3,108.515625,121.796875,127.140625,47.4,525.5,6515.0,125.2,117.125,100.82,45.65,44.91,1795.0,108.33,12310.0,13319.0,1508.0,45.02,1813.0,45.65,940.4,1.6705,1.2315,3.9410000000000003,1076.3,1.3325,13.305,383.0
2009-03-06 14:39:00,0.64,31.05,1.4112,361.5,2272.0,0.7771,41.59,673.5,1.2669,117.16406200000002,90.9,62.5,0.0102,107.25,571.0,82.525,7020.0,7065.0,1054.25,346.2,866.0,12.79,0.8656,265.3,108.515625,121.828125,127.203125,47.4,525.5,6527.0,125.2,117.125,100.82,45.63,44.87,1798.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.64,940.0,1.6705,1.2305,3.943,1076.3,1.334,13.3,383.0
2009-03-06 14:40:00,0.6397,31.05,1.4113,361.5,2272.0,0.7771,41.59,672.5,1.2668,117.16406200000002,90.9,62.5,0.010201,107.25,571.0,82.525,7015.0,7065.0,1053.0,345.6,866.0,12.79,0.8656,265.3,108.52343700000002,121.828125,127.15625,47.4,525.5,6517.0,125.21,117.125,100.82,45.6,44.79,1796.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.6,940.0,1.6705,1.2293,3.935,1076.3,1.3345,13.3,383.0
2009-03-06 14:41:00,0.6397,31.05,1.411,361.5,2272.0,0.7773,41.62,671.5,1.2665,117.171875,90.9,62.5,0.010204000000000001,107.2,571.0,82.525,7005.0,7065.0,1051.25,345.0,866.0,12.78,0.8655,265.3,108.52343700000002,121.84375,127.21875,47.4,525.5,6510.0,125.21,117.125,100.82,45.6,44.8,1794.0,108.325,12310.0,13319.0,1508.0,45.02,1813.0,45.61,940.5,1.6705,1.23,3.9360000000000004,1076.3,1.3345,13.31,383.0
2009-03-06 14:42:00,0.6398,31.05,1.4109,361.5,2270.0,0.7773,41.55,670.75,1.2664,117.1875,90.9,62.5,0.010205,107.2,571.0,82.525,7000.0,7065.0,1050.0,344.7,866.0,12.78,0.8654,265.3,108.52343700000002,121.890625,127.28125,47.4,525.5,6505.0,125.25,117.155,100.82,45.56,44.78,1793.0,108.33,12310.0,13319.0,1508.0,45.02,1813.0,45.56,940.7,1.6705,1.2296,3.938,1072.7,1.334,13.31,383.0
2009-03-06 14:43:00,0.64,31.05,1.411,361.5,2270.0,0.7772,41.55,671.25,1.2664,117.171875,90.9,62.5,0.010202,107.2,571.0,82.525,7005.0,7065.0,1051.0,344.9,866.0,12.78,0.8653,265.3,108.52343700000002,121.859375,127.203125,47.55,525.5,6506.0,125.23,117.13,100.82,45.59,44.79,1793.0,108.33,12310.0,13319.0,1508.0,45.02,1813.0,45.59,940.2,1.6705,1.229,3.937,1072.7,1.334,13.31,383.0
2009-03-06 14:44:00,0.6393,31.05,1.4101,361.5,2270.0,0.7769,41.55,668.5,1.266,117.21875,90.9,62.5,0.010206999999999999,107.2,571.0,82.525,6980.0,7065.0,1046.5,343.6,866.0,12.78,0.8651,265.3,108.53125,121.953125,127.421875,47.85,525.5,6485.0,125.24,117.13,100.82,45.53,44.78,1786.0,108.33,12310.0,13319.0,1508.0,45.02,1813.0,45.55,941.2,1.6705,1.229,3.937,1072.7,1.334,13.315,383.0
2009-03-06 14:45:00,0.6397,31.05,1.4101,361.5,2272.0,0.777,41.55,669.0,1.2665,117.17968700000002,90.9,62.5,0.010204000000000001,107.15,571.0,82.5,6985.0,7065.0,1048.25,343.9,866.0,12.79,0.8655,265.3,108.515625,121.875,127.296875,47.65,525.5,6490.0,125.22,117.13,100.82,45.55,44.78,1789.0,108.33,12310.0,13319.0,1508.0,45.02,1813.0,45.55,940.6,1.6675,1.2293,3.94,1072.7,1.334,13.33,383.0
