,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-11-06 03:50:00,116.42578130000001,0.727,35.37,1.3143,15705.0,410.0,2331.0,0.76545,69.72,3487.5,1.18555,125.7734375,135.475,67.4,0.009670999999999999,108.7,566.25,108.275,1918.9,1170.4,24365.0,24370.0,11981.75,545.4,1651.2,1104.75,14.4,1.1095,388.2,158.5625,110.41796875,138.875,219.71875,174.53125,28.2,610.5,28204.0,176.4,135.81,229.52,38.25,40.43,3197.0,112.435,26.3,328.25,1.1577,1.1055,1324.0,170.52,40.43,1601.0,38.24,1948.5,3.1395,1.1584,2.944,903.0,1.1053,25.505,389.1
2020-11-06 03:51:00,116.42578130000001,0.7272,35.38,1.3144,15705.0,410.0,2331.0,0.76545,69.66,3489.25,1.1856,125.78125,135.475,67.4,0.009670999999999999,108.7,566.25,108.275,1918.2,1170.9,24370.0,24380.0,11987.5,545.4,1652.2,1104.75,14.41,1.1097,388.2,158.5625,110.41796875,138.875,219.6875,174.53125,28.2,610.5,28218.0,176.4,135.82,229.52,38.24,40.42,3199.0,112.435,26.25,328.0,1.1587,1.1049,1324.0,170.52,40.44,1601.0,38.24,1949.3,3.142,1.1583,2.943,902.9,1.1046,25.53,389.0
2020-11-06 03:52:00,116.42578130000001,0.7271,35.35,1.3146,15720.0,410.0,2331.0,0.76545,69.66,3487.5,1.1857,125.78125,135.475,67.4,0.009672499999999999,108.7,566.25,108.275,1918.6,1170.5,24370.0,24380.0,11984.25,545.4,1651.0,1104.75,14.39,1.1099,388.0,158.5625,110.41796875,138.875,219.6875,174.53125,28.2,610.5,28204.0,176.41,135.82,229.52,38.24,40.43,3196.0,112.435,26.35,328.0,1.1587,1.1049,1324.0,170.52,40.44,1601.0,38.26,1949.3,3.142,1.1585,2.9410000000000003,902.6,1.1046,25.53,388.6
2020-11-06 03:53:00,116.42578130000001,0.7272,35.36,1.3148,15700.0,410.0,2331.0,0.7655,69.67,3487.75,1.18575,125.7734375,135.475,67.4,0.009672499999999999,108.7,566.25,108.275,1918.6,1170.8,24365.0,24370.0,11985.75,545.4,1650.9,1104.5,14.39,1.11,387.9,158.546875,110.41796875,138.875,219.65625,174.53125,28.2,610.5,28204.0,176.4,135.81,229.5,38.24,40.44,3196.0,112.43,26.35,328.25,1.1592,1.1055,1324.0,170.51,40.46,1601.0,38.26,1948.9,3.141,1.159,2.945,903.3,1.1055,25.52,388.5
2020-11-06 03:54:00,116.42578130000001,0.727,35.36,1.3144,15685.0,409.75,2331.0,0.76535,69.7,3487.0,1.1854,125.78125,135.475,67.4,0.0096705,108.7,566.0,108.275,1917.5,1170.5,24365.0,24370.0,11976.75,545.4,1650.6,1104.5,14.39,1.1098,387.9,158.5625,110.4140625,138.875,219.6875,174.53125,28.2,610.25,28199.0,176.42,135.82,229.56,38.24,40.42,3198.0,112.435,26.35,327.75,1.1584,1.1055,1324.0,170.53,40.44,1601.0,38.24,1948.3,3.1415,1.1586,2.944,902.2,1.1047,25.5,388.5
2020-11-06 03:55:00,116.42578130000001,0.7268,35.35,1.3141,15630.0,409.75,2331.0,0.76525,69.7,3486.0,1.1853,125.78125,135.475,67.4,0.0096695,108.7,566.0,108.275,1917.5,1170.6,24365.0,24370.0,11972.5,545.4,1650.0,1104.5,14.37,1.1096,388.0,158.5625,110.41796875,138.875,219.75,174.59375,28.2,610.25,28191.0,176.42,135.82,229.58,38.24,40.43,3198.0,112.435,26.3,328.0,1.158,1.1055,1324.0,170.53,40.43,1601.0,38.23,1947.5,3.1405,1.1586,2.9419999999999997,901.4,1.1047,25.47,388.0
2020-11-06 03:56:00,116.42578130000001,0.7268,35.33,1.3139,15625.0,409.5,2331.0,0.76525,69.65,3485.0,1.18545,125.78125,135.475,67.4,0.00967,108.7,566.0,108.275,1916.8,1170.2,24355.0,24360.0,11974.0,545.4,1649.8,1104.0,14.37,1.1096,388.0,158.578125,110.41796875,138.875,219.8125,174.59375,28.3,610.25,28189.0,176.42,135.83,229.56,38.23,40.48,3194.0,112.435,26.4,328.0,1.1588,1.1055,1324.0,170.53,40.48,1601.0,38.27,1947.6,3.1415,1.1593,2.943,901.6,1.1055,25.475,388.2
2020-11-06 03:57:00,116.42578130000001,0.7269,35.34,1.3139,15630.0,409.75,2331.0,0.7653,69.65,3484.0,1.1853,125.78125,135.475,67.4,0.00967,108.7,566.0,108.275,1916.9,1170.2,24355.0,24360.0,11974.5,545.4,1649.0,1104.25,14.38,1.1097,387.9,158.578125,110.41796875,138.875,219.8125,174.59375,28.3,610.5,28177.0,176.43,135.82,229.58,38.28,40.49,3195.0,112.435,26.45,328.25,1.1586,1.1055,1324.0,170.54,40.47,1601.0,38.28,1947.4,3.142,1.1598,2.9410000000000003,901.8,1.1058,25.475,388.2
2020-11-06 03:58:00,116.42578130000001,0.7264,35.33,1.3138,15640.0,409.75,2331.0,0.7651,69.65,3482.5,1.18525,125.78125,135.475,67.4,0.0096695,108.7,566.0,108.275,1916.9,1169.6,24345.0,24355.0,11968.5,545.4,1648.7,1104.0,14.37,1.1097,387.9,158.59375,110.41796875,138.890625,219.84375,174.59375,28.3,610.5,28165.0,176.44,135.83,229.64,38.28,40.45,3192.0,112.44,26.45,328.0,1.1594,1.106,1324.0,170.56,40.47,1601.0,38.25,1946.1,3.1425,1.1593,2.9410000000000003,901.3,1.1052,25.45,388.2
2020-11-06 03:59:00,116.42578130000001,0.7263,35.29,1.3134,15635.0,409.5,2331.0,0.76495,69.58,3481.25,1.1853,125.7890625,135.475,67.4,0.009668000000000001,108.7,565.75,108.275,1915.0,1168.7,24335.0,24340.0,11960.5,545.4,1647.6,1103.25,14.35,1.1097,387.6,158.59375,110.4140625,138.890625,219.90625,174.625,28.35,610.0,28146.0,176.45,135.84,229.66,38.2,40.4,3190.0,112.44,26.5,327.25,1.1567,1.104,1324.0,170.56,40.39,1601.0,38.19,1946.4,3.142,1.1571,2.9410000000000003,901.0,1.1041,25.44,388.0
2020-11-06 04:00:00,116.42578130000001,0.726,35.28,1.3129,15615.0,409.25,2331.0,0.7648,69.58,3481.0,1.1852,125.7890625,135.475,67.4,0.009666500000000001,108.7,564.75,108.275,1914.0,1168.1,24345.0,24345.0,11954.0,545.4,1647.5,1102.75,14.38,1.1097,387.6,158.609375,110.4140625,138.890625,219.9375,174.625,28.35,609.25,28149.0,176.45,135.84,229.66,38.15,40.36,3190.0,112.44,26.5,326.75,1.1556,1.1037,1324.0,170.57,40.35,1601.0,38.15,1946.2,3.1405,1.1556,2.9360000000000004,901.0,1.1028,25.42,388.4
2020-11-06 04:01:00,116.42578130000001,0.7258,35.25,1.3126,15650.0,409.0,2331.0,0.76465,69.59,3477.75,1.18495,125.7890625,135.475,67.4,0.0096685,108.7,564.75,108.275,1914.0,1167.1,24325.0,24330.0,11946.5,545.4,1646.2,1102.5,14.35,1.1093,387.6,158.625,110.4140625,138.90625,219.96875,174.65625,28.4,609.25,28125.0,176.45,135.83,229.66,38.14,40.35,3187.0,112.44,26.55,326.75,1.1549,1.1026,1324.0,170.57,40.36,1601.0,38.14,1946.4,3.1405,1.1555,2.938,899.9,1.1029,25.41,387.9
2020-11-06 04:02:00,116.42578130000001,0.726,35.28,1.313,15685.0,409.5,2331.0,0.7648,69.64,3481.25,1.18495,125.7890625,135.475,67.4,0.009667499999999999,108.7,564.75,108.275,1913.8,1168.0,24330.0,24340.0,11964.0,545.4,1647.6,1103.25,14.34,1.1094,387.7,158.609375,110.41796875,138.890625,219.90625,174.625,28.4,609.75,28150.0,176.46,135.83,229.66,38.21,40.46,3191.0,112.44,26.55,328.25,1.1567,1.1045,1324.0,170.56,40.46,1601.0,38.25,1947.1,3.1435,1.1581,2.9419999999999997,901.1,1.1049,25.43,387.8
2020-11-06 04:03:00,116.42578130000001,0.726,35.27,1.313,15675.0,409.5,2331.0,0.7648,69.66,3480.75,1.1849,125.78125,135.475,67.4,0.009667499999999999,108.7,564.75,108.275,1914.9,1167.9,24335.0,24340.0,11959.25,545.4,1647.9,1103.5,14.35,1.1092,387.8,158.609375,110.41796875,138.890625,219.875,174.59375,28.35,609.5,28143.0,176.42,135.83,229.58,38.22,40.44,3191.0,112.435,26.5,328.0,1.1567,1.1045,1324.0,170.54,40.46,1601.0,38.24,1947.1,3.1425,1.158,2.9410000000000003,901.0,1.1046,25.435,387.8
2020-11-06 04:04:00,116.42578130000001,0.7257,35.28,1.313,15640.0,409.5,2331.0,0.76465,69.6,3478.25,1.1845,125.7890625,135.475,67.4,0.0096685,108.7,565.25,108.275,1914.9,1166.9,24325.0,24330.0,11951.75,545.4,1646.7,1103.25,14.35,1.1088,387.8,158.625,110.41796875,138.90625,219.9375,174.625,28.45,609.75,28124.0,176.45,135.83,229.68,38.16,40.37,3189.0,112.435,26.5,327.5,1.1567,1.1032,1324.0,170.56,40.37,1601.0,38.16,1947.0,3.1445,1.1566,2.937,901.0,1.103,25.425,387.8
2020-11-06 04:05:00,116.42578130000001,0.7257,35.28,1.3127,15640.0,409.5,2331.0,0.76475,69.61,3477.75,1.1845,125.7890625,135.475,67.4,0.009668000000000001,108.7,565.25,108.275,1914.9,1166.8,24320.0,24330.0,11949.75,545.4,1646.5,1103.25,14.34,1.1088,387.8,158.625,110.4140625,138.90625,219.96875,174.65625,28.4,609.75,28122.0,176.45,135.83,229.66,38.19,40.4,3189.0,112.435,26.5,327.75,1.1561,1.1028,1324.0,170.56,40.4,1601.0,38.19,1946.7,3.145,1.1571,2.938,901.0,1.1038,25.435,387.8
2020-11-06 04:06:00,116.42578130000001,0.7257,35.28,1.3122,15640.0,409.5,2331.0,0.7647,69.57,3477.5,1.1844,125.796875,135.475,67.4,0.009666,108.7,565.25,108.275,1913.3,1166.9,24320.0,24330.0,11947.5,545.4,1646.4,1103.25,14.33,1.1088,387.8,158.640625,110.41796875,138.90625,220.03125,174.71875,28.4,609.75,28116.0,176.47,135.83,229.72,38.21,40.41,3188.0,112.435,26.55,328.0,1.1561,1.104,1324.0,170.57,40.43,1601.0,38.2,1946.6,3.1445,1.158,2.9389999999999996,901.7,1.1038,25.425,387.6
2020-11-06 04:07:00,116.42578130000001,0.7254,35.27,1.3117,15650.0,410.25,2331.0,0.76455,69.57,3476.5,1.1841,125.796875,135.475,67.4,0.0096635,108.7,565.25,108.275,1911.9,1166.6,24320.0,24325.0,11946.0,545.4,1645.6,1103.25,14.35,1.1085,387.8,158.640625,110.41796875,138.921875,220.03125,174.71875,28.5,610.0,28099.0,176.46,135.83,229.68,38.18,40.37,3188.0,112.44,26.6,327.5,1.1561,1.104,1324.0,170.57,40.39,1601.0,38.16,1946.5,3.143,1.1575,2.937,901.7,1.1035,25.415,387.7
2020-11-06 04:08:00,116.42578130000001,0.7255,35.23,1.312,15650.0,410.0,2331.0,0.7645,69.58,3476.25,1.18425,125.796875,135.475,67.4,0.009666500000000001,108.7,565.25,108.275,1911.3,1166.0,24315.0,24320.0,11948.25,545.4,1645.6,1103.25,14.35,1.1085,387.7,158.65625,110.41796875,138.921875,220.03125,174.71875,28.45,610.0,28090.0,176.45,135.84,229.68,38.1,40.32,3186.0,112.435,26.65,327.0,1.1561,1.104,1324.0,170.57,40.32,1601.0,38.11,1945.9,3.144,1.1561,2.937,900.2,1.1024,25.405,387.6
2020-11-06 04:09:00,116.42578130000001,0.7253,35.24,1.3117,15635.0,410.25,2331.0,0.76435,69.57,3474.25,1.18405,125.7890625,135.475,67.4,0.009666500000000001,108.7,566.0,108.275,1911.3,1165.3,24300.0,24305.0,11945.0,545.4,1643.7,1103.25,14.35,1.1085,387.7,158.65625,110.41796875,138.921875,219.96875,174.6875,28.5,610.0,28066.0,176.45,135.84,229.66,38.09,40.29,3183.0,112.44,26.7,326.75,1.1561,1.101,1324.0,170.56,40.29,1601.0,38.09,1945.4,3.143,1.1541,2.937,899.5,1.1013,25.38,387.6
2020-11-06 04:10:00,116.42578130000001,0.7251,35.24,1.3114,15600.0,410.0,2331.0,0.76425,69.57,3473.0,1.18375,125.796875,135.475,67.4,0.0096655,108.7,566.0,108.275,1911.3,1164.5,24295.0,24305.0,11941.5,545.4,1642.8,1103.25,14.36,1.1083,387.8,158.65625,110.41796875,138.921875,220.09375,174.71875,28.55,610.25,28061.0,176.47,135.84,229.72,38.07,40.28,3181.0,112.435,26.8,326.5,1.1561,1.1008,1324.0,170.57,40.28,1601.0,38.06,1945.6,3.1415,1.1538,2.937,898.8,1.1006,25.36,388.2
2020-11-06 04:11:00,116.42578130000001,0.7253,35.24,1.3111,15595.0,410.0,2331.0,0.7643,69.57,3473.0,1.18385,125.8125,135.475,67.4,0.009665,108.7,566.0,108.275,1911.3,1163.5,24285.0,24295.0,11940.0,545.4,1641.8,1103.25,14.37,1.1085,387.8,158.71875,110.421875,138.9375,220.21875,174.8125,28.55,610.25,28056.0,176.49,135.84,229.74,38.07,40.29,3181.0,112.435,26.85,326.75,1.1561,1.1008,1324.0,170.59,40.28,1601.0,38.08,1945.8,3.1415,1.1539,2.9360000000000004,898.8,1.1006,25.35,388.5
2020-11-06 04:12:00,116.42578130000001,0.7252,35.22,1.3111,15605.0,409.75,2331.0,0.7642,69.55,3471.25,1.1838,125.8125,135.475,67.4,0.009665,108.7,565.75,108.275,1911.3,1161.8,24275.0,24280.0,11929.0,545.4,1641.1,1102.75,14.38,1.1084,387.7,158.734375,110.421875,138.953125,220.3125,174.8125,28.6,610.25,28050.0,176.49,135.84,229.72,38.07,40.25,3177.0,112.44,26.85,326.75,1.1561,1.1005,1324.0,170.59,40.26,1601.0,38.04,1944.9,3.1415,1.1539,2.937,898.7,1.1,25.305,388.5
2020-11-06 04:13:00,116.42578130000001,0.7251,35.21,1.3111,15595.0,409.5,2331.0,0.7642,69.56,3472.75,1.18385,125.8125,135.475,67.4,0.0096635,108.7,565.75,108.275,1911.3,1162.8,24285.0,24280.0,11933.75,545.4,1641.1,1102.25,14.38,1.1085,387.4,158.734375,110.421875,138.953125,220.28125,174.8125,28.6,610.5,28058.0,176.48,135.84,229.7,38.04,40.27,3180.0,112.44,26.85,326.75,1.1561,1.1005,1324.0,170.57,40.29,1601.0,38.07,1945.3,3.141,1.1541,2.935,899.2,1.1006,25.34,388.5
2020-11-06 04:14:00,116.42578130000001,0.7249,35.23,1.3106,15595.0,409.5,2331.0,0.7642,69.56,3474.25,1.18375,125.8125,135.475,67.4,0.0096615,108.7,566.0,108.275,1911.3,1163.0,24300.0,24305.0,11937.25,545.4,1641.5,1102.5,14.37,1.1084,387.4,158.71875,110.421875,138.953125,220.3125,174.78125,28.45,610.25,28083.0,176.46,135.83,229.66,38.11,40.32,3182.0,112.43,26.75,327.25,1.1561,1.1016,1324.0,170.56,40.33,1601.0,38.12,1944.8,3.1425,1.1554,2.9360000000000004,899.3,1.1016,25.32,388.5
2020-11-06 04:15:00,116.42578130000001,0.7251,35.23,1.3107,15610.0,409.75,2331.0,0.7642,69.55,3474.25,1.18395,125.8125,135.475,67.4,0.009661,108.7,565.75,108.275,1911.3,1163.4,24300.0,24310.0,11936.75,545.4,1641.4,1102.5,14.38,1.1084,387.4,158.71875,110.41796875,138.953125,220.3125,174.8125,28.45,610.25,28082.0,176.47,135.83,229.66,38.13,40.33,3182.0,112.44,26.75,327.0,1.1561,1.1016,1324.0,170.57,40.32,1601.0,38.14,1945.6,3.1435,1.1555,2.937,898.9,1.1016,25.34,388.5
2020-11-06 04:16:00,116.42578130000001,0.7255,35.25,1.311,15615.0,409.75,2331.0,0.7643,69.57,3474.0,1.1839,125.8125,135.475,67.4,0.0096605,108.7,565.75,108.275,1911.3,1164.1,24300.0,24305.0,11938.5,545.4,1641.9,1103.0,14.39,1.1086,387.6,158.71875,110.421875,138.953125,220.25,174.8125,28.5,610.5,28087.0,176.47,135.85,229.64,38.13,40.34,3180.0,112.44,26.8,327.0,1.1561,1.1016,1324.0,170.57,40.32,1601.0,38.14,1945.7,3.1435,1.155,2.935,900.2,1.1016,25.35,389.0
2020-11-06 04:17:00,116.42578130000001,0.7256,35.25,1.3113,15615.0,409.75,2331.0,0.76435,69.56,3475.25,1.1839,125.8125,135.475,67.4,0.0096595,108.65,566.0,108.275,1911.3,1164.3,24305.0,24310.0,11942.0,545.4,1642.1,1103.5,14.39,1.1084,387.6,158.71875,110.421875,138.953125,220.21875,174.78125,28.5,610.75,28089.0,176.47,135.84,229.62,38.09,40.28,3181.0,112.44,26.75,326.25,1.1561,1.1016,1324.0,170.57,40.32,1601.0,38.08,1945.8,3.143,1.1537,2.932,899.3,1.1024,25.325,388.7
2020-11-06 04:18:00,116.42578130000001,0.7256,35.24,1.3113,15605.0,409.75,2331.0,0.76435,69.56,3475.25,1.1841,125.8125,135.475,67.4,0.0096605,108.65,566.0,108.275,1911.3,1164.2,24300.0,24310.0,11941.75,545.4,1642.4,1103.5,14.39,1.1087,387.6,158.71875,110.421875,138.953125,220.1875,174.78125,28.5,610.75,28086.0,176.47,135.84,229.62,38.05,40.26,3179.0,112.435,26.8,326.0,1.1525,1.1003,1324.0,170.57,40.25,1601.0,38.07,1945.8,3.144,1.1527,2.932,900.1,1.0997,25.335,388.7
2020-11-06 04:19:00,116.42578130000001,0.7256,35.24,1.3113,15530.0,409.75,2331.0,0.76435,69.54,3475.25,1.18415,125.8125,135.475,67.4,0.009663,108.9,566.0,108.275,1911.3,1164.0,24300.0,24310.0,11944.25,545.4,1642.6,1103.5,14.4,1.1087,387.6,158.703125,110.421875,138.953125,220.15625,174.78125,28.5,611.0,28087.0,176.47,135.83,229.6,38.12,40.34,3182.0,112.435,26.8,327.0,1.1543,1.1015,1324.0,170.56,40.31,1601.0,38.15,1945.7,3.1435,1.1549,2.931,900.0,1.102,25.335,388.7
2020-11-06 04:20:00,116.42578130000001,0.7256,35.26,1.3111,15510.0,409.75,2331.0,0.76445,69.54,3477.75,1.1841,125.8125,135.475,67.4,0.0096635,108.95,566.0,108.275,1911.3,1164.5,24310.0,24315.0,11950.75,545.4,1643.4,1103.75,14.37,1.1086,387.8,158.6875,110.421875,138.953125,220.125,174.75,28.45,610.75,28103.0,176.46,135.84,229.6,38.16,40.35,3182.0,112.435,26.75,327.25,1.1543,1.1015,1324.0,170.56,40.37,1601.0,38.15,1945.8,3.144,1.1556,2.931,900.2,1.103,25.335,388.6
2020-11-06 04:21:00,116.42578130000001,0.7257,35.24,1.3109,15475.0,409.75,2331.0,0.7644,69.52,3477.5,1.18425,125.8125,135.475,67.4,0.0096635,109.2,566.0,108.275,1911.0,1165.1,24315.0,24320.0,11949.75,545.4,1643.5,1103.5,14.37,1.1087,387.8,158.703125,110.421875,138.953125,220.125,174.75,28.45,610.75,28106.0,176.46,135.84,229.58,38.13,40.36,3183.0,112.44,26.75,327.5,1.1543,1.1015,1324.0,170.56,40.35,1601.0,38.15,1946.5,3.144,1.156,2.93,900.5,1.103,25.355,388.4
2020-11-06 04:22:00,116.42578130000001,0.7259,35.26,1.311,15505.0,410.0,2331.0,0.7645,69.52,3477.0,1.1845,125.8125,135.475,67.4,0.0096625,109.05,566.0,108.275,1911.0,1164.8,24315.0,24320.0,11945.5,545.4,1643.1,1103.5,14.35,1.109,387.9,158.703125,110.421875,138.953125,220.15625,174.78125,28.45,610.5,28107.0,176.45,135.83,229.58,38.13,40.33,3185.0,112.44,26.75,327.0,1.155,1.1027,1324.0,170.56,40.34,1601.0,38.14,1947.1,3.144,1.1553,2.931,900.5,1.1027,25.38,388.4
2020-11-06 04:23:00,116.42578130000001,0.7259,35.25,1.3111,15500.0,409.75,2331.0,0.7645,69.52,3477.0,1.18445,125.8125,135.475,67.4,0.0096625,108.9,566.0,108.275,1911.2,1165.1,24315.0,24325.0,11945.0,545.4,1643.7,1103.5,14.36,1.109,387.9,158.703125,110.421875,138.953125,220.15625,174.75,28.45,610.5,28113.0,176.45,135.83,229.58,38.15,40.34,3186.0,112.435,26.75,327.0,1.155,1.1029,1324.0,170.57,40.34,1601.0,38.15,1947.0,3.1445,1.1549,2.932,900.7,1.1027,25.37,388.4
2020-11-06 04:24:00,116.42578130000001,0.7259,35.21,1.3111,15500.0,409.75,2331.0,0.7645,69.52,3476.75,1.1845,125.8125,135.475,67.4,0.009664,108.8,566.0,108.275,1911.5,1165.1,24315.0,24325.0,11944.5,545.4,1644.0,1103.25,14.35,1.109,387.8,158.71875,110.421875,138.953125,220.15625,174.75,28.4,610.5,28117.0,176.44,135.84,229.54,38.08,40.29,3184.0,112.44,26.75,326.75,1.155,1.1024,1324.0,170.56,40.29,1601.0,38.1,1946.9,3.144,1.1539,2.93,900.4,1.1027,25.37,388.4
2020-11-06 04:25:00,116.42578130000001,0.7261,35.24,1.3116,15520.0,409.75,2331.0,0.7646,69.54,3478.0,1.18485,125.8125,135.475,67.4,0.009665,108.7,566.0,108.275,1912.4,1165.7,24320.0,24320.0,11949.5,545.4,1645.2,1103.75,14.36,1.1093,387.8,158.703125,110.421875,138.953125,220.15625,174.75,28.4,610.5,28125.0,176.44,135.83,229.56,38.16,40.41,3186.0,112.435,26.75,327.5,1.1554,1.1044,1324.0,170.55,40.4,1601.0,38.21,1947.4,3.1475,1.1565,2.931,901.2,1.104,25.4,388.2
2020-11-06 04:26:00,116.42578130000001,0.7261,35.26,1.312,15530.0,410.0,2331.0,0.76475,69.61,3477.0,1.18505,125.8203125,135.475,67.4,0.009666500000000001,108.8,566.0,108.275,1912.4,1166.1,24320.0,24325.0,11945.75,545.4,1645.1,1104.0,14.36,1.1095,387.9,158.734375,110.42578125,138.96875,220.28125,174.8125,28.4,611.0,28117.0,176.45,135.83,229.58,38.22,40.41,3186.0,112.435,26.7,327.75,1.1554,1.1043,1324.0,170.56,40.4,1601.0,38.2,1947.7,3.148,1.157,2.929,902.5,1.1048,25.4,388.2
2020-11-06 04:27:00,116.42578130000001,0.7264,35.26,1.3127,15515.0,410.0,2331.0,0.76495,69.6,3476.75,1.18575,125.8203125,135.475,67.4,0.009668000000000001,108.6,566.0,108.275,1912.4,1166.4,24320.0,24325.0,11943.5,545.4,1645.1,1104.0,14.36,1.1099,387.9,158.75,110.42578125,138.96875,220.28125,174.84375,28.45,611.0,28117.0,176.47,135.83,229.66,38.21,40.41,3184.0,112.44,26.75,327.5,1.1554,1.1043,1324.0,170.57,40.41,1601.0,38.22,1948.7,3.1475,1.1568,2.93,903.5,1.1043,25.43,388.4
2020-11-06 04:28:00,116.42578130000001,0.7264,35.29,1.3122,15520.0,410.25,2331.0,0.76495,69.6,3478.75,1.1856,125.8203125,135.475,67.4,0.009667499999999999,108.55,566.5,108.275,1913.9,1167.2,24335.0,24340.0,11951.75,545.4,1646.9,1104.75,14.36,1.1098,388.0,158.75,110.42578125,138.96875,220.28125,174.8125,28.4,611.75,28136.0,176.47,135.84,229.68,38.2,40.41,3187.0,112.44,26.75,327.5,1.1554,1.1043,1324.0,170.58,40.39,1601.0,38.21,1948.4,3.1485,1.1558,2.93,902.6,1.1042,25.42,388.4
2020-11-06 04:29:00,116.42578130000001,0.7264,35.28,1.3125,15505.0,410.25,2331.0,0.7649,69.58,3477.5,1.18565,125.8203125,135.475,67.4,0.009669,108.55,566.5,108.275,1913.9,1166.9,24330.0,24340.0,11947.5,545.4,1646.8,1104.5,14.36,1.1098,388.1,158.75,110.42578125,138.96875,220.34375,174.84375,28.4,611.75,28127.0,176.47,135.84,229.68,38.21,40.4,3184.0,112.435,26.75,327.75,1.1554,1.1043,1324.0,170.57,40.39,1601.0,38.21,1948.4,3.148,1.1566,2.9339999999999997,902.6,1.1046,25.42,388.4
2020-11-06 04:30:00,116.44921880000001,0.7263,35.28,1.3123,15485.0,410.25,2331.0,0.7649,69.58,3477.0,1.1855,125.828125,135.475,67.4,0.009669,108.5,566.5,108.275,1913.7,1166.5,24320.0,24330.0,11948.75,545.4,1646.0,1104.25,14.35,1.11,388.0,158.765625,110.42578125,138.984375,220.375,174.84375,28.4,612.25,28116.0,176.48,135.85,229.7,38.2,40.39,3182.0,112.435,26.75,327.5,1.1554,1.1043,1324.0,170.58,40.4,1601.0,38.21,1947.8,3.147,1.1567,2.931,902.8,1.1046,25.4,388.4
2020-11-06 04:31:00,116.44921880000001,0.7265,35.28,1.3124,15450.0,410.25,2331.0,0.765,69.57,3478.5,1.18575,125.8203125,135.475,67.4,0.009668000000000001,108.45,567.0,108.275,1913.6,1167.2,24330.0,24330.0,11951.75,545.4,1647.7,1104.25,14.34,1.1099,388.0,158.765625,110.42578125,138.984375,220.34375,174.84375,28.45,611.75,28133.0,176.46,135.84,229.64,38.2,40.39,3186.0,112.44,26.7,327.5,1.1554,1.1043,1324.0,170.57,40.39,1601.0,38.2,1948.4,3.148,1.1565,2.929,902.5,1.1046,25.43,388.4
2020-11-06 04:32:00,116.44921880000001,0.7266,35.27,1.3126,15495.0,410.25,2331.0,0.765,69.57,3475.75,1.18565,125.8203125,135.475,67.4,0.009669,108.5,567.0,108.275,1913.9,1166.4,24325.0,24325.0,11940.25,545.4,1647.7,1104.25,14.34,1.1099,388.0,158.765625,110.42578125,138.984375,220.34375,174.84375,28.45,611.75,28117.0,176.46,135.84,229.64,38.22,40.39,3183.0,112.44,26.75,327.75,1.1568,1.1043,1324.0,170.57,40.38,1599.0,38.19,1948.5,3.149,1.157,2.93,903.3,1.1046,25.425,388.1
2020-11-06 04:33:00,116.44921880000001,0.7269,35.32,1.3126,15490.0,410.25,2331.0,0.76515,69.57,3477.0,1.1856,125.8203125,135.475,67.4,0.00967,108.5,567.0,108.275,1913.8,1166.6,24325.0,24325.0,11942.5,545.4,1648.6,1104.25,14.36,1.11,387.9,158.75,110.42578125,138.984375,220.28125,174.84375,28.45,611.75,28126.0,176.45,135.84,229.56,38.22,40.4,3184.0,112.435,26.75,328.0,1.1568,1.1043,1324.0,170.56,40.4,1600.0,38.22,1948.9,3.1485,1.1577,2.93,903.5,1.1037,25.44,388.2
2020-11-06 04:34:00,116.44921880000001,0.727,35.3,1.3127,15525.0,410.25,2331.0,0.76515,69.57,3477.0,1.18565,125.8203125,135.475,67.4,0.00967,108.5,567.0,108.275,1913.8,1167.0,24325.0,24330.0,11940.5,545.4,1648.7,1104.75,14.34,1.1099,388.1,158.75,110.42578125,138.96875,220.28125,174.8125,28.4,611.75,28125.0,176.46,135.84,229.56,38.18,40.38,3184.0,112.435,26.75,327.75,1.1568,1.1043,1324.0,170.56,40.4,1600.0,38.19,1949.0,3.1475,1.1577,2.931,903.7,1.1033,25.45,388.2
2020-11-06 04:35:00,116.44921880000001,0.7271,35.33,1.3129,15520.0,410.5,2331.0,0.76525,69.57,3476.25,1.1857,125.8203125,135.475,67.4,0.00967,108.55,567.0,108.275,1914.2,1167.0,24325.0,24330.0,11938.75,545.4,1648.4,1105.25,14.34,1.1101,388.2,158.75,110.42578125,138.953125,220.21875,174.8125,28.45,611.75,28125.0,176.45,135.85,229.56,38.19,40.38,3185.0,112.44,26.75,327.75,1.1568,1.1043,1324.0,170.56,40.4,1596.0,38.2,1949.1,3.1475,1.1566,2.9330000000000003,904.2,1.1035,25.445,388.2
