,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-07-02 14:16:00,111.89843700000002,0.7905,35.42,1.6399,345.75,2490.0,0.8616,60.87,896.75,1.4016,115.50781200000002,103.5,61.3,0.010442,118.0,564.0,85.1,9685.0,9740.0,1447.75,463.5,497.6,1150.5,17.5,0.924,382.0,108.38281200000002,116.859375,119.03125,29.25,530.0,8261.0,121.65,116.01,95.7,66.88,66.71,2361.0,108.185,1.7089,1333.0,66.63,1571.0,66.87,931.3,2.305,1.7043,3.6519999999999997,1196.0,1.7999,13.385,450.1
2009-07-02 14:17:00,111.89843700000002,0.7905,35.42,1.64,345.75,2490.0,0.8618,60.8,897.0,1.4015,115.5,103.55,61.3,0.010443000000000001,118.0,564.0,85.075,9685.0,9740.0,1448.0,463.5,497.5,1150.5,17.5,0.9241,383.0,108.38281200000002,116.84375,119.0,29.3,530.0,8261.0,121.65,116.02,95.7,66.86,66.72,2361.0,108.185,1.7089,1333.0,66.63,1571.0,66.86,931.1,2.305,1.704,3.655,1196.0,1.8005,13.385,450.1
2009-07-02 14:18:00,111.89843700000002,0.7909,35.42,1.6404,346.0,2490.0,0.8619,60.75,897.25,1.4019,115.49218700000002,103.55,61.3,0.010443000000000001,118.0,564.0,85.0,9685.0,9735.0,1448.0,463.5,497.7,1153.5,17.5,0.9242,383.0,108.375,116.828125,118.96875,29.3,530.0,8264.0,121.64,116.02,95.7,66.78,66.65,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.8,931.2,2.305,1.703,3.6310000000000002,1196.0,1.7996,13.385,450.1
2009-07-02 14:19:00,111.89843700000002,0.7906,35.42,1.6402,346.0,2490.0,0.8616,60.75,897.0,1.4018,115.49218700000002,103.55,61.35,0.010443000000000001,118.0,564.0,85.0,9685.0,9735.0,1448.0,463.5,497.7,1153.5,17.5,0.9242,382.5,108.375,116.828125,118.96875,29.3,530.0,8261.0,121.65,116.02,95.7,66.75,66.6,2361.0,108.185,1.7089,1333.0,66.63,1571.0,66.76,930.9,2.305,1.7027,3.638,1196.0,1.7985,13.39,450.1
2009-07-02 14:20:00,111.89843700000002,0.7906,35.42,1.6401,346.0,2490.0,0.8615,60.75,897.0,1.4019,115.5,103.55,61.3,0.010444,118.0,564.0,85.025,9685.0,9735.0,1448.0,463.5,497.7,1153.5,17.5,0.9243,382.5,108.375,116.84375,118.984375,29.3,530.0,8261.0,121.65,116.02,95.7,66.58,66.47,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.57,931.1,2.305,1.6978,3.6289999999999996,1196.0,1.793,13.395,450.1
2009-07-02 14:21:00,111.89843700000002,0.7908,35.42,1.6404,346.0,2490.0,0.8618,60.75,897.0,1.4021,115.5,103.55,61.275,0.010445999999999999,118.0,564.0,85.0,9685.0,9735.0,1448.25,463.5,497.8,1153.5,17.5,0.9245,382.5,108.38281200000002,116.84375,118.96875,29.3,530.0,8261.0,121.65,116.02,95.7,66.69,66.6,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.68,931.3,2.305,1.7017,3.6289999999999996,1196.0,1.7941,13.39,450.1
2009-07-02 14:22:00,111.89843700000002,0.7907,35.42,1.6403,346.0,2490.0,0.8617,60.71,897.25,1.4019,115.49218700000002,103.425,61.25,0.010444,118.0,564.0,85.0,9685.0,9735.0,1448.25,463.5,497.8,1153.5,17.5,0.9245,382.5,108.38281200000002,116.84375,118.953125,29.3,530.0,8261.0,121.65,116.02,95.7,66.75,66.63,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.76,931.1,2.3045,1.7041,3.63,1196.4,1.7952,13.39,450.1
2009-07-02 14:23:00,111.89843700000002,0.7912,35.42,1.641,346.0,2490.0,0.8619,60.71,897.75,1.4022,115.49218700000002,103.425,61.3,0.010447,118.0,564.0,85.0,9685.0,9740.0,1448.75,463.5,497.9,1153.5,17.5,0.9245,382.5,108.38281200000002,116.84375,118.96875,29.2,530.0,8266.0,121.65,116.02,95.7,66.77,66.66,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.76,931.0,2.3075,1.705,3.633,1196.4,1.7931,13.39,450.1
2009-07-02 14:24:00,111.89843700000002,0.7909,35.42,1.6409,346.0,2490.0,0.8617,60.71,897.25,1.4021,115.484375,103.425,61.25,0.010445,118.0,564.0,85.0,9685.0,9740.0,1448.75,463.5,497.9,1153.5,17.5,0.9244,382.5,108.375,116.8125,118.9375,29.3,530.0,8265.0,121.65,116.01,95.7,66.78,66.67,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.79,930.9,2.3075,1.7036,3.613,1196.4,1.794,13.395,450.1
2009-07-02 14:25:00,111.89843700000002,0.7912,35.42,1.6409,346.0,2490.0,0.8616,60.71,898.0,1.4023,115.46875,103.425,61.3,0.010444,118.0,564.0,85.0,9685.0,9745.0,1449.25,463.5,498.1,1153.5,17.5,0.9245,382.5,108.375,116.78125,118.890625,29.2,530.0,8270.0,121.65,116.01,95.7,66.71,66.61,2364.0,108.185,1.7089,1333.0,66.63,1571.0,66.73,930.8,2.3075,1.7036,3.616,1196.4,1.794,13.395,450.1
2009-07-02 14:26:00,111.83593700000002,0.791,35.42,1.641,346.0,2490.0,0.8615,60.6,897.75,1.4022,115.46093700000002,103.5,61.3,0.010445999999999999,118.0,563.25,85.0,9685.0,9745.0,1449.5,463.5,498.1,1153.5,17.5,0.9244,382.5,108.36718700000002,116.78125,118.890625,29.25,530.0,8270.0,121.64,116.01,95.7,66.72,66.63,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.73,930.8,2.3075,1.7022,3.614,1196.4,1.7938,13.39,450.1
2009-07-02 14:27:00,111.83593700000002,0.7907,35.42,1.6406,346.0,2490.0,0.8613,60.75,897.25,1.402,115.47656200000002,103.5,61.3,0.010447,118.0,563.25,85.0,9685.0,9740.0,1448.75,463.5,497.5,1153.5,17.5,0.9244,382.5,108.375,116.828125,118.953125,29.25,530.0,8265.0,121.65,116.0,95.7,66.74,66.65,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.74,930.8,2.3085,1.7021,3.62,1196.4,1.7929,13.39,450.1
2009-07-02 14:28:00,111.83593700000002,0.7908,35.42,1.6406,346.0,2490.0,0.8615,60.75,897.25,1.402,115.47656200000002,103.5,61.3,0.010445999999999999,118.0,564.0,85.075,9690.0,9740.0,1448.75,463.5,497.5,1153.5,17.5,0.9243,382.5,108.36718700000002,116.84375,118.984375,29.3,530.0,8267.0,121.65,116.0,95.7,66.8,66.7,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.82,931.0,2.309,1.7045,3.6210000000000004,1196.4,1.7945,13.395,450.1
2009-07-02 14:29:00,111.83593700000002,0.7906,35.42,1.6408,346.0,2490.0,0.8613,60.75,897.25,1.4019,115.484375,103.5,61.325,0.010448,118.0,564.0,85.075,9690.0,9740.0,1448.75,463.5,497.5,1153.5,17.5,0.9243,382.5,108.36718700000002,116.859375,119.0,29.3,530.0,8265.0,121.65,116.0,95.7,66.73,66.62,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.72,931.1,2.309,1.7011,3.614,1196.4,1.7893,13.39,450.1
2009-07-02 14:30:00,111.83593700000002,0.7906,35.42,1.6408,346.0,2490.0,0.8614,60.7,897.25,1.402,115.47656200000002,103.5,61.325,0.010445999999999999,118.0,564.0,85.05,9690.0,9740.0,1448.75,463.5,497.6,1153.5,17.5,0.9242,382.5,108.36718700000002,116.828125,118.984375,29.3,530.0,8265.0,121.66,116.0,95.7,66.69,66.6,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.7,931.1,2.309,1.7001,3.612,1196.4,1.7905,13.39,450.1
2009-07-02 14:31:00,111.83593700000002,0.791,35.42,1.6406,346.0,2490.0,0.8613,60.7,897.0,1.4018,115.484375,103.5,61.25,0.010448,118.0,564.0,85.025,9685.0,9740.0,1448.0,463.5,496.7,1153.5,17.5,0.9243,382.5,108.375,116.84375,119.015625,29.35,530.0,8261.0,121.66,116.0,95.7,66.69,66.54,2361.0,108.18,1.7089,1333.0,66.63,1571.0,66.69,931.1,2.3075,1.6995,3.617,1197.9,1.7907,13.39,450.1
2009-07-02 14:32:00,111.83593700000002,0.7913,35.42,1.6408,346.0,2490.0,0.8615,60.7,897.0,1.4023,115.47656200000002,103.5,61.25,0.010447,118.0,564.0,85.0,9675.0,9735.0,1448.5,463.5,497.0,1153.5,17.5,0.9244,382.5,108.36718700000002,116.828125,118.953125,29.35,530.0,8264.0,121.66,116.0,95.7,66.72,66.57,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.73,931.4,2.3075,1.701,3.6239999999999997,1197.9,1.7905,13.39,450.1
2009-07-02 14:33:00,111.83593700000002,0.7914,35.42,1.6408,346.0,2490.0,0.8614,60.7,897.25,1.4021,115.44531200000002,103.5,61.25,0.010448,118.0,564.0,85.0,9680.0,9735.0,1448.5,463.5,496.8,1153.5,17.5,0.9244,382.5,108.375,116.78125,118.90625,29.35,530.0,8263.0,121.65,116.0,95.7,66.71,66.53,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.72,931.6,2.3075,1.6995,3.6239999999999997,1197.9,1.789,13.395,450.1
2009-07-02 14:34:00,111.83593700000002,0.7914,35.42,1.6405,346.0,2490.0,0.8614,60.7,897.5,1.402,115.4375,103.5,61.2,0.010447,118.0,564.0,85.0,9680.0,9735.0,1448.75,463.5,497.0,1150.5,17.5,0.9243,383.0,108.36718700000002,116.78125,118.875,29.4,530.0,8266.0,121.65,115.98,95.7,66.71,66.54,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.71,931.5,2.3075,1.7009,3.623,1197.9,1.7899,13.395,450.1
2009-07-02 14:35:00,111.83593700000002,0.7915,35.42,1.641,346.0,2490.0,0.8615,60.7,897.5,1.402,115.44531200000002,103.5,61.175,0.010447,118.0,564.0,85.05,9680.0,9735.0,1449.0,463.5,497.1,1150.5,17.5,0.9244,383.0,108.36718700000002,116.765625,118.859375,29.4,530.0,8266.0,121.64,115.99,95.7,66.73,66.54,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.73,931.6,2.3075,1.7,3.627,1195.1,1.789,13.39,450.1
2009-07-02 14:36:00,111.83593700000002,0.7917,35.42,1.6412,346.0,2490.0,0.8617,60.7,898.0,1.4022,115.453125,103.5,61.15,0.010445,118.0,564.0,85.0,9690.0,9740.0,1450.25,463.5,497.3,1150.5,17.5,0.9245,383.0,108.375,116.796875,118.9375,29.35,530.0,8269.0,121.64,115.99,95.7,66.66,66.45,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.67,931.9,2.3075,1.6989,3.6260000000000003,1195.2,1.789,13.39,450.1
2009-07-02 14:37:00,111.83593700000002,0.7916,35.42,1.6413,346.0,2490.0,0.8616,60.7,897.75,1.4021,115.453125,103.5,61.15,0.010445999999999999,118.0,564.0,85.05,9690.0,9740.0,1449.5,463.5,497.2,1150.5,17.5,0.9245,383.0,108.375,116.796875,118.921875,29.25,530.0,8269.0,121.66,116.0,95.7,66.7,66.49,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.7,931.9,2.3075,1.6988,3.627,1195.2,1.7898,13.4,450.1
2009-07-02 14:38:00,111.83593700000002,0.7917,35.42,1.6413,346.0,2490.0,0.8616,60.7,898.0,1.4022,115.4375,103.5,61.15,0.010445999999999999,118.0,564.0,85.05,9690.0,9740.0,1450.25,463.5,497.4,1150.5,17.5,0.9245,383.0,108.375,116.796875,118.90625,29.25,530.0,8271.0,121.65,116.0,95.7,66.65,66.47,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.65,932.0,2.3065,1.698,3.627,1195.2,1.7871,13.395,450.1
2009-07-02 14:39:00,111.83593700000002,0.7917,35.42,1.6416,346.0,2490.0,0.8618,60.7,898.25,1.4023,115.4375,103.5,61.15,0.010447,118.0,564.0,85.05,9690.0,9740.0,1451.0,463.5,497.6,1150.5,17.5,0.9247,383.0,108.375,116.78125,118.875,29.25,530.0,8272.0,121.64,116.0,95.7,66.59,66.42,2364.0,108.18,1.7089,1333.0,66.63,1571.0,66.59,931.7,2.308,1.6975,3.6260000000000003,1195.2,1.7866,13.375,450.1
2009-07-02 14:40:00,111.83593700000002,0.7914,35.42,1.6416,346.0,2490.0,0.8615,60.7,897.75,1.402,115.44531200000002,103.5,61.15,0.010445,118.0,564.0,85.05,9690.0,9740.0,1450.25,463.5,497.3,1150.5,17.5,0.9244,383.0,108.375,116.78125,118.921875,29.25,530.0,8271.0,121.65,116.0,95.7,66.54,66.35,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.53,931.8,2.31,1.697,3.625,1195.2,1.7858,13.375,450.1
2009-07-02 14:41:00,111.84375,0.7916,35.42,1.641,346.0,2490.0,0.8615,60.7,898.0,1.402,115.4375,103.5,61.15,0.010444,118.0,564.0,85.05,9690.0,9735.0,1450.25,463.5,497.3,1150.5,17.5,0.9244,383.0,108.36718700000002,116.78125,118.90625,29.3,530.0,8272.0,121.66,116.0,95.7,66.59,66.38,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.58,931.7,2.31,1.6974,3.6260000000000003,1195.2,1.7857,13.375,450.1
2009-07-02 14:42:00,111.84375,0.7917,35.42,1.641,346.0,2490.0,0.8615,60.7,897.5,1.402,115.4375,103.5,61.15,0.010444,118.0,564.0,85.05,9685.0,9740.0,1450.25,463.5,497.3,1150.5,17.5,0.9244,383.0,108.36718700000002,116.78125,118.890625,29.3,530.0,8268.0,121.66,116.01,95.7,66.57,66.43,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.57,931.5,2.31,1.6989,3.625,1195.2,1.7864,13.375,450.1
2009-07-02 14:43:00,111.84375,0.7917,35.42,1.641,346.0,2490.0,0.8615,60.7,897.75,1.4022,115.42968700000002,103.5,61.15,0.010445999999999999,118.0,564.0,85.075,9680.0,9730.0,1450.0,463.5,497.2,1150.5,17.5,0.9245,383.0,108.36718700000002,116.78125,118.890625,29.2,530.0,8269.0,121.65,116.01,95.7,66.56,66.35,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.56,931.6,2.31,1.6989,3.625,1195.2,1.7867,13.375,450.1
2009-07-02 14:44:00,111.85156200000002,0.7917,35.42,1.6411,346.0,2490.0,0.8615,60.7,897.5,1.4023,115.421875,103.5,61.15,0.010447,118.0,564.0,85.075,9680.0,9730.0,1449.75,463.5,497.1,1150.5,17.5,0.9247,383.0,108.36718700000002,116.765625,118.859375,29.2,530.0,8267.0,121.65,116.0,95.7,66.64,66.45,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.62,931.5,2.31,1.6988,3.6260000000000003,1195.2,1.7867,13.38,450.1
2009-07-02 14:45:00,111.85156200000002,0.7918,35.42,1.6412,346.0,2490.0,0.8616,60.7,897.5,1.4023,115.421875,103.5,61.15,0.010448,118.0,564.0,85.075,9680.0,9735.0,1449.75,463.5,497.2,1150.5,17.5,0.9247,383.0,108.36718700000002,116.765625,118.84375,29.2,530.0,8267.0,121.65,116.0,95.7,66.6,66.43,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.59,931.4,2.3075,1.6982,3.6239999999999997,1195.2,1.7872,13.365,450.1
2009-07-02 14:46:00,111.85156200000002,0.7918,35.42,1.6411,346.0,2490.0,0.8617,60.7,897.5,1.4024,115.4375,103.5,61.15,0.010445999999999999,118.0,564.0,85.175,9680.0,9735.0,1450.0,463.5,497.3,1150.5,17.5,0.9248,383.0,108.375,116.796875,118.875,29.3,530.0,8268.0,121.67,116.0,95.7,66.6,66.43,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.6,931.4,2.3075,1.6982,3.623,1195.2,1.7872,13.36,450.1
2009-07-02 14:47:00,111.85156200000002,0.7918,35.42,1.6416,346.0,2490.0,0.8616,60.7,897.75,1.4026,115.42968700000002,103.5,61.15,0.010445,118.0,564.0,85.175,9680.0,9735.0,1450.5,463.5,497.5,1150.5,17.5,0.9249,383.0,108.375,116.78125,118.875,29.25,530.0,8268.0,121.65,116.0,95.7,66.6,66.43,2364.0,108.18,1.7089,1333.0,66.63,1571.0,66.59,931.6,2.3075,1.6976,3.622,1195.2,1.7866,13.355,450.1
2009-07-02 14:48:00,111.85156200000002,0.7914,35.42,1.6408,346.0,2490.0,0.8613,60.7,897.0,1.402,115.46875,103.5,61.15,0.010449,118.0,564.0,85.175,9680.0,9730.0,1449.5,463.5,497.2,1150.5,17.5,0.9245,383.0,108.38281200000002,116.859375,119.015625,29.3,530.0,8264.0,121.67,116.01,95.7,66.57,66.37,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.52,931.3,2.3075,1.6971,3.6189999999999998,1195.2,1.7861,13.36,450.1
2009-07-02 14:49:00,111.85156200000002,0.7914,35.42,1.6409,346.0,2490.0,0.8615,60.7,897.0,1.4019,115.484375,103.5,61.15,0.010448,118.0,564.0,85.175,9680.0,9730.0,1449.0,463.5,497.2,1150.5,17.5,0.9245,383.0,108.375,116.875,119.03125,29.3,530.0,8265.0,121.67,116.01,95.7,66.57,66.37,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.57,931.3,2.3075,1.6971,3.623,1195.2,1.7861,13.36,450.1
2009-07-02 14:50:00,111.85156200000002,0.7913,35.42,1.6413,346.0,2490.0,0.8615,60.7,896.75,1.4022,115.47656200000002,103.5,61.15,0.010449,118.0,564.0,85.175,9680.0,9735.0,1449.0,463.5,497.0,1150.5,17.5,0.9247,383.0,108.375,116.875,119.015625,29.25,530.0,8263.0,121.67,116.01,95.7,66.58,66.35,2362.0,108.18,1.7089,1333.0,66.63,1571.0,66.59,931.5,2.3075,1.6971,3.622,1195.2,1.7859,13.365,450.1
2009-07-02 14:51:00,111.85156200000002,0.7913,35.42,1.6413,346.0,2490.0,0.8615,60.7,897.0,1.4023,115.47656200000002,103.5,61.275,0.010452,118.0,564.0,85.175,9680.0,9735.0,1449.0,463.5,497.1,1150.5,17.5,0.9248,383.0,108.38281200000002,116.890625,119.0,29.25,530.0,8265.0,121.67,116.0,95.7,66.57,66.39,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.57,931.4,2.3075,1.6984,3.622,1195.2,1.7861,13.365,450.1
2009-07-02 14:52:00,111.85156200000002,0.7912,35.42,1.6415,346.0,2490.0,0.8616,60.7,897.25,1.4025,115.46875,103.5,61.275,0.010447,118.0,564.0,85.15,9680.0,9735.0,1449.0,463.5,497.2,1150.5,17.5,0.9248,383.0,108.375,116.84375,118.953125,29.25,530.0,8266.0,121.66,116.0,95.7,66.57,66.43,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.58,931.5,2.307,1.698,3.623,1195.2,1.7855,13.365,450.1
2009-07-02 14:53:00,111.85156200000002,0.7912,35.42,1.6416,346.0,2490.0,0.8615,60.7,897.0,1.4025,115.46875,103.5,61.275,0.010445999999999999,118.0,564.0,85.15,9680.0,9735.0,1449.25,463.5,497.4,1150.5,17.5,0.9248,383.0,108.375,116.84375,118.96875,29.25,530.0,8266.0,121.66,116.0,95.7,66.57,66.43,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.58,931.6,2.3065,1.699,3.622,1195.2,1.7862,13.365,450.1
2009-07-02 14:54:00,111.85156200000002,0.7911,35.42,1.6416,346.0,2490.0,0.8616,60.7,897.25,1.4024,115.46093700000002,103.5,61.275,0.010447,118.0,564.0,85.15,9680.0,9735.0,1449.25,463.5,497.3,1150.5,17.5,0.9249,383.0,108.375,116.828125,118.9375,29.25,530.0,8267.0,121.65,115.99,95.7,66.55,66.43,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.55,931.6,2.3065,1.6976,3.6189999999999998,1195.9,1.786,13.365,450.1
2009-07-02 14:55:00,111.85156200000002,0.7908,35.42,1.6415,346.0,2490.0,0.8614,60.7,897.25,1.4021,115.47656200000002,103.5,61.275,0.010443000000000001,118.0,564.0,85.15,9680.0,9735.0,1449.0,463.5,497.4,1150.5,17.5,0.9245,383.0,108.375,116.859375,118.984375,29.25,530.0,8267.0,121.67,116.01,95.7,66.55,66.38,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.56,931.6,2.3065,1.6985,3.6180000000000003,1195.9,1.7855,13.365,450.1
2009-07-02 14:56:00,111.85156200000002,0.7911,35.42,1.6419,346.0,2490.0,0.8615,60.7,897.5,1.4025,115.47656200000002,103.5,61.275,0.010440999999999999,118.0,564.0,85.15,9680.0,9735.0,1449.75,463.5,497.6,1150.5,17.5,0.9246,383.0,108.38281200000002,116.84375,118.953125,29.25,530.0,8266.0,121.62,115.99,95.62,66.55,66.38,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.54,931.4,2.3065,1.6985,3.617,1195.4,1.7855,13.365,450.1
2009-07-02 14:57:00,111.85156200000002,0.791,35.42,1.6418,346.0,2490.0,0.8616,60.7,897.5,1.4025,115.453125,103.5,61.275,0.010440000000000001,118.0,564.0,85.15,9680.0,9735.0,1449.75,463.5,497.6,1150.5,17.5,0.9246,383.0,108.375,116.796875,118.890625,29.25,530.0,8265.0,121.62,115.99,95.62,66.55,66.39,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.55,931.4,2.3065,1.6968,3.616,1195.4,1.7855,13.365,450.1
2009-07-02 14:58:00,111.85156200000002,0.791,35.42,1.6417,346.0,2490.0,0.8615,60.7,897.25,1.4024,115.453125,103.5,61.275,0.010440999999999999,118.0,564.0,85.15,9685.0,9740.0,1450.0,463.5,497.7,1150.5,17.5,0.9246,383.0,108.375,116.8125,118.84375,29.25,530.0,8266.0,121.62,115.99,95.62,66.55,66.39,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.55,931.1,2.3065,1.6985,3.614,1195.3,1.785,13.365,450.1
2009-07-02 14:59:00,111.85156200000002,0.791,35.42,1.6417,346.0,2490.0,0.8613,60.7,897.5,1.4023,115.46093700000002,103.5,61.275,0.010440000000000001,118.0,564.0,85.15,9685.0,9740.0,1449.75,463.5,497.8,1150.5,17.5,0.9246,383.0,108.375,116.8125,118.890625,29.25,530.0,8266.0,121.63,115.99,95.62,66.55,66.39,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.54,931.5,2.3065,1.6947,3.615,1195.3,1.7841,13.365,450.1
2009-07-02 15:00:00,111.828125,0.7914,35.42,1.642,346.0,2490.0,0.8615,60.7,897.75,1.4025,115.49218700000002,103.5,61.275,0.010445999999999999,118.0,564.0,85.15,9680.0,9740.0,1449.75,463.5,497.8,1150.5,17.5,0.9249,383.0,108.38281200000002,116.84375,118.9375,29.25,530.0,8268.0,121.62,115.99,95.62,66.55,66.4,2362.0,108.185,1.7089,1333.0,66.63,1571.0,66.57,931.3,2.3055,1.6951,3.6180000000000003,1195.3,1.785,13.365,450.1
2009-07-02 15:01:00,111.828125,0.7912,35.42,1.6418,346.0,2490.0,0.8613,60.7,897.75,1.4024,115.47656200000002,103.5,61.275,0.010442,118.0,564.0,85.15,9680.0,9740.0,1450.0,463.5,497.8,1150.5,17.5,0.9246,383.0,108.38281200000002,116.84375,118.90625,29.25,530.0,8270.0,121.62,115.99,95.62,66.58,66.43,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.58,931.5,2.3055,1.6964,3.6180000000000003,1195.3,1.7854,13.365,450.1
2009-07-02 15:02:00,111.828125,0.7913,35.42,1.6414,346.0,2490.0,0.8615,60.7,897.75,1.4023,115.49218700000002,103.5,61.275,0.010443000000000001,118.0,564.0,85.15,9680.0,9740.0,1450.0,463.5,497.8,1150.5,17.5,0.9245,383.0,108.38281200000002,116.875,118.90625,29.25,530.0,8270.0,121.63,115.99,95.62,66.58,66.43,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.57,931.3,2.3085,1.6961,3.622,1195.3,1.7847,13.36,450.1
2009-07-02 15:03:00,111.828125,0.7913,35.42,1.6414,346.0,2490.0,0.8615,60.7,897.75,1.4023,115.484375,103.5,61.275,0.010442,118.0,564.0,85.15,9680.0,9735.0,1450.25,463.5,497.9,1150.5,17.5,0.9245,383.0,108.390625,116.859375,118.890625,29.25,530.0,8270.0,121.63,115.99,95.62,66.58,66.43,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.57,931.2,2.3085,1.6955,3.622,1195.3,1.7845,13.37,450.1
2009-07-02 15:04:00,111.828125,0.7913,35.42,1.6415,346.0,2490.0,0.8615,60.7,897.75,1.4022,115.47656200000002,103.5,61.275,0.010443000000000001,118.0,564.0,85.15,9680.0,9740.0,1450.25,463.5,497.8,1150.5,17.5,0.9244,383.0,108.390625,116.859375,118.90625,29.25,530.0,8270.0,121.63,115.99,95.62,66.58,66.44,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.59,931.3,2.3085,1.6964,3.625,1195.3,1.785,13.37,450.1
2009-07-02 15:05:00,111.828125,0.7914,35.42,1.6414,346.0,2490.0,0.8615,60.7,897.75,1.4022,115.46093700000002,103.5,61.275,0.010442,118.0,564.0,85.15,9685.0,9740.0,1450.25,463.5,497.9,1150.5,17.5,0.9246,383.0,108.38281200000002,116.8125,118.828125,29.25,530.0,8270.0,121.62,115.99,95.62,66.63,66.47,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.62,931.1,2.3085,1.6964,3.6260000000000003,1195.1,1.785,13.365,450.1
2009-07-02 15:06:00,111.828125,0.7916,35.42,1.6415,346.0,2490.0,0.8615,60.7,898.0,1.4024,115.44531200000002,103.5,61.275,0.010440999999999999,118.0,564.0,85.15,9685.0,9740.0,1450.25,463.5,497.9,1150.5,17.5,0.9245,383.0,108.38281200000002,116.78125,118.78125,29.25,530.0,8272.0,121.62,115.98,95.62,66.62,66.47,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.63,931.0,2.3085,1.6964,3.6289999999999996,1195.1,1.785,13.365,450.1
2009-07-02 15:07:00,111.828125,0.7915,35.42,1.6418,346.0,2490.0,0.8617,60.7,897.75,1.4026,115.453125,103.5,61.275,0.010442,118.0,564.0,85.15,9685.0,9740.0,1450.0,463.5,497.9,1150.5,17.5,0.9247,383.0,108.38281200000002,116.796875,118.8125,29.25,530.0,8273.0,121.62,115.98,95.62,66.62,66.47,2363.0,108.18,1.7089,1333.0,66.63,1571.0,66.61,930.8,2.3085,1.6982,3.63,1195.1,1.784,13.365,450.1
2009-07-02 15:08:00,111.828125,0.7916,35.42,1.6419,346.0,2490.0,0.8619,60.7,898.0,1.4027,115.4375,103.5,61.275,0.010443000000000001,118.0,564.0,85.15,9690.0,9740.0,1450.25,463.5,497.9,1150.5,17.5,0.9247,383.0,108.375,116.78125,118.796875,29.2,530.0,8273.0,121.62,115.98,95.62,66.62,66.47,2364.0,108.18,1.7089,1333.0,66.63,1571.0,66.62,930.9,2.308,1.6981,3.6319999999999997,1195.1,1.7845,13.35,450.1
2009-07-02 15:09:00,111.828125,0.7916,35.42,1.6417,346.0,2490.0,0.862,60.7,898.25,1.4028,115.4375,103.5,61.275,0.010444,118.0,564.0,85.15,9690.0,9745.0,1450.5,463.5,498.1,1150.5,17.5,0.9247,383.0,108.375,116.78125,118.8125,29.2,530.0,8276.0,121.62,115.98,95.62,66.63,66.46,2363.0,108.185,1.7089,1333.0,66.63,1571.0,66.65,931.2,2.308,1.6979,3.638,1195.1,1.784,13.365,450.1
