,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-05-08 02:34:00,112.25,0.7554,39.29,1.5045,414.25,2444.0,0.8562,58.63,914.25,1.3422,116.50781200000002,99.15,67.4,0.010076,124.4,612.75,82.4,9485.0,9490.0,1400.0,498.6,1111.25,15.47,0.8877,346.2,108.625,120.0625,120.21875,32.9,590.0,8444.0,120.67,115.305,94.1,57.72,57.59,2402.0,108.045,1.512,1.6864,1460.0,57.55,1810.0,57.73,916.3,2.179,1.5135,4.135,1157.5,1.697,13.99,449.0
2009-05-08 02:35:00,112.25,0.7553,39.29,1.5063,414.25,2444.0,0.8565,58.63,914.5,1.3426,116.5,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1400.0,498.6,1111.25,15.47,0.8882,346.2,108.625,120.0625,120.234375,32.9,590.0,8445.0,120.65,115.29,94.1,57.86,57.67,2403.0,108.035,1.512,1.6864,1460.0,57.55,1810.0,57.84,917.1,2.1775,1.5135,4.135,1157.5,1.697,13.995,449.0
2009-05-08 02:36:00,112.25,0.7554,39.29,1.506,414.25,2444.0,0.8561,58.63,914.5,1.3421,116.5,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1402.0,498.6,1111.25,15.47,0.8882,346.2,108.625,120.0625,120.21875,32.9,590.0,8448.0,120.67,115.305,94.1,57.86,57.62,2402.0,108.04,1.512,1.6864,1460.0,57.55,1810.0,57.79,916.6,2.18,1.5135,4.1339999999999995,1157.5,1.697,13.985,449.0
2009-05-08 02:37:00,112.25,0.7552,39.29,1.506,414.25,2444.0,0.8565,58.63,914.75,1.3419,116.50781200000002,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1402.25,498.6,1111.25,15.47,0.8883,346.2,108.625,120.078125,120.25,32.9,590.0,8447.0,120.69,115.3,94.08,57.8,57.61,2401.0,108.04,1.512,1.6973,1460.0,57.55,1810.0,57.81,916.4,2.1795,1.5157,4.135,1157.5,1.6988,13.975,449.0
2009-05-08 02:38:00,112.25,0.7555,39.29,1.5066,414.25,2444.0,0.8562,58.63,914.75,1.3422,116.5,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1402.25,498.6,1111.25,15.47,0.8882,346.2,108.63281200000002,120.0625,120.21875,32.9,590.0,8447.0,120.69,115.3,94.0,57.83,57.6,2400.0,108.045,1.512,1.6973,1460.0,57.55,1810.0,57.84,916.5,2.18,1.5157,4.1339999999999995,1157.5,1.6988,13.975,449.0
2009-05-08 02:39:00,112.25,0.7556,39.29,1.5064,414.25,2444.0,0.8565,58.63,914.75,1.3424,116.5,99.15,67.4,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1402.25,498.6,1111.25,15.47,0.8882,346.2,108.63281200000002,120.0625,120.21875,32.9,590.0,8448.0,120.68,115.305,94.0,57.83,57.6,2401.0,108.04,1.512,1.6973,1460.0,57.55,1810.0,57.84,917.0,2.181,1.5157,4.135,1157.5,1.6988,13.975,449.0
2009-05-08 02:40:00,112.25,0.7556,39.29,1.5063,414.25,2444.0,0.8562,58.63,914.25,1.3421,116.5,99.15,67.4,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1402.0,498.6,1111.25,15.47,0.8883,346.2,108.63281200000002,120.046875,120.1875,32.9,590.0,8448.0,120.69,115.3,94.0,57.83,57.6,2401.0,108.04,1.512,1.6973,1460.0,57.55,1810.0,57.86,917.0,2.182,1.5157,4.137,1157.5,1.6988,13.99,449.0
2009-05-08 02:41:00,112.25,0.7554,39.29,1.5058,414.25,2444.0,0.8562,58.63,914.25,1.342,116.484375,99.15,67.4,0.010083,124.4,612.75,82.4,9485.0,9490.0,1400.75,498.6,1111.25,15.47,0.8883,346.2,108.61718700000002,120.015625,120.15625,32.9,590.0,8444.0,120.67,115.285,94.0,57.83,57.65,2402.0,108.035,1.512,1.6973,1460.0,57.55,1810.0,57.81,916.7,2.1795,1.5167,4.137,1159.2,1.6988,13.99,449.0
2009-05-08 02:42:00,112.25,0.7548,39.25,1.5055,414.25,2444.0,0.8561,58.63,914.25,1.3418,116.47656200000002,99.15,67.4,0.010085,124.4,612.75,82.4,9485.0,9490.0,1400.75,498.6,1111.25,15.47,0.8882,346.2,108.61718700000002,120.015625,120.15625,32.9,590.0,8446.0,120.66,115.28,94.0,57.83,57.65,2403.0,108.035,1.512,1.6974,1460.0,57.55,1810.0,57.79,916.9,2.1814,1.5143,4.137,1159.2,1.6974,13.985,449.0
2009-05-08 02:43:00,112.25,0.7549,39.24,1.5061,414.25,2444.0,0.8562,58.63,914.5,1.3422,116.484375,99.15,67.4,0.010083,124.4,612.75,82.4,9485.0,9490.0,1401.0,498.6,1111.25,15.47,0.8884,346.2,108.61718700000002,120.015625,120.125,32.9,590.0,8448.0,120.63,115.27,93.96,57.75,57.61,2404.0,108.03,1.512,1.6977,1460.0,57.55,1810.0,57.71,917.1,2.1825,1.516,4.137,1159.2,1.704,14.0,449.0
2009-05-08 02:44:00,112.25,0.7549,39.24,1.5061,414.0,2444.0,0.8562,58.63,914.25,1.3421,116.47656200000002,99.15,67.4,0.01008,124.4,612.75,82.4,9485.0,9490.0,1401.0,498.6,1111.25,15.47,0.8883,346.2,108.61718700000002,120.0,120.140625,32.9,590.0,8443.0,120.64,115.275,93.96,57.71,57.61,2402.0,108.03,1.512,1.6977,1460.0,57.55,1810.0,57.72,916.9,2.18,1.5169,4.137,1159.2,1.704,14.0,449.0
2009-05-08 02:45:00,112.25,0.7549,39.24,1.5059,414.0,2444.0,0.8561,58.63,914.0,1.3422,116.46875,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.0,498.6,1111.25,15.47,0.8883,346.2,108.609375,120.015625,120.140625,32.9,590.0,8443.0,120.65,115.285,93.96,57.71,57.65,2402.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.73,917.1,2.182,1.5169,4.1339999999999995,1159.2,1.704,14.0,449.0
2009-05-08 02:46:00,112.25,0.7551,39.3,1.5055,414.0,2444.0,0.8565,58.63,913.75,1.3422,116.46875,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.5,498.6,1111.25,15.47,0.8883,346.2,108.61718700000002,120.015625,120.15625,32.9,590.0,8443.0,120.68,115.295,93.96,57.71,57.6,2400.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.71,917.2,2.1805,1.5162,4.1339999999999995,1159.2,1.704,14.005,449.0
2009-05-08 02:47:00,112.25,0.7553,39.25,1.5059,414.0,2444.0,0.8567,58.63,913.5,1.3426,116.46875,99.15,67.4,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.0,498.6,1111.25,15.47,0.8884,346.2,108.61718700000002,120.015625,120.15625,32.9,590.0,8442.0,120.67,115.295,93.98,57.74,57.65,2400.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.76,917.1,2.1775,1.5174,4.1339999999999995,1159.2,1.704,14.005,449.0
2009-05-08 02:48:00,112.25,0.7553,39.25,1.5059,414.0,2444.0,0.8567,58.63,913.5,1.3426,116.49218700000002,99.15,67.4,0.010078,124.4,612.75,82.4,9485.0,9490.0,1400.5,498.6,1111.25,15.47,0.8883,346.2,108.625,120.03125,120.171875,32.9,590.0,8442.0,120.67,115.295,93.98,57.72,57.53,2400.0,108.045,1.512,1.6977,1460.0,57.55,1810.0,57.73,916.9,2.179,1.5174,4.1339999999999995,1159.2,1.704,14.01,449.0
2009-05-08 02:49:00,112.25,0.7551,39.25,1.5056,414.0,2444.0,0.8565,58.63,914.0,1.3424,116.5,99.15,67.4,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1401.0,498.6,1111.25,15.47,0.8884,346.2,108.63281200000002,120.015625,120.171875,32.9,590.0,8443.0,120.67,115.3,93.98,57.72,57.52,2401.0,108.045,1.512,1.6977,1460.0,57.55,1810.0,57.73,916.9,2.176,1.5174,4.1339999999999995,1159.2,1.704,14.01,449.0
2009-05-08 02:50:00,112.25,0.7551,39.24,1.5057,414.0,2444.0,0.8564,58.63,914.0,1.3421,116.5,99.15,67.4,0.01008,124.4,612.75,82.4,9485.0,9490.0,1400.75,498.6,1111.25,15.47,0.8882,346.2,108.63281200000002,120.046875,120.171875,32.9,590.0,8443.0,120.68,115.305,93.9,57.71,57.51,2401.0,108.05,1.512,1.6977,1460.0,57.55,1810.0,57.71,916.7,2.176,1.5174,4.1339999999999995,1158.7,1.704,14.0,449.0
2009-05-08 02:51:00,112.25,0.7548,39.24,1.505,414.0,2444.0,0.8563,58.63,913.75,1.342,116.49218700000002,99.15,67.4,0.010081,124.4,612.75,82.4,9485.0,9490.0,1400.75,498.6,1111.25,15.47,0.888,345.8,108.63281200000002,120.03125,120.171875,32.9,590.0,8444.0,120.65,115.3,93.9,57.71,57.49,2403.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.73,916.7,2.18,1.5174,4.1339999999999995,1158.7,1.6999,14.0,449.0
2009-05-08 02:52:00,112.25,0.7547,39.28,1.5051,414.0,2444.0,0.8564,58.63,914.0,1.3418,116.484375,99.15,67.4,0.01008,124.4,612.75,82.4,9485.0,9490.0,1400.5,498.6,1111.25,15.47,0.888,345.8,108.625,120.03125,120.140625,32.9,590.0,8444.0,120.66,115.31,93.9,57.71,57.49,2403.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.73,916.7,2.18,1.5174,4.1339999999999995,1158.7,1.6999,14.0,449.0
2009-05-08 02:53:00,112.25,0.7549,39.28,1.5051,414.0,2444.0,0.8569,58.63,914.0,1.3422,116.484375,99.15,67.4,0.010081,124.4,612.75,82.4,9485.0,9490.0,1400.0,498.6,1111.25,15.47,0.8879,345.8,108.625,120.03125,120.140625,32.9,590.0,8444.0,120.65,115.3,93.9,57.77,57.54,2404.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.77,916.6,2.18,1.5174,4.1339999999999995,1158.7,1.6999,13.99,449.0
2009-05-08 02:54:00,112.25,0.7552,39.28,1.5055,414.0,2444.0,0.8573,58.63,914.0,1.3423,116.484375,99.15,67.4,0.010081,124.4,612.75,82.4,9485.0,9490.0,1400.5,498.6,1111.25,15.47,0.8876,345.8,108.625,120.03125,120.171875,32.9,590.0,8441.0,120.65,115.295,93.88,57.77,57.55,2403.0,108.035,1.512,1.6977,1460.0,57.55,1810.0,57.76,916.2,2.178,1.5174,4.133,1158.7,1.6999,13.995,449.0
2009-05-08 02:55:00,112.25,0.755,39.28,1.5055,414.0,2444.0,0.857,58.63,914.0,1.3419,116.484375,99.15,67.4,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1400.5,498.6,1111.25,15.47,0.8875,345.8,108.625,120.03125,120.15625,32.9,590.0,8444.0,120.64,115.295,93.88,57.77,57.54,2403.0,108.035,1.512,1.6977,1460.0,57.55,1810.0,57.76,916.1,2.1795,1.5174,4.133,1158.7,1.6999,13.995,449.0
2009-05-08 02:56:00,112.25,0.755,39.28,1.5052,414.0,2444.0,0.857,58.63,914.0,1.3419,116.484375,99.15,67.4,0.010078,124.4,612.75,82.4,9485.0,9490.0,1401.25,498.1,1111.25,15.47,0.8874,345.8,108.625,120.015625,120.15625,32.9,590.0,8443.0,120.64,115.285,93.8,57.77,57.5,2403.0,108.035,1.512,1.6977,1460.0,57.55,1810.0,57.74,916.0,2.18,1.517,4.133,1159.2,1.6999,13.96,449.0
2009-05-08 02:57:00,112.25,0.755,39.28,1.5046,414.0,2444.0,0.8569,58.63,914.25,1.3419,116.47656200000002,99.15,67.4,0.010078,124.4,612.75,82.4,9485.0,9490.0,1401.75,498.1,1111.25,15.47,0.8874,345.8,108.625,120.015625,120.140625,32.9,590.0,8443.0,120.62,115.28,93.8,57.71,57.5,2403.0,108.03,1.512,1.6977,1460.0,57.55,1810.0,57.71,915.8,2.181,1.517,4.133,1159.2,1.6999,13.96,449.0
2009-05-08 02:58:00,112.25,0.7551,39.28,1.5049,413.75,2444.0,0.8572,58.63,914.25,1.3417,116.484375,99.15,67.4,0.010078,124.4,612.75,82.4,9485.0,9490.0,1401.75,498.1,1111.25,15.47,0.8875,345.8,108.625,120.015625,120.15625,32.9,590.0,8443.0,120.61,115.275,93.8,57.71,57.52,2403.0,108.035,1.512,1.6977,1460.0,57.55,1810.0,57.69,915.8,2.185,1.5174,4.133,1159.2,1.6999,13.96,449.0
2009-05-08 02:59:00,112.25,0.7551,39.29,1.5049,414.25,2444.0,0.8573,58.63,914.5,1.3419,116.484375,99.15,67.4,0.010078,124.4,612.75,82.4,9485.0,9490.0,1402.25,498.3,1111.25,15.47,0.8875,345.8,108.625,120.03125,120.15625,32.9,590.0,8443.0,120.64,115.285,93.8,57.71,57.52,2404.0,108.035,1.512,1.6977,1460.0,57.55,1810.0,57.69,915.8,2.1835,1.5174,4.133,1159.2,1.6999,13.965,449.0
2009-05-08 03:00:00,112.25,0.7551,39.29,1.5051,414.25,2444.0,0.8575,58.63,914.0,1.3417,116.484375,99.15,67.4,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1402.0,498.3,1111.25,15.47,0.8876,345.8,108.625,120.015625,120.15625,32.9,590.0,8446.0,120.63,115.29,93.78,57.71,57.55,2404.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.71,916.1,2.1845,1.5174,4.133,1159.2,1.6999,13.965,449.0
2009-05-08 03:01:00,112.25,0.7549,39.32,1.5052,414.25,2444.0,0.8573,58.63,913.75,1.3416,116.5,99.15,67.4,0.01008,124.4,612.75,82.4,9485.0,9490.0,1400.0,497.8,1111.25,15.47,0.8873,345.8,108.625,120.0625,120.21875,32.9,590.0,8440.0,120.66,115.305,93.78,57.71,57.56,2401.0,108.045,1.512,1.6977,1460.0,57.55,1810.0,57.69,915.7,2.1835,1.5174,4.136,1159.2,1.6999,13.965,449.0
2009-05-08 03:02:00,112.25,0.7546,39.32,1.504,414.25,2444.0,0.8571,58.63,913.75,1.3411,116.50781200000002,99.15,67.425,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1400.5,497.7,1111.25,15.47,0.8868,346.0,108.63281200000002,120.078125,120.25,32.9,590.0,8440.0,120.67,115.31,93.78,57.66,57.54,2402.0,108.045,1.512,1.6977,1460.0,57.55,1810.0,57.69,915.7,2.1845,1.5174,4.136,1159.2,1.6999,13.965,449.0
2009-05-08 03:03:00,112.25,0.7538,39.32,1.5037,414.25,2444.0,0.8568,58.63,913.25,1.3408,116.50781200000002,99.15,67.425,0.010081,124.4,612.75,82.4,9485.0,9490.0,1400.0,497.5,1111.25,15.47,0.8866,345.8,108.63281200000002,120.09375,120.28125,32.9,590.0,8440.0,120.7,115.32,93.78,57.64,57.51,2401.0,108.045,1.512,1.6977,1460.0,57.55,1810.0,57.65,915.5,2.184,1.5174,4.136,1159.2,1.6999,13.95,449.0
2009-05-08 03:04:00,112.25,0.7538,39.33,1.5028,414.25,2444.0,0.857,58.63,913.25,1.3409,116.50781200000002,99.15,67.425,0.010085,124.4,612.75,82.4,9485.0,9490.0,1399.75,497.5,1111.25,15.47,0.8866,345.8,108.63281200000002,120.078125,120.265625,32.9,590.0,8436.0,120.69,115.32,93.78,57.64,57.55,2402.0,108.04,1.512,1.6977,1460.0,57.55,1810.0,57.64,915.6,2.185,1.5174,4.136,1159.2,1.6999,13.96,449.0
2009-05-08 03:05:00,112.25,0.7539,39.34,1.5037,414.25,2444.0,0.8572,58.63,912.75,1.3411,116.515625,99.15,67.425,0.010081999999999999,124.4,612.75,82.4,9485.0,9490.0,1399.5,497.5,1111.25,15.47,0.8867,345.8,108.640625,120.09375,120.25,32.9,590.0,8434.0,120.68,115.33,93.88,57.63,57.5,2401.0,108.05,1.512,1.6977,1460.0,57.55,1810.0,57.65,915.8,2.183,1.5159,4.136,1159.2,1.6999,13.96,449.0
2009-05-08 03:06:00,112.25,0.7538,39.34,1.5032,414.25,2444.0,0.857,58.63,912.25,1.3409,116.515625,99.15,67.425,0.010083,124.4,612.75,82.4,9485.0,9490.0,1398.5,496.9,1111.25,15.47,0.8868,345.8,108.640625,120.109375,120.296875,32.9,590.0,8427.0,120.7,115.34,93.88,57.62,57.5,2401.0,108.055,1.512,1.6977,1460.0,57.55,1810.0,57.61,916.0,2.1825,1.5159,4.136,1159.2,1.6999,13.96,449.0
2009-05-08 03:07:00,112.25,0.7532,39.34,1.503,414.25,2444.0,0.8565,58.63,911.75,1.3406,116.50781200000002,99.15,67.425,0.010081,124.4,612.75,82.4,9485.0,9490.0,1398.25,496.8,1111.25,15.47,0.8865,346.2,108.640625,120.078125,120.25,32.9,590.0,8425.0,120.68,115.325,93.88,57.6,57.5,2397.0,108.05,1.512,1.6977,1460.0,57.55,1810.0,57.61,915.7,2.183,1.5159,4.136,1159.2,1.6999,13.96,449.0
2009-05-08 03:08:00,112.25,0.7539,39.32,1.504,414.25,2444.0,0.8568,58.63,912.25,1.3409,116.52343700000002,99.15,67.425,0.010081,124.4,612.75,82.4,9485.0,9490.0,1398.0,496.8,1111.25,15.47,0.8868,346.1,108.640625,120.09375,120.28125,32.9,590.0,8428.0,120.7,115.34,94.0,57.56,57.44,2399.0,108.06,1.512,1.6977,1460.0,57.55,1810.0,57.57,915.5,2.1814,1.5159,4.136,1159.2,1.6999,13.955,449.0
2009-05-08 03:09:00,112.25,0.7534,39.34,1.5031,414.25,2444.0,0.8567,58.63,911.75,1.3404,116.53125,99.15,67.425,0.010081,124.4,612.75,82.4,9485.0,9490.0,1397.75,496.6,1111.25,15.47,0.8864,346.1,108.640625,120.125,120.328125,32.9,590.0,8426.0,120.72,115.37,93.98,57.56,57.41,2399.0,108.08,1.512,1.6977,1460.0,57.55,1810.0,57.53,915.5,2.1814,1.5159,4.136,1159.2,1.6999,13.955,449.0
2009-05-08 03:10:00,112.25,0.7535,39.32,1.5034,414.25,2444.0,0.8565,58.63,912.25,1.3403,116.53125,99.15,67.425,0.010081999999999999,124.4,612.75,82.4,9485.0,9490.0,1398.25,496.6,1111.25,15.47,0.8863,346.1,108.640625,120.109375,120.328125,32.9,590.0,8430.0,120.73,115.37,93.98,57.56,57.42,2400.0,108.08,1.512,1.6977,1460.0,57.55,1810.0,57.53,915.6,2.1785,1.5159,4.136,1159.2,1.6999,13.96,449.0
2009-05-08 03:11:00,112.25,0.7537,39.25,1.5032,414.25,2444.0,0.8565,58.63,912.75,1.3402,116.52343700000002,99.15,67.425,0.010081999999999999,124.4,612.75,82.375,9485.0,9490.0,1398.5,496.6,1111.25,15.47,0.8864,346.1,108.640625,120.09375,120.28125,32.9,590.0,8431.0,120.72,115.365,93.98,57.51,57.41,2402.0,108.075,1.512,1.6977,1460.0,57.55,1810.0,57.55,915.4,2.178,1.5159,4.136,1159.2,1.6999,13.96,449.0
2009-05-08 03:12:00,112.25,0.7544,39.25,1.5041,414.25,2444.0,0.8576,58.63,913.25,1.3409,116.515625,99.15,67.425,0.010081,124.4,612.75,82.4,9485.0,9490.0,1399.5,497.6,1111.25,15.47,0.8868,346.1,108.63281200000002,120.078125,120.265625,32.9,590.0,8437.0,120.74,115.385,93.96,57.57,57.45,2404.0,108.08,1.512,1.6977,1460.0,57.55,1810.0,57.6,915.6,2.1785,1.5159,4.14,1159.2,1.6999,13.96,449.0
2009-05-08 03:13:00,112.25,0.7544,39.25,1.5043,414.25,2444.0,0.857,58.63,913.25,1.3407,116.515625,99.15,67.425,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1400.0,498.1,1111.25,15.47,0.8865,346.1,108.63281200000002,120.078125,120.265625,32.9,590.0,8440.0,120.74,115.38,93.98,57.59,57.49,2405.0,108.085,1.512,1.6977,1460.0,57.55,1810.0,57.62,915.4,2.1814,1.5159,4.1419999999999995,1159.2,1.7,13.96,449.0
2009-05-08 03:14:00,112.25,0.7546,39.25,1.5048,414.25,2444.0,0.8571,58.82,913.25,1.3407,116.515625,99.15,67.425,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1399.75,497.9,1111.25,15.47,0.8865,346.3,108.63281200000002,120.09375,120.28125,32.9,590.0,8440.0,120.74,115.38,93.98,57.59,57.43,2404.0,108.085,1.512,1.6977,1460.0,57.55,1810.0,57.56,915.3,2.1795,1.514,4.138999999999999,1159.2,1.7,13.96,449.0
2009-05-08 03:15:00,112.25,0.7545,39.25,1.5046,414.25,2444.0,0.8571,58.82,913.25,1.3404,116.515625,99.15,67.425,0.010079000000000001,124.4,612.75,82.4,9485.0,9490.0,1400.0,497.6,1111.25,15.47,0.8864,346.3,108.63281200000002,120.09375,120.265625,32.9,590.0,8441.0,120.74,115.38,93.98,57.62,57.48,2405.0,108.085,1.512,1.6977,1460.0,57.55,1810.0,57.59,915.4,2.18,1.514,4.138,1159.2,1.7,13.965,449.0
2009-05-08 03:16:00,112.25,0.7547,39.34,1.5045,414.25,2444.0,0.8573,58.81,913.5,1.3404,116.50781200000002,99.15,67.425,0.010078,124.4,612.75,82.4,9485.0,9490.0,1400.25,497.7,1111.25,15.47,0.8862,346.1,108.63281200000002,120.09375,120.265625,32.9,590.0,8442.0,120.74,115.375,93.98,57.62,57.46,2407.0,108.08,1.512,1.6977,1460.0,57.55,1810.0,57.54,915.4,2.181,1.514,4.138,1159.2,1.7,13.965,449.0
2009-05-08 03:17:00,112.25,0.7553,39.34,1.5054,414.0,2444.0,0.8575,58.81,913.5,1.341,116.515625,99.15,67.425,0.010077,124.4,612.75,82.4,9485.0,9490.0,1400.0,497.8,1111.25,15.47,0.8867,346.1,108.640625,120.09375,120.28125,32.9,590.0,8437.0,120.73,115.39,93.98,57.6,57.54,2406.0,108.09,1.512,1.6977,1460.0,57.55,1810.0,57.64,915.4,2.182,1.514,4.138,1159.2,1.7,13.965,449.0
2009-05-08 03:18:00,112.25,0.7551,39.35,1.5053,414.0,2444.0,0.8577,58.81,913.0,1.3408,116.50781200000002,99.15,67.425,0.010077,124.4,612.75,82.4,9485.0,9490.0,1400.25,497.8,1111.25,15.47,0.8868,346.3,108.63281200000002,120.09375,120.28125,32.9,590.0,8440.0,120.71,115.375,93.98,57.6,57.49,2406.0,108.085,1.512,1.6977,1460.0,57.55,1810.0,57.63,915.2,2.1835,1.514,4.138,1159.2,1.7,13.975,449.0
2009-05-08 03:19:00,112.25,0.7549,39.35,1.5048,414.0,2444.0,0.8572,58.81,913.25,1.3406,116.50781200000002,99.15,67.425,0.010077,124.4,612.75,82.4,9485.0,9490.0,1400.25,497.8,1111.25,15.47,0.8866,346.3,108.63281200000002,120.078125,120.265625,32.9,590.0,8440.0,120.69,115.37,93.98,57.64,57.52,2407.0,108.085,1.512,1.6977,1460.0,57.55,1810.0,57.59,915.3,2.182,1.514,4.138,1159.2,1.7,13.975,449.0
2009-05-08 03:20:00,112.25,0.7551,39.3,1.5045,414.0,2444.0,0.8573,58.81,914.0,1.3408,116.5,99.15,67.425,0.010078,124.4,612.75,82.4,9485.0,9490.0,1401.0,497.8,1111.25,15.47,0.8868,346.3,108.63281200000002,120.078125,120.25,32.9,590.0,8446.0,120.65,115.36,93.98,57.66,57.53,2409.0,108.08,1.512,1.6977,1460.0,57.55,1810.0,57.67,915.2,2.184,1.514,4.138999999999999,1159.2,1.7,13.975,449.0
2009-05-08 03:21:00,112.25,0.7548,39.3,1.5038,414.0,2444.0,0.8569,58.81,913.75,1.3406,116.5,99.15,67.425,0.010077,124.4,612.75,82.4,9485.0,9490.0,1400.75,497.8,1111.25,15.47,0.8866,346.3,108.63281200000002,120.0625,120.234375,32.9,590.0,8443.0,120.65,115.345,93.98,57.65,57.54,2409.0,108.075,1.512,1.6977,1460.0,57.55,1810.0,57.64,915.4,2.1845,1.514,4.14,1159.2,1.7,13.97,449.0
2009-05-08 03:22:00,112.25,0.7549,39.29,1.5036,414.25,2444.0,0.8567,58.81,913.75,1.3407,116.49218700000002,99.15,67.425,0.010077,124.4,612.75,82.4,9485.0,9490.0,1400.75,497.6,1111.25,15.47,0.8866,346.3,108.63281200000002,120.03125,120.203125,32.9,590.0,8445.0,120.63,115.32,93.98,57.6,57.47,2410.0,108.075,1.512,1.6977,1460.0,57.55,1810.0,57.6,915.5,2.187,1.514,4.1419999999999995,1159.2,1.7,13.97,449.0
2009-05-08 03:23:00,112.25,0.7543,39.32,1.5029,414.25,2444.0,0.8565,58.81,913.5,1.3404,116.47656200000002,99.15,67.425,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.5,498.0,1111.25,15.47,0.8864,346.3,108.63281200000002,120.0,120.140625,32.9,590.0,8444.0,120.58,115.305,93.98,57.63,57.44,2410.0,108.065,1.512,1.6977,1460.0,57.55,1810.0,57.62,915.7,2.188,1.514,4.1419999999999995,1159.2,1.7049,13.98,449.0
2009-05-08 03:24:00,112.25,0.7543,39.32,1.503,414.25,2444.0,0.8565,58.81,914.25,1.3402,116.46875,99.15,67.45,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.5,498.5,1111.25,15.47,0.8862,346.3,108.625,119.984375,120.125,32.9,590.0,8448.0,120.56,115.305,93.98,57.63,57.5,2410.0,108.065,1.512,1.6977,1460.0,57.55,1810.0,57.63,915.4,2.188,1.5152,4.143,1159.2,1.7017,13.98,449.0
2009-05-08 03:25:00,112.25,0.7542,39.35,1.5032,414.25,2444.0,0.8564,58.81,913.5,1.34,116.46875,99.15,67.45,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.25,497.9,1111.25,15.47,0.8862,345.1,108.63281200000002,119.9375,120.09375,32.9,590.0,8442.0,120.5,115.29,93.74,57.63,57.5,2409.0,108.065,1.512,1.6977,1460.0,57.55,1810.0,57.63,915.4,2.1875,1.5152,4.143,1159.2,1.7017,13.97,449.0
2009-05-08 03:26:00,112.25,0.7537,39.3,1.5027,414.25,2444.0,0.8566,58.81,914.0,1.34,116.46093700000002,99.15,67.45,0.010077,124.4,612.75,82.4,9485.0,9490.0,1401.5,498.1,1111.25,15.47,0.8862,345.6,108.63281200000002,119.9375,120.09375,32.9,590.0,8446.0,120.51,115.29,93.78,57.63,57.45,2408.0,108.065,1.512,1.6977,1460.0,57.55,1810.0,57.61,915.5,2.1875,1.5152,4.144,1159.2,1.7017,13.97,449.0
2009-05-08 03:27:00,112.25,0.7536,39.29,1.5025,414.25,2444.0,0.8565,58.81,914.25,1.3401,116.46875,99.15,67.45,0.010076,124.4,612.75,82.4,9485.0,9490.0,1401.5,498.1,1111.25,15.47,0.8863,345.2,108.63281200000002,119.9375,120.09375,32.9,590.0,8449.0,120.55,115.3,93.78,57.59,57.41,2409.0,108.065,1.512,1.6977,1460.0,57.55,1810.0,57.59,915.4,2.187,1.5123,4.1419999999999995,1159.2,1.7017,13.97,449.0
2009-05-08 03:28:00,112.25,0.7538,39.29,1.5022,414.25,2444.0,0.8565,58.81,913.5,1.3402,116.46875,99.15,67.45,0.010074,124.4,612.75,82.4,9485.0,9490.0,1401.0,498.1,1111.25,15.47,0.8864,345.2,108.63281200000002,119.953125,120.09375,32.9,590.0,8441.0,120.54,115.295,93.78,57.57,57.42,2406.0,108.07,1.512,1.6977,1460.0,57.55,1810.0,57.58,915.0,2.187,1.5119,4.141,1159.2,1.7017,13.97,449.0
