,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EX#,EZ#,IHO#,IRB#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-03-07 03:43:00,0.9295,63.54,2.0106,562.25,2716.0,1.0164,81.28,1303.5,1.5386,114.35156200000002,103.2,57.75,0.00979,156.15,1169.25,90.3,12720.0,1710.75,655.4,1443.75,13.75,0.9785,367.2,107.53906200000002,117.390625,117.671875,1101.75,12031.0,117.74,111.93,92.66,105.06,3576.0,105.305,29364.0,26475.0,105.06,980.0,3.893,2.9522,9.751,2155.0,2.6442,20.12,365.4
2008-03-07 03:44:00,0.9296,63.54,2.0107,562.0,2716.0,1.0165,81.28,1303.75,1.5384,114.359375,103.2,57.75,0.009787,156.15,1169.25,90.3,12720.0,1710.75,655.4,1443.5,13.74,0.9785,367.2,107.53906200000002,117.390625,117.703125,1101.75,12033.0,117.72,111.92,92.68,105.07,3577.0,105.31,29364.0,26475.0,105.06,980.2,3.89,2.9525,9.751,2160.0,2.6429,20.13,365.4
2008-03-07 03:45:00,0.9292,63.54,2.011,562.0,2716.0,1.0164,81.29,1302.75,1.5384,114.359375,103.2,57.75,0.009787,156.15,1169.25,90.3,12720.0,1710.0,655.4,1443.5,13.74,0.9785,367.2,107.53906200000002,117.390625,117.71875,1101.75,12026.0,117.76,111.95,92.74,105.05,3573.0,105.33,29364.0,26475.0,105.04,980.3,3.8915,2.9525,9.751,2160.0,2.6429,20.13,365.4
2008-03-07 03:46:00,0.9291,63.55,2.0116,562.0,2716.0,1.0165,81.29,1302.25,1.5386,114.38281200000002,103.2,57.75,0.009788,156.25,1169.25,90.3,12720.0,1709.25,655.4,1443.5,13.73,0.9788,367.2,107.55468700000002,117.40625,117.734375,1101.75,12018.0,117.78,111.96,92.8,105.05,3569.0,105.335,29364.0,26475.0,105.05,980.9,3.8865,2.9525,9.751,2160.0,2.6429,20.15,365.4
2008-03-07 03:47:00,0.9293,63.5,2.0113,562.0,2716.0,1.0164,81.29,1302.5,1.5386,114.375,103.2,57.75,0.009793000000000001,156.0,1169.25,90.3,12720.0,1709.25,655.4,1443.0,13.73,0.9788,368.2,107.546875,117.40625,117.734375,1101.75,12020.0,117.75,111.96,92.78,105.07,3569.0,105.33,29364.0,26475.0,105.05,980.7,3.885,2.9525,9.751,2160.0,2.6438,20.15,365.4
2008-03-07 03:48:00,0.9297,63.43,2.0121,562.0,2716.0,1.0166,81.28,1302.0,1.5387,114.390625,103.2,57.75,0.009797,156.0,1169.25,90.3,12720.0,1709.0,655.4,1443.0,13.73,0.9791,368.2,107.55468700000002,117.4375,117.765625,1101.75,12018.0,117.75,111.97,92.78,105.12,3567.0,105.33,29364.0,26475.0,105.12,980.7,3.886,2.953,9.751,2160.0,2.645,20.15,365.4
2008-03-07 03:49:00,0.9296,63.41,2.012,562.0,2716.0,1.0165,81.28,1301.5,1.5386,114.41406200000002,103.2,57.75,0.009796,156.05,1169.25,90.3,12720.0,1707.0,655.4,1443.0,13.73,0.979,369.0,107.5625,117.484375,117.796875,1101.75,12013.0,117.77,111.99,92.78,105.14,3568.0,105.335,29364.0,26475.0,105.12,980.5,3.8865,2.9536,9.751,2160.0,2.645,20.15,365.4
2008-03-07 03:50:00,0.9297,63.45,2.0117,562.25,2716.0,1.0164,81.28,1301.5,1.5379,114.39843700000002,103.2,57.75,0.009797,156.0,1169.25,90.3,12690.0,1707.0,655.4,1443.0,13.73,0.9789,369.0,107.57031200000002,117.484375,117.828125,1101.75,12015.0,117.82,112.05,92.86,105.07,3566.0,105.365,29364.0,26475.0,105.05,981.0,3.89,2.9524,9.751,2160.0,2.6442,20.15,365.4
2008-03-07 03:51:00,0.9297,63.44,2.0116,562.25,2716.0,1.0164,81.28,1301.5,1.538,114.390625,103.2,57.75,0.009798000000000001,156.0,1169.25,90.3,12690.0,1707.75,655.4,1441.25,13.73,0.9787,369.0,107.57031200000002,117.46875,117.828125,1101.75,12012.0,117.81,112.04,92.86,105.06,3564.0,105.36,29364.0,26475.0,105.05,980.6,3.8925,2.9517,9.751,2155.0,2.6442,20.19,365.4
2008-03-07 03:52:00,0.9299,63.5,2.0116,562.0,2720.0,1.0164,81.28,1301.25,1.538,114.38281200000002,103.2,57.75,0.009797,156.25,1169.25,90.3,12690.0,1707.0,655.4,1442.0,13.74,0.9789,367.3,107.55468700000002,117.453125,117.796875,1102.0,12012.0,117.78,112.02,92.78,105.03,3564.0,105.345,29364.0,26475.0,105.01,981.2,3.893,2.9517,9.751,2155.0,2.6442,20.205,365.4
2008-03-07 03:53:00,0.9301,63.5,2.0115,562.0,2720.0,1.0164,81.28,1300.5,1.5382,114.38281200000002,103.2,57.75,0.009796,156.25,1169.25,90.3,12690.0,1706.5,655.4,1442.0,13.73,0.9789,367.3,107.55468700000002,117.453125,117.8125,1102.0,12008.0,117.78,112.0,92.7,104.94,3562.0,105.335,29364.0,26475.0,104.93,981.3,3.893,2.9517,9.751,2160.0,2.6442,20.2,365.4
2008-03-07 03:54:00,0.9303,63.5,2.0112,562.0,2720.0,1.0166,81.28,1300.75,1.5381,114.39843700000002,103.2,57.75,0.009795,156.4,1169.25,90.3,12690.0,1707.0,655.4,1442.0,13.74,0.979,367.3,107.5625,117.46875,117.8125,1102.0,12009.0,117.79,112.0,92.7,104.85,3565.0,105.335,29364.0,26475.0,104.89,981.4,3.891,2.9517,9.751,2160.0,2.6442,20.205,365.4
2008-03-07 03:55:00,0.9308,63.5,2.0117,562.0,2720.0,1.0166,81.28,1300.5,1.5382,114.39843700000002,103.2,57.775,0.009795,156.45,1169.25,90.3,12685.0,1707.0,655.4,1442.0,13.74,0.9791,367.3,107.5625,117.484375,117.875,1102.0,12001.0,117.79,112.01,92.76,104.9,3564.0,105.335,29364.0,26475.0,104.87,981.0,3.893,2.9481,9.751,2160.0,2.64,20.2,365.4
2008-03-07 03:56:00,0.9305,63.5,2.0115,562.0,2720.0,1.0166,81.28,1299.75,1.5381,114.39843700000002,103.2,57.775,0.009796,156.45,1169.25,90.3,12685.0,1705.25,655.4,1442.0,13.74,0.9791,367.3,107.5625,117.484375,117.875,1102.0,11996.0,117.8,112.01,92.76,104.9,3561.0,105.34,29364.0,26475.0,104.87,980.6,3.893,2.9481,9.751,2160.0,2.64,20.185,365.4
2008-03-07 03:57:00,0.9309,63.5,2.0118,562.0,2720.0,1.0167,81.28,1300.5,1.5383,114.39843700000002,103.2,57.775,0.009798999999999999,156.4,1169.25,90.3,12685.0,1706.0,655.4,1442.0,13.73,0.9789,367.3,107.5625,117.46875,117.875,1102.0,12002.0,117.8,112.01,92.78,104.9,3563.0,105.34,29364.0,26475.0,104.87,980.1,3.8875,2.9481,9.751,2160.0,2.64,20.18,365.4
2008-03-07 03:58:00,0.9308,63.4,2.0119,562.25,2726.0,1.0167,81.28,1300.5,1.5385,114.39843700000002,103.2,57.775,0.009798000000000001,156.4,1169.25,90.3,12685.0,1706.25,655.4,1441.25,13.73,0.979,367.3,107.55468700000002,117.484375,117.875,1101.75,12005.0,117.8,112.02,92.8,104.91,3565.0,105.345,29364.0,26475.0,104.92,980.8,3.89,2.9481,9.751,2160.0,2.6401,20.17,365.4
2008-03-07 03:59:00,0.9309,63.4,2.0123,562.25,2726.0,1.0165,81.28,1300.0,1.539,114.39843700000002,103.2,57.775,0.009801,156.5,1169.25,90.3,12685.0,1705.75,655.4,1441.25,13.73,0.9796,367.3,107.55468700000002,117.46875,117.84375,1102.0,12001.0,117.77,111.99,92.72,104.93,3566.0,105.325,29364.0,26475.0,104.94,980.6,3.8925,2.949,9.751,2160.0,2.6401,20.18,365.4
2008-03-07 04:00:00,0.9308,63.4,2.0125,562.25,2726.0,1.0165,81.28,1300.5,1.5396,114.39843700000002,103.2,57.775,0.009805,156.5,1169.25,90.3,12685.0,1706.25,655.4,1438.0,13.73,0.9799,366.6,107.55468700000002,117.46875,117.875,1102.0,12005.0,117.76,111.98,92.7,104.94,3567.0,105.315,29364.0,26475.0,104.92,980.6,3.896,2.949,9.751,2160.0,2.6401,20.18,365.4
2008-03-07 04:01:00,0.9307,63.41,2.013,562.0,2726.0,1.0164,81.28,1300.0,1.5394,114.39843700000002,103.2,57.775,0.009806,156.6,1169.25,90.3,12675.0,1704.75,655.4,1438.0,13.73,0.9798,366.6,107.55468700000002,117.46875,117.921875,1101.75,11999.0,117.79,111.99,92.7,105.0,3563.0,105.32,29364.0,26475.0,105.0,981.1,3.8965,2.9499,9.751,2160.0,2.6423,20.185,365.4
2008-03-07 04:02:00,0.9308,63.41,2.0125,562.0,2726.0,1.0162,81.28,1300.0,1.5393,114.40625,103.2,57.775,0.009806,156.5,1169.25,90.3,12675.0,1705.25,655.4,1438.0,13.71,0.9796,366.6,107.55468700000002,117.484375,118.0,1101.75,11997.0,117.79,111.99,92.7,104.89,3564.0,105.315,29364.0,26475.0,104.88,981.8,3.904,2.9488,9.751,2160.0,2.6419,20.185,365.4
2008-03-07 04:03:00,0.9306,63.41,2.0123,562.0,2726.0,1.0165,81.28,1300.25,1.539,114.40625,103.2,57.775,0.009804,156.5,1169.25,90.3,12675.0,1706.25,655.4,1438.0,13.7,0.9795,366.6,107.55468700000002,117.484375,118.015625,1101.75,11999.0,117.78,111.98,92.72,104.9,3565.0,105.315,29364.0,26475.0,104.89,982.1,3.9085,2.9485,9.751,2166.5,2.64,20.225,365.4
2008-03-07 04:04:00,0.9305,63.41,2.0126,562.0,2726.0,1.0165,81.28,1300.25,1.539,114.41406200000002,103.2,57.775,0.009807,156.5,1169.25,90.3,12675.0,1707.25,655.4,1438.0,13.7,0.9794,366.6,107.55468700000002,117.5,118.046875,1101.75,12003.0,117.8,111.98,92.74,104.88,3566.0,105.305,29364.0,26475.0,104.86,981.9,3.914,2.9478,9.751,2166.7,2.64,20.22,365.4
2008-03-07 04:05:00,0.9307,63.39,2.0127,562.0,2717.0,1.0164,81.28,1300.0,1.5389,114.41406200000002,103.2,57.775,0.009801,156.35,1169.25,90.3,12660.0,1707.0,655.4,1439.5,13.7,0.9795,367.7,107.55468700000002,117.5,118.03125,1101.75,12000.0,117.78,111.98,92.72,104.9,3564.0,105.305,29364.0,26475.0,104.88,981.9,3.9115,2.9485,9.751,2166.5,2.641,20.22,365.4
2008-03-07 04:06:00,0.9307,63.39,2.0126,561.5,2717.0,1.0164,81.28,1299.0,1.5388,114.40625,103.2,57.775,0.0098,156.65,1169.25,90.3,12660.0,1706.5,655.4,1438.25,13.68,0.9794,367.7,107.55468700000002,117.484375,118.0,1102.0,11990.0,117.73,111.95,92.62,104.86,3562.0,105.29,29364.0,26475.0,104.88,982.1,3.9065,2.9485,9.751,2166.5,2.641,20.205,365.4
2008-03-07 04:07:00,0.9312,63.41,2.0127,561.25,2717.0,1.0158,81.28,1300.0,1.5388,114.38281200000002,103.2,57.775,0.009798999999999999,156.65,1169.25,90.3,12660.0,1708.0,655.4,1438.25,13.68,0.9793,367.7,107.55468700000002,117.453125,117.96875,1102.0,12002.0,117.7,111.91,92.56,104.86,3567.0,105.275,29364.0,26475.0,104.87,981.7,3.91,2.9485,9.751,2166.5,2.6425,20.21,365.4
2008-03-07 04:08:00,0.9316,63.45,2.0126,561.5,2718.0,1.0157,81.28,1300.0,1.5387,114.38281200000002,103.2,57.8,0.009798999999999999,156.6,1169.25,90.3,12660.0,1708.5,655.4,1438.5,13.67,0.9793,367.7,107.546875,117.4375,117.96875,1102.0,12002.0,117.69,111.9,92.58,104.88,3569.0,105.275,29364.0,26475.0,104.92,981.9,3.9075,2.9497,9.751,2166.5,2.645,20.2,365.4
2008-03-07 04:09:00,0.9314,63.45,2.0126,561.25,2718.0,1.0156,81.28,1300.25,1.5387,114.375,103.2,57.8,0.009798000000000001,156.65,1169.25,90.3,12660.0,1708.75,655.4,1438.5,13.67,0.9791,367.7,107.546875,117.421875,117.921875,1102.0,12004.0,117.68,111.9,92.54,104.87,3572.0,105.275,29364.0,26475.0,104.88,981.7,3.9075,2.9491,9.751,2166.5,2.6451,20.225,365.4
2008-03-07 04:10:00,0.9315,63.45,2.0125,561.25,2718.0,1.0154,81.28,1299.25,1.5388,114.39843700000002,103.2,57.8,0.009798000000000001,156.6,1169.25,90.3,12660.0,1708.0,655.4,1438.5,13.67,0.9794,367.7,107.55468700000002,117.453125,117.96875,1102.0,11997.0,117.74,111.95,92.64,104.87,3564.0,105.3,29364.0,26475.0,104.88,981.9,3.9125,2.9494,9.751,2166.5,2.6451,20.22,365.4
2008-03-07 04:11:00,0.9317,63.45,2.0126,561.25,2718.0,1.0152,81.28,1300.25,1.5389,114.39843700000002,103.2,57.8,0.009803000000000001,156.65,1169.25,90.3,12660.0,1708.75,655.4,1439.25,13.68,0.9796,367.7,107.5625,117.46875,117.984375,1101.75,12004.0,117.73,111.96,92.68,104.84,3567.0,105.315,29364.0,26475.0,104.89,982.4,3.915,2.9494,9.751,2166.5,2.645,20.23,365.4
2008-03-07 04:12:00,0.9326,63.45,2.0126,561.25,2718.0,1.0155,81.28,1300.0,1.5391,114.41406200000002,103.2,57.8,0.009807999999999999,156.55,1169.25,90.3,12660.0,1707.75,655.4,1438.5,13.67,0.9797,367.7,107.5625,117.484375,118.0,1101.75,12002.0,117.72,111.95,92.7,104.92,3567.0,105.31,29364.0,26475.0,104.9,982.6,3.915,2.9485,9.758,2156.0,2.645,20.235,365.4
2008-03-07 04:13:00,0.9324,63.45,2.0127,561.25,2720.0,1.0156,81.28,1299.75,1.5392,114.41406200000002,103.2,57.9,0.009812000000000001,156.35,1169.25,90.325,12660.0,1707.0,655.4,1438.5,13.67,0.9803,367.1,107.5625,117.5,118.015625,1101.75,11996.0,117.73,111.97,92.68,104.9,3567.0,105.325,29364.0,26475.0,104.89,982.6,3.9125,2.9485,9.758,2156.0,2.645,20.24,365.4
2008-03-07 04:14:00,0.9321,63.45,2.0122,561.75,2720.0,1.0153,81.28,1299.75,1.5392,114.39843700000002,103.2,57.9,0.009809,156.5,1169.25,90.325,12660.0,1707.5,655.4,1438.5,13.67,0.9806,367.1,107.55468700000002,117.484375,117.984375,1101.75,11996.0,117.71,111.96,92.64,104.88,3568.0,105.32,29364.0,26475.0,104.91,982.6,3.9125,2.9471,9.758,2156.0,2.6451,20.24,365.4
2008-03-07 04:15:00,0.9322,63.45,2.0128,561.75,2720.0,1.0156,81.28,1301.0,1.5402,114.38281200000002,103.2,57.9,0.009816,156.5,1169.25,90.325,12660.0,1708.25,655.4,1438.5,13.67,0.9816,367.1,107.55468700000002,117.453125,117.984375,1101.75,12009.0,117.7,111.95,92.64,104.94,3571.0,105.31,29364.0,26475.0,104.94,983.5,3.91,2.9471,9.758,2156.0,2.6451,20.26,365.4
2008-03-07 04:16:00,0.9321,63.41,2.0129,561.0,2720.0,1.0156,81.28,1301.0,1.5402,114.375,103.2,57.9,0.009814,156.6,1169.25,90.325,12660.0,1708.25,655.4,1438.5,13.67,0.9815,366.7,107.55468700000002,117.453125,117.984375,1101.75,12008.0,117.7,111.95,92.64,105.0,3572.0,105.31,29364.0,26475.0,105.04,983.5,3.913,2.9505,9.758,2156.0,2.649,20.275,365.4
2008-03-07 04:17:00,0.9317,63.41,2.0127,561.0,2720.0,1.0154,81.28,1301.0,1.5398,114.38281200000002,103.2,57.9,0.009815,156.5,1169.25,90.325,12660.0,1708.0,655.4,1438.0,13.67,0.9811,366.7,107.55468700000002,117.453125,118.015625,1101.75,12006.0,117.72,111.95,92.64,105.06,3572.0,105.315,29364.0,26475.0,105.06,983.2,3.913,2.949,9.758,2156.0,2.649,20.26,365.4
2008-03-07 04:18:00,0.9317,63.41,2.0133,561.0,2720.0,1.0152,81.28,1301.0,1.5401,114.38281200000002,103.2,57.9,0.009818,156.5,1169.25,90.325,12660.0,1707.5,655.4,1438.0,13.67,0.9813,366.7,107.55468700000002,117.453125,118.03125,1101.75,12005.0,117.73,111.97,92.64,105.01,3571.0,105.33,29364.0,26475.0,105.04,982.7,3.913,2.949,9.741,2164.9,2.645,20.25,365.4
2008-03-07 04:19:00,0.9314,63.4,2.0135,561.0,2720.0,1.0152,81.28,1300.75,1.5401,114.38281200000002,103.2,57.9,0.009819,156.5,1169.25,90.325,12660.0,1706.75,655.4,1438.0,13.65,0.9813,366.7,107.55468700000002,117.453125,118.0,1102.0,12008.0,117.72,111.97,92.66,104.98,3572.0,105.335,29364.0,26475.0,104.98,983.2,3.913,2.949,9.741,2164.9,2.645,20.26,365.4
2008-03-07 04:20:00,0.9312,63.4,2.0135,561.0,2720.0,1.0149,81.28,1300.25,1.5402,114.36718700000002,103.2,57.9,0.009819,156.5,1169.25,90.325,12660.0,1706.25,655.4,1437.75,13.65,0.9812,366.8,107.546875,117.4375,118.0,1102.0,12003.0,117.72,111.96,92.6,104.97,3569.0,105.34,29364.0,26475.0,104.99,983.1,3.9195,2.949,9.741,2164.9,2.645,20.255,365.4
2008-03-07 04:21:00,0.9313,63.4,2.0138,561.0,2720.0,1.0149,81.28,1301.5,1.5402,114.359375,103.2,57.9,0.009815,156.5,1169.25,90.325,12665.0,1707.5,655.4,1437.75,13.67,0.9813,366.8,107.53906200000002,117.4375,117.984375,1102.0,12012.0,117.7,111.95,92.6,104.95,3573.0,105.33,29364.0,26475.0,104.99,984.0,3.9195,2.949,9.745,2164.9,2.6475,20.28,365.4
2008-03-07 04:22:00,0.9312,63.4,2.0135,561.0,2720.0,1.0151,81.28,1301.25,1.5403,114.34375,103.2,57.9,0.009823,156.5,1169.25,90.325,12665.0,1707.75,655.4,1438.0,13.66,0.981,366.5,107.53125,117.390625,117.953125,1102.0,12009.0,117.7,111.95,92.6,104.97,3574.0,105.325,29364.0,26475.0,104.97,983.5,3.9195,2.949,9.745,2164.3,2.6475,20.295,365.4
2008-03-07 04:23:00,0.9308,63.4,2.0139,561.0,2723.0,1.0152,81.28,1301.5,1.5409,114.328125,103.2,57.9,0.009821,156.25,1169.25,90.325,12665.0,1707.75,655.4,1438.0,13.66,0.9815,366.5,107.52343700000002,117.359375,117.921875,1102.0,12010.0,117.7,111.95,92.6,104.98,3575.0,105.325,29364.0,26475.0,104.99,983.8,3.9195,2.949,9.745,2164.3,2.6475,20.3,365.4
2008-03-07 04:24:00,0.9303,63.4,2.0132,561.0,2723.0,1.0152,81.28,1301.25,1.5403,114.33593700000002,103.2,57.9,0.009826999999999999,156.25,1169.25,90.325,12665.0,1707.5,655.4,1438.0,13.66,0.981,366.5,107.53125,117.390625,117.9375,1102.0,12010.0,117.7,111.95,92.6,104.98,3572.0,105.32,29364.0,26475.0,104.96,983.7,3.9195,2.947,9.745,2164.3,2.6475,20.3,365.4
2008-03-07 04:25:00,0.93,63.39,2.0126,561.0,2723.0,1.0153,81.28,1302.0,1.5397,114.33593700000002,103.2,57.9,0.009823,156.25,1169.25,90.325,12665.0,1707.75,655.4,1440.0,13.66,0.9806,366.6,107.53125,117.390625,117.90625,1102.0,12015.0,117.69,111.94,92.6,105.01,3574.0,105.315,29364.0,26475.0,105.02,983.5,3.9195,2.947,9.745,2164.3,2.6475,20.3,365.4
2008-03-07 04:26:00,0.93,63.39,2.0124,561.0,2723.0,1.0146,81.28,1302.25,1.5392,114.30468700000002,103.2,57.9,0.009812999999999999,156.25,1169.25,90.325,12665.0,1707.75,655.4,1440.0,13.66,0.9802,366.6,107.52343700000002,117.3125,117.765625,1102.0,12011.0,117.66,111.92,92.54,105.04,3575.0,105.31,29364.0,26475.0,105.05,983.6,3.9195,2.947,9.745,2164.3,2.6475,20.285,365.4
2008-03-07 04:27:00,0.9301,63.36,2.0124,561.25,2723.0,1.0148,81.41,1301.75,1.5392,114.30468700000002,103.2,57.9,0.009809,156.25,1169.25,90.325,12665.0,1707.5,655.4,1440.0,13.65,0.9802,367.0,107.52343700000002,117.3125,117.734375,1102.0,12010.0,117.67,111.93,92.54,105.03,3575.0,105.32,29364.0,26475.0,105.04,983.3,3.9195,2.947,9.745,2164.3,2.6475,20.295,365.4
2008-03-07 04:28:00,0.9301,63.36,2.013,561.25,2723.0,1.0167,81.41,1302.5,1.5397,114.3125,103.2,57.9,0.00981,156.45,1169.25,90.325,12665.0,1708.25,655.4,1440.0,13.65,0.9804,367.0,107.52343700000002,117.34375,117.78125,1101.75,12017.0,117.69,111.95,92.56,105.02,3577.0,105.32,29364.0,26475.0,105.02,983.9,3.91,2.949,9.758,2164.3,2.646,20.295,365.4
2008-03-07 04:29:00,0.9307,63.36,2.013,561.25,2722.0,1.0169,81.41,1302.25,1.5401,114.33593700000002,103.2,57.9,0.009812999999999999,156.25,1169.25,90.325,12665.0,1707.75,655.4,1438.75,13.65,0.9807,367.0,107.53125,117.375,117.796875,1101.75,12017.0,117.7,111.95,92.62,105.02,3576.0,105.325,29364.0,26475.0,105.03,983.4,3.9085,2.949,9.759,2164.3,2.646,20.285,365.4
2008-03-07 04:30:00,0.9311,63.36,2.013,561.25,2722.0,1.0171,81.41,1302.25,1.5403,114.34375,103.2,57.9,0.009818,156.15,1169.25,90.325,12665.0,1707.25,655.4,1437.0,13.65,0.9811,367.0,107.53125,117.390625,117.84375,1101.75,12014.0,117.69,111.94,92.62,105.04,3575.0,105.325,29364.0,26470.0,105.05,983.5,3.9085,2.947,9.765,2164.3,2.648,20.29,365.4
2008-03-07 04:31:00,0.9306,63.33,2.013,561.25,2723.0,1.0175,81.41,1301.5,1.54,114.34375,103.2,57.9,0.009814,156.25,1169.25,90.325,12665.0,1705.75,655.4,1436.75,13.65,0.981,367.0,107.53125,117.390625,117.859375,1101.75,12010.0,117.72,111.97,92.62,105.04,3571.0,105.33,29364.0,26470.0,105.04,983.3,3.9085,2.947,9.765,2164.3,2.6508,20.3,365.4
2008-03-07 04:32:00,0.9307,63.33,2.0125,561.0,2723.0,1.0175,81.41,1301.5,1.5393,114.33593700000002,103.2,57.9,0.009807999999999999,156.25,1169.25,90.325,12665.0,1706.25,655.4,1437.0,13.65,0.98,367.3,107.53125,117.359375,117.84375,1101.75,12010.0,117.7,111.96,92.62,105.06,3572.0,105.33,29364.0,26470.0,105.04,983.2,3.9085,2.947,9.765,2164.3,2.6508,20.3,365.4
2008-03-07 04:33:00,0.9308,63.33,2.013,561.25,2723.0,1.0168,81.41,1302.25,1.54,114.3125,103.2,57.9,0.009807,156.1,1169.25,90.325,12665.0,1707.0,655.4,1437.0,13.65,0.9807,367.3,107.52343700000002,117.328125,117.828125,1101.75,12012.0,117.7,111.96,92.6,105.05,3573.0,105.325,29364.0,26470.0,105.08,982.8,3.91,2.9479,9.765,2164.3,2.6508,20.275,365.4
2008-03-07 04:34:00,0.9306,63.33,2.0126,561.5,2720.0,1.0165,81.41,1302.0,1.5397,114.3125,103.2,57.825,0.009802,156.1,1169.25,90.325,12665.0,1706.75,655.4,1437.0,13.64,0.9804,367.3,107.52343700000002,117.3125,117.828125,1105.0,12015.0,117.7,111.95,92.64,105.07,3572.0,105.315,29364.0,26470.0,105.05,982.7,3.91,2.9479,9.765,2164.3,2.6508,20.245,365.4
2008-03-07 04:35:00,0.9308,63.33,2.0124,561.25,2713.0,1.0165,81.41,1302.0,1.5394,114.28906200000002,103.2,57.825,0.009797,156.1,1169.25,90.325,12670.0,1707.25,655.4,1437.0,13.63,0.9802,367.3,107.52343700000002,117.28125,117.78125,1105.0,12015.0,117.69,111.94,92.64,105.05,3574.0,105.31,29364.0,26470.0,105.06,982.3,3.9145,2.9479,9.782,2164.3,2.6508,20.225,365.4
2008-03-07 04:36:00,0.9306,63.33,2.0119,561.0,2713.0,1.0163,81.29,1302.5,1.5393,114.296875,103.2,57.825,0.0098,156.2,1169.25,90.325,12670.0,1707.25,655.4,1437.5,13.63,0.98,366.5,107.52343700000002,117.296875,117.796875,1105.0,12020.0,117.69,111.93,92.62,105.04,3574.0,105.31,29364.0,26470.0,105.05,981.9,3.9135,2.9479,9.773,2164.3,2.6508,20.24,365.4
2008-03-07 04:37:00,0.9306,63.33,2.0119,561.0,2710.0,1.0162,81.28,1302.25,1.5397,114.28906200000002,103.2,57.825,0.009802,156.0,1169.25,90.375,12680.0,1707.25,655.4,1438.75,13.62,0.98,366.5,107.52343700000002,117.3125,117.765625,1105.0,12018.0,117.69,111.93,92.62,105.04,3575.0,105.305,29364.0,26470.0,105.04,981.8,3.91,2.9479,9.773,2164.3,2.6508,20.23,365.4
2008-03-07 04:38:00,0.9308,63.33,2.0124,561.0,2709.0,1.0162,81.28,1302.75,1.5397,114.296875,103.2,57.9,0.009803000000000001,156.0,1169.25,90.375,12670.0,1707.25,655.4,1439.0,13.62,0.9802,366.5,107.52343700000002,117.328125,117.78125,1105.0,12021.0,117.7,111.94,92.64,105.04,3576.0,105.315,29364.0,26470.0,105.04,981.7,3.91,2.9479,9.773,2164.3,2.6508,20.225,365.4
2008-03-07 04:39:00,0.9312,63.33,2.0123,561.0,2714.0,1.0162,81.28,1301.75,1.5395,114.296875,103.2,57.95,0.009798000000000001,156.0,1169.25,90.375,12670.0,1706.0,655.4,1431.0,13.61,0.9799,366.5,107.52343700000002,117.328125,117.78125,1105.0,12015.0,117.72,111.95,92.64,105.02,3570.0,105.32,29364.0,26470.0,105.02,980.8,3.911,2.9479,9.773,2164.3,2.6508,20.21,365.4
2008-03-07 04:40:00,0.9313,63.33,2.012,561.0,2711.0,1.0164,81.28,1302.5,1.5394,114.28906200000002,103.2,57.95,0.009798000000000001,156.0,1169.25,90.375,12670.0,1707.0,655.4,1431.5,13.61,0.9795,366.5,107.52343700000002,117.3125,117.828125,1105.0,12019.0,117.71,111.93,92.64,105.03,3574.0,105.315,29364.0,26470.0,105.03,981.0,3.911,2.9468,9.773,2156.0,2.6508,20.185,365.4
2008-03-07 04:41:00,0.9312,63.33,2.0121,561.0,2714.0,1.0165,81.28,1302.75,1.5395,114.296875,103.2,57.95,0.009798000000000001,156.0,1169.25,90.375,12670.0,1708.0,655.4,1431.5,13.62,0.9795,366.5,107.52343700000002,117.3125,117.828125,1104.5,12024.0,117.71,111.94,92.66,105.06,3577.0,105.32,29364.0,26470.0,105.03,981.2,3.913,2.9467,9.773,2156.0,2.6508,20.185,365.4
2008-03-07 04:42:00,0.9314,63.33,2.0129,561.0,2714.0,1.0172,81.28,1303.0,1.5398,114.296875,103.2,57.95,0.009801,156.0,1169.25,90.375,12670.0,1708.75,655.4,1433.0,13.62,0.98,366.5,107.52343700000002,117.328125,117.796875,1104.5,12027.0,117.72,111.94,92.66,105.01,3577.0,105.325,29364.0,26470.0,104.99,980.9,3.912,2.9464,9.773,2156.0,2.6508,20.19,365.4
2008-03-07 04:43:00,0.9317,63.33,2.0134,561.0,2714.0,1.0175,81.28,1302.75,1.54,114.296875,103.2,57.95,0.009804,156.0,1169.25,90.375,12670.0,1708.25,655.4,1433.0,13.62,0.9802,366.5,107.52343700000002,117.328125,117.8125,1104.5,12023.0,117.72,111.94,92.64,105.0,3578.0,105.32,29364.0,26470.0,105.0,981.0,3.914,2.9464,9.773,2156.0,2.6508,20.225,365.4
2008-03-07 04:44:00,0.9317,63.33,2.0141,560.75,2719.0,1.0178,81.28,1302.5,1.5401,114.296875,103.2,57.9,0.009804,156.0,1169.25,90.375,12670.0,1707.5,655.4,1433.0,13.62,0.9801,366.5,107.52343700000002,117.3125,117.8125,1104.5,12020.0,117.72,111.94,92.62,104.92,3579.0,105.32,29364.0,26470.0,104.91,981.6,3.9085,2.9442,9.773,2156.0,2.6508,20.215,365.4
