,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-07-07 10:18:00,0.759,32.9,1.2906,394.0,1885.0,0.7758,68.71,2414.5,1.14275,117.546875,144.325,83.5,0.008806999999999999,128.0,549.5,114.675,1872.4,997.8,19980.0,20015.0,5639.75,995.5,13.71,1.0411,326.9,133.859375,108.0,124.90625,163.40625,151.90625,12.7,542.25,21316.0,160.65,131.52,160.24,44.05,46.57,3451.0,111.915,15.9,425.0,1.4372,1.4796,2140.0,147.22,46.58,1490.0,44.04,1213.1,2.6485,1.4334,2.924,903.8,1.4787,15.615,412.8
2017-07-07 10:19:00,0.7589,32.88,1.2906,394.0,1883.0,0.7757,68.71,2414.0,1.14285,117.5546875,144.175,83.55,0.008808499999999999,127.95,549.0,114.7,1871.8,997.3,19980.0,20010.0,5634.75,995.0,13.7,1.0408,326.9,133.859375,108.0,124.90625,163.40625,151.90625,12.7,542.0,21313.0,160.65,131.52,160.28,44.01,46.52,3450.0,111.915,15.9,424.5,1.4372,1.4796,2140.0,147.24,46.52,1490.0,44.02,1213.6,2.6475,1.4316,2.925,904.3,1.478,15.635,412.8
2017-07-07 10:20:00,0.7591,32.89,1.2905,394.25,1882.0,0.77545,68.67,2413.5,1.14285,117.5546875,144.175,83.55,0.008808,127.95,548.75,114.6,1871.8,997.4,19975.0,20005.0,5632.5,995.25,13.7,1.0408,326.8,133.859375,108.0,124.921875,163.40625,151.875,12.8,542.25,21311.0,160.67,131.52,160.32,43.94,46.47,3449.0,111.915,15.85,424.5,1.4372,1.4796,2140.0,147.24,46.46,1490.0,43.96,1213.6,2.6465,1.4311,2.924,904.5,1.4771,15.62,412.8
2017-07-07 10:21:00,0.759,32.88,1.2902,394.25,1882.0,0.77555,68.65,2413.5,1.1425,117.5625,144.15,83.425,0.0088095,127.9,548.25,114.575,1871.7,997.4,19975.0,20010.0,5632.25,995.0,13.69,1.0406,326.9,133.875,108.0,124.953125,163.4375,151.90625,12.8,541.75,21309.0,160.69,131.54,160.4,44.04,46.56,3450.0,111.915,15.9,425.0,1.4372,1.4796,2140.0,147.27,46.56,1490.0,44.04,1213.6,2.645,1.4328,2.9219999999999997,904.6,1.4802,15.63,412.7
2017-07-07 10:22:00,0.759,32.9,1.2905,394.25,1881.0,0.7756,68.71,2413.75,1.1428,117.5625,144.125,83.45,0.00881,127.9,548.25,114.45,1872.1,997.2,19975.0,20010.0,5634.5,995.25,13.7,1.0407,327.0,133.875,108.0,124.9375,163.40625,151.875,12.75,541.75,21310.0,160.68,131.53,160.38,43.98,46.48,3450.0,111.915,15.9,424.5,1.4372,1.4796,2140.0,147.26,46.48,1490.0,43.98,1213.7,2.645,1.4314,2.9219999999999997,904.4,1.478,15.645,412.9
2017-07-07 10:23:00,0.759,32.89,1.2905,394.25,1881.0,0.7755,68.73,2413.5,1.14285,117.5703125,144.075,83.425,0.0088105,127.9,548.25,114.45,1871.9,997.1,19975.0,20005.0,5636.25,995.5,13.75,1.0409,327.1,133.890625,108.0,124.953125,163.46875,151.90625,12.75,542.0,21307.0,160.68,131.53,160.38,43.87,46.36,3450.0,111.915,15.9,423.5,1.4285,1.4796,2140.0,147.26,46.35,1490.0,43.86,1213.9,2.6455,1.4286,2.9189999999999996,905.0,1.4754,15.66,414.0
2017-07-07 10:24:00,0.7592,32.89,1.2904,394.5,1881.0,0.7754,68.76,2414.25,1.14285,117.5703125,144.05,83.275,0.008811,128.0,547.75,114.5,1872.4,997.3,19975.0,20005.0,5637.25,995.75,13.76,1.0409,327.2,133.90625,108.015625,124.953125,163.46875,151.9375,12.8,541.5,21310.0,160.7,131.54,160.38,43.91,46.38,3449.0,111.915,15.9,423.75,1.4299,1.4796,2140.0,147.26,46.39,1490.0,43.88,1214.0,2.647,1.4292,2.923,905.7,1.477,15.66,414.2
2017-07-07 10:25:00,0.7592,32.91,1.2905,394.25,1882.0,0.7755,68.72,2413.5,1.1428,117.578125,144.075,83.175,0.0088105,128.15,547.75,114.5,1871.9,997.0,19975.0,20005.0,5633.0,995.75,13.78,1.0409,327.1,133.921875,108.0078125,124.96875,163.53125,151.96875,12.8,541.25,21307.0,160.7,131.54,160.38,43.9,46.42,3449.0,111.91,15.9,424.0,1.4299,1.4783,2140.0,147.27,46.43,1490.0,43.91,1213.6,2.646,1.4308,2.923,904.8,1.4778,15.655,414.4
2017-07-07 10:26:00,0.7591,32.92,1.2906,394.25,1880.0,0.7754,68.76,2413.25,1.14275,117.578125,144.075,83.1,0.008812,128.05,547.75,114.4,1871.9,996.9,19975.0,20005.0,5634.25,995.5,13.78,1.0409,327.0,133.921875,108.0078125,124.96875,163.53125,151.96875,12.8,541.5,21304.0,160.71,131.55,160.42,43.85,46.36,3449.0,111.915,15.9,423.5,1.4299,1.4783,2140.0,147.28,46.36,1490.0,43.85,1213.5,2.6455,1.4291,2.924,904.8,1.4769,15.65,414.7
2017-07-07 10:27:00,0.7591,32.93,1.2904,394.0,1880.0,0.77535,68.77,2413.75,1.14275,117.5703125,143.975,83.0,0.0088125,128.15,547.25,114.425,1872.3,997.4,19970.0,20005.0,5636.25,995.75,13.75,1.041,327.2,133.90625,108.0078125,124.953125,163.5,151.9375,12.75,541.25,21309.0,160.7,131.54,160.4,43.9,46.43,3451.0,111.915,15.9,424.0,1.4299,1.4783,2140.0,147.27,46.43,1490.0,43.91,1213.7,2.646,1.4304,2.924,905.0,1.4788,15.66,414.3
2017-07-07 10:28:00,0.7592,32.93,1.2902,393.75,1879.0,0.7754,68.82,2415.0,1.14235,117.5703125,144.05,82.975,0.008811,128.15,546.5,114.45,1872.6,997.9,19975.0,20010.0,5640.0,995.75,13.75,1.0406,327.1,133.90625,108.0078125,124.953125,163.5,151.9375,12.7,540.25,21319.0,160.71,131.56,160.44,43.93,46.45,3452.0,111.915,15.9,424.0,1.4299,1.4783,2140.0,147.28,46.45,1490.0,43.92,1213.5,2.647,1.4307,2.925,905.0,1.4797,15.645,413.8
2017-07-07 10:29:00,0.7592,32.91,1.2904,393.5,1877.0,0.7756,68.83,2415.25,1.1425,117.5625,144.025,82.95,0.00881,128.15,545.0,114.6,1872.5,997.8,19980.0,20010.0,5640.5,995.0,13.72,1.0408,326.9,133.890625,108.0078125,124.9375,163.4375,151.90625,12.7,539.0,21321.0,160.7,131.54,160.44,43.92,46.42,3452.0,111.915,15.85,424.0,1.4299,1.4783,2140.0,147.28,46.43,1490.0,43.9,1213.7,2.6465,1.4304,2.925,905.2,1.4794,15.655,413.3
2017-07-07 10:30:00,0.7593,32.89,1.2902,393.5,1879.0,0.7754,68.86,2415.75,1.14235,117.5703125,144.125,83.0,0.00881,128.2,545.0,114.625,1872.6,998.0,19980.0,20010.0,5641.75,994.75,13.74,1.0405,326.9,133.890625,108.0078125,124.9375,163.46875,151.9375,12.7,539.0,21326.0,160.69,131.54,160.38,43.87,46.35,3452.0,111.91,15.9,423.25,1.4299,1.4783,2140.0,147.28,46.37,1490.0,43.85,1213.5,2.645,1.4289,2.912,904.9,1.4769,15.645,413.6
2017-07-07 10:31:00,0.7593,32.91,1.2902,393.75,1877.0,0.77535,68.81,2416.0,1.1424,117.5546875,144.125,83.05,0.0088095,128.15,545.25,114.525,1872.8,998.2,19980.0,20010.0,5643.5,995.5,13.74,1.0406,327.1,133.875,108.0078125,124.9375,163.4375,151.90625,12.7,539.5,21328.0,160.68,131.53,160.34,43.87,46.38,3452.0,111.91,15.9,423.75,1.4285,1.4759,2140.0,147.26,46.38,1490.0,43.86,1213.5,2.6455,1.4293,2.8819999999999997,904.7,1.4772,15.635,413.9
2017-07-07 10:32:00,0.7595,32.91,1.2902,394.25,1879.0,0.77535,68.84,2416.5,1.14265,117.5546875,144.2,83.05,0.0088105,128.35,545.5,114.55,1873.4,998.5,19980.0,20010.0,5648.5,995.25,13.78,1.0407,327.0,133.875,108.0078125,124.9375,163.4375,151.90625,12.65,539.5,21330.0,160.72,131.55,160.4,43.9,46.4,3453.0,111.915,15.85,424.0,1.4285,1.4759,2140.0,147.29,46.41,1490.0,43.88,1213.5,2.6465,1.4309,2.8939999999999997,905.0,1.479,15.645,414.6
2017-07-07 10:33:00,0.7596,32.9,1.29,393.75,1879.0,0.7752,68.82,2416.25,1.14255,117.5625,144.05,83.0,0.0088105,128.45,544.75,114.45,1873.2,998.4,19980.0,20010.0,5647.25,995.25,13.78,1.0407,327.0,133.890625,108.0078125,124.9375,163.46875,151.9375,12.7,538.5,21328.0,160.7,131.55,160.42,43.89,46.38,3453.0,111.915,15.85,423.75,1.4285,1.4759,2140.0,147.3,46.38,1490.0,43.87,1213.8,2.6475,1.4297,2.895,905.7,1.4786,15.645,414.7
2017-07-07 10:34:00,0.7599,32.93,1.29,393.75,1879.0,0.7755,68.83,2416.5,1.14265,117.5625,144.2,83.075,0.00881,128.55,544.75,114.55,1873.4,998.8,19985.0,20015.0,5647.0,995.75,13.79,1.0409,327.1,133.90625,108.0078125,124.9375,163.5,151.9375,12.65,538.75,21330.0,160.71,131.55,160.38,43.91,46.39,3453.0,111.91,15.85,423.75,1.4285,1.4759,2140.0,147.31,46.41,1490.0,43.89,1213.6,2.647,1.4304,2.8960000000000004,905.7,1.479,15.65,414.8
2017-07-07 10:35:00,0.7599,32.9,1.2895,393.75,1879.0,0.77545,68.87,2416.25,1.1424,117.5546875,144.25,83.05,0.008809,128.5,544.25,114.55,1873.0,998.6,19985.0,20015.0,5645.0,995.25,13.79,1.0407,327.0,133.890625,108.0078125,124.9375,163.46875,151.9375,12.75,538.25,21326.0,160.7,131.55,160.38,43.89,46.37,3453.0,111.91,15.85,423.75,1.4285,1.4759,2140.0,147.29,46.37,1490.0,43.88,1213.5,2.647,1.4297,2.9010000000000002,905.8,1.4783,15.64,414.9
2017-07-07 10:36:00,0.7599,32.89,1.2897,393.75,1879.0,0.77535,68.86,2416.0,1.14245,117.5546875,144.15,83.05,0.008808,128.45,544.75,114.55,1873.1,998.5,19985.0,20015.0,5643.75,995.25,13.75,1.0407,327.0,133.890625,108.0,124.921875,163.4375,151.9375,12.7,538.5,21328.0,160.69,131.54,160.34,43.89,46.38,3453.0,111.91,15.9,423.75,1.4285,1.4759,2140.0,147.28,46.38,1490.0,43.89,1213.2,2.6465,1.4302,2.8939999999999997,905.4,1.4782,15.625,413.9
2017-07-07 10:37:00,0.7599,32.91,1.2896,393.75,1880.0,0.7756,68.78,2416.25,1.14245,117.546875,144.15,83.0,0.008806999999999999,128.5,544.75,114.6,1873.5,998.6,19985.0,20020.0,5645.25,995.5,13.72,1.0407,327.1,133.875,108.0,124.90625,163.375,151.90625,12.65,538.75,21331.0,160.66,131.53,160.28,43.9,46.39,3455.0,111.91,15.9,423.5,1.4285,1.4759,2140.0,147.27,46.38,1490.0,43.89,1212.8,2.648,1.4298,2.8939999999999997,905.4,1.4789,15.615,413.4
2017-07-07 10:38:00,0.7599,32.91,1.2897,393.75,1881.0,0.77555,68.79,2416.0,1.1426,117.546875,144.25,82.925,0.008808,128.4,544.5,114.65,1873.2,998.5,19985.0,20020.0,5646.0,995.5,13.73,1.0408,327.2,133.875,108.0,124.90625,163.40625,151.875,12.75,538.5,21326.0,160.67,131.53,160.32,43.86,46.34,3453.0,111.91,15.9,423.0,1.4285,1.4759,2140.0,147.25,46.35,1490.0,43.85,1213.0,2.648,1.4283,2.895,906.0,1.4775,15.62,413.3
2017-07-07 10:39:00,0.7599,32.91,1.2897,393.75,1882.0,0.7756,68.75,2415.75,1.14255,117.5390625,144.375,82.9,0.008807500000000001,128.55,543.5,114.75,1873.1,998.5,19985.0,20015.0,5645.25,995.75,13.75,1.0407,327.2,133.84375,108.0078125,124.890625,163.40625,151.875,12.75,537.5,21326.0,160.66,131.53,160.3,43.9,46.37,3453.0,111.905,15.9,423.25,1.4285,1.4759,2140.0,147.24,46.37,1490.0,43.89,1213.4,2.648,1.4295,2.897,905.9,1.4781,15.625,413.5
2017-07-07 10:40:00,0.7599,32.9,1.2897,393.5,1881.0,0.77565,68.69,2415.5,1.1427,117.5546875,144.525,83.025,0.00881,128.5,542.75,114.9,1873.1,998.6,19980.0,20015.0,5642.5,995.25,13.75,1.0409,327.0,133.890625,108.0078125,124.921875,163.46875,151.9375,12.7,536.25,21325.0,160.69,131.53,160.38,43.9,46.36,3452.0,111.91,15.9,423.25,1.4285,1.4759,2140.0,147.27,46.36,1490.0,43.88,1213.6,2.6475,1.4296,2.904,905.9,1.4781,15.63,414.1
2017-07-07 10:41:00,0.76,32.9,1.2901,393.75,1883.0,0.776,68.74,2416.25,1.1427,117.5546875,144.4,82.975,0.00881,128.6,543.5,114.775,1873.7,999.1,19985.0,20015.0,5644.0,995.5,13.76,1.0409,327.1,133.890625,108.0078125,124.921875,163.5,151.9375,12.7,537.0,21328.0,160.71,131.54,160.4,44.0,46.47,3454.0,111.91,15.9,424.0,1.4285,1.4759,2140.0,147.28,46.47,1490.0,43.98,1213.9,2.647,1.4318,2.904,906.9,1.4796,15.645,414.2
2017-07-07 10:42:00,0.7599,32.9,1.2903,394.0,1884.0,0.77615,68.8,2416.5,1.1426,117.5546875,144.425,82.825,0.008808,128.65,544.0,114.825,1873.6,999.3,19985.0,20020.0,5645.0,996.0,13.78,1.0408,327.1,133.875,108.0078125,124.921875,163.46875,151.9375,12.7,538.0,21334.0,160.69,131.54,160.38,44.14,46.62,3454.0,111.91,15.9,425.25,1.4327,1.4759,2140.0,147.27,46.63,1490.0,44.13,1213.9,2.6485,1.4354,2.905,906.9,1.4816,15.645,414.1
2017-07-07 10:43:00,0.7598,32.91,1.2903,394.25,1884.0,0.77595,68.83,2417.25,1.14255,117.546875,144.25,82.975,0.0088065,128.75,545.5,114.6,1873.9,999.5,19990.0,20025.0,5647.5,996.25,13.77,1.0407,327.4,133.875,108.0078125,124.921875,163.4375,151.90625,12.65,539.25,21337.0,160.68,131.52,160.32,44.13,46.61,3454.0,111.905,15.9,425.25,1.4327,1.4759,2140.0,147.25,46.61,1490.0,44.12,1214.1,2.6495,1.4356,2.9,906.5,1.4816,15.655,414.3
2017-07-07 10:44:00,0.7598,32.91,1.2903,394.25,1882.0,0.77605,68.8,2416.75,1.14255,117.546875,144.2,82.9,0.008806999999999999,128.65,545.5,114.575,1873.8,999.2,19995.0,20025.0,5645.75,996.25,13.78,1.0408,327.5,133.859375,108.0,124.921875,163.4375,151.90625,12.7,539.5,21338.0,160.68,131.53,160.32,44.16,46.65,3455.0,111.91,15.85,425.5,1.4327,1.4759,2140.0,147.25,46.66,1490.0,44.16,1214.3,2.65,1.4368,2.897,906.9,1.483,15.65,414.3
2017-07-07 10:45:00,0.7598,32.89,1.2904,394.25,1881.0,0.776,68.83,2416.5,1.1426,117.5546875,144.15,82.95,0.008808499999999999,128.65,545.75,114.625,1873.5,999.0,19985.0,20020.0,5644.5,996.0,13.77,1.0408,327.5,133.890625,108.0,124.9375,163.4375,151.90625,12.7,539.75,21332.0,160.69,131.53,160.34,44.14,46.62,3454.0,111.91,15.85,425.5,1.4327,1.4759,2140.0,147.26,46.63,1490.0,44.13,1214.3,2.65,1.4364,2.89,907.0,1.4831,15.645,414.4
2017-07-07 10:46:00,0.7598,32.88,1.2904,394.0,1881.0,0.77575,68.81,2415.75,1.14265,117.5546875,144.2,82.975,0.008808,128.55,545.5,114.625,1873.6,998.9,19985.0,20020.0,5642.5,996.0,13.78,1.0408,327.5,133.890625,108.0078125,124.9375,163.46875,151.9375,12.7,539.5,21331.0,160.67,131.53,160.32,44.09,46.59,3453.0,111.905,15.85,425.0,1.435,1.4759,2140.0,147.24,46.57,1490.0,44.09,1214.1,2.65,1.435,2.8960000000000004,906.9,1.4808,15.64,414.4
2017-07-07 10:47:00,0.7597,32.89,1.2901,394.0,1884.0,0.77575,68.81,2416.0,1.14275,117.546875,144.2,83.0,0.0088065,128.65,545.75,114.7,1873.5,998.5,19995.0,20025.0,5642.0,995.75,13.78,1.0408,327.3,133.890625,108.0078125,124.9375,163.4375,151.9375,12.7,539.75,21331.0,160.68,131.53,160.32,44.1,46.57,3454.0,111.91,15.85,425.0,1.435,1.4759,2140.0,147.24,46.59,1490.0,44.08,1213.9,2.6505,1.4343,2.895,906.9,1.48,15.64,414.5
2017-07-07 10:48:00,0.7598,32.88,1.29,393.75,1885.0,0.77595,68.82,2416.5,1.14275,117.546875,144.325,83.025,0.0088055,128.5,545.0,114.725,1873.8,999.1,20000.0,20030.0,5643.0,995.25,13.77,1.0409,327.2,133.875,108.0,124.90625,163.40625,151.90625,12.7,538.75,21336.0,160.66,131.53,160.28,44.18,46.69,3453.0,111.91,15.85,426.0,1.435,1.4759,2140.0,147.24,46.69,1490.0,44.17,1214.0,2.651,1.4382,2.895,907.0,1.4831,15.65,414.5
2017-07-07 10:49:00,0.7598,32.89,1.29,393.5,1885.0,0.77605,68.82,2416.5,1.14265,117.546875,144.3,83.025,0.0088065,128.55,544.75,114.575,1873.7,998.9,19995.0,20030.0,5642.25,995.5,13.78,1.0409,327.2,133.890625,108.0,124.921875,163.4375,151.90625,12.75,538.75,21333.0,160.66,131.53,160.32,44.19,46.69,3454.0,111.91,15.85,425.75,1.438,1.4759,2140.0,147.26,46.69,1490.0,44.2,1214.0,2.651,1.4375,2.8989999999999996,907.3,1.4828,15.64,414.6
2017-07-07 10:50:00,0.7597,32.89,1.2897,393.75,1887.0,0.776,68.81,2416.25,1.14265,117.5546875,144.35,82.975,0.008806999999999999,128.55,545.25,114.575,1873.5,998.8,19995.0,20025.0,5640.25,995.25,13.77,1.0408,327.2,133.890625,108.0,124.9375,163.46875,151.9375,12.75,539.25,21330.0,160.68,131.53,160.34,44.23,46.72,3453.0,111.91,15.85,425.75,1.438,1.4759,2140.0,147.26,46.72,1490.0,44.22,1213.7,2.651,1.438,2.9,906.8,1.4834,15.625,414.4
2017-07-07 10:51:00,0.7597,32.88,1.2898,394.0,1887.0,0.77625,68.79,2416.0,1.14265,117.5546875,144.325,83.0,0.0088065,128.55,545.25,114.625,1873.3,998.7,19990.0,20025.0,5640.5,995.25,13.82,1.0408,327.1,133.890625,108.0078125,124.9375,163.4375,151.90625,12.75,539.25,21333.0,160.69,131.54,160.36,44.27,46.78,3452.0,111.91,15.85,426.25,1.438,1.4844,2140.0,147.26,46.76,1490.0,44.26,1213.7,2.652,1.4396,2.904,906.8,1.4853,15.63,415.2
2017-07-07 10:52:00,0.76,32.87,1.2902,394.0,1886.0,0.77675,68.78,2416.25,1.14275,117.5546875,144.325,83.0,0.0088065,128.55,545.0,114.675,1873.4,998.6,19995.0,20025.0,5641.25,995.0,13.82,1.0409,327.1,133.90625,108.0078125,124.9375,163.46875,151.9375,12.7,539.0,21335.0,160.7,131.54,160.38,44.23,46.73,3453.0,111.91,15.85,426.0,1.438,1.4844,2140.0,147.26,46.73,1490.0,44.22,1213.6,2.653,1.4383,2.904,907.0,1.4845,15.63,415.3
2017-07-07 10:53:00,0.76,32.85,1.2905,393.5,1888.0,0.777,68.74,2416.25,1.14295,117.5546875,144.375,83.1,0.008806,128.35,544.25,114.6,1873.8,998.7,19995.0,20025.0,5642.25,993.75,13.84,1.0411,326.6,133.90625,108.0,124.921875,163.5,151.96875,12.7,538.25,21336.0,160.72,131.55,160.38,44.22,46.71,3453.0,111.91,15.85,425.75,1.438,1.4844,2140.0,147.28,46.71,1490.0,44.21,1213.6,2.6535,1.438,2.9010000000000002,907.1,1.484,15.625,415.5
2017-07-07 10:54:00,0.7599,32.87,1.2904,393.5,1887.0,0.7769,68.72,2415.75,1.143,117.5546875,144.375,83.075,0.0088065,128.4,544.75,114.55,1873.5,998.3,19990.0,20025.0,5639.5,994.5,13.84,1.0413,326.8,133.90625,108.0,124.9375,163.5,151.9375,12.8,538.75,21328.0,160.69,131.53,160.32,44.21,46.71,3451.0,111.91,15.9,426.0,1.438,1.4844,2140.0,147.24,46.71,1490.0,44.21,1213.5,2.6535,1.438,2.9019999999999997,907.2,1.4837,15.625,415.7
2017-07-07 10:55:00,0.7599,32.88,1.2904,393.5,1886.0,0.777,68.72,2415.25,1.1431,117.546875,144.475,83.075,0.0088065,128.35,544.25,114.625,1873.4,998.1,19990.0,20020.0,5638.25,994.5,13.82,1.0413,326.7,133.875,108.0,124.921875,163.40625,151.90625,12.7,538.75,21328.0,160.65,131.52,160.28,44.21,46.72,3451.0,111.915,15.95,426.0,1.438,1.4844,2140.0,147.22,46.71,1490.0,44.2,1213.5,2.6535,1.438,2.9010000000000002,906.7,1.4837,15.615,415.4
2017-07-07 10:56:00,0.7597,32.87,1.2906,393.5,1885.0,0.77695,68.72,2415.5,1.14295,117.546875,144.475,82.975,0.008806,128.35,545.0,114.625,1873.4,998.3,19990.0,20020.0,5641.0,994.25,13.83,1.0412,326.6,133.875,108.0,124.921875,163.4375,151.90625,12.8,539.5,21329.0,160.64,131.53,160.26,44.2,46.7,3452.0,111.91,15.95,425.75,1.438,1.4844,2140.0,147.2,46.7,1490.0,44.2,1213.2,2.6535,1.4376,2.9,906.1,1.4834,15.6,415.4
2017-07-07 10:57:00,0.7599,32.87,1.2906,393.75,1885.0,0.7769,68.7,2415.75,1.14315,117.546875,144.65,82.975,0.0088065,128.45,545.0,114.775,1873.3,998.4,19990.0,20020.0,5641.25,994.0,13.84,1.0413,326.6,133.875,108.0,124.921875,163.4375,151.90625,12.7,539.25,21329.0,160.61,131.52,160.18,44.25,46.77,3451.0,111.91,15.9,426.5,1.438,1.4844,2140.0,147.21,46.76,1490.0,44.26,1213.2,2.654,1.4399,2.903,906.1,1.4848,15.585,415.4
2017-07-07 10:58:00,0.7597,32.88,1.2907,393.75,1884.0,0.7768,68.68,2415.25,1.14305,117.5546875,144.725,83.075,0.008802500000000001,128.45,545.75,114.8,1872.8,997.9,19990.0,20020.0,5640.25,994.0,13.83,1.0412,326.6,133.890625,108.0,124.9375,163.46875,151.9375,12.75,539.5,21323.0,160.62,131.52,160.2,44.23,46.76,3450.0,111.91,15.9,426.25,1.438,1.4844,2140.0,147.21,46.76,1490.0,44.24,1212.9,2.654,1.4396,2.904,905.7,1.4851,15.565,415.6
2017-07-07 10:59:00,0.7597,32.89,1.2906,394.0,1884.0,0.7768,68.7,2415.25,1.1432,117.5546875,144.775,83.125,0.008801,128.4,546.25,114.9,1873.1,997.9,19995.0,20020.0,5639.75,994.5,13.83,1.0414,326.8,133.875,108.0,124.90625,163.40625,151.90625,12.75,540.0,21327.0,160.6,131.52,160.18,44.25,46.77,3450.0,111.91,15.95,426.25,1.438,1.4844,2140.0,147.21,46.73,1490.0,44.25,1212.4,2.653,1.4398,2.904,905.2,1.486,15.56,415.6
2017-07-07 11:00:00,0.7597,32.89,1.2907,394.25,1885.0,0.7766,68.66,2415.0,1.14335,117.5390625,144.85,83.1,0.008799,128.3,546.5,115.0,1872.7,997.8,19995.0,20025.0,5638.5,994.75,13.82,1.0414,326.8,133.84375,107.9921875,124.890625,163.375,151.875,12.75,540.0,21324.0,160.57,131.5,160.08,44.22,46.72,3450.0,111.905,15.95,426.0,1.438,1.4844,2140.0,147.18,46.74,1490.0,44.21,1211.8,2.653,1.4385,2.905,904.5,1.485,15.55,415.7
2017-07-07 11:01:00,0.7597,32.9,1.2908,394.25,1883.0,0.77655,68.69,2415.0,1.14335,117.53125,145.125,83.15,0.008799,128.3,546.75,115.025,1872.5,997.5,19990.0,20025.0,5637.25,995.25,13.86,1.0415,327.0,133.828125,107.9921875,124.875,163.3125,151.84375,12.75,540.25,21324.0,160.56,131.5,160.06,44.15,46.66,3449.0,111.91,15.95,425.75,1.438,1.4844,2140.0,147.17,46.67,1490.0,44.14,1211.5,2.6535,1.4369,2.91,904.2,1.4835,15.53,416.4
2017-07-07 11:02:00,0.7593,32.91,1.291,394.5,1883.0,0.7765,68.61,2415.0,1.1433,117.515625,145.15,83.275,0.0087975,128.2,547.0,115.05,1872.6,997.4,19990.0,20025.0,5636.75,995.0,13.86,1.0415,326.8,133.796875,107.984375,124.859375,163.21875,151.75,12.7,540.5,21324.0,160.53,131.48,159.96,44.14,46.65,3450.0,111.905,15.95,425.75,1.438,1.4828,2140.0,147.14,46.65,1490.0,44.14,1210.6,2.653,1.437,2.909,903.9,1.4827,15.5,416.4
2017-07-07 11:03:00,0.7594,32.91,1.2911,394.5,1883.0,0.7767,68.59,2415.0,1.14335,117.515625,145.575,83.25,0.008798,128.1,547.25,115.175,1872.8,997.5,19995.0,20030.0,5638.0,995.25,13.85,1.0414,326.9,133.78125,107.9921875,124.859375,163.1875,151.75,12.7,541.0,21326.0,160.54,131.48,159.96,44.14,46.65,3450.0,111.905,15.95,426.0,1.438,1.4828,2140.0,147.14,46.65,1490.0,44.14,1210.5,2.654,1.4369,2.908,903.8,1.4832,15.505,416.4
2017-07-07 11:04:00,0.7594,32.93,1.2909,394.5,1883.0,0.77665,68.73,2414.5,1.14315,117.5234375,145.8,83.3,0.0087995,128.05,547.25,115.275,1872.5,997.4,19995.0,20025.0,5637.25,995.25,13.86,1.0413,326.8,133.8125,107.9921875,124.890625,163.21875,151.78125,12.8,540.75,21323.0,160.58,131.51,160.08,44.13,46.66,3449.0,111.91,15.95,426.0,1.438,1.4828,2140.0,147.18,46.65,1490.0,44.15,1210.8,2.6535,1.4374,2.91,904.6,1.4832,15.51,416.6
2017-07-07 11:05:00,0.7594,32.94,1.2908,394.0,1883.0,0.7767,68.72,2415.25,1.14315,117.53125,145.575,83.35,0.0088,128.15,546.75,115.2,1872.8,998.0,20000.0,20030.0,5640.25,995.75,13.86,1.0413,326.9,133.828125,107.9921875,124.890625,163.28125,151.8125,12.7,540.0,21326.0,160.58,131.5,160.08,44.19,46.71,3450.0,111.91,15.95,426.5,1.438,1.4828,2140.0,147.18,46.71,1490.0,44.19,1211.2,2.6535,1.439,2.91,905.0,1.4846,15.52,416.5
2017-07-07 11:06:00,0.7595,32.97,1.2906,394.25,1883.0,0.77665,68.7,2415.5,1.14305,117.5390625,145.3,83.45,0.0087985,128.15,547.5,115.025,1872.9,998.1,20005.0,20040.0,5643.75,996.75,13.85,1.0411,327.2,133.84375,107.9921875,124.90625,163.28125,151.8125,12.7,540.75,21324.0,160.57,131.5,160.02,44.22,46.72,3451.0,111.91,15.9,426.5,1.438,1.4828,2140.0,147.16,46.72,1490.0,44.2,1210.7,2.654,1.4392,2.911,904.6,1.4857,15.505,416.3
2017-07-07 11:07:00,0.7593,32.98,1.2903,394.25,1882.0,0.7764,68.67,2415.0,1.1431,117.53125,144.95,83.55,0.008798,128.1,547.25,114.9,1872.4,997.7,20005.0,20035.0,5640.5,996.25,13.84,1.0411,327.1,133.8125,107.9921875,124.875,163.21875,151.75,12.75,540.75,21320.0,160.54,131.48,159.96,44.18,46.69,3451.0,111.905,15.95,426.25,1.438,1.4828,2140.0,147.13,46.71,1490.0,44.16,1210.0,2.654,1.4384,2.912,903.9,1.4837,15.48,416.1
