,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-06-04 02:32:00,113.78125,0.8439,37.57,1.4645,350.25,3069.0,0.9618,78.3,1102.75,1.2183,116.41406200000002,110.0,81.6,0.010790000000000001,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.25,376.1,668.3,951.25,14.12,0.8668,280.4,108.92968700000002,119.40625,127.96875,122.09375,31.75,442.25,10249.0,128.79,120.69,110.04,74.4,75.13,2632.0,110.01,2.0077,1342.0,75.4,2562.0,74.38,1205.2,2.9615,2.03,4.688,1544.3,2.0727,17.93,459.1
2010-06-04 02:33:00,113.78125,0.8439,37.57,1.4637,350.25,3069.0,0.9618,78.3,1102.75,1.2181,116.40625,110.0,81.6,0.010790000000000001,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.0,376.1,668.3,951.25,14.12,0.8667,280.4,108.92968700000002,119.40625,127.96875,122.0625,31.75,442.25,10249.0,128.77,120.68,110.04,74.4,75.14,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.39,1205.1,2.966,2.03,4.688,1544.3,2.0727,17.93,459.1
2010-06-04 02:34:00,113.78125,0.8436,37.57,1.4637,350.25,3069.0,0.9615,78.3,1102.5,1.2181,116.40625,110.0,81.6,0.010792,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.1,951.25,14.12,0.8666,280.4,108.92968700000002,119.421875,127.96875,122.0625,31.75,442.25,10247.0,128.77,120.68,110.04,74.36,75.13,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.37,1205.2,2.964,2.03,4.686,1544.3,2.0727,17.92,459.1
2010-06-04 02:35:00,113.78125,0.8436,37.57,1.4635,350.25,3069.0,0.9617,78.3,1102.5,1.2177,116.40625,110.0,81.6,0.010794,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.1,951.25,14.12,0.8664,280.4,108.92968700000002,119.390625,127.96875,122.0625,31.75,442.25,10247.0,128.75,120.68,109.98,74.36,75.14,2633.0,110.0,2.0077,1342.0,75.4,2562.0,74.35,1205.1,2.9615,2.03,4.686,1544.3,2.0727,17.925,459.1
2010-06-04 02:36:00,113.78125,0.844,37.57,1.464,350.0,3069.0,0.9617,78.3,1102.5,1.2179,116.39843700000002,110.0,81.75,0.010791,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.1,951.25,14.12,0.8666,280.4,108.92968700000002,119.390625,127.96875,122.0625,31.75,442.25,10247.0,128.75,120.68,109.98,74.36,75.14,2632.0,110.0,2.0077,1342.0,75.4,2562.0,74.34,1205.2,2.9615,2.03,4.686,1544.3,2.0727,17.935,459.1
2010-06-04 02:37:00,113.78125,0.8441,37.57,1.4638,350.0,3069.0,0.9617,78.3,1102.5,1.2178,116.40625,110.0,81.75,0.010791,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.0,951.25,14.12,0.8664,280.4,108.9375,119.40625,127.96875,122.0625,31.75,442.25,10247.0,128.76,120.68,109.94,74.35,75.17,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.36,1205.3,2.9625,2.0293,4.686,1544.3,2.0727,17.935,459.1
2010-06-04 02:38:00,113.78125,0.8442,37.58,1.4642,350.0,3069.0,0.9617,78.3,1102.75,1.2178,116.39843700000002,110.15,81.75,0.010792,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.0,376.1,668.0,951.5,14.12,0.8666,280.5,108.9375,119.390625,127.96875,122.0625,31.75,442.25,10249.0,128.74,120.67,109.94,74.37,75.22,2634.0,110.005,2.0077,1342.0,75.4,2562.0,74.39,1205.4,2.963,2.0293,4.686,1544.3,2.0727,17.935,459.1
2010-06-04 02:39:00,113.78125,0.8441,37.58,1.464,350.25,3069.0,0.9618,78.3,1102.75,1.2179,116.39843700000002,110.15,81.75,0.010793,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.0,376.1,668.1,951.5,14.12,0.8666,280.5,108.9375,119.390625,127.96875,122.0625,31.75,442.25,10248.0,128.74,120.66,109.94,74.37,75.22,2633.0,110.005,2.0077,1342.0,75.4,2562.0,74.39,1205.9,2.966,2.0293,4.687,1544.3,2.0727,17.94,459.1
2010-06-04 02:40:00,113.78125,0.8442,37.58,1.4637,350.0,3069.0,0.9616,78.3,1102.75,1.2177,116.39843700000002,110.15,81.75,0.010791,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.1,951.5,14.12,0.8667,280.5,108.9375,119.390625,127.96875,122.09375,31.75,442.25,10249.0,128.73,120.66,109.94,74.37,75.25,2634.0,110.0,2.0077,1342.0,75.4,2562.0,74.41,1205.9,2.966,2.0317,4.687,1544.3,2.0727,17.945,459.1
2010-06-04 02:41:00,113.78125,0.8441,37.58,1.4638,350.0,3069.0,0.9617,78.3,1103.0,1.218,116.39843700000002,110.15,81.75,0.010791,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.1,951.25,14.12,0.8667,280.5,108.9375,119.390625,127.96875,122.0625,31.75,442.25,10248.0,128.73,120.66,109.94,74.37,75.25,2633.0,110.005,2.0077,1342.0,75.4,2562.0,74.38,1205.6,2.964,2.0317,4.687,1544.3,2.0727,17.945,459.1
2010-06-04 02:42:00,113.78125,0.8441,37.58,1.4638,350.0,3069.0,0.9618,78.3,1102.75,1.2182,116.40625,110.15,81.75,0.010792,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.0,376.1,668.1,951.25,14.12,0.8668,280.6,108.9375,119.390625,127.96875,122.0625,31.75,442.25,10248.0,128.73,120.67,109.94,74.37,75.28,2633.0,110.005,2.0077,1342.0,75.4,2562.0,74.43,1205.8,2.9665,2.0317,4.687,1544.3,2.0741,17.945,459.1
2010-06-04 02:43:00,113.78125,0.8442,37.59,1.4638,350.0,3069.0,0.9618,78.3,1103.0,1.2183,116.40625,110.15,81.75,0.010791,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.1,951.75,14.12,0.8669,280.6,108.9375,119.390625,127.96875,122.0625,31.75,442.5,10248.0,128.74,120.67,109.94,74.37,75.29,2634.0,110.01,2.0077,1342.0,75.4,2562.0,74.47,1205.8,2.966,2.0329,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:44:00,113.78125,0.8442,37.6,1.4639,350.0,3069.0,0.9621,78.3,1102.75,1.2184,116.39843700000002,110.15,81.75,0.010792,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.1,952.0,14.12,0.8669,280.6,108.9375,119.390625,127.96875,122.0625,31.75,442.5,10248.0,128.73,120.67,109.94,74.43,75.25,2633.0,110.01,2.0077,1342.0,75.4,2562.0,74.45,1206.0,2.9675,2.0332,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:45:00,113.78125,0.8441,37.56,1.4638,350.0,3069.0,0.9619,78.3,1102.5,1.2184,116.390625,110.15,81.75,0.010791,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.1,952.0,14.12,0.8669,280.7,108.92968700000002,119.375,127.96875,122.0625,31.75,442.5,10248.0,128.73,120.67,109.98,74.43,75.26,2633.0,110.01,2.0077,1342.0,75.4,2562.0,74.45,1206.1,2.9675,2.0332,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:46:00,113.78125,0.8442,37.56,1.4645,350.0,3069.0,0.9619,78.3,1102.5,1.2187,116.390625,110.15,81.75,0.010792,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.1,952.0,14.12,0.867,280.7,108.92968700000002,119.375,127.96875,122.0625,31.75,442.75,10249.0,128.73,120.66,109.98,74.43,75.26,2633.0,110.01,2.0077,1342.0,75.4,2562.0,74.45,1206.0,2.9675,2.0332,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:47:00,113.78125,0.8443,37.56,1.4646,350.25,3069.0,0.9619,78.3,1102.75,1.2187,116.39843700000002,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.1,952.0,14.12,0.8671,280.7,108.92968700000002,119.390625,127.96875,122.09375,31.75,443.25,10250.0,128.73,120.66,109.98,74.43,75.26,2632.0,110.01,2.0077,1342.0,75.4,2562.0,74.44,1206.0,2.97,2.0332,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:48:00,113.78125,0.8442,37.56,1.4645,350.25,3069.0,0.9619,78.3,1102.5,1.2184,116.390625,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.0,952.0,14.12,0.867,280.7,108.92968700000002,119.375,127.96875,122.0625,31.75,443.25,10249.0,128.74,120.67,109.98,74.43,75.26,2634.0,110.01,2.0077,1342.0,75.4,2562.0,74.42,1205.8,2.9695,2.0335,4.684,1544.3,2.0741,17.96,459.1
2010-06-04 02:49:00,113.78125,0.8445,37.56,1.464,350.25,3069.0,0.962,78.3,1103.0,1.2184,116.39843700000002,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.25,376.1,668.2,952.0,14.12,0.8669,280.7,108.92968700000002,119.375,127.96875,122.0625,31.75,443.25,10251.0,128.74,120.67,109.98,74.43,75.29,2635.0,110.01,2.0077,1342.0,75.4,2562.0,74.41,1206.3,2.9715,2.0335,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:50:00,113.78125,0.8449,37.56,1.464,350.25,3069.0,0.9621,78.3,1102.75,1.2185,116.390625,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.0,376.1,668.2,952.0,14.12,0.8669,280.6,108.921875,119.375,127.96875,122.0625,31.75,443.0,10250.0,128.73,120.66,109.98,74.43,75.25,2635.0,110.005,2.0077,1342.0,75.4,2562.0,74.42,1206.3,2.9685,2.0335,4.684,1544.3,2.0741,17.955,459.1
2010-06-04 02:51:00,113.78125,0.8446,37.57,1.4632,350.0,3069.0,0.9621,78.3,1102.5,1.2181,116.390625,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.25,376.1,668.0,951.75,14.12,0.8667,280.6,108.921875,119.375,127.96875,122.0625,31.75,443.0,10249.0,128.73,120.66,109.98,74.45,75.23,2633.0,110.005,2.0077,1342.0,75.4,2562.0,74.38,1206.3,2.9665,2.0335,4.688,1546.4,2.0741,17.96,459.1
2010-06-04 02:52:00,113.78125,0.8447,37.57,1.4634,350.0,3069.0,0.9621,78.3,1102.25,1.2181,116.39843700000002,110.15,81.75,0.010790000000000001,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.25,376.1,668.0,951.75,14.12,0.8668,280.6,108.92968700000002,119.375,127.96875,122.0625,31.75,443.0,10248.0,128.73,120.66,109.94,74.45,75.22,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.38,1206.4,2.963,2.0335,4.688,1546.4,2.0723,17.96,459.1
2010-06-04 02:53:00,113.78125,0.8447,37.57,1.4637,349.75,3069.0,0.9623,78.3,1102.5,1.2185,116.39843700000002,110.15,81.75,0.010790000000000001,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.25,376.1,668.0,951.75,14.12,0.8672,280.6,108.92968700000002,119.390625,127.96875,122.0625,31.75,443.0,10248.0,128.73,120.66,109.94,74.45,75.22,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.4,1206.4,2.9615,2.0335,4.684,1546.4,2.0723,17.96,459.1
2010-06-04 02:54:00,113.78125,0.8446,37.57,1.4641,349.75,3069.0,0.9623,78.3,1102.5,1.2183,116.39843700000002,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.25,376.1,667.7,952.0,14.12,0.8671,280.6,108.92968700000002,119.375,127.96875,122.0625,31.75,443.0,10248.0,128.73,120.66,109.94,74.45,75.16,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.39,1206.7,2.959,2.0335,4.684,1546.5,2.0723,17.955,459.1
2010-06-04 02:55:00,113.78125,0.8449,37.56,1.4643,349.75,3069.0,0.9624,78.3,1102.25,1.2183,116.39843700000002,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.25,376.1,667.8,951.75,14.12,0.867,280.6,108.92968700000002,119.375,127.96875,122.0625,31.75,443.0,10248.0,128.73,120.65,109.96,74.38,75.16,2632.0,110.005,2.0077,1342.0,75.4,2562.0,74.38,1206.7,2.9585,2.0335,4.684,1546.5,2.0723,17.955,459.1
2010-06-04 02:56:00,113.78125,0.8449,37.56,1.4641,349.75,3069.0,0.9623,78.3,1102.25,1.2188,116.39843700000002,110.15,81.75,0.010787999999999999,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.0,376.1,667.7,951.75,14.12,0.8669,280.6,108.92968700000002,119.359375,127.96875,122.0625,31.75,443.0,10246.0,128.73,120.66,109.98,74.35,75.18,2633.0,110.005,2.0077,1342.0,75.4,2562.0,74.36,1206.7,2.958,2.0289,4.684,1546.5,2.072,17.96,459.1
2010-06-04 02:57:00,113.78125,0.8453,37.56,1.4637,349.75,3069.0,0.9624,78.3,1102.25,1.2188,116.390625,110.15,81.75,0.010789,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.25,376.1,667.7,951.75,14.12,0.867,280.6,108.92968700000002,119.359375,127.96875,122.0625,31.75,443.0,10247.0,128.73,120.65,109.98,74.38,75.16,2633.0,110.005,2.0077,1342.0,75.4,2562.0,74.37,1206.9,2.9615,2.0289,4.684,1546.5,2.072,17.96,459.1
2010-06-04 02:58:00,113.78125,0.8454,37.56,1.4636,350.0,3069.0,0.9625,78.3,1102.5,1.2187,116.390625,110.15,81.75,0.010790000000000001,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.75,376.1,668.0,951.75,14.12,0.8672,280.6,108.92968700000002,119.375,127.96875,122.0625,31.75,442.75,10248.0,128.73,120.65,109.98,74.39,75.16,2635.0,110.005,2.0077,1342.0,75.4,2562.0,74.38,1207.1,2.9605,2.0289,4.684,1546.5,2.072,17.96,459.1
2010-06-04 02:59:00,113.78125,0.8461,37.56,1.4641,350.0,3069.0,0.9626,78.3,1102.5,1.2189,116.390625,110.15,81.75,0.010787999999999999,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.0,951.75,14.12,0.8672,280.6,108.92968700000002,119.359375,127.96875,122.03125,31.75,442.75,10248.0,128.72,120.65,109.98,74.41,75.18,2634.0,110.005,2.0077,1342.0,75.4,2562.0,74.4,1207.4,2.963,2.0308,4.684,1546.5,2.074,17.965,459.1
2010-06-04 03:00:00,113.78125,0.8455,37.56,1.4633,350.0,3069.0,0.9627,78.25,1102.75,1.2183,116.390625,110.15,81.75,0.010785,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1894.5,376.1,668.0,951.75,14.12,0.8669,280.6,108.92968700000002,119.359375,127.96875,122.03125,31.75,442.75,10248.0,128.73,120.66,109.98,74.4,75.19,2636.0,110.005,2.0077,1342.0,75.4,2562.0,74.39,1207.3,2.9645,2.0308,4.683,1546.5,2.075,17.97,459.1
2010-06-04 03:01:00,113.78125,0.8457,37.56,1.4637,350.0,3069.0,0.9631,78.25,1103.0,1.2187,116.390625,110.15,81.75,0.010782,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.0,376.1,668.0,951.75,14.12,0.867,280.6,108.92968700000002,119.359375,127.96875,122.03125,31.75,442.75,10249.0,128.69,120.65,109.94,74.39,75.25,2637.0,110.0,2.0077,1342.0,75.4,2562.0,74.4,1207.6,2.964,2.0308,4.675,1546.5,2.0745,17.96,459.1
2010-06-04 03:02:00,113.78125,0.8455,37.57,1.4638,350.0,3069.0,0.963,78.25,1103.0,1.2187,116.375,110.15,81.75,0.010782,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.5,376.1,668.5,952.25,14.12,0.8671,280.9,108.92968700000002,119.328125,127.96875,122.03125,31.75,442.75,10252.0,128.65,120.63,109.88,74.43,75.3,2641.0,110.0,2.0077,1342.0,75.4,2562.0,74.42,1207.7,2.9685,2.0322,4.675,1546.5,2.0767,17.96,459.1
2010-06-04 03:03:00,113.78125,0.8454,37.57,1.4634,350.0,3069.0,0.9629,78.25,1103.0,1.2184,116.375,110.15,81.75,0.010782,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.5,376.1,668.4,952.25,14.12,0.8669,280.9,108.92968700000002,119.328125,127.96875,122.0,31.75,443.25,10253.0,128.65,120.63,109.8,74.45,75.35,2639.0,110.0,2.0077,1342.0,75.4,2562.0,74.46,1207.7,2.968,2.0322,4.6739999999999995,1546.5,2.0765,17.965,459.1
2010-06-04 03:04:00,113.78125,0.8456,37.6,1.4632,350.0,3069.0,0.9623,78.25,1103.0,1.2184,116.375,110.15,81.75,0.010779,135.9,472.0,90.25,1339.0,902.4,9905.0,9960.0,1895.25,376.1,668.4,952.0,14.12,0.867,280.8,108.92968700000002,119.328125,127.96875,122.0,31.75,443.25,10251.0,128.64,120.62,109.84,74.43,75.35,2638.0,110.0,2.0077,1342.0,75.4,2562.0,74.45,1208.0,2.969,2.0322,4.67,1546.5,2.0765,17.965,459.1
2010-06-04 03:05:00,113.78125,0.8458,37.6,1.4636,349.75,3069.0,0.9626,78.25,1103.5,1.2185,116.35156200000002,110.15,81.75,0.010777,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1896.75,376.1,668.8,952.0,14.12,0.867,280.9,108.921875,119.296875,127.96875,121.96875,31.75,443.25,10256.0,128.63,120.62,109.78,74.51,75.41,2644.0,110.0,2.0077,1342.0,75.4,2562.0,74.52,1207.9,2.9695,2.0322,4.67,1546.5,2.0765,17.965,459.1
2010-06-04 03:06:00,113.78125,0.8456,37.61,1.4627,349.75,3069.0,0.9624,78.25,1103.25,1.2183,116.36718700000002,110.15,81.75,0.010779,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1896.25,376.1,668.9,952.25,14.12,0.8668,280.7,108.921875,119.3125,127.96875,121.96875,31.75,443.5,10253.0,128.65,120.62,109.82,74.57,75.44,2644.0,110.0,2.0077,1342.0,75.4,2562.0,74.56,1206.8,2.97,2.0356,4.67,1546.5,2.078,17.95,459.1
2010-06-04 03:07:00,113.78125,0.8455,37.61,1.4625,349.75,3069.0,0.9622,78.25,1103.75,1.2182,116.36718700000002,110.15,81.75,0.010778,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1896.0,376.1,668.8,952.25,14.12,0.8668,280.7,108.921875,119.3125,127.96875,122.0,31.75,443.5,10255.0,128.64,120.62,109.84,74.58,75.46,2645.0,110.0,2.0077,1342.0,75.4,2562.0,74.59,1207.4,2.968,2.0351,4.67,1546.5,2.078,17.955,459.1
2010-06-04 03:08:00,113.78125,0.8455,37.62,1.4622,349.75,3069.0,0.9623,78.25,1103.5,1.218,116.36718700000002,110.15,81.75,0.010777,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1896.0,376.1,668.8,952.25,14.12,0.8666,280.6,108.921875,119.3125,127.96875,121.96875,31.75,443.5,10254.0,128.64,120.62,109.82,74.59,75.46,2643.0,110.0,2.0077,1342.0,75.4,2562.0,74.59,1207.7,2.9675,2.0378,4.667,1546.5,2.078,17.96,459.1
2010-06-04 03:09:00,113.78125,0.8452,37.62,1.4621,349.75,3069.0,0.9623,78.25,1102.75,1.2175,116.375,110.15,81.75,0.010777,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1895.25,376.1,668.8,952.25,14.12,0.8663,280.9,108.92968700000002,119.328125,127.96875,121.96875,31.75,443.0,10250.0,128.63,120.62,109.82,74.57,75.48,2641.0,110.005,2.0077,1342.0,75.4,2562.0,74.6,1207.9,2.968,2.0392,4.668,1546.5,2.0793,17.96,459.1
2010-06-04 03:10:00,113.78125,0.8452,37.57,1.4622,349.75,3069.0,0.9623,78.25,1102.75,1.2177,116.375,110.15,81.75,0.01078,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1894.25,376.1,668.8,952.0,14.12,0.8664,280.9,108.92968700000002,119.328125,127.96875,122.0,31.75,443.0,10249.0,128.64,120.62,109.82,74.57,75.47,2639.0,110.005,2.0077,1342.0,75.4,2562.0,74.6,1208.2,2.97,2.0377,4.667,1546.5,2.079,17.96,459.1
2010-06-04 03:11:00,113.78125,0.8457,37.57,1.4623,349.75,3069.0,0.9625,78.25,1103.0,1.2179,116.36718700000002,110.15,81.75,0.01078,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1895.25,376.1,668.6,952.0,14.12,0.8665,280.9,108.92968700000002,119.328125,127.96875,122.0,31.75,443.5,10252.0,128.63,120.61,109.84,74.68,75.57,2640.0,110.005,2.0077,1342.0,75.4,2562.0,74.68,1208.0,2.9675,2.0402,4.668,1547.0,2.0812,17.97,459.1
2010-06-04 03:12:00,113.78125,0.8459,37.57,1.4625,349.75,3069.0,0.9624,78.25,1103.25,1.2182,116.359375,110.15,81.75,0.010779,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1895.0,376.1,668.2,952.0,14.12,0.8666,280.9,108.92968700000002,119.3125,127.96875,122.0,31.75,443.5,10252.0,128.64,120.63,109.84,74.67,75.56,2637.0,110.005,2.0077,1342.0,75.4,2562.0,74.67,1208.3,2.967,2.0405,4.666,1547.0,2.0806,17.975,459.1
2010-06-04 03:13:00,113.78125,0.8458,37.57,1.4623,349.25,3069.0,0.9623,78.25,1103.25,1.2181,116.375,110.15,81.75,0.010781,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1895.0,376.1,668.2,952.0,14.12,0.8666,280.9,108.92968700000002,119.34375,127.96875,122.03125,31.75,443.0,10252.0,128.67,120.63,109.86,74.67,75.57,2638.0,110.01,2.0077,1342.0,75.4,2562.0,74.68,1208.7,2.9665,2.0415,4.666,1547.0,2.082,17.985,459.1
2010-06-04 03:14:00,113.78125,0.846,37.6,1.4625,349.25,3069.0,0.9627,78.25,1103.25,1.2182,116.375,110.15,81.75,0.010779,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1895.0,376.1,668.4,952.0,14.12,0.8666,280.9,108.92968700000002,119.328125,127.96875,122.03125,31.75,443.0,10254.0,128.64,120.63,109.9,74.69,75.55,2639.0,110.005,2.0077,1342.0,75.4,2562.0,74.7,1208.7,2.968,2.041,4.666,1547.0,2.0821,17.975,459.1
2010-06-04 03:15:00,113.78125,0.8463,37.65,1.4625,349.5,3069.0,0.9625,78.25,1103.5,1.2183,116.359375,110.15,81.75,0.010778,135.9,472.0,90.25,1339.0,902.4,9905.0,9990.0,1895.5,376.1,668.8,952.25,14.12,0.8667,280.6,108.92968700000002,119.3125,127.96875,122.03125,31.75,443.0,10254.0,128.65,120.62,109.9,74.74,75.56,2641.0,110.005,2.0077,1342.0,75.4,2562.0,74.72,1208.1,2.97,2.0428,4.667,1547.0,2.0825,17.965,459.1
2010-06-04 03:16:00,113.78125,0.8462,37.65,1.4627,349.5,3069.0,0.9625,78.25,1103.75,1.2182,116.359375,110.15,81.75,0.01078,135.9,472.0,90.3,1339.0,902.4,9905.0,9990.0,1895.75,376.1,668.8,952.25,14.12,0.8667,280.8,108.92968700000002,119.328125,127.96875,122.03125,31.75,443.0,10255.0,128.66,120.63,109.8,74.75,75.63,2640.0,110.01,2.0077,1342.0,75.4,2562.0,74.77,1207.9,2.969,2.0436,4.666,1547.0,2.0845,17.965,459.1
2010-06-04 03:17:00,113.78125,0.8466,37.63,1.4628,349.5,3069.0,0.9624,78.25,1103.75,1.2183,116.359375,110.15,81.75,0.010779,135.9,472.0,90.3,1339.0,902.4,9905.0,9990.0,1896.0,376.1,669.0,952.25,14.12,0.8668,280.8,108.92968700000002,119.328125,127.96875,122.0,31.75,443.0,10256.0,128.64,120.63,109.8,74.72,75.62,2643.0,110.01,2.0077,1342.0,75.4,2562.0,74.75,1208.2,2.97,2.0431,4.667,1547.0,2.085,17.965,459.1
2010-06-04 03:18:00,113.78125,0.846,37.64,1.4626,349.5,3069.0,0.9623,78.25,1104.0,1.2182,116.359375,110.15,81.75,0.01078,135.9,472.0,90.3,1339.0,902.4,9905.0,9990.0,1896.5,376.1,669.0,952.25,14.12,0.8668,280.8,108.92968700000002,119.328125,127.96875,122.0,31.75,443.0,10257.0,128.63,120.62,109.8,74.69,75.53,2645.0,110.01,2.0077,1342.0,75.4,2562.0,74.68,1207.9,2.9685,2.0424,4.667,1547.0,2.085,17.97,459.1
2010-06-04 03:19:00,113.78125,0.8458,37.64,1.4622,349.5,3069.0,0.9622,78.25,1103.75,1.2178,116.36718700000002,110.15,81.75,0.01078,135.9,472.0,90.3,1339.0,902.4,9905.0,9990.0,1896.25,376.1,669.3,951.75,14.12,0.8665,280.8,108.92968700000002,119.328125,127.96875,122.0,31.75,443.0,10256.0,128.64,120.62,109.8,74.67,75.54,2644.0,110.01,2.0077,1342.0,75.4,2562.0,74.68,1207.7,2.968,2.0424,4.666,1547.0,2.085,17.96,459.1
2010-06-04 03:20:00,113.78125,0.846,37.63,1.4623,349.5,3069.0,0.9625,78.25,1104.25,1.2176,116.36718700000002,110.15,81.75,0.01078,135.9,472.0,90.3,1339.0,902.4,9905.0,9990.0,1897.25,376.1,669.3,951.75,14.12,0.8664,280.8,108.92968700000002,119.34375,127.96875,122.03125,31.75,443.0,10260.0,128.64,120.62,109.8,74.67,75.52,2647.0,110.01,2.0077,1342.0,75.4,2562.0,74.67,1207.5,2.967,2.0424,4.665,1546.5,2.085,17.955,459.1
2010-06-04 03:21:00,113.78125,0.8456,37.66,1.4622,349.5,3069.0,0.9622,78.25,1104.5,1.2177,116.36718700000002,110.15,81.75,0.01078,135.9,472.0,90.3,1339.0,902.4,9905.0,9990.0,1897.25,376.1,669.3,951.75,14.12,0.8663,280.0,108.92968700000002,119.34375,127.96875,122.03125,31.75,443.0,10260.0,128.63,120.63,109.8,74.67,75.5,2646.0,110.01,2.0077,1342.0,75.4,2562.0,74.65,1207.5,2.9675,2.0424,4.666,1546.5,2.085,17.955,459.1
2010-06-04 03:22:00,113.78125,0.846,37.67,1.4625,349.5,3069.0,0.9623,78.25,1104.25,1.218,116.36718700000002,110.15,81.75,0.010779,135.9,472.0,90.3,1339.0,902.4,9905.0,10010.0,1897.5,376.1,669.5,951.75,14.12,0.8662,280.1,108.92968700000002,119.34375,127.96875,122.03125,31.75,443.25,10261.0,128.63,120.63,109.8,74.69,75.55,2648.0,110.01,2.0077,1342.0,75.4,2562.0,74.68,1207.6,2.965,2.0397,4.666,1544.3,2.0851,17.95,459.1
2010-06-04 03:23:00,113.78125,0.846,37.67,1.4624,349.5,3069.0,0.9621,78.25,1104.25,1.2179,116.36718700000002,110.15,81.75,0.010781,135.9,472.0,90.3,1339.0,902.4,9905.0,10010.0,1896.75,376.1,669.5,951.75,14.12,0.8662,280.2,108.92968700000002,119.34375,127.96875,122.03125,31.75,443.25,10258.0,128.67,120.63,109.8,74.69,75.48,2645.0,110.015,2.0077,1342.0,75.4,2562.0,74.62,1207.6,2.965,2.0396,4.665,1544.3,2.085,17.95,459.1
