,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-11-07 09:34:00,0.6694,34.43,1.5758,383.5,1946.0,0.847,42.87,913.0,1.2752,115.328125,99.45,55.5,0.010226,116.45,570.0,93.8,8615.0,8705.0,1258.5,500.3,917.5,11.96,0.8522,267.1,107.96093700000002,114.953125,116.3125,57.0,527.25,8773.0,117.65,113.27,94.1,61.44,58.24,2554.0,106.205,19779.0,13329.0,58.38,1260.0,61.44,737.8,1.728,1.9805,6.801,854.5,1.3513,10.07,333.2
2008-11-07 09:35:00,0.6694,34.43,1.5763,383.5,1946.0,0.8471,42.87,915.75,1.2762,115.30468700000002,99.45,55.5,0.010218000000000001,116.5,570.0,93.8,8640.0,8730.0,1261.0,502.3,917.5,11.99,0.8524,267.1,107.953125,114.90625,116.234375,56.09,527.25,8805.0,117.59,113.235,94.1,61.72,58.49,2564.0,106.2,19779.0,13329.0,58.54,1260.0,61.69,740.5,1.736,1.9875,6.787000000000001,854.5,1.3596,10.13,333.2
2008-11-07 09:36:00,0.669,34.43,1.574,383.5,1946.0,0.8467,42.9,913.5,1.275,115.33593700000002,99.45,55.45,0.010225,116.5,570.0,93.75,8615.0,8700.0,1257.75,501.3,917.5,11.99,0.8522,267.1,107.96093700000002,114.953125,116.296875,56.11,527.25,8780.0,117.65,113.26,94.18,61.58,58.36,2558.0,106.205,19779.0,13329.0,58.54,1260.0,61.61,738.3,1.735,1.9837,6.803,854.5,1.3572,10.085,333.2
2008-11-07 09:37:00,0.6689,34.43,1.5734,383.5,1945.0,0.8477,42.95,912.25,1.2748,115.36718700000002,99.45,55.45,0.010232,116.5,570.0,93.75,8610.0,8705.0,1254.5,500.2,917.5,11.99,0.8523,267.1,107.97656200000002,115.0,116.359375,56.11,527.25,8773.0,117.7,113.295,94.18,61.61,58.41,2556.0,106.225,19779.0,13329.0,58.54,1260.0,61.6,738.6,1.734,1.9857,6.803,854.5,1.358,10.095,333.2
2008-11-07 09:38:00,0.6696,34.43,1.5739,383.5,1945.0,0.8469,42.94,915.25,1.2744,115.328125,99.45,55.4,0.010223999999999999,116.5,570.0,93.75,8620.0,8730.0,1258.25,502.3,917.5,11.99,0.852,267.1,107.96093700000002,114.9375,116.28125,56.01,527.25,8794.0,117.67,113.26,94.34,61.68,58.46,2568.0,106.205,19779.0,13329.0,58.54,1260.0,61.69,739.9,1.734,1.9863,6.805,858.0,1.361,10.12,332.2
2008-11-07 09:39:00,0.6688,34.43,1.5739,383.5,1940.0,0.8467,42.94,911.75,1.2746,115.36718700000002,99.45,55.45,0.010232999999999999,116.5,570.0,93.75,8620.0,8705.0,1254.25,500.0,917.5,11.98,0.8521,267.1,107.984375,114.96875,116.265625,55.69,527.25,8760.0,117.72,113.285,94.34,61.56,58.32,2559.0,106.21,19779.0,13329.0,58.54,1265.0,61.53,737.9,1.73,1.9814,6.801,858.1,1.358,10.085,332.2
2008-11-07 09:40:00,0.669,34.43,1.5742,383.5,1939.0,0.8472,42.95,911.5,1.2743,115.375,99.45,55.45,0.010231,116.5,570.0,93.75,8605.0,8695.0,1254.75,499.4,917.5,11.97,0.8522,267.1,107.984375,115.03125,116.375,55.7,527.25,8764.0,117.74,113.3,94.34,61.37,58.14,2555.0,106.22,19779.0,13329.0,58.54,1258.0,61.39,737.4,1.7235,1.9775,6.797000000000001,858.1,1.3545,10.09,332.2
2008-11-07 09:41:00,0.6691,34.43,1.5748,383.5,1939.0,0.8468,42.87,912.75,1.2748,115.33593700000002,99.45,55.325,0.010227,116.5,570.0,93.75,8630.0,8705.0,1256.75,499.8,917.5,11.97,0.8521,267.1,107.97656200000002,114.9375,116.265625,55.38,527.25,8776.0,117.66,113.245,94.34,61.48,58.25,2560.0,106.2,19779.0,13329.0,58.54,1258.0,61.46,738.7,1.7265,1.9788,6.8,858.1,1.3572,10.11,332.2
2008-11-07 09:42:00,0.668,34.43,1.5736,383.5,1940.0,0.846,42.87,909.0,1.274,115.375,99.45,55.325,0.01024,116.5,570.0,93.75,8600.0,8680.0,1249.5,497.0,917.5,11.94,0.852,267.1,108.0,115.015625,116.34375,55.02,527.25,8742.0,117.69,113.28,94.34,61.1,57.87,2552.0,106.215,19779.0,13329.0,58.54,1258.0,61.11,737.0,1.723,1.9695,6.8020000000000005,858.1,1.3475,10.07,332.2
2008-11-07 09:43:00,0.6679,34.43,1.573,383.5,1943.0,0.8452,42.88,908.5,1.2731,115.359375,99.45,55.325,0.010245,116.1,570.0,93.75,8610.0,8690.0,1248.75,496.9,917.5,11.92,0.8517,267.1,107.99218700000002,115.015625,116.390625,55.75,527.25,8734.0,117.67,113.275,94.34,60.96,57.7,2550.0,106.215,19779.0,13329.0,58.54,1260.0,60.98,736.1,1.717,1.9678,6.795,858.1,1.3441,10.025,332.2
2008-11-07 09:44:00,0.6683,34.43,1.5734,383.5,1941.0,0.8455,42.86,909.75,1.2737,115.34375,99.425,55.35,0.010239,116.15,570.0,93.75,8620.0,8695.0,1252.0,497.8,917.5,11.96,0.8511,267.1,107.984375,115.0,116.328125,55.68,527.25,8746.0,117.64,113.225,94.34,61.13,57.94,2553.0,106.195,19779.0,13329.0,57.96,1258.0,61.14,737.0,1.718,1.9741,6.796,858.1,1.3479,10.04,332.2
2008-11-07 09:45:00,0.6673,34.43,1.5727,383.5,1937.0,0.8454,42.86,909.0,1.2727,115.38281200000002,99.425,55.35,0.010241,116.15,570.0,93.75,8595.0,8675.0,1248.5,496.7,917.5,11.95,0.8501,267.1,108.0,115.0625,116.375,55.9,527.25,8741.0,117.67,113.24,94.34,61.06,57.83,2549.0,106.195,19779.0,13329.0,57.96,1259.0,61.08,734.1,1.716,1.9708,6.795,858.1,1.3463,10.015,332.2
2008-11-07 09:46:00,0.6676,34.43,1.5711,383.5,1937.0,0.8455,42.86,910.5,1.2723,115.375,99.425,55.35,0.010239,116.15,570.0,93.75,8625.0,8700.0,1250.5,497.2,917.5,11.98,0.8502,267.1,107.99218700000002,115.015625,116.359375,55.9,527.25,8751.0,117.64,113.225,94.34,61.26,58.03,2554.0,106.19,19779.0,13329.0,57.96,1259.0,61.28,735.5,1.7195,1.9752,6.792000000000001,858.1,1.352,10.03,332.2
2008-11-07 09:47:00,0.6674,34.43,1.5715,383.5,1937.0,0.8453,42.9,910.75,1.2726,115.38281200000002,99.425,55.35,0.010239,116.2,570.0,93.85,8600.0,8685.0,1251.75,497.8,917.5,11.97,0.8503,267.1,107.99218700000002,115.046875,116.3125,55.52,527.25,8753.0,117.68,113.26,94.34,61.14,57.99,2557.0,106.2,19779.0,13329.0,57.96,1259.0,61.21,735.5,1.7155,1.973,6.792999999999999,858.1,1.3495,10.015,332.2
2008-11-07 09:48:00,0.6677,34.43,1.5716,383.5,1937.0,0.8442,42.86,907.0,1.2715,115.41406200000002,99.425,55.4,0.010243,116.2,570.0,93.8,8580.0,8665.0,1247.0,495.6,917.5,11.96,0.8499,267.1,108.0,115.125,116.34375,55.8,527.25,8718.0,117.72,113.285,94.34,60.92,57.75,2551.0,106.205,19779.0,13329.0,57.96,1259.0,60.94,734.7,1.708,1.969,6.792000000000001,858.1,1.3444,10.01,332.2
2008-11-07 09:49:00,0.6678,34.43,1.5709,383.5,1940.0,0.8442,42.86,907.25,1.2715,115.47656200000002,99.425,55.4,0.01025,116.2,570.0,93.825,8590.0,8670.0,1247.0,495.4,917.5,11.96,0.85,267.1,108.015625,115.15625,116.328125,55.8,527.25,8722.0,117.74,113.3,94.38,60.99,57.8,2552.0,106.21,19779.0,13329.0,57.96,1259.0,60.99,734.7,1.71,1.969,6.8,858.1,1.343,10.01,332.2
2008-11-07 09:50:00,0.6673,34.43,1.5711,383.5,1939.0,0.8442,42.86,908.0,1.2713,115.4375,99.425,55.4,0.010241,116.2,570.0,93.825,8600.0,8685.0,1247.5,495.7,917.5,11.95,0.8499,267.1,108.0,115.109375,116.296875,56.1,527.25,8729.0,117.72,113.295,94.38,61.11,57.81,2555.0,106.21,19779.0,13329.0,57.96,1259.0,61.03,735.7,1.712,1.971,6.79,858.1,1.3445,10.025,332.2
2008-11-07 09:51:00,0.6676,34.43,1.5717,383.5,1939.0,0.8442,42.81,907.0,1.2718,115.453125,99.425,55.45,0.010242,116.2,570.0,93.75,8585.0,8665.0,1246.0,495.0,917.5,11.94,0.8501,267.1,108.0,115.140625,116.296875,56.0,527.25,8720.0,117.71,113.295,94.38,60.92,57.68,2556.0,106.21,19779.0,13329.0,57.96,1259.0,60.89,735.4,1.705,1.9655,6.785,858.1,1.339,10.01,332.2
2008-11-07 09:52:00,0.6673,34.43,1.5719,383.5,1935.0,0.844,42.8,906.0,1.2722,115.453125,99.425,55.4,0.010237999999999999,116.4,570.0,93.75,8570.0,8645.0,1245.0,494.3,917.5,11.93,0.8502,267.1,108.00781200000002,115.125,116.28125,56.04,527.25,8711.0,117.72,113.315,94.44,60.88,57.61,2551.0,106.215,19779.0,13329.0,57.96,1259.0,60.85,734.4,1.7,1.9643,6.787000000000001,858.1,1.3382,9.985,332.2
2008-11-07 09:53:00,0.6688,34.43,1.5731,383.5,1936.0,0.8441,42.7,907.25,1.2732,115.46093700000002,99.425,55.525,0.010228000000000001,116.4,570.0,93.7,8575.0,8665.0,1247.25,495.0,917.5,11.97,0.8507,267.1,108.015625,115.125,116.296875,56.07,527.25,8723.0,117.74,113.31,94.44,61.09,57.86,2558.0,106.21,19779.0,13329.0,57.96,1257.0,61.09,736.0,1.699,1.9702,6.789,858.1,1.345,10.015,332.2
2008-11-07 09:54:00,0.6683,34.43,1.5722,383.5,1934.0,0.8446,42.62,907.25,1.2723,115.46875,99.425,55.5,0.010229,116.4,570.0,93.625,8580.0,8665.0,1248.25,495.6,917.5,11.97,0.8505,267.1,108.02343700000002,115.125,116.265625,56.0,527.25,8722.0,117.75,113.305,94.4,61.09,57.86,2559.0,106.205,19779.0,13329.0,57.96,1257.0,61.08,734.8,1.703,1.9698,6.787999999999999,858.1,1.345,10.005,332.2
2008-11-07 09:55:00,0.6683,34.43,1.5725,383.5,1935.0,0.8445,42.67,908.0,1.2727,115.46875,99.275,55.5,0.010225,116.4,570.0,93.65,8585.0,8670.0,1249.5,496.5,917.5,11.95,0.8504,267.1,108.03125,115.09375,116.265625,56.0,527.25,8729.0,117.74,113.28,94.4,61.09,57.91,2559.0,106.2,19779.0,13329.0,57.96,1257.0,61.11,735.4,1.706,1.9705,6.784,858.1,1.343,10.02,332.2
2008-11-07 09:56:00,0.668,34.43,1.5716,383.5,1930.0,0.8441,42.61,908.75,1.2726,115.453125,99.275,55.525,0.010227,116.4,570.0,93.725,8595.0,8675.0,1251.25,496.9,917.5,11.95,0.8504,267.1,108.02343700000002,115.078125,116.265625,55.89,527.25,8733.0,117.74,113.275,94.4,61.12,58.0,2563.0,106.19,19779.0,13329.0,57.96,1257.0,61.15,735.7,1.7065,1.971,6.782,858.1,1.3434,10.015,332.2
2008-11-07 09:57:00,0.6688,34.43,1.5723,383.5,1933.0,0.8457,42.63,912.0,1.2732,115.4375,99.275,55.4,0.010218999999999999,116.8,570.0,93.675,8620.0,8710.0,1254.5,498.5,917.5,11.97,0.8505,267.1,108.02343700000002,115.0625,116.234375,55.89,527.25,8759.0,117.73,113.265,94.4,61.27,58.1,2570.0,106.19,19779.0,13329.0,57.96,1257.0,61.28,737.4,1.711,1.975,6.795,858.1,1.3471,10.05,332.2
2008-11-07 09:58:00,0.6685,34.43,1.571,383.5,1933.0,0.8453,42.57,910.5,1.2721,115.4375,99.275,55.4,0.010218000000000001,116.8,570.0,93.675,8620.0,8700.0,1253.5,498.5,917.5,11.96,0.8497,267.1,108.02343700000002,115.078125,116.125,55.83,527.25,8752.0,117.74,113.28,94.4,61.52,58.39,2568.0,106.205,19779.0,13329.0,57.96,1257.0,61.55,735.7,1.71,1.9815,6.79,858.1,1.354,10.01,332.2
2008-11-07 09:59:00,0.6671,34.43,1.5712,383.5,1929.0,0.8457,42.55,911.0,1.2721,115.44531200000002,99.275,55.4,0.010217,116.8,570.0,93.675,8615.0,8700.0,1253.75,498.3,917.5,11.97,0.8499,267.1,108.03125,115.0625,116.109375,55.83,527.25,8755.0,117.74,113.275,94.4,61.5,58.33,2569.0,106.2,19779.0,13329.0,57.96,1257.0,61.5,735.8,1.712,1.981,6.812,855.2,1.354,10.045,332.2
2008-11-07 10:00:00,0.6671,34.43,1.5708,383.5,1929.0,0.8451,42.53,909.25,1.2709,115.453125,99.275,55.4,0.01022,116.8,570.0,93.675,8605.0,8690.0,1252.75,497.4,917.5,11.95,0.8499,267.1,108.03906200000002,115.109375,116.21875,56.0,527.25,8741.0,117.73,113.265,94.4,61.44,58.28,2563.0,106.2,19779.0,13329.0,57.96,1257.0,61.44,734.7,1.713,1.979,6.797000000000001,855.2,1.3546,10.01,332.2
2008-11-07 10:01:00,0.6682,34.43,1.5721,383.5,1937.0,0.8462,42.6,914.25,1.2719,115.421875,99.275,55.425,0.010209000000000001,116.8,570.0,93.65,8645.0,8735.0,1260.0,500.1,917.5,11.99,0.8504,267.1,108.02343700000002,115.0625,116.171875,55.86,527.25,8787.0,117.68,113.245,94.4,61.67,58.56,2578.0,106.195,19779.0,13329.0,57.96,1256.0,61.68,736.6,1.713,1.9853,6.797000000000001,855.2,1.3595,10.06,332.2
2008-11-07 10:02:00,0.6681,34.43,1.5722,383.5,1937.0,0.8469,42.63,916.0,1.2723,115.390625,99.275,55.425,0.01022,116.8,570.0,93.7,8650.0,8740.0,1261.5,500.0,917.5,11.99,0.8503,267.1,108.00781200000002,115.03125,116.140625,55.83,527.25,8796.0,117.67,113.24,94.4,61.64,58.48,2584.0,106.185,19779.0,13329.0,57.96,1260.0,61.75,736.0,1.718,1.9858,6.797000000000001,857.0,1.3605,10.05,333.5
2008-11-07 10:03:00,0.669,34.43,1.5726,383.5,1939.0,0.8479,42.63,916.0,1.2723,115.375,99.275,55.275,0.010217,117.1,570.0,93.65,8650.0,8735.0,1260.0,500.6,917.5,12.0,0.8505,267.1,108.00781200000002,115.015625,116.125,55.73,527.25,8798.0,117.67,113.235,94.4,61.88,58.63,2583.0,106.185,19779.0,13329.0,57.96,1260.0,61.86,736.1,1.722,1.9891,6.805,857.0,1.3649,10.07,333.5
2008-11-07 10:04:00,0.6683,34.43,1.5717,383.5,1939.0,0.8472,42.57,914.5,1.2717,115.39843700000002,99.275,55.2,0.010217,117.0,570.0,93.7,8645.0,8730.0,1258.75,499.7,917.5,11.98,0.8501,267.1,108.015625,115.0,116.109375,55.75,527.25,8788.0,117.69,113.255,94.4,61.7,58.43,2581.0,106.19,19779.0,13329.0,57.96,1257.0,61.68,735.5,1.722,1.985,6.812,855.0,1.3592,10.065,333.5
2008-11-07 10:05:00,0.6692,34.43,1.572,383.5,1936.0,0.8477,42.55,916.75,1.2728,115.390625,99.5,55.225,0.010206999999999999,117.0,570.0,93.725,8680.0,8765.0,1262.0,500.9,917.5,12.03,0.8505,267.1,108.00781200000002,115.0,116.03125,55.7,527.25,8807.0,117.66,113.24,94.4,61.79,58.53,2589.0,106.19,19779.0,13329.0,57.96,1257.0,61.82,735.3,1.721,1.9888,6.815,854.3,1.363,10.065,333.5
2008-11-07 10:06:00,0.6696,34.43,1.5747,383.5,1939.0,0.8482,42.51,917.5,1.274,115.32031200000002,99.8,55.125,0.010204000000000001,117.0,570.0,93.75,8670.0,8760.0,1263.5,501.6,917.5,12.02,0.8507,267.1,107.99218700000002,114.828125,115.71875,55.38,527.25,8814.0,117.6,113.22,94.36,61.84,58.64,2589.0,106.185,19779.0,13329.0,57.96,1257.0,61.81,735.9,1.724,1.9889,6.814,854.3,1.363,10.075,333.5
2008-11-07 10:07:00,0.669,34.43,1.5765,383.5,1939.0,0.8478,42.5,917.5,1.2747,115.35156200000002,99.75,55.2,0.010209999999999999,116.8,570.0,93.85,8660.0,8745.0,1261.5,500.5,917.5,12.01,0.8509,267.1,108.0,114.875,115.8125,55.38,527.25,8809.0,117.58,113.21,94.36,61.87,58.59,2588.0,106.185,19779.0,13329.0,57.96,1257.0,61.85,736.3,1.724,1.9895,6.811,854.3,1.3642,10.09,333.5
2008-11-07 10:08:00,0.6704,34.43,1.5755,383.5,1944.0,0.8481,42.51,918.75,1.2751,115.35156200000002,99.75,55.25,0.0102,116.8,570.0,93.95,8660.0,8750.0,1263.25,501.3,917.5,12.01,0.8509,267.1,108.0,114.875,115.828125,55.38,527.25,8823.0,117.58,113.21,94.36,62.08,58.81,2594.0,106.185,19779.0,13329.0,58.82,1257.0,62.13,736.4,1.722,1.9964,6.819,854.3,1.3696,10.08,333.5
2008-11-07 10:09:00,0.6698,34.43,1.5754,383.5,1945.0,0.8474,42.59,917.0,1.2742,115.36718700000002,99.75,55.2,0.010205,116.75,570.0,93.8,8635.0,8730.0,1259.75,500.3,917.5,12.0,0.8505,267.1,108.0,114.921875,115.90625,55.49,527.25,8807.0,117.6,113.22,94.36,62.1,58.82,2591.0,106.19,19779.0,13329.0,58.82,1260.0,62.16,735.4,1.723,1.997,6.814,854.3,1.369,10.075,333.5
2008-11-07 10:10:00,0.6717,34.43,1.5773,383.5,1946.0,0.8482,42.6,918.75,1.2758,115.375,99.75,55.15,0.010193,116.75,570.0,93.65,8650.0,8750.0,1262.5,501.0,917.5,12.03,0.8512,267.1,108.0,114.890625,115.84375,55.4,527.25,8824.0,117.58,113.22,94.36,62.14,58.92,2598.0,106.195,19779.0,13329.0,58.82,1260.0,62.14,735.3,1.7275,1.9969,6.824,854.3,1.3697,10.06,333.5
2008-11-07 10:11:00,0.6708,34.43,1.5774,383.5,1946.0,0.8469,42.56,917.0,1.2751,115.375,99.75,55.2,0.0102,116.8,570.0,93.625,8635.0,8730.0,1259.25,499.4,917.5,12.0,0.8512,267.1,108.00781200000002,114.875,115.796875,55.55,527.25,8807.0,117.57,113.215,94.36,62.06,58.75,2590.0,106.19,19779.0,13329.0,58.82,1260.0,62.07,734.9,1.722,1.9943,6.849,854.3,1.3678,10.02,333.5
2008-11-07 10:12:00,0.6708,34.43,1.5775,383.5,1950.0,0.8469,42.45,917.0,1.275,115.375,99.75,55.25,0.010205,117.2,570.0,93.75,8645.0,8735.0,1258.75,499.4,917.5,11.99,0.8513,267.1,108.00781200000002,114.890625,115.828125,55.55,527.25,8807.0,117.57,113.215,94.36,62.01,58.63,2590.0,106.185,19779.0,13329.0,58.82,1262.0,61.98,735.3,1.7245,1.9893,6.827000000000001,854.3,1.365,10.03,333.5
2008-11-07 10:13:00,0.6722,34.43,1.5799,383.5,1945.0,0.8475,42.55,919.75,1.2765,115.36718700000002,99.75,55.3,0.010194,117.2,570.0,93.75,8675.0,8770.0,1263.0,501.3,917.5,12.01,0.8519,267.1,108.00781200000002,114.875,115.8125,55.55,527.25,8833.0,117.52,113.2,94.22,62.1,58.75,2600.0,106.175,19779.0,13329.0,58.82,1260.0,62.09,736.3,1.729,1.9946,6.837000000000001,854.3,1.3666,10.05,333.5
2008-11-07 10:14:00,0.6724,34.43,1.5781,383.5,1945.0,0.8477,42.46,919.75,1.2754,115.375,99.95,55.45,0.010190000000000001,117.2,570.0,93.775,8690.0,8780.0,1262.0,501.4,917.5,12.01,0.8513,267.1,108.00781200000002,114.875,115.796875,55.69,527.25,8829.0,117.54,113.19,94.22,62.04,58.67,2599.0,106.17,19779.0,13329.0,58.82,1260.0,61.95,735.4,1.727,1.99,6.825,854.3,1.3628,10.02,333.5
2008-11-07 10:15:00,0.6726,34.43,1.5779,383.5,1945.0,0.8482,42.32,920.75,1.2771,115.390625,99.75,55.45,0.010184,117.0,570.0,93.775,8685.0,8790.0,1264.0,501.8,917.5,12.0,0.852,267.1,108.00781200000002,114.90625,115.890625,55.69,527.25,8840.0,117.54,113.19,94.22,62.03,58.71,2603.0,106.165,19779.0,13329.0,58.82,1260.0,62.03,735.9,1.7295,1.9906,6.831,854.3,1.3632,10.03,333.5
2008-11-07 10:16:00,0.6723,34.43,1.5787,383.5,1942.0,0.85,42.32,922.5,1.2773,115.39843700000002,99.975,55.5,0.010182,117.1,570.0,93.95,8710.0,8800.0,1266.25,503.0,917.5,12.01,0.8522,267.1,108.00781200000002,114.890625,115.90625,55.55,527.25,8857.0,117.54,113.185,94.22,62.13,58.8,2608.0,106.16,19779.0,13329.0,58.82,1260.0,62.14,736.2,1.736,1.9936,6.829,854.3,1.3647,10.04,333.5
2008-11-07 10:17:00,0.6727,34.43,1.5785,383.5,1942.0,0.8504,42.4,922.0,1.2775,115.39843700000002,99.975,55.425,0.010185,117.15,570.0,94.0,8700.0,8795.0,1265.0,503.0,917.5,12.02,0.8524,267.1,108.00781200000002,114.890625,115.875,55.55,527.25,8855.0,117.55,113.17,94.22,62.19,58.85,2606.0,106.155,19779.0,13329.0,58.82,1260.0,62.18,736.2,1.738,1.9955,6.824,854.3,1.367,10.05,333.5
2008-11-07 10:18:00,0.6718,34.43,1.5786,383.5,1942.0,0.8497,42.45,920.75,1.2774,115.42968700000002,100.0,55.375,0.010188,117.05,570.0,93.9,8685.0,8775.0,1262.75,502.7,917.5,12.01,0.8523,267.1,108.02343700000002,114.921875,115.890625,55.63,527.25,8847.0,117.57,113.195,94.32,62.1,58.75,2603.0,106.165,19779.0,13329.0,58.82,1262.0,62.1,736.2,1.7365,1.9917,6.822,854.3,1.3662,10.04,333.5
2008-11-07 10:19:00,0.672,34.43,1.5792,383.5,1950.0,0.8498,42.4,921.25,1.2777,115.42968700000002,100.0,55.475,0.010187,117.05,570.0,94.025,8690.0,8780.0,1264.75,502.2,917.5,12.01,0.8524,267.1,108.02343700000002,114.921875,115.875,55.63,527.25,8847.0,117.55,113.205,94.3,62.15,58.8,2602.0,106.165,19779.0,13329.0,58.82,1262.0,62.17,736.5,1.737,1.9915,6.827999999999999,856.7,1.3689,10.06,333.5
2008-11-07 10:20:00,0.6722,34.43,1.5793,383.5,1942.0,0.8499,42.4,921.0,1.2777,115.44531200000002,100.0,55.65,0.010184,117.05,570.0,94.0,8680.0,8775.0,1264.75,501.8,917.5,12.01,0.8524,267.1,108.02343700000002,114.9375,115.859375,55.63,527.25,8845.0,117.56,113.205,94.3,62.1,58.75,2602.0,106.165,19779.0,13329.0,58.82,1262.0,62.09,736.7,1.738,1.992,6.83,856.7,1.3674,10.055,333.5
2008-11-07 10:21:00,0.6719,34.43,1.5792,383.5,1943.0,0.8506,42.45,922.5,1.2776,115.42968700000002,100.0,55.625,0.010179,117.05,570.0,93.975,8700.0,8795.0,1267.25,503.0,917.5,12.03,0.8521,267.1,108.02343700000002,114.90625,115.796875,55.55,527.25,8856.0,117.54,113.19,94.36,62.29,58.89,2608.0,106.165,19779.0,13329.0,59.0,1262.0,62.25,738.1,1.737,1.9945,6.82,858.0,1.3687,10.075,333.5
2008-11-07 10:22:00,0.6718,34.43,1.5799,383.5,1943.0,0.8518,42.5,923.5,1.2784,115.421875,100.0,55.65,0.010176000000000001,117.05,570.0,94.025,8705.0,8800.0,1268.75,503.5,917.5,12.02,0.8526,267.1,108.02343700000002,114.90625,115.75,55.55,527.25,8866.0,117.54,113.18,94.36,62.19,58.8,2606.0,106.16,19779.0,13329.0,59.0,1262.0,62.16,739.5,1.738,1.9921,6.819,858.0,1.3694,10.07,333.5
2008-11-07 10:23:00,0.6723,34.43,1.5801,383.5,1943.0,0.8519,42.63,923.0,1.2788,115.41406200000002,100.0,55.6,0.010175,117.25,570.0,94.05,8695.0,8790.0,1269.0,503.7,917.5,12.04,0.8524,267.1,108.015625,114.890625,115.78125,55.55,527.25,8866.0,117.54,113.165,94.36,62.19,58.83,2609.0,106.155,19779.0,13329.0,59.0,1262.0,62.19,739.8,1.74,1.9925,6.815,859.0,1.372,10.065,333.5
2008-11-07 10:24:00,0.6731,34.43,1.5828,383.5,1943.0,0.8533,42.7,924.25,1.2799,115.421875,100.0,55.5,0.010166,117.25,570.0,94.0,8710.0,8800.0,1270.0,504.2,917.5,12.02,0.853,267.1,108.015625,114.890625,115.796875,55.55,527.25,8870.0,117.54,113.155,94.36,62.19,58.83,2614.0,106.15,19779.0,13329.0,59.0,1262.0,62.21,740.7,1.744,1.9927,6.82,864.9,1.3678,10.1,333.5
2008-11-07 10:25:00,0.6738,34.43,1.582,383.5,1941.0,0.8539,42.65,923.5,1.2794,115.44531200000002,100.0,55.6,0.010167,117.3,570.0,94.05,8710.0,8795.0,1269.0,503.8,917.5,12.01,0.8526,267.1,108.015625,114.921875,115.8125,55.55,527.25,8867.0,117.55,113.165,94.36,61.98,58.61,2614.0,106.155,19779.0,13329.0,58.67,1262.0,61.98,739.6,1.742,1.988,6.809,864.9,1.3614,10.095,333.5
2008-11-07 10:26:00,0.6742,34.43,1.5828,383.5,1943.0,0.8537,42.63,925.75,1.2805,115.42968700000002,100.0,55.65,0.010165,117.3,570.0,94.0,8725.0,8820.0,1272.25,504.7,917.5,12.03,0.8529,267.1,108.015625,114.890625,115.8125,55.55,527.25,8888.0,117.54,113.16,94.36,62.03,58.67,2622.0,106.155,19779.0,13329.0,58.67,1259.0,62.03,740.8,1.75,1.9898,6.809,864.9,1.3619,10.13,333.5
2008-11-07 10:27:00,0.6744,34.43,1.582,383.5,1947.0,0.8544,42.62,925.0,1.2801,115.44531200000002,100.0,55.65,0.01017,117.4,570.0,93.95,8720.0,8810.0,1271.25,504.4,917.5,12.01,0.8529,267.1,108.02343700000002,114.9375,115.8125,55.55,527.25,8884.0,117.57,113.18,94.36,61.75,58.43,2620.0,106.16,19779.0,13329.0,58.44,1259.0,61.74,739.3,1.741,1.983,6.815,864.9,1.3589,10.085,333.5
2008-11-07 10:28:00,0.6746,34.43,1.581,383.5,1941.0,0.8536,42.62,923.5,1.2797,115.46875,99.9,55.725,0.010173999999999999,117.4,570.0,93.9,8720.0,8810.0,1268.75,503.7,917.5,12.02,0.8527,267.1,108.03906200000002,114.984375,115.828125,55.55,527.25,8869.0,117.58,113.185,94.36,61.76,58.42,2620.0,106.16,19779.0,13329.0,58.44,1259.0,61.72,738.7,1.743,1.9832,6.812,861.4,1.3569,10.09,333.5
2008-11-07 10:29:00,0.6728,34.43,1.5785,383.5,1940.0,0.8523,42.63,922.75,1.279,115.49218700000002,99.9,55.7,0.010185,117.0,570.0,93.85,8725.0,8810.0,1268.25,503.1,917.5,12.02,0.8524,267.1,108.05468700000002,115.046875,115.921875,55.57,527.25,8860.0,117.61,113.21,94.36,61.7,58.43,2615.0,106.18,19779.0,13329.0,58.44,1259.0,61.72,737.5,1.739,1.9848,6.825,861.4,1.3569,10.075,333.5
2008-11-07 10:30:00,0.6726,34.43,1.5783,383.5,1939.0,0.8528,42.63,922.75,1.2785,115.5,99.9,55.75,0.010186,117.0,570.0,93.825,8725.0,8815.0,1268.5,503.1,917.5,12.04,0.8522,267.1,108.0625,115.03125,115.9375,55.73,527.25,8861.0,117.64,113.235,94.4,61.82,58.57,2617.0,106.18,19779.0,13329.0,58.44,1259.0,61.82,737.1,1.7425,1.9896,6.825,861.4,1.358,10.07,333.5
