,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#
2020-05-08 03:22:00,0.6524,26.42,1.2386,9895.0,319.25,2382.0,0.71725,56.29,2908.5,1.08425,125.8046875,138.3,63.025,0.0094055,109.1,478.5,96.15,1639.5,902.3,20125.0,20155.0,9193.75,1301.7,846.25,10.32,1.0297,288.3,157.140625,110.3359375,139.359375,222.90625,181.375,31.65,522.25,24080.0,173.96,135.87,215.56,24.56,30.27,2889.0,112.31,31.95,258.75,0.8646,0.9385,167.84,30.25,24.56,1729.9,2.408,0.863,1.9180000000000001,787.2,0.9389,15.82
2020-05-08 03:23:00,0.6525,26.41,1.2387,9895.0,319.25,2382.0,0.71725,56.29,2908.0,1.0844,125.8046875,138.3,63.025,0.009405,109.1,478.5,96.15,1639.5,902.4,20130.0,20160.0,9192.25,1302.1,846.0,10.32,1.0298,288.4,157.140625,110.3359375,139.34375,222.875,181.34375,31.65,522.25,24076.0,173.94,135.87,215.52,24.59,30.25,2888.0,112.31,31.95,258.5,0.8646,0.9385,167.81,30.27,24.54,1730.1,2.408,0.863,1.9180000000000001,787.8,0.9389,15.82
2020-05-08 03:24:00,0.6523,26.42,1.2386,9905.0,319.25,2382.0,0.7172,56.22,2908.0,1.0842,125.796875,138.3,63.025,0.009404000000000001,109.1,478.5,96.15,1639.5,902.4,20130.0,20155.0,9190.5,1301.8,846.0,10.32,1.0298,288.5,157.140625,110.3359375,139.34375,222.84375,181.34375,31.65,522.25,24078.0,173.93,135.87,215.42,24.59,30.32,2888.0,112.31,31.95,258.75,0.8646,0.9385,167.78,30.32,24.62,1730.0,2.4075,0.863,1.9180000000000001,787.8,0.941,15.82
2020-05-08 03:25:00,0.6523,26.42,1.2386,9905.0,319.25,2382.0,0.7172,56.22,2908.25,1.0844,125.8046875,138.3,63.025,0.009404000000000001,109.1,478.0,96.15,1639.5,902.6,20130.0,20155.0,9191.0,1301.9,846.0,10.32,1.0299,288.3,157.140625,110.3359375,139.34375,222.84375,181.34375,31.6,522.25,24081.0,173.92,135.85,215.42,24.59,30.28,2888.0,112.305,31.95,258.0,0.8646,0.9385,167.75,30.26,24.59,1729.9,2.408,0.8599,1.919,787.9,0.9407,15.815
2020-05-08 03:26:00,0.6522,26.42,1.2385,9905.0,319.25,2382.0,0.71715,56.22,2908.25,1.0842,125.796875,138.3,63.025,0.009404000000000001,109.1,478.0,96.15,1639.5,902.7,20130.0,20155.0,9191.75,1301.8,846.0,10.32,1.0298,288.3,157.140625,110.3359375,139.34375,222.84375,181.34375,31.6,522.0,24081.0,173.92,135.86,215.4,24.59,30.3,2886.0,112.305,31.95,258.25,0.8646,0.9385,167.75,30.26,24.6,1730.3,2.408,0.8597,1.919,787.9,0.9399,15.83
2020-05-08 03:27:00,0.6524,26.42,1.2388,9900.0,319.25,2382.0,0.7173,56.06,2909.25,1.08435,125.8046875,138.3,63.025,0.009404000000000001,109.1,478.0,96.15,1639.1,902.7,20125.0,20155.0,9193.0,1302.3,846.25,10.32,1.0298,288.4,157.125,110.3359375,139.34375,222.8125,181.34375,31.6,522.0,24087.0,173.93,135.86,215.44,24.66,30.32,2888.0,112.31,31.95,258.5,0.8646,0.9385,167.75,30.33,24.67,1730.7,2.409,0.8622,1.9180000000000001,788.1,0.9412,15.83
2020-05-08 03:28:00,0.6523,26.42,1.2387,9905.0,319.25,2382.0,0.71725,56.06,2909.5,1.0842,125.796875,138.3,63.025,0.0094045,109.1,478.0,96.15,1639.1,902.8,20125.0,20160.0,9194.25,1302.2,846.0,10.32,1.0297,288.3,157.125,110.3359375,139.34375,222.84375,181.34375,31.6,522.0,24090.0,173.94,135.87,215.46,24.72,30.39,2888.0,112.31,31.95,259.0,0.8646,0.9385,167.76,30.38,24.75,1730.7,2.409,0.8631,1.9180000000000001,788.4,0.9419,15.825
2020-05-08 03:29:00,0.6523,26.42,1.2388,9905.0,319.25,2382.0,0.71725,56.06,2909.25,1.08415,125.796875,138.3,63.025,0.0094045,109.1,478.0,96.15,1639.1,902.8,20130.0,20155.0,9192.75,1302.2,846.0,10.32,1.0297,288.3,157.125,110.3359375,139.328125,222.8125,181.3125,31.6,522.0,24089.0,173.95,135.87,215.48,24.72,30.34,2888.0,112.305,31.95,259.0,0.8646,0.9385,167.78,30.36,24.69,1730.1,2.409,0.8613,1.9180000000000001,788.0,0.9417,15.81
2020-05-08 03:30:00,0.6523,26.42,1.2388,9915.0,319.25,2382.0,0.7173,56.06,2909.5,1.0842,125.796875,138.3,63.025,0.009404000000000001,109.1,478.0,96.15,1639.1,903.0,20135.0,20165.0,9194.0,1303.0,845.75,10.32,1.0297,288.3,157.125,110.3359375,139.328125,222.8125,181.3125,31.6,522.0,24096.0,173.92,135.86,215.32,24.72,30.42,2888.0,112.305,31.95,259.25,0.8646,0.9447,167.74,30.45,24.78,1730.9,2.409,0.8634,1.9169999999999998,788.3,0.9445,15.82
2020-05-08 03:31:00,0.6522,26.4,1.2387,9915.0,319.25,2382.0,0.71715,56.06,2907.0,1.08425,125.796875,138.3,63.025,0.009403,109.1,477.0,96.15,1637.3,902.3,20125.0,20155.0,9186.75,1300.2,845.5,10.32,1.0297,288.3,157.109375,110.3359375,139.328125,222.8125,181.3125,31.7,521.5,24070.0,173.93,135.85,215.4,24.72,30.36,2881.0,112.305,31.95,258.75,0.8619,0.9447,167.74,30.45,24.69,1731.0,2.4085,0.8621,1.916,788.0,0.9419,15.815
2020-05-08 03:32:00,0.6522,26.41,1.2387,9915.0,319.5,2382.0,0.7172,56.06,2906.75,1.0842,125.796875,138.3,63.025,0.009402500000000001,109.1,477.0,96.15,1637.5,902.3,20120.0,20150.0,9184.0,1299.4,845.5,10.32,1.0298,288.3,157.109375,110.3359375,139.328125,222.8125,181.3125,31.75,521.5,24067.0,173.92,135.86,215.42,24.63,30.34,2881.0,112.31,31.95,258.75,0.8619,0.9403,167.75,30.31,24.67,1730.5,2.408,0.8621,1.915,787.3,0.9403,15.8
2020-05-08 03:33:00,0.6521,26.42,1.2384,9895.0,319.25,2382.0,0.71705,56.06,2905.5,1.0841,125.796875,138.3,63.025,0.0094035,109.1,477.25,96.15,1637.5,901.9,20105.0,20140.0,9180.25,1298.1,845.75,10.32,1.0297,288.3,157.109375,110.33203125,139.328125,222.8125,181.34375,31.75,521.75,24053.0,173.92,135.85,215.46,24.67,30.32,2879.0,112.31,31.95,259.25,0.8618,0.9403,167.75,30.32,24.65,1729.2,2.408,0.8619,1.9169999999999998,787.3,0.9402,15.785
2020-05-08 03:34:00,0.6521,26.42,1.2383,9890.0,319.25,2382.0,0.71705,56.0,2905.75,1.08405,125.796875,138.3,63.025,0.009403,109.1,477.0,96.15,1637.5,901.9,20110.0,20140.0,9183.25,1298.5,845.75,10.32,1.0296,288.3,157.125,110.3359375,139.328125,222.8125,181.34375,31.75,521.5,24059.0,173.93,135.86,215.42,24.62,30.27,2880.0,112.31,32.2,259.0,0.8618,0.9403,167.76,30.32,24.61,1729.5,2.408,0.8602,1.916,787.1,0.9385,15.79
2020-05-08 03:35:00,0.652,26.41,1.2381,9895.0,319.25,2382.0,0.717,56.0,2905.5,1.08405,125.796875,138.3,63.025,0.009401999999999999,109.1,477.0,96.15,1637.5,901.7,20110.0,20140.0,9182.0,1298.5,845.75,10.32,1.0296,288.3,157.125,110.3359375,139.328125,222.84375,181.34375,31.8,521.25,24055.0,173.93,135.86,215.48,24.62,30.25,2879.0,112.31,32.2,258.5,0.8618,0.9403,167.78,30.32,24.59,1729.8,2.4075,0.8597,1.915,786.9,0.9385,15.795
2020-05-08 03:36:00,0.652,26.41,1.2381,9895.0,319.5,2382.0,0.71695,56.0,2905.75,1.08405,125.8046875,138.3,63.025,0.0094015,109.1,477.0,96.15,1637.5,902.0,20110.0,20140.0,9183.5,1298.6,845.75,10.32,1.0296,288.3,157.109375,110.33203125,139.34375,222.8125,181.3125,31.85,521.75,24055.0,173.92,135.86,215.44,24.55,30.19,2878.0,112.31,32.2,258.0,0.8618,0.9403,167.76,30.14,24.55,1730.4,2.4075,0.8585,1.916,786.9,0.9369,15.805
2020-05-08 03:37:00,0.652,26.41,1.2381,9900.0,319.25,2382.0,0.717,56.0,2906.5,1.0839,125.8046875,138.3,63.025,0.0094015,109.1,477.0,96.15,1636.7,902.0,20110.0,20140.0,9185.0,1299.3,845.75,10.32,1.0295,288.3,157.109375,110.328125,139.328125,222.8125,181.34375,31.8,521.5,24062.0,173.94,135.87,215.52,24.55,30.26,2879.0,112.31,32.2,258.75,0.8618,0.9403,167.78,30.24,24.61,1731.5,2.408,0.8596,1.915,788.1,0.9398,15.84
2020-05-08 03:38:00,0.6518,26.4,1.238,9895.0,319.25,2382.0,0.71695,56.0,2907.25,1.0837,125.796875,138.3,63.025,0.009401000000000001,109.1,477.0,96.15,1636.5,902.2,20110.0,20140.0,9186.75,1299.5,845.75,10.32,1.0293,288.2,157.140625,110.33203125,139.34375,222.90625,181.375,31.8,521.5,24066.0,173.99,135.89,215.62,24.55,30.26,2880.0,112.31,32.2,258.75,0.8618,0.9403,167.84,30.24,24.61,1730.9,2.4075,0.8596,1.916,787.8,0.939,15.82
2020-05-08 03:39:00,0.6519,26.41,1.238,9890.0,319.25,2382.0,0.717,55.96,2907.5,1.0837,125.8046875,138.3,63.025,0.0094005,109.1,477.0,96.15,1636.5,902.4,20115.0,20145.0,9188.0,1299.9,845.75,10.32,1.0291,288.2,157.140625,110.33203125,139.34375,222.9375,181.375,31.75,521.5,24069.0,174.02,135.9,215.7,24.68,30.31,2880.0,112.315,32.2,258.75,0.8618,0.9403,167.88,30.3,24.69,1731.1,2.4075,0.8596,1.916,787.8,0.9397,15.81
2020-05-08 03:40:00,0.6521,26.42,1.2382,9890.0,319.25,2382.0,0.717,55.97,2908.25,1.08355,125.8046875,138.3,63.025,0.0094015,109.1,477.25,96.15,1636.8,902.6,20115.0,20145.0,9190.0,1299.8,845.75,10.32,1.0291,288.4,157.140625,110.3359375,139.359375,222.90625,181.34375,31.75,521.25,24075.0,174.02,135.9,215.7,24.68,30.28,2881.0,112.32,32.2,258.5,0.8618,0.9403,167.88,30.33,24.66,1730.9,2.4075,0.861,1.916,787.4,0.9397,15.805
2020-05-08 03:41:00,0.652,26.42,1.2382,9890.0,319.25,2382.0,0.71695,55.95,2907.0,1.08355,125.8125,138.3,63.025,0.009402500000000001,109.1,477.25,96.15,1636.8,902.1,20090.0,20140.0,9187.0,1299.5,845.75,10.32,1.0292,288.4,157.15625,110.3359375,139.359375,222.96875,181.40625,31.8,521.25,24063.0,174.07,135.92,215.9,24.68,30.26,2879.0,112.32,32.2,258.0,0.8618,0.9403,167.95,30.26,24.63,1730.2,2.4075,0.8596,1.9140000000000001,787.0,0.9395,15.805
2020-05-08 03:42:00,0.652,26.42,1.2383,9880.0,319.0,2382.0,0.71705,55.97,2907.25,1.08365,125.8125,138.3,63.025,0.009402500000000001,109.1,475.75,96.15,1636.8,902.2,20095.0,20120.0,9187.0,1299.8,845.75,10.32,1.0293,288.4,157.15625,110.33984375,139.359375,222.96875,181.40625,31.8,519.75,24066.0,174.08,135.92,215.92,24.68,30.32,2878.0,112.32,32.2,258.75,0.8618,0.9403,167.94,30.26,24.7,1730.1,2.4075,0.8616,1.9140000000000001,786.6,0.9395,15.795
2020-05-08 03:43:00,0.6522,26.42,1.2385,9880.0,319.0,2382.0,0.7172,55.97,2907.75,1.0838,125.8203125,138.3,63.025,0.009404000000000001,109.1,475.75,96.15,1636.8,902.3,20095.0,20130.0,9187.5,1299.6,845.75,10.32,1.0294,288.3,157.1875,110.33984375,139.390625,223.03125,181.46875,31.8,519.5,24070.0,174.11,135.93,216.02,24.7,30.35,2878.0,112.325,32.2,259.0,0.8618,0.9403,167.98,30.26,24.73,1730.5,2.407,0.8616,1.9140000000000001,787.0,0.941,15.795
2020-05-08 03:44:00,0.6523,26.4,1.2387,9880.0,319.0,2382.0,0.7172,55.97,2908.75,1.08385,125.828125,138.3,63.025,0.009404000000000001,109.1,474.0,96.15,1636.8,902.6,20105.0,20125.0,9189.25,1300.3,845.75,10.32,1.0295,288.4,157.1875,110.34375,139.390625,223.03125,181.46875,31.75,519.0,24075.0,174.1,135.93,216.0,24.7,30.27,2880.0,112.325,32.2,258.25,0.8618,0.9403,167.97,30.26,24.64,1730.5,2.407,0.8616,1.913,788.1,0.9394,15.795
2020-05-08 03:45:00,0.6523,26.4,1.2389,9880.0,319.0,2382.0,0.7172,55.97,2908.75,1.084,125.8203125,138.3,63.025,0.0094035,109.1,473.75,96.15,1636.8,902.7,20100.0,20130.0,9189.5,1300.4,845.75,10.32,1.0296,288.3,157.1875,110.34375,139.390625,223.125,181.5,31.7,518.75,24076.0,174.08,135.92,215.9,24.7,30.27,2879.0,112.325,32.05,258.25,0.8618,0.9403,167.96,30.26,24.64,1730.2,2.407,0.8592,1.915,788.3,0.9383,15.795
2020-05-08 03:46:00,0.6523,26.4,1.239,9865.0,319.0,2382.0,0.71725,55.97,2908.5,1.0839,125.828125,138.3,63.025,0.009405,109.1,474.25,96.15,1636.2,902.9,20100.0,20140.0,9189.5,1300.8,845.75,10.32,1.0296,288.4,157.171875,110.34375,139.375,222.96875,181.40625,31.65,518.75,24079.0,174.1,135.94,215.92,24.68,30.32,2878.0,112.325,32.05,258.25,0.8618,0.9403,167.98,30.26,24.68,1729.9,2.407,0.8592,1.915,787.9,0.9386,15.785
2020-05-08 03:47:00,0.6523,26.41,1.2388,9865.0,319.0,2382.0,0.71715,55.97,2908.5,1.084,125.8203125,138.3,63.025,0.0094055,109.1,474.25,96.15,1636.2,902.9,20095.0,20125.0,9189.25,1300.1,845.75,10.32,1.0297,288.4,157.1875,110.34375,139.390625,223.0625,181.4375,31.7,519.0,24078.0,174.12,135.93,216.02,24.68,30.25,2879.0,112.33,32.1,258.0,0.8618,0.9403,168.0,30.22,24.63,1729.3,2.408,0.8581,1.9140000000000001,787.9,0.9372,15.78
2020-05-08 03:48:00,0.6523,26.41,1.2389,9880.0,319.0,2382.0,0.7172,55.97,2908.0,1.08405,125.8359375,138.3,63.025,0.009406,109.1,474.0,96.15,1636.2,902.9,20095.0,20120.0,9187.5,1300.1,845.75,10.32,1.0297,288.4,157.1875,110.34375,139.390625,223.03125,181.4375,31.7,519.0,24075.0,174.11,135.94,215.98,24.68,30.23,2880.0,112.33,32.0,257.75,0.8618,0.9403,168.0,30.23,24.59,1729.4,2.408,0.8576,1.913,787.7,0.9371,15.775
2020-05-08 03:49:00,0.6524,26.4,1.239,9885.0,319.0,2382.0,0.7173,55.97,2909.5,1.084,125.828125,138.3,63.025,0.0094065,109.1,474.25,96.15,1636.2,903.5,20100.0,20130.0,9192.5,1301.2,845.75,10.32,1.0297,288.4,157.1875,110.34375,139.40625,223.0625,181.46875,31.65,518.75,24087.0,174.1,135.94,215.98,24.57,30.23,2882.0,112.33,32.0,257.75,0.8618,0.9403,168.0,30.21,24.62,1730.1,2.4095,0.8575,1.9140000000000001,787.7,0.9371,15.8
2020-05-08 03:50:00,0.6524,26.42,1.2391,9885.0,319.0,2382.0,0.71725,55.97,2909.5,1.084,125.8359375,138.3,63.025,0.0094065,109.1,474.0,96.15,1636.2,903.4,20100.0,20130.0,9194.0,1301.3,846.0,10.32,1.0297,288.4,157.21875,110.34375,139.421875,223.15625,181.5,31.6,518.75,24089.0,174.13,135.94,216.02,24.62,30.19,2882.0,112.325,32.0,257.5,0.8618,0.9403,168.0,30.21,24.56,1730.0,2.41,0.8572,1.9140000000000001,787.7,0.9358,15.8
2020-05-08 03:51:00,0.6522,26.42,1.2389,9900.0,319.0,2382.0,0.7172,55.97,2908.0,1.08395,125.8359375,138.3,63.025,0.009406,109.1,474.0,96.15,1636.2,903.0,20100.0,20130.0,9190.25,1300.6,846.25,10.32,1.0297,288.4,157.234375,110.34375,139.40625,223.15625,181.53125,31.65,518.75,24078.0,174.15,135.94,216.08,24.62,30.17,2881.0,112.335,32.0,257.5,0.8618,0.9403,168.04,30.17,24.55,1730.0,2.41,0.8565,1.9140000000000001,788.4,0.9346,15.805
2020-05-08 03:52:00,0.6523,26.42,1.2389,9900.0,319.25,2382.0,0.7172,55.97,2907.75,1.0839,125.8359375,138.3,63.025,0.0094065,109.1,474.0,96.15,1636.2,902.9,20095.0,20125.0,9189.0,1300.5,846.0,10.32,1.0296,288.5,157.25,110.34765625,139.421875,223.28125,181.5625,31.65,519.0,24072.0,174.13,135.95,216.06,24.61,30.23,2880.0,112.335,32.0,257.5,0.8618,0.9403,168.02,30.19,24.61,1730.4,2.4115,0.8567,1.913,788.4,0.9367,15.815
2020-05-08 03:53:00,0.6522,26.43,1.2388,9900.0,319.0,2382.0,0.71715,55.97,2907.75,1.0838,125.8359375,138.3,63.025,0.0094065,109.1,474.0,96.15,1636.2,903.0,20100.0,20125.0,9190.5,1300.2,846.0,10.32,1.0296,288.5,157.25,110.34765625,139.4375,223.21875,181.59375,31.7,518.75,24077.0,174.09,135.93,215.98,24.61,30.19,2879.0,112.33,32.0,257.75,0.8618,0.9403,167.99,30.23,24.59,1730.9,2.411,0.8581,1.912,789.0,0.9367,15.82
2020-05-08 03:54:00,0.6521,26.43,1.2387,9905.0,319.0,2382.0,0.717,55.97,2907.0,1.08365,125.8359375,138.3,63.025,0.009405,109.1,474.25,96.15,1636.2,902.7,20095.0,20130.0,9188.75,1300.0,846.0,10.32,1.0294,288.5,157.25,110.34765625,139.421875,223.3125,181.59375,31.7,519.0,24070.0,174.12,135.95,216.06,24.62,30.23,2878.0,112.335,32.0,257.75,0.8618,0.9403,167.99,30.21,24.61,1730.2,2.4115,0.8581,1.912,788.4,0.935,15.815
2020-05-08 03:55:00,0.6523,26.45,1.2389,9915.0,319.0,2382.0,0.71715,55.97,2907.0,1.08385,125.8359375,138.3,63.025,0.009406,109.1,474.25,96.15,1636.2,902.7,20095.0,20125.0,9188.5,1299.9,846.5,10.32,1.0296,288.5,157.265625,110.34765625,139.421875,223.3125,181.59375,31.7,519.0,24068.0,174.16,135.97,216.2,24.68,30.27,2879.0,112.34,32.0,258.25,0.8618,0.9384,168.04,30.27,24.67,1730.6,2.4115,0.8592,1.913,788.4,0.938,15.81
2020-05-08 03:56:00,0.6523,26.44,1.2391,9920.0,319.0,2382.0,0.71715,55.97,2907.0,1.08375,125.84375,138.3,63.025,0.0094065,109.1,474.25,96.15,1635.6,902.8,20095.0,20125.0,9188.25,1299.6,846.25,10.32,1.0295,288.4,157.265625,110.34765625,139.421875,223.3125,181.59375,31.7,519.0,24069.0,174.19,135.97,216.24,24.68,30.26,2878.0,112.34,32.0,257.75,0.8618,0.9384,168.07,30.27,24.66,1730.0,2.411,0.8592,1.913,788.4,0.938,15.8
2020-05-08 03:57:00,0.6521,26.45,1.239,9920.0,319.0,2382.0,0.71695,55.97,2905.75,1.0836,125.8359375,138.3,63.025,0.0094055,109.1,474.25,96.15,1635.6,902.5,20085.0,20125.0,9185.5,1299.6,846.5,10.32,1.0293,288.4,157.265625,110.34375,139.421875,223.3125,181.59375,31.7,519.0,24063.0,174.18,135.97,216.24,24.61,30.27,2876.0,112.34,32.0,257.75,0.8618,0.9367,168.05,30.26,24.67,1728.9,2.4105,0.8589,1.913,787.9,0.9372,15.775
2020-05-08 03:58:00,0.652,26.45,1.2387,9925.0,319.0,2382.0,0.71695,55.97,2905.5,1.0834,125.8359375,138.3,63.025,0.009405,109.1,474.5,96.15,1635.6,902.5,20085.0,20115.0,9184.25,1298.5,846.5,10.32,1.0291,288.5,157.265625,110.34765625,139.421875,223.3125,181.59375,31.7,519.25,24060.0,174.17,135.97,216.2,24.7,30.27,2876.0,112.34,32.0,258.25,0.8618,0.9382,168.05,30.32,24.69,1729.9,2.4105,0.861,1.911,788.0,0.9386,15.78
2020-05-08 03:59:00,0.652,26.46,1.2388,9925.0,319.0,2382.0,0.71695,55.97,2906.5,1.08325,125.84375,138.3,63.025,0.0094055,109.1,474.5,96.15,1635.6,902.4,20085.0,20115.0,9186.5,1298.9,846.5,10.32,1.0291,288.4,157.25,110.34765625,139.421875,223.28125,181.59375,31.7,519.5,24065.0,174.18,135.97,216.24,24.7,30.27,2876.0,112.34,32.0,258.25,0.8618,0.9382,168.05,30.27,24.69,1730.2,2.41,0.861,1.91,788.0,0.9385,15.79
2020-05-08 04:00:00,0.6521,26.46,1.2388,9925.0,319.0,2382.0,0.71705,55.97,2906.25,1.08325,125.84375,138.3,63.025,0.009406,109.1,474.5,96.15,1635.6,902.5,20085.0,20115.0,9185.5,1298.6,846.75,10.32,1.029,288.4,157.25,110.34375,139.421875,223.28125,181.59375,31.7,519.5,24063.0,174.2,135.97,216.3,24.69,30.27,2876.0,112.345,32.0,258.25,0.8618,0.9382,168.07,30.27,24.67,1730.5,2.41,0.861,1.911,788.2,0.9381,15.79
2020-05-08 04:01:00,0.652,26.47,1.2384,9930.0,319.0,2382.0,0.717,55.97,2906.25,1.08315,125.84375,138.3,63.025,0.009406,109.1,474.75,96.15,1634.5,902.2,20085.0,20110.0,9185.0,1299.1,847.0,10.32,1.0289,288.4,157.265625,110.3515625,139.421875,223.34375,181.59375,31.75,519.5,24063.0,174.19,135.97,216.3,24.69,30.31,2876.0,112.34,32.1,258.75,0.8618,0.9382,168.07,30.33,24.71,1730.8,2.409,0.8614,1.9080000000000001,788.0,0.9392,15.795
2020-05-08 04:02:00,0.6519,26.45,1.2386,9935.0,319.0,2382.0,0.717,55.97,2905.75,1.08305,125.84375,138.3,63.025,0.0094065,109.1,474.5,96.15,1633.8,902.1,20080.0,20110.0,9183.25,1299.0,846.5,10.32,1.029,288.5,157.265625,110.34765625,139.4375,223.3125,181.625,31.75,519.5,24058.0,174.21,135.97,216.36,24.68,30.3,2876.0,112.34,32.1,258.75,0.8618,0.9393,168.07,30.3,24.66,1730.8,2.409,0.8601,1.906,787.9,0.9389,15.795
2020-05-08 04:03:00,0.6518,26.45,1.2385,9935.0,319.0,2382.0,0.7168,55.97,2905.5,1.08305,125.859375,138.3,63.025,0.009406999999999999,109.1,474.75,96.15,1634.0,902.0,20075.0,20105.0,9181.75,1298.2,846.25,10.32,1.0289,288.5,157.296875,110.34765625,139.4375,223.4375,181.65625,31.75,519.75,24055.0,174.24,135.99,216.42,24.69,30.31,2876.0,112.345,32.1,258.75,0.8618,0.9396,168.11,30.31,24.69,1730.8,2.4085,0.8601,1.9069999999999998,787.9,0.9397,15.795
2020-05-08 04:04:00,0.6519,26.43,1.2386,9945.0,319.0,2382.0,0.7169,55.97,2906.5,1.0832,125.84375,138.3,63.025,0.009406999999999999,109.1,474.75,96.15,1634.0,902.0,20085.0,20110.0,9186.0,1299.3,846.5,10.32,1.029,288.5,157.28125,110.34765625,139.4375,223.375,181.625,31.75,519.75,24065.0,174.19,135.97,216.36,24.72,30.42,2878.0,112.345,32.05,259.5,0.8626,0.9396,168.08,30.46,24.75,1730.9,2.408,0.8618,1.909,787.9,0.9423,15.795
2020-05-08 04:05:00,0.6518,26.43,1.2385,9940.0,319.0,2382.0,0.71685,56.06,2905.5,1.08305,125.84375,138.3,63.025,0.009408,109.1,474.75,96.15,1634.0,901.9,20085.0,20110.0,9183.0,1299.1,846.5,10.32,1.0289,288.5,157.28125,110.34765625,139.4375,223.375,181.625,31.75,519.75,24060.0,174.17,135.97,216.24,24.72,30.39,2876.0,112.34,32.05,259.75,0.8626,0.9396,168.06,30.39,24.72,1730.1,2.409,0.8637,1.91,788.0,0.9415,15.79
2020-05-08 04:06:00,0.6517,26.44,1.2386,9935.0,319.0,2382.0,0.71665,56.06,2905.75,1.0831,125.8515625,138.3,63.025,0.009408,109.1,474.75,96.15,1634.2,901.7,20085.0,20110.0,9182.25,1298.7,846.25,10.32,1.029,288.5,157.28125,110.34765625,139.4375,223.375,181.625,31.75,519.75,24059.0,174.17,135.97,216.24,24.68,30.39,2877.0,112.345,32.05,259.75,0.8626,0.9396,168.05,30.36,24.7,1729.6,2.409,0.8634,1.909,787.8,0.9415,15.78
2020-05-08 04:07:00,0.6515,26.44,1.2386,9920.0,319.0,2382.0,0.71675,56.06,2907.0,1.08305,125.84375,138.3,63.025,0.009409,109.1,474.75,96.15,1634.2,901.9,20095.0,20110.0,9183.75,1298.9,846.25,10.32,1.0289,288.5,157.28125,110.3515625,139.421875,223.375,181.625,31.75,519.75,24066.0,174.17,135.97,216.26,24.68,30.39,2878.0,112.345,32.05,260.0,0.8626,0.9396,168.07,30.42,24.7,1729.8,2.409,0.8646,1.9080000000000001,787.8,0.9413,15.785
2020-05-08 04:08:00,0.6515,26.44,1.2384,9910.0,319.0,2382.0,0.7167,56.06,2905.5,1.08295,125.859375,138.3,63.025,0.0094095,109.1,475.0,96.15,1634.2,901.8,20085.0,20110.0,9180.0,1298.5,846.5,10.32,1.0288,288.5,157.28125,110.34765625,139.4375,223.3125,181.625,31.75,520.0,24054.0,174.18,135.97,216.3,24.71,30.38,2875.0,112.34,32.1,259.75,0.8626,0.9396,168.08,30.42,24.69,1729.5,2.4085,0.8634,1.91,786.7,0.9415,15.785
2020-05-08 04:09:00,0.6515,26.44,1.2385,9915.0,319.25,2382.0,0.71675,56.06,2904.75,1.083,125.8515625,138.3,63.025,0.009409,109.1,475.0,96.15,1634.2,901.7,20085.0,20110.0,9177.25,1298.6,846.75,10.32,1.029,288.5,157.28125,110.3515625,139.453125,223.34375,181.65625,31.75,520.25,24050.0,174.16,135.96,216.26,24.69,30.41,2876.0,112.34,32.1,260.0,0.8626,0.9396,168.06,30.39,24.7,1729.6,2.4085,0.8634,1.911,787.7,0.9409,15.79
2020-05-08 04:10:00,0.6514,26.44,1.2382,9925.0,319.0,2382.0,0.71675,56.11,2905.0,1.0829,125.8515625,138.3,63.025,0.009409,109.1,475.25,96.15,1634.2,901.7,20085.0,20120.0,9178.5,1298.6,846.5,10.32,1.0289,288.5,157.28125,110.3515625,139.4375,223.4375,181.625,31.75,520.5,24054.0,174.15,135.96,216.28,24.69,30.35,2876.0,112.34,32.1,259.5,0.8626,0.9396,168.05,30.37,24.67,1729.3,2.409,0.8635,1.9080000000000001,787.4,0.9409,15.785
2020-05-08 04:11:00,0.6512,26.43,1.2384,9930.0,319.0,2382.0,0.7166,56.11,2904.25,1.0829,125.8515625,138.3,63.025,0.0094095,109.1,475.25,96.15,1633.6,901.3,20080.0,20120.0,9177.25,1298.4,846.5,10.32,1.0288,288.5,157.28125,110.35546875,139.4375,223.4375,181.65625,31.75,520.25,24047.0,174.13,135.96,216.24,24.63,30.29,2873.0,112.34,32.1,259.25,0.8626,0.9396,168.04,30.29,24.63,1729.1,2.4085,0.8635,1.9080000000000001,787.4,0.9409,15.79
2020-05-08 04:12:00,0.6511,26.43,1.2383,9925.0,319.0,2382.0,0.71655,56.11,2904.75,1.0828,125.8515625,138.3,63.025,0.0094095,109.1,475.25,96.15,1633.6,901.2,20080.0,20110.0,9179.75,1298.0,846.25,10.32,1.0288,288.5,157.28125,110.3515625,139.4375,223.375,181.625,31.75,520.25,24049.0,174.13,135.96,216.28,24.59,30.27,2874.0,112.34,32.1,259.0,0.8626,0.9367,168.03,30.24,24.6,1728.5,2.4085,0.8618,1.9069999999999998,787.5,0.9377,15.785
