,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@VX#,@YM#
2015-04-03 05:53:00,0.7567,1.4811,0.7945,2062.75,1.089,120.3984375,0.008361,19525.0,19560.0,4311.75,1253.2,1.0451,109.625,129.203125,170.34375,164.40625,15.6,17694.0
2015-04-03 05:54:00,0.7567,1.4813,0.7945,2062.75,1.0891,120.3984375,0.00836,19525.0,19560.0,4311.75,1253.4,1.0451,109.625,129.203125,170.34375,164.40625,15.6,17693.0
2015-04-03 05:55:00,0.7567,1.4814,0.7945,2062.75,1.0892,120.3984375,0.00836,19525.0,19560.0,4312.0,1253.4,1.0451,109.625,129.203125,170.34375,164.40625,15.6,17693.0
2015-04-03 05:56:00,0.7567,1.4813,0.7945,2062.75,1.0891,120.3984375,0.008362,19525.0,19560.0,4312.0,1253.4,1.0451,109.625,129.203125,170.34375,164.40625,15.6,17694.0
2015-04-03 05:57:00,0.7567,1.4813,0.7945,2062.75,1.0891,120.3984375,0.008362,19525.0,19560.0,4312.0,1253.4,1.0451,109.625,129.203125,170.34375,164.40625,15.6,17694.0
2015-04-03 05:58:00,0.7567,1.4813,0.7945,2063.0,1.0891,120.3984375,0.008362999999999999,19525.0,19560.0,4312.0,1253.4,1.0451,109.625,129.203125,170.34375,164.40625,15.6,17694.0
2015-04-03 05:59:00,0.7567,1.4813,0.7946,2063.0,1.0891,120.3984375,0.008362999999999999,19525.0,19560.0,4312.0,1253.4,1.045,109.625,129.203125,170.34375,164.4375,15.6,17694.0
2015-04-03 06:00:00,0.7567,1.4813,0.7947,2062.75,1.0891,120.3984375,0.008362999999999999,19525.0,19560.0,4312.0,1253.4,1.045,109.625,129.203125,170.34375,164.4375,15.6,17693.0
2015-04-03 06:01:00,0.7567,1.4812,0.795,2062.75,1.089,120.3984375,0.008362999999999999,19525.0,19560.0,4312.0,1253.4,1.045,109.6328125,129.203125,170.34375,164.4375,15.6,17693.0
2015-04-03 06:02:00,0.7569,1.4812,0.795,2062.75,1.0891,120.3984375,0.008362999999999999,19525.0,19560.0,4311.75,1253.4,1.045,109.6328125,129.203125,170.34375,164.4375,15.6,17693.0
2015-04-03 06:03:00,0.7569,1.4812,0.7951,2062.75,1.0893,120.3984375,0.008362999999999999,19520.0,19560.0,4311.75,1253.4,1.045,109.6328125,129.203125,170.34375,164.4375,15.6,17693.0
2015-04-03 06:04:00,0.7571,1.4813,0.7952,2062.75,1.0891,120.3984375,0.008362999999999999,19520.0,19560.0,4311.75,1253.4,1.045,109.6328125,129.203125,170.34375,164.40625,15.6,17693.0
2015-04-03 06:05:00,0.7569,1.4812,0.7951,2062.5,1.0892,120.3984375,0.008362999999999999,19520.0,19555.0,4311.75,1253.4,1.045,109.6328125,129.203125,170.34375,164.40625,15.6,17693.0
2015-04-03 06:06:00,0.7569,1.4812,0.7951,2062.75,1.0895,120.3984375,0.008362999999999999,19520.0,19555.0,4311.75,1253.4,1.0456,109.6171875,129.203125,170.34375,164.40625,15.6,17693.0
2015-04-03 06:07:00,0.757,1.4818,0.7954,2062.75,1.0905,120.3984375,0.008364,19515.0,19550.0,4311.75,1253.4,1.0464,109.6171875,129.1875,170.34375,164.40625,15.6,17693.0
2015-04-03 06:08:00,0.7572,1.4818,0.7954,2062.75,1.09,120.3984375,0.008362999999999999,19515.0,19545.0,4311.75,1253.4,1.0459,109.6171875,129.1875,170.3125,164.375,15.6,17693.0
2015-04-03 06:09:00,0.7572,1.4821,0.7954,2062.75,1.0901,120.390625,0.008364,19510.0,19545.0,4311.75,1253.4,1.0459,109.6171875,129.171875,170.3125,164.375,15.6,17694.0
2015-04-03 06:10:00,0.7573,1.482,0.7954,2062.75,1.0897,120.390625,0.008364,19505.0,19545.0,4311.75,1253.4,1.0459,109.6171875,129.171875,170.3125,164.375,15.6,17694.0
2015-04-03 06:11:00,0.7573,1.4822,0.7955,2062.75,1.09,120.390625,0.008362999999999999,19505.0,19540.0,4311.75,1253.5,1.0457,109.6171875,129.171875,170.3125,164.375,15.6,17694.0
2015-04-03 06:12:00,0.7573,1.4822,0.7955,2062.75,1.0899,120.390625,0.008364,19505.0,19540.0,4311.75,1253.5,1.0457,109.6171875,129.1875,170.3125,164.34375,15.6,17694.0
2015-04-03 06:13:00,0.7573,1.4822,0.7955,2062.75,1.0899,120.3984375,0.008364,19505.0,19540.0,4311.75,1253.5,1.0457,109.6171875,129.1875,170.28125,164.34375,15.55,17694.0
2015-04-03 06:14:00,0.7572,1.4824,0.7955,2062.75,1.0899,120.3984375,0.008362999999999999,19505.0,19545.0,4311.75,1253.5,1.0457,109.6171875,129.171875,170.28125,164.34375,15.55,17694.0
2015-04-03 06:15:00,0.7572,1.4824,0.7955,2062.75,1.0898,120.3984375,0.008362999999999999,19505.0,19545.0,4311.75,1253.5,1.0457,109.6171875,129.171875,170.28125,164.34375,15.55,17694.0
2015-04-03 06:16:00,0.7572,1.4825,0.7955,2062.75,1.09,120.3984375,0.008362999999999999,19505.0,19545.0,4311.75,1253.5,1.0458,109.6171875,129.171875,170.28125,164.40625,15.55,17694.0
2015-04-03 06:17:00,0.7572,1.4825,0.7955,2062.75,1.09,120.390625,0.008362999999999999,19505.0,19545.0,4311.5,1253.5,1.0458,109.6171875,129.1875,170.34375,164.4375,15.55,17694.0
2015-04-03 06:18:00,0.7571,1.4824,0.7954,2062.75,1.0897,120.390625,0.008364,19505.0,19545.0,4311.5,1253.5,1.0458,109.6171875,129.1875,170.375,164.40625,15.55,17693.0
2015-04-03 06:19:00,0.757,1.4823,0.7954,2062.75,1.0897,120.3828125,0.008364,19505.0,19545.0,4311.5,1253.5,1.0458,109.6171875,129.171875,170.34375,164.40625,15.55,17692.0
2015-04-03 06:20:00,0.757,1.4823,0.7954,2062.75,1.0897,120.3828125,0.008362999999999999,19505.0,19545.0,4311.5,1253.5,1.0457,109.6171875,129.171875,170.3125,164.40625,15.55,17690.0
2015-04-03 06:21:00,0.757,1.4823,0.7954,2062.5,1.09,120.3828125,0.008362999999999999,19505.0,19545.0,4311.5,1253.5,1.0457,109.6171875,129.171875,170.3125,164.40625,15.55,17691.0
2015-04-03 06:22:00,0.757,1.4821,0.7954,2062.75,1.0898,120.3828125,0.008362999999999999,19510.0,19545.0,4311.5,1253.5,1.0454,109.6171875,129.171875,170.3125,164.40625,15.55,17691.0
2015-04-03 06:23:00,0.757,1.4822,0.7954,2062.5,1.0897,120.3828125,0.008362999999999999,19510.0,19545.0,4311.5,1253.5,1.0455,109.6171875,129.171875,170.3125,164.40625,15.55,17691.0
2015-04-03 06:24:00,0.757,1.4824,0.7954,2062.5,1.0897,120.3828125,0.008362999999999999,19505.0,19535.0,4311.5,1253.5,1.0455,109.6171875,129.171875,170.3125,164.40625,15.55,17691.0
2015-04-03 06:25:00,0.757,1.4824,0.7954,2062.5,1.0897,120.3828125,0.008362999999999999,19505.0,19535.0,4311.5,1253.6,1.0455,109.6171875,129.171875,170.3125,164.375,15.55,17691.0
2015-04-03 06:26:00,0.757,1.4825,0.7954,2062.5,1.0898,120.3828125,0.008362999999999999,19505.0,19535.0,4311.5,1253.6,1.0455,109.6171875,129.15625,170.3125,164.375,15.55,17691.0
2015-04-03 06:27:00,0.757,1.4823,0.7954,2062.75,1.0898,120.3828125,0.008362999999999999,19505.0,19545.0,4311.5,1253.7,1.0455,109.6171875,129.15625,170.3125,164.40625,15.55,17691.0
2015-04-03 06:28:00,0.757,1.4823,0.7954,2062.75,1.0899,120.3828125,0.008362999999999999,19505.0,19545.0,4311.5,1253.7,1.0455,109.6171875,129.171875,170.3125,164.40625,15.55,17691.0
2015-04-03 06:29:00,0.757,1.4819,0.7954,2062.75,1.0899,120.390625,0.008362999999999999,19505.0,19545.0,4311.5,1253.8,1.0455,109.6171875,129.1875,170.3125,164.40625,15.55,17691.0
2015-04-03 06:30:00,0.7569,1.4819,0.7955,2062.75,1.0898,120.390625,0.008362999999999999,19505.0,19545.0,4311.5,1253.8,1.0455,109.6171875,129.1875,170.34375,164.40625,15.55,17691.0
2015-04-03 06:31:00,0.7569,1.4821,0.7955,2062.5,1.0899,120.3828125,0.008362,19505.0,19545.0,4311.25,1253.8,1.0455,109.6171875,129.1875,170.34375,164.40625,15.55,17690.0
2015-04-03 06:32:00,0.7573,1.4821,0.7955,2063.0,1.0899,120.390625,0.008362999999999999,19495.0,19535.0,4312.25,1254.0,1.0455,109.6171875,129.1875,170.34375,164.40625,15.55,17694.0
2015-04-03 06:33:00,0.7573,1.4822,0.7955,2063.0,1.0899,120.390625,0.008362999999999999,19500.0,19535.0,4312.25,1254.0,1.0455,109.6171875,129.1875,170.34375,164.40625,15.55,17694.0
2015-04-03 06:34:00,0.7573,1.4821,0.7955,2063.25,1.0899,120.390625,0.008362999999999999,19500.0,19540.0,4313.25,1254.2,1.0455,109.6171875,129.171875,170.34375,164.40625,15.55,17697.0
2015-04-03 06:35:00,0.7572,1.4821,0.7955,2063.5,1.0899,120.390625,0.008362999999999999,19500.0,19540.0,4313.25,1254.2,1.0455,109.625,129.171875,170.34375,164.40625,15.55,17699.0
2015-04-03 06:36:00,0.7573,1.4821,0.7955,2063.5,1.0899,120.390625,0.008362999999999999,19500.0,19540.0,4313.5,1254.2,1.0455,109.625,129.1875,170.34375,164.40625,15.55,17698.0
2015-04-03 06:37:00,0.7573,1.4822,0.7956,2063.5,1.0899,120.390625,0.008362999999999999,19500.0,19540.0,4313.5,1254.2,1.0455,109.625,129.1875,170.34375,164.40625,15.55,17696.0
2015-04-03 06:38:00,0.7573,1.4822,0.7956,2063.5,1.0899,120.390625,0.008362999999999999,19505.0,19540.0,4313.5,1254.2,1.0452,109.625,129.1875,170.34375,164.40625,15.55,17696.0
2015-04-03 06:39:00,0.7573,1.4823,0.7956,2063.25,1.09,120.390625,0.008362999999999999,19505.0,19540.0,4312.75,1254.2,1.0452,109.625,129.1875,170.34375,164.40625,15.55,17697.0
2015-04-03 06:40:00,0.7573,1.4823,0.7956,2063.25,1.0897,120.390625,0.008362999999999999,19505.0,19540.0,4312.75,1254.2,1.0452,109.625,129.1875,170.34375,164.40625,15.55,17696.0
2015-04-03 06:41:00,0.7573,1.4823,0.7956,2063.25,1.0897,120.3828125,0.008362999999999999,19505.0,19540.0,4312.75,1254.2,1.0452,109.6171875,129.171875,170.34375,164.40625,15.55,17696.0
2015-04-03 06:42:00,0.7573,1.4823,0.7958,2063.5,1.0898,120.3828125,0.008364,19505.0,19535.0,4312.75,1254.3,1.0452,109.6171875,129.171875,170.34375,164.40625,15.55,17696.0
2015-04-03 06:43:00,0.7573,1.4822,0.7958,2063.75,1.0897,120.3828125,0.008362999999999999,19505.0,19535.0,4312.75,1254.3,1.0452,109.6171875,129.171875,170.34375,164.40625,15.55,17696.0
2015-04-03 06:44:00,0.7574,1.4822,0.7958,2063.25,1.0898,120.3828125,0.008362999999999999,19505.0,19535.0,4313.0,1254.4,1.0452,109.6171875,129.171875,170.34375,164.40625,15.55,17698.0
2015-04-03 06:45:00,0.7574,1.4822,0.7958,2063.5,1.0898,120.3828125,0.008364,19505.0,19535.0,4313.0,1254.7,1.0452,109.6171875,129.171875,170.34375,164.40625,15.55,17699.0
2015-04-03 06:46:00,0.7574,1.4822,0.7956,2063.5,1.0897,120.3828125,0.008364,19505.0,19535.0,4312.75,1254.6,1.0452,109.6171875,129.171875,170.34375,164.40625,15.55,17698.0
2015-04-03 06:47:00,0.7574,1.4822,0.7954,2063.5,1.0897,120.3828125,0.008364,19505.0,19535.0,4312.75,1254.7,1.0451,109.6171875,129.171875,170.3125,164.40625,15.55,17698.0
2015-04-03 06:48:00,0.7574,1.4822,0.7954,2063.5,1.0897,120.390625,0.008364,19505.0,19535.0,4312.75,1254.9,1.0451,109.6171875,129.171875,170.3125,164.375,15.55,17698.0
2015-04-03 06:49:00,0.7573,1.4822,0.7955,2063.5,1.0896,120.3828125,0.008364,19505.0,19540.0,4312.75,1255.0,1.0451,109.6171875,129.171875,170.3125,164.34375,15.55,17698.0
2015-04-03 06:50:00,0.7573,1.4822,0.7955,2063.75,1.0897,120.3828125,0.008362999999999999,19505.0,19540.0,4312.75,1255.0,1.0451,109.6171875,129.15625,170.3125,164.34375,15.55,17700.0
2015-04-03 06:51:00,0.7573,1.4822,0.7955,2063.75,1.0898,120.3828125,0.008362999999999999,19505.0,19540.0,4312.75,1255.0,1.0451,109.6171875,129.171875,170.3125,164.34375,15.55,17700.0
2015-04-03 06:52:00,0.7573,1.4822,0.7955,2063.75,1.0897,120.3828125,0.008362,19505.0,19540.0,4312.75,1255.0,1.0451,109.6171875,129.171875,170.3125,164.34375,15.55,17700.0
2015-04-03 06:53:00,0.7573,1.4822,0.7956,2063.75,1.0898,120.390625,0.008362,19505.0,19540.0,4312.75,1255.0,1.0451,109.625,129.171875,170.28125,164.34375,15.55,17699.0
2015-04-03 06:54:00,0.7572,1.4822,0.7955,2063.5,1.0897,120.390625,0.008362999999999999,19500.0,19540.0,4313.0,1255.0,1.0451,109.625,129.1875,170.28125,164.34375,15.55,17700.0
2015-04-03 06:55:00,0.7572,1.482,0.7955,2063.75,1.0897,120.390625,0.008362999999999999,19500.0,19540.0,4313.0,1255.0,1.0451,109.625,129.1875,170.28125,164.34375,15.55,17700.0
2015-04-03 06:56:00,0.7572,1.4821,0.7955,2063.5,1.0898,120.390625,0.008362999999999999,19500.0,19540.0,4313.25,1255.0,1.0451,109.625,129.171875,170.34375,164.40625,15.55,17700.0
2015-04-03 06:57:00,0.7572,1.4818,0.7955,2063.75,1.0897,120.390625,0.008362999999999999,19500.0,19540.0,4313.25,1255.0,1.045,109.625,129.203125,170.34375,164.4375,15.55,17700.0
2015-04-03 06:58:00,0.7572,1.4819,0.7955,2063.5,1.0897,120.390625,0.008362999999999999,19500.0,19540.0,4313.25,1255.0,1.045,109.625,129.203125,170.34375,164.4375,15.55,17700.0
2015-04-03 06:59:00,0.7572,1.4819,0.7955,2063.5,1.0896,120.390625,0.008364,19500.0,19540.0,4313.0,1255.0,1.0453,109.625,129.1875,170.34375,164.40625,15.55,17700.0
2015-04-03 07:00:00,0.7572,1.4818,0.7955,2063.25,1.0895,120.390625,0.008365000000000001,19495.0,19530.0,4313.0,1255.0,1.0453,109.625,129.1875,170.34375,164.40625,15.55,17698.0
2015-04-03 07:01:00,0.7571,1.4817,0.7955,2063.25,1.0896,120.390625,0.008365000000000001,19485.0,19520.0,4313.0,1255.0,1.0453,109.625,129.1875,170.34375,164.40625,15.55,17697.0
2015-04-03 07:02:00,0.7571,1.4817,0.7955,2063.25,1.0897,120.40625,0.008365000000000001,19480.0,19520.0,4312.75,1254.9,1.0453,109.625,129.21875,170.4375,164.46875,15.55,17697.0
2015-04-03 07:03:00,0.7573,1.4819,0.7955,2063.0,1.0897,120.40625,0.008364,19485.0,19520.0,4312.75,1254.8,1.0454,109.625,129.21875,170.46875,164.46875,15.55,17697.0
2015-04-03 07:04:00,0.7573,1.4819,0.7955,2063.0,1.0897,120.4140625,0.008364,19485.0,19520.0,4312.25,1254.8,1.0454,109.625,129.21875,170.46875,164.46875,15.55,17697.0
2015-04-03 07:05:00,0.7573,1.4819,0.7954,2063.0,1.0898,120.40625,0.008364,19485.0,19515.0,4312.25,1254.8,1.0454,109.625,129.21875,170.46875,164.5,15.6,17694.0
2015-04-03 07:06:00,0.7573,1.4819,0.7955,2063.0,1.0898,120.40625,0.008364,19485.0,19515.0,4312.25,1254.6,1.0454,109.625,129.203125,170.4375,164.46875,15.6,17694.0
2015-04-03 07:07:00,0.7573,1.4819,0.7955,2063.0,1.0898,120.40625,0.008364,19485.0,19520.0,4312.25,1254.6,1.0454,109.625,129.203125,170.4375,164.5,15.6,17693.0
2015-04-03 07:08:00,0.7573,1.482,0.7954,2062.75,1.0898,120.40625,0.008364,19485.0,19525.0,4312.0,1254.6,1.0455,109.625,129.203125,170.4375,164.5,15.6,17692.0
2015-04-03 07:09:00,0.7574,1.4821,0.7954,2062.5,1.0899,120.3984375,0.008364,19485.0,19525.0,4311.0,1254.5,1.0455,109.625,129.203125,170.4375,164.46875,15.6,17691.0
2015-04-03 07:10:00,0.7574,1.4817,0.7955,2062.5,1.0896,120.40625,0.008364,19485.0,19525.0,4311.25,1254.0,1.0455,109.625,129.21875,170.4375,164.5,15.6,17691.0
2015-04-03 07:11:00,0.7573,1.4815,0.7955,2062.25,1.0893,120.40625,0.008362999999999999,19485.0,19525.0,4311.25,1254.0,1.0455,109.625,129.21875,170.4375,164.5,15.6,17691.0
2015-04-03 07:12:00,0.7573,1.4815,0.7955,2062.5,1.0895,120.3984375,0.008362999999999999,19485.0,19525.0,4311.25,1254.0,1.0456,109.625,129.1875,170.40625,164.46875,15.6,17692.0
2015-04-03 07:13:00,0.7572,1.4815,0.7952,2062.0,1.0894,120.3984375,0.008362999999999999,19485.0,19525.0,4311.0,1254.0,1.0456,109.625,129.1875,170.40625,164.4375,15.6,17690.0
2015-04-03 07:14:00,0.7572,1.4815,0.7951,2061.75,1.0893,120.3984375,0.008362999999999999,19485.0,19525.0,4309.75,1253.7,1.0456,109.625,129.203125,170.375,164.4375,15.6,17687.0
2015-04-03 07:15:00,0.7572,1.4815,0.7948,2061.75,1.0892,120.3984375,0.008362999999999999,19485.0,19525.0,4309.25,1253.7,1.0456,109.625,129.1875,170.375,164.4375,15.6,17685.0
2015-04-03 07:16:00,0.7572,1.4816,0.7948,2061.75,1.0892,120.3984375,0.008362999999999999,19485.0,19525.0,4310.0,1253.5,1.0456,109.625,129.1875,170.3125,164.4375,15.6,17686.0
2015-04-03 07:17:00,0.7572,1.4816,0.7947,2062.0,1.0892,120.3984375,0.008362,19485.0,19525.0,4310.0,1253.4,1.0456,109.625,129.203125,170.375,164.4375,15.6,17687.0
2015-04-03 07:18:00,0.7572,1.4815,0.7947,2061.75,1.0889,120.390625,0.008362,19490.0,19525.0,4310.0,1253.4,1.0456,109.625,129.171875,170.28125,164.375,15.6,17687.0
2015-04-03 07:19:00,0.7572,1.4813,0.7949,2061.5,1.0889,120.390625,0.008362,19490.0,19525.0,4309.75,1253.4,1.0456,109.625,129.171875,170.28125,164.34375,15.6,17687.0
2015-04-03 07:20:00,0.7572,1.4813,0.7949,2061.75,1.089,120.390625,0.008362,19495.0,19540.0,4309.75,1253.4,1.0456,109.625,129.171875,170.28125,164.34375,15.6,17687.0
2015-04-03 07:21:00,0.7572,1.4813,0.795,2061.25,1.0889,120.390625,0.008362,19500.0,19540.0,4309.0,1252.7,1.0456,109.625,129.171875,170.1875,164.3125,15.6,17686.0
2015-04-03 07:22:00,0.7572,1.4815,0.795,2061.5,1.089,120.3984375,0.008361,19515.0,19550.0,4309.0,1253.1,1.0456,109.625,129.1875,170.21875,164.34375,15.6,17686.0
2015-04-03 07:23:00,0.7574,1.4814,0.795,2061.5,1.089,120.4140625,0.008362,19515.0,19550.0,4309.0,1253.1,1.0453,109.6328125,129.203125,170.28125,164.375,15.6,17686.0
2015-04-03 07:24:00,0.7575,1.4814,0.7951,2061.5,1.0892,120.4140625,0.008362999999999999,19510.0,19545.0,4309.5,1253.1,1.0453,109.6328125,129.203125,170.28125,164.40625,15.6,17687.0
2015-04-03 07:25:00,0.7575,1.4814,0.7952,2061.75,1.0892,120.421875,0.008364,19505.0,19545.0,4309.75,1253.1,1.0453,109.6328125,129.21875,170.28125,164.40625,15.6,17687.0
2015-04-03 07:26:00,0.7575,1.4816,0.7953,2061.5,1.0893,120.421875,0.008365000000000001,19505.0,19545.0,4309.5,1253.1,1.0453,109.6328125,129.21875,170.28125,164.40625,15.6,17687.0
2015-04-03 07:27:00,0.7576,1.4816,0.7954,2061.5,1.0893,120.421875,0.008365000000000001,19505.0,19545.0,4310.0,1253.1,1.0453,109.6328125,129.203125,170.28125,164.40625,15.6,17686.0
2015-04-03 07:28:00,0.7575,1.4816,0.7956,2061.0,1.0893,120.421875,0.008365000000000001,19505.0,19540.0,4309.5,1252.9,1.0453,109.6328125,129.203125,170.375,164.40625,15.6,17685.0
2015-04-03 07:29:00,0.7574,1.4817,0.7956,2061.25,1.0893,120.421875,0.008364,19505.0,19540.0,4309.5,1253.2,1.0453,109.6328125,129.203125,170.375,164.4375,15.65,17685.0
2015-04-03 07:30:00,0.7575,1.4817,0.7956,2061.25,1.0893,120.4296875,0.008364,19505.0,19540.0,4309.75,1253.2,1.0453,109.640625,129.21875,170.375,164.4375,15.65,17685.0
2015-04-03 07:31:00,0.7575,1.4815,0.7956,2060.75,1.0892,120.421875,0.008365000000000001,19505.0,19540.0,4309.75,1253.0,1.0453,109.640625,129.21875,170.375,164.4375,15.65,17684.0
2015-04-03 07:32:00,0.7575,1.4817,0.7956,2061.0,1.0891,120.390625,0.008364,19505.0,19540.0,4309.75,1253.0,1.0453,109.6328125,129.171875,170.21875,164.34375,15.65,17684.0
2015-04-03 07:33:00,0.7575,1.4817,0.7956,2060.75,1.0893,120.390625,0.008364,19505.0,19540.0,4309.75,1253.0,1.0453,109.6328125,129.171875,170.21875,164.34375,15.65,17684.0
2015-04-03 07:34:00,0.7575,1.4817,0.7953,2060.75,1.0895,120.390625,0.008364,19505.0,19540.0,4309.75,1253.0,1.0456,109.6328125,129.171875,170.21875,164.34375,15.65,17683.0
2015-04-03 07:35:00,0.7575,1.4817,0.7953,2060.75,1.0894,120.390625,0.008364,19505.0,19540.0,4309.75,1252.9,1.0456,109.6328125,129.15625,170.21875,164.34375,15.65,17683.0
2015-04-03 07:36:00,0.7576,1.4818,0.7953,2061.0,1.0896,120.390625,0.008364,19500.0,19540.0,4309.75,1252.9,1.0456,109.625,129.171875,170.21875,164.34375,15.65,17683.0
2015-04-03 07:37:00,0.7576,1.4819,0.7954,2061.0,1.0897,120.3828125,0.008365000000000001,19500.0,19540.0,4310.25,1252.9,1.0458,109.625,129.15625,170.1875,164.28125,15.65,17684.0
2015-04-03 07:38:00,0.7578,1.4819,0.7954,2061.0,1.0897,120.390625,0.008365000000000001,19500.0,19540.0,4310.0,1252.9,1.0458,109.6328125,129.171875,170.1875,164.3125,15.65,17683.0
2015-04-03 07:39:00,0.7577,1.4818,0.7955,2061.0,1.0897,120.390625,0.008366,19500.0,19540.0,4310.0,1252.9,1.0458,109.6328125,129.171875,170.3125,164.40625,15.65,17683.0
2015-04-03 07:40:00,0.7577,1.4818,0.7955,2061.0,1.0897,120.390625,0.008366,19500.0,19535.0,4310.0,1252.9,1.0458,109.6328125,129.171875,170.3125,164.4375,15.65,17682.0
2015-04-03 07:41:00,0.7577,1.4819,0.7956,2060.75,1.0899,120.3828125,0.008367,19500.0,19535.0,4310.0,1252.9,1.0458,109.625,129.171875,170.3125,164.4375,15.65,17681.0
2015-04-03 07:42:00,0.7577,1.4818,0.7959,2061.0,1.0897,120.390625,0.008367,19500.0,19535.0,4310.0,1252.9,1.0458,109.625,129.171875,170.34375,164.40625,15.65,17681.0
2015-04-03 07:43:00,0.7577,1.4818,0.7958,2060.75,1.0898,120.3828125,0.008367,19500.0,19535.0,4309.75,1252.9,1.0458,109.625,129.171875,170.25,164.34375,15.65,17681.0
2015-04-03 07:44:00,0.7577,1.4818,0.7958,2060.75,1.0898,120.3828125,0.008366,19495.0,19530.0,4309.75,1252.9,1.0458,109.6328125,129.15625,170.25,164.375,15.65,17681.0
2015-04-03 07:45:00,0.7577,1.4819,0.7958,2060.5,1.0899,120.3828125,0.008367,19495.0,19530.0,4309.75,1252.9,1.0458,109.625,129.171875,170.25,164.375,15.65,17679.0
2015-04-03 07:46:00,0.7577,1.4819,0.7959,2060.75,1.0899,120.390625,0.008368,19495.0,19530.0,4310.0,1252.9,1.046,109.625,129.171875,170.28125,164.40625,15.65,17679.0
2015-04-03 07:47:00,0.7579,1.4823,0.7966,2060.5,1.0902,120.390625,0.008367,19495.0,19530.0,4310.0,1252.9,1.0461,109.625,129.171875,170.34375,164.4375,15.65,17678.0
2015-04-03 07:48:00,0.7578,1.4822,0.7966,2060.75,1.0902,120.390625,0.008367,19495.0,19530.0,4310.0,1252.9,1.0461,109.625,129.171875,170.34375,164.4375,15.65,17680.0
2015-04-03 07:49:00,0.7586,1.4854,0.7971,2061.0,1.0934,120.390625,0.008371,19495.0,19530.0,4310.75,1252.9,1.0483,109.625,129.171875,170.34375,164.4375,15.65,17681.0
2015-04-03 07:50:00,0.7587,1.4849,0.7971,2061.0,1.0933,120.390625,0.008369,19495.0,19530.0,4311.25,1252.9,1.0484,109.6328125,129.171875,170.375,164.46875,15.65,17682.0
2015-04-03 07:51:00,0.7588,1.4846,0.7969,2060.75,1.0927,120.390625,0.008371,19495.0,19530.0,4311.0,1252.9,1.0483,109.625,129.1875,170.375,164.46875,15.65,17682.0
2015-04-03 07:52:00,0.7586,1.4839,0.7967,2061.0,1.0923,120.3984375,0.008368,19495.0,19530.0,4311.75,1252.9,1.0478,109.625,129.1875,170.40625,164.46875,15.65,17682.0
2015-04-03 07:53:00,0.7589,1.4847,0.7968,2061.0,1.093,120.40625,0.008371,19500.0,19535.0,4311.75,1252.9,1.0482,109.625,129.203125,170.4375,164.53125,15.65,17683.0
2015-04-03 07:54:00,0.7589,1.4847,0.7966,2060.75,1.0926,120.40625,0.00837,19500.0,19535.0,4311.5,1252.9,1.0482,109.625,129.203125,170.4375,164.53125,15.65,17683.0
2015-04-03 07:55:00,0.7588,1.4842,0.7965,2060.75,1.092,120.4140625,0.008371,19500.0,19535.0,4311.75,1252.5,1.0482,109.625,129.21875,170.5,164.53125,15.65,17682.0
2015-04-03 07:56:00,0.7589,1.4841,0.7966,2061.0,1.0919,120.4140625,0.008371,19500.0,19535.0,4311.75,1252.5,1.0473,109.625,129.21875,170.5,164.5625,15.65,17680.0
2015-04-03 07:57:00,0.7588,1.4838,0.7965,2060.75,1.0916,120.4140625,0.00837,19500.0,19535.0,4311.75,1252.5,1.0466,109.625,129.203125,170.5,164.5625,15.65,17680.0
2015-04-03 07:58:00,0.7588,1.4843,0.7965,2061.0,1.0922,120.4140625,0.00837,19500.0,19535.0,4312.25,1252.5,1.0466,109.6328125,129.21875,170.46875,164.53125,15.65,17681.0
2015-04-03 07:59:00,0.7589,1.4842,0.7964,2060.75,1.0922,120.40625,0.008369,19500.0,19535.0,4311.75,1252.5,1.0468,109.625,129.21875,170.46875,164.53125,15.65,17680.0
2015-04-03 08:00:00,0.7589,1.484,0.7965,2060.75,1.0924,120.4140625,0.008371,19500.0,19530.0,4312.0,1252.5,1.0472,109.625,129.234375,170.5,164.5625,15.65,17679.0
2015-04-03 08:01:00,0.7587,1.484,0.7964,2060.75,1.0923,120.4140625,0.008369,19500.0,19535.0,4312.25,1252.5,1.0468,109.625,129.21875,170.46875,164.5625,15.65,17679.0
2015-04-03 08:02:00,0.7588,1.484,0.7967,2060.75,1.0925,120.40625,0.00837,19500.0,19535.0,4312.0,1252.5,1.0469,109.625,129.21875,170.4375,164.53125,15.65,17679.0
2015-04-03 08:03:00,0.7587,1.4839,0.7964,2061.0,1.0921,120.40625,0.008369,19500.0,19535.0,4312.5,1252.5,1.0465,109.625,129.21875,170.4375,164.5,15.65,17682.0
2015-04-03 08:04:00,0.7585,1.4837,0.7964,2060.75,1.0921,120.4140625,0.008368,19500.0,19535.0,4312.0,1252.5,1.0469,109.6328125,129.21875,170.5,164.5625,15.7,17681.0
2015-04-03 08:05:00,0.7584,1.483,0.7962,2061.25,1.0916,120.4140625,0.008368,19500.0,19535.0,4312.75,1253.0,1.0462,109.6328125,129.21875,170.5,164.59375,15.65,17683.0
2015-04-03 08:06:00,0.7584,1.4832,0.7961,2061.25,1.0917,120.4140625,0.008368,19500.0,19535.0,4312.75,1253.1,1.0463,109.6328125,129.234375,170.5,164.5625,15.65,17683.0
