,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-01-08 14:00:00,116.390625,0.774,43.73,1.3559,40300.0,496.75,2504.0,0.7855,79.83,3786.75,1.22125,125.6171875,136.85,68.7,0.009622499999999999,123.0,596.75,114.5,2195.9,1352.4,28065.0,28090.0,12987.75,2064.4,1375.25,15.54,1.1288,439.7,153.671875,110.453125,136.703125,205.0,168.875,23.2,640.75,30753.0,177.43,135.18,223.92,51.88,55.62,3622.0,112.285,20.95,448.5,1.5716,1.5341,167.69,55.61,1685.0,51.87,1837.8,3.663,1.5713,2.7039999999999997,1065.6,1.5343,24.985,433.9
2021-01-08 14:01:00,116.390625,0.7744,43.82,1.3562,40630.0,496.5,2504.0,0.7858,79.85,3790.5,1.22165,125.609375,137.225,68.65,0.009623999999999999,123.0,596.5,114.525,2197.9,1353.8,28080.0,28105.0,13006.0,2069.1,1375.75,15.54,1.1291,439.5,153.640625,110.453125,136.703125,204.90625,168.8125,23.05,640.5,30778.0,177.43,135.17,223.9,51.9,55.65,3624.0,112.285,20.95,448.5,1.5722,1.5345,167.69,55.64,1685.0,51.89,1838.2,3.667,1.5717,2.7030000000000003,1066.0,1.5343,25.03,433.9
2021-01-08 14:02:00,116.390625,0.7744,43.78,1.3561,40675.0,496.75,2504.0,0.7857,79.84,3791.25,1.2216,125.609375,137.375,68.7,0.009623,123.0,596.75,114.525,2197.3,1353.3,28075.0,28100.0,13003.75,2069.7,1375.0,15.54,1.1291,439.3,153.625,110.44921875,136.6875,204.84375,168.78125,23.0,640.5,30788.0,177.43,135.17,223.88,51.88,55.62,3624.0,112.285,20.85,448.25,1.5712,1.533,167.68,55.61,1685.0,51.86,1838.3,3.665,1.5709,2.705,1065.4,1.533,25.025,433.9
2021-01-08 14:03:00,116.390625,0.77455,43.87,1.3563,40560.0,496.5,2504.0,0.7858,79.8,3792.0,1.22165,125.6015625,137.075,68.75,0.009622499999999999,123.0,596.25,114.55,2197.9,1353.0,28075.0,28110.0,13004.25,2070.4,1376.5,15.54,1.1292,439.6,153.609375,110.453125,136.671875,204.78125,168.75,22.95,640.25,30800.0,177.41,135.17,223.84,51.86,55.61,3624.0,112.285,20.85,448.25,1.5703,1.5321,167.68,55.6,1685.0,51.85,1839.5,3.6665,1.5707,2.7039999999999997,1067.7,1.5327,25.03,433.9
2021-01-08 14:04:00,116.390625,0.7746,43.84,1.3565,40735.0,496.75,2504.0,0.7859,79.79,3791.25,1.2219,125.6015625,137.175,68.75,0.009623999999999999,123.0,596.75,114.55,2197.6,1353.5,28080.0,28110.0,13000.75,2070.0,1376.5,15.54,1.1292,439.7,153.609375,110.44921875,136.6875,204.78125,168.75,23.0,640.75,30795.0,177.42,135.17,223.86,51.89,55.64,3624.0,112.285,20.9,448.25,1.5711,1.5334,167.68,55.64,1685.0,51.89,1839.6,3.6665,1.5715,2.705,1067.4,1.5336,25.02,433.9
2021-01-08 14:05:00,116.390625,0.77465,43.85,1.3567,40605.0,496.75,2504.0,0.78595,79.77,3790.75,1.222,125.6015625,137.2,68.825,0.009623999999999999,123.0,596.5,114.5,2197.3,1353.4,28070.0,28110.0,12997.25,2069.8,1375.25,15.54,1.1293,439.3,153.625,110.44921875,136.671875,204.84375,168.78125,23.05,640.5,30792.0,177.42,135.17,223.86,51.9,55.63,3623.0,112.285,20.9,448.25,1.571,1.5327,167.68,55.63,1685.0,51.88,1839.2,3.6665,1.5713,2.705,1066.2,1.5326,25.005,433.9
2021-01-08 14:06:00,116.390625,0.77445,43.89,1.3566,40760.0,497.0,2504.0,0.7859,79.75,3791.75,1.22205,125.609375,137.2,68.825,0.009623999999999999,123.0,596.5,114.5,2197.4,1352.9,28070.0,28100.0,12998.0,2069.4,1375.5,15.54,1.1294,439.2,153.625,110.44921875,136.671875,204.84375,168.75,23.0,641.25,30799.0,177.42,135.17,223.88,51.91,55.65,3624.0,112.285,20.9,448.5,1.5719,1.534,167.67,55.65,1685.0,51.89,1839.2,3.666,1.5716,2.705,1066.0,1.5331,25.0,433.9
2021-01-08 14:07:00,116.38671880000001,0.77465,43.87,1.3567,40710.0,497.0,2504.0,0.786,79.75,3793.75,1.22225,125.609375,137.2,68.825,0.009624500000000001,123.0,596.0,114.5,2198.7,1353.5,28085.0,28110.0,13006.75,2070.0,1375.0,15.54,1.1295,439.1,153.609375,110.44921875,136.671875,204.8125,168.75,22.95,640.5,30814.0,177.41,135.17,223.86,51.93,55.67,3625.0,112.28,20.9,448.25,1.5715,1.533,167.67,55.66,1685.0,51.91,1839.7,3.6665,1.5716,2.707,1066.6,1.5327,25.03,433.9
2021-01-08 14:08:00,116.38671880000001,0.77495,43.81,1.357,40820.0,497.25,2504.0,0.7862,79.73,3794.5,1.2227,125.6015625,137.2,68.825,0.009626000000000001,123.0,595.75,114.5,2199.4,1354.0,28090.0,28115.0,13008.25,2073.3,1375.5,15.54,1.1298,439.5,153.625,110.44921875,136.6875,204.84375,168.78125,22.95,640.75,30820.0,177.42,135.17,223.84,51.94,55.68,3626.0,112.28,20.9,448.5,1.571,1.5331,167.67,55.67,1685.0,51.92,1840.7,3.6675,1.5717,2.7060000000000004,1067.6,1.5335,25.075,433.9
2021-01-08 14:09:00,116.38671880000001,0.77495,43.81,1.3572,40910.0,497.25,2504.0,0.7863,79.71,3793.0,1.2228,125.609375,137.2,68.825,0.009626000000000001,123.0,597.0,114.5,2198.7,1353.3,28085.0,28120.0,13000.25,2073.0,1376.0,15.54,1.1297,439.7,153.625,110.44921875,136.6875,204.8125,168.78125,23.0,642.25,30812.0,177.42,135.17,223.86,51.95,55.71,3625.0,112.28,20.9,448.75,1.5725,1.5333,167.67,55.7,1685.0,51.93,1840.8,3.6675,1.5722,2.7060000000000004,1067.6,1.5332,25.065,433.9
2021-01-08 14:10:00,116.38671880000001,0.7749,43.8,1.3571,40990.0,497.5,2504.0,0.78635,79.69,3793.5,1.2226,125.6015625,137.2,68.825,0.0096255,123.0,596.75,114.5,2198.8,1353.2,28090.0,28115.0,13003.25,2076.0,1375.75,15.54,1.1297,439.5,153.578125,110.44921875,136.65625,204.6875,168.71875,22.95,642.25,30815.0,177.41,135.17,223.82,51.92,55.68,3625.0,112.28,20.9,448.75,1.5726,1.5321,167.67,55.67,1685.0,51.9,1841.8,3.669,1.5725,2.71,1068.9,1.5316,25.065,433.9
2021-01-08 14:11:00,116.3828125,0.77505,43.78,1.3572,40900.0,497.0,2504.0,0.78645,79.68,3798.25,1.2228,125.59375,137.2,68.825,0.0096255,123.0,596.0,114.5,2200.2,1353.9,28100.0,28130.0,13018.5,2082.3,1375.25,15.54,1.1298,439.3,153.5625,110.44921875,136.65625,204.65625,168.6875,22.9,641.0,30848.0,177.4,135.17,223.8,51.94,55.68,3627.0,112.28,20.9,448.75,1.5724,1.5328,167.66,55.68,1685.0,51.93,1841.3,3.6715,1.572,2.708,1069.0,1.5332,25.11,433.9
2021-01-08 14:12:00,116.3828125,0.77505,43.76,1.3571,40950.0,496.75,2504.0,0.78635,79.72,3796.0,1.22285,125.6015625,137.2,68.825,0.0096255,123.0,595.75,114.5,2199.6,1353.7,28100.0,28130.0,13009.5,2080.6,1375.75,15.54,1.1298,439.0,153.59375,110.44921875,136.671875,204.71875,168.71875,22.95,641.0,30833.0,177.41,135.17,223.84,51.96,55.7,3626.0,112.28,20.7,449.0,1.5734,1.5344,167.66,55.72,1685.0,51.95,1842.0,3.6705,1.5733,2.708,1069.0,1.5344,25.11,433.9
2021-01-08 14:13:00,116.3828125,0.7748,43.83,1.3568,40840.0,496.5,2504.0,0.7862,79.74,3794.25,1.22275,125.6015625,137.2,68.825,0.009624500000000001,123.0,595.5,114.5,2198.9,1353.2,28095.0,28130.0,13001.25,2078.9,1376.0,15.54,1.1297,439.0,153.59375,110.44921875,136.671875,204.75,168.75,23.05,641.0,30824.0,177.4,135.17,223.82,51.98,55.73,3625.0,112.28,20.8,449.0,1.5728,1.5351,167.67,55.72,1685.0,51.97,1841.3,3.6685,1.573,2.7060000000000004,1067.0,1.5344,25.075,433.9
2021-01-08 14:14:00,116.3828125,0.77475,43.65,1.3569,40840.0,496.0,2504.0,0.7861,79.76,3793.25,1.22275,125.6015625,137.2,68.825,0.009625,123.0,595.0,114.5,2198.9,1352.9,28090.0,28130.0,12995.75,2077.4,1375.5,15.54,1.1297,439.5,153.59375,110.44921875,136.671875,204.71875,168.71875,23.1,639.75,30824.0,177.4,135.17,223.82,51.98,55.73,3625.0,112.28,20.85,449.0,1.5729,1.5333,167.66,55.73,1685.0,51.97,1841.9,3.669,1.5727,2.719,1068.6,1.5331,25.105,433.9
2021-01-08 14:15:00,116.3828125,0.77485,43.63,1.357,40860.0,496.25,2504.0,0.7861,79.75,3792.5,1.2228,125.6015625,137.2,68.825,0.009625,123.0,594.75,114.5,2198.8,1353.6,28090.0,28130.0,12994.0,2075.5,1375.0,15.54,1.1299,439.8,153.578125,110.44921875,136.671875,204.6875,168.6875,23.1,639.25,30819.0,177.4,135.17,223.82,51.97,55.72,3625.0,112.28,20.85,449.0,1.5725,1.5338,167.66,55.72,1685.0,51.96,1841.9,3.669,1.5727,2.72,1069.0,1.5335,25.11,433.9
2021-01-08 14:16:00,116.3828125,0.7747,43.69,1.3567,40860.0,496.25,2504.0,0.7861,79.86,3794.5,1.2226,125.6015625,137.2,68.825,0.009624500000000001,123.0,595.25,114.5,2198.7,1353.8,28090.0,28115.0,12999.75,2078.3,1375.25,15.54,1.1297,439.8,153.59375,110.44921875,136.671875,204.75,168.71875,23.1,639.75,30832.0,177.4,135.17,223.84,51.97,55.73,3624.0,112.28,20.85,449.0,1.573,1.5342,167.66,55.72,1685.0,51.96,1842.2,3.6695,1.5727,2.7239999999999998,1069.8,1.5338,25.105,433.9
2021-01-08 14:17:00,116.3828125,0.7747,43.69,1.3565,40800.0,496.25,2504.0,0.7859,79.88,3793.25,1.22245,125.6015625,137.2,68.825,0.009624500000000001,123.0,594.75,114.5,2198.0,1353.9,28085.0,28115.0,12998.5,2076.1,1375.5,15.54,1.1296,439.7,153.59375,110.453125,136.65625,204.71875,168.71875,23.2,639.75,30822.0,177.4,135.17,223.82,51.96,55.72,3623.0,112.28,20.85,449.0,1.5729,1.5318,167.66,55.71,1685.0,51.95,1843.5,3.669,1.5732,2.7239999999999998,1069.0,1.5331,25.145,433.9
2021-01-08 14:18:00,116.3828125,0.77465,43.64,1.3563,40845.0,496.0,2504.0,0.78605,79.94,3794.5,1.22235,125.6015625,137.2,68.825,0.009623999999999999,123.0,594.75,114.5,2198.4,1354.0,28090.0,28120.0,13002.5,2076.6,1375.75,15.54,1.1294,439.3,153.578125,110.44921875,136.65625,204.65625,168.6875,23.15,639.0,30836.0,177.4,135.17,223.82,51.99,55.76,3624.0,112.28,20.85,449.0,1.573,1.5332,167.65,55.72,1685.0,51.98,1842.6,3.6695,1.5734,2.728,1069.4,1.5338,25.13,433.9
2021-01-08 14:19:00,116.3828125,0.7747,43.65,1.3565,40865.0,496.75,2504.0,0.78605,79.94,3795.75,1.22245,125.6015625,137.2,68.825,0.009623999999999999,123.0,594.75,114.5,2200.1,1355.0,28110.0,28120.0,13007.5,2077.9,1377.75,15.54,1.1297,440.4,153.578125,110.453125,136.65625,204.71875,168.71875,23.1,638.75,30844.0,177.4,135.17,223.82,52.01,55.76,3626.0,112.28,20.85,449.25,1.5737,1.5344,167.65,55.75,1685.0,52.01,1842.8,3.671,1.5735,2.7230000000000003,1071.0,1.5331,25.16,433.9
2021-01-08 14:20:00,116.3828125,0.7747,43.67,1.3566,40710.0,497.0,2504.0,0.78605,79.82,3795.5,1.2226,125.6015625,137.2,68.825,0.009623999999999999,123.0,593.75,114.5,2199.0,1354.7,28100.0,28135.0,13007.0,2077.8,1376.75,15.54,1.1298,439.6,153.609375,110.453125,136.671875,204.78125,168.75,23.1,638.0,30840.0,177.4,135.17,223.84,52.02,55.75,3626.0,112.28,20.75,449.25,1.5739,1.534,167.66,55.74,1685.0,52.0,1841.3,3.6705,1.5736,2.721,1071.2,1.5339,25.105,433.9
2021-01-08 14:21:00,116.3828125,0.77465,43.67,1.3565,40590.0,497.0,2504.0,0.7861,79.82,3794.25,1.2225,125.609375,137.2,68.825,0.009623999999999999,123.0,593.75,114.5,2198.1,1354.5,28090.0,28120.0,13001.5,2076.7,1376.75,15.54,1.1295,439.6,153.609375,110.453125,136.6875,204.8125,168.78125,23.05,638.0,30834.0,177.41,135.17,223.86,51.99,55.72,3625.0,112.28,20.9,449.25,1.5735,1.5335,167.66,55.72,1685.0,51.97,1840.9,3.6695,1.5735,2.7119999999999997,1069.4,1.5326,25.1,433.9
2021-01-08 14:22:00,116.38671880000001,0.77485,43.67,1.3567,40630.0,497.0,2504.0,0.78625,79.82,3794.75,1.22255,125.609375,137.2,68.825,0.0096255,123.0,593.75,114.5,2199.1,1354.8,28100.0,28130.0,13001.75,2076.5,1376.75,15.54,1.1297,439.6,153.640625,110.453125,136.703125,204.90625,168.8125,23.05,638.0,30838.0,177.42,135.17,223.9,51.96,55.72,3624.0,112.28,20.9,449.25,1.5737,1.5327,167.67,55.72,1685.0,51.95,1841.7,3.6695,1.574,2.7039999999999997,1068.2,1.5327,25.115,433.9
2021-01-08 14:23:00,116.38671880000001,0.7748,43.67,1.3566,40595.0,497.0,2504.0,0.78615,79.82,3794.75,1.2225,125.609375,137.2,68.825,0.009625,123.0,593.75,114.5,2198.6,1355.2,28100.0,28130.0,13006.0,2076.2,1376.75,15.54,1.1297,439.6,153.65625,110.44921875,136.703125,204.96875,168.84375,23.05,638.0,30834.0,177.42,135.17,223.94,52.01,55.77,3624.0,112.28,20.9,449.5,1.5745,1.5341,167.68,55.75,1685.0,52.0,1842.5,3.6705,1.5747,2.697,1068.3,1.5342,25.175,433.9
2021-01-08 14:24:00,116.38671880000001,0.77475,43.67,1.3564,40600.0,497.0,2504.0,0.7862,79.82,3793.75,1.2224,125.609375,137.2,68.825,0.009625,123.0,593.75,114.5,2198.0,1355.0,28095.0,28130.0,13000.75,2074.9,1376.75,15.54,1.1295,439.6,153.640625,110.44921875,136.703125,205.0,168.875,23.1,638.0,30826.0,177.43,135.17,223.94,52.07,55.82,3623.0,112.28,20.9,449.75,1.576,1.5373,167.68,55.81,1685.0,52.06,1842.4,3.67,1.5759,2.7030000000000003,1068.4,1.5372,25.18,433.9
2021-01-08 14:25:00,116.38671880000001,0.77485,43.67,1.3566,40585.0,497.0,2504.0,0.78625,79.82,3795.25,1.22245,125.6171875,137.2,68.825,0.0096255,123.0,593.75,114.5,2198.7,1354.9,28090.0,28120.0,13006.25,2075.3,1376.75,15.54,1.1295,439.6,153.65625,110.453125,136.6875,204.96875,168.84375,23.1,638.0,30836.0,177.42,135.17,223.9,52.11,55.87,3624.0,112.28,20.9,450.25,1.5763,1.5381,167.68,55.87,1685.0,52.11,1842.6,3.6705,1.5773,2.708,1069.0,1.5383,25.165,433.9
2021-01-08 14:26:00,116.38671880000001,0.7747,43.67,1.3564,40605.0,497.0,2504.0,0.7862,79.82,3794.0,1.2223,125.6171875,137.2,68.825,0.009625,123.0,593.75,114.5,2198.2,1354.8,28090.0,28120.0,13001.5,2074.9,1376.75,15.54,1.1294,439.6,153.640625,110.453125,136.703125,204.9375,168.84375,23.1,638.0,30826.0,177.42,135.17,223.9,52.15,55.93,3623.0,112.28,20.9,450.5,1.5789,1.5411,167.68,55.94,1685.0,52.13,1842.4,3.671,1.578,2.7030000000000003,1069.5,1.5402,25.165,433.9
2021-01-08 14:27:00,116.38671880000001,0.77465,43.67,1.3563,40625.0,497.0,2504.0,0.78615,79.82,3793.5,1.22225,125.6015625,137.2,68.825,0.009624500000000001,123.0,593.75,114.5,2197.8,1355.1,28100.0,28130.0,13004.5,2074.4,1376.75,15.54,1.1292,439.6,153.625,110.44921875,136.6875,204.9375,168.8125,23.1,638.0,30825.0,177.41,135.17,223.88,52.11,55.88,3623.0,112.28,20.9,450.25,1.5785,1.5405,167.67,55.88,1685.0,52.1,1842.2,3.6705,1.578,2.701,1068.3,1.5404,25.15,433.9
2021-01-08 14:28:00,116.38671880000001,0.77475,43.67,1.3565,40580.0,497.0,2504.0,0.78635,79.82,3797.0,1.22235,125.6015625,137.2,68.825,0.009624500000000001,123.0,593.75,114.5,2199.4,1355.5,28120.0,28145.0,13016.0,2077.2,1376.75,15.54,1.1294,439.6,153.609375,110.44921875,136.671875,204.84375,168.78125,23.0,638.0,30850.0,177.4,135.17,223.86,52.14,55.91,3626.0,112.28,20.9,450.25,1.578,1.541,167.67,55.91,1685.0,52.13,1841.5,3.672,1.578,2.695,1067.0,1.5412,25.125,433.9
2021-01-08 14:29:00,116.38671880000001,0.77485,43.67,1.3565,40655.0,497.0,2504.0,0.78645,79.82,3798.75,1.22245,125.6015625,137.2,68.825,0.009625,123.0,593.75,114.5,2199.6,1355.7,28125.0,28150.0,13024.0,2079.0,1376.75,15.54,1.1295,439.6,153.625,110.44921875,136.671875,204.90625,168.8125,22.95,638.0,30862.0,177.41,135.17,223.88,52.31,56.03,3626.0,112.28,20.9,451.0,1.5803,1.5435,167.67,56.03,1685.0,52.29,1841.3,3.6735,1.5805,2.701,1066.9,1.5439,25.135,433.9
2021-01-08 14:30:00,116.38671880000001,0.77485,43.67,1.3567,40615.0,497.0,2504.0,0.78645,79.82,3799.5,1.2224,125.6015625,137.2,68.825,0.009625,123.0,593.75,114.5,2199.9,1355.8,28120.0,28145.0,13023.75,2078.7,1376.75,15.54,1.1293,439.6,153.609375,110.44921875,136.6875,204.84375,168.78125,22.95,638.0,30869.0,177.4,135.17,223.86,52.28,55.98,3626.0,112.28,20.9,450.5,1.5782,1.5422,167.67,55.98,1685.0,52.25,1841.8,3.674,1.5792,2.7,1067.8,1.5423,25.135,433.9
2021-01-08 14:31:00,116.38671880000001,0.77475,43.67,1.3566,40800.0,497.0,2504.0,0.7864,79.82,3800.0,1.22215,125.6015625,137.2,68.825,0.009624500000000001,123.0,593.75,114.5,2200.1,1356.1,28125.0,28150.0,13025.0,2078.0,1376.75,15.54,1.1293,439.6,153.625,110.44921875,136.671875,204.9375,168.8125,22.95,638.0,30877.0,177.42,135.17,223.88,52.29,55.98,3628.0,112.28,20.9,450.75,1.5796,1.5425,167.67,55.98,1685.0,52.28,1843.4,3.676,1.58,2.698,1069.2,1.5428,25.175,433.9
2021-01-08 14:32:00,116.38671880000001,0.7749,43.67,1.3568,40940.0,497.0,2504.0,0.78645,79.82,3799.25,1.2225,125.6015625,137.2,68.825,0.009626000000000001,123.0,593.75,114.5,2200.4,1355.9,28120.0,28155.0,13020.5,2077.2,1376.75,15.54,1.1297,439.6,153.640625,110.44921875,136.6875,204.96875,168.84375,23.0,638.0,30866.0,177.41,135.17,223.88,52.29,55.99,3627.0,112.28,20.9,451.25,1.581,1.5426,167.67,55.98,1685.0,52.28,1843.6,3.676,1.5807,2.696,1070.0,1.5424,25.18,433.9
2021-01-08 14:33:00,116.38671880000001,0.7751,43.67,1.3575,40890.0,497.0,2504.0,0.78665,79.82,3798.25,1.2229,125.609375,137.2,68.825,0.009628,123.0,593.75,114.5,2200.3,1356.5,28115.0,28145.0,13021.0,2076.9,1376.75,15.54,1.1298,439.6,153.640625,110.44921875,136.6875,204.9375,168.8125,23.05,638.0,30859.0,177.41,135.17,223.88,52.29,55.98,3626.0,112.28,20.9,451.0,1.581,1.5422,167.67,55.98,1685.0,52.27,1843.8,3.6765,1.5805,2.698,1070.5,1.5424,25.19,433.9
2021-01-08 14:34:00,116.38671880000001,0.77515,43.67,1.3573,40955.0,497.0,2504.0,0.7867,79.82,3798.5,1.22285,125.609375,137.2,68.825,0.0096275,123.0,593.75,114.5,2200.3,1356.5,28115.0,28145.0,13019.25,2079.3,1376.75,15.54,1.1299,439.6,153.640625,110.44921875,136.6875,205.0,168.84375,23.05,638.0,30862.0,177.42,135.17,223.9,52.29,55.94,3626.0,112.28,20.9,450.75,1.5804,1.5426,167.67,55.95,1685.0,52.26,1843.7,3.6765,1.58,2.698,1069.8,1.5421,25.21,433.9
2021-01-08 14:35:00,116.38671880000001,0.7751,43.67,1.3571,40950.0,497.0,2504.0,0.7867,79.82,3797.5,1.2228,125.609375,137.2,68.825,0.0096275,123.0,593.75,114.5,2199.8,1356.6,28105.0,28140.0,13016.0,2080.1,1376.75,15.54,1.1299,439.6,153.65625,110.44921875,136.6875,205.03125,168.875,23.05,638.0,30855.0,177.43,135.17,223.92,52.24,55.89,3626.0,112.28,20.9,450.5,1.5804,1.5417,167.68,55.9,1685.0,52.23,1845.3,3.6765,1.5786,2.699,1070.4,1.5414,25.255,433.9
2021-01-08 14:36:00,116.38671880000001,0.77505,43.67,1.3572,40980.0,497.0,2504.0,0.78655,79.82,3797.75,1.22275,125.609375,137.2,68.825,0.0096275,123.0,593.75,114.5,2199.9,1356.4,28105.0,28140.0,13012.25,2078.6,1376.75,15.54,1.1299,439.6,153.65625,110.453125,136.703125,205.03125,168.875,23.05,638.0,30865.0,177.43,135.17,223.92,52.25,55.9,3626.0,112.28,20.9,450.75,1.5793,1.5418,167.68,55.91,1685.0,52.24,1844.5,3.6765,1.5788,2.699,1071.5,1.5415,25.24,433.9
2021-01-08 14:37:00,116.38671880000001,0.77525,43.67,1.3573,40950.0,497.0,2504.0,0.7866,79.82,3799.25,1.22295,125.609375,137.2,68.825,0.009628,123.0,593.75,114.5,2200.8,1357.0,28100.0,28140.0,13017.75,2079.9,1376.75,15.54,1.13,439.6,153.65625,110.44921875,136.703125,205.03125,168.875,23.0,638.0,30872.0,177.43,135.17,223.92,52.25,55.91,3627.0,112.28,20.9,450.5,1.5793,1.5418,167.67,55.9,1685.0,52.25,1845.5,3.6765,1.5787,2.696,1072.7,1.5424,25.255,433.9
2021-01-08 14:38:00,116.38671880000001,0.7751,43.67,1.3572,40990.0,497.0,2504.0,0.78675,79.82,3799.0,1.22295,125.609375,137.2,68.825,0.009627,123.0,593.75,114.5,2200.7,1357.0,28110.0,28140.0,13016.75,2079.7,1376.75,15.54,1.1301,439.6,153.640625,110.44921875,136.6875,205.03125,168.875,22.95,638.0,30872.0,177.42,135.17,223.9,52.25,55.91,3627.0,112.28,20.9,450.5,1.5787,1.5419,167.67,55.91,1685.0,52.24,1845.4,3.6765,1.5785,2.6919999999999997,1072.7,1.5423,25.24,433.9
2021-01-08 14:39:00,116.38671880000001,0.7751,43.67,1.3572,41070.0,497.0,2504.0,0.7866,79.82,3799.75,1.22315,125.6015625,137.2,68.825,0.0096265,123.0,593.75,114.5,2201.0,1357.4,28115.0,28145.0,13021.25,2079.9,1376.75,15.54,1.1302,439.6,153.625,110.44921875,136.6875,204.9375,168.84375,22.9,638.0,30875.0,177.41,135.16,223.88,52.25,55.92,3627.0,112.28,20.9,450.5,1.5792,1.5425,167.67,55.9,1685.0,52.24,1845.4,3.677,1.5789,2.695,1072.6,1.542,25.255,433.9
2021-01-08 14:40:00,116.38671880000001,0.7749,43.67,1.357,40985.0,497.0,2504.0,0.7864,79.82,3799.0,1.2229,125.609375,137.2,68.825,0.0096255,123.0,593.75,114.5,2200.6,1357.4,28110.0,28135.0,13020.25,2077.7,1376.75,15.54,1.1301,439.6,153.625,110.44921875,136.6875,204.9375,168.84375,22.95,638.0,30866.0,177.41,135.16,223.88,52.25,55.9,3627.0,112.28,20.9,450.5,1.5792,1.5421,167.67,55.91,1685.0,52.23,1845.5,3.677,1.579,2.693,1071.9,1.5422,25.255,433.9
2021-01-08 14:41:00,116.38671880000001,0.7748,43.67,1.3569,40825.0,497.0,2504.0,0.7864,79.82,3796.25,1.2229,125.6015625,137.2,68.825,0.009625,123.0,593.75,114.5,2198.9,1357.0,28100.0,28135.0,13013.25,2075.0,1376.75,15.54,1.1302,439.6,153.625,110.453125,136.671875,204.96875,168.84375,23.0,638.0,30845.0,177.41,135.16,223.88,52.22,55.87,3625.0,112.28,20.9,450.25,1.579,1.5415,167.67,55.87,1685.0,52.21,1844.1,3.6755,1.5777,2.696,1071.5,1.541,25.215,433.9
2021-01-08 14:42:00,116.38671880000001,0.77485,43.67,1.3571,40730.0,497.0,2504.0,0.7865,79.82,3795.5,1.22305,125.609375,137.2,68.825,0.009626000000000001,123.0,593.75,114.5,2198.6,1357.1,28090.0,28135.0,13013.0,2074.2,1376.75,15.54,1.1303,439.6,153.640625,110.44921875,136.6875,204.96875,168.84375,23.05,638.0,30843.0,177.41,135.16,223.88,52.23,55.89,3624.0,112.28,20.9,450.25,1.579,1.542,167.67,55.89,1685.0,52.22,1844.3,3.6755,1.5784,2.693,1071.3,1.5417,25.25,433.9
2021-01-08 14:43:00,116.38671880000001,0.7748,43.67,1.3568,40705.0,497.0,2504.0,0.7864,79.82,3796.0,1.22285,125.6015625,137.2,68.825,0.009626000000000001,123.0,593.75,114.5,2198.7,1356.8,28090.0,28120.0,13012.5,2074.3,1376.75,15.54,1.1303,439.6,153.640625,110.44921875,136.6875,204.96875,168.875,23.1,638.0,30848.0,177.41,135.16,223.9,52.23,55.87,3624.0,112.28,20.9,450.25,1.579,1.5416,167.67,55.87,1685.0,52.19,1844.4,3.675,1.5779,2.699,1071.1,1.5411,25.24,433.9
2021-01-08 14:44:00,116.38671880000001,0.7747,43.67,1.3566,40690.0,497.0,2504.0,0.7864,79.82,3793.25,1.2228,125.609375,137.2,68.825,0.009627,123.0,593.75,114.5,2197.9,1356.7,28075.0,28115.0,13002.0,2072.5,1376.75,15.54,1.1302,439.6,153.65625,110.453125,136.6875,205.0,168.875,23.1,638.0,30825.0,177.42,135.16,223.9,52.18,55.85,3624.0,112.28,20.9,450.25,1.579,1.5412,167.67,55.86,1685.0,52.18,1844.2,3.675,1.5775,2.701,1071.5,1.5406,25.215,433.9
2021-01-08 14:45:00,116.38671880000001,0.77475,43.67,1.3566,40710.0,497.0,2504.0,0.7864,79.82,3794.5,1.2228,125.609375,137.2,68.825,0.009626000000000001,123.0,593.75,114.5,2198.1,1356.9,28075.0,28115.0,13008.75,2072.6,1376.75,15.54,1.1302,439.6,153.640625,110.453125,136.6875,204.9375,168.84375,23.1,638.0,30830.0,177.41,135.16,223.88,52.18,55.85,3624.0,112.28,20.9,450.25,1.5776,1.5401,167.67,55.84,1685.0,52.18,1842.2,3.673,1.5774,2.698,1068.3,1.5403,25.195,433.9
2021-01-08 14:46:00,116.38671880000001,0.77475,43.67,1.3567,40720.0,497.0,2504.0,0.78635,79.82,3793.5,1.22275,125.609375,137.2,68.825,0.0096265,123.0,593.75,114.5,2197.6,1357.0,28075.0,28105.0,13004.75,2072.1,1376.75,15.54,1.1299,439.6,153.625,110.44921875,136.6875,204.9375,168.84375,23.1,638.0,30825.0,177.41,135.16,223.88,52.14,55.82,3623.0,112.28,20.9,450.0,1.5774,1.5393,167.67,55.82,1685.0,52.13,1843.1,3.6745,1.5769,2.693,1069.7,1.5393,25.21,433.9
