,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-01-07 08:18:00,0.9843,56.9,1.545,599.0,2838.0,1.0063,139.84,1271.0,1.2956,117.265625,122.975,79.125,0.011969,232.7,851.0,106.275,1643.0,1149.8,10545.0,10580.0,2278.0,792.1,1370.75,29.83,1.0365,366.4,109.234375,119.71875,123.0,119.875,18.6,781.0,11658.0,125.6,118.74,107.76,88.87,94.24,2818.0,108.935,2.5025,2010.0,94.34,1930.0,88.91,1358.3,4.2885,2.5021,4.383,1726.5,2.4401,28.515,735.9
2011-01-07 08:19:00,0.9844,56.9,1.5452,599.0,2835.0,1.0065,139.84,1271.25,1.2959,117.25,122.975,79.125,0.01197,232.7,851.0,106.225,1643.0,1149.8,10545.0,10580.0,2278.25,792.4,1370.75,29.83,1.0367,366.4,109.22656200000002,119.703125,123.03125,119.875,18.6,781.0,11661.0,125.59,118.73,107.76,88.92,94.23,2818.0,108.935,2.5025,2010.0,94.34,1930.0,88.91,1358.2,4.287,2.5024,4.378,1726.5,2.4401,28.51,735.7
2011-01-07 08:20:00,0.9844,56.9,1.5456,599.0,2836.0,1.0064,139.84,1271.5,1.2962,117.25781200000002,122.975,79.125,0.011973000000000001,232.55,851.0,106.225,1643.0,1149.8,10545.0,10580.0,2278.75,792.3,1370.75,29.86,1.0367,366.4,109.24218700000002,119.734375,123.09375,119.90625,18.6,781.0,11662.0,125.6,118.72,107.76,88.92,94.24,2818.0,108.93,2.5025,2010.0,94.34,1934.0,88.96,1358.1,4.287,2.5032,4.377,1727.6,2.4412,28.495,735.9
2011-01-07 08:21:00,0.9839,56.9,1.5447,599.0,2841.0,1.0063,139.84,1271.25,1.2962,117.25781200000002,122.975,79.125,0.011976,232.85,851.0,106.225,1643.0,1149.8,10545.0,10580.0,2278.25,792.3,1370.75,29.91,1.0367,366.4,109.234375,119.734375,123.125,119.875,18.6,781.0,11660.0,125.62,118.73,107.76,88.91,94.21,2818.0,108.93,2.5025,2010.0,94.28,1933.0,88.91,1355.4,4.2835,2.5021,4.381,1726.1,2.4407,28.44,737.1
2011-01-07 08:22:00,0.9837,56.9,1.5433,599.0,2842.0,1.0064,139.84,1271.25,1.2957,117.24218700000002,122.975,79.05,0.011966,232.7,851.0,106.225,1643.0,1149.8,10545.0,10580.0,2278.0,792.3,1370.75,29.83,1.0361,366.4,109.234375,119.6875,123.03125,119.84375,18.6,781.0,11661.0,125.58,118.71,107.8,88.83,94.11,2818.0,108.925,2.5025,2010.0,94.28,1932.0,88.81,1354.3,4.282,2.5003,4.381,1724.0,2.4401,28.415,735.7
2011-01-07 08:23:00,0.9838,56.9,1.5429,599.0,2837.0,1.0065,139.98,1271.25,1.2961,117.25,122.975,79.125,0.011963,232.65,851.0,106.225,1643.0,1149.8,10550.0,10580.0,2278.25,792.4,1370.75,29.89,1.0365,366.4,109.234375,119.703125,123.03125,119.84375,18.6,781.0,11662.0,125.59,118.72,107.8,88.79,94.12,2819.0,108.93,2.5025,2010.0,94.28,1932.0,88.81,1355.3,4.2835,2.4996,4.382,1725.0,2.4401,28.43,736.7
2011-01-07 08:24:00,0.9838,56.9,1.5427,599.0,2837.0,1.0067,139.99,1271.75,1.296,117.25781200000002,122.975,79.125,0.011959000000000001,232.6,851.0,106.225,1643.0,1149.8,10555.0,10585.0,2279.0,792.8,1370.75,29.92,1.0361,366.4,109.234375,119.71875,123.0,119.84375,18.6,781.0,11666.0,125.58,118.71,107.82,88.86,94.12,2821.0,108.925,2.5025,2010.0,94.28,1933.0,88.84,1354.6,4.2845,2.5001,4.372,1725.5,2.4404,28.4,737.3
2011-01-07 08:25:00,0.9837,56.9,1.5421,599.0,2837.0,1.0066,140.1,1272.0,1.2959,117.27343700000002,122.975,79.125,0.011958,232.6,851.0,106.2,1643.0,1149.8,10555.0,10585.0,2279.75,792.8,1370.75,30.01,1.0359,366.4,109.234375,119.734375,123.0,119.84375,18.6,781.0,11667.0,125.59,118.72,107.82,88.86,94.14,2822.0,108.92,2.5025,2010.0,94.28,1932.0,88.86,1356.0,4.286,2.5002,4.372,1724.7,2.4401,28.435,739.0
2011-01-07 08:26:00,0.9836,56.9,1.5423,599.0,2836.0,1.0066,140.0,1271.75,1.2962,117.265625,122.975,79.125,0.011959000000000001,232.6,851.0,106.225,1643.0,1149.8,10550.0,10585.0,2279.75,792.7,1370.75,29.99,1.0362,366.4,109.24218700000002,119.71875,123.0,119.84375,18.6,781.0,11666.0,125.6,118.72,107.82,88.86,94.15,2822.0,108.925,2.5025,2010.0,94.28,1932.0,88.85,1355.8,4.286,2.5005,4.371,1725.2,2.4385,28.435,738.3
2011-01-07 08:27:00,0.9838,56.9,1.5422,599.0,2835.0,1.0067,139.91,1272.0,1.2961,117.28906200000002,122.975,79.15,0.011962,232.7,851.0,106.225,1643.0,1149.8,10550.0,10585.0,2280.25,793.0,1370.75,30.05,1.0366,366.4,109.24218700000002,119.734375,123.03125,119.875,18.6,781.0,11668.0,125.62,118.74,107.8,88.87,94.2,2824.0,108.935,2.5025,2010.0,94.28,1930.0,88.9,1356.3,4.2885,2.5029,4.372,1724.3,2.4419,28.445,739.0
2011-01-07 08:28:00,0.9841,56.9,1.5425,599.0,2835.0,1.0071,139.98,1272.25,1.296,117.28906200000002,122.975,79.15,0.011962,232.7,851.0,106.2,1643.0,1149.8,10550.0,10585.0,2280.75,792.9,1370.75,30.0,1.0368,366.4,109.24218700000002,119.75,122.96875,119.875,18.6,781.0,11669.0,125.61,118.73,107.84,88.87,94.22,2824.0,108.93,2.5025,2010.0,94.28,1932.0,88.9,1356.7,4.2925,2.5025,4.38,1725.0,2.4405,28.495,739.0
2011-01-07 08:29:00,0.9842,56.9,1.5441,599.0,2835.0,1.0067,139.98,1272.75,1.2957,117.28906200000002,122.975,79.05,0.011961,232.6,851.0,106.2,1643.0,1149.8,10550.0,10585.0,2281.0,793.0,1370.75,30.02,1.037,366.4,109.24218700000002,119.75,123.03125,119.84375,18.6,781.0,11673.0,125.59,118.71,107.74,88.92,94.21,2825.0,108.92,2.5025,2010.0,94.28,1931.0,88.9,1356.8,4.296,2.5021,4.382,1725.0,2.441,28.525,738.7
2011-01-07 08:30:00,0.9843,56.9,1.545,599.0,2836.0,1.0069,139.98,1271.5,1.2955,117.234375,122.975,79.05,0.011953,232.6,851.0,106.225,1643.0,1149.8,10550.0,10585.0,2280.5,792.7,1370.75,30.0,1.0362,366.4,109.234375,119.625,123.25,119.9375,18.6,781.0,11665.0,125.42,118.66,107.58,88.88,94.25,2820.0,108.91,2.5025,2010.0,94.23,1933.0,88.87,1357.6,4.29,2.5025,4.385,1724.0,2.4404,28.53,738.1
2011-01-07 08:31:00,0.9854,56.9,1.5454,599.0,2838.0,1.0072,140.06,1269.0,1.2987,117.5,122.975,79.0,0.011988,234.15,851.0,106.25,1643.0,1149.8,10530.0,10565.0,2275.25,790.3,1370.75,30.25,1.0398,366.4,109.30468700000002,120.03125,123.15625,120.09375,18.65,781.0,11643.0,125.87,118.8,107.98,88.8,94.07,2808.0,108.935,2.4993,2010.0,94.1,1933.0,88.81,1360.2,4.28,2.4996,4.388,1731.5,2.4374,28.595,742.2
2011-01-07 08:32:00,0.9865,56.9,1.5477,599.0,2841.0,1.0085,140.1,1267.25,1.2989,117.60156200000002,122.975,79.0,0.012032,233.55,851.0,106.25,1643.0,1149.8,10515.0,10555.0,2272.5,788.9,1370.75,30.18,1.0393,366.4,109.328125,120.1875,123.6875,120.4375,18.75,781.0,11626.0,125.87,118.84,108.24,88.96,94.18,2805.0,108.945,2.4993,2010.0,94.11,1933.0,88.96,1363.4,4.284,2.5019,4.393,1734.0,2.44,28.68,742.7
2011-01-07 08:33:00,0.9877,56.9,1.5498,599.0,2850.0,1.0083,140.16,1267.75,1.3007,117.546875,122.975,79.0,0.012024,233.5,851.0,106.225,1643.0,1149.8,10530.0,10565.0,2273.5,789.2,1370.75,30.26,1.0391,366.4,109.3125,120.125,123.40625,120.3125,18.8,781.0,11632.0,125.76,118.84,108.28,89.07,94.27,2809.0,108.955,2.4993,2010.0,94.11,1934.0,89.09,1366.9,4.2905,2.5047,4.3919999999999995,1734.6,2.444,28.83,743.9
2011-01-07 08:34:00,0.9862,56.9,1.5491,599.0,2854.0,1.0078,140.35,1267.5,1.2985,117.50781200000002,122.975,78.975,0.012009,233.45,851.0,106.225,1643.0,1149.8,10525.0,10560.0,2273.5,789.1,1370.75,30.24,1.0385,366.4,109.30468700000002,120.03125,123.03125,120.0625,18.75,781.0,11630.0,125.75,118.82,108.06,88.95,94.17,2808.0,108.95,2.4993,2010.0,94.11,1936.0,88.96,1365.0,4.286,2.5034,4.404,1734.0,2.4422,28.815,743.2
2011-01-07 08:35:00,0.9862,56.9,1.548,599.0,2848.0,1.008,140.35,1268.75,1.2969,117.41406200000002,122.975,79.025,0.012001000000000001,232.65,851.0,106.225,1643.0,1149.8,10535.0,10565.0,2275.5,790.0,1370.75,30.11,1.0374,366.4,109.265625,119.953125,122.9375,120.03125,18.7,781.0,11641.0,125.65,118.74,107.94,89.01,94.22,2812.0,108.93,2.4993,2010.0,94.11,1936.0,88.99,1363.4,4.2845,2.5049,4.407,1733.0,2.4428,28.695,740.0
2011-01-07 08:36:00,0.9861,56.9,1.5476,599.0,2857.0,1.0081,140.2,1268.75,1.2974,117.46875,123.1,79.025,0.011998,231.85,851.0,106.3,1643.0,1149.8,10535.0,10570.0,2275.0,789.6,1370.75,30.07,1.0362,366.4,109.28906200000002,120.0,123.0,120.09375,18.7,781.0,11640.0,125.71,118.76,108.04,88.88,94.16,2813.0,108.915,2.4993,2010.0,94.1,1940.0,88.88,1362.5,4.2855,2.5023,4.397,1732.5,2.44,28.68,740.0
2011-01-07 08:37:00,0.9878,56.9,1.5485,599.0,2865.0,1.0084,140.2,1268.75,1.2986,117.515625,123.1,79.075,0.012010999999999999,232.15,851.0,106.3,1643.0,1149.8,10535.0,10565.0,2275.5,789.6,1370.75,29.96,1.0356,366.4,109.296875,120.078125,123.09375,120.15625,18.7,781.0,11640.0,125.74,118.79,108.04,88.94,94.2,2813.0,108.925,2.4993,2010.0,94.1,1943.0,88.94,1362.9,4.292,2.504,4.401,1731.2,2.4424,28.69,738.1
2011-01-07 08:38:00,0.9878,56.9,1.5495,599.0,2871.0,1.008,140.3,1268.5,1.2991,117.55468700000002,123.1,79.05,0.012017,232.0,851.0,106.3,1643.0,1149.8,10535.0,10565.0,2274.5,789.5,1370.75,30.1,1.0365,366.4,109.30468700000002,120.140625,123.21875,120.1875,18.7,781.0,11636.0,125.75,118.78,108.12,88.9,94.16,2811.0,108.93,2.4993,2010.0,94.1,1946.0,88.89,1365.3,4.2925,2.5043,4.401,1733.0,2.4417,28.725,738.9
2011-01-07 08:39:00,0.9877,56.9,1.5489,599.0,2856.0,1.0074,140.35,1268.25,1.2978,117.53125,123.1,79.05,0.012009,232.0,851.0,106.3,1643.0,1149.8,10530.0,10565.0,2274.0,789.4,1370.75,29.98,1.0352,366.4,109.30468700000002,120.125,123.21875,120.1875,18.75,781.0,11635.0,125.73,118.79,108.1,88.79,94.1,2811.0,108.935,2.4993,2010.0,94.09,1940.0,88.8,1365.3,4.292,2.5022,4.408,1734.0,2.4402,28.715,738.1
2011-01-07 08:40:00,0.9879,56.9,1.5493,599.0,2852.0,1.0072,140.48,1268.75,1.298,117.59375,123.1,79.025,0.012015000000000001,232.0,851.0,106.3,1643.0,1149.8,10535.0,10565.0,2275.25,789.6,1370.75,30.02,1.0366,366.4,109.32031200000002,120.21875,123.40625,120.34375,18.75,781.0,11641.0,125.76,118.81,108.1,88.83,94.14,2813.0,108.935,2.4993,2010.0,94.1,1935.0,88.85,1366.4,4.295,2.5031,4.408,1734.4,2.4416,28.775,738.9
2011-01-07 08:41:00,0.9883,56.9,1.5493,599.0,2855.0,1.0069,140.55,1268.75,1.2978,117.59375,123.075,79.05,0.012022,232.2,851.0,106.3,1643.0,1149.8,10535.0,10565.0,2274.75,789.8,1370.75,30.0,1.0364,366.4,109.32031200000002,120.203125,123.3125,120.34375,18.75,781.0,11638.0,125.76,118.83,108.1,88.84,94.11,2812.0,108.945,2.4993,2010.0,94.1,1937.0,88.83,1365.9,4.294,2.5016,4.409,1737.1,2.4412,28.73,738.9
2011-01-07 08:42:00,0.9874,56.9,1.5475,599.0,2850.0,1.0059,140.6,1268.0,1.2956,117.53906200000002,122.85,79.025,0.012006999999999999,232.3,851.0,106.3,1643.0,1149.8,10530.0,10565.0,2273.75,789.5,1370.75,29.9,1.0354,366.4,109.3125,120.109375,123.25,120.21875,18.7,781.0,11631.0,125.75,118.82,108.08,88.8,94.1,2808.0,108.945,2.4993,2010.0,94.1,1937.0,88.8,1364.2,4.287,2.5008,4.401,1734.8,2.441,28.68,736.1
2011-01-07 08:43:00,0.9873,56.9,1.5466,599.0,2841.0,1.0054,140.12,1267.5,1.2944,117.53125,122.85,79.05,0.012003,231.6,851.0,106.3,1643.0,1149.8,10530.0,10560.0,2273.25,788.7,1370.75,29.87,1.0351,366.4,109.3125,120.078125,123.1875,120.125,18.75,781.0,11629.0,125.73,118.82,108.04,88.67,93.95,2807.0,108.945,2.4993,2010.0,94.1,1933.0,88.67,1363.4,4.281,2.4981,4.404,1735.6,2.4383,28.625,736.0
2011-01-07 08:44:00,0.9872,56.9,1.5471,599.0,2841.0,1.0056,140.43,1267.75,1.2945,117.53125,122.85,79.025,0.012,231.35,851.0,106.25,1643.0,1149.8,10530.0,10565.0,2273.5,789.0,1370.75,29.9,1.0332,366.4,109.30468700000002,120.078125,123.25,120.21875,18.8,781.0,11631.0,125.77,118.83,108.06,88.56,93.83,2809.0,108.95,2.4993,2010.0,94.1,1930.0,88.56,1361.1,4.2815,2.4959,4.4030000000000005,1734.6,2.4354,28.575,737.0
2011-01-07 08:45:00,0.9877,56.9,1.5465,599.0,2845.0,1.0059,140.43,1268.25,1.2947,117.5625,122.85,79.025,0.012012,231.75,851.0,106.25,1643.0,1149.8,10530.0,10565.0,2274.5,789.2,1370.75,30.01,1.0342,366.4,109.3125,120.15625,123.34375,120.25,18.75,781.0,11636.0,125.85,118.86,108.28,88.52,93.81,2809.0,108.95,2.4993,2010.0,94.1,1934.0,88.5,1362.5,4.2815,2.4948,4.408,1734.9,2.4357,28.63,740.8
2011-01-07 08:46:00,0.9877,56.9,1.5467,599.0,2846.0,1.0062,140.08,1268.0,1.2944,117.546875,122.85,79.025,0.012010999999999999,231.8,851.0,106.25,1643.0,1149.8,10530.0,10565.0,2273.5,788.9,1370.75,30.01,1.0347,366.4,109.3125,120.140625,123.3125,120.21875,18.75,781.0,11631.0,125.87,118.87,108.28,88.5,93.8,2808.0,108.96,2.4993,2010.0,94.1,1934.0,88.49,1362.1,4.284,2.4944,4.4030000000000005,1735.7,2.434,28.61,740.8
2011-01-07 08:47:00,0.9872,56.9,1.5462,599.0,2841.0,1.0056,140.06,1267.75,1.2943,117.55468700000002,123.025,79.025,0.012008,231.4,851.0,106.3,1643.0,1149.8,10530.0,10560.0,2273.25,788.5,1370.75,29.92,1.0352,366.4,109.32031200000002,120.15625,123.34375,120.28125,18.8,781.0,11628.0,125.87,118.86,108.28,88.26,93.42,2808.0,108.955,2.4993,2010.0,93.59,1932.0,88.25,1360.6,4.281,2.4861,4.397,1734.9,2.4277,28.575,737.5
2011-01-07 08:48:00,0.9875,56.9,1.5468,599.0,2843.0,1.0055,140.37,1268.0,1.2951,117.59375,123.025,79.025,0.012010999999999999,231.45,851.0,106.3,1643.0,1149.8,10530.0,10565.0,2274.25,788.9,1370.75,29.96,1.0357,366.4,109.328125,120.234375,123.59375,120.40625,18.8,781.0,11632.0,125.91,118.89,108.28,88.45,93.58,2809.0,108.96,2.4993,2010.0,93.42,1932.0,88.45,1361.8,4.286,2.4894,4.4,1736.2,2.433,28.62,737.5
2011-01-07 08:49:00,0.9878,56.9,1.5474,599.0,2847.0,1.0055,140.37,1268.0,1.2954,117.67968700000002,123.025,79.025,0.01202,231.45,851.0,106.35,1643.0,1149.8,10530.0,10565.0,2274.0,789.0,1370.75,30.03,1.0365,366.4,109.34375,120.34375,123.75,120.5625,18.8,781.0,11630.0,125.97,118.91,108.42,88.49,93.71,2808.0,108.975,2.4993,2010.0,93.68,1934.0,88.5,1362.7,4.288,2.4911,4.409,1736.2,2.4352,28.63,739.2
2011-01-07 08:50:00,0.9884,56.9,1.5486,599.0,2849.0,1.006,140.37,1268.75,1.2968,117.671875,123.025,79.125,0.012024,232.3,851.0,106.4,1643.0,1149.8,10535.0,10565.0,2275.0,789.5,1370.75,30.17,1.0369,366.4,109.34375,120.296875,123.71875,120.53125,18.75,781.0,11635.0,125.97,118.91,108.46,88.64,93.81,2812.0,108.97,2.4993,2010.0,93.77,1935.0,88.63,1363.5,4.2915,2.4942,4.413,1738.9,2.44,28.67,741.2
2011-01-07 08:51:00,0.9886,56.9,1.5487,599.0,2849.0,1.0064,140.5,1269.0,1.297,117.6875,123.025,79.125,0.012023,232.6,851.0,106.4,1643.0,1149.8,10535.0,10565.0,2275.5,789.5,1370.75,30.17,1.0363,366.4,109.34375,120.328125,123.75,120.53125,18.75,781.0,11638.0,125.94,118.89,108.46,88.77,93.92,2814.0,108.96,2.4993,2010.0,93.77,1935.0,88.74,1363.8,4.2925,2.4969,4.419,1738.4,2.4431,28.705,741.8
2011-01-07 08:52:00,0.9886,56.9,1.5488,599.0,2851.0,1.006,140.5,1268.5,1.2968,117.67968700000002,123.025,79.125,0.012029,232.5,851.0,106.4,1643.0,1149.8,10535.0,10565.0,2274.25,789.3,1370.75,30.22,1.037,366.4,109.34375,120.3125,123.6875,120.46875,18.75,781.0,11634.0,125.99,118.92,108.46,88.69,93.83,2811.0,108.97,2.4993,2010.0,93.85,1935.0,88.68,1363.6,4.289,2.4951,4.422,1738.6,2.4404,28.71,741.2
2011-01-07 08:53:00,0.9897,56.9,1.5498,599.0,2855.0,1.0066,140.55,1269.25,1.298,117.6875,123.025,79.125,0.012044,232.5,851.0,106.45,1643.0,1149.8,10530.0,10565.0,2275.75,789.7,1370.75,30.16,1.0373,366.4,109.34375,120.34375,123.8125,120.59375,18.75,781.0,11640.0,126.03,118.95,108.44,88.82,93.99,2813.0,108.99,2.4993,2010.0,94.0,1935.0,88.86,1365.9,4.295,2.4994,4.423,1738.6,2.4443,28.77,741.9
2011-01-07 08:54:00,0.9891,56.9,1.5489,599.0,2849.0,1.0061,140.38,1268.5,1.2965,117.640625,123.025,79.15,0.012029,232.5,851.0,106.45,1643.0,1149.8,10530.0,10565.0,2274.75,789.2,1370.75,30.15,1.036,366.4,109.34375,120.265625,123.78125,120.5,18.7,781.0,11634.0,125.99,118.93,108.36,88.77,93.92,2811.0,108.975,2.4993,2010.0,94.02,1937.0,88.76,1363.7,4.289,2.4983,4.423,1738.0,2.4435,28.725,741.9
2011-01-07 08:55:00,0.9893,56.9,1.5488,599.0,2850.0,1.0061,140.38,1268.25,1.2965,117.671875,123.025,79.15,0.012033,232.75,851.0,106.425,1643.0,1149.8,10535.0,10565.0,2274.5,789.2,1370.75,30.17,1.0364,366.4,109.34375,120.3125,123.875,120.53125,18.7,781.0,11632.0,126.03,118.97,108.4,88.83,93.97,2811.0,108.985,2.4993,2010.0,94.02,1937.0,88.83,1365.5,4.2915,2.4999,4.413,1739.0,2.4458,28.745,741.7
2011-01-07 08:56:00,0.9895,56.9,1.5493,599.0,2850.0,1.0063,140.52,1268.75,1.2972,117.64843700000002,123.025,79.15,0.012032,232.75,851.0,106.425,1643.0,1149.8,10535.0,10565.0,2275.5,789.5,1370.75,30.18,1.0365,366.4,109.33593700000002,120.25,123.78125,120.5,18.65,781.0,11636.0,125.96,118.94,108.32,88.94,94.03,2812.0,108.97,2.4993,2010.0,94.02,1934.0,88.94,1365.4,4.2935,2.5008,4.413,1739.6,2.449,28.735,741.9
2011-01-07 08:57:00,0.9896,56.9,1.5492,599.0,2846.0,1.0063,140.72,1268.75,1.2973,117.66406200000002,123.025,79.15,0.012041,232.6,851.0,106.375,1643.0,1149.8,10535.0,10565.0,2275.5,789.7,1370.75,30.2,1.0367,366.4,109.33593700000002,120.28125,123.84375,120.5625,18.7,781.0,11638.0,126.06,118.97,108.5,88.92,94.03,2813.0,108.975,2.4993,2010.0,94.09,1930.0,88.9,1365.6,4.2925,2.5031,4.418,1739.8,2.4461,28.725,743.0
2011-01-07 08:58:00,0.9906,56.9,1.5503,599.0,2849.0,1.0066,140.72,1269.25,1.2977,117.65625,123.025,79.15,0.012044,233.05,851.0,106.375,1643.0,1149.8,10535.0,10565.0,2276.0,790.0,1370.75,30.19,1.0371,366.4,109.33593700000002,120.28125,123.84375,120.5625,18.7,781.0,11639.0,126.03,118.95,108.5,88.94,94.07,2813.0,108.975,2.4993,2010.0,94.09,1932.0,88.94,1366.1,4.2925,2.5033,4.416,1739.8,2.4469,28.715,742.5
2011-01-07 08:59:00,0.9909,56.9,1.5516,599.0,2852.0,1.0071,140.96,1270.0,1.2988,117.63281200000002,123.025,79.15,0.012045,233.5,851.0,106.375,1643.0,1149.8,10540.0,10570.0,2278.0,790.8,1370.75,30.32,1.0369,366.4,109.33593700000002,120.21875,123.71875,120.4375,18.65,781.0,11648.0,125.96,118.92,108.46,89.19,94.3,2817.0,108.965,2.4993,2010.0,94.33,1932.0,89.2,1367.3,4.2985,2.5094,4.414,1739.0,2.4538,28.755,743.7
2011-01-07 09:00:00,0.9909,56.9,1.5517,599.0,2856.0,1.0073,140.72,1270.0,1.2988,117.625,123.025,79.15,0.012044,233.4,851.0,106.375,1643.0,1149.8,10540.0,10570.0,2278.0,790.8,1370.75,30.32,1.0371,366.4,109.33593700000002,120.21875,123.6875,120.375,18.65,781.0,11647.0,125.94,118.89,108.36,89.13,94.21,2816.0,108.955,2.4993,2010.0,94.22,1934.0,89.15,1366.1,4.296,2.5078,4.414,1740.3,2.4511,28.72,745.8
2011-01-07 09:01:00,0.9909,56.9,1.5519,599.0,2855.0,1.0078,140.7,1270.25,1.2992,117.625,123.025,79.2,0.012044,233.15,851.0,106.375,1643.0,1149.8,10535.0,10565.0,2278.75,791.0,1370.75,30.36,1.0375,366.4,109.328125,120.21875,123.625,120.34375,18.65,781.0,11651.0,125.92,118.89,108.34,89.25,94.29,2818.0,108.955,2.4993,2010.0,94.22,1934.0,89.23,1366.6,4.3015,2.5083,4.431,1741.5,2.4518,28.745,745.8
2011-01-07 09:02:00,0.9903,56.9,1.5516,599.0,2858.0,1.0077,140.54,1270.25,1.2987,117.61718700000002,122.95,79.3,0.012033,233.0,851.0,106.375,1643.0,1149.8,10535.0,10570.0,2279.0,791.1,1370.75,30.36,1.0368,366.4,109.328125,120.203125,123.53125,120.34375,18.65,781.0,11650.0,125.93,118.88,108.28,89.11,94.16,2817.0,108.955,2.4993,2010.0,94.22,1935.0,89.14,1366.3,4.301,2.5067,4.426,1741.0,2.4484,28.75,746.2
2011-01-07 09:03:00,0.9904,56.9,1.5514,599.0,2864.0,1.0077,141.19,1270.5,1.2987,117.640625,122.95,79.3,0.012041,232.95,851.0,106.375,1643.0,1149.8,10540.0,10570.0,2279.5,791.0,1370.75,30.32,1.0368,366.4,109.33593700000002,120.25,123.59375,120.40625,18.6,781.0,11650.0,125.94,118.9,108.28,89.04,94.11,2817.0,108.965,2.4993,2010.0,94.22,1937.0,89.08,1367.0,4.3015,2.5056,4.4239999999999995,1739.8,2.446,28.76,746.2
2011-01-07 09:04:00,0.9907,56.9,1.5519,599.0,2867.0,1.0078,140.87,1271.0,1.2993,117.61718700000002,122.95,79.125,0.012037,232.75,851.0,106.375,1643.0,1149.8,10540.0,10570.0,2280.75,791.3,1370.75,30.34,1.0374,366.4,109.328125,120.1875,123.5,120.28125,18.6,781.0,11655.0,125.89,118.87,108.18,89.18,94.2,2818.0,108.96,2.4993,2010.0,94.22,1937.0,89.2,1369.7,4.3085,2.5082,4.418,1740.0,2.4492,28.83,745.8
2011-01-07 09:05:00,0.991,56.9,1.5523,599.0,2865.0,1.0077,140.92,1271.25,1.2999,117.625,122.95,79.125,0.012043,233.05,851.0,106.375,1643.0,1149.8,10545.0,10575.0,2280.25,791.3,1370.75,30.43,1.0377,366.4,109.328125,120.203125,123.40625,120.34375,18.6,781.0,11655.0,125.92,118.88,108.24,89.22,94.2,2821.0,108.96,2.4993,2010.0,94.22,1937.0,89.15,1369.2,4.306,2.509,4.426,1740.0,2.4488,28.86,745.8
2011-01-07 09:06:00,0.9909,56.9,1.5523,599.0,2865.0,1.0081,140.92,1271.25,1.3002,117.61718700000002,123.225,79.125,0.012037,233.05,851.0,106.35,1643.0,1149.8,10545.0,10575.0,2280.0,791.4,1370.75,30.41,1.0376,366.4,109.33593700000002,120.1875,123.34375,120.25,18.6,781.0,11655.0,125.91,118.88,108.24,89.09,94.19,2822.0,108.96,2.4993,2010.0,94.22,1937.0,89.1,1368.5,4.3075,2.5075,4.435,1739.3,2.4481,28.845,745.8
2011-01-07 09:07:00,0.9908,56.9,1.5521,599.0,2864.0,1.0083,140.76,1271.25,1.3001,117.609375,123.225,79.175,0.012036,233.05,851.0,106.35,1643.0,1149.8,10545.0,10575.0,2280.25,791.1,1370.75,30.47,1.0376,366.4,109.328125,120.171875,123.3125,120.21875,18.6,781.0,11655.0,125.87,118.86,108.24,89.13,94.2,2822.0,108.955,2.4993,2010.0,94.22,1938.0,89.11,1367.9,4.3065,2.5076,4.447,1738.2,2.4476,28.85,748.0
2011-01-07 09:08:00,0.991,56.9,1.5528,599.0,2864.0,1.0085,141.16,1271.0,1.2999,117.640625,123.225,79.025,0.012036,232.95,851.0,106.375,1643.0,1149.8,10545.0,10575.0,2280.0,791.1,1370.75,30.58,1.0376,366.4,109.33593700000002,120.234375,123.46875,120.34375,18.6,781.0,11654.0,125.91,118.88,108.22,89.1,94.24,2822.0,108.965,2.4993,2010.0,94.22,1938.0,89.11,1367.8,4.308,2.5083,4.442,1738.2,2.4472,28.82,750.0
2011-01-07 09:09:00,0.9904,56.9,1.5512,599.0,2865.0,1.0082,141.1,1270.75,1.2987,117.640625,123.1,79.025,0.012029999999999999,233.0,851.0,106.35,1643.0,1149.8,10540.0,10575.0,2279.5,790.6,1370.75,30.56,1.0369,366.4,109.33593700000002,120.21875,123.40625,120.3125,18.6,781.0,11649.0,125.89,118.87,108.16,89.02,94.16,2821.0,108.965,2.4993,2010.0,94.22,1941.0,89.01,1367.9,4.303,2.5069,4.442,1738.1,2.4454,28.85,750.0
2011-01-07 09:10:00,0.9903,56.9,1.5515,599.0,2877.0,1.008,141.56,1270.75,1.2988,117.63281200000002,123.1,79.1,0.012029999999999999,233.2,851.0,106.35,1643.0,1149.8,10540.0,10575.0,2280.25,790.7,1370.75,30.54,1.037,366.4,109.33593700000002,120.21875,123.375,120.28125,18.6,781.0,11651.0,125.88,118.86,108.12,89.09,94.22,2822.0,108.96,2.4993,2010.0,94.22,1947.0,89.1,1367.7,4.3055,2.5093,4.4430000000000005,1738.0,2.448,28.835,750.0
