,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-11-05 04:35:00,1.0122,51.86,1.6212,587.25,2785.0,0.996,144.15,1217.5,1.4208,122.19531200000002,110.35,67.55,0.012386,204.85,765.75,97.625,1675.4,1165.2,9630.0,9645.0,2182.75,548.5,732.3,1279.75,32.1,1.0438,347.1,110.0,127.75,134.09375,131.375,18.4,709.0,11385.0,130.59,120.59,118.14,86.62,88.14,2878.0,108.97,1970.0,87.85,1818.0,86.67,1386.0,3.9655,2.375,3.8510000000000004,1768.0,2.1758,26.16,782.9
2010-11-05 04:36:00,1.0119,51.86,1.6205,587.25,2785.0,0.9961,144.15,1217.25,1.4202,122.19531200000002,110.25,67.55,0.012386,204.95,765.75,97.625,1675.4,1165.2,9625.0,9645.0,2182.25,548.5,732.0,1279.75,32.12,1.0436,347.1,110.0,127.765625,134.0625,131.375,18.4,709.0,11383.0,130.59,120.58,118.06,86.61,88.07,2879.0,108.97,1970.0,87.85,1818.0,86.6,1385.8,3.962,2.375,3.8510000000000004,1768.0,2.1758,26.145,782.9
2010-11-05 04:37:00,1.0119,51.98,1.621,587.0,2785.0,0.996,144.15,1217.25,1.4202,122.21093700000002,110.375,67.55,0.012387,204.85,765.75,97.625,1675.4,1165.2,9625.0,9640.0,2182.25,548.5,732.0,1279.5,32.15,1.0437,347.1,110.0,127.78125,134.0625,131.40625,18.4,708.5,11382.0,130.59,120.57,118.06,86.59,88.08,2877.0,108.97,1970.0,87.85,1818.0,86.64,1385.8,3.961,2.375,3.8510000000000004,1768.0,2.1758,26.14,782.9
2010-11-05 04:38:00,1.0118,52.01,1.6211,586.75,2785.0,0.9957,144.1,1217.25,1.4203,122.21875,110.375,67.525,0.012388,204.75,765.75,97.625,1675.4,1165.2,9625.0,9640.0,2182.0,548.5,732.0,1279.75,32.07,1.0437,347.1,110.0,127.78125,134.0625,131.375,18.4,708.5,11382.0,130.61,120.58,118.12,86.59,88.12,2877.0,108.97,1970.0,87.85,1818.0,86.63,1385.5,3.9605,2.375,3.8510000000000004,1766.9,2.1778,26.125,782.9
2010-11-05 04:39:00,1.0118,52.01,1.6209,587.25,2785.0,0.9959,144.08,1217.0,1.42,122.21875,110.375,67.525,0.012394,204.75,765.75,97.625,1675.4,1165.2,9620.0,9640.0,2181.75,548.5,732.0,1280.0,32.19,1.0436,347.1,110.0,127.796875,134.0625,131.40625,18.4,708.5,11381.0,130.6,120.58,118.12,86.61,88.1,2875.0,108.975,1970.0,87.85,1818.0,86.65,1385.7,3.9615,2.375,3.85,1767.2,2.1778,26.14,782.9
2010-11-05 04:40:00,1.0121,52.03,1.6211,587.25,2785.0,0.9964,144.1,1217.25,1.4204,122.22656200000002,110.375,67.55,0.012393000000000001,204.25,762.75,97.575,1675.4,1165.2,9620.0,9635.0,2182.5,548.5,732.1,1279.75,32.15,1.044,347.1,110.0,127.796875,134.0625,131.40625,18.4,708.25,11383.0,130.57,120.58,118.08,86.61,88.11,2877.0,108.97,1970.0,87.85,1818.0,86.64,1386.1,3.962,2.375,3.8489999999999998,1767.5,2.1778,26.15,782.9
2010-11-05 04:41:00,1.0123,52.03,1.6209,587.25,2785.0,0.9967,144.05,1217.0,1.4209,122.22656200000002,110.375,67.55,0.012394,204.15,762.75,97.575,1675.4,1165.2,9615.0,9635.0,2182.5,548.5,732.1,1279.75,32.2,1.0442,347.1,110.0,127.796875,134.0625,131.40625,18.4,708.25,11382.0,130.57,120.57,118.08,86.69,88.18,2877.0,108.97,1970.0,87.85,1818.0,86.69,1386.4,3.9615,2.375,3.8489999999999998,1767.5,2.1778,26.165,782.9
2010-11-05 04:42:00,1.0121,52.01,1.621,586.75,2785.0,0.9967,144.05,1216.5,1.4204,122.22656200000002,110.375,67.55,0.012393000000000001,204.3,763.25,97.575,1675.4,1165.2,9615.0,9630.0,2181.75,548.5,731.7,1279.5,32.2,1.0439,347.1,110.0,127.796875,134.0625,131.375,18.4,708.0,11380.0,130.62,120.6,118.08,86.64,88.15,2875.0,108.975,1970.0,87.85,1818.0,86.66,1386.1,3.962,2.375,3.8489999999999998,1767.5,2.1765,26.16,782.9
2010-11-05 04:43:00,1.0117,52.01,1.6202,586.75,2785.0,0.9964,144.05,1216.25,1.4202,122.234375,110.375,67.625,0.012391,204.45,763.25,97.575,1675.4,1165.2,9615.0,9635.0,2180.5,548.5,731.4,1279.0,32.18,1.0438,347.0,110.0,127.8125,134.09375,131.40625,18.4,708.0,11375.0,130.64,120.61,118.08,86.6,88.07,2874.0,108.975,1970.0,87.85,1818.0,86.6,1387.1,3.962,2.375,3.8489999999999998,1768.0,2.1757,26.185,782.9
2010-11-05 04:44:00,1.0114,52.01,1.62,586.5,2785.0,0.9963,144.09,1216.25,1.4203,122.24218700000002,110.375,67.625,0.012391,204.0,763.25,97.575,1675.4,1165.2,9615.0,9635.0,2181.0,548.5,731.3,1279.25,32.21,1.0437,346.9,110.0,127.8125,134.125,131.4375,18.4,708.25,11373.0,130.66,120.62,118.22,86.56,88.05,2873.0,108.98,1970.0,87.85,1818.0,86.59,1387.0,3.962,2.374,3.8489999999999998,1768.0,2.1757,26.165,782.9
2010-11-05 04:45:00,1.0116,52.01,1.6197,586.5,2785.0,0.9964,144.15,1216.0,1.4205,122.234375,110.375,67.625,0.012395,204.3,763.25,97.6,1675.4,1165.2,9615.0,9630.0,2180.75,548.5,731.2,1279.25,32.19,1.044,347.0,110.0,127.8125,134.125,131.4375,18.4,707.75,11372.0,130.68,120.63,118.22,86.55,88.08,2874.0,108.985,1970.0,87.85,1818.0,86.59,1387.1,3.9615,2.374,3.8489999999999998,1768.0,2.1757,26.17,782.9
2010-11-05 04:46:00,1.0111,52.03,1.6196,586.5,2785.0,0.9962,144.1,1215.75,1.4201,122.234375,110.375,67.625,0.012397,204.3,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2180.5,548.5,731.2,1279.5,32.11,1.0447,347.0,110.0,127.8125,134.09375,131.4375,18.4,708.0,11371.0,130.69,120.63,118.22,86.53,88.0,2872.0,108.99,1970.0,87.85,1818.0,86.53,1387.3,3.9605,2.3742,3.85,1768.0,2.1757,26.18,782.9
2010-11-05 04:47:00,1.0111,52.03,1.6194,586.5,2785.0,0.9961,144.21,1216.0,1.4198,122.24218700000002,110.375,67.625,0.012397,204.05,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2180.25,548.5,731.1,1279.5,32.12,1.0446,347.0,110.00781200000002,127.8125,134.09375,131.4375,18.4,708.0,11372.0,130.7,120.64,118.3,86.54,88.04,2873.0,108.985,1970.0,87.85,1818.0,86.54,1386.7,3.959,2.3742,3.85,1768.0,2.1757,26.185,782.9
2010-11-05 04:48:00,1.011,52.03,1.6194,586.25,2785.0,0.9961,144.21,1216.25,1.4197,122.24218700000002,110.375,67.625,0.012401,204.05,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2180.75,548.5,731.2,1279.75,32.13,1.0448,347.0,110.00781200000002,127.828125,134.09375,131.4375,18.4,707.25,11374.0,130.69,120.64,118.3,86.55,88.01,2874.0,108.985,1970.0,87.85,1818.0,86.58,1386.9,3.961,2.3742,3.85,1768.0,2.1748,26.17,782.9
2010-11-05 04:49:00,1.0108,52.03,1.619,585.5,2785.0,0.9959,144.14,1215.5,1.4189,122.25,110.375,67.625,0.012404,203.3,763.25,97.6,1675.4,1165.2,9615.0,9625.0,2180.0,548.5,731.0,1280.0,32.15,1.0449,347.0,110.00781200000002,127.859375,134.09375,131.46875,18.4,707.25,11372.0,130.74,120.68,118.3,86.56,88.02,2872.0,108.995,1970.0,87.85,1818.0,86.53,1387.6,3.9585,2.3742,3.85,1768.7,2.1748,26.18,782.9
2010-11-05 04:50:00,1.0105,52.01,1.6199,585.75,2785.0,0.996,144.15,1215.75,1.4188,122.25781200000002,110.375,67.625,0.0124,203.5,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2180.0,548.5,730.9,1279.0,32.15,1.0445,347.0,110.00781200000002,127.890625,134.21875,131.5625,18.4,706.75,11370.0,130.83,120.73,118.48,86.51,88.0,2873.0,109.01,1970.0,87.85,1818.0,86.53,1388.3,3.958,2.3735,3.85,1769.0,2.1748,26.235,782.1
2010-11-05 04:51:00,1.0103,52.06,1.6194,586.0,2785.0,0.996,144.16,1215.75,1.4187,122.25,110.375,67.625,0.012405,204.35,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2180.0,548.5,730.9,1280.0,32.11,1.0451,347.2,110.00781200000002,127.859375,134.21875,131.53125,18.4,706.75,11368.0,130.78,120.7,118.48,86.53,87.99,2871.0,109.005,1970.0,87.85,1818.0,86.54,1388.3,3.957,2.3735,3.853,1769.0,2.1748,26.235,782.1
2010-11-05 04:52:00,1.01,52.01,1.619,586.0,2785.0,0.9959,144.17,1215.5,1.4185,122.25,110.375,67.625,0.012404,204.35,763.25,97.6,1675.4,1165.2,9610.0,9630.0,2180.0,548.5,730.5,1279.0,32.11,1.0449,347.1,110.00781200000002,127.859375,134.21875,131.5,18.4,706.75,11367.0,130.81,120.72,118.34,86.54,87.98,2872.0,109.005,1970.0,87.85,1818.0,86.54,1387.6,3.956,2.3735,3.853,1769.0,2.1751,26.21,782.1
2010-11-05 04:53:00,1.01,52.01,1.6189,585.75,2785.0,0.9958,144.21,1215.25,1.4185,122.25781200000002,110.375,67.625,0.012403,204.3,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2179.5,548.5,730.4,1279.0,32.08,1.0449,347.1,110.00781200000002,127.875,134.21875,131.5,18.4,706.25,11366.0,130.86,120.73,118.42,86.49,87.95,2869.0,109.01,1970.0,87.85,1818.0,86.51,1387.3,3.955,2.372,3.853,1768.0,2.1751,26.2,782.1
2010-11-05 04:54:00,1.01,52.01,1.619,586.0,2785.0,0.9958,144.19,1215.5,1.4189,122.25781200000002,110.375,67.625,0.012403,204.2,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2179.25,548.5,730.5,1279.0,32.08,1.0449,347.1,110.00781200000002,127.875,134.21875,131.5,18.4,707.0,11366.0,130.86,120.75,118.44,86.47,87.92,2870.0,109.01,1970.0,87.85,1818.0,86.5,1387.2,3.9535,2.372,3.853,1768.1,2.1733,26.2,782.1
2010-11-05 04:55:00,1.0099,52.1,1.6186,585.75,2785.0,0.9958,144.19,1215.75,1.4191,122.25781200000002,110.375,67.625,0.0124,204.2,763.25,97.6,1675.4,1165.2,9610.0,9625.0,2179.25,548.5,730.4,1280.0,31.86,1.0449,346.9,110.00781200000002,127.875,134.21875,131.5,18.4,707.25,11365.0,130.84,120.73,118.44,86.5,87.92,2867.0,109.005,1970.0,87.85,1818.0,86.49,1387.2,3.9545,2.3716,3.853,1768.1,2.1739,26.205,777.9
2010-11-05 04:56:00,1.0102,52.12,1.6196,586.0,2785.0,0.9961,144.15,1215.75,1.4192,122.25,110.375,67.625,0.012403,204.2,763.25,97.575,1675.4,1165.2,9610.0,9625.0,2179.75,548.5,730.5,1281.0,31.89,1.0451,347.2,110.0,127.859375,134.1875,131.46875,18.4,706.5,11368.0,130.83,120.72,118.4,86.5,87.96,2870.0,109.01,1970.0,87.85,1818.0,86.52,1387.2,3.955,2.3716,3.853,1768.1,2.1739,26.205,778.7
2010-11-05 04:57:00,1.0104,52.23,1.6204,586.0,2785.0,0.9962,144.15,1216.0,1.4196,122.24218700000002,110.375,67.625,0.012402,204.2,762.75,97.55,1675.4,1165.2,9615.0,9630.0,2180.0,548.5,730.6,1281.0,31.86,1.045,347.0,110.0,127.859375,134.1875,131.46875,18.4,707.0,11371.0,130.81,120.71,118.4,86.51,87.96,2871.0,109.01,1970.0,87.85,1818.0,86.53,1387.1,3.9575,2.3716,3.853,1768.1,2.1739,26.205,778.7
2010-11-05 04:58:00,1.0103,52.3,1.6202,586.0,2785.0,0.9962,144.15,1215.75,1.4193,122.24218700000002,110.375,67.625,0.012402,204.05,762.75,97.55,1675.4,1165.2,9615.0,9630.0,2180.0,548.5,730.5,1283.0,31.92,1.0448,347.4,110.0,127.84375,134.1875,131.46875,18.4,707.0,11370.0,130.79,120.69,118.4,86.5,87.99,2872.0,109.01,1970.0,87.85,1818.0,86.54,1386.7,3.955,2.3716,3.855,1767.8,2.1739,26.205,778.0
2010-11-05 04:59:00,1.0109,52.3,1.6207,586.5,2785.0,0.9964,144.15,1216.0,1.4194,122.24218700000002,110.375,67.625,0.012399,204.1,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2180.25,548.5,730.6,1282.0,31.85,1.0449,347.0,110.0,127.84375,134.1875,131.4375,18.4,709.25,11371.0,130.77,120.68,118.4,86.49,87.91,2873.0,109.005,1970.0,87.85,1818.0,86.51,1386.9,3.9595,2.3713,3.855,1767.7,2.1738,26.205,778.0
2010-11-05 05:00:00,1.0108,52.25,1.6203,586.0,2785.0,0.9964,144.15,1216.25,1.4191,122.22656200000002,110.375,67.625,0.012397,204.1,763.75,97.55,1675.4,1165.2,9615.0,9635.0,2180.25,548.5,730.6,1280.75,32.09,1.0447,346.7,110.00781200000002,127.8125,134.1875,131.40625,18.4,708.0,11371.0,130.74,120.68,118.18,86.55,88.04,2872.0,109.0,1970.0,87.85,1818.0,86.57,1387.1,3.959,2.3736,3.855,1767.7,2.1738,26.215,780.3
2010-11-05 05:01:00,1.011,52.28,1.6211,586.25,2785.0,0.9965,144.15,1216.25,1.4198,122.22656200000002,110.375,67.625,0.012402,204.1,763.75,97.55,1675.4,1165.2,9620.0,9635.0,2180.5,548.5,730.7,1281.0,32.03,1.0449,346.7,110.00781200000002,127.8125,134.1875,131.40625,18.4,708.0,11371.0,130.71,120.67,118.1,86.56,88.01,2872.0,109.005,1970.0,87.85,1818.0,86.58,1388.8,3.9595,2.3741,3.855,1769.0,2.1738,26.27,780.3
2010-11-05 05:02:00,1.0115,52.27,1.6208,586.25,2785.0,0.9966,144.15,1216.0,1.4199,122.234375,110.375,67.625,0.012403,204.1,763.75,97.55,1675.4,1165.2,9620.0,9635.0,2180.5,548.5,730.7,1280.75,32.06,1.0448,346.7,110.00781200000002,127.828125,134.125,131.4375,18.4,708.25,11372.0,130.72,120.68,118.1,86.67,88.1,2872.0,109.005,1970.0,87.85,1818.0,86.67,1388.6,3.959,2.3759,3.855,1769.0,2.1738,26.265,780.3
2010-11-05 05:03:00,1.011,52.28,1.6207,586.25,2785.0,0.9964,144.15,1216.25,1.4196,122.234375,110.375,67.625,0.012401,204.1,763.75,97.55,1675.4,1165.2,9620.0,9640.0,2180.75,548.5,730.7,1280.5,32.04,1.045,346.7,110.00781200000002,127.828125,134.125,131.40625,18.4,708.25,11374.0,130.73,120.68,118.1,86.63,88.05,2872.0,109.01,1970.0,87.85,1818.0,86.65,1388.3,3.9575,2.3776,3.855,1768.4,2.1784,26.255,780.3
2010-11-05 05:04:00,1.0106,52.28,1.6204,586.25,2784.0,0.996,144.16,1216.0,1.4194,122.234375,110.375,67.625,0.0124,204.25,763.75,97.55,1675.4,1165.2,9620.0,9635.0,2180.5,548.5,730.7,1280.5,32.06,1.0449,346.7,110.00781200000002,127.828125,134.125,131.40625,18.4,709.0,11374.0,130.74,120.69,118.1,86.59,87.99,2872.0,109.01,1970.0,87.85,1818.0,86.57,1387.7,3.9545,2.3751,3.855,1769.3,2.1755,26.235,780.7
2010-11-05 05:05:00,1.0104,52.23,1.6201,586.25,2785.0,0.9956,144.17,1216.0,1.4189,122.25,110.375,67.625,0.012399,204.1,763.75,97.55,1675.4,1165.2,9620.0,9635.0,2180.0,548.5,730.6,1280.5,32.05,1.0446,346.7,110.00781200000002,127.84375,134.15625,131.46875,18.4,707.75,11372.0,130.75,120.7,118.24,86.61,88.04,2872.0,109.01,1970.0,87.85,1818.0,86.62,1388.6,3.9525,2.3743,3.855,1768.9,2.1755,26.245,780.7
2010-11-05 05:06:00,1.0105,52.25,1.6204,586.25,2785.0,0.9958,144.16,1216.0,1.4189,122.24218700000002,110.375,67.625,0.012399,204.1,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2180.0,548.5,730.6,1281.0,32.07,1.0448,346.8,110.00781200000002,127.84375,134.15625,131.46875,18.4,707.75,11372.0,130.76,120.7,118.24,86.59,88.03,2871.0,109.01,1970.0,87.85,1818.0,86.6,1388.6,3.9525,2.3758,3.855,1768.5,2.1763,26.245,780.7
2010-11-05 05:07:00,1.0106,52.25,1.6201,586.0,2785.0,0.9961,144.16,1216.0,1.4189,122.24218700000002,110.375,67.625,0.012401,204.1,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2180.5,548.5,730.8,1281.0,32.09,1.0447,346.8,110.00781200000002,127.84375,134.15625,131.46875,18.4,708.5,11372.0,130.77,120.71,118.24,86.61,88.05,2872.0,109.02,1970.0,87.85,1818.0,86.61,1388.2,3.9535,2.376,3.855,1769.7,2.1763,26.24,780.7
2010-11-05 05:08:00,1.0109,52.25,1.6205,586.0,2785.0,0.9958,144.16,1216.25,1.4189,122.24218700000002,110.375,67.625,0.012401,204.2,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2180.75,548.5,730.8,1281.0,32.09,1.0447,346.8,110.00781200000002,127.859375,134.15625,131.46875,18.4,708.5,11373.0,130.76,120.7,118.24,86.58,88.01,2872.0,109.015,1970.0,87.85,1818.0,86.61,1388.1,3.9565,2.376,3.855,1769.7,2.1763,26.24,780.7
2010-11-05 05:09:00,1.0111,52.19,1.6204,586.0,2786.0,0.9959,144.16,1216.5,1.419,122.24218700000002,110.375,67.625,0.012402,204.2,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2181.0,548.5,731.1,1281.0,32.1,1.0448,347.0,110.00781200000002,127.84375,134.15625,131.4375,18.4,708.5,11374.0,130.73,120.69,118.32,86.58,88.01,2872.0,109.015,1970.0,87.85,1818.0,86.61,1388.2,3.9585,2.376,3.855,1769.7,2.1763,26.25,780.7
2010-11-05 05:10:00,1.0112,52.19,1.6204,586.0,2786.0,0.9957,144.23,1216.5,1.4191,122.22656200000002,110.375,67.625,0.012401,204.2,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2181.0,548.5,731.1,1281.0,32.06,1.045,347.0,110.0,127.828125,134.15625,131.4375,18.4,708.5,11374.0,130.68,120.67,118.28,86.57,87.98,2872.0,109.005,1970.0,87.85,1818.0,86.58,1388.0,3.958,2.376,3.852,1770.5,2.1763,26.245,780.7
2010-11-05 05:11:00,1.0114,52.17,1.6206,585.75,2786.0,0.9958,144.16,1216.75,1.4188,122.21093700000002,110.375,67.625,0.012394,204.2,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2181.25,548.5,731.1,1281.0,31.96,1.0448,347.1,110.0,127.8125,134.15625,131.375,18.4,708.5,11375.0,130.68,120.66,118.28,86.54,87.97,2873.0,109.01,1970.0,87.85,1818.0,86.56,1387.9,3.958,2.374,3.852,1770.5,2.1763,26.24,780.7
2010-11-05 05:12:00,1.0114,52.18,1.6208,585.5,2786.0,0.9959,144.2,1216.5,1.4189,122.21093700000002,110.375,67.625,0.012395999999999999,204.2,763.75,97.55,1675.4,1165.2,9615.0,9630.0,2182.0,548.5,731.2,1281.0,32.06,1.0448,347.1,110.0,127.8125,134.15625,131.375,18.4,708.5,11376.0,130.71,120.66,118.3,86.54,87.97,2873.0,109.005,1970.0,87.85,1818.0,86.57,1388.0,3.957,2.374,3.855,1770.5,2.1763,26.25,780.7
2010-11-05 05:13:00,1.0114,52.18,1.6208,585.75,2786.0,0.9959,144.0,1216.5,1.4189,122.19531200000002,110.375,67.625,0.012393000000000001,204.2,763.75,97.55,1675.4,1165.2,9610.0,9630.0,2181.5,548.5,731.2,1281.0,32.1,1.0449,347.1,110.0,127.796875,134.09375,131.375,18.4,708.5,11374.0,130.67,120.65,118.28,86.59,88.0,2872.0,109.005,1970.0,87.85,1818.0,86.6,1388.0,3.959,2.374,3.85,1769.7,2.1751,26.24,781.8
2010-11-05 05:14:00,1.0113,52.15,1.6209,586.0,2786.0,0.9959,144.0,1216.5,1.4188,122.203125,110.375,67.625,0.012392,204.2,763.75,97.55,1675.4,1165.2,9610.0,9630.0,2181.5,548.5,731.2,1281.0,32.1,1.0447,347.2,110.0,127.78125,134.0,131.375,18.4,707.5,11374.0,130.66,120.65,118.18,86.57,88.0,2871.0,109.005,1970.0,87.85,1818.0,86.58,1387.9,3.96,2.374,3.85,1768.8,2.1751,26.245,781.8
2010-11-05 05:15:00,1.0114,52.1,1.6207,586.0,2786.0,0.9957,144.0,1216.5,1.4186,122.203125,110.375,67.625,0.012391,204.2,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2181.5,548.5,731.2,1281.0,32.04,1.0445,347.2,110.0,127.796875,134.0,131.375,18.4,707.5,11375.0,130.65,120.65,118.2,86.55,87.97,2871.0,109.005,1970.0,87.85,1818.0,86.54,1388.0,3.959,2.3752,3.85,1769.3,2.1751,26.24,781.8
2010-11-05 05:16:00,1.0114,52.1,1.6208,585.25,2790.0,0.9957,144.14,1216.25,1.4185,122.21093700000002,110.375,67.625,0.012391,204.3,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2181.75,548.5,731.2,1280.5,32.04,1.0445,347.3,110.00781200000002,127.8125,134.0,131.375,18.4,707.25,11375.0,130.65,120.65,118.2,86.44,87.86,2871.0,109.0,1970.0,87.85,1818.0,86.45,1387.4,3.959,2.3719,3.85,1769.3,2.1745,26.23,781.8
2010-11-05 05:17:00,1.0112,52.1,1.6205,585.5,2790.0,0.9956,144.14,1216.25,1.4185,122.21093700000002,110.375,67.625,0.012397,204.05,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2181.5,548.5,731.2,1280.0,32.04,1.0446,347.3,110.00781200000002,127.8125,134.0,131.34375,18.4,707.25,11375.0,130.67,120.66,118.2,86.45,87.85,2871.0,109.005,1970.0,87.85,1818.0,86.43,1387.1,3.956,2.3719,3.85,1770.0,2.1745,26.225,781.8
2010-11-05 05:18:00,1.0111,52.1,1.6204,585.5,2790.0,0.9955,144.09,1216.0,1.4182,122.21875,110.375,67.625,0.012395999999999999,204.05,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2181.5,548.5,731.1,1280.0,31.98,1.0446,347.1,110.00781200000002,127.8125,134.03125,131.40625,18.4,707.25,11374.0,130.7,120.68,118.2,86.38,87.83,2868.0,109.01,1970.0,87.85,1818.0,86.41,1386.7,3.956,2.3719,3.85,1769.0,2.1745,26.215,781.8
2010-11-05 05:19:00,1.0106,52.13,1.6203,585.5,2790.0,0.9951,144.1,1215.75,1.4175,122.21875,110.375,67.625,0.012394,204.0,763.75,97.575,1675.4,1165.2,9610.0,9625.0,2180.75,548.5,730.7,1280.25,31.87,1.0445,347.3,110.00781200000002,127.828125,134.03125,131.40625,18.4,707.75,11373.0,130.74,120.69,118.2,86.35,87.78,2868.0,109.01,1970.0,87.85,1818.0,86.37,1385.2,3.9515,2.3694,3.85,1767.1,2.172,26.165,779.6
2010-11-05 05:20:00,1.0103,52.13,1.6203,585.75,2790.0,0.9948,144.23,1215.75,1.4167,122.21093700000002,110.375,67.575,0.012394,204.0,763.75,97.575,1675.4,1165.2,9610.0,9625.0,2181.25,548.5,730.8,1280.5,31.77,1.044,347.3,110.0,127.828125,134.03125,131.40625,18.4,707.0,11370.0,130.73,120.69,118.36,86.37,87.79,2867.0,109.01,1970.0,87.85,1818.0,86.38,1385.4,3.952,2.3695,3.85,1767.1,2.172,26.15,777.1
2010-11-05 05:21:00,1.0104,52.1,1.6205,585.75,2790.0,0.9949,144.16,1216.0,1.4171,122.21093700000002,110.375,67.575,0.012398000000000001,204.0,763.75,97.575,1675.4,1165.2,9610.0,9625.0,2180.75,548.5,730.7,1280.5,31.85,1.0443,347.3,110.0,127.8125,134.09375,131.40625,18.4,707.0,11371.0,130.73,120.69,118.36,86.35,87.76,2865.0,109.005,1970.0,87.85,1818.0,86.38,1385.0,3.9515,2.369,3.85,1766.5,2.172,26.16,774.0
2010-11-05 05:22:00,1.0103,52.1,1.6201,585.75,2790.0,0.9949,144.16,1215.75,1.4164,122.203125,110.375,67.575,0.012395999999999999,204.3,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2180.5,548.5,731.0,1280.5,31.85,1.0453,347.3,110.0,127.78125,134.0625,131.375,18.4,707.0,11371.0,130.69,120.67,118.34,86.35,87.77,2864.0,109.005,1970.0,87.85,1818.0,86.38,1384.4,3.9505,2.3695,3.855,1766.5,2.172,26.15,775.7
2010-11-05 05:23:00,1.0103,52.1,1.6203,585.75,2786.0,0.9946,144.16,1216.0,1.4165,122.21093700000002,110.375,67.575,0.012394,204.15,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2180.5,548.5,731.0,1280.5,31.82,1.045,347.3,110.00781200000002,127.8125,134.0625,131.375,18.4,707.0,11372.0,130.71,120.69,118.34,86.41,87.8,2864.0,109.01,1970.0,87.85,1818.0,86.42,1384.1,3.9505,2.3707,3.855,1766.0,2.1721,26.14,775.7
2010-11-05 05:24:00,1.0102,52.1,1.6202,585.75,2785.0,0.9946,144.16,1216.0,1.4165,122.21875,110.375,67.575,0.012398000000000001,204.05,763.75,97.575,1675.4,1165.2,9610.0,9630.0,2181.0,548.5,731.0,1280.25,31.86,1.0454,347.3,110.00781200000002,127.828125,134.03125,131.40625,18.4,707.0,11372.0,130.73,120.71,118.26,86.4,87.81,2864.0,109.025,1970.0,87.85,1818.0,86.41,1383.6,3.952,2.371,3.855,1765.1,2.1721,26.135,776.0
2010-11-05 05:25:00,1.0099,52.07,1.6202,585.5,2785.0,0.9943,144.1,1215.75,1.4165,122.21093700000002,110.375,67.6,0.012395999999999999,204.05,762.75,97.575,1675.4,1165.2,9610.0,9630.0,2180.25,548.5,731.0,1279.75,31.84,1.0453,347.3,110.00781200000002,127.828125,134.0625,131.375,18.4,707.0,11370.0,130.73,120.71,118.26,86.33,87.73,2863.0,109.025,1970.0,87.85,1818.0,86.36,1382.6,3.951,2.369,3.855,1763.7,2.1719,26.09,776.0
2010-11-05 05:26:00,1.0101,52.07,1.621,585.5,2785.0,0.9945,144.1,1215.75,1.4169,122.21093700000002,110.375,67.6,0.012395999999999999,204.05,762.75,97.575,1675.4,1165.2,9610.0,9625.0,2180.5,548.5,730.9,1279.75,31.82,1.0455,347.1,110.0,127.828125,134.0,131.375,18.4,706.5,11371.0,130.71,120.69,118.32,86.46,87.85,2864.0,109.02,1970.0,87.85,1818.0,86.48,1383.8,3.954,2.3693,3.855,1764.7,2.1729,26.15,776.0
2010-11-05 05:27:00,1.0104,52.04,1.6208,585.5,2785.0,0.9947,144.1,1216.25,1.4173,122.203125,110.25,67.6,0.012397,204.3,763.0,97.575,1675.4,1165.2,9610.0,9625.0,2181.0,548.5,731.0,1279.0,31.85,1.0459,347.1,110.0,127.8125,134.0,131.375,18.4,706.5,11373.0,130.7,120.7,118.32,86.5,87.88,2867.0,109.025,1970.0,87.85,1818.0,86.52,1384.8,3.9545,2.3717,3.855,1764.7,2.1735,26.185,776.0
