,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-05-07 03:13:00,116.18359380000001,0.7771,64.89,1.392,56270.0,723.75,2411.0,0.82145,89.98,4194.5,3488.0,1.20725,124.234375,143.175,114.3,0.0091685,153.55,737.0,115.8,2300.6,1338.4,29355.0,29370.0,13602.25,2240.0,1580.75,17.67,1.1041,429.1,146.5625,110.39453125,132.65625,188.53125,158.65625,19.85,762.0,34446.0,170.53,134.92,203.04,64.85,68.26,3996.0,112.09,20.1,551.0,1.9934,2.1147,160.86,68.28,1582.0,64.83,1820.7,4.656,1.9935,2.935,1250.5,2.1143,27.455,462.2
2021-05-07 03:14:00,116.18359380000001,0.77725,64.93,1.3919,56305.0,724.0,2411.0,0.82145,89.98,4195.75,3488.0,1.2072,124.21875,143.175,114.3,0.009168,153.55,737.0,115.8,2300.6,1338.9,29360.0,29375.0,13608.5,2240.6,1581.0,17.67,1.104,429.1,146.546875,110.39453125,132.671875,188.5,158.625,19.8,762.0,34452.0,170.53,134.92,203.04,64.82,68.24,3999.0,112.095,20.05,551.0,1.9934,2.1147,160.87,68.28,1582.0,64.81,1820.5,4.657,1.9937,2.9360000000000004,1248.9,2.1143,27.455,462.2
2021-05-07 03:15:00,116.171875,0.7777,64.96,1.3929,56305.0,724.5,2411.0,0.82175,89.98,4195.0,3488.0,1.2091,124.1953125,143.175,114.3,0.009169499999999999,153.55,737.5,115.8,2300.6,1339.0,29355.0,29360.0,13600.25,2240.4,1581.75,17.67,1.1049,429.3,146.421875,110.390625,132.59375,188.15625,158.4375,19.8,763.25,34449.0,170.33,134.86,202.44,64.81,68.24,3993.0,112.085,20.1,550.75,1.9934,2.1147,160.67,68.24,1582.0,64.82,1820.6,4.66,1.993,2.935,1250.3,2.1143,27.45,462.2
2021-05-07 03:16:00,116.171875,0.7775,64.97,1.3929,56305.0,725.0,2411.0,0.82175,90.11,4194.0,3495.5,1.20935,124.1953125,143.175,114.3,0.0091685,153.55,738.5,115.8,2300.6,1338.4,29350.0,29360.0,13592.0,2240.2,1581.75,17.67,1.1047,429.5,146.390625,110.390625,132.578125,188.03125,158.375,19.85,764.25,34449.0,170.27,134.83,202.3,64.82,68.24,3992.0,112.085,20.15,551.0,1.9938,2.1147,160.6,68.23,1582.0,64.81,1820.5,4.661,1.9945,2.935,1249.9,2.1142,27.47,462.2
2021-05-07 03:17:00,116.171875,0.7773,64.94,1.3925,56305.0,724.75,2411.0,0.8215,90.12,4192.75,3500.0,1.2088,124.2109375,143.175,114.3,0.009168,153.55,738.5,115.8,2300.6,1337.9,29335.0,29350.0,13589.5,2238.8,1581.5,17.67,1.1042,429.4,146.453125,110.39453125,132.625,188.1875,158.46875,19.9,763.75,34433.0,170.37,134.86,202.58,64.79,68.21,3989.0,112.085,20.3,550.75,1.9938,2.1147,160.69,68.2,1582.0,64.79,1821.0,4.6565,1.9931,2.935,1249.4,2.1127,27.48,462.2
2021-05-07 03:18:00,116.171875,0.7773,64.97,1.3926,56305.0,726.0,2411.0,0.82165,90.12,4193.25,3500.0,1.2088,124.21875,143.175,114.3,0.009168,153.55,738.25,115.8,2300.6,1338.0,29340.0,29360.0,13593.25,2239.6,1582.25,17.67,1.1041,429.6,146.46875,110.39453125,132.609375,188.25,158.5,19.9,764.75,34437.0,170.39,134.87,202.64,64.8,68.21,3993.0,112.085,20.3,550.75,1.9938,2.1127,160.71,68.2,1582.0,64.8,1821.5,4.6585,1.9925,2.935,1248.5,2.1125,27.49,462.2
2021-05-07 03:19:00,116.1796875,0.7773,65.01,1.3923,56245.0,726.25,2411.0,0.8216,90.21,4194.0,3500.0,1.20865,124.2109375,143.175,114.3,0.009166500000000001,153.55,738.25,115.8,2300.6,1338.2,29350.0,29355.0,13597.25,2240.6,1582.25,17.67,1.104,429.6,146.453125,110.39453125,132.609375,188.21875,158.46875,19.9,764.0,34444.0,170.38,134.87,202.6,64.83,68.24,3995.0,112.085,20.25,550.75,1.9938,2.1127,160.72,68.24,1582.0,64.83,1821.4,4.659,1.993,2.9360000000000004,1248.9,2.1125,27.5,462.2
2021-05-07 03:20:00,116.1796875,0.77715,64.99,1.3923,56245.0,726.0,2411.0,0.8216,90.11,4193.75,3500.0,1.2087,124.21875,143.175,114.3,0.009166500000000001,153.55,738.25,115.8,2300.6,1338.1,29355.0,29365.0,13596.25,2240.6,1581.75,17.67,1.104,429.6,146.453125,110.39453125,132.609375,188.1875,158.46875,19.85,763.75,34443.0,170.39,134.87,202.62,64.82,68.25,3993.0,112.085,20.2,551.0,1.9938,2.1127,160.71,68.24,1582.0,64.82,1821.6,4.66,1.9935,2.9360000000000004,1249.0,2.1125,27.495,462.2
2021-05-07 03:21:00,116.1796875,0.7769,65.02,1.392,56245.0,725.75,2411.0,0.8214,90.0,4193.25,3500.0,1.2084,124.21875,143.175,114.3,0.009164,153.55,737.75,115.8,2300.6,1337.5,29360.0,29370.0,13592.25,2240.2,1581.5,17.67,1.1035,429.4,146.453125,110.39453125,132.609375,188.1875,158.46875,19.85,763.5,34438.0,170.38,134.87,202.6,64.81,68.23,3994.0,112.085,20.2,551.0,1.9938,2.1127,160.71,68.24,1582.0,64.82,1821.0,4.6575,1.9935,2.9360000000000004,1248.9,2.1134,27.48,462.2
2021-05-07 03:22:00,116.18359380000001,0.7767,65.0,1.3919,56245.0,725.0,2411.0,0.82135,89.96,4192.5,3500.0,1.20825,124.2265625,143.175,114.3,0.009165999999999999,153.55,737.75,115.8,2300.6,1337.1,29350.0,29370.0,13592.5,2238.8,1581.25,17.67,1.1036,429.4,146.484375,110.39453125,132.640625,188.3125,158.53125,19.85,762.75,34426.0,170.43,134.88,202.74,64.81,68.22,3991.0,112.09,20.3,550.75,1.9938,2.1127,160.75,68.24,1582.0,64.8,1820.7,4.6555,1.9935,2.9360000000000004,1247.9,2.1134,27.48,462.2
2021-05-07 03:23:00,116.18359380000001,0.77695,65.0,1.3919,56245.0,725.0,2411.0,0.8215,89.96,4193.0,3500.0,1.2088,124.2265625,143.175,114.3,0.0091675,153.55,737.25,115.8,2300.6,1337.6,29355.0,29370.0,13596.5,2239.0,1581.5,17.67,1.104,429.4,146.484375,110.39453125,132.640625,188.28125,158.53125,19.9,763.0,34429.0,170.42,134.88,202.7,64.84,68.27,3993.0,112.09,20.3,551.0,1.9938,2.1127,160.74,68.25,1582.0,64.86,1820.6,4.657,1.9939,2.9360000000000004,1250.0,2.1143,27.485,462.2
2021-05-07 03:24:00,116.18359380000001,0.7767,65.0,1.3919,56245.0,725.5,2411.0,0.8213,89.96,4192.75,3495.0,1.2085,124.21875,143.175,114.3,0.009166500000000001,153.55,737.5,115.8,2300.6,1337.2,29355.0,29370.0,13594.5,2238.7,1582.0,17.67,1.1036,429.4,146.5,110.39453125,132.625,188.25,158.5,19.9,763.25,34429.0,170.41,134.88,202.72,64.85,68.26,3993.0,112.085,20.25,551.0,1.9938,2.1127,160.73,68.26,1582.0,64.84,1819.9,4.6565,1.994,2.937,1250.0,2.1144,27.47,462.2
2021-05-07 03:25:00,116.18359380000001,0.7765,64.95,1.3919,56245.0,725.25,2411.0,0.8213,89.96,4193.25,3495.0,1.2084,124.2265625,143.175,114.3,0.009165999999999999,153.55,737.5,115.8,2300.6,1337.3,29355.0,29370.0,13596.0,2239.4,1581.75,17.67,1.1037,429.4,146.484375,110.39453125,132.640625,188.25,158.5,19.9,763.5,34433.0,170.41,134.88,202.68,64.85,68.27,3992.0,112.085,20.25,551.0,1.9938,2.1127,160.73,68.27,1582.0,64.84,1819.7,4.6565,1.9941,2.937,1250.0,2.1145,27.465,462.2
2021-05-07 03:26:00,116.18359380000001,0.7766,64.95,1.3916,56305.0,725.5,2411.0,0.8213,89.96,4194.25,3495.0,1.20825,124.21875,143.175,114.3,0.009165000000000001,153.55,737.5,115.8,2300.6,1337.7,29365.0,29380.0,13601.5,2240.0,1581.75,17.67,1.1035,429.4,146.46875,110.39453125,132.640625,188.21875,158.5,19.9,763.5,34440.0,170.39,134.87,202.64,64.85,68.22,3994.0,112.085,20.2,550.75,1.9938,2.1127,160.71,68.22,1582.0,64.81,1819.8,4.6575,1.9929,2.937,1250.0,2.1145,27.455,462.2
2021-05-07 03:27:00,116.18359380000001,0.7765,64.92,1.3914,56305.0,725.75,2411.0,0.82125,89.96,4193.5,3495.0,1.2082,124.2265625,143.175,114.3,0.009164499999999999,153.55,737.5,115.8,2300.6,1337.4,29360.0,29380.0,13598.5,2239.2,1582.0,17.67,1.1033,429.6,146.5,110.39453125,132.640625,188.3125,158.53125,19.85,764.0,34435.0,170.43,134.89,202.76,64.85,68.22,3992.0,112.09,20.2,550.5,1.9938,2.1127,160.75,68.21,1582.0,64.81,1820.0,4.656,1.9925,2.9360000000000004,1249.6,2.1127,27.44,462.2
2021-05-07 03:28:00,116.18359380000001,0.7766,64.94,1.3915,56275.0,726.25,2411.0,0.82135,90.02,4194.5,3502.0,1.20815,124.2265625,143.175,114.3,0.009165000000000001,153.55,737.5,115.8,2300.6,1337.9,29360.0,29380.0,13604.75,2240.2,1582.5,17.67,1.1032,429.8,146.5,110.3984375,132.640625,188.3125,158.53125,19.8,764.5,34440.0,170.42,134.88,202.76,64.81,68.23,3993.0,112.085,20.2,550.75,1.9938,2.1127,160.75,68.22,1582.0,64.81,1820.1,4.6585,1.9929,2.9360000000000004,1247.7,2.1127,27.43,462.2
2021-05-07 03:29:00,116.18359380000001,0.77665,64.96,1.3914,56350.0,726.5,2411.0,0.8213,90.13,4195.0,3503.0,1.2081,124.2265625,143.175,114.3,0.009164,153.55,739.0,115.8,2300.6,1338.2,29365.0,29380.0,13605.25,2240.4,1583.5,17.67,1.103,430.0,146.5,110.39453125,132.640625,188.3125,158.53125,19.8,765.0,34443.0,170.41,134.89,202.74,64.81,68.23,3994.0,112.085,20.2,550.75,1.9938,2.1127,160.74,68.23,1582.0,64.81,1820.0,4.659,1.9932,2.9360000000000004,1248.1,2.1137,27.435,462.2
2021-05-07 03:30:00,116.18359380000001,0.77655,64.96,1.3913,56350.0,725.75,2411.0,0.8212,90.13,4194.75,3505.0,1.20795,124.2265625,143.175,114.3,0.009163,153.55,738.75,115.8,2300.6,1338.1,29365.0,29380.0,13606.5,2240.1,1583.25,17.67,1.1028,430.0,146.5,110.39453125,132.640625,188.3125,158.53125,19.85,764.0,34441.0,170.42,134.89,202.74,64.81,68.23,3994.0,112.09,20.2,550.75,1.9938,2.1127,160.74,68.23,1582.0,64.83,1819.6,4.6585,1.993,2.9360000000000004,1247.7,2.1137,27.43,462.2
2021-05-07 03:31:00,116.18359380000001,0.7764,64.96,1.3912,56240.0,726.0,2411.0,0.8212,90.13,4194.5,3506.25,1.2079,124.2265625,143.175,114.3,0.0091635,153.55,738.75,115.8,2300.6,1338.0,29365.0,29380.0,13608.0,2240.0,1583.25,17.67,1.1029,430.0,146.5,110.39453125,132.640625,188.34375,158.53125,19.85,764.0,34436.0,170.43,134.89,202.76,64.77,68.19,3990.0,112.085,20.2,550.5,1.9938,2.1127,160.75,68.2,1582.0,64.79,1820.2,4.659,1.9922,2.935,1248.6,2.1121,27.43,462.2
2021-05-07 03:32:00,116.18359380000001,0.77645,64.97,1.3913,56240.0,725.75,2411.0,0.8211,90.02,4194.75,3506.25,1.2078,124.2109375,143.175,114.3,0.0091625,153.55,738.75,115.8,2300.6,1338.2,29370.0,29380.0,13607.0,2240.4,1582.75,17.62,1.1028,429.9,146.46875,110.39453125,132.625,188.25,158.5,19.85,763.75,34441.0,170.39,134.88,202.6,64.81,68.21,3993.0,112.085,20.2,550.75,1.9938,2.1127,160.71,68.2,1582.0,64.79,1819.2,4.6595,1.9922,2.9360000000000004,1248.4,2.1127,27.415,462.2
2021-05-07 03:33:00,116.18359380000001,0.77655,64.99,1.3913,56240.0,725.75,2411.0,0.8213,90.02,4194.75,3506.25,1.2079,124.203125,143.175,114.3,0.009162,153.55,738.5,115.8,2300.6,1338.4,29375.0,29380.0,13605.0,2240.2,1583.0,17.63,1.1029,430.0,146.4375,110.39453125,132.609375,188.1875,158.46875,19.85,763.75,34443.0,170.32,134.85,202.4,64.8,68.21,3992.0,112.08,20.2,550.75,1.9938,2.1127,160.64,68.2,1582.0,64.8,1818.9,4.6595,1.993,2.9360000000000004,1247.8,2.1129,27.41,462.2
2021-05-07 03:34:00,116.18359380000001,0.77655,64.95,1.3915,56240.0,725.5,2411.0,0.8213,90.01,4195.0,3506.25,1.2078,124.2109375,143.175,114.3,0.0091615,153.55,738.5,115.8,2300.6,1338.5,29375.0,29380.0,13604.0,2240.6,1582.0,17.61,1.1028,429.8,146.4375,110.39453125,132.609375,188.15625,158.4375,19.85,763.5,34446.0,170.31,134.85,202.38,64.81,68.22,3994.0,112.08,20.2,550.75,1.9938,2.1127,160.63,68.2,1582.0,64.81,1819.2,4.66,1.993,2.9360000000000004,1248.1,2.1129,27.42,462.2
2021-05-07 03:35:00,116.18359380000001,0.77665,64.95,1.3916,56240.0,725.25,2411.0,0.8214,89.9,4195.75,3506.25,1.20815,124.1953125,143.175,114.3,0.0091615,153.55,738.5,115.8,2300.6,1338.8,29380.0,29395.0,13608.0,2240.9,1581.75,17.55,1.1029,429.8,146.40625,110.39453125,132.578125,188.03125,158.375,19.8,763.25,34451.0,170.27,134.84,202.28,64.84,68.25,3994.0,112.075,20.1,551.0,1.9932,2.1127,160.6,68.2,1582.0,64.84,1819.3,4.66,1.994,2.937,1248.0,2.1138,27.43,462.2
2021-05-07 03:36:00,116.18359380000001,0.77665,64.93,1.3918,56240.0,725.25,2411.0,0.8213,89.9,4195.0,3506.25,1.2082,124.1953125,143.175,114.3,0.0091615,153.55,738.25,115.8,2298.4,1338.7,29370.0,29380.0,13608.0,2240.9,1581.25,17.52,1.1032,429.7,146.40625,110.390625,132.578125,188.0625,158.375,19.8,762.75,34441.0,170.3,134.84,202.38,64.8,68.21,3990.0,112.08,20.2,550.5,1.9932,2.1127,160.63,68.22,1582.0,64.79,1819.2,4.657,1.9923,2.935,1248.5,2.1128,27.415,462.2
2021-05-07 03:37:00,116.18359380000001,0.77655,64.93,1.3916,56110.0,725.25,2411.0,0.8212,89.85,4195.25,3506.25,1.208,124.1953125,143.175,114.3,0.009162,153.55,738.25,115.8,2298.4,1338.6,29375.0,29385.0,13606.5,2240.9,1581.5,17.49,1.1031,429.7,146.390625,110.390625,132.578125,188.03125,158.375,19.8,762.75,34444.0,170.28,134.84,202.32,64.83,68.28,3991.0,112.08,20.15,551.0,1.9932,2.1127,160.61,68.28,1582.0,64.86,1819.1,4.6585,1.9943,2.9360000000000004,1247.6,2.1152,27.4,462.2
2021-05-07 03:38:00,116.171875,0.7765,64.93,1.3917,56065.0,725.25,2411.0,0.82115,89.86,4195.25,3506.25,1.20785,124.1953125,143.175,114.3,0.0091615,153.55,738.25,115.8,2298.4,1338.8,29375.0,29385.0,13606.25,2241.0,1581.5,17.51,1.1027,429.7,146.390625,110.39453125,132.578125,188.0,158.375,19.8,762.75,34446.0,170.29,134.84,202.3,64.9,68.33,3990.0,112.08,20.2,551.25,1.9945,2.1127,160.6,68.31,1582.0,64.91,1819.1,4.66,1.9948,2.937,1247.6,2.115,27.405,462.2
2021-05-07 03:39:00,116.171875,0.7767,64.93,1.392,56005.0,725.25,2411.0,0.8212,89.86,4195.75,3506.25,1.20835,124.1875,143.175,114.3,0.009162,153.55,738.25,115.8,2298.4,1338.9,29380.0,29385.0,13607.0,2241.5,1581.0,17.51,1.1028,429.4,146.375,110.39453125,132.578125,187.96875,158.34375,19.8,762.75,34449.0,170.27,134.84,202.24,64.9,68.31,3991.0,112.08,20.2,551.25,1.9945,2.1127,160.59,68.31,1582.0,64.89,1819.6,4.6595,1.9948,2.9360000000000004,1248.9,2.115,27.425,462.2
2021-05-07 03:40:00,116.171875,0.7768,64.98,1.3919,56005.0,725.25,2411.0,0.82125,89.86,4196.5,3506.25,1.2084,124.1875,143.175,114.3,0.009163,153.55,738.25,115.8,2299.3,1339.3,29385.0,29400.0,13608.25,2242.0,1581.5,17.51,1.103,429.5,146.375,110.39453125,132.578125,187.9375,158.3125,19.8,763.25,34455.0,170.26,134.84,202.2,64.9,68.32,3993.0,112.085,20.15,551.25,1.9945,2.1127,160.59,68.31,1582.0,64.9,1820.4,4.66,1.9953,2.935,1249.5,2.1163,27.45,462.2
2021-05-07 03:41:00,116.171875,0.77675,64.94,1.3919,55970.0,725.25,2411.0,0.8213,89.86,4196.0,3506.25,1.20825,124.1875,143.175,114.3,0.0091635,153.55,738.25,115.8,2299.3,1339.0,29380.0,29400.0,13607.0,2242.0,1581.5,17.5,1.103,429.4,146.34375,110.390625,132.5625,187.90625,158.3125,19.8,762.75,34454.0,170.25,134.84,202.18,64.89,68.3,3992.0,112.08,20.15,551.25,1.9945,2.1127,160.58,68.32,1582.0,64.89,1820.5,4.6585,1.9948,2.9360000000000004,1250.1,2.1163,27.435,462.2
2021-05-07 03:42:00,116.171875,0.7767,64.95,1.3917,55970.0,725.0,2411.0,0.82125,89.86,4195.25,3506.25,1.2079,124.1875,143.175,114.3,0.009163,153.55,738.25,115.8,2298.3,1339.0,29375.0,29400.0,13602.25,2241.7,1581.5,17.48,1.1026,429.3,146.34375,110.39453125,132.5625,187.90625,158.3125,19.8,763.0,34450.0,170.28,134.84,202.26,64.89,68.31,3991.0,112.08,20.2,551.25,1.9945,2.1127,160.61,68.31,1582.0,64.89,1820.1,4.658,1.9947,2.9360000000000004,1249.5,2.1163,27.44,462.2
2021-05-07 03:43:00,116.171875,0.77675,64.94,1.3919,55970.0,725.0,2411.0,0.82125,90.06,4195.25,3487.5,1.208,124.1875,143.175,114.3,0.0091625,153.55,738.25,115.8,2298.3,1339.0,29380.0,29390.0,13601.5,2241.6,1581.25,17.5,1.1026,429.4,146.328125,110.39453125,132.5625,187.84375,158.3125,19.8,763.0,34451.0,170.26,134.84,202.22,64.91,68.33,3991.0,112.085,20.2,551.25,1.9945,2.1127,160.6,68.31,1582.0,64.92,1820.2,4.659,1.9947,2.935,1249.0,2.1175,27.435,462.2
2021-05-07 03:44:00,116.171875,0.77685,64.94,1.392,55970.0,724.75,2411.0,0.8212,90.06,4194.75,3487.5,1.208,124.1875,143.175,114.3,0.009164,153.55,738.25,115.8,2298.3,1338.9,29370.0,29390.0,13601.25,2241.0,1581.5,17.49,1.1028,429.4,146.34375,110.39453125,132.5625,187.875,158.3125,19.8,763.0,34446.0,170.27,134.84,202.24,64.91,68.31,3989.0,112.085,20.2,551.25,1.9945,2.1127,160.6,68.35,1582.0,64.88,1820.3,4.658,1.9946,2.9360000000000004,1249.0,2.1166,27.435,462.2
2021-05-07 03:45:00,116.171875,0.77695,64.95,1.3922,55970.0,725.5,2411.0,0.82125,90.06,4194.75,3487.5,1.2081,124.1953125,143.175,114.3,0.0091655,153.55,738.25,115.8,2298.3,1339.0,29370.0,29390.0,13602.75,2241.4,1582.0,17.49,1.1028,429.4,146.375,110.390625,132.578125,187.96875,158.34375,19.8,763.75,34445.0,170.32,134.85,202.38,64.91,68.3,3989.0,112.085,20.2,551.0,1.9945,2.1127,160.63,68.28,1582.0,64.88,1820.8,4.6575,1.994,2.9360000000000004,1249.5,2.1164,27.44,462.2
2021-05-07 03:46:00,116.171875,0.77685,65.02,1.3923,56070.0,726.5,2411.0,0.82125,90.0,4195.25,3482.5,1.20815,124.1953125,143.175,114.3,0.009165000000000001,153.55,738.25,115.8,2298.3,1339.0,29375.0,29390.0,13604.0,2241.7,1583.0,17.51,1.1027,429.7,146.375,110.390625,132.578125,187.96875,158.34375,19.8,764.0,34445.0,170.3,134.85,202.34,64.91,68.29,3988.0,112.08,20.25,551.0,1.9945,2.1169,160.62,68.29,1582.0,64.87,1820.8,4.6585,1.9945,2.9360000000000004,1249.5,2.1163,27.45,462.2
2021-05-07 03:47:00,116.171875,0.77675,65.03,1.3922,55975.0,726.25,2411.0,0.82115,89.96,4194.75,3477.25,1.20805,124.1953125,143.175,114.3,0.009164,153.55,738.25,115.8,2298.3,1338.9,29370.0,29390.0,13603.75,2241.4,1583.0,17.5,1.1025,429.7,146.375,110.390625,132.5625,187.96875,158.34375,19.8,764.0,34442.0,170.3,134.86,202.34,64.86,68.25,3988.0,112.08,20.25,550.75,1.9945,2.1169,160.62,68.27,1582.0,64.84,1820.1,4.658,1.9933,2.935,1249.3,2.1153,27.43,461.9
2021-05-07 03:48:00,116.171875,0.7766,65.03,1.3921,55925.0,726.25,2411.0,0.8211,90.05,4194.75,3477.25,1.208,124.1796875,143.175,114.3,0.009163,153.55,738.25,115.8,2298.3,1338.8,29370.0,29390.0,13602.75,2241.0,1583.0,17.48,1.1021,429.8,146.359375,110.39453125,132.5625,187.9375,158.34375,19.8,764.0,34442.0,170.28,134.84,202.3,64.8,68.23,3987.0,112.085,20.25,550.5,1.9926,2.1153,160.6,68.21,1582.0,64.8,1819.6,4.6585,1.992,2.935,1248.1,2.115,27.42,461.4
2021-05-07 03:49:00,116.171875,0.77665,65.01,1.3922,55925.0,726.0,2411.0,0.82105,90.05,4194.5,3477.25,1.20815,124.1875,143.175,114.3,0.0091635,153.55,738.25,115.8,2298.3,1339.0,29370.0,29385.0,13602.5,2240.7,1582.75,17.47,1.1023,429.8,146.375,110.390625,132.5625,187.96875,158.375,19.8,764.0,34438.0,170.29,134.84,202.3,64.8,68.2,3986.0,112.085,20.25,550.25,1.9926,2.1142,160.61,68.21,1582.0,64.78,1819.8,4.659,1.9913,2.9360000000000004,1248.2,2.1142,27.42,461.4
2021-05-07 03:50:00,116.171875,0.77665,65.01,1.3922,55925.0,726.25,2411.0,0.821,90.05,4194.75,3477.25,1.2082,124.1875,143.175,114.3,0.009163,153.55,738.75,115.8,2298.3,1339.2,29370.0,29385.0,13603.0,2241.1,1582.75,17.54,1.1027,429.8,146.34375,110.39453125,132.546875,187.90625,158.3125,19.8,764.0,34442.0,170.24,134.83,202.2,64.79,68.21,3987.0,112.085,20.25,550.25,1.9926,2.1142,160.56,68.2,1582.0,64.79,1819.4,4.659,1.9913,2.9360000000000004,1248.2,2.1142,27.42,462.3
2021-05-07 03:51:00,116.16796880000001,0.7767,65.0,1.3923,55940.0,726.0,2411.0,0.82105,90.05,4194.75,3466.0,1.20825,124.1796875,143.175,114.3,0.009163,153.55,738.75,115.8,2298.3,1339.2,29365.0,29375.0,13603.5,2240.6,1582.5,17.53,1.1028,429.8,146.34375,110.39453125,132.546875,187.875,158.3125,19.8,764.0,34442.0,170.25,134.83,202.2,64.82,68.22,3988.0,112.08,20.25,550.5,1.9926,2.1142,160.55,68.22,1582.0,64.82,1819.4,4.658,1.9925,2.935,1248.2,2.115,27.415,462.5
2021-05-07 03:52:00,116.16796880000001,0.77675,65.02,1.3924,55940.0,726.25,2411.0,0.82105,90.05,4194.75,3466.0,1.20835,124.1875,143.175,114.3,0.009164,153.55,738.75,115.8,2298.3,1339.0,29360.0,29370.0,13603.75,2240.5,1582.25,17.51,1.1027,429.8,146.328125,110.390625,132.546875,187.90625,158.3125,19.8,764.25,34445.0,170.25,134.83,202.24,64.82,68.19,3986.0,112.08,20.25,550.25,1.9926,2.1142,160.56,68.2,1582.0,64.8,1819.7,4.657,1.9913,2.9339999999999997,1248.2,2.1144,27.435,462.2
2021-05-07 03:53:00,116.16796880000001,0.7767,64.99,1.3924,55940.0,726.25,2411.0,0.82105,90.05,4195.0,3466.0,1.2083,124.1875,143.175,114.3,0.0091635,153.55,738.75,115.8,2298.3,1339.2,29360.0,29375.0,13604.75,2240.8,1582.0,17.52,1.1022,429.6,146.34375,110.390625,132.546875,187.875,158.3125,19.8,764.25,34443.0,170.25,134.82,202.24,64.78,68.17,3987.0,112.08,20.25,550.25,1.9926,2.1141,160.56,68.17,1582.0,64.77,1819.4,4.656,1.9913,2.9339999999999997,1248.3,2.1145,27.425,462.4
2021-05-07 03:54:00,116.16796880000001,0.77675,64.95,1.3924,55925.0,725.75,2411.0,0.82105,90.05,4196.25,3478.0,1.20835,124.1875,143.175,114.3,0.0091635,153.55,738.75,115.8,2298.3,1339.3,29370.0,29380.0,13608.5,2241.4,1581.25,17.51,1.1023,429.5,146.34375,110.390625,132.546875,187.90625,158.3125,19.75,764.0,34451.0,170.27,134.83,202.34,64.78,68.19,3990.0,112.08,20.15,550.5,1.9926,2.1141,160.58,68.17,1582.0,64.78,1819.4,4.657,1.9913,2.9339999999999997,1248.3,2.1145,27.435,462.5
2021-05-07 03:55:00,116.16796880000001,0.77675,64.95,1.3924,55920.0,725.0,2411.0,0.82105,90.03,4196.0,3478.0,1.20845,124.1875,143.175,114.3,0.0091635,153.55,738.25,115.8,2298.3,1339.0,29365.0,29380.0,13609.0,2241.5,1580.75,17.51,1.1022,429.1,146.34375,110.390625,132.546875,187.90625,158.3125,19.75,763.25,34451.0,170.25,134.83,202.28,64.75,68.15,3989.0,112.085,20.15,550.25,1.9912,2.1141,160.57,68.17,1582.0,64.76,1819.3,4.657,1.991,2.9339999999999997,1247.9,2.1145,27.43,461.9
2021-05-07 03:56:00,116.16796880000001,0.7768,64.95,1.3925,55920.0,725.25,2411.0,0.82105,90.03,4196.0,3462.25,1.2085,124.1796875,143.175,114.3,0.0091635,153.55,738.25,115.8,2298.3,1339.2,29370.0,29380.0,13607.0,2241.9,1580.5,17.53,1.1019,429.1,146.34375,110.39453125,132.5625,187.90625,158.3125,19.75,763.0,34453.0,170.27,134.84,202.34,64.76,68.16,3990.0,112.08,20.15,550.25,1.9901,2.1141,160.58,68.16,1582.0,64.76,1819.2,4.6585,1.9902,2.9360000000000004,1247.9,2.113,27.43,462.6
2021-05-07 03:57:00,116.16796880000001,0.7768,64.98,1.3925,55850.0,724.0,2411.0,0.82095,90.03,4196.0,3462.25,1.20845,124.1875,143.175,114.3,0.0091635,153.55,737.75,115.8,2298.3,1339.0,29365.0,29380.0,13607.25,2241.8,1580.25,17.51,1.1019,429.1,146.359375,110.39453125,132.578125,187.90625,158.3125,19.75,763.0,34451.0,170.27,134.84,202.38,64.75,68.17,3989.0,112.08,20.15,550.25,1.9901,2.1141,160.59,68.18,1582.0,64.76,1819.2,4.6575,1.9908,2.935,1248.9,2.1139,27.42,462.6
2021-05-07 03:58:00,116.16796880000001,0.77675,64.94,1.3923,55895.0,724.25,2411.0,0.821,90.03,4196.0,3469.25,1.20855,124.1875,143.175,114.3,0.009162,153.55,737.75,115.8,2298.3,1339.0,29365.0,29380.0,13606.75,2241.7,1580.25,17.5,1.1015,429.2,146.34375,110.39453125,132.5625,187.90625,158.3125,19.75,763.0,34452.0,170.27,134.84,202.36,64.8,68.19,3989.0,112.08,20.15,550.5,1.9901,2.1144,160.58,68.22,1582.0,64.78,1819.2,4.658,1.9919,2.9360000000000004,1247.8,2.1141,27.41,461.6
