time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AGN,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GOVT,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,RTN,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,UTX,V,VIX,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2020-02-07 10:42:00+00:00,322.66,91.5669,88.63,212.63,365.68,113.89,179.23,53.05,196.7161,53.355,62.26,229.0,238.44,2066.5249,279.43,62.34,317.325,131.88,339.7,34.45,250.49,332.992,47.1,1935.8945,552.08,66.305,227.9343,42.71,78.44,134.93,163.405,150.66,523.935,210.855,76.26,44.7305,214.68,101.655,57.82,311.1799,187.5895,48.01,78.6,68.76,71.84,108.83,85.4847,57.73,168.1,162.71,140.605,97.02,110.44,205.74,43.44,69.155,74.3,74.08,43.56,48.42,8.11,211.36,147.99,36.665,41.365,187.51,28.31,13.01,69.13,34.0282,1473.504,1472.9,26.425,237.9,21.76,237.58,175.06,21.605,359.02,153.88,93.55,296.89,66.63,293.55,581.87,184.04,152.05,137.05,29.085,144.75,59.1397,28.175,146.51,439.65,121.53,242.78,81.38,328.8415,143.07,211.37,59.06,120.21,51.32,116.94,161.36,45.8681,54.86,85.17,54.775,185.02,57.225,270.6,367.24,99.21,365.45,211.08,253.16,54.735,41.6803,144.625,38.1046,126.75,83.125,87.06,152.545,94.95,89.73,118.73,88.665,229.5,228.3,86.03,47.35,579.5,34.33,68.995,140.2739,296.4,332.78,198.82,216.77,38.5695,114.87,61.22,144.18,329.15,738.91,37.0,130.21,291.77,185.04,104.76,54.46,157.4776,202.5,15.59,83.33,237.27,14.42,59.95,53.28,47.6113,124.07,116.1551,9.18,53.8349,30.9,83.955,100.25,64.217,61.25,138.75
2020-02-07 10:43:00+00:00,322.93,91.28,88.64,212.61,365.88,113.89,179.37,53.085,196.6,53.4255,62.33,228.8,238.485,2066.9399,279.265,62.285,317.47,131.91,339.8992,34.48,250.58,333.28,47.13,1935.8945,552.36,66.25,228.1,42.74,78.515,134.87,163.45,150.71,524.08,210.94,76.23,44.75,214.68,101.77,57.82,311.09,187.6416,47.9899,78.615,68.82,71.8819,108.87,85.5,57.72,168.05,162.73,140.63,96.98,110.44,205.82,43.47,69.2,74.32,74.09,43.59,48.395,8.115,211.26,148.0,36.675,41.38,187.48,28.27,13.005,69.1518,34.045,1473.49,1473.1,26.42,238.05,21.775,237.71,175.32,21.61,358.86,153.96,93.45,296.82,66.65,293.62,581.82,184.12,152.1,137.18,29.08,144.665,59.1551,28.155,146.52,439.62,121.54,242.9054,81.41,328.9,143.18,211.38,59.09,120.26,51.37,116.915,161.43,45.845,54.85,85.145,54.815,185.13,57.31,270.56,367.2497,99.25,365.43,211.1,253.25,54.76,41.69,144.66,38.08,126.63,83.165,87.1185,152.6287,94.9517,89.78,118.79,88.7,229.59,228.26,86.13,47.4,579.18,34.375,68.99,140.31,296.485,332.91,198.88,216.72,38.57,114.87,61.27,143.93,329.05,740.9,37.005,130.18,291.695,185.105,104.71,54.49,157.55,202.63,15.6,83.36,237.07,14.4047,59.985,53.25,47.65,124.08,116.18,9.19,53.86,30.9295,83.99,100.31,64.2,61.26,138.67
2020-02-07 10:44:00+00:00,323.2375,91.5345,88.7308,212.84,365.75,114.04,179.5809,53.1059,196.71,53.48,62.35,228.92,238.55,2069.0129,279.3,62.26,317.6,132.08,340.2,34.52,250.64,333.45,47.18,1935.8945,552.36,66.32,228.27,42.785,78.625,135.12,163.48,150.7294,523.97,211.01,76.275,44.79,214.81,101.84,57.89,311.3634,187.7404,48.035,78.67,68.75,71.9628,108.915,85.53,57.77,168.41,162.84,140.74,97.0001,110.52,205.97,43.505,69.245,74.42,74.24,43.61,48.425,8.125,211.3825,148.19,36.685,41.4,187.74,28.215,13.015,69.23,34.085,1473.8199,1473.86,26.4142,238.29,21.79,237.93,175.52,21.64,359.05,154.0947,93.605,297.08,66.74,293.78,582.19,184.398,152.26,137.29,29.085,144.7,59.1745,28.175,146.56,440.0,121.69,243.12,81.56,329.125,143.245,211.54,59.12,120.36,51.44,117.08,161.66,45.89,54.9006,85.205,54.89,185.21,57.37,270.544,367.6142,99.315,365.59,211.1,253.3399,54.79,41.77,144.77,38.1148,126.6995,83.215,87.16,152.72,95.17,89.91,118.8,88.725,229.75,228.34,86.23,47.46,580.42,34.4234,69.03,140.315,296.48,333.14,199.09,216.93,38.59,114.87,61.305,144.0,329.47,742.27,37.06,130.3143,292.01,185.165,104.8132,54.555,157.705,202.78,15.4603,83.42,237.185,14.35,59.9982,53.295,47.71,124.13,116.28,9.205,53.91,30.955,84.07,100.37,64.24,61.33,138.7774
2020-02-07 10:45:00+00:00,323.2246,91.445,88.71,212.8601,365.575,114.0,179.4,53.08,196.6348,53.47,62.34,228.76,238.67,2071.5154,279.48,62.29,317.479,132.05,340.1932,34.505,250.605,332.97,47.18,1935.8945,552.85,66.2738,228.22,42.765,78.62,135.06,163.48,150.745,523.97,211.16,76.295,44.775,214.96,101.74,57.82,311.27,187.7,48.0,78.625,68.71,71.965,108.861,85.53,57.77,168.325,162.78,140.7577,97.03,110.56,205.97,43.51,69.24,74.39,74.242,43.62,48.43,8.1266,211.375,148.0863,36.665,41.41,187.56,28.24,13.02,69.196,34.075,1474.01,1473.495,26.4162,238.29,21.78,237.829,175.5,21.635,358.96,154.04,93.755,296.89,66.68,293.77,581.925,184.29,152.24,137.31,29.07,144.71,59.16,28.17,146.6,440.05,121.65,243.12,81.49,328.95,143.23,211.56,59.14,120.32,51.41,117.1,161.68,45.88,54.9,85.17,54.88,185.16,57.3299,270.69,367.9341,99.215,365.59,211.08,253.13,54.76,41.755,144.74,38.105,126.705,83.1935,87.14,152.75,95.1267,89.895,118.8,88.6,229.73,228.37,86.255,47.45,580.51,34.41,69.0349,140.43,296.5,333.1,198.985,216.92,38.5948,114.8,61.265,144.04,329.59,741.6688,37.04,130.23,291.89,185.175,104.8,54.545,157.67,202.79,15.46,83.44,237.12,14.35,60.0,53.287,47.7,124.125,116.24,9.175,53.9,30.955,84.05,100.34,64.24,61.31,138.7864
2020-02-07 10:46:00+00:00,322.922,91.4,88.69,212.67,365.42,113.92,179.35,53.08,196.62,53.5,62.32,228.8,238.515,2072.1399,279.22,62.15,317.375,132.02,340.01,34.5,250.42,332.99,47.195,1937.34,552.91,66.28,228.1499,42.725,78.63,135.08,163.43,150.7616,524.14,211.05,76.29,44.805,214.91,101.74,57.83,311.18,187.48,47.985,78.6,68.77,71.945,108.8932,85.51,57.74,168.38,162.79,140.71,97.005,110.42,205.71,43.48,69.23,74.34,74.18,43.595,48.42,8.1142,211.3,148.115,36.67,41.4,187.44,28.24,13.01,69.2398,34.055,1473.9,1473.5,26.42,238.365,21.79,237.86,175.51,21.63,358.83,153.95,93.65,297.0,66.63,293.46,582.0,184.355,152.245,137.3,29.07,144.78,59.145,28.1399,146.59,439.92,121.6,242.7555,81.48,328.79,143.22,211.5911,59.115,120.27,51.43,117.0882,161.6301,45.92,54.87,85.16,54.87,184.96,57.33,270.56,367.81,99.19,365.59,211.22,252.98,54.7508,41.75,144.725,38.1167,126.73,83.23,87.18,152.7454,95.19,89.9,118.72,88.5072,229.61,228.31,86.14,47.43,579.685,34.44,69.02,140.45,296.41,332.96,198.985,216.96,38.58,114.69,61.21,144.08,329.59,740.802,37.015,130.14,291.74,185.21,104.7501,54.54,157.65,202.64,15.4806,83.425,237.0,14.38,59.95,53.29,47.71,124.13,116.16,9.18,53.895,30.95,84.04,100.27,64.23,61.32,138.88
2020-02-07 10:47:00+00:00,322.85,91.41,88.68,212.69,365.69,113.785,179.365,53.05,196.59,53.5,62.27,228.72,238.535,2076.6069,279.07,62.18,317.26,132.1,340.2037,34.505,250.56,332.67,47.205,1936.22,552.91,66.3147,228.1415,42.72,78.625,135.11,163.39,150.81,523.77,210.92,76.265,44.7751,214.78,101.76,57.77,311.15,187.59,48.01,78.61,68.8,71.8716,108.8516,85.49,57.71,168.59,162.84,140.64,97.0067,110.4,205.74,43.48,69.215,74.3,74.14,43.62,48.41,8.1158,211.28,148.1325,36.63,41.395,187.51,28.23,13.02,69.2276,34.025,1474.88,1473.78,26.4164,238.37,21.76,237.66,175.47,21.6208,358.78,153.9559,93.6,296.88,66.585,293.47,581.5,184.31,152.25,137.2704,29.055,144.68,59.135,28.12,146.59,439.99,121.59,242.5,81.42,328.7,143.31,211.55,59.115,120.23,51.42,117.08,161.5891,45.8921,54.8,85.164,54.86,184.96,57.28,270.5895,367.84,99.141,365.47,211.19,252.7801,54.75,41.71,144.69,38.1064,126.69,83.195,87.16,152.77,95.16,89.76,118.69,88.43,229.58,228.25,86.07,47.44,579.35,34.41,68.99,140.53,296.235,332.92,199.06,216.91,38.59,114.64,61.22,144.125,329.48,740.184,37.03,130.11,291.58,185.15,104.775,54.54,157.65,202.58,15.5,83.39,237.045,14.41,59.9051,53.265,47.71,124.175,116.21,9.1701,53.845,30.9494,84.025,100.24,64.21,61.245,138.82
2020-02-07 10:48:00+00:00,322.61,91.32,88.7,212.61,365.64,113.73,179.37,53.02,196.54,53.51,62.29,228.59,238.54,2077.8101,278.765,62.27,317.13,132.13,340.03,34.48,250.47,332.28,47.18,1936.22,552.815,66.35,228.08,42.74,78.605,134.94,163.425,150.81,523.78,210.44,76.275,44.795,214.88,101.68,57.73,310.83,187.605,48.0554,78.59,68.71,71.85,108.76,85.46,57.68,168.41,162.82,140.62,96.995,110.42,205.7875,43.47,69.21,74.31,74.01,43.625,48.38,8.105,211.2,148.11,36.6,41.385,187.43,28.24,13.01,69.215,34.02,1474.12,1472.965,26.425,238.24,21.715,237.66,175.51,21.6132,358.75,153.91,93.595,296.88,66.55,293.43,581.33,184.23,152.24,137.2399,29.045,144.685,59.12,28.1,146.6,439.97,121.51,242.24,81.345,328.7047,143.235,211.49,59.095,120.24,51.42,117.035,161.52,45.85,54.76,85.1441,54.82,184.86,57.23,270.59,367.5347,99.02,365.47,211.125,252.76,54.745,41.66,144.595,38.095,126.645,83.205,87.14,152.77,95.1774,89.715,118.67,88.35,229.53,228.245,86.005,47.41,579.35,34.32,68.99,140.45,296.22,332.855,198.955,216.87,38.59,114.68,61.1767,144.2,329.53,740.63,36.995,130.1,291.18,185.14,104.85,54.51,157.67,202.57,15.55,83.375,236.99,14.415,59.935,53.218,47.6869,124.16,116.19,9.175,53.79,30.935,84.01,100.21,64.199,61.21,138.81
2020-02-07 10:49:00+00:00,322.52,91.305,88.7142,212.6062,365.51,113.7,179.35,53.015,196.51,53.495,62.25,228.67,238.48,2074.8799,278.74,62.17,317.03,132.13,339.94,34.475,250.49,332.48,47.15,1935.65,552.57,66.35,228.0483,42.715,78.635,134.88,163.28,150.735,523.78,209.88,76.27,44.8,214.7882,101.65,57.71,310.75,187.61,48.04,78.58,68.63,71.835,108.7,85.41,57.665,168.38,162.82,140.57,96.995,110.42,205.7,43.48,69.2,74.31,74.0131,43.62,48.38,8.1,211.17,148.225,36.59,41.39,187.52,28.2399,13.015,69.21,34.03,1474.3417,1472.965,26.425,238.13,21.69,237.585,175.46,21.605,358.75,153.97,93.6,296.92,66.57,293.5,581.33,184.18,152.265,137.19,29.0551,144.68,59.125,28.09,146.6,439.79,121.49,242.245,81.335,328.3401,143.21,211.53,59.095,120.24,51.395,117.02,161.45,45.88,54.75,85.115,54.81,184.79,57.22,270.61,367.68,99.04,365.47,211.2,252.835,54.72,41.625,144.58,38.105,126.57,83.22,87.23,152.62,95.11,89.72,118.7,88.3,229.49,228.2,85.955,47.4,579.35,34.31,69.005,140.4375,296.235,332.78,198.86,216.98,38.59,114.6106,61.1679,144.23,329.55,742.0,36.99,130.09,291.01,185.11,104.82,54.485,157.57,202.5,15.56,83.33,237.085,14.42,59.93,53.21,47.67,124.145,116.15,9.165,53.7699,30.93,83.99,100.19,64.19,61.165,138.825
2020-02-07 10:50:00+00:00,322.73,91.43,88.73,212.67,366.04,113.915,179.48,53.03,196.65,53.536,62.33,228.755,238.48,2077.6599,279.17,62.25,317.45,132.15,340.09,34.51,250.34,332.06,47.18,1935.205,553.045,66.37,228.2251,42.73,78.74,134.89,163.28,150.66,524.2246,210.57,76.29,44.805,214.85,101.72,57.76,310.8,187.67,48.1,78.59,68.56,71.9,108.69,85.43,57.7,168.43,162.9,140.61,97.0,110.45,205.78,43.51,69.23,74.325,74.06,43.65,48.36,8.11,211.295,148.2971,36.575,41.41,187.56,28.19,13.015,69.24,34.055,1474.96,1474.75,26.4276,238.14,21.6925,237.75,175.6,21.61,359.02,154.0,93.6,297.0,66.64,293.755,581.71,184.295,152.31,137.34,29.045,144.75,59.13,28.1,146.65,439.95,121.54,242.58,81.45,328.8051,143.29,211.63,59.095,120.3,51.4331,117.02,161.51,45.9,54.67,85.1,54.87,184.86,57.3049,270.5836,368.227,99.1,365.501,211.175,252.96,54.75,41.625,144.61,38.12,126.6,83.25,87.265,152.69,95.1759,89.71,118.77,88.45,229.653,228.31,86.12,47.45,579.08,34.335,68.995,140.4,296.47,332.97,199.09,217.07,38.6098,114.51,61.205,144.21,329.69,742.64,37.06,130.29,291.55,185.205,104.85,54.5,157.72,202.71,15.5,83.31,237.24,14.38,59.94,53.2349,47.705,124.18,116.21,9.17,53.78,30.95,84.02,100.27,64.21,61.1968,138.915
2020-02-07 10:51:00+00:00,322.7152,91.475,88.7103,212.67,365.9,113.85,179.4782,53.03,196.66,53.53,62.36,228.88,238.46,2078.9199,279.05,62.24,317.2409,132.11,339.8962,34.4823,250.29,332.8356,47.16,1936.23,553.09,66.4,228.0958,42.72,78.68,134.78,163.29,150.645,524.3,210.7501,76.3,44.8,214.91,101.705,57.78,310.8,187.5,48.075,78.57,68.59,71.87,108.66,85.4,57.66,168.135,162.885,140.6565,97.0,110.46,205.79,43.505,69.22,74.31,74.05,43.63,48.37,8.11,211.4,148.23,36.565,41.415,187.48,28.16,13.02,69.25,34.05,1475.1899,1474.63,26.425,238.09,21.705,237.62,175.57,21.615,358.69,153.99,93.745,296.91,66.61,293.565,581.95,184.21,152.35,137.27,29.05,144.79,59.125,28.1,146.66,439.6,121.46,242.65,81.4098,328.83,143.3138,211.73,59.11,120.3,51.42,117.06,161.5541,45.88,54.66,85.095,54.845,184.885,57.33,270.76,368.02,99.0834,365.43,211.1,252.77,54.74,41.61,144.61,38.135,126.64,83.24,87.22,152.6,95.105,89.68,118.8,88.38,229.6611,228.26,86.15,47.43,579.42,34.35,68.995,140.37,296.445,332.95,199.0413,216.97,38.59,114.5,61.21,144.22,329.9,740.7915,37.14,130.275,291.165,185.1428,104.815,54.47,157.67,202.82,15.51,83.27,237.71,14.385,59.925,53.21,47.7151,124.1834,116.2103,9.1519,53.77,30.94,83.99,100.2505,64.22,61.18,138.89
2020-02-07 10:52:00+00:00,322.67,91.52,88.728,212.7324,365.89,113.8463,179.53,53.015,196.74,53.5232,62.345,228.6567,238.5,2079.46,278.82,62.2,317.18,132.19,339.56,34.49,250.395,332.16,47.175,1936.04,553.19,66.29,228.105,42.735,78.685,134.775,163.3067,150.74,524.13,210.8755,76.34,44.795,214.835,101.7025,57.815,310.9699,187.415,48.0759,78.54,68.655,71.92,108.6429,85.41,57.67,168.18,162.83,140.6699,97.02,110.45,205.79,43.51,69.22,74.3075,74.03,43.63,48.36,8.115,211.49,148.185,36.52,41.41,187.4493,28.14,13.015,69.12,34.045,1475.73,1474.63,26.425,238.08,21.7,237.68,175.565,21.61,358.52,154.005,93.655,296.91,66.56,293.44,581.95,184.3134,152.29,137.29,29.0567,144.82,59.1301,28.1,146.665,439.6,121.52,242.68,81.39,328.92,143.385,211.67,59.125,120.26,51.415,117.0731,161.47,45.85,54.65,85.1,54.87,184.9,57.377,270.95,368.11,99.09,365.16,211.2,252.74,54.705,41.575,144.6901,38.11,126.72,83.2157,87.186,152.72,95.08,89.7,118.785,88.36,229.67,228.25,86.14,47.44,579.1,34.35,69.0096,140.432,296.59,332.975,199.013,216.96,38.585,114.5399,61.2366,144.21,329.815,741.3,37.106,130.19,291.3,185.12,104.7798,54.49,157.6808,202.82,15.51,83.32,237.7,14.37,59.929,53.21,47.735,124.195,116.22,9.16,53.77,30.945,83.99,100.26,64.23,61.165,138.835
2020-02-07 10:53:00+00:00,322.6,91.4899,88.71,212.758,366.06,113.83,179.49,53.02,196.7,53.54,62.335,228.86,238.6,2079.9399,278.99,62.06,317.17,132.13,339.5953,34.5,250.27,332.22,47.19,1936.46,553.94,66.3,228.12,42.7,78.75,134.68,163.445,150.74,524.13,210.845,76.365,44.795,214.85,101.738,57.82,310.845,187.39,48.07,78.49,68.59,71.92,108.62,85.425,57.68,168.3,162.88,140.68,97.03,110.33,205.674,43.51,69.22,74.3,74.055,43.65,48.36,8.115,211.6,148.16,36.54,41.41,187.31,28.155,13.015,69.14,34.04,1475.95,1474.83,26.42,238.15,21.6963,237.8578,175.56,21.605,358.66,154.1527,93.65,297.0,66.5636,293.59,581.95,184.31,152.29,137.34,29.07,144.935,59.155,28.08,146.59,439.6,121.55,242.68,81.303,328.83,143.395,211.61,59.11,120.255,51.43,117.12,161.3618,45.865,54.63,85.09,54.9,184.9399,57.375,270.98,368.24,99.13,365.38,211.155,252.75,54.74,41.545,144.73,38.105,126.7158,83.21,87.21,152.77,95.12,89.61,118.8,88.37,229.7,228.28,86.12,47.45,579.1,34.3449,69.02,140.56,296.53,332.99,199.15,216.93,38.59,114.5459,61.22,144.17,329.88,742.2746,37.115,130.09,291.03,185.06,104.788,54.485,157.69,202.88,15.5103,83.275,237.8385,14.37,59.94,53.185,47.76,124.23,116.195,9.1499,53.75,30.96,83.98,100.25,64.23,61.13,138.84
2020-02-07 10:54:00+00:00,322.4737,91.62,88.68,212.705,365.885,113.82,179.46,53.0,196.79,53.53,62.38,228.97,238.6,2077.4299,278.89,62.09,316.89,132.1,339.4739,34.49,250.17,331.66,47.215,1934.67,553.7476,66.32,228.0264,42.7164,78.69,134.6058,163.375,150.73,524.015,210.8579,76.37,44.78,214.86,101.69,57.86,310.89,187.26,48.075,78.52,68.605,71.935,108.62,85.42,57.6431,168.225,162.78,140.67,97.02,110.355,205.68,43.5,69.205,74.285,74.1,43.64,48.37,8.105,211.5674,148.05,36.54,41.39,187.49,28.14,13.015,68.998,34.025,1475.757,1474.83,26.425,238.11,21.71,237.77,175.62,21.6051,358.54,154.2,93.58,297.07,66.567,293.58,581.81,184.2,152.26,137.33,29.0895,144.92,59.165,28.075,146.57,439.1984,121.5037,242.89,81.31,328.695,143.38,211.62,59.11,120.23,51.4,117.085,161.31,45.88,54.61,85.075,54.89,184.8501,57.365,271.14,368.4171,99.13,365.25,211.085,252.73,54.725,41.5317,144.7258,38.13,126.72,83.21,87.28,152.72,95.09,89.5,118.73,88.405,229.62,228.25,86.13,47.435,579.1,34.33,69.05,140.38,296.53,332.9,199.13,216.76,38.5937,114.5,61.21,144.14,329.76,743.2212,37.09,130.0125,291.07,185.0,104.7,54.47,157.62,202.82,15.5106,83.26,237.66,14.3772,59.98,53.16,47.755,124.21,116.26,9.1403,53.75,30.95,83.955,100.22,64.24,61.12,138.84
2020-02-07 10:55:00+00:00,322.62,91.55,88.6392,212.68,365.81,113.68,179.46,52.99,196.76,53.525,62.39,228.9704,238.71,2075.5247,279.0,62.1,316.9609,132.1,339.3905,34.475,249.87,332.075,47.22,1934.2655,553.8686,66.34,228.06,42.705,78.6855,134.615,163.4185,150.75,524.3,210.86,76.34,44.7701,214.805,101.67,57.85,310.99,187.28,48.09,78.5,68.585,72.0,108.58,85.4,57.64,168.3,162.81,140.75,97.0251,110.365,205.6461,43.495,69.2,74.305,74.07,43.648,48.365,8.11,211.5262,148.01,36.58,41.395,187.52,28.135,13.01,68.91,34.0409,1475.415,1474.71,26.4295,237.975,21.7,237.87,175.575,21.6051,358.63,154.16,93.42,297.07,66.5788,293.65,581.87,184.25,152.3,137.3,29.085,144.8792,59.1791,28.085,146.53,439.37,121.53,242.89,81.3667,328.79,143.4,211.65,59.13,120.23,51.41,117.13,161.44,45.91,54.54,85.07,54.89,184.9197,57.405,271.12,368.33,99.09,365.27,211.08,252.6766,54.725,41.5,144.77,38.125,126.7376,83.205,87.33,152.71,95.06,89.46,118.69,88.46,229.64,228.29,86.115,47.435,578.8438,34.3,69.05,140.47,296.225,332.9,199.1211,216.82,38.605,114.53,61.21,144.22,329.81,746.4269,37.12,130.06,291.26,185.01,104.57,54.456,157.64,202.87,15.52,83.23,237.65,14.37,60.0,53.18,47.74,124.2361,116.265,9.14,53.725,30.945,83.96,100.235,64.24,61.1,138.82
2020-02-07 10:56:00+00:00,322.79,91.505,88.63,212.73,365.87,113.7365,179.54,52.985,196.71,53.54,62.36,228.96,238.6227,2076.6504,278.7043,62.005,317.09,132.135,339.4699,34.4858,249.86,333.0,47.21,1935.1851,554.235,66.3,228.26,42.695,78.705,134.6204,163.48,150.775,524.26,210.54,76.34,44.785,214.805,101.6758,57.96,311.03,187.4443,48.09,78.49,68.67,71.9651,108.64,85.36,57.665,168.36,162.79,140.81,97.02,110.38,205.68,43.505,69.21,74.31,74.1,43.67,48.34,8.115,211.6385,148.04,36.555,41.4,187.545,28.1317,13.02,68.9917,34.03,1476.4399,1475.6801,26.425,237.87,21.7,237.93,175.635,21.6101,358.44,154.25,93.29,296.6,66.57,293.72,581.87,184.13,152.32,137.35,29.07,144.85,59.2,28.045,146.5194,439.565,121.58,242.83,81.32,328.97,143.445,211.595,59.115,120.28,51.41,117.17,161.4,45.92,54.55,85.08,54.87,185.0401,57.425,271.115,368.35,99.17,365.28,211.08,252.7846,54.73,41.5271,144.8,38.12,126.73,83.23,87.305,152.76,95.095,89.53,118.74,88.4,229.71,228.4,86.085,47.42,579.0643,34.29,69.07,140.4,296.28,332.96,198.905,216.78,38.61,114.58,61.25,144.23,329.91,747.82,37.135,130.02,291.13,185.0,104.53,54.45,157.72,203.025,15.48,83.27,237.69,14.3688,60.03,53.12,47.76,124.2164,116.245,9.145,53.75,30.95,83.97,100.28,64.24,61.13,138.9
2020-02-07 10:57:00+00:00,322.8,91.5,88.65,212.75,365.92,113.655,179.5288,52.99,196.68,53.56,62.39,228.92,238.7416,2078.77,278.85,62.15,317.1,132.08,339.235,34.49,249.8567,333.36,47.21,1934.8,554.41,66.2479,228.1,42.735,78.7185,134.62,163.528,150.815,524.29,211.015,76.34,44.76,214.79,101.68,57.9799,310.9884,187.56,48.11,78.47,68.715,72.025,108.69,85.37,57.69,168.265,162.85,140.83,97.0064,110.41,205.63,43.52,69.22,74.27,74.13,43.685,48.355,8.12,211.6948,148.0,36.55,41.405,187.45,28.105,13.01,69.115,34.04,1477.1,1476.4753,26.425,237.87,21.705,237.88,175.64,21.61,358.54,154.185,93.155,296.605,66.58,293.71,581.87,184.08,152.299,137.37,29.08,144.865,59.185,28.04,146.5054,439.4483,121.59,242.87,81.39,329.0,143.44,211.55,59.105,120.32,51.465,117.13,161.31,45.9,54.57,85.025,54.9,184.925,57.432,271.055,368.4,99.1,365.13,211.05,252.85,54.73,41.54,144.75,38.125,126.7275,83.255,87.28,152.85,95.09,89.59,118.8,88.4,229.76,228.37,86.08,47.405,578.9021,34.32,69.05,140.44,296.21,333.03,198.68,216.79,38.605,114.55,61.22,144.17,329.92,748.3701,37.17,130.0,291.398,184.98,104.58,54.45,157.7,203.0933,15.51,83.345,237.45,14.37,60.07,53.18,47.76,124.23,116.225,9.145,53.77,30.9504,83.96,100.28,64.23,61.13,138.84
2020-02-07 10:58:00+00:00,322.9422,91.46,88.6983,212.95,366.06,113.7565,179.62,53.02,196.7,53.585,62.395,229.21,238.7958,2079.05,278.76,62.095,317.25,132.27,339.67,34.505,249.8801,333.1912,47.255,1935.2225,554.8627,66.24,228.1701,42.755,78.753,134.575,163.65,150.815,524.32,210.95,76.375,44.765,214.71,101.8098,58.03,311.19,187.7,48.14,78.48,68.7,72.015,108.76,85.36,57.7,168.39,162.96,140.875,97.0,110.44,205.72,43.53,69.235,74.32,74.285,43.685,48.36,8.1259,211.77,148.22,36.57,41.425,187.55,28.115,13.0258,69.1,34.065,1478.26,1477.55,26.42,238.1156,21.735,238.03,175.79,21.63,359.04,154.2227,93.265,296.73,66.6342,294.0,581.955,184.17,152.395,137.445,29.075,144.95,59.19,28.08,146.53,439.42,121.6,243.18,81.46,329.27,143.59,211.6199,59.06,120.42,51.49,117.23,161.365,45.865,54.58,85.02,54.95,185.0,57.44,271.0,368.74,99.185,365.345,211.08,253.0,54.775,41.57,144.75,38.145,126.76,83.305,87.2,152.955,95.18,89.69,118.95,88.445,229.84,228.43,86.06,47.435,579.13,34.3866,69.035,140.45,296.51,333.15,198.79,216.89,38.6242,114.58,61.2799,144.1,330.145,747.0112,37.26,130.09,291.5,185.0,104.61,54.485,157.82,203.17,15.42,83.46,237.68,14.3256,60.07,53.2,47.7946,124.215,116.26,9.16,53.82,30.975,84.0,100.345,64.24,61.145,138.8718
2020-02-07 10:59:00+00:00,322.836,91.49,88.7224,212.88,365.86,113.71,179.595,53.02,196.645,53.66,62.3667,229.14,238.905,2077.0,278.76,62.115,317.15,132.15,339.365,34.485,250.04,332.875,47.265,1935.2225,554.71,66.255,228.17,42.755,78.68,134.56,163.69,150.82,524.12,211.0,76.38,44.75,214.5723,101.69,57.955,311.19,187.61,48.1,78.43,68.8,72.02,108.7342,85.38,57.6809,168.3153,162.99,140.72,97.0004,110.4826,205.73,43.525,69.225,74.3,74.29,43.65,48.355,8.11,211.54,148.125,36.535,41.41,187.39,28.125,13.015,69.098,34.055,1478.4048,1477.51,26.42,237.92,21.74,238.18,175.93,21.6201,358.97,154.17,93.16,296.82,66.625,293.96,581.955,184.075,152.38,137.34,29.06,144.93,59.195,28.09,146.535,439.44,121.575,243.3018,81.4415,329.29,143.56,211.61,59.085,120.405,51.495,117.2504,161.36,45.865,54.67,84.995,54.9,184.93,57.435,271.0,368.44,99.19,365.025,211.08,252.8899,54.74,41.55,144.64,38.15,126.73,83.31,87.1564,152.905,95.155,89.7559,118.93,88.37,229.79,228.36,86.04,47.415,579.13,34.4028,69.04,140.43,296.39,333.05,198.805,216.89,38.6187,114.59,61.25,144.16,330.06,745.0666,37.275,130.07,291.36,184.95,104.65,54.455,157.79,203.19,15.43,83.4267,237.65,14.345,60.0301,53.18,47.78,124.26,116.286,9.1599,53.8155,30.96,83.98,100.31,64.235,61.12,138.86
